"sourceid","obstypeid","obstypename","sensorid","sensorindex","platformid","siteid","category","contribid","contributor","platformcode","timestamp","latitude","longitude","elevation","observation","units","englishvalue","englishunits","confvalue","flag_1","flag_2","flag_3","flag_4","flag_5","flag_6","flag_7","flag_8","flag_9","flag_10","flag_11","flag_12","flag_13","location","location_address","location_city","location_state","location_zip"
"1","581","essRelativeHumidity","407197","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33686","-82.9981","488","83","%","83","%","1","P","-","P","P","P","/","P","P","-","-","/","/",,"POINT (-82.9981 42.33686)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33643","-83.00004","476","26.944","C","80.5","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-83.00004 42.33643)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33643","-83.00005","474","26.833","C","80.3","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-83.00005 42.33643)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33643","-83.00004","476","26.667","C","80","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-83.00004 42.33643)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33643","-83.00004","481","26.556","C","79.8","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-83.00004 42.33643)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33644","-83.00003","492","26.667","C","80","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-83.00003 42.33644)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33644","-83.00003","501","26.556","C","79.8","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-83.00003 42.33644)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33645","-83.00002","498","26.278","C","79.3","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-83.00002 42.33645)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33646","-83.00002","498","26.389","C","79.5","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-83.00002 42.33646)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33647","-83.00001","496","26.556","C","79.8","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-83.00001 42.33647)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33648","-83","496","26.389","C","79.5","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-83 42.33648)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33648","-82.99999","496","26.556","C","79.8","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-82.99999 42.33648)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33651","-82.99984","496","26.667","C","80","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-82.99984 42.33651)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33652","-82.99977","498","26.944","C","80.5","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-82.99977 42.33652)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33654","-82.9997","499","26.556","C","79.8","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-82.9997 42.33654)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33656","-82.99963","497","26.111","C","79","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-82.99963 42.33656)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33657","-82.99954","493","26","C","78.8","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-82.99954 42.33657)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33659","-82.99946","490","26.111","C","79","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-82.99946 42.33659)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33681","-82.9984","489","26","C","78.8","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-82.9984 42.33681)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33654","-82.9997","499","69.7","deg","69.7","deg","0",,,,,,,,,,,,,,"POINT (-82.9997 42.33654)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33688","-82.998","486","25.833","C","78.5","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-82.998 42.33688)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33694","-82.99771","479","25.722","C","78.3","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-82.99771 42.33694)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33708","-82.99694","479","26","C","78.8","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-82.99694 42.33708)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33711","-82.99674","476","25.833","C","78.5","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-82.99674 42.33711)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33713","-82.9966","476","25.556","C","78","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-82.9966 42.33713)",,,,
"1","51138","essSurfaceTemperature","407194","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.3371","-82.99647","473","25.278","C","77.5","F","1","P","-","P","P","P","-","P","P","-","/","/","/",,"POINT (-82.99647 42.3371)",,,,
"1","2000002","canAntiLockBrakeStatus","407190","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33643","-83.00004","478","0","null","0","null","0",,,,,,,,,,,,,,"POINT (-83.00004 42.33643)",,,,
"1","2000004","canBrakeAppliedStatus","407189","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33643","-83.00004","478","1","null","1","null","0",,,,,,,,,,,,,,"POINT (-83.00004 42.33643)",,,,
"1","2000004","canBrakeAppliedStatus","407189","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33643","-83.00004","473","0","null","0","null","0",,,,,,,,,,,,,,"POINT (-83.00004 42.33643)",,,,
"1","2000004","canBrakeAppliedStatus","407189","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33643","-83.00005","473","1","null","1","null","0",,,,,,,,,,,,,,"POINT (-83.00005 42.33643)",,,,
"1","2000004","canBrakeAppliedStatus","407189","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33644","-83.00003","492","0","null","0","null","0",,,,,,,,,,,,,,"POINT (-83.00003 42.33644)",,,,
"1","2000004","canBrakeAppliedStatus","407189","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33644","-83.00003","501","1","null","1","null","0",,,,,,,,,,,,,,"POINT (-83.00003 42.33644)",,,,
"1","2000004","canBrakeAppliedStatus","407189","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33644","-83.00003","501","0","null","0","null","0",,,,,,,,,,,,,,"POINT (-83.00003 42.33644)",,,,
"1","2000004","canBrakeAppliedStatus","407189","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33645","-83.00002","498","1","null","1","null","0",,,,,,,,,,,,,,"POINT (-83.00002 42.33645)",,,,
"1","2000004","canBrakeAppliedStatus","407189","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33647","-83.00001","496","0","null","0","null","0",,,,,,,,,,,,,,"POINT (-83.00001 42.33647)",,,,
"1","2000004","canBrakeAppliedStatus","407189","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33708","-82.99694","479","1","null","1","null","0",,,,,,,,,,,,,,"POINT (-82.99694 42.33708)",,,,
"1","2000004","canBrakeAppliedStatus","407189","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.3371","-82.99647","473","0","null","0","null","0",,,,,,,,,,,,,,"POINT (-82.99647 42.3371)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33643","-83.00004","481","17.1","deg","17.1","deg","0",,,,,,,,,,,,,,"POINT (-83.00004 42.33643)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33644","-83.00003","492","49.2","deg","49.2","deg","0",,,,,,,,,,,,,,"POINT (-83.00003 42.33644)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33644","-83.00003","501","64.4","deg","64.4","deg","0",,,,,,,,,,,,,,"POINT (-83.00003 42.33644)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33644","-83.00003","501","27.2","deg","27.2","deg","0",,,,,,,,,,,,,,"POINT (-83.00003 42.33644)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33645","-83.00002","498","25.5","deg","25.5","deg","0",,,,,,,,,,,,,,"POINT (-83.00002 42.33645)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33646","-83.00002","498","17.2","deg","17.2","deg","0",,,,,,,,,,,,,,"POINT (-83.00002 42.33646)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33647","-83.00001","496","19.1","deg","19.1","deg","0",,,,,,,,,,,,,,"POINT (-83.00001 42.33647)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33647","-83.00001","496","25.7","deg","25.7","deg","0",,,,,,,,,,,,,,"POINT (-83.00001 42.33647)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33648","-83","496","43.8","deg","43.8","deg","0",,,,,,,,,,,,,,"POINT (-83 42.33648)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33648","-82.99999","496","60.8","deg","60.8","deg","0",,,,,,,,,,,,,,"POINT (-82.99999 42.33648)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33649","-82.99998","497","67.4","deg","67.4","deg","0",,,,,,,,,,,,,,"POINT (-82.99998 42.33649)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33649","-82.99995","495","74.9","deg","74.9","deg","0",,,,,,,,,,,,,,"POINT (-82.99995 42.33649)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33651","-82.99984","496","81.1","deg","81.1","deg","0",,,,,,,,,,,,,,"POINT (-82.99984 42.33651)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33652","-82.99977","498","73.7","deg","73.7","deg","0",,,,,,,,,,,,,,"POINT (-82.99977 42.33652)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33656","-82.99963","497","69.2","deg","69.2","deg","0",,,,,,,,,,,,,,"POINT (-82.99963 42.33656)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33657","-82.99954","493","83.5","deg","83.5","deg","0",,,,,,,,,,,,,,"POINT (-82.99954 42.33657)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33659","-82.99946","490","74.9","deg","74.9","deg","0",,,,,,,,,,,,,,"POINT (-82.99946 42.33659)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.3366","-82.99937","489","72.4","deg","72.4","deg","0",,,,,,,,,,,,,,"POINT (-82.99937 42.3366)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33662","-82.99928","491","74.5","deg","74.5","deg","0",,,,,,,,,,,,,,"POINT (-82.99928 42.33662)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33664","-82.99918","490","74.2","deg","74.2","deg","0",,,,,,,,,,,,,,"POINT (-82.99918 42.33664)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33666","-82.99908","490","74.8","deg","74.8","deg","0",,,,,,,,,,,,,,"POINT (-82.99908 42.33666)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33669","-82.99898","485","74.3","deg","74.3","deg","0",,,,,,,,,,,,,,"POINT (-82.99898 42.33669)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33671","-82.99888","484","74","deg","74","deg","0",,,,,,,,,,,,,,"POINT (-82.99888 42.33671)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33672","-82.99878","487","76.3","deg","76.3","deg","0",,,,,,,,,,,,,,"POINT (-82.99878 42.33672)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33675","-82.99868","490","72.6","deg","72.6","deg","0",,,,,,,,,,,,,,"POINT (-82.99868 42.33675)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33676","-82.99859","491","77.1","deg","77.1","deg","0",,,,,,,,,,,,,,"POINT (-82.99859 42.33676)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33679","-82.9985","489","70.7","deg","70.7","deg","0",,,,,,,,,,,,,,"POINT (-82.9985 42.33679)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33681","-82.9984","489","75.7","deg","75.7","deg","0",,,,,,,,,,,,,,"POINT (-82.9984 42.33681)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33682","-82.9983","490","75.5","deg","75.5","deg","0",,,,,,,,,,,,,,"POINT (-82.9983 42.33682)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33684","-82.9982","489","77.5","deg","77.5","deg","0",,,,,,,,,,,,,,"POINT (-82.9982 42.33684)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33686","-82.9981","488","74.9","deg","74.9","deg","0",,,,,,,,,,,,,,"POINT (-82.9981 42.33686)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33688","-82.998","486","74.7","deg","74.7","deg","0",,,,,,,,,,,,,,"POINT (-82.998 42.33688)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.3369","-82.99791","482","71","deg","71","deg","0",,,,,,,,,,,,,,"POINT (-82.99791 42.3369)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33692","-82.99781","479","74.5","deg","74.5","deg","0",,,,,,,,,,,,,,"POINT (-82.99781 42.33692)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33694","-82.99771","479","75.7","deg","75.7","deg","0",,,,,,,,,,,,,,"POINT (-82.99771 42.33694)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33696","-82.99762","479","78.5","deg","78.5","deg","0",,,,,,,,,,,,,,"POINT (-82.99762 42.33696)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33697","-82.99752","481","77.6","deg","77.6","deg","0",,,,,,,,,,,,,,"POINT (-82.99752 42.33697)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33699","-82.99743","481","74.4","deg","74.4","deg","0",,,,,,,,,,,,,,"POINT (-82.99743 42.33699)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33704","-82.99713","480","83.3","deg","83.3","deg","0",,,,,,,,,,,,,,"POINT (-82.99713 42.33704)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33708","-82.99694","479","72.6","deg","72.6","deg","0",,,,,,,,,,,,,,"POINT (-82.99694 42.33708)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33709","-82.99684","476","80.4","deg","80.4","deg","0",,,,,,,,,,,,,,"POINT (-82.99684 42.33709)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33711","-82.99674","476","72.6","deg","72.6","deg","0",,,,,,,,,,,,,,"POINT (-82.99674 42.33711)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33712","-82.99667","475","80.6","deg","80.6","deg","0",,,,,,,,,,,,,,"POINT (-82.99667 42.33712)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33713","-82.9966","476","80","deg","80","deg","0",,,,,,,,,,,,,,"POINT (-82.9966 42.33713)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33713","-82.99654","477","96.9","deg","96.9","deg","0",,,,,,,,,,,,,,"POINT (-82.99654 42.33713)",,,,
"1","2000005","canHeading","407186","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.3371","-82.99647","473","115.8","deg","115.8","deg","0",,,,,,,,,,,,,,"POINT (-82.99647 42.3371)",,,,
"1","2000008","canSpeed","407187","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33643","-83.00004","481","0.76","m/s","1.7","mph","0",,,,,,,,,,,,,,"POINT (-83.00004 42.33643)",,,,
"1","2000008","canSpeed","407187","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33644","-83.00003","501","0.492","m/s","1.1","mph","0",,,,,,,,,,,,,,"POINT (-83.00003 42.33644)",,,,
"1","2000008","canSpeed","407187","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33644","-83.00003","501","0.76","m/s","1.7","mph","0",,,,,,,,,,,,,,"POINT (-83.00003 42.33644)",,,,
"1","2000008","canSpeed","407187","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33646","-83.00002","498","0.983","m/s","2.2","mph","0",,,,,,,,,,,,,,"POINT (-83.00002 42.33646)",,,,
"1","2000008","canSpeed","407187","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33647","-83.00001","496","1.252","m/s","2.8","mph","0",,,,,,,,,,,,,,"POINT (-83.00001 42.33647)",,,,
"1","2000008","canSpeed","407187","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33647","-83.00001","496","0.983","m/s","2.2","mph","0",,,,,,,,,,,,,,"POINT (-83.00001 42.33647)",,,,
"1","2000008","canSpeed","407187","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33649","-82.99995","495","2.012","m/s","4.5","mph","0",,,,,,,,,,,,,,"POINT (-82.99995 42.33649)",,,,
"1","2000008","canSpeed","407187","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33651","-82.99984","496","5.499","m/s","12.3","mph","0",,,,,,,,,,,,,,"POINT (-82.99984 42.33651)",,,,
"1","2000008","canSpeed","407187","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33652","-82.99977","498","6.259","m/s","14","mph","0",,,,,,,,,,,,,,"POINT (-82.99977 42.33652)",,,,
"1","2000008","canSpeed","407187","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.33657","-82.99954","493","7.51","m/s","16.8","mph","0",,,,,,,,,,,,,,"POINT (-82.99954 42.33657)",,,,
"1","2000008","canSpeed","407187","0","6148","5710","M","26","MI_State_DOT","1FAFP532X5A302208","2014-09-05T11:45:00.000","42.3366","-82.99937","489","8.002","m/s","17.9","mph","0",,,,,,,,,,,,,,"POINT (-82.99937 42.3366)",,,,
