"type","timestamp","msgid","msgcnt","tempid","secmark","elev","speed","heading","source","latitude","longitude","location","location_address","location_city","location_state","location_zip"
"BSM","1425336960","2","5a","1234","0","511","0.0972","0","OBE_Vehicle1234","33.843366","-112.135312","POINT (-112.135312 33.843366)",,,,
"BSM","1425337020","2","1f","1234","0","512.2","64.0152","225.11","OBE_Vehicle1234","33.837314","-112.138881","POINT (-112.138881 33.837314)",,,,
"BSM","1425337080","2","65","1234","0","510","66.564","5.99","OBE_Vehicle1234","33.841399","-112.13509","POINT (-112.13509 33.841399)",,,,
"BSM","1425337140","2","29","1234","0","513","18.9864","237.17","OBE_Vehicle1234","33.847316","-112.138057","POINT (-112.138057 33.847316)",,,,
"BSM","1425337200","2","6f","1234","0","511.1","21.8628","74.51","OBE_Vehicle1234","33.847302","-112.137928","POINT (-112.137928 33.847302)",,,,
"BSM","1425337260","2","35","1234","0","510.7","54.5724","175.33","OBE_Vehicle1234","33.843228","-112.135345","POINT (-112.135345 33.843228)",,,,
"BSM","1425337320","2","79","1234","0","512.4","50.4864","45.11","OBE_Vehicle1234","33.83709","-112.139006","POINT (-112.139006 33.83709)",,,,
"BSM","1425337380","2","3f","1234","0","510.9","50.7168","330.49","OBE_Vehicle1234","33.844969","-112.135755","POINT (-112.135755 33.844969)",,,,
"BSM","1425337440","2","4","1234","0","512.9","0.0828","0","OBE_Vehicle1234","33.847217","-112.138068","POINT (-112.138068 33.847217)",,,,
"BSM","1425337500","2","4a","1234","0","510.6","60.5592","148.43","OBE_Vehicle1234","33.844997","-112.135947","POINT (-112.135947 33.844997)",,,,
"BSM","1425337560","2","e","1234","0","510.2","60.93","177.73","OBE_Vehicle1234","33.842098","-112.13522","POINT (-112.13522 33.842098)",,,,
"BSM","1425337620","2","54","1234","0","509.5","56.3148","49.35","OBE_Vehicle1234","33.837517","-112.1384","POINT (-112.1384 33.837517)",,,,
"BSM","1425337680","2","18","1234","0","511.9","0.9072","336.01","OBE_Vehicle1234","33.844596","-112.135567","POINT (-112.135567 33.844596)",,,,
"BSM","1425337740","2","5d","1234","0","511","7.3368","89.78","OBE_Vehicle1234","33.843426","-112.135626","POINT (-112.135626 33.843426)",,,,
"BSM","1425337800","2","21","1234","0","511","0.0468","0","OBE_Vehicle1234","33.843422","-112.135613","POINT (-112.135613 33.843422)",,,,
"BSM","1425337860","2","64","1234","0","509.5","0.054","0","OBE_Vehicle1234","33.843432","-112.135603","POINT (-112.135603 33.843432)",,,,
"BSM","1425337980","2","6a","1234","0","509.9","42.8508","325.95","OBE_Vehicle1234","33.845144","-112.135889","POINT (-112.135889 33.845144)",,,,
"BSM","1425338040","2","2f","1234","0","512.8","0.0468","0","OBE_Vehicle1234","33.84722","-112.138075","POINT (-112.138075 33.84722)",,,,
"BSM","1425338100","2","75","1234","0","510.4","61.5564","144.34","OBE_Vehicle1234","33.845937","-112.136749","POINT (-112.136749 33.845937)",,,,
"BSM","1425338160","2","39","1234","0","511","0.09","0","OBE_Vehicle1234","33.84344","-112.135602","POINT (-112.135602 33.84344)",,,,
"BSM","1425338220","2","7c","1234","0","508.3","0.0684","0","OBE_Vehicle1234","33.843451","-112.135604","POINT (-112.135604 33.843451)",,,,
"BSM","1425338280","2","3f","1234","0","508.7","0.0936","0","OBE_Vehicle1234","33.843441","-112.135606","POINT (-112.135606 33.843441)",,,,
"BSM","1425338340","2","3","1234","0","509.4","0.0504","0","OBE_Vehicle1234","33.843442","-112.135612","POINT (-112.135612 33.843442)",,,,
"BSM","1425338400","2","45","1234","0","510.3","0.0864","0","OBE_Vehicle1234","33.843438","-112.135606","POINT (-112.135606 33.843438)",,,,
"BSM","1425338460","2","8","1234","0","511.3","0.0612","0","OBE_Vehicle1234","33.843441","-112.135603","POINT (-112.135603 33.843441)",,,,
"BSM","1425338520","2","4d","1234","0","509.6","0.0648","0","OBE_Vehicle1234","33.84344","-112.135611","POINT (-112.135611 33.84344)",,,,
"BSM","1425338580","2","10","1234","0","507.7","0.054","0","OBE_Vehicle1234","33.843446","-112.135606","POINT (-112.135606 33.843446)",,,,
"BSM","1425338640","2","54","1234","0","509.2","0.0504","0","OBE_Vehicle1234","33.84344","-112.135603","POINT (-112.135603 33.84344)",,,,
"BSM","1425338700","2","17","1234","0","511.8","0.0432","0","OBE_Vehicle1234","33.843423","-112.135608","POINT (-112.135608 33.843423)",,,,
"BSM","1425338760","2","5a","1234","0","512.3","0.0324","0","OBE_Vehicle1234","33.843424","-112.135611","POINT (-112.135611 33.843424)",,,,
"BSM","1425318600","2","42","1235","0","514.8","0.0144","0","OBE_Vehicle1235","33.843208","-112.135778","POINT (-112.135778 33.843208)",,,,
"BSM","1425318660","2","7","1235","0","511.6","0.0612","0","OBE_Vehicle1235","33.843221","-112.135779","POINT (-112.135779 33.843221)",,,,
"BSM","1425318720","2","4c","1235","0","510.1","0.0936","0","OBE_Vehicle1235","33.843206","-112.135784","POINT (-112.135784 33.843206)",,,,
"BSM","1425318780","2","11","1235","0","514.8","0.108","0","OBE_Vehicle1235","33.84321","-112.135805","POINT (-112.135805 33.84321)",,,,
"BSM","1425318840","2","55","1235","0","512.8","0.018","0","OBE_Vehicle1235","33.843211","-112.135796","POINT (-112.135796 33.843211)",,,,
"BSM","1425318900","2","1a","1235","0","507.4","0.0072","0","OBE_Vehicle1235","33.843217","-112.135779","POINT (-112.135779 33.843217)",,,,
"BSM","1425318960","2","5f","1235","0","509.2","0.0612","0","OBE_Vehicle1235","33.843224","-112.135774","POINT (-112.135774 33.843224)",,,,
"BSM","1425319020","2","23","1235","0","512.7","0.0144","0","OBE_Vehicle1235","33.843215","-112.135771","POINT (-112.135771 33.843215)",,,,
"BSM","1425319080","2","67","1235","0","508.1","0.0468","0","OBE_Vehicle1235","33.843227","-112.135773","POINT (-112.135773 33.843227)",,,,
"BSM","1425319140","2","2c","1235","0","511.7","0.0396","0","OBE_Vehicle1235","33.843217","-112.135764","POINT (-112.135764 33.843217)",,,,
"BSM","1425319200","2","70","1235","0","514.8","0.09","0","OBE_Vehicle1235","33.843229","-112.135756","POINT (-112.135756 33.843229)",,,,
"BSM","1425319260","2","34","1235","0","512.7","0.0504","0","OBE_Vehicle1235","33.843222","-112.135764","POINT (-112.135764 33.843222)",,,,
"BSM","1425319320","2","78","1235","0","515","0.072","0","OBE_Vehicle1235","33.843235","-112.135761","POINT (-112.135761 33.843235)",,,,
"BSM","1425319380","2","3d","1235","0","517.2","0.0756","0","OBE_Vehicle1235","33.843229","-112.135766","POINT (-112.135766 33.843229)",,,,
"BSM","1425319440","2","2","1235","0","515.4","0.0324","0","OBE_Vehicle1235","33.843234","-112.135763","POINT (-112.135763 33.843234)",,,,
"BSM","1425319500","2","46","1235","0","515.2","0.036","0","OBE_Vehicle1235","33.843229","-112.135774","POINT (-112.135774 33.843229)",,,,
"BSM","1425319620","2","50","1235","0","511.3","0.0576","0","OBE_Vehicle1235","33.843224","-112.135777","POINT (-112.135777 33.843224)",,,,
"BSM","1425319680","2","15","1235","0","511.6","0.018","0","OBE_Vehicle1235","33.843229","-112.135767","POINT (-112.135767 33.843229)",,,,
"BSM","1425319740","2","5a","1235","0","512.2","0.1188","0","OBE_Vehicle1235","33.843232","-112.135768","POINT (-112.135768 33.843232)",,,,
"BSM","1425319800","2","1e","1235","0","517.5","0.0216","0","OBE_Vehicle1235","33.843227","-112.135771","POINT (-112.135771 33.843227)",,,,
"BSM","1425319860","2","63","1235","0","512.2","0.072","0","OBE_Vehicle1235","33.843229","-112.135768","POINT (-112.135768 33.843229)",,,,
"BSM","1425319920","2","28","1235","0","512.7","0.0396","0","OBE_Vehicle1235","33.843245","-112.135777","POINT (-112.135777 33.843245)",,,,
"BSM","1425320040","2","31","1235","0","515.7","0.1296","0","OBE_Vehicle1235","33.843216","-112.135776","POINT (-112.135776 33.843216)",,,,
"BSM","1425320100","2","75","1235","0","514.3","0.0216","0","OBE_Vehicle1235","33.843229","-112.135777","POINT (-112.135777 33.843229)",,,,
"BSM","1425320160","2","3a","1235","0","517","0.036","0","OBE_Vehicle1235","33.843236","-112.135783","POINT (-112.135783 33.843236)",,,,
"BSM","1425320220","2","7f","1235","0","514.1","0.0324","0","OBE_Vehicle1235","33.84323","-112.135774","POINT (-112.135774 33.84323)",,,,
"BSM","1425320280","2","43","1235","0","513.6","0.0972","0","OBE_Vehicle1235","33.843226","-112.135786","POINT (-112.135786 33.843226)",,,,
"BSM","1425320340","2","8","1235","0","516.7","0.1188","0","OBE_Vehicle1235","33.843238","-112.135788","POINT (-112.135788 33.843238)",,,,
"BSM","1425320460","2","11","1235","0","512.5","0.0612","0","OBE_Vehicle1235","33.843217","-112.135787","POINT (-112.135787 33.843217)",,,,
"BSM","1425320520","2","56","1235","0","510.2","0.0612","0","OBE_Vehicle1235","33.843207","-112.135788","POINT (-112.135788 33.843207)",,,,
"BSM","1425320580","2","1b","1235","0","512.7","0.0792","0","OBE_Vehicle1235","33.843207","-112.135787","POINT (-112.135787 33.843207)",,,,
"BSM","1425320640","2","5f","1235","0","510","0.1008","0","OBE_Vehicle1235","33.843208","-112.135791","POINT (-112.135791 33.843208)",,,,
"BSM","1425320700","2","24","1235","0","511.7","0.0324","0","OBE_Vehicle1235","33.843213","-112.135788","POINT (-112.135788 33.843213)",,,,
"BSM","1425320760","2","68","1235","0","512","0.1044","0","OBE_Vehicle1235","33.843217","-112.135781","POINT (-112.135781 33.843217)",,,,
"BSM","1425320880","2","6a","1235","0","513.2","0.0108","0","OBE_Vehicle1235","33.843206","-112.135779","POINT (-112.135779 33.843206)",,,,
"BSM","1425320940","2","2e","1235","0","511.2","0.036","0","OBE_Vehicle1235","33.843219","-112.135785","POINT (-112.135785 33.843219)",,,,
"BSM","1425321000","2","72","1235","0","511.8","0.0252","0","OBE_Vehicle1235","33.843221","-112.135778","POINT (-112.135778 33.843221)",,,,
"BSM","1425321060","2","35","1235","0","509.3","0.0684","0","OBE_Vehicle1235","33.843226","-112.135785","POINT (-112.135785 33.843226)",,,,
"BSM","1425321120","2","76","1235","0","510.2","0.09","0","OBE_Vehicle1235","33.843239","-112.135794","POINT (-112.135794 33.843239)",,,,
"BSM","1425321180","2","38","1235","0","511.2","0.0252","0","OBE_Vehicle1235","33.843232","-112.135788","POINT (-112.135788 33.843232)",,,,
"BSM","1425321300","2","3f","1235","0","514.4","0.1008","0","OBE_Vehicle1235","33.843235","-112.135779","POINT (-112.135779 33.843235)",,,,
"BSM","1425321360","2","3","1235","0","511.9","0.0756","0","OBE_Vehicle1235","33.84324","-112.135786","POINT (-112.135786 33.84324)",,,,
"BSM","1425321480","2","a","1235","0","510.6","0.054","0","OBE_Vehicle1235","33.843231","-112.135788","POINT (-112.135788 33.843231)",,,,
"BSM","1425321540","2","4e","1235","0","512.3","0.0216","0","OBE_Vehicle1235","33.843232","-112.135781","POINT (-112.135781 33.843232)",,,,
"BSM","1425321600","2","12","1235","0","510.1","0.036","0","OBE_Vehicle1235","33.843212","-112.135782","POINT (-112.135782 33.843212)",,,,
"BSM","1425321660","2","57","1235","0","512.3","0.0396","0","OBE_Vehicle1235","33.843216","-112.135783","POINT (-112.135783 33.843216)",,,,
"BSM","1425321720","2","1c","1235","0","508.9","0.0396","0","OBE_Vehicle1235","33.843219","-112.135778","POINT (-112.135778 33.843219)",,,,
"BSM","1425321780","2","60","1235","0","510","0.0144","0","OBE_Vehicle1235","33.843229","-112.135762","POINT (-112.135762 33.843229)",,,,
"BSM","1425321840","2","24","1235","0","510.7","0.0396","0","OBE_Vehicle1235","33.843207","-112.135773","POINT (-112.135773 33.843207)",,,,
"BSM","1425321900","2","67","1235","0","510.9","0.0144","0","OBE_Vehicle1235","33.843228","-112.135781","POINT (-112.135781 33.843228)",,,,
"BSM","1425321960","2","29","1235","0","511.4","0.0108","0","OBE_Vehicle1235","33.843226","-112.135779","POINT (-112.135779 33.843226)",,,,
"BSM","1425322020","2","6b","1235","0","511.4","0.0216","0","OBE_Vehicle1235","33.84322","-112.135777","POINT (-112.135777 33.84322)",,,,
"BSM","1425322080","2","2e","1235","0","513.9","0.018","0","OBE_Vehicle1235","33.843226","-112.135779","POINT (-112.135779 33.843226)",,,,
"BSM","1425322140","2","70","1235","0","511.5","0.0288","0","OBE_Vehicle1235","33.843234","-112.135776","POINT (-112.135776 33.843234)",,,,
"BSM","1425322200","2","33","1235","0","510.9","0.054","0","OBE_Vehicle1235","33.843217","-112.135768","POINT (-112.135768 33.843217)",,,,
"BSM","1425322260","2","75","1235","0","510.5","0.1116","0","OBE_Vehicle1235","33.843228","-112.135775","POINT (-112.135775 33.843228)",,,,
"BSM","1425322320","2","39","1235","0","510.2","0.1368","0","OBE_Vehicle1235","33.843218","-112.13577","POINT (-112.13577 33.843218)",,,,
"BSM","1425322380","2","7c","1235","0","512.1","0.0504","0","OBE_Vehicle1235","33.843238","-112.13578","POINT (-112.13578 33.843238)",,,,
"BSM","1425322440","2","3d","1235","0","511.9","0.072","0","OBE_Vehicle1235","33.843232","-112.135784","POINT (-112.135784 33.843232)",,,,
"BSM","1425322560","2","41","1235","0","512.5","0.0576","0","OBE_Vehicle1235","33.843236","-112.13578","POINT (-112.13578 33.843236)",,,,
"BSM","1425322620","2","4","1235","0","511.1","0.0432","0","OBE_Vehicle1235","33.843227","-112.135769","POINT (-112.135769 33.843227)",,,,
"BSM","1425322680","2","46","1235","0","510.2","0.0468","0","OBE_Vehicle1235","33.843223","-112.135769","POINT (-112.135769 33.843223)",,,,
"BSM","1425322740","2","a","1235","0","509.1","0.072","0","OBE_Vehicle1235","33.843221","-112.135769","POINT (-112.135769 33.843221)",,,,
"BSM","1425330780","2","6","1235","0","519","0.0468","0","OBE_Vehicle1235","33.843321","-112.135731","POINT (-112.135731 33.843321)",,,,
"BSM","1425330840","2","49","1235","0","516.5","0.0324","0","OBE_Vehicle1235","33.843256","-112.135745","POINT (-112.135745 33.843256)",,,,
"BSM","1425330900","2","c","1235","0","515.1","0.0612","0","OBE_Vehicle1235","33.843241","-112.135766","POINT (-112.135766 33.843241)",,,,
"BSM","1425330960","2","4d","1235","0","517.7","0.0396","0","OBE_Vehicle1235","33.843247","-112.13577","POINT (-112.13577 33.843247)",,,,
"BSM","1425331020","2","10","1235","0","515.9","0.0216","0","OBE_Vehicle1235","33.843252","-112.135754","POINT (-112.135754 33.843252)",,,,
"BSM","1425331080","2","51","1235","0","512.7","0.0216","0","OBE_Vehicle1235","33.843243","-112.135761","POINT (-112.135761 33.843243)",,,,
"BSM","1425331140","2","13","1235","0","516.2","0.0504","0","OBE_Vehicle1235","33.843254","-112.13577","POINT (-112.13577 33.843254)",,,,
"BSM","1425331200","2","55","1235","0","514.4","0.0756","0","OBE_Vehicle1235","33.843237","-112.135755","POINT (-112.135755 33.843237)",,,,
"BSM","1425331260","2","19","1235","0","512.4","0.0396","0","OBE_Vehicle1235","33.843251","-112.135776","POINT (-112.135776 33.843251)",,,,
"BSM","1425331320","2","5a","1235","0","513.5","0.0432","0","OBE_Vehicle1235","33.843232","-112.135773","POINT (-112.135773 33.843232)",,,,
"BSM","1425331380","2","1d","1235","0","518.5","0.054","0","OBE_Vehicle1235","33.843261","-112.135752","POINT (-112.135752 33.843261)",,,,
"BSM","1425331440","2","61","1235","0","515.1","0.0288","0","OBE_Vehicle1235","33.843239","-112.135756","POINT (-112.135756 33.843239)",,,,
"BSM","1425331500","2","22","1235","0","509.2","0.0324","0","OBE_Vehicle1235","33.843231","-112.135766","POINT (-112.135766 33.843231)",,,,
"BSM","1425331560","2","63","1235","0","510.7","0.036","0","OBE_Vehicle1235","33.843237","-112.135789","POINT (-112.135789 33.843237)",,,,
"BSM","1425331620","2","24","1235","0","511.2","0.0756","0","OBE_Vehicle1235","33.843244","-112.135778","POINT (-112.135778 33.843244)",,,,
"BSM","1425331740","2","29","1235","0","511","0.054","0","OBE_Vehicle1235","33.843237","-112.135782","POINT (-112.135782 33.843237)",,,,
"BSM","1425331800","2","6a","1235","0","512.4","0.0324","0","OBE_Vehicle1235","33.843236","-112.135775","POINT (-112.135775 33.843236)",,,,
"BSM","1425331860","2","2d","1235","0","509.6","0.0648","0","OBE_Vehicle1235","33.843226","-112.135789","POINT (-112.135789 33.843226)",,,,
"BSM","1425331920","2","6f","1235","0","511.9","0.1044","0","OBE_Vehicle1235","33.843227","-112.135772","POINT (-112.135772 33.843227)",,,,
"BSM","1425331980","2","30","1235","0","514.4","0.0756","0","OBE_Vehicle1235","33.843245","-112.135765","POINT (-112.135765 33.843245)",,,,
"BSM","1425332040","2","72","1235","0","512.3","0.054","0","OBE_Vehicle1235","33.843235","-112.135776","POINT (-112.135776 33.843235)",,,,
"BSM","1425332100","2","34","1235","0","513","0.0288","0","OBE_Vehicle1235","33.84325","-112.135773","POINT (-112.135773 33.84325)",,,,
"BSM","1425332160","2","76","1235","0","509.4","0.108","0","OBE_Vehicle1235","33.843239","-112.135767","POINT (-112.135767 33.843239)",,,,
"BSM","1425332220","2","39","1235","0","512.5","0.0324","0","OBE_Vehicle1235","33.84324","-112.135775","POINT (-112.135775 33.84324)",,,,
"BSM","1425332280","2","7b","1235","0","512.5","0.036","0","OBE_Vehicle1235","33.843217","-112.135755","POINT (-112.135755 33.843217)",,,,
"BSM","1425332340","2","3c","1235","0","512.2","0.0756","0","OBE_Vehicle1235","33.843236","-112.135775","POINT (-112.135775 33.843236)",,,,
"BSM","1425332400","2","7d","1235","0","508.7","0.0144","0","OBE_Vehicle1235","33.84323","-112.135763","POINT (-112.135763 33.84323)",,,,
"BSM","1425332460","2","3f","1235","0","514.2","0.0648","0","OBE_Vehicle1235","33.843241","-112.13577","POINT (-112.13577 33.843241)",,,,
"BSM","1425332520","2","1","1235","0","512.4","0.09","0","OBE_Vehicle1235","33.843224","-112.13578","POINT (-112.13578 33.843224)",,,,
"BSM","1425332580","2","43","1235","0","513.3","0.0324","0","OBE_Vehicle1235","33.843221","-112.13577","POINT (-112.13577 33.843221)",,,,
"BSM","1425332640","2","4","1235","0","514.3","0.09","0","OBE_Vehicle1235","33.843228","-112.135762","POINT (-112.135762 33.843228)",,,,
"BSM","1425332700","2","47","1235","0","512.9","0.0972","0","OBE_Vehicle1235","33.843225","-112.135765","POINT (-112.135765 33.843225)",,,,
"BSM","1425332760","2","8","1235","0","512.1","0.0504","0","OBE_Vehicle1235","33.843234","-112.135773","POINT (-112.135773 33.843234)",,,,
"BSM","1425332820","2","4b","1235","0","512.7","0.0684","0","OBE_Vehicle1235","33.843231","-112.135777","POINT (-112.135777 33.843231)",,,,
"BSM","1425332880","2","c","1235","0","513.3","0.0792","0","OBE_Vehicle1235","33.84323","-112.135765","POINT (-112.135765 33.84323)",,,,
"BSM","1425332940","2","4e","1235","0","511.4","0.0432","0","OBE_Vehicle1235","33.843225","-112.135776","POINT (-112.135776 33.843225)",,,,
"BSM","1425333000","2","10","1235","0","513","0.0324","0","OBE_Vehicle1235","33.843233","-112.135798","POINT (-112.135798 33.843233)",,,,
"BSM","1425333060","2","53","1235","0","517.7","0.054","0","OBE_Vehicle1235","33.843225","-112.135791","POINT (-112.135791 33.843225)",,,,
"BSM","1425333120","2","18","1235","0","510.4","0.0216","0","OBE_Vehicle1235","33.84324","-112.135781","POINT (-112.135781 33.84324)",,,,
"BSM","1425333180","2","5c","1235","0","511.7","0.0036","0","OBE_Vehicle1235","33.843227","-112.135786","POINT (-112.135786 33.843227)",,,,
"BSM","1425333240","2","20","1235","0","514.7","0.0504","0","OBE_Vehicle1235","33.843232","-112.135791","POINT (-112.135791 33.843232)",,,,
"BSM","1425333300","2","64","1235","0","515.7","0.1728","0","OBE_Vehicle1235","33.843221","-112.135795","POINT (-112.135795 33.843221)",,,,
"BSM","1425333360","2","29","1235","0","513.2","0.0108","0","OBE_Vehicle1235","33.843224","-112.135794","POINT (-112.135794 33.843224)",,,,
"BSM","1425333420","2","6d","1235","0","512.8","0.1116","0","OBE_Vehicle1235","33.843218","-112.135795","POINT (-112.135795 33.843218)",,,,
"BSM","1425333480","2","31","1235","0","518.1","0.0504","0","OBE_Vehicle1235","33.843227","-112.135801","POINT (-112.135801 33.843227)",,,,
"BSM","1425333540","2","75","1235","0","516","0.0504","0","OBE_Vehicle1235","33.843231","-112.1358","POINT (-112.1358 33.843231)",,,,
"BSM","1425333600","2","39","1235","0","513.4","0.0504","0","OBE_Vehicle1235","33.843231","-112.135785","POINT (-112.135785 33.843231)",,,,
"BSM","1425333660","2","73","1235","0","516.9","0.0576","0","OBE_Vehicle1235","33.843224","-112.135799","POINT (-112.135799 33.843224)",,,,
"BSM","1425333720","2","27","1235","0","514.6","0.0576","0","OBE_Vehicle1235","33.843228","-112.135793","POINT (-112.135793 33.843228)",,,,
"BSM","1425333780","2","6a","1235","0","516.8","0.09","0","OBE_Vehicle1235","33.843242","-112.135778","POINT (-112.135778 33.843242)",,,,
"BSM","1425333900","2","71","1235","0","513.7","0.0072","0","OBE_Vehicle1235","33.843238","-112.135788","POINT (-112.135788 33.843238)",,,,
"BSM","1425333960","2","34","1235","0","516.2","0.0432","0","OBE_Vehicle1235","33.843242","-112.135782","POINT (-112.135782 33.843242)",,,,
"BSM","1425334020","2","78","1235","0","511.5","0.0936","0","OBE_Vehicle1235","33.843231","-112.135787","POINT (-112.135787 33.843231)",,,,
"BSM","1425334080","2","3a","1235","0","515.1","0.0468","0","OBE_Vehicle1235","33.84323","-112.135803","POINT (-112.135803 33.84323)",,,,
"BSM","1425334140","2","79","1235","0","512","0.036","0","OBE_Vehicle1235","33.843226","-112.135788","POINT (-112.135788 33.843226)",,,,
"BSM","1425334200","2","3a","1235","0","514.4","0.072","0","OBE_Vehicle1235","33.843217","-112.135778","POINT (-112.135778 33.843217)",,,,
"BSM","1425334260","2","7c","1235","0","518.9","0.1224","0","OBE_Vehicle1235","33.843229","-112.135779","POINT (-112.135779 33.843229)",,,,
"BSM","1425334320","2","3b","1235","0","513.5","0.09","0","OBE_Vehicle1235","33.843219","-112.135803","POINT (-112.135803 33.843219)",,,,
"BSM","1425334380","2","7b","1235","0","512.8","0.1224","0","OBE_Vehicle1235","33.843218","-112.135789","POINT (-112.135789 33.843218)",,,,
"BSM","1425334440","2","3f","1235","0","514.5","0.0396","0","OBE_Vehicle1235","33.843224","-112.135787","POINT (-112.135787 33.843224)",,,,
"BSM","1425334500","2","0","1235","0","515.4","0.0756","0","OBE_Vehicle1235","33.843213","-112.135782","POINT (-112.135782 33.843213)",,,,
"BSM","1425334560","2","42","1235","0","513.4","0.0612","0","OBE_Vehicle1235","33.843217","-112.135784","POINT (-112.135784 33.843217)",,,,
"BSM","1425334620","2","3","1235","0","514","0.0792","0","OBE_Vehicle1235","33.843229","-112.135783","POINT (-112.135783 33.843229)",,,,
"BSM","1425334680","2","43","1235","0","512.7","0.0396","0","OBE_Vehicle1235","33.843221","-112.135778","POINT (-112.135778 33.843221)",,,,
"BSM","1425334740","2","4","1235","0","515.4","0.0792","0","OBE_Vehicle1235","33.843216","-112.135776","POINT (-112.135776 33.843216)",,,,
"BSM","1425334800","2","46","1235","0","515.4","0.0288","0","OBE_Vehicle1235","33.843217","-112.135784","POINT (-112.135784 33.843217)",,,,
"BSM","1425334860","2","9","1235","0","512.4","0.0936","0","OBE_Vehicle1235","33.843233","-112.13579","POINT (-112.13579 33.843233)",,,,
"BSM","1425334920","2","4a","1235","0","511.5","0.0756","0","OBE_Vehicle1235","33.843232","-112.135772","POINT (-112.135772 33.843232)",,,,
"BSM","1425334980","2","e","1235","0","511","0.036","0","OBE_Vehicle1235","33.843226","-112.135786","POINT (-112.135786 33.843226)",,,,
"BSM","1425335040","2","52","1235","0","512","0.0792","0","OBE_Vehicle1235","33.843243","-112.135786","POINT (-112.135786 33.843243)",,,,
"BSM","1425335100","2","17","1235","0","509.4","0.0468","0","OBE_Vehicle1235","33.843238","-112.135779","POINT (-112.135779 33.843238)",,,,
"BSM","1425335160","2","5b","1235","0","513.8","0.0936","0","OBE_Vehicle1235","33.843239","-112.135783","POINT (-112.135783 33.843239)",,,,
"BSM","1425335220","2","20","1235","0","512.5","0.0072","0","OBE_Vehicle1235","33.843233","-112.13578","POINT (-112.13578 33.843233)",,,,
"BSM","1425335280","2","65","1235","0","513.1","0.1152","0","OBE_Vehicle1235","33.84323","-112.135779","POINT (-112.135779 33.84323)",,,,
"BSM","1425335340","2","29","1235","0","513.1","0.0396","0","OBE_Vehicle1235","33.843234","-112.135771","POINT (-112.135771 33.843234)",,,,
"BSM","1425335400","2","6e","1235","0","513.4","0.072","0","OBE_Vehicle1235","33.843234","-112.13579","POINT (-112.13579 33.843234)",,,,
"BSM","1425335460","2","32","1235","0","515.6","0.0324","0","OBE_Vehicle1235","33.843228","-112.135777","POINT (-112.135777 33.843228)",,,,
"BSM","1425335520","2","76","1235","0","514.5","0.0324","0","OBE_Vehicle1235","33.843221","-112.135763","POINT (-112.135763 33.843221)",,,,
"BSM","1425335580","2","3b","1235","0","511.3","0.0252","0","OBE_Vehicle1235","33.843233","-112.135763","POINT (-112.135763 33.843233)",,,,
"BSM","1425335640","2","68","1235","0","511.1","0.1044","0","OBE_Vehicle1235","33.843225","-112.135785","POINT (-112.135785 33.843225)",,,,
"BSM","1425335700","2","29","1235","0","511.8","0.0396","0","OBE_Vehicle1235","33.843229","-112.135783","POINT (-112.135783 33.843229)",,,,
"BSM","1425335760","2","6c","1235","0","513.8","0.0108","0","OBE_Vehicle1235","33.843233","-112.135788","POINT (-112.135788 33.843233)",,,,
"BSM","1425335820","2","30","1235","0","510.4","0.126","0","OBE_Vehicle1235","33.843229","-112.135775","POINT (-112.135775 33.843229)",,,,
"BSM","1425335880","2","74","1235","0","512.7","0.108","0","OBE_Vehicle1235","33.843219","-112.135778","POINT (-112.135778 33.843219)",,,,
"BSM","1425335940","2","39","1235","0","514.6","0.1044","0","OBE_Vehicle1235","33.843224","-112.135783","POINT (-112.135783 33.843224)",,,,
"BSM","1425336000","2","7d","1235","0","511.2","0.1152","0","OBE_Vehicle1235","33.843239","-112.135788","POINT (-112.135788 33.843239)",,,,
"BSM","1425336060","2","3e","1235","0","511.2","0.054","0","OBE_Vehicle1235","33.843256","-112.135797","POINT (-112.135797 33.843256)",,,,
"BSM","1425336120","2","7f","1235","0","508.2","0.0504","0","OBE_Vehicle1235","33.843259","-112.135786","POINT (-112.135786 33.843259)",,,,
"BSM","1425336180","2","3e","1235","0","508.5","0.0252","0","OBE_Vehicle1235","33.843252","-112.135783","POINT (-112.135783 33.843252)",,,,
"BSM","1425336240","2","7b","1235","0","512","17.9712","344.11","OBE_Vehicle1235","33.844029","-112.135775","POINT (-112.135775 33.844029)",,,,
"BSM","1425336300","2","3b","1235","0","510.3","0.0396","0","OBE_Vehicle1235","33.843228","-112.135216","POINT (-112.135216 33.843228)",,,,
"BSM","1425336360","2","7c","1235","0","511.1","7.4988","175.08","OBE_Vehicle1235","33.843207","-112.135225","POINT (-112.135225 33.843207)",,,,
"BSM","1425336420","2","1f","1235","0","511.2","0.0468","0","OBE_Vehicle1235","33.843111","-112.134772","POINT (-112.134772 33.843111)",,,,
"BSM","1425336480","2","5d","1235","0","510.8","56.8368","265.29","OBE_Vehicle1235","33.841518","-112.143732","POINT (-112.143732 33.841518)",,,,
"BSM","1425336600","2","62","1235","0","520","79.5492","54.74","OBE_Vehicle1235","33.84536","-112.124301","POINT (-112.124301 33.84536)",,,,
"BSM","1425336660","2","22","1235","0","530.3","7.2252","42.64","OBE_Vehicle1235","33.850156","-112.116722","POINT (-112.116722 33.850156)",,,,
"BSM","1425336720","2","5b","1235","0","546.9","59.5872","29.07","OBE_Vehicle1235","33.856673","-112.114061","POINT (-112.114061 33.856673)",,,,
