"vehicle_id","frame_id","total_frames","global_time","local_x","local_y","global_x","global_y","v_length","v_width","v_class","v_vel","v_acc","lane_id","o_zone","d_zone","int_id","section_id","direction","movement","preceding","following","space_headway","time_headway","location"
"352","3380","1156","1163368300","-5.359","0","2230502.921","1375532.938","15","6.5","2","33.96","0","1","121","201","0","1","4","1","0","455","0","0","peachtree"
"352","3379","1156","1163368200","-4.623","4.566","2230503.114","1375537.934","15","6.5","2","33.96","0","1","121","201","0","1","4","1","0","455","0","0","peachtree"
"352","3378","1156","1163368100","-4.707","7.606","2230502.731","1375540.951","15","6.5","2","33.96","0","1","121","201","0","1","4","1","0","455","0","0","peachtree"
"352","3377","1156","1163368000","-4.179","11.177","2230502.906","1375544.692","15","6.5","2","33.96","10.82","1","121","201","0","1","4","1","0","455","0","0","peachtree"
"39","208","1598","1163051100","11.573","12.311","2230518.568","1375546.762","15","7","2","0.25","-4.89","1","101","214","0","1","2","1","17","0","28.27","113.1","peachtree"
"39","217","1598","1163052000","11.577","12.349","2230518.568","1375546.768","15","7","2","0.94","8.66","1","101","214","0","1","2","1","17","0","30.18","32.11","peachtree"
"39","216","1598","1163051900","11.574","12.326","2230518.568","1375546.769","15","7","2","0.29","4.36","1","101","214","0","1","2","1","17","0","29.81","102.8","peachtree"
"39","207","1598","1163051000","11.573","12.331","2230518.568","1375546.775","15","7","2","1.19","-11.27","1","101","214","0","1","2","1","17","0","28.26","23.74","peachtree"
"39","214","1598","1163051700","11.577","12.357","2230518.569","1375546.791","15","7","2","0.04","0.37","1","101","214","0","1","2","1","17","0","28.97","724.35","peachtree"
"39","209","1598","1163051200","11.576","12.347","2230518.569","1375546.791","15","7","2","0.05","0.12","1","101","214","0","1","2","1","17","0","28.22","564.48","peachtree"
"39","211","1598","1163051400","11.577","12.359","2230518.569","1375546.791","15","7","2","0","-0.25","1","101","214","0","1","2","1","17","0","28.22","9999.99","peachtree"
"39","213","1598","1163051600","11.577","12.358","2230518.569","1375546.791","15","7","2","0","-0.19","1","101","214","0","1","2","1","17","0","28.61","9999.99","peachtree"
"39","212","1598","1163051500","11.577","12.357","2230518.569","1375546.791","15","7","2","0","0","1","101","214","0","1","2","1","17","0","28.35","9999.99","peachtree"
"39","215","1598","1163051800","11.576","12.343","2230518.569","1375546.791","15","7","2","0","0.9","1","101","214","0","1","2","1","17","0","29.39","9999.99","peachtree"
"39","206","1598","1163050900","11.577","12.357","2230518.569","1375546.791","15","7","2","1.19","0","1","101","214","0","1","2","1","17","0","28.23","23.72","peachtree"
"39","210","1598","1163051300","11.577","12.356","2230518.569","1375546.791","15","7","2","0.04","-0.36","1","101","214","0","1","2","1","17","0","28.2","704.95","peachtree"
"39","218","1598","1163052100","11.591","12.47","2230518.575","1375546.893","15","7","2","1.87","10.72","1","101","214","0","1","2","1","17","0","30.45","16.28","peachtree"
"36","204","1395","1163050700","22.101","12.114","2230529.09","1375547.135","16.6","7","2","29.97","0","2","101","215","0","1","2","1","24","0","80.91","2.7","peachtree"
"39","219","1598","1163052200","11.621","12.721","2230518.592","1375547.142","15","7","2","2.8","8.65","1","101","214","0","1","2","1","17","0","30.58","10.92","peachtree"
"39","205","1598","1163050800","11.624","12.855","2230518.588","1375547.291","15","7","2","1.19","0","1","101","214","0","1","2","1","17","0","27.73","23.3","peachtree"
"39","220","1598","1163052300","11.663","13.07","2230518.616","1375547.516","15","7","2","3.44","4.35","1","101","214","0","1","2","1","17","0","30.62","8.9","peachtree"
"36","203","1395","1163050600","22.646","12.564","2230529.609","1375547.615","16.6","7","2","29.97","0","2","101","215","0","1","2","1","24","0","80.01","2.67","peachtree"
"39","204","1598","1163050700","11.671","13.353","2230518.607","1375547.791","15","7","2","1.19","0","1","101","214","0","1","2","1","17","0","27.23","22.88","peachtree"
"39","221","1598","1163052400","11.71","13.458","2230518.642","1375547.912","15","7","2","3.74","0.89","1","101","214","0","1","2","1","17","0","30.62","8.19","peachtree"
"352","3376","1156","1163367900","-3.889","14.488","2230503.007","1375548.085","15","6.5","2","32.66","12.27","1","121","201","0","1","4","1","0","455","0","0","peachtree"
"39","222","1598","1163052500","11.757","13.843","2230518.666","1375548.285","15","7","2","3.78","-0.37","1","101","214","0","1","2","1","17","0","30.63","8.1","peachtree"
"36","205","1395","1163050800","22.242","13.608","2230529.148","1375548.634","16.6","7","2","29.97","0","2","101","215","0","1","2","1","24","0","79.92","2.67","peachtree"
"39","223","1598","1163052600","11.802","14.216","2230518.69","1375548.658","15","7","2","3.76","-0.18","1","101","214","0","1","2","1","17","0","30.64","8.15","peachtree"
"39","203","1598","1163050600","11.765","14.348","2230518.646","1375548.79","15","7","2","1.19","0","1","101","214","0","1","2","1","17","0","26.24","22.05","peachtree"
"39","224","1598","1163052700","11.847","14.586","2230518.714","1375549.032","15","7","2","3.74","0","1","101","214","0","1","2","1","17","0","30.66","8.2","peachtree"
"39","225","1598","1163052800","11.892","14.957","2230518.739","1375549.405","15","7","2","3.75","0","1","101","214","0","1","2","1","17","0","30.68","8.18","peachtree"
"39","226","1598","1163052900","11.937","15.329","2230518.763","1375549.779","15","7","2","3.75","0","1","101","214","0","1","2","1","17","0","30.69","8.18","peachtree"
