"vehicleid","location","location_address","location_city","location_state","location_zip","speed","heading","timestamp"
"1225","POINT (-112.135481 33.844087)",,,,,"11.805556","165.675","nan"
"1229","POINT (-112.135599 33.844396)",,,,,"11.527778","161.1","nan"
"1234","POINT (-112.135428 33.843805)",,,,,"12.455556","170.8625","nan"
"1225","POINT (-112.135463 33.844024)",,,,,"11.922223","166.5","1413931756"
"1234","POINT (-112.135418 33.84375)",,,,,"12.294445","171.5375","1413931756"
"1229","POINT (-112.13557 33.844324)",,,,,"12.3","162.15","1413931756"
"1225","POINT (-112.135449 33.843971)",,,,,"11.866667","167.7","1413931756"
"1234","POINT (-112.135409 33.843697)",,,,,"11.833334","172.5","1413931756"
"1229","POINT (-112.135549 33.84427)",,,,,"12.816667","162.5","1413931756"
"1225","POINT (-112.135436 33.843919)",,,,,"11.722223","168.7125","1413931757"
"1234","POINT (-112.135399 33.843636)",,,,,"11.183334","173.0375","1413931757"
"1229","POINT (-112.135525 33.844202)",,,,,"13.261111","163.575","1413931757"
"1225","POINT (-112.135424 33.843868)",,,,,"11.533334","169.475","1413931757"
"1234","POINT (-112.135393 33.843588)",,,,,"10.616667","173.6125","1413931758"
"1229","POINT (-112.135505 33.844144)",,,,,"13.516667","164.9","1413931758"
"1233","POINT (-112.135648 33.844508)",,,,,"8.588889","158.9","1413931758"
"1225","POINT (-112.135413 33.843818)",,,,,"11.216667","170.1875","1413931758"
"1234","POINT (-112.135386 33.843534)",,,,,"9.7","174.2","1413931758"
"1229","POINT (-112.135486 33.844085)",,,,,"13.638889","165.725","1413931758"
"1233","POINT (-112.135631 33.84447)",,,,,"9.183334","160.1375","1413931758"
"1225","POINT (-112.135402 33.84376)",,,,,"10.527778","170.6","1413931758"
"1234","POINT (-112.135381 33.843492)",,,,,"9.05","174.4375","1413931759"
"1229","POINT (-112.135466 33.844013)",,,,,"13.6","167.2125","1413931759"
"1233","POINT (-112.13561 33.844421)",,,,,"9.744445","160.95","1413931759"
"1225","POINT (-112.135393 33.843715)",,,,,"9.944445","171.3125","1413931759"
"1234","POINT (-112.135377 33.843455)",,,,,"8.055556","174.9875","1413931759"
"1229","POINT (-112.135451 33.843953)",,,,,"13.233334","168.325","1413931759"
"1233","POINT (-112.135593 33.844379)",,,,,"9.988889","160.975","1413931759"
"1225","POINT (-112.135386 33.843672)",,,,,"9.427778","172.5625","1413931759"
"1234","POINT (-112.135373 33.843422)",,,,,"7.094445","175.15","1413931760"
"1229","POINT (-112.135437 33.843897)",,,,,"12.394445","169.15","1413931760"
"1233","POINT (-112.135576 33.844335)",,,,,"10.355556","161.25","1413931760"
"1225","POINT (-112.13538 33.843632)",,,,,"8.755556","173.425","1413931760"
"1234","POINT (-112.13537 33.843393)",,,,,"6.244445","174.925","1413931760"
"1229","POINT (-112.135426 33.843846)",,,,,"11.205556","170.1375","1413931760"
"1233","POINT (-112.135558 33.844291)",,,,,"10.455556","161.9","1413931760"
"1225","POINT (-112.135375 33.843594)",,,,,"8.127778","174.85","1413931761"
"1234","POINT (-112.135367 33.843362)",,,,,"5.266667","175.2","1413931761"
"1229","POINT (-112.135416 33.843798)",,,,,"10.327778","170.725","1413931761"
"1233","POINT (-112.135541 33.844246)",,,,,"10.516667","162.525","1413931761"
"1225","POINT (-112.135371 33.843553)",,,,,"7.266667","175.3875","1413931761"
"1234","POINT (-112.135365 33.843341)",,,,,"4.488889","175.3875","1413931761"
"1229","POINT (-112.135406 33.843746)",,,,,"9.533334","171.9875","1413931761"
"1233","POINT (-112.135524 33.8442)",,,,,"10.588889","162.8375","1413931762"
"1225","POINT (-112.135367 33.843522)",,,,,"7.005556","174.975","1413931762"
"1234","POINT (-112.135363 33.843323)",,,,,"3.833333","174.85","1413931762"
"1229","POINT (-112.1354 33.843705)",,,,,"8.733334","173.225","1413931762"
"1233","POINT (-112.135505 33.844145)",,,,,"10.555556","164.325","1413931762"
"1225","POINT (-112.135364 33.843491)",,,,,"6.711111","175.2","1413931762"
"1234","POINT (-112.135361 33.843308)",,,,,"3.161111","175.15","1413931762"
"1229","POINT (-112.135395 33.843669)",,,,,"7.711111","173.6375","1413931762"
"1233","POINT (-112.13549 33.844099)",,,,,"10.522223","164.875","1413931763"
"1225","POINT (-112.135362 33.843462)",,,,,"6.3","175.4","1413931763"
"1234","POINT (-112.13536 33.843296)",,,,,"2.372222","174.9","1413931763"
"1229","POINT (-112.13539 33.843637)",,,,,"7","173.6875","1413931763"
"1233","POINT (-112.135476 33.844054)",,,,,"10.438889","165.9375","1413931763"
"1225","POINT (-112.135359 33.843435)",,,,,"5.933333","175.55","1413931763"
"1234","POINT (-112.135359 33.843288)",,,,,"0.972222","175.4375","1413931763"
"1229","POINT (-112.135386 33.843607)",,,,,"6.655556","174.075","1413931763"
"1233","POINT (-112.135463 33.844009)",,,,,"10.111111","166.65","1413931764"
"1225","POINT (-112.135357 33.84341)",,,,,"5.211111","174.9375","1413931764"
"1234","POINT (-112.135358 33.843287)",,,,,"0.116667","173.9125","1413931764"
"1229","POINT (-112.135382 33.843573)",,,,,"5.933333","174.15","1413931764"
"1233","POINT (-112.135451 33.843965)",,,,,"9.927778","167.75","1413931764"
"1225","POINT (-112.135354 33.843386)",,,,,"4.1","175.575","1413931764"
"1234","POINT (-112.135358 33.843287)",,,,,"0.022222","0","1413931764"
"1229","POINT (-112.135379 33.843548)",,,,,"5.4","174.4875","1413931764"
"1233","POINT (-112.135439 33.843914)",,,,,"9.561111","168.6125","1413931765"
"1225","POINT (-112.135352 33.84337)",,,,,"3.072222","175.6625","1413931765"
"1234","POINT (-112.135357 33.843287)",,,,,"0.005556","0","1413931765"
"1229","POINT (-112.135376 33.843525)",,,,,"4.916667","174.0875","1413931765"
"1233","POINT (-112.13543 33.843873)",,,,,"9.183334","170","1413931765"
"1225","POINT (-112.135351 33.84336)",,,,,"1.855556","174.55","1413931765"
"1234","POINT (-112.135357 33.843288)",,,,,"0.011111","0","1413931765"
"1229","POINT (-112.135374 33.843505)",,,,,"4.2","174.4875","1413931765"
"1233","POINT (-112.135422 33.843833)",,,,,"8.794445","171.025","1413931766"
"1225","POINT (-112.135351 33.843355)",,,,,"0.727778","174.3125","1413931766"
"1234","POINT (-112.135357 33.843288)",,,,,"0.005556","0","1413931766"
"1229","POINT (-112.135372 33.843488)",,,,,"3.533333","173.9125","1413931766"
