"incidentid","agencycode","offense","date_rept","hour_rept","date_occu","hour_occu","date_fnd","hour_fnd","streetdir","street","city","state","zip","geox","geoy","reportedas","tract","tractdesc","zone","zonedesc","district","districtdesc","reportarea","reportareadesc","neighborhd","neighborhddesc","subdivisn","subdivisndesc","weather","weatherdesc","premise","premisedesc","forcible","weapon","weapondesc","dispostn","dispostndesc","reccount","monthyear","month","year","geo01"
"341504069072","FLPD","BURGLARY CONVEYANCE","2015-04-30T15:00:35.000","1500","2015-04-30T12:00:34.000","1200","2015-04-30T13:00:35.000","1300",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193008422852","-80.1312713623047","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","04/2015","4","2015","POINT (-80.1312713623047 26.1193008422852)"
"341607102016","FLPD","THEFT - ALL OTHER","2016-07-08T19:05:07.000","1905","2016-07-08T13:05:06.000","1305","2016-07-08T14:05:07.000","1405",,"SE 4TH ST","FORT LAUDERDALE","FL","33301","26.1181716918945","-80.1340255737305","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","07/2016","7","2016","POINT (-80.1340255737305 26.1181716918945)"
"341511171523","FLPD","BURGLARY CONVEYANCE","2015-11-01T15:28:10.000","1528","2015-11-01T15:00:09.000","1500","2015-11-01T15:00:10.000","1500",,"BRICKELL DR","FORT LAUDERDALE","FL","33301","26.1176357269287","-80.1285018920898","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","11/2015","11","2015","POINT (-80.1285018920898 26.1176357269287)"
"341603034346","FLPD","THEFT - RETAIL / SHOPLIFTING","2016-03-05T00:25:00.000","0025","2016-03-05T00:05:00.000","0005","2016-03-05T00:07:28.000","0007",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193790435791","-80.1281356811523","LARCENY JUST OC",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","03/2016","3","2016","POINT (-80.1281356811523 26.1193790435791)"
"341602023372","FLPD","BURGLARY CONVEYANCE","2016-02-14T12:09:32.000","1209","2016-02-13T09:00:31.000","0900","2016-02-14T12:09:32.000","1209",,"SE 12TH AV","FORT LAUDERDALE","FL","33301","26.1215476989746","-80.1313858032227","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"88",,,,"1","02/2016","2","2016","POINT (-80.1313858032227 26.1215476989746)"
"341505085612","FLPD","BURGLARY CONVEYANCE","2015-05-30T00:27:48.000","0027","2015-05-29T23:27:47.000","2327","2015-05-30T00:27:48.000","0027",,"BRICKELL DR","FORT LAUDERDALE","FL","33301","26.1176357269287","-80.1285018920898","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","05/2015","5","2015","POINT (-80.1285018920898 26.1176357269287)"
"341506100050","FLPD","THEFT - ALL OTHER","2015-06-25T09:38:45.000","0938","2015-06-24T17:00:44.000","1700","2015-06-24T23:50:45.000","2350",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193561553955","-80.1258163452148","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"88",,,,"1","06/2015","6","2015","POINT (-80.1258163452148 26.1193561553955)"
"341502028160","FLPD","THEFT - ALL OTHER","2015-02-18T00:00:00.000","1501","2014-01-12T00:00:00.000","0800","2015-02-17T00:00:00.000","2000",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1191997528076","-80.1328659057617",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","01/2014","1","2014","POINT (-80.1328659057617 26.1191997528076)"
"341508130325","FLPD","THEFT - ALL OTHER","2015-08-18T12:36:22.000","1236","2015-08-18T10:46:00.000","1046","2015-08-18T12:00:00.000","1200",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1192436218262","-80.1312866210938","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","08/2015","8","2015","POINT (-80.1312866210938 26.1192436218262)"
"341607102310","FLPD","THEFT - ALL OTHER","2016-07-08T23:55:46.000","2355","2016-07-08T20:30:00.000","2030","2016-07-08T23:55:46.000","2355",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1192016601563","-80.1327209472656","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","07/2016","7","2016","POINT (-80.1327209472656 26.1192016601563)"
"341603047320","FLPD","ROBBERY BY SUDDEN SNATCHING","2016-03-28T20:08:03.000","2008","2016-03-28T20:05:02.000","2005","2016-03-28T20:08:03.000","2008",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1192054748535","-80.1326065063477","ROBBERY - JUST",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","03/2016","3","2016","POINT (-80.1326065063477 26.1192054748535)"
"341504054155","FLPD","ROBBERY BY SUDDEN SNATCHING","2015-04-03T00:00:00.000","2252","2015-04-03T00:00:00.000","2243","2015-04-03T00:00:00.000","2252",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193218231201","-80.1283187866211",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"40",,,,"1","04/2015","4","2015","POINT (-80.1283187866211 26.1193218231201)"
"341505081844","FLPD","THEFT - ALL OTHER","2015-05-23T13:14:38.000","1314","2015-05-23T09:30:37.000","0930","2015-05-23T11:30:38.000","1130",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193923950195","-80.1271896362305","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","05/2015","5","2015","POINT (-80.1271896362305 26.1193923950195)"
"341505084996","FLPD","THEFT - BICYCLE","2015-05-29T02:01:05.000","0201","2015-05-29T02:01:04.000","0201","2015-05-29T02:01:05.000","0201",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193923950195","-80.1271896362305","LARCENY JUST OC",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","05/2015","5","2015","POINT (-80.1271896362305 26.1193923950195)"
"341605080545","FLPD","BURGLARY CONVEYANCE","2016-05-29T12:30:09.000","1230","2016-05-29T00:00:08.000","0000","2016-05-29T11:30:00.000","1130",,"SE 2ND ST","FORT LAUDERDALE","FL","33301","26.1208362579346","-80.1311264038086",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","05/2016","5","2016","POINT (-80.1311264038086 26.1208362579346)"
"341601015392","FLPD","BURGLARY CONVEYANCE","2016-01-30T11:13:00.000","1113","2016-01-29T20:00:00.000","2000","2016-01-29T22:30:00.000","2230",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1192493438721","-80.1330337524414",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"88",,,,"1","01/2016","1","2016","POINT (-80.1330337524414 26.1192493438721)"
"341509139991","FLPD","BURGLARY CONVEYANCE","2015-09-04T18:15:00.000","1815","2015-09-04T08:30:00.000","0830","2015-09-04T17:30:00.000","1730",,"TARPON DR","FORT LAUDERDALE","FL","33301","26.1180000305176","-80.1291809082031",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","09/2015","9","2015","POINT (-80.1291809082031 26.1180000305176)"
"341501005769","FLPD","THEFT - ALL OTHER","2015-01-11T00:00:00.000","0257","2015-01-11T00:00:00.000","0240","2015-01-11T00:00:00.000","0245",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1192970275879","-80.1297912597656",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","01/2015","1","2015","POINT (-80.1297912597656 26.1192970275879)"
"341502024153","FLPD","THEFT - RETAIL / SHOPLIFTING","2015-02-11T00:00:00.000","1330","2015-02-11T00:00:00.000","1235","2015-02-11T00:00:00.000","1315",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193790435791","-80.1281356811523",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","02/2015","2","2015","POINT (-80.1281356811523 26.1193790435791)"
"341606090950","FLPD","THEFT - ALL OTHER","2016-06-18T00:47:37.000","0047","2016-06-18T00:47:36.000","0047","2016-06-18T00:47:37.000","0047",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1192531585693","-80.1328735351563","LARCENY JUST OC",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","06/2016","6","2016","POINT (-80.1328735351563 26.1192531585693)"
"341506087458","FLPD","THEFT - ALL OTHER","2015-06-02T08:23:35.000","0823","2015-06-02T07:30:00.000","0730","2015-06-02T08:05:00.000","0805",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193180084229","-80.1285171508789","STOLEN TAG DELA",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","06/2015","6","2015","POINT (-80.1285171508789 26.1193180084229)"
"341507111945","FLPD","BURGLARY CONVEYANCE","2015-07-16T02:08:28.000","0208","2015-07-16T02:08:27.000","0208","2015-07-16T02:08:28.000","0208",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193218231201","-80.1283187866211","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","07/2015","7","2015","POINT (-80.1283187866211 26.1193218231201)"
"341508130856","FLPD","BURGLARY CONVEYANCE","2015-08-19T11:30:48.000","1130","2015-08-19T09:00:47.000","0900","2015-08-19T10:50:48.000","1050",,"E BROWARD BLVD","FORT LAUDERDALE","FL","33301","26.1225910186768","-80.1284561157227","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","08/2015","8","2015","POINT (-80.1284561157227 26.1225910186768)"
"341602030673","FLPD","BURGLARY CONVEYANCE","2016-02-27T15:47:11.000","1547","2016-02-26T11:30:00.000","1130","2016-02-26T12:30:00.000","1230",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1192398071289","-80.1335983276367",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"88",,,,"1","02/2016","2","2016","POINT (-80.1335983276367 26.1192398071289)"
"341605074208","FLPD","THEFT - RETAIL / SHOPLIFTING","2016-05-17T19:32:00.000","1932","2016-05-17T19:05:59.000","1905","2016-05-17T19:07:00.000","1907",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193790435791","-80.1281356811523",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","05/2016","5","2016","POINT (-80.1281356811523 26.1193790435791)"
"341603048256","FLPD","THEFT - ALL OTHER","2016-03-30T17:02:00.000","1702","2016-03-29T21:00:00.000","2100","2016-03-30T17:02:00.000","1702",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193523406982","-80.1298370361328",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","03/2016","3","2016","POINT (-80.1298370361328 26.1193523406982)"
"341502028128","FLPD","BURGLARY CONVEYANCE","2015-02-18T12:28:20.000","1228","2015-02-18T08:30:00.000","0830","2015-02-18T10:00:00.000","1000",,"SE 13TH AV","FORT LAUDERDALE","FL","33301","26.1208171844482","-80.1299209594727",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","02/2015","2","2015","POINT (-80.1299209594727 26.1208171844482)"
"341607098748","FLPD","BURGLARY CONVEYANCE","2016-07-02T18:52:16.000","1852","2016-07-02T18:32:15.000","1832","2016-07-02T18:52:16.000","1852",,"BRICKELL DR","FORT LAUDERDALE","FL","33301","26.1176319122314","-80.1285018920898","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","07/2016","7","2016","POINT (-80.1285018920898 26.1176319122314)"
"341501003036","FLPD","BURGLARY CONVEYANCE","2015-01-06T00:00:00.000","0800","2015-01-05T00:00:00.000","2230","2015-01-06T00:00:00.000","0700",,"SE 1ST ST","FORT LAUDERDALE","FL","33301","26.1217403411865","-80.1298599243164",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","01/2015","1","2015","POINT (-80.1298599243164 26.1217403411865)"
"341507106397","FLPD","THEFT - ALL OTHER","2015-07-06T06:54:27.000","0654","2015-07-05T19:42:26.000","1942","2015-07-05T19:42:27.000","1942",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193923950195","-80.1271896362305","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","07/2015","7","2015","POINT (-80.1271896362305 26.1193923950195)"
"341504055817","FLPD","THEFT - ALL OTHER","2015-04-06T23:26:05.000","2326","2015-04-06T23:00:00.000","2300","2015-04-06T23:10:00.000","2310",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193790435791","-80.1281356811523","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","04/2015","4","2015","POINT (-80.1281356811523 26.1193790435791)"
"341506101561","FLPD","THEFT - BICYCLE","2015-06-27T21:44:35.000","2144","2015-06-27T18:50:34.000","1850","2015-06-27T21:38:35.000","2138",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1192531585693","-80.1328277587891","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","06/2015","6","2015","POINT (-80.1328277587891 26.1192531585693)"
"341606089812","FLPD","BURGLARY CONVEYANCE","2016-06-16T01:00:24.000","0100","2016-06-15T23:00:23.000","2300","2016-06-16T00:30:24.000","0030",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1192531585693","-80.1328964233398","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","06/2016","6","2016","POINT (-80.1328964233398 26.1192531585693)"
"341509142042","FLPD","THEFT - RETAIL / SHOPLIFTING","2015-09-08T15:54:46.000","1554","2015-09-08T12:30:00.000","1230","2015-09-08T12:30:00.000","1230",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1192016601563","-80.1327056884766",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","09/2015","9","2015","POINT (-80.1327056884766 26.1192016601563)"
"341607101635","FLPD","BURGLARY CONVEYANCE","2016-07-07T20:14:03.000","2014","2016-07-07T18:00:00.000","1800","2016-07-07T19:20:00.000","1920",,"SE 15TH AV","FORT LAUDERDALE","FL","33301","26.1183490753174","-80.1285400390625",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","07/2016","7","2016","POINT (-80.1285400390625 26.1183490753174)"
"341607108108","FLPD","THEFT - ALL OTHER","2016-07-20T09:55:39.000","0955","2016-07-17T13:30:00.000","1330","2016-07-18T19:00:00.000","1900",,"SE 2ND ST","FORT LAUDERDALE","FL","33301","26.1208744049072","-80.128288269043",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,"U",,,,,"00",,,,"1","07/2016","7","2016","POINT (-80.128288269043 26.1208744049072)"
"341503048505","FLPD","THEFT - RETAIL / SHOPLIFTING","2015-03-24T00:00:00.000","1150","2015-03-24T00:00:00.000","1150","2015-03-24T00:00:00.000","1150",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193790435791","-80.1281356811523",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","03/2015","3","2015","POINT (-80.1281356811523 26.1193790435791)"
"341606085675","FLPD","BURGLARY CONVEYANCE","2016-06-08T02:19:01.000","0219","2016-06-08T02:19:00.000","0219","2016-06-08T02:19:01.000","0219",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193733215332","-80.1284332275391","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","06/2016","6","2016","POINT (-80.1284332275391 26.1193733215332)"
"341603033874","FLPD","THEFT - ALL OTHER","2016-03-04T08:20:47.000","0820","2016-03-03T15:45:00.000","1545","2016-03-04T01:15:00.000","0115",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193523406982","-80.1298370361328","STOLEN TAG DELA",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","03/2016","3","2016","POINT (-80.1298370361328 26.1193523406982)"
"341507104558","FLPD","BURGLARY CONVEYANCE","2015-07-03T06:16:01.000","0616","2015-07-02T21:00:00.000","2100","2015-07-03T05:16:01.000","0516",,"SE 16TH AV","FORT LAUDERDALE","FL","33301","26.120080947876","-80.1272506713867",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","07/2015","7","2015","POINT (-80.1272506713867 26.120080947876)"
"341505082693","FLPD","THEFT - BICYCLE","2015-05-24T23:49:44.000","2349","2015-05-24T18:00:43.000","1800","2015-05-24T23:49:44.000","2349",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1192741394043","-80.1322174072266","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","05/2015","5","2015","POINT (-80.1322174072266 26.1192741394043)"
"341507113062","FLPD","BURGLARY CONVEYANCE","2015-07-18T00:26:30.000","0026","2015-07-18T00:26:29.000","0026","2015-07-18T00:26:30.000","0026",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1192531585693","-80.1328735351563","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"88",,,,"1","07/2015","7","2015","POINT (-80.1328735351563 26.1192531585693)"
"341506102560","FLPD","BURGLARY CONVEYANCE","2015-06-29T19:53:55.000","1953","2015-06-28T16:00:00.000","1600","2015-06-29T14:00:00.000","1400",,"SE 17TH AV","FORT LAUDERDALE","FL","33301","26.1192626953125","-80.1257934570313",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","06/2015","6","2015","POINT (-80.1257934570313 26.1192626953125)"
"341604052624","FLPD","THEFT - BICYCLE","2016-04-07T18:44:19.000","1844","2016-04-07T18:44:18.000","1844","2016-04-07T18:44:19.000","1844",,"SE 1ST ST","FORT LAUDERDALE","FL","33301","26.1216831207275","-80.1299667358398","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","04/2016","4","2016","POINT (-80.1299667358398 26.1216831207275)"
"341512200884","FLPD","THEFT - ALL OTHER","2015-12-26T09:27:02.000","0927","2015-12-24T18:00:01.000","1800","2015-12-26T09:10:02.000","0910",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193084716797","-80.1292266845703","VANDALISM/MALIC",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,"U",,,,,"88",,,,"1","12/2015","12","2015","POINT (-80.1292266845703 26.1193084716797)"
