"sanitation_district","tons","date","day_of_week","month"
"1","8.1","2012-10-02T00:00:00.000","TUE","OCT"
"1","6.65","2012-10-02T00:00:00.000","TUE","OCT"
"1","4.73","2012-10-02T00:00:00.000","TUE","OCT"
"1","8.75","2012-10-02T00:00:00.000","TUE","OCT"
"1","7.34","2012-10-02T00:00:00.000","TUE","OCT"
"1","3.98","2012-10-02T00:00:00.000","TUE","OCT"
"1","7.31","2012-10-02T00:00:00.000","TUE","OCT"
"1","3.87","2012-10-02T00:00:00.000","TUE","OCT"
"1","5.2","2012-10-02T00:00:00.000","TUE","OCT"
"1","6.98","2012-10-02T00:00:00.000","TUE","OCT"
"1","6.99","2012-10-02T00:00:00.000","TUE","OCT"
"1","9.19","2012-10-02T00:00:00.000","TUE","OCT"
"1","9","2012-10-02T00:00:00.000","TUE","OCT"
"1","7.43","2012-10-02T00:00:00.000","TUE","OCT"
"1","2.04","2012-10-02T00:00:00.000","TUE","OCT"
"1","8.06","2012-10-02T00:00:00.000","TUE","OCT"
"1","1.88","2012-10-02T00:00:00.000","TUE","OCT"
"1","7.97","2012-10-02T00:00:00.000","TUE","OCT"
"1","5.12","2012-10-02T00:00:00.000","TUE","OCT"
"1","7.55","2012-10-02T00:00:00.000","TUE","OCT"
"1","4.25","2012-10-02T00:00:00.000","TUE","OCT"
"1","7.02","2012-10-02T00:00:00.000","TUE","OCT"
"1","4.91","2012-10-02T00:00:00.000","TUE","OCT"
"1","7.81","2012-10-02T00:00:00.000","TUE","OCT"
"1","6.53","2012-10-02T00:00:00.000","TUE","OCT"
"1","3.27","2012-10-02T00:00:00.000","TUE","OCT"
"1","1.11","2012-10-03T00:00:00.000","WED","OCT"
"1","6.76","2012-10-04T00:00:00.000","THU","OCT"
"1","6.95","2012-10-04T00:00:00.000","THU","OCT"
"1","6.31","2012-10-04T00:00:00.000","THU","OCT"
"1","6.1","2012-10-04T00:00:00.000","THU","OCT"
"1","7.93","2012-10-04T00:00:00.000","THU","OCT"
"1","8.04","2012-10-04T00:00:00.000","THU","OCT"
"1","8.1","2012-10-04T00:00:00.000","THU","OCT"
"1","7.22","2012-10-04T00:00:00.000","THU","OCT"
"1","6.8","2012-10-04T00:00:00.000","THU","OCT"
"1","8.96","2012-10-04T00:00:00.000","THU","OCT"
"1","9.13","2012-10-04T00:00:00.000","THU","OCT"
"1","5.97","2012-10-04T00:00:00.000","THU","OCT"
"1","9.94","2012-10-04T00:00:00.000","THU","OCT"
"1","7.18","2012-10-04T00:00:00.000","THU","OCT"
"1","8.64","2012-10-04T00:00:00.000","THU","OCT"
"1","0.7","2012-10-04T00:00:00.000","THU","OCT"
"1","6.96","2012-10-04T00:00:00.000","THU","OCT"
"1","7.18","2012-10-04T00:00:00.000","THU","OCT"
"1","6.15","2012-10-04T00:00:00.000","THU","OCT"
"1","6.82","2012-10-04T00:00:00.000","THU","OCT"
"1","7.39","2012-10-04T00:00:00.000","THU","OCT"
"1","6.94","2012-10-04T00:00:00.000","THU","OCT"
"1","7.6","2012-10-04T00:00:00.000","THU","OCT"
"1","7.79","2012-10-04T00:00:00.000","THU","OCT"
"1","5.22","2012-10-04T00:00:00.000","THU","OCT"
"1","8.7","2012-10-04T00:00:00.000","THU","OCT"
"1","7.18","2012-10-04T00:00:00.000","THU","OCT"
"1","6.82","2012-10-04T00:00:00.000","THU","OCT"
"1","8.43","2012-10-04T00:00:00.000","THU","OCT"
"1","8.33","2012-10-04T00:00:00.000","THU","OCT"
"1","10.43","2012-10-04T00:00:00.000","THU","OCT"
"1","9.63","2012-10-04T00:00:00.000","THU","OCT"
"1","6.34","2012-10-04T00:00:00.000","THU","OCT"
"1","7.65","2012-10-05T00:00:00.000","FRI","OCT"
"1","5.83","2012-10-05T00:00:00.000","FRI","OCT"
"1","7.01","2012-10-05T00:00:00.000","FRI","OCT"
"1","6.95","2012-10-05T00:00:00.000","FRI","OCT"
"1","3.08","2012-10-05T00:00:00.000","FRI","OCT"
"1","6.36","2012-10-05T00:00:00.000","FRI","OCT"
"1","5.6","2012-10-05T00:00:00.000","FRI","OCT"
"1","8.14","2012-10-05T00:00:00.000","FRI","OCT"
"1","7.21","2012-10-05T00:00:00.000","FRI","OCT"
"1","5.64","2012-10-05T00:00:00.000","FRI","OCT"
"1","3.15","2012-10-05T00:00:00.000","FRI","OCT"
"1","7.23","2012-10-05T00:00:00.000","FRI","OCT"
"1","2.19","2012-10-05T00:00:00.000","FRI","OCT"
"1","7.25","2012-10-05T00:00:00.000","FRI","OCT"
"1","6.6","2012-10-05T00:00:00.000","FRI","OCT"
"1","5.36","2012-10-05T00:00:00.000","FRI","OCT"
"1","9.38","2012-10-05T00:00:00.000","FRI","OCT"
"1","10.63","2012-10-05T00:00:00.000","FRI","OCT"
"1","4.14","2012-10-05T00:00:00.000","FRI","OCT"
"1","7.14","2012-10-05T00:00:00.000","FRI","OCT"
"1","7.17","2012-10-05T00:00:00.000","FRI","OCT"
"1","5.07","2012-10-05T00:00:00.000","FRI","OCT"
"1","5.47","2012-10-05T00:00:00.000","FRI","OCT"
"1","6.24","2012-10-05T00:00:00.000","FRI","OCT"
"1","9.37","2012-10-05T00:00:00.000","FRI","OCT"
"1","5.81","2012-10-05T00:00:00.000","FRI","OCT"
"1","5.93","2012-10-05T00:00:00.000","FRI","OCT"
"1","6.07","2012-10-05T00:00:00.000","FRI","OCT"
"1","7.61","2012-10-05T00:00:00.000","FRI","OCT"
"1","5.85","2012-10-05T00:00:00.000","FRI","OCT"
"1","7.62","2012-10-05T00:00:00.000","FRI","OCT"
"1","7.75","2012-10-05T00:00:00.000","FRI","OCT"
"1","5.95","2012-10-08T00:00:00.000","MON","OCT"
"1","6.43","2012-10-08T00:00:00.000","MON","OCT"
"1","9.67","2012-10-08T00:00:00.000","MON","OCT"
"1","7.9","2012-10-08T00:00:00.000","MON","OCT"
"1","7.12","2012-10-08T00:00:00.000","MON","OCT"
"1","4.39","2012-10-08T00:00:00.000","MON","OCT"
"1","3.27","2012-10-08T00:00:00.000","MON","OCT"
"1","4.96","2012-10-08T00:00:00.000","MON","OCT"
"1","7.83","2012-10-08T00:00:00.000","MON","OCT"
"1","3.9","2012-10-08T00:00:00.000","MON","OCT"
"1","8.23","2012-10-08T00:00:00.000","MON","OCT"
"1","8.56","2012-10-08T00:00:00.000","MON","OCT"
"1","6.23","2012-10-08T00:00:00.000","MON","OCT"
"1","9.78","2012-10-08T00:00:00.000","MON","OCT"
"1","8.62","2012-10-08T00:00:00.000","MON","OCT"
"1","7.04","2012-10-08T00:00:00.000","MON","OCT"
"1","6.71","2012-10-08T00:00:00.000","MON","OCT"
"1","7.07","2012-10-08T00:00:00.000","MON","OCT"
"1","8.58","2012-10-08T00:00:00.000","MON","OCT"
"1","6.67","2012-10-08T00:00:00.000","MON","OCT"
"1","7.24","2012-10-08T00:00:00.000","MON","OCT"
"1","9.36","2012-10-08T00:00:00.000","MON","OCT"
"1","4.32","2012-10-08T00:00:00.000","MON","OCT"
"1","6.38","2012-10-08T00:00:00.000","MON","OCT"
"1","6.6","2012-10-08T00:00:00.000","MON","OCT"
"1","4.89","2012-10-08T00:00:00.000","MON","OCT"
"1","7.02","2012-10-08T00:00:00.000","MON","OCT"
"1","6.28","2012-10-08T00:00:00.000","MON","OCT"
"1","9.04","2012-10-08T00:00:00.000","MON","OCT"
"1","6.98","2012-10-08T00:00:00.000","MON","OCT"
"1","2.09","2012-10-08T00:00:00.000","MON","OCT"
"1","7.91","2012-10-08T00:00:00.000","MON","OCT"
"1","4.63","2012-10-08T00:00:00.000","MON","OCT"
"1","7.24","2012-10-09T00:00:00.000","TUE","OCT"
"1","6.4","2012-10-09T00:00:00.000","TUE","OCT"
"1","7.01","2012-10-09T00:00:00.000","TUE","OCT"
"1","8.48","2012-10-09T00:00:00.000","TUE","OCT"
"1","5.77","2012-10-09T00:00:00.000","TUE","OCT"
"1","5.09","2012-10-09T00:00:00.000","TUE","OCT"
"1","8.51","2012-10-09T00:00:00.000","TUE","OCT"
"1","7.21","2012-10-09T00:00:00.000","TUE","OCT"
"1","3.9","2012-10-09T00:00:00.000","TUE","OCT"
"1","1.36","2012-10-09T00:00:00.000","TUE","OCT"
"1","7.18","2012-10-09T00:00:00.000","TUE","OCT"
"1","4.59","2012-10-09T00:00:00.000","TUE","OCT"
"1","4.77","2012-10-09T00:00:00.000","TUE","OCT"
"1","6.46","2012-10-09T00:00:00.000","TUE","OCT"
"1","9.14","2012-10-09T00:00:00.000","TUE","OCT"
"1","9.58","2012-10-09T00:00:00.000","TUE","OCT"
"1","6.51","2012-10-09T00:00:00.000","TUE","OCT"
"1","5.59","2012-10-09T00:00:00.000","TUE","OCT"
"1","6.84","2012-10-09T00:00:00.000","TUE","OCT"
"1","7.03","2012-10-09T00:00:00.000","TUE","OCT"
"1","5.61","2012-10-09T00:00:00.000","TUE","OCT"
"1","4.34","2012-10-09T00:00:00.000","TUE","OCT"
"1","6.89","2012-10-09T00:00:00.000","TUE","OCT"
"1","4.09","2012-10-09T00:00:00.000","TUE","OCT"
"1","6.68","2012-10-09T00:00:00.000","TUE","OCT"
"1","8.19","2012-10-09T00:00:00.000","TUE","OCT"
"1","4.75","2012-10-09T00:00:00.000","TUE","OCT"
"1","6.93","2012-10-09T00:00:00.000","TUE","OCT"
"1","6.27","2012-10-09T00:00:00.000","TUE","OCT"
"1","7.29","2012-10-09T00:00:00.000","TUE","OCT"
"1","7.42","2012-10-09T00:00:00.000","TUE","OCT"
"1","9.33","2012-10-09T00:00:00.000","TUE","OCT"
"1","1.72","2012-10-09T00:00:00.000","TUE","OCT"
"1","6","2012-10-09T00:00:00.000","TUE","OCT"
"1","6.33","2012-10-09T00:00:00.000","TUE","OCT"
"1","4.15","2012-10-10T00:00:00.000","WED","OCT"
"1","7.18","2012-10-11T00:00:00.000","THU","OCT"
"1","5.77","2012-10-11T00:00:00.000","THU","OCT"
"1","2.47","2012-10-11T00:00:00.000","THU","OCT"
"1","6.6","2012-10-11T00:00:00.000","THU","OCT"
"1","8.55","2012-10-11T00:00:00.000","THU","OCT"
"1","7.8","2012-10-11T00:00:00.000","THU","OCT"
"1","6.35","2012-10-11T00:00:00.000","THU","OCT"
"1","0.88","2012-10-11T00:00:00.000","THU","OCT"
"1","6.95","2012-10-11T00:00:00.000","THU","OCT"
"1","7.24","2012-10-11T00:00:00.000","THU","OCT"
"1","7.73","2012-10-11T00:00:00.000","THU","OCT"
"1","0.75","2012-10-11T00:00:00.000","THU","OCT"
"1","7.47","2012-10-11T00:00:00.000","THU","OCT"
"1","8.48","2012-10-11T00:00:00.000","THU","OCT"
"1","7.57","2012-10-11T00:00:00.000","THU","OCT"
"1","9.28","2012-10-11T00:00:00.000","THU","OCT"
"1","7.82","2012-10-11T00:00:00.000","THU","OCT"
"1","4.67","2012-10-11T00:00:00.000","THU","OCT"
"1","7.85","2012-10-11T00:00:00.000","THU","OCT"
"1","10.19","2012-10-11T00:00:00.000","THU","OCT"
"1","4.92","2012-10-11T00:00:00.000","THU","OCT"
"1","7.52","2012-10-11T00:00:00.000","THU","OCT"
"1","7.09","2012-10-11T00:00:00.000","THU","OCT"
"1","7.57","2012-10-11T00:00:00.000","THU","OCT"
"1","6.88","2012-10-11T00:00:00.000","THU","OCT"
"1","10.26","2012-10-11T00:00:00.000","THU","OCT"
"1","6.65","2012-10-11T00:00:00.000","THU","OCT"
"1","6.95","2012-10-11T00:00:00.000","THU","OCT"
"1","9.2","2012-10-11T00:00:00.000","THU","OCT"
"1","8.55","2012-10-11T00:00:00.000","THU","OCT"
"1","8.38","2012-10-11T00:00:00.000","THU","OCT"
"1","1.94","2012-10-11T00:00:00.000","THU","OCT"
"1","2.57","2012-10-11T00:00:00.000","THU","OCT"
"1","8.28","2012-10-11T00:00:00.000","THU","OCT"
"1","5.84","2012-10-11T00:00:00.000","THU","OCT"
"1","6","2012-10-11T00:00:00.000","THU","OCT"
"1","1.33","2012-10-12T00:00:00.000","FRI","OCT"
"1","4","2012-10-12T00:00:00.000","FRI","OCT"
"1","4.75","2012-10-12T00:00:00.000","FRI","OCT"
"1","5.73","2012-10-12T00:00:00.000","FRI","OCT"
"1","3.85","2012-10-12T00:00:00.000","FRI","OCT"
"1","5.19","2012-10-12T00:00:00.000","FRI","OCT"
"1","7.01","2012-10-12T00:00:00.000","FRI","OCT"
"1","9.97","2012-10-12T00:00:00.000","FRI","OCT"
"1","1.82","2012-10-12T00:00:00.000","FRI","OCT"
"1","4.13","2012-10-12T00:00:00.000","FRI","OCT"
"1","5.79","2012-10-12T00:00:00.000","FRI","OCT"
"1","7.02","2012-10-12T00:00:00.000","FRI","OCT"
"1","5.59","2012-10-12T00:00:00.000","FRI","OCT"
"1","3.68","2012-10-12T00:00:00.000","FRI","OCT"
"1","3.99","2012-10-12T00:00:00.000","FRI","OCT"
"1","4.74","2012-10-12T00:00:00.000","FRI","OCT"
"1","6.59","2012-10-12T00:00:00.000","FRI","OCT"
"1","6.99","2012-10-12T00:00:00.000","FRI","OCT"
"1","5.64","2012-10-12T00:00:00.000","FRI","OCT"
"1","8.1","2012-10-12T00:00:00.000","FRI","OCT"
"1","5.54","2012-10-12T00:00:00.000","FRI","OCT"
"1","4.24","2012-10-12T00:00:00.000","FRI","OCT"
"1","8.52","2012-10-12T00:00:00.000","FRI","OCT"
"1","7.89","2012-10-12T00:00:00.000","FRI","OCT"
"1","6.99","2012-10-12T00:00:00.000","FRI","OCT"
"1","6.27","2012-10-12T00:00:00.000","FRI","OCT"
"1","7.47","2012-10-12T00:00:00.000","FRI","OCT"
"1","6.92","2012-10-12T00:00:00.000","FRI","OCT"
"1","7.96","2012-10-12T00:00:00.000","FRI","OCT"
"1","5.36","2012-10-12T00:00:00.000","FRI","OCT"
"1","6.25","2012-10-12T00:00:00.000","FRI","OCT"
"1","3.4","2012-10-12T00:00:00.000","FRI","OCT"
"1","7.79","2012-10-12T00:00:00.000","FRI","OCT"
"1","9.39","2012-10-15T00:00:00.000","MON","OCT"
"1","3.2","2012-10-15T00:00:00.000","MON","OCT"
"1","6.25","2012-10-15T00:00:00.000","MON","OCT"
"1","7.43","2012-10-15T00:00:00.000","MON","OCT"
"1","7.35","2012-10-15T00:00:00.000","MON","OCT"
"1","7.39","2012-10-15T00:00:00.000","MON","OCT"
"1","3.51","2012-10-15T00:00:00.000","MON","OCT"
"1","8.41","2012-10-15T00:00:00.000","MON","OCT"
"1","8.77","2012-10-15T00:00:00.000","MON","OCT"
"1","8.57","2012-10-15T00:00:00.000","MON","OCT"
"1","5.21","2012-10-15T00:00:00.000","MON","OCT"
"1","8.25","2012-10-15T00:00:00.000","MON","OCT"
"1","7.04","2012-10-15T00:00:00.000","MON","OCT"
"1","6.79","2012-10-15T00:00:00.000","MON","OCT"
"1","6.83","2012-10-15T00:00:00.000","MON","OCT"
"1","7.51","2012-10-15T00:00:00.000","MON","OCT"
"1","6.24","2012-10-15T00:00:00.000","MON","OCT"
"1","10.53","2012-10-15T00:00:00.000","MON","OCT"
"1","6.36","2012-10-15T00:00:00.000","MON","OCT"
"1","5.98","2012-10-15T00:00:00.000","MON","OCT"
"1","3.64","2012-10-15T00:00:00.000","MON","OCT"
"1","5.05","2012-10-15T00:00:00.000","MON","OCT"
"1","8.24","2012-10-15T00:00:00.000","MON","OCT"
"1","3.96","2012-10-15T00:00:00.000","MON","OCT"
"1","7.62","2012-10-15T00:00:00.000","MON","OCT"
"1","6.11","2012-10-15T00:00:00.000","MON","OCT"
"1","7.42","2012-10-15T00:00:00.000","MON","OCT"
"1","9.03","2012-10-15T00:00:00.000","MON","OCT"
"1","6.47","2012-10-15T00:00:00.000","MON","OCT"
"1","7.5","2012-10-15T00:00:00.000","MON","OCT"
"1","6.95","2012-10-15T00:00:00.000","MON","OCT"
"1","8.36","2012-10-15T00:00:00.000","MON","OCT"
"1","4.55","2012-10-15T00:00:00.000","MON","OCT"
"1","6.49","2012-10-15T00:00:00.000","MON","OCT"
"1","6.09","2012-10-15T00:00:00.000","MON","OCT"
"1","4.87","2012-10-16T00:00:00.000","TUE","OCT"
"1","6.57","2012-10-16T00:00:00.000","TUE","OCT"
"1","6.77","2012-10-16T00:00:00.000","TUE","OCT"
"1","7.12","2012-10-16T00:00:00.000","TUE","OCT"
"1","2.76","2012-10-16T00:00:00.000","TUE","OCT"
"1","9.2","2012-10-16T00:00:00.000","TUE","OCT"
"1","8.75","2012-10-16T00:00:00.000","TUE","OCT"
"1","3.82","2012-10-16T00:00:00.000","TUE","OCT"
"1","7.51","2012-10-16T00:00:00.000","TUE","OCT"
"1","7.72","2012-10-16T00:00:00.000","TUE","OCT"
"1","6.02","2012-10-16T00:00:00.000","TUE","OCT"
"1","6.84","2012-10-16T00:00:00.000","TUE","OCT"
"1","8.4","2012-10-16T00:00:00.000","TUE","OCT"
"1","7.09","2012-10-16T00:00:00.000","TUE","OCT"
"1","5.91","2012-10-16T00:00:00.000","TUE","OCT"
"1","9.51","2012-10-16T00:00:00.000","TUE","OCT"
"1","6.93","2012-10-16T00:00:00.000","TUE","OCT"
"1","8.66","2012-10-16T00:00:00.000","TUE","OCT"
"1","6.07","2012-10-16T00:00:00.000","TUE","OCT"
"1","2.31","2012-10-16T00:00:00.000","TUE","OCT"
"1","7","2012-10-16T00:00:00.000","TUE","OCT"
"1","9.72","2012-10-16T00:00:00.000","TUE","OCT"
"1","6.88","2012-10-16T00:00:00.000","TUE","OCT"
"1","7.55","2012-10-16T00:00:00.000","TUE","OCT"
"1","7.02","2012-10-16T00:00:00.000","TUE","OCT"
"1","4.57","2012-10-16T00:00:00.000","TUE","OCT"
"1","7.46","2012-10-16T00:00:00.000","TUE","OCT"
"1","10.32","2012-10-16T00:00:00.000","TUE","OCT"
"1","7.1","2012-10-16T00:00:00.000","TUE","OCT"
"1","5.93","2012-10-16T00:00:00.000","TUE","OCT"
"1","6.19","2012-10-16T00:00:00.000","TUE","OCT"
"1","1.74","2012-10-16T00:00:00.000","TUE","OCT"
"1","6.97","2012-10-16T00:00:00.000","TUE","OCT"
"1","3.92","2012-10-16T00:00:00.000","TUE","OCT"
"1","6.98","2012-10-18T00:00:00.000","THU","OCT"
"1","6.21","2012-10-18T00:00:00.000","THU","OCT"
"1","7.67","2012-10-18T00:00:00.000","THU","OCT"
"1","8.69","2012-10-18T00:00:00.000","THU","OCT"
"1","7.39","2012-10-18T00:00:00.000","THU","OCT"
"1","6.43","2012-10-18T00:00:00.000","THU","OCT"
"1","4.34","2012-10-18T00:00:00.000","THU","OCT"
"1","2.95","2012-10-18T00:00:00.000","THU","OCT"
"1","7.62","2012-10-18T00:00:00.000","THU","OCT"
"1","3.32","2012-10-18T00:00:00.000","THU","OCT"
"1","7.23","2012-10-18T00:00:00.000","THU","OCT"
"1","6.81","2012-10-18T00:00:00.000","THU","OCT"
"1","6.18","2012-10-18T00:00:00.000","THU","OCT"
"1","4.44","2012-10-18T00:00:00.000","THU","OCT"
"1","8.08","2012-10-18T00:00:00.000","THU","OCT"
"1","7.98","2012-10-18T00:00:00.000","THU","OCT"
"1","8.91","2012-10-18T00:00:00.000","THU","OCT"
"1","6.09","2012-10-18T00:00:00.000","THU","OCT"
"1","8.84","2012-10-18T00:00:00.000","THU","OCT"
"1","9.82","2012-10-18T00:00:00.000","THU","OCT"
"1","8.16","2012-10-18T00:00:00.000","THU","OCT"
"1","7.47","2012-10-18T00:00:00.000","THU","OCT"
"1","4.88","2012-10-18T00:00:00.000","THU","OCT"
"1","4.29","2012-10-18T00:00:00.000","THU","OCT"
"1","9.39","2012-10-18T00:00:00.000","THU","OCT"
"1","7.7","2012-10-18T00:00:00.000","THU","OCT"
"1","7.1","2012-10-18T00:00:00.000","THU","OCT"
"1","6.58","2012-10-18T00:00:00.000","THU","OCT"
"1","9.93","2012-10-18T00:00:00.000","THU","OCT"
"1","7.32","2012-10-18T00:00:00.000","THU","OCT"
"1","3.63","2012-10-18T00:00:00.000","THU","OCT"
"1","7.84","2012-10-18T00:00:00.000","THU","OCT"
"1","4.74","2012-10-18T00:00:00.000","THU","OCT"
"1","9.16","2012-10-18T00:00:00.000","THU","OCT"
"1","6.71","2012-10-18T00:00:00.000","THU","OCT"
"1","7.72","2012-10-18T00:00:00.000","THU","OCT"
"1","6.11","2012-10-19T00:00:00.000","FRI","OCT"
"1","5.48","2012-10-19T00:00:00.000","FRI","OCT"
"1","6.24","2012-10-19T00:00:00.000","FRI","OCT"
"1","7.84","2012-10-19T00:00:00.000","FRI","OCT"
"1","6.49","2012-10-19T00:00:00.000","FRI","OCT"
"1","7.28","2012-10-19T00:00:00.000","FRI","OCT"
"1","4.74","2012-10-19T00:00:00.000","FRI","OCT"
"1","3.13","2012-10-19T00:00:00.000","FRI","OCT"
"1","4.44","2012-10-19T00:00:00.000","FRI","OCT"
"1","6.7","2012-10-19T00:00:00.000","FRI","OCT"
"1","5.04","2012-10-19T00:00:00.000","FRI","OCT"
"1","6.98","2012-10-19T00:00:00.000","FRI","OCT"
"1","5.68","2012-10-19T00:00:00.000","FRI","OCT"
"1","7.01","2012-10-19T00:00:00.000","FRI","OCT"
"1","6.45","2012-10-19T00:00:00.000","FRI","OCT"
"1","6.03","2012-10-19T00:00:00.000","FRI","OCT"
"1","6.34","2012-10-19T00:00:00.000","FRI","OCT"
"1","7.52","2012-10-19T00:00:00.000","FRI","OCT"
"1","6.13","2012-10-19T00:00:00.000","FRI","OCT"
"1","8.89","2012-10-19T00:00:00.000","FRI","OCT"
"1","5.68","2012-10-19T00:00:00.000","FRI","OCT"
"1","9.45","2012-10-19T00:00:00.000","FRI","OCT"
"1","4.51","2012-10-19T00:00:00.000","FRI","OCT"
"1","4.73","2012-10-19T00:00:00.000","FRI","OCT"
"1","5.57","2012-10-19T00:00:00.000","FRI","OCT"
"1","4.98","2012-10-19T00:00:00.000","FRI","OCT"
"1","7.51","2012-10-19T00:00:00.000","FRI","OCT"
"1","6.72","2012-10-19T00:00:00.000","FRI","OCT"
"1","9.78","2012-10-19T00:00:00.000","FRI","OCT"
"1","5.5","2012-10-19T00:00:00.000","FRI","OCT"
"1","3.72","2012-10-19T00:00:00.000","FRI","OCT"
"1","8.11","2012-10-22T00:00:00.000","MON","OCT"
"1","10.04","2012-10-22T00:00:00.000","MON","OCT"
"1","7.73","2012-10-22T00:00:00.000","MON","OCT"
"1","4.18","2012-10-22T00:00:00.000","MON","OCT"
"1","5.78","2012-10-22T00:00:00.000","MON","OCT"
"1","6.69","2012-10-22T00:00:00.000","MON","OCT"
"1","7.53","2012-10-22T00:00:00.000","MON","OCT"
"1","6.35","2012-10-22T00:00:00.000","MON","OCT"
"1","9.97","2012-10-22T00:00:00.000","MON","OCT"
"1","7.61","2012-10-22T00:00:00.000","MON","OCT"
"1","7.86","2012-10-22T00:00:00.000","MON","OCT"
"1","6.11","2012-10-22T00:00:00.000","MON","OCT"
"1","4.89","2012-10-22T00:00:00.000","MON","OCT"
"1","7.15","2012-10-22T00:00:00.000","MON","OCT"
"1","6.87","2012-10-22T00:00:00.000","MON","OCT"
"1","6.73","2012-10-22T00:00:00.000","MON","OCT"
"1","7.36","2012-10-22T00:00:00.000","MON","OCT"
"1","7.07","2012-10-22T00:00:00.000","MON","OCT"
"1","6.19","2012-10-22T00:00:00.000","MON","OCT"
"1","3.53","2012-10-22T00:00:00.000","MON","OCT"
"1","10.2","2012-10-22T00:00:00.000","MON","OCT"
"1","7.44","2012-10-22T00:00:00.000","MON","OCT"
"1","7.93","2012-10-22T00:00:00.000","MON","OCT"
"1","9.34","2012-10-22T00:00:00.000","MON","OCT"
"1","8.64","2012-10-22T00:00:00.000","MON","OCT"
"1","6.4","2012-10-22T00:00:00.000","MON","OCT"
"1","8.95","2012-10-22T00:00:00.000","MON","OCT"
"1","7.97","2012-10-22T00:00:00.000","MON","OCT"
"1","3.85","2012-10-22T00:00:00.000","MON","OCT"
"1","7.59","2012-10-22T00:00:00.000","MON","OCT"
"1","6.2","2012-10-22T00:00:00.000","MON","OCT"
"1","4.83","2012-10-22T00:00:00.000","MON","OCT"
"1","9.96","2012-10-23T00:00:00.000","TUE","OCT"
"1","4.47","2012-10-23T00:00:00.000","TUE","OCT"
"1","8.73","2012-10-23T00:00:00.000","TUE","OCT"
"1","6.84","2012-10-23T00:00:00.000","TUE","OCT"
"1","4.88","2012-10-23T00:00:00.000","TUE","OCT"
"1","5.03","2012-10-23T00:00:00.000","TUE","OCT"
"1","6","2012-10-23T00:00:00.000","TUE","OCT"
"1","8.9","2012-10-23T00:00:00.000","TUE","OCT"
"1","4.33","2012-10-23T00:00:00.000","TUE","OCT"
"1","4.81","2012-10-23T00:00:00.000","TUE","OCT"
"1","8.89","2012-10-23T00:00:00.000","TUE","OCT"
"1","7.48","2012-10-23T00:00:00.000","TUE","OCT"
"1","2.48","2012-10-23T00:00:00.000","TUE","OCT"
"1","7.19","2012-10-23T00:00:00.000","TUE","OCT"
"1","6.52","2012-10-23T00:00:00.000","TUE","OCT"
