"precinct","race","leg","cc","cg","countergroup","party","countertype","sumofcount"
"ANGELO","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","YES","66.00"
"ANGELO","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","NO","95.00"
"ANGELO","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","Registered Voters","426.00"
"ANGELO","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","Times Blank Voted","1.00"
"ANGELO","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","Times Counted","152.00"
"ANGELO","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","Times Over Voted","0.00"
"ANGELO","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","YES","56.00"
"ARTHUR","King County Fire Protection District No. 10 Proposition No. 1","5","9","8","Total","NP","APPROVED","64.00"
"ARTHUR","King County Fire Protection District No. 10 Proposition No. 1","5","9","8","Total","NP","Registered Voters","333.00"
"ARTHUR","King County Fire Protection District No. 10 Proposition No. 1","5","9","8","Total","NP","REJECTED","34.00"
"ARTHUR","King County Fire Protection District No. 10 Proposition No. 1","5","9","8","Total","NP","Times Blank Voted","0.00"
"ARTHUR","King County Fire Protection District No. 10 Proposition No. 1","5","9","8","Total","NP","Times Counted","98.00"
"ARTHUR","King County Fire Protection District No. 10 Proposition No. 1","5","9","8","Total","NP","Times Over Voted","0.00"
"AUB 30-1066","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","NO","79.00"
"AUB 30-1066","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","Registered Voters","365.00"
"AUB 30-1066","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 30-1066","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","Times Counted","147.00"
"AUB 30-1066","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-1066","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","YES","68.00"
"AUB 30-1066","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","APPROVED","66.00"
"AUB 30-1066","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","Registered Voters","365.00"
"AUB 30-1066","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","REJECTED","80.00"
"AUB 30-1066","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","Times Blank Voted","1.00"
"AUB 30-1066","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","Times Counted","147.00"
"AUB 30-1066","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-2573","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","NO","0.00"
"AUB 30-2573","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","Registered Voters","0.00"
"AUB 30-2573","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 30-2573","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","Times Counted","0.00"
"AUB 30-2573","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-2573","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","YES","0.00"
"AUB 30-2573","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","APPROVED","0.00"
"AUB 30-2573","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","Registered Voters","0.00"
"AUB 30-2573","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","REJECTED","0.00"
"AUB 30-2573","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 30-2573","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","Times Counted","0.00"
"AUB 30-2573","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-2573","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","NO","100.00"
"AUB 30-2573","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","Registered Voters","625.00"
"AUB 30-2573","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 30-2573","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","Times Counted","223.00"
"AUB 30-2573","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-2573","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","YES","123.00"
"AUB 30-2573","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","NO","115.00"
"AUB 30-2573","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","Registered Voters","625.00"
"AUB 30-2573","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","Times Blank Voted","3.00"
"AUB 30-2573","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","Times Counted","223.00"
"AUB 30-2573","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-2573","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","YES","105.00"
"AUB 30-3486","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","NO","1.00"
"AUB 30-3486","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","Registered Voters","32.00"
"AUB 30-3486","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 30-3486","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","Times Counted","8.00"
"AUB 30-3486","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3486","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","YES","7.00"
"AUB 30-3486","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","APPROVED","6.00"
"AUB 30-3486","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","Registered Voters","32.00"
"AUB 30-3486","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","REJECTED","2.00"
"AUB 30-3486","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 30-3486","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","Times Counted","8.00"
"AUB 30-3486","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3518","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","NO","74.00"
"AUB 30-3518","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","Registered Voters","590.00"
"AUB 30-3518","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","Times Blank Voted","3.00"
"AUB 30-3518","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","Times Counted","194.00"
"AUB 30-3518","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3518","Auburn School District No. 408 Proposition No. 1","30","7","9","Total","NP","YES","117.00"
"AUB 30-3518","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","APPROVED","113.00"
"AUB 30-3518","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","Registered Voters","590.00"
"AUB 30-3518","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","REJECTED","81.00"
"AUB 30-3518","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 30-3518","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","Times Counted","194.00"
"AUB 30-3518","Auburn School District No. 408 Proposition No. 2","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3518","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","NO","2.00"
"AUB 30-3518","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","Registered Voters","4.00"
"AUB 30-3518","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 30-3518","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","Times Counted","2.00"
"AUB 30-3518","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3518","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","YES","0.00"
"AUB 30-3518","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","NO","2.00"
"AUB 30-3518","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","Registered Voters","4.00"
"AUB 30-3518","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 30-3518","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","Times Counted","2.00"
"AUB 30-3518","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3518","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","YES","0.00"
"AUB 30-3538","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","NO","87.00"
"AUB 30-3538","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","Registered Voters","668.00"
"AUB 30-3538","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","Times Blank Voted","1.00"
"AUB 30-3538","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","Times Counted","216.00"
"AUB 30-3538","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3538","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","YES","128.00"
"AUB 30-3538","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","NO","115.00"
"AUB 30-3538","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","Registered Voters","668.00"
"AUB 30-3538","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 30-3538","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","Times Counted","216.00"
"AUB 30-3538","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3538","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","YES","101.00"
"AUB 30-3539","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","NO","63.00"
"AUB 30-3539","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","Registered Voters","421.00"
"AUB 30-3539","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 30-3539","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","Times Counted","134.00"
"AUB 30-3539","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3539","Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","YES","71.00"
"AUB 30-3539","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","NO","75.00"
"AUB 30-3539","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","Registered Voters","421.00"
"AUB 30-3539","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","Times Blank Voted","1.00"
"AUB 30-3539","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","Times Counted","134.00"
"AUB 30-3539","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","Times Over Voted","0.00"
"AUB 30-3539","Federal Way School District No. 210 Proposition No. 2","30","7","9","Total","NP","YES","58.00"
"AUB 31-0042","Auburn School District No. 408 Proposition No. 1","31","7","8","Total","NP","NO","77.00"
"AUB 31-0042","Auburn School District No. 408 Proposition No. 1","31","7","8","Total","NP","Registered Voters","490.00"
"AUB 31-0042","Auburn School District No. 408 Proposition No. 1","31","7","8","Total","NP","Times Blank Voted","2.00"
"AUB 31-0042","Auburn School District No. 408 Proposition No. 1","31","7","8","Total","NP","Times Counted","168.00"
"AUB 31-0042","Auburn School District No. 408 Proposition No. 1","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0042","Auburn School District No. 408 Proposition No. 1","31","7","8","Total","NP","YES","89.00"
"AUB 31-0042","Auburn School District No. 408 Proposition No. 2","31","7","8","Total","NP","APPROVED","81.00"
"AUB 31-0042","Auburn School District No. 408 Proposition No. 2","31","7","8","Total","NP","Registered Voters","490.00"
"AUB 31-0042","Auburn School District No. 408 Proposition No. 2","31","7","8","Total","NP","REJECTED","86.00"
"AUB 31-0042","Auburn School District No. 408 Proposition No. 2","31","7","8","Total","NP","Times Blank Voted","1.00"
"AUB 31-0042","Auburn School District No. 408 Proposition No. 2","31","7","8","Total","NP","Times Counted","168.00"
"AUB 31-0042","Auburn School District No. 408 Proposition No. 2","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0046","Auburn School District No. 408 Proposition No. 1","31","7","9","Total","NP","NO","64.00"
"AUB 31-0046","Auburn School District No. 408 Proposition No. 1","31","7","9","Total","NP","Registered Voters","333.00"
"AUB 31-0046","Auburn School District No. 408 Proposition No. 1","31","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 31-0046","Auburn School District No. 408 Proposition No. 1","31","7","9","Total","NP","Times Counted","113.00"
"AUB 31-0046","Auburn School District No. 408 Proposition No. 1","31","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-0046","Auburn School District No. 408 Proposition No. 1","31","7","9","Total","NP","YES","49.00"
"AUB 31-0046","Auburn School District No. 408 Proposition No. 2","31","7","9","Total","NP","APPROVED","48.00"
"AUB 31-0046","Auburn School District No. 408 Proposition No. 2","31","7","9","Total","NP","Registered Voters","333.00"
"AUB 31-0046","Auburn School District No. 408 Proposition No. 2","31","7","9","Total","NP","REJECTED","65.00"
"AUB 31-0046","Auburn School District No. 408 Proposition No. 2","31","7","9","Total","NP","Times Blank Voted","0.00"
"AUB 31-0046","Auburn School District No. 408 Proposition No. 2","31","7","9","Total","NP","Times Counted","113.00"
"AUB 31-0046","Auburn School District No. 408 Proposition No. 2","31","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-0048","Auburn School District No. 408 Proposition No. 1","31","7","8","Total","NP","NO","28.00"
"AUB 31-0048","Auburn School District No. 408 Proposition No. 1","31","7","8","Total","NP","Registered Voters","185.00"
"AUB 31-0048","Auburn School District No. 408 Proposition No. 1","31","7","8","Total","NP","Times Blank Voted","0.00"
"AUB 31-0048","Auburn School District No. 408 Proposition No. 1","31","7","8","Total","NP","Times Counted","52.00"
"AUB 31-0048","Auburn School District No. 408 Proposition No. 1","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0048","Auburn School District No. 408 Proposition No. 1","31","7","8","Total","NP","YES","24.00"
"AUB 31-0048","Auburn School District No. 408 Proposition No. 2","31","7","8","Total","NP","APPROVED","24.00"
"AUB 31-0048","Auburn School District No. 408 Proposition No. 2","31","7","8","Total","NP","Registered Voters","185.00"
"AUB 31-0048","Auburn School District No. 408 Proposition No. 2","31","7","8","Total","NP","REJECTED","28.00"
"AUB 31-0048","Auburn School District No. 408 Proposition No. 2","31","7","8","Total","NP","Times Blank Voted","0.00"
"AUB 31-0048","Auburn School District No. 408 Proposition No. 2","31","7","8","Total","NP","Times Counted","52.00"
"AUB 31-0048","Auburn School District No. 408 Proposition No. 2","31","7","8","Total","NP","Times Over Voted","0.00"
"AUB 31-0049","Auburn School District No. 408 Proposition No. 1","31","7","9","Total","NP","NO","49.00"
"AUB 31-0049","Auburn School District No. 408 Proposition No. 1","31","7","9","Total","NP","Registered Voters","435.00"
"AUB 31-0049","Auburn School District No. 408 Proposition No. 1","31","7","9","Total","NP","Times Blank Voted","1.00"
"AUB 31-0049","Auburn School District No. 408 Proposition No. 1","31","7","9","Total","NP","Times Counted","118.00"
"AUB 31-0049","Auburn School District No. 408 Proposition No. 1","31","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-0049","Auburn School District No. 408 Proposition No. 1","31","7","9","Total","NP","YES","68.00"
"AUB 31-0049","Auburn School District No. 408 Proposition No. 2","31","7","9","Total","NP","APPROVED","67.00"
"AUB 31-0049","Auburn School District No. 408 Proposition No. 2","31","7","9","Total","NP","Registered Voters","435.00"
"AUB 31-0049","Auburn School District No. 408 Proposition No. 2","31","7","9","Total","NP","REJECTED","48.00"
"AUB 31-0049","Auburn School District No. 408 Proposition No. 2","31","7","9","Total","NP","Times Blank Voted","3.00"
"AUB 31-0049","Auburn School District No. 408 Proposition No. 2","31","7","9","Total","NP","Times Counted","118.00"
"AUB 31-0049","Auburn School District No. 408 Proposition No. 2","31","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-0050","Auburn School District No. 408 Proposition No. 1","31","7","9","Total","NP","NO","55.00"
"AUB 31-0050","Auburn School District No. 408 Proposition No. 1","31","7","9","Total","NP","Registered Voters","392.00"
"AUB 31-0050","Auburn School District No. 408 Proposition No. 1","31","7","9","Total","NP","Times Blank Voted","1.00"
"AUB 31-0050","Auburn School District No. 408 Proposition No. 1","31","7","9","Total","NP","Times Counted","128.00"
"AUB 31-0050","Auburn School District No. 408 Proposition No. 1","31","7","9","Total","NP","Times Over Voted","0.00"
"AUB 31-0050","Auburn School District No. 408 Proposition No. 1","31","7","9","Total","NP","YES","72.00"
"AUB 31-0050","Auburn School District No. 408 Proposition No. 2","31","7","9","Total","NP","APPROVED","67.00"
"AUB 31-0050","Auburn School District No. 408 Proposition No. 2","31","7","9","Total","NP","Registered Voters","392.00"
