"precinct","race","leg","cc","cg","countergroup","party","countertype","sumofcount"
"ADAIR","District Court Northeast Electoral District Judge Position No. 7","45","3","1","Total","NP","Registered Voters","928"
"ADAIR","District Court Northeast Electoral District Judge Position No. 7","45","3","1","Total","NP","Times Blank Voted","321"
"ADAIR","District Court Northeast Electoral District Judge Position No. 7","45","3","1","Total","NP","Times Counted","756"
"ADAIR","District Court Northeast Electoral District Judge Position No. 7","45","3","1","Total","NP","Times Over Voted","0"
"ADAIR","District Court Northeast Electoral District Judge Position No. 7","45","3","1","Total","NP","Write-in","1"
"ADAIR","Initiative Measure No. 1351","45","3","1","Total","NP","No","451"
"ADAIR","Initiative Measure No. 1351","45","3","1","Total","NP","Registered Voters","928"
"ADAIR","Initiative Measure No. 1351","45","3","1","Total","NP","Times Blank Voted","23"
"ADAIR","Initiative Measure No. 1351","45","3","1","Total","NP","Times Counted","756"
"ADAIR","Initiative Measure No. 1351","45","3","1","Total","NP","Times Over Voted","0"
"ADAIR","Initiative Measure No. 1351","45","3","1","Total","NP","Yes","282"
"ADAIR","Initiative Measure No. 591","45","3","1","Total","NP","No","472"
"ADAIR","Initiative Measure No. 591","45","3","1","Total","NP","Registered Voters","928"
"ADAIR","Initiative Measure No. 591","45","3","1","Total","NP","Times Blank Voted","15"
"ADAIR","Initiative Measure No. 591","45","3","1","Total","NP","Times Counted","756"
"ADAIR","Initiative Measure No. 591","45","3","1","Total","NP","Times Over Voted","0"
"ADAIR","Initiative Measure No. 591","45","3","1","Total","NP","Yes","269"
"ADAIR","Initiative Measure No. 594","45","3","1","Total","NP","No","216"
"ADAIR","Initiative Measure No. 594","45","3","1","Total","NP","Registered Voters","928"
"ADAIR","Initiative Measure No. 594","45","3","1","Total","NP","Times Blank Voted","4"
"ADAIR","Initiative Measure No. 594","45","3","1","Total","NP","Times Counted","756"
"ADAIR","Initiative Measure No. 594","45","3","1","Total","NP","Times Over Voted","0"
"ADAIR","Initiative Measure No. 594","45","3","1","Total","NP","Yes","536"
"ADAIR","King County Prosecuting Attorney","45","3","1","Total","NP","Registered Voters","928"
"ADAIR","King County Prosecuting Attorney","45","3","1","Total","NP","Times Blank Voted","159"
"ADAIR","King County Prosecuting Attorney","45","3","1","Total","NP","Times Counted","756"
"ADAIR","King County Prosecuting Attorney","45","3","1","Total","NP","Times Over Voted","0"
"ADAIR","King County Prosecuting Attorney","45","3","1","Total","NP","Write-in","3"
"ADAIR","King County Prosecuting Attorney","45","3","1","Total","Rep","Dan Satterberg","594"
"ADAIR","Legislative District No. 45 Representative Position No. 1","45","3","1","Total","Dem","Roger Goodman","362"
"ADAIR","Legislative District No. 45 Representative Position No. 1","45","3","1","Total","NP","Registered Voters","928"
"ADAIR","Legislative District No. 45 Representative Position No. 1","45","3","1","Total","NP","Times Blank Voted","21"
"ADAIR","Legislative District No. 45 Representative Position No. 1","45","3","1","Total","NP","Times Counted","756"
"ADAIR","Legislative District No. 45 Representative Position No. 1","45","3","1","Total","NP","Times Over Voted","0"
"ADAIR","Legislative District No. 45 Representative Position No. 1","45","3","1","Total","NP","Write-in","0"
"ADAIR","Legislative District No. 45 Representative Position No. 1","45","3","1","Total","Rep","Joel Hussey","373"
"ADAIR","Legislative District No. 45 Representative Position No. 2","45","3","1","Total","Dem","Larry Springer","374"
"ADAIR","Legislative District No. 45 Representative Position No. 2","45","3","1","Total","NP","Registered Voters","928"
"ADAIR","Legislative District No. 45 Representative Position No. 2","45","3","1","Total","NP","Times Blank Voted","25"
"ADAIR","Legislative District No. 45 Representative Position No. 2","45","3","1","Total","NP","Times Counted","756"
"ADAIR","Legislative District No. 45 Representative Position No. 2","45","3","1","Total","NP","Times Over Voted","0"
"ADAIR","Legislative District No. 45 Representative Position No. 2","45","3","1","Total","NP","Write-in","0"
"ADAIR","Legislative District No. 45 Representative Position No. 2","45","3","1","Total","Rep","Brendan Woodward","357"
"ADAIR","Legislative District No. 45 State Senator","45","3","1","Total","Dem","Matt Isenhower","314"
"ADAIR","Legislative District No. 45 State Senator","45","3","1","Total","NP","Registered Voters","928"
"ADAIR","Legislative District No. 45 State Senator","45","3","1","Total","NP","Times Blank Voted","11"
"ADAIR","Legislative District No. 45 State Senator","45","3","1","Total","NP","Times Counted","756"
"ADAIR","Legislative District No. 45 State Senator","45","3","1","Total","NP","Times Over Voted","0"
"ADAIR","Legislative District No. 45 State Senator","45","3","1","Total","NP","Write-in","0"
"ADAIR","Legislative District No. 45 State Senator","45","3","1","Total","Rep","Andy Hill","431"
"ADAIR","State Supreme Court Justice Position No. 1","45","3","1","Total","NP","Mary Yu","482"
"ADAIR","State Supreme Court Justice Position No. 1","45","3","1","Total","NP","Registered Voters","928"
"ADAIR","State Supreme Court Justice Position No. 1","45","3","1","Total","NP","Times Blank Voted","273"
"ADAIR","State Supreme Court Justice Position No. 1","45","3","1","Total","NP","Times Counted","756"
"ADAIR","State Supreme Court Justice Position No. 1","45","3","1","Total","NP","Times Over Voted","0"
"ADAIR","State Supreme Court Justice Position No. 1","45","3","1","Total","NP","Write-in","1"
"ADAIR","State Supreme Court Justice Position No. 3","45","3","1","Total","NP","Mary E. Fairhurst","470"
"ADAIR","State Supreme Court Justice Position No. 3","45","3","1","Total","NP","Registered Voters","928"
"ADAIR","State Supreme Court Justice Position No. 3","45","3","1","Total","NP","Times Blank Voted","285"
"ADAIR","State Supreme Court Justice Position No. 3","45","3","1","Total","NP","Times Counted","756"
"ADAIR","State Supreme Court Justice Position No. 3","45","3","1","Total","NP","Times Over Voted","0"
"ADAIR","State Supreme Court Justice Position No. 3","45","3","1","Total","NP","Write-in","1"
"ADAIR","State Supreme Court Justice Position No. 4","45","3","1","Total","NP","Charles W. Johnson","459"
"ADAIR","State Supreme Court Justice Position No. 4","45","3","1","Total","NP","Eddie Yoon","123"
"ADAIR","State Supreme Court Justice Position No. 4","45","3","1","Total","NP","Registered Voters","928"
"ADAIR","State Supreme Court Justice Position No. 4","45","3","1","Total","NP","Times Blank Voted","173"
"ADAIR","State Supreme Court Justice Position No. 4","45","3","1","Total","NP","Times Counted","756"
"ADAIR","State Supreme Court Justice Position No. 4","45","3","1","Total","NP","Times Over Voted","0"
"ADAIR","State Supreme Court Justice Position No. 4","45","3","1","Total","NP","Write-in","1"
"ADAIR","State Supreme Court Justice Position No. 7","45","3","1","Total","NP","Debra L. Stephenson","538"
"ADAIR","State Supreme Court Justice Position No. 7","45","3","1","Total","NP","John (Zamboni) Scannell","51"
"ADAIR","State Supreme Court Justice Position No. 7","45","3","1","Total","NP","Registered Voters","928"
"ADAIR","State Supreme Court Justice Position No. 7","45","3","1","Total","NP","Times Blank Voted","164"
"ADAIR","State Supreme Court Justice Position No. 7","45","3","1","Total","NP","Times Counted","756"
"ADAIR","State Supreme Court Justice Position No. 7","45","3","1","Total","NP","Times Over Voted","0"
"ADAIR","State Supreme Court Justice Position No. 7","45","3","1","Total","NP","Write-in","3"
"ADAIR","US Representative Congressional District No. 1","45","3","1","Total","Dem","Suzan DelBene","390"
"ADAIR","US Representative Congressional District No. 1","45","3","1","Total","NP","Registered Voters","928"
"ADAIR","US Representative Congressional District No. 1","45","3","1","Total","NP","Times Blank Voted","9"
"ADAIR","US Representative Congressional District No. 1","45","3","1","Total","NP","Times Counted","756"
"ADAIR","US Representative Congressional District No. 1","45","3","1","Total","NP","Times Over Voted","0"
"ADAIR","US Representative Congressional District No. 1","45","3","1","Total","NP","Write-in","0"
"ADAIR","US Representative Congressional District No. 1","45","3","1","Total","Rep","Pedro Celis","357"
"ALDARRA","Advisory Vote No. 8 Senate Bill 6505","5","3","8","Total","NP","Maintained","227"
"ALDARRA","Advisory Vote No. 8 Senate Bill 6505","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","Advisory Vote No. 8 Senate Bill 6505","5","3","8","Total","NP","Repealed","161"
"ALDARRA","Advisory Vote No. 8 Senate Bill 6505","5","3","8","Total","NP","Times Blank Voted","46"
"ALDARRA","Advisory Vote No. 8 Senate Bill 6505","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","Advisory Vote No. 8 Senate Bill 6505","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","Advisory Vote No. 9 Engrossed Substitute House Bill 1287","5","3","8","Total","NP","Maintained","227"
"ALDARRA","Advisory Vote No. 9 Engrossed Substitute House Bill 1287","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","Advisory Vote No. 9 Engrossed Substitute House Bill 1287","5","3","8","Total","NP","Repealed","149"
"ALDARRA","Advisory Vote No. 9 Engrossed Substitute House Bill 1287","5","3","8","Total","NP","Times Blank Voted","58"
"ALDARRA","Advisory Vote No. 9 Engrossed Substitute House Bill 1287","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","Advisory Vote No. 9 Engrossed Substitute House Bill 1287","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","Court of Appeals Division No. 1 District No. 1 Judge Position No. 1","5","3","8","Total","NP","Michael J. Trickey","215"
"ALDARRA","Court of Appeals Division No. 1 District No. 1 Judge Position No. 1","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","Court of Appeals Division No. 1 District No. 1 Judge Position No. 1","5","3","8","Total","NP","Times Blank Voted","219"
"ALDARRA","Court of Appeals Division No. 1 District No. 1 Judge Position No. 1","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","Court of Appeals Division No. 1 District No. 1 Judge Position No. 1","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","Court of Appeals Division No. 1 District No. 1 Judge Position No. 1","5","3","8","Total","NP","Write-in","0"
"ALDARRA","Court of Appeals Division No. 1 District No. 1 Judge Position No. 5","5","3","8","Total","NP","Linda Lau","212"
"ALDARRA","Court of Appeals Division No. 1 District No. 1 Judge Position No. 5","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","Court of Appeals Division No. 1 District No. 1 Judge Position No. 5","5","3","8","Total","NP","Times Blank Voted","222"
"ALDARRA","Court of Appeals Division No. 1 District No. 1 Judge Position No. 5","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","Court of Appeals Division No. 1 District No. 1 Judge Position No. 5","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","Court of Appeals Division No. 1 District No. 1 Judge Position No. 5","5","3","8","Total","NP","Write-in","0"
"ALDARRA","Court of Appeals Division No. 1 District No. 1 Judge Position No. 6","5","3","8","Total","NP","Ann Schindler","213"
"ALDARRA","Court of Appeals Division No. 1 District No. 1 Judge Position No. 6","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","Court of Appeals Division No. 1 District No. 1 Judge Position No. 6","5","3","8","Total","NP","Times Blank Voted","221"
"ALDARRA","Court of Appeals Division No. 1 District No. 1 Judge Position No. 6","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","Court of Appeals Division No. 1 District No. 1 Judge Position No. 6","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","Court of Appeals Division No. 1 District No. 1 Judge Position No. 6","5","3","8","Total","NP","Write-in","0"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 1","5","3","8","Total","NP","Dawn M. Bettinger","96"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 1","5","3","8","Total","NP","Janet Garrow","182"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 1","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 1","5","3","8","Total","NP","Times Blank Voted","156"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 1","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 1","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 1","5","3","8","Total","NP","Write-in","0"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 2","5","3","8","Total","NP","Ketu Shah","132"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 2","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 2","5","3","8","Total","NP","Sarah Hayne","149"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 2","5","3","8","Total","NP","Times Blank Voted","153"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 2","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 2","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 2","5","3","8","Total","NP","Write-in","0"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 3","5","3","8","Total","NP","Lisa O'Toole","208"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 3","5","3","8","Total","NP","Marcus Naylor","66"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 3","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 3","5","3","8","Total","NP","Times Blank Voted","160"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 3","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 3","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 3","5","3","8","Total","NP","Write-in","0"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 4","5","3","8","Total","NP","Peter L. Nault","210"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 4","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 4","5","3","8","Total","NP","Times Blank Voted","224"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 4","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 4","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 4","5","3","8","Total","NP","Write-in","0"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 5","5","3","8","Total","NP","David A. Steiner","211"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 5","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 5","5","3","8","Total","NP","Times Blank Voted","223"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 5","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 5","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 5","5","3","8","Total","NP","Write-in","0"
"ALDERWOOD","Initiative Measure No. 591","45","3","1","Total","NP","Yes","65"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 6","5","3","8","Total","NP","Michael Finkle","214"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 6","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 6","5","3","8","Total","NP","Times Blank Voted","220"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 6","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 6","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 6","5","3","8","Total","NP","Write-in","0"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 7","5","3","8","Total","NP","Donna Tucker","215"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 7","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 7","5","3","8","Total","NP","Times Blank Voted","219"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 7","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 7","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","District Court Northeast Electoral District Judge Position No. 7","5","3","8","Total","NP","Write-in","0"
"ALDARRA","Initiative Measure No. 1351","5","3","8","Total","NP","No","229"
"ALDARRA","Initiative Measure No. 1351","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","Initiative Measure No. 1351","5","3","8","Total","NP","Times Blank Voted","10"
"ALDARRA","Initiative Measure No. 1351","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","Initiative Measure No. 1351","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","Initiative Measure No. 1351","5","3","8","Total","NP","Yes","195"
"ALDARRA","Initiative Measure No. 591","5","3","8","Total","NP","No","241"
"ALDARRA","Initiative Measure No. 591","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","Initiative Measure No. 591","5","3","8","Total","NP","Times Blank Voted","6"
"ALDARRA","Initiative Measure No. 591","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","Initiative Measure No. 591","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","Initiative Measure No. 591","5","3","8","Total","NP","Yes","187"
"ALDARRA","Initiative Measure No. 594","5","3","8","Total","NP","No","171"
"ALDARRA","Initiative Measure No. 594","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","Initiative Measure No. 594","5","3","8","Total","NP","Times Blank Voted","3"
"ALDARRA","Initiative Measure No. 594","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","Initiative Measure No. 594","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","Initiative Measure No. 594","5","3","8","Total","NP","Yes","260"
"ALDARRA","King County Prosecuting Attorney","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","King County Prosecuting Attorney","5","3","8","Total","NP","Times Blank Voted","131"
"ALDARRA","King County Prosecuting Attorney","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","King County Prosecuting Attorney","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","King County Prosecuting Attorney","5","3","8","Total","NP","Write-in","3"
"ALDARRA","King County Prosecuting Attorney","5","3","8","Total","Rep","Dan Satterberg","300"
"ALDARRA","Legislative District No. 5 Representative Position No. 1","5","3","8","Total","Dem","Essie Hicks","162"
"ALDARRA","Legislative District No. 5 Representative Position No. 1","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","Legislative District No. 5 Representative Position No. 1","5","3","8","Total","NP","Times Blank Voted","39"
"ALDARRA","Legislative District No. 5 Representative Position No. 1","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","Legislative District No. 5 Representative Position No. 1","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","Legislative District No. 5 Representative Position No. 1","5","3","8","Total","NP","Write-in","1"
"ALDARRA","Legislative District No. 5 Representative Position No. 1","5","3","8","Total","Rep","Jay Rodne","232"
"ALDARRA","Legislative District No. 5 Representative Position No. 2","5","3","8","Total","Dem","David Spring","151"
"ALDARRA","Legislative District No. 5 Representative Position No. 2","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","Legislative District No. 5 Representative Position No. 2","5","3","8","Total","NP","Times Blank Voted","41"
"ALDARRA","Legislative District No. 5 Representative Position No. 2","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","Legislative District No. 5 Representative Position No. 2","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","Legislative District No. 5 Representative Position No. 2","5","3","8","Total","NP","Write-in","2"
"ALDARRA","Legislative District No. 5 Representative Position No. 2","5","3","8","Total","Rep","Chad Magendanz","240"
"ALDARRA","State Supreme Court Justice Position No. 1","5","3","8","Total","NP","Mary Yu","221"
"ALDARRA","State Supreme Court Justice Position No. 1","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","State Supreme Court Justice Position No. 1","5","3","8","Total","NP","Times Blank Voted","209"
"ALDARRA","State Supreme Court Justice Position No. 1","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","State Supreme Court Justice Position No. 1","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","State Supreme Court Justice Position No. 1","5","3","8","Total","NP","Write-in","4"
"ALDARRA","State Supreme Court Justice Position No. 3","5","3","8","Total","NP","Mary E. Fairhurst","215"
"ALDARRA","State Supreme Court Justice Position No. 3","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","State Supreme Court Justice Position No. 3","5","3","8","Total","NP","Times Blank Voted","215"
"ALDARRA","State Supreme Court Justice Position No. 3","5","3","8","Total","NP","Times Counted","434"
