"method","city","parameter","county_code","cbsa","latitude","observation_percent","state","units_of_measure","date_local","parameter_code","arithmetic_mean","cbsa_code","datum","observation_count","method_code","longitude","county","poc","site_number","event_type","first_max_hour","state_code","site_address","pollutant_standard","sample_duration","first_max_value","date_of_last_change","validity_indicator","local_site_name","location"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","50.0","Washington","Parts per billion","2018-12-20","42401","0.625","42660","WGS84","4.0","600","-122.308628","King","2.0","0080","None","2.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.9","2019-03-28","N","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","75.0","Washington","Parts per billion","2018-12-23","42401","0.566667","42660","WGS84","6.0","600","-122.308628","King","2.0","0080","None","8.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.7","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-12-19","42401","0.657143","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","14.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","1.1","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","75.0","Washington","Parts per billion","2018-12-18","42401","0.55","42660","WGS84","6.0","600","-122.308628","King","2.0","0080","None","2.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.6","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-12-17","42401","0.571429","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","11.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.7","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-12-16","42401","0.528571","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","17.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.6","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","100.0","Washington","Parts per billion","2018-12-15","42401","0.525","42660","WGS84","8.0","600","-122.308628","King","2.0","0080","None","8.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.6","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-12-14","42401","0.942857","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","11.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","1.9","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","100.0","Washington","Parts per billion","2018-12-13","42401","0.5875","42660","WGS84","8.0","600","-122.308628","King","2.0","0080","None","14.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.7","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-12-12","42401","0.614286","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","8.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.8","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","63.0","Washington","Parts per billion","2018-12-11","42401","0.54","42660","WGS84","5.0","600","-122.308628","King","2.0","0080","None","14.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.6","2019-03-28","N","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-12-10","42401","0.614286","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","20.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.8","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","100.0","Washington","Parts per billion","2018-12-09","42401","0.4125","42660","WGS84","8.0","600","-122.308628","King","2.0","0080","None","11.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.5","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-12-08","42401","0.514286","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","8.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.6","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-12-06","42401","0.785714","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","11.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","1.9","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-12-05","42401","0.585714","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","11.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.7","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-12-04","42401","0.471429","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","20.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.6","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","100.0","Washington","Parts per billion","2018-12-07","42401","0.525","42660","WGS84","8.0","600","-122.308628","King","2.0","0080","None","11.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.7","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-12-03","42401","0.485714","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","11.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.6","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","100.0","Washington","Parts per billion","2018-12-02","42401","0.575","42660","WGS84","8.0","600","-122.308628","King","2.0","0080","None","5.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.6","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","100.0","Washington","Parts per billion","2018-12-01","42401","0.6625","42660","WGS84","8.0","600","-122.308628","King","2.0","0080","None","8.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","1.0","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-11-30","42401","0.742857","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","5.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","1.0","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-11-29","42401","0.585714","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","11.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.7","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-11-28","42401","0.685714","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","11.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","1.1","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-11-27","42401","0.614286","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","8.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.7","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-11-26","42401","0.842857","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","2.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","1.2","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","100.0","Washington","Parts per billion","2018-11-25","42401","0.8","42660","WGS84","8.0","600","-122.308628","King","2.0","0080","None","20.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","1.2","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","63.0","Washington","Parts per billion","2018-11-24","42401","0.6","42660","WGS84","5.0","600","-122.308628","King","2.0","0080","None","17.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.8","2019-03-28","N","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","75.0","Washington","Parts per billion","2018-11-23","42401","0.5","42660","WGS84","6.0","600","-122.308628","King","2.0","0080","None","2.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.5","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-11-22","42401","0.571429","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","2.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.7","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","100.0","Washington","Parts per billion","2018-11-21","42401","1.325","42660","WGS84","8.0","600","-122.308628","King","2.0","0080","None","8.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","1.9","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-11-20","42401","2.857143","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","20.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","3.2","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","100.0","Washington","Parts per billion","2018-11-19","42401","1.725","42660","WGS84","8.0","600","-122.308628","King","2.0","0080","None","14.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","3.0","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-11-18","42401","0.671429","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","17.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","1.1","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","75.0","Washington","Parts per billion","2018-11-17","42401","0.433333","42660","WGS84","6.0","600","-122.308628","King","2.0","0080","None","14.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.5","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","75.0","Washington","Parts per billion","2018-11-16","42401","0.533333","42660","WGS84","6.0","600","-122.308628","King","2.0","0080","None","11.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.6","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-11-15","42401","0.671429","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","11.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.9","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-11-14","42401","0.685714","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","2.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.9","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","100.0","Washington","Parts per billion","2018-11-13","42401","1.0125","42660","WGS84","8.0","600","-122.308628","King","2.0","0080","None","11.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","1.4","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","75.0","Washington","Parts per billion","2018-11-12","42401","1.466667","42660","WGS84","6.0","600","-122.308628","King","2.0","0080","None","11.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","3.4","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-11-11","42401","0.471429","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","2.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.5","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","75.0","Washington","Parts per billion","2018-11-10","42401","0.7","42660","WGS84","6.0","600","-122.308628","King","2.0","0080","None","2.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","1.5","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","63.0","Washington","Parts per billion","2018-11-09","42401","1.0","42660","WGS84","5.0","600","-122.308628","King","2.0","0080","None","11.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","1.5","2019-03-28","N","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","75.0","Washington","Parts per billion","2018-11-08","42401","0.616667","42660","WGS84","6.0","600","-122.308628","King","2.0","0080","None","8.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.9","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","63.0","Washington","Parts per billion","2018-11-06","42401","0.52","42660","WGS84","5.0","600","-122.308628","King","2.0","0080","None","11.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.7","2019-03-28","N","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-11-05","42401","0.442857","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","11.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.5","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-11-04","42401","0.471429","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","2.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.5","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","100.0","Washington","Parts per billion","2018-11-07","42401","0.4625","42660","WGS84","8.0","600","-122.308628","King","2.0","0080","None","11.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.5","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","100.0","Washington","Parts per billion","2018-11-03","42401","0.4625","42660","WGS84","8.0","600","-122.308628","King","2.0","0080","None","11.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.5","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","63.0","Washington","Parts per billion","2018-11-02","42401","0.56","42660","WGS84","5.0","600","-122.308628","King","2.0","0080","None","8.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.8","2019-03-28","N","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","100.0","Washington","Parts per billion","2018-11-01","42401","0.4625","42660","WGS84","8.0","600","-122.308628","King","2.0","0080","None","2.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.5","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","88.0","Washington","Parts per billion","2018-10-31","42401","0.514286","42660","WGS84","7.0","600","-122.308628","King","2.0","0080","None","8.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.6","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
"Instrumental - Ultraviolet Fluorescence API 100 EU","Seattle","Sulfur dioxide","033","Seattle-Tacoma-Bellevue, WA","47.568236","100.0","Washington","Parts per billion","2018-10-30","42401","0.65","42660","WGS84","8.0","600","-122.308628","King","2.0","0080","None","20.0","53","4103 BEACON HILL S","SO2 3-hour 1971","3-HR BLK AVG","0.9","2019-03-28","Y","SEATTLE - BEACON HILL","POINT (-122.308628 47.568236)"
