"sensor_name","latitude","longitude","timestamp","stage_ft","flow_cfs","meta_row_index","meta_row_id","lat_lon_georeference"
"College @ Poudre/Downtown WhiteWater Park","40.595642","-105.075829","2021-02-01T05:59:07.000","1.05","21.0","3171302","eb423efd38e2dfc009e7140a8db3f819d31d8acb","POINT (-105.075829 40.595642)"
"College @ Poudre/Downtown WhiteWater Park","40.595642","-105.075829","2020-09-06T01:55:07.000","1.19","32.8","3092155","4619588ea85524668ac0ed612b799c8867703bd9","POINT (-105.075829 40.595642)"
"Lincoln @ Poudre River","40.589161","-105.069099","2020-09-06T02:02:20.000","0.99","42.4","3092160","8e178d0d8713863d3e512c12f32a18d847fb3b92","POINT (-105.069099 40.589161)"
"Mulberry @ Larimer #2","40.582218","-105.105797","2020-09-06T02:11:40.000","0.11","1.8","3092165","137a97b40e5dd0071c94638fb5ff104eb353f074","POINT (-105.105797 40.582218)"
"Ponds @ Overland Detention","40.570271","-105.135002","2020-09-06T02:17:18.000","0.02","0.0","3092169","8a378bb45d136528b0b040db223b09c3f07a820e","POINT (-105.13500200000001 40.570271)"
"Taft Hill @ Spring Creek","40.550831","-105.115196","2020-09-06T02:00:23.000","0.31","0.6","3092156","c2025f03cbb028d383b1aab71918050e330f4201","POINT (-105.115196 40.550831)"
"Harmony @ New Mercer","40.523609","-105.081299","2020-09-06T02:04:04.000","0.34","1.8","3092161","3f3d8db80541a46535f6165df85b01b5606488c9","POINT (-105.081299 40.523609)"
"PV&L @ CSU Ranch","40.60638","-105.154099","2020-09-06T02:10:44.000","2.39","34.3","3092164","cd4b687e63d8c115a1caade4404bfdeab8cda6e0","POINT (-105.154099 40.60638)"
"BNRR @ Fossil Creek","40.508881","-105.084396","2020-09-06T02:15:52.000","0.47","0.7","3092168","530dfe2e3a58b99761c224ff6b6de83f7a1a4fcb","POINT (-105.08439600000001 40.508881)"
"Larimer&Weld Inlet Gates","40.612221","-105.1063","2020-09-06T02:00:38.000","0.29","16.8","3092157","e6fcef378d28da2a3f0a62741383b9b6122d801a","POINT (-105.1063 40.612221)"
"Troutman Park Detention Pond","40.531109","-105.084099","2020-09-06T02:24:01.000","0.98","4.4","3092172","d616a0c49887d43995ef1013912ff5ad4331e23e","POINT (-105.08409900000001 40.531109)"
"FCB#1","40.662498","-105.102699","2020-09-06T02:14:07.000","0.2","2.4","3092167","945c980924f541b32c09af3dece9a92415c6cb76","POINT (-105.102699 40.662498)"
"CSU Vet Detention Pond","40.553879","-105.079697","2020-09-06T02:06:42.000","0.82","1.9","3092162","d1237cf3eadf2c38f99d287e3412c56899b93a3a","POINT (-105.079697 40.553879)"
"CR 56 @ Boxelder Creek","40.65472","-104.983002","2020-09-06T02:01:01.000","0.99","1.0","3092158","2adcd27a3a61eee85fb2d47ff16552814b3e95c8","POINT (-104.983002 40.65472)"
"Rodeo Detention Pond","40.560268","-105.134697","2020-09-06T02:23:19.000","0.11","0.0","3092171","968a4bdd54f3650cdd1530028a3cbb73c8150b37","POINT (-105.13469700000002 40.560268)"
"Redstone Canyon","40.579441","-105.245003","2020-09-06T02:14:06.000","0.05","0.0","3092166","7d064dd0495e2f2069792c3abc768f23d36e5b8c","POINT (-105.24500300000001 40.579441)"
"Trilby @ Fossil Creek","40.496109","-105.051903","2020-09-06T02:07:51.000","1.21","16.4","3092163","8553598034dbf6d18a961532f241847f6fc218eb","POINT (-105.051903 40.496109)"
"Poudre Park","40.688332","-105.311302","2020-09-06T02:01:38.000","2.2","117.7","3092159","efb5c1ff4aaf644ce0490f2e9ff4d72a43952b68","POINT (-105.311302 40.688332)"
"CR 66 @ Dry Creek","40.722771","-105.103302","2020-09-06T02:23:12.000","-0.09","0.0","3092170","e747fd3d2b226597f7f2ab1ff0b64c8559a79f8a","POINT (-105.103302 40.722771)"
"CR 56 @ Boxelder Creek","40.65472","-104.983002","2020-10-10T10:31:06.000","0.95","0.9","3119245","ae144c6f5364709301f7a25e698370d252ce5e42","POINT (-104.983002 40.65472)"
"Rustic","40.699928","-105.544899","2020-10-10T10:48:43.000","0.6","7.5","3119255","137bcc52d72b36bc7d91f83e43efe9c25e8976b5","POINT (-105.544899 40.699928)"
"Taft Hill @ Spring Creek","40.550831","-105.115196","2020-12-31T19:26:10.000","0.33","0.7","3159376","c9bf89cb3157bc33da1edfe41c67b29225f20396","POINT (-105.115196 40.550831)"
"Harmony @ New Mercer","40.523609","-105.081299","2020-12-31T19:44:34.000","0.08","0.0","3159381","66f6476c0ed34765d369998aada5947f6376e147","POINT (-105.081299 40.523609)"
"College @ Poudre/Downtown WhiteWater Park","40.595642","-105.075829","2020-12-31T19:28:07.000","0.99","17.4","3159377","2b49616d95c2e124f6dcafa0a7784a42a65ab4de","POINT (-105.075829 40.595642)"
"BNRR @ Fossil Creek","40.508881","-105.084396","2020-12-31T19:46:31.000","0.07","0.1","3159382","368be3c4d278f8744b2865f425f86a4912737aba","POINT (-105.08439600000001 40.508881)"
"CR 66 @ Dry Creek","40.722771","-105.103302","2020-12-31T19:32:59.000","-0.1","0.0","3159378","25f022bb12e9727d30b05518b2874bafc6a4f60c","POINT (-105.103302 40.722771)"
"Rodeo Detention Pond","40.560268","-105.134697","2020-12-31T19:48:09.000","0.13","0.0","3159383","d2050fd1d2560997c625157e862cb97979325b51","POINT (-105.13469700000002 40.560268)"
"Centre Ave @ Spring Creek","40.564159","-105.083","2020-12-31T19:33:23.000","0.46","5.4","3159379","bd1f0cb7c647127d468cfa25ed5bc42059d47d16","POINT (-105.083 40.564159)"
"Shields @ Dry Creek","40.63055","-105.0952","2020-12-31T19:39:34.000","1.22","3.9","3159380","c0fa8782fd1f3e4c27374546d214aa4a24f629c8","POINT (-105.0952 40.63055)"
"Rodeo Detention Pond","40.560268","-105.134697","2021-02-01T05:59:33.000","0.27","0.0","3171303","b81b0d6625ecdc9ea40cfbaf0408e937fc230cb2","POINT (-105.13469700000002 40.560268)"
"FCB #2","40.647499","-105.1063","2022-01-18T10:02:34.000","0.9","1.8","3500685","e5d23ec6b1cbd34a101b2d2595ac512539029d95","POINT (-105.1063 40.647499)"
"Poudre Park","40.688332","-105.311302","2021-04-13T10:19:07.000","2.41","178.8","3201007","c9fbe835181588eef79aa4ceef0bf8f3c208d645","POINT (-105.311302 40.688332)"
"Nelson Farm Detention Pond","40.542221","-105.044403","2021-04-13T10:16:25.000","0.08","0.5","3201006","2c360e160f6015167105418867be9e23ce1483e0","POINT (-105.044403 40.542221)"
"Rustic","40.699928","-105.544899","2021-04-13T10:14:20.000","1.48","295.4","3201005","9fa12f6cd9e42441096e7b19abcb4159dc6ef975","POINT (-105.544899 40.699928)"
"College @ Fossil Creek","40.512218","-105.077499","2022-01-18T10:15:14.000","0.54","3.9","3500686","6bf9fbaa66897f2c6fe934092fdccfe30d6d3029","POINT (-105.077499 40.512218)"
"FCB #2","40.647499","-105.1063","2022-01-20T19:02:38.000","0.8","1.4","3501490","29de78b95f06e95ebdf48c64bf1228ee8511f200","POINT (-105.1063 40.647499)"
"College @ Poudre/Downtown WhiteWater Park","40.595642","-105.075829","2020-09-06T02:25:07.000","1.17","31.4","3092173","78bc44d00b7c4cf7e41d608cde6611a61733ddba","POINT (-105.075829 40.595642)"
"BNRR @ Spring Creek","40.562771","-105.079399","2020-09-06T02:36:43.000","0.57","1.9","3092178","afeca21e44dfe70cd0129ab4d48936e1771b6763","POINT (-105.079399 40.562771)"
"FCB #2","40.647499","-105.1063","2020-09-06T02:48:40.000","1.24","5.5","3092183","42b8b8ddfb7fdddf976a51fffd8a3d6599844d30","POINT (-105.1063 40.647499)"
"NM @ Avery Park PT","40.572498","-105.106903","2020-09-06T02:26:31.000","0.22","3.1","3092174","0e650dfb24b985987ab2bdeac6332ee0e730fed7","POINT (-105.106903 40.572498)"
"Shields @ Dry Creek","40.63055","-105.0952","2020-09-06T02:40:25.000","1.1","3.5","3092179","874d8da7ea016dc64d7d2470c7c4b47d6885e736","POINT (-105.0952 40.63055)"
"Poudre River @ Mouth","40.664719","-105.223297","2020-09-06T02:44:34.000","2.84","58.4","3092182","9088ce9fe4ea4ae540d1e596a3fb080dbadacba5","POINT (-105.223297 40.664719)"
"Lions Park","40.62133","-105.139603","2020-09-06T02:29:28.000","1.4","31.2","3092175","0bc2c768bdb92d86e93d941f944be72797e792a5","POINT (-105.139603 40.62133)"
"Centre Ave @ Spring Creek","40.564159","-105.083","2020-09-06T02:50:12.000","0.75","10.5","3092185","b250d97980431e1a55dfba4cd81f0d9237cd5336","POINT (-105.083 40.564159)"
"Nelson Farm Detention Pond","40.542221","-105.044403","2020-09-06T02:41:26.000","0.09","0.6","3092180","742647c1900486aab3cec928dbd0eab8a4d6b34c","POINT (-105.044403 40.542221)"
"Mulberry @ New Mercer","40.582218","-105.111099","2020-09-06T02:31:56.000","0.21","3.4","3092176","049f6618c3d05ee173b8eded6a72730d37bea5c2","POINT (-105.111099 40.582218)"
"New Mercer @ Rolland Moore Pk","40.553329","-105.102997","2020-09-06T02:49:49.000","0.24","0.0","3092184","38ded1d5eeee621340c04fd33fa5e07c2f0868f9","POINT (-105.102997 40.553329)"
"Horsetooth @ FCRID","40.538879","-105.015503","2020-09-06T02:42:36.000","2.34","0.0","3092181","8039924dc87896a8261f7073adaa634050883408","POINT (-105.015503 40.538879)"
"Timberline @ Spring Creek","40.566109","-105.040802","2020-09-06T02:32:45.000","0.33","2.6","3092177","e7fd491b461d353abf801df7497abdf6c4c769be","POINT (-105.040802 40.566109)"
"Poudre Park","40.688332","-105.311302","2020-09-06T04:02:03.000","2.2","117.7","3092220","4942cd26349b2562017f08ae1ccc1febb5ee180e","POINT (-105.311302 40.688332)"
"Mulberry @ Larimer #2","40.582218","-105.105797","2020-09-06T04:12:15.000","0.11","1.8","3092225","c7c29463aa0910107240151ada1124c32f010e97","POINT (-105.105797 40.582218)"
"CR 66 @ Dry Creek","40.722771","-105.103302","2020-09-06T04:23:41.000","-0.09","0.0","3092229","91ff8bfc13f6f79a02871ab881f69dbd981e0f6c","POINT (-105.103302 40.722771)"
"Mill Canyon","0.0","0.0","2020-09-06T03:59:12.000","0.1","7.9","3092216","c23467cbb0875d039c26f488bce86230bcaab9ee","POINT (0 0)"
"Lincoln @ Poudre River","40.589161","-105.069099","2020-09-06T04:02:20.000","0.96","39.6","3092221","8f9433392f82076ffb08a00c33f92e8e426d233a","POINT (-105.069099 40.589161)"
"Trilby @ Fossil Creek","40.496109","-105.051903","2020-09-06T04:08:21.000","1.21","16.4","3092224","a9bc8ba764a46088d39fff2dd05e8a7bb8febc23","POINT (-105.051903 40.496109)"
"Ponds @ Overland Detention","40.570271","-105.135002","2020-09-06T04:17:48.000","0.02","0.0","3092228","f669550f3321e0662425175ebe7f352ee85ade68","POINT (-105.13500200000001 40.570271)"
"Larimer&Weld Inlet Gates","40.612221","-105.1063","2020-09-06T04:00:39.000","0.28","15.6","3092217","d49553a9e8c08017c6b03d2a14e298d58f7cfd2b","POINT (-105.1063 40.612221)"
"BNRR @ Fossil Creek","40.508881","-105.084396","2020-09-06T04:16:23.000","0.46","0.7","3092227","85cb0ff0487387f2663aa9f823361cd8f2b03b5d","POINT (-105.08439600000001 40.508881)"
"Harmony @ New Mercer","40.523609","-105.081299","2020-09-06T04:04:34.000","0.34","1.8","3092222","71292999fc3d2f270669992518dc261322c67ab8","POINT (-105.081299 40.523609)"
"Taft Hill @ Spring Creek","40.550831","-105.115196","2020-09-06T04:00:53.000","0.31","0.6","3092218","956d461d47542eb11e69b9e46d3193e9d639b1cb","POINT (-105.115196 40.550831)"
"Troutman Park Detention Pond","40.531109","-105.084099","2020-09-06T04:24:31.000","0.99","4.6","3092231","88ec650dfe508e7eb042ecd50e2105910c31cee4","POINT (-105.08409900000001 40.531109)"
"College @ Poudre/Downtown WhiteWater Park","40.595642","-105.075829","2021-04-13T10:00:07.000","0.89","14.5","3200997","6dca70137baf4e2a890ca14632b06e7441f7f78f","POINT (-105.075829 40.595642)"
"College @ Poudre/Downtown WhiteWater Park","40.595642","-105.075829","2020-12-31T19:58:07.000","0.99","17.2","3159384","29f5671f632295285186eb756bc946dd2ce5e71a","POINT (-105.075829 40.595642)"
"Lions Park","40.62133","-105.139603","2020-12-31T20:18:40.000","1.26","28.0","3159389","6835b63b1a4652ed2d1bc74c5bb052034da09335","POINT (-105.139603 40.62133)"
"Larimer&Weld Inlet Gates","40.612221","-105.1063","2020-12-31T20:00:25.000","0.5","37.0","3159385","7a34bac1714f8246ff019fb69fbe0e1bec8b235f","POINT (-105.1063 40.612221)"
"CR 56 @ Boxelder Creek","40.65472","-104.983002","2020-12-31T20:21:35.000","0.65","0.6","3159390","021a846309394deed3add107c5a814ebc0498d39","POINT (-104.983002 40.65472)"
"Lincoln @ Poudre River","40.589161","-105.069099","2020-12-31T20:02:20.000","0.73","21.8","3159386","a5e8acf01e0b5eab987c3d605396793c1bc66fd3","POINT (-105.069099 40.589161)"
"Lions Park","40.62133","-105.139603","2020-12-31T20:10:10.000","1.29","28.6","3159387","c36cbaa4319024b341deed869b59b353c428ffd9","POINT (-105.139603 40.62133)"
"Poudre Park","40.688332","-105.311302","2021-04-13T10:04:16.000","2.39","172.1","3201002","346ee77d7f17f67b178e05e7ebaf7f9fb11cf212","POINT (-105.311302 40.688332)"
"Larimer&Weld Inlet Gates","40.612221","-105.1063","2021-04-13T10:00:10.000","0.36","23.2","3200998","de7fd712c18f68d5a9b27ea3bf6a0b08a586ad53","POINT (-105.1063 40.612221)"
"Poudre Park","40.688332","-105.311302","2021-04-13T10:09:07.000","2.42","182.3","3201003","50a085b5966764445a0ae3e2aaa2f07aad4ddce5","POINT (-105.311302 40.688332)"
"Poudre Park","40.688332","-105.311302","2021-04-13T10:01:25.000","2.4","175.5","3200999","3e797007787eeb041a59ba316f4bf9d1a5ae3dd5","POINT (-105.311302 40.688332)"
"Poudre Park","40.688332","-105.311302","2021-04-13T10:24:12.000","2.4","175.5","3201009","989b980712408fa03d3e58bc84d3e91393f22ae3","POINT (-105.311302 40.688332)"
"Rodeo Detention Pond","40.560268","-105.134697","2021-04-13T10:12:43.000","0.28","0.0","3201004","c6d7f75f74ec0479e1d57f5463b24b3a5bb12008","POINT (-105.13469700000002 40.560268)"
"Troutman Park Detention Pond","40.531109","-105.084099","2020-12-31T20:11:10.000","0.06","0.0","3159388","64ba2dd8ae1809fb28fdad67d9d4d803e076ec83","POINT (-105.08409900000001 40.531109)"
"Troutman Park Detention Pond","40.531109","-105.084099","2021-02-01T06:22:01.000","0.05","0.0","3171306","710b341a127fbfb0877e8d1689e6af5403ff3d5d","POINT (-105.08409900000001 40.531109)"
"Larimer&Weld Inlet Gates","40.612221","-105.1063","2021-02-01T06:00:19.000","0.51","39.4","3171304","6da325ce5a8fe5db0554aa438368d09225d8d6df","POINT (-105.1063 40.612221)"
"Lincoln @ Poudre River","40.589161","-105.069099","2021-02-01T06:02:20.000","0.81","27.3","3171305","2c778b2f3d054cd5f2b7b307878f1afcaa3b8f57","POINT (-105.069099 40.589161)"
"CR 66 @ Dry Creek","40.722771","-105.103302","2021-02-13T03:54:43.000","-0.12","0.0","3175541","fe258240ee437272485698ff494fbf3652eb34c2","POINT (-105.103302 40.722771)"
"Lincoln @ Poudre River","40.589161","-105.069099","2021-02-13T04:02:20.000","0.96","39.6","3175546","b727a04d664c204c5e224e89a3808d622db0f020","POINT (-105.069099 40.589161)"
"Centre Ave @ Spring Creek","40.564159","-105.083","2021-02-13T03:55:15.000","0.33","3.2","3175542","69b322ab0ec04635f18a01e4b3f3003121d5a7e4","POINT (-105.083 40.564159)"
"BNRR @ Fossil Creek","40.508881","-105.084396","2021-02-13T04:07:20.000","0.06","0.1","3175547","98fa92aaed0e9bcfa0b04e9f803adca79d76ce9d","POINT (-105.08439600000001 40.508881)"
"Trilby @ Fossil Creek","40.496109","-105.051903","2021-02-13T03:55:35.000","1.08","14.5","3175543","b56c482c728609b3f5d033427dbd564756489996","POINT (-105.051903 40.496109)"
"College @ Poudre/Downtown WhiteWater Park","40.595642","-105.075829","2020-09-06T02:55:07.000","1.17","31.3","3092186","82f8414b04518f29f08076a86d0f139522af8f5e","POINT (-105.075829 40.595642)"
"Lincoln @ Poudre River","40.589161","-105.069099","2020-09-06T03:02:20.000","0.97","40.5","3092191","b38053ee45015887ba86a294ca8df4ac303479af","POINT (-105.069099 40.589161)"
"FCB#1","40.662498","-105.102699","2020-09-06T03:14:22.000","0.2","2.4","3092196","fa8c510b6bde84b3e5cc3206ac19facae746cc05","POINT (-105.102699 40.662498)"
"Horsetooth @ FCRID","40.538879","-105.015503","2020-09-06T03:42:52.000","2.29","0.0","3092210","204d17b3ee0b96f478abd0653ea7551734056c82","POINT (-105.015503 40.538879)"
"Poudre River @ Mouth","40.664719","-105.223297","2020-09-06T03:44:49.000","2.83","56.4","3092211","05c8917bc209b00c92c6e7b57d1e3465c71c9ed3","POINT (-105.223297 40.664719)"
"Rodeo Detention Pond","40.560268","-105.134697","2020-09-06T03:23:35.000","0.21","0.0","3092200","b8d6af3ffc599f2893736cb414056461d376bc32","POINT (-105.13469700000002 40.560268)"
"Timberline @ Spring Creek","40.566109","-105.040802","2020-09-06T03:33:00.000","0.34","2.8","3092206","a7128647c820137d3cf03ed333ab853608a7d1fd","POINT (-105.040802 40.566109)"
"Taft Hill @ Spring Creek","40.550831","-105.115196","2020-09-06T03:00:38.000","0.31","0.6","3092187","5215cad51addce0b0a5e54dc95c3ebce1966adf8","POINT (-105.115196 40.550831)"
"Harmony @ New Mercer","40.523609","-105.081299","2020-09-06T03:04:18.000","0.34","1.8","3092192","deea0a9fa63a133c0ae91402d8849299de1ad007","POINT (-105.081299 40.523609)"
"Rodeo Detention Pond","40.560268","-105.134697","2021-02-13T04:12:14.000","0.41","0.0","3175548","80fa4b2fe2c2e105d60d108c0d202140ecd7dd00","POINT (-105.13469700000002 40.560268)"
"College @ Poudre/Downtown WhiteWater Park","40.595642","-105.075829","2021-02-13T03:59:07.000","0.94","15.8","3175544","5f7ed45572161e3fe43e951764bd562535e9a7ea","POINT (-105.075829 40.595642)"
"Larimer&Weld Inlet Gates","40.612221","-105.1063","2021-02-13T04:00:19.000","0.62","54.8","3175545","89a186d1ed084cd3c6d8f8efb96fbacbf236f952","POINT (-105.1063 40.612221)"
"Taft Hill @ Spring Creek","40.550831","-105.115196","2021-02-16T22:13:38.000","0.33","0.7","3176935","cd303a3a2e6c2b6868c75a1aba42461f8de77fb6","POINT (-105.115196 40.550831)"
"CR 66 @ Dry Creek","40.722771","-105.103302","2021-02-16T22:17:31.000","-0.16","0.0","3176936","b7066b69b6b07ca79e32be3f33e0dba98ea57e13","POINT (-105.103302 40.722771)"
"Larimer&Weld Inlet Gates","40.612221","-105.1063","2021-02-16T22:00:20.000","0.49","36.2","3176932","b49e2fca11256ae9ae64c30f309543a10ed0ccfe","POINT (-105.1063 40.612221)"
"Lincoln @ Poudre River","40.589161","-105.069099","2021-02-16T22:02:20.000","0.93","36.9","3176933","549709e5c1424a004c4072a1f3a4e51b74883a1b","POINT (-105.069099 40.589161)"
"CR 56 @ Boxelder Creek","40.65472","-104.983002","2021-02-16T22:09:44.000","0.33","0.3","3176934","cedcb45494a9b4546235bcdddb8ea613bf8f28b1","POINT (-104.983002 40.65472)"
"Lincoln @ Poudre River","40.589161","-105.069099","2021-04-13T10:02:20.000","0.63","16.0","3201000","f787577987e5991c1a025ed32a1920cfce2fdab6","POINT (-105.069099 40.589161)"
"Lions Park","40.62133","-105.139603","2021-04-13T10:19:46.000","1.53","33.9","3201008","1db0263d61e8ea4102d45f09a1f9c2a33cfdccc1","POINT (-105.139603 40.62133)"
"BNRR @ Fossil Creek","40.508881","-105.084396","2021-04-13T10:03:07.000","0.07","0.1","3201001","ec2a61ad28bb8bc08a307a74d3d128adf2f02dc8","POINT (-105.08439600000001 40.508881)"
"Poudre Park","40.688332","-105.311302","2021-04-24T12:59:23.000","2.16","108.2","3207983","b2f763ce4e5bc5f0c8b0a1de483fa1b9fb6ec636","POINT (-105.311302 40.688332)"
"Poudre Park","40.688332","-105.311302","2021-04-24T13:13:51.000","2.16","108.2","3207993","fb6f058672b89e6fced3f38088a2109ff195b59a","POINT (-105.311302 40.688332)"
"Trilby @ Fossil Creek","40.496109","-105.051903","2021-04-24T13:01:04.000","1.16","15.7","3207988","16c1091805d23b9144f3860bfdcaab6bde4d5689","POINT (-105.051903 40.496109)"
"Centre Ave @ Spring Creek","40.564159","-105.083","2021-04-24T12:59:37.000","0.43","4.9","3207984","9b65f5d70f5c52df5738c7b1590ee1ddb3ff28da","POINT (-105.083 40.564159)"
"Nelson Farm Detention Pond","40.542221","-105.044403","2021-04-24T13:23:19.000","0.07","0.4","3207997","85c4f3166c9d391e021c1c1db0f1e56a748775f5","POINT (-105.044403 40.542221)"
"BNRR @ Fossil Creek","40.508881","-105.084396","2021-04-24T13:09:57.000","0.18","0.3","3207992","f08dbb5c0985a1c6abaa640b134961aecb153473","POINT (-105.08439600000001 40.508881)"
"Poudre Park","40.688332","-105.311302","2021-04-24T13:04:01.000","2.15","105.9","3207989","a9ecc4214ee957b06b67ae08e2a64a4543bb0cc5","POINT (-105.311302 40.688332)"
"College @ Poudre/Downtown WhiteWater Park","40.595642","-105.075829","2021-04-24T13:00:07.000","0.96","16.4","3207985","c03aa24d448f80f1069b11589c480d3676267562","POINT (-105.075829 40.595642)"
"Centre Ave @ Spring Creek","40.564159","-105.083","2020-09-06T03:50:28.000","0.75","10.5","3092214","cb904833cb20908249d38fb2d778fcb8fa428a6a","POINT (-105.083 40.564159)"
"Horsetooth @ FCRID","40.538879","-105.015503","2020-09-06T03:33:49.000","2.29","0.0","3092207","737e163d20e5aa95a05a9682153e99833ea007d3","POINT (-105.015503 40.538879)"
"Mulberry @ Larimer #2","40.582218","-105.105797","2020-09-06T03:11:57.000","0.11","1.8","3092195","cf34f0e90c2bd91fdbb212a7eb67238bc0c1e3c4","POINT (-105.105797 40.582218)"
