"job_title","department","earnings","meta_row_index","meta_row_id"
"CONTROL /DATA SYSTEMS ENG.","UT PROCESS & SUPERVIS CNTR DIV","87190.22","206","3b6cf73fc036b900d58ef3b6357971142b373196"
"SR DATABASE ANALYST","MANAGEMENT INFORMATION SERVICE","87190.22","207","6c41afc674c3320a0d72304e5ff6a383365a2614"
"WEB DEVELOPER / ARCHITECT","MANAGEMENT INFORMATION SERVICE","87190.22","208","27cbfb61a171bb87912dbfac432ddb10439da9df"
"POLICE OFFICER","PATROL","87171.06","209","69dbf1f23370247adccb77df59afee023bf792af"
"POLICE OFFICER","INVESTIGATIONS","87099.61","210","c26e9c2e83855437d3b4aa497e4b4201c930c088"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","87087.22","211","accd3bd2ef94e2be03bcf45fe50adb11e7838b48"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","86802.49","212","114807ff20553320571514ecfe2003135c09afaf"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","86654.07","213","98c7084dcc4c720569e5da1255f1c87efe94c705"
"ENERGY SERVICES ENGINEER","UTILITY CUST. & EMP. RELATIONS","86503.06","214","0f7a60f8aa5b0801d0b08243ee2166ef35ea9b36"
"CIVIL ENGINEER III","UT MSTR PLAN & FLDPL ADMIN DIV","86424.36","215","c50e8011cc9e3ce15226919e116a3143be7bac2e"
"POLICE OFFICER","INVESTIGATIONS","86407.67","216","78810274404956a0d774e844992bfb3299373375"
"POLICE OFFICER","INVESTIGATIONS","86346.47","217","bd21165c45afbdc85293ba069b7bc0489122de9e"
"POLICE OFFICER","PATROL","86237.53","218","5a2e7cc28ea0754fc190ab4f69c44febb5047475"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","85687.11","219","f518710be7f917bec85196b685da12dd0fba57ac"
"SR DATABASE ANALYST","MANAGEMENT INFORMATION SERVICE","85638.72","220","000b52f4e2a383f4f409fd8fb4440ed9459675c5"
"SPECIAL PROJECTS MANAGER","UT WATER SYSTEMS ENGR DIV","85632.04","221","f564e5e26b38695037becb0dd847b0e667dd5ada"
"SPECIAL PROJECTS MANAGER","UT WATER SYSTEMS ENGR DIV","85550.4","222","f32ef80156c3a1e5190395c04ed3077eb7ef7a83"
"SPECIAL PROJECTS MANAGER","UT WATER SYSTEMS ENGR DIV","85550.4","223","f32ef80156c3a1e5190395c04ed3077eb7ef7a83"
"CIVIL ENGINEER II","UT WATER SYSTEMS ENGR DIV","85526.35","224","f4b543f3244649b628397e57f8aa8ad6efa19a54"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","85475.94","225","9ce0a4718fde55877bc4f3e78fb87c810e133301"
"SPECIAL SERVICES SUPERVISOR","ELECTRIC FIELD SERVICES","85467.2","226","0122bead6ed00295a9b4fad3f5310434d04ab931"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","85437.92","227","85c91cdd11d7f826a05e305a1c7f6ff21ab3e260"
"ASSET MANAGER","UTILITY FINANCE & BUDGET","85280.0","228","e8705875218bae3e5476c7aa7bc2c192e67e30c4"
"POLICE OFFICER","PATROL","85227.76","229","b97c75191da7576da1759350fc978f8dc449bf4b"
"POLICE OFFICER","PATROL","85226.42","230","3064dada2223e83abc3c4f1b14d8c0cccbfeb0e6"
"ENERGY SERVICES ENGINEER","UTILITY CUST. & EMP. RELATIONS","85224.36","231","9e2a6b08791610973a92c78fe0a1790a2bf77d20"
"POLICE SYSTEMS ANALYST","MANAGEMENT INFORMATION SERVICE","85181.76","232","32ea3472f1ab579710852a9d6ef3d73ef504b922"
"NETWORK ADMINISTRATION MGR","MANAGEMENT INFORMATION SERVICE","85038.72","233","caec47c147e0336d15443eeb8148a2ca2cbe08e6"
"SR DATABASE ANALYST","MANAGEMENT INFORMATION SERVICE","85038.72","234","412702848664a6133a0b46ff20983055c7443748"
"SR ELECTRICAL ENGINEER","L&P OPERATIONS SERVICE UNIT","85020.26","235","66c9b0018c0ec9541abdb38746d6488b186ab4eb"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","85017.31","236","cbc9ee7e327379722892a15821e4781ed31048c8"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","84913.86","237","e7fbf095ba7553158257d1b1add8fc306031751c"
"WATER TRTMNT PLANT SUPERINTNDT","UT WATER PRODUCTION DIV","84848.66","238","2973a9ca845a1790d3a3fa1b5d815db3315310b2"
"LINE EQUIPMENT CREW CHIEF","ELECTRIC FIELD SERVICES","84723.81","239","0f93d20532d89e22525ce482bb88ecf378540cda"
"FIRE INSPECT COORD - 56 HR/WK","POUDRE FIRE AUTHORITY","84683.37","240","4d424fe0b0f96a15b73ef68fc4cd6d5b58b9fe1b"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","84590.14","241","0393345556fb4611726b78a73a848bfa723d81f3"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","84572.25","242","83dc4e2a4c5f5726e8c0ef4675e5c3dd472b1031"
"POLICE SYSTEMS ANALYST","MANAGEMENT INFORMATION SERVICE","84521.04","243","886609f1d3a660b230e98a7e0b32ed3a089e9741"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","84420.65","244","63c07c800c91bb56afcf24e879da46d6c92e7801"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","84374.55","245","879e9c5292963f905bb57cec9954975f30dc4dab"
"CREW CHIEF","UT DISTRIBUTION SYSTEM DIV","84363.02","246","540399614eb3d10495ce7847ae11235aab0682dd"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","84288.47","247","2a7f8228c0a0d021d2014b68703d2cf84741367b"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","84264.14","248","7ff8909d8c53da12e10b6cf8c5e234edaa9189f3"
"POLICE OFFICER","PATROL","84246.85","249","c6bf6f74b99c0aabe7ef250826867dbf436696dd"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","84237.62","250","b1f447f2f23b13fa67438ee23a50a474678e4ef0"
"POLICE PSYCHOLOGIST","OFFICE OF THE CHIEF","84184.1","251","314df4ff2b4efeb5cc7bed9635435183ca84f43b"
"CHIEF PLANNER","COMM DEV & NEIGHBORHOOD SVCS","84060.34","252","1a39ddfd277b81c6dbfcb3b63c9644cb80ba03a3"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","84012.93","253","b15fc9dcde18c071f30ce10686136be6577a29bb"
"POLICE OFFICER","INVESTIGATIONS","83983.54","254","d82690cc91475a72809b8773b71fbc5851f02788"
"POLICE OFFICER","PATROL","83881.44","255","f8896b1f3685e23f2fbea04bb6967a0d83a8da5c"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","83880.52","256","67dd281b60987e518431c77e6a19bed63b7c11e4"
"POLICE OFFICER","PATROL","83870.6","257","e754b40710a03edb2242ff18849ebdd0eada8bb2"
"POLICE OFFICER","INVESTIGATIONS","83835.59","258","9fd787de13b80ba2c5357b78080ec020a4e89336"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","83794.5","259","26b9788a8aacfe283d92809db3866cce2925b131"
"POLICE OFFICER","INVESTIGATIONS","83677.43","261","fcfabf8b6c234c093e819f553dfc4df223b83a89"
"CONTROL /DATA SYSTEMS ENG.","UT PROCESS & SUPERVIS CNTR DIV","83673.2","262","e46ba14e4a58dc2ba6302fcf36340e3997b139c6"
"SR SYSTEMS ADMINISTRATOR","MANAGEMENT INFORMATION SERVICE","83579.34","263","36215f2f82d9a88ad4a119e4999189a779bcf529"
"SYSTEMS ADMINISTRATION MGR","MANAGEMENT INFORMATION SERVICE","83579.34","264","2c7d25656e4d1f622e3969189e59632944a7438f"
"SERVICES CREW CHIEF","ELECTRIC FIELD SERVICES","83564.42","265","68d3302fd75905f244019958974bfe5ce83145fb"
"UTILITIES FINANCIAL OPS MGR","UTILITY FINANCE & BUDGET","83539.86","266","0d864019665699a6180dbde11f010f728cea614c"
"POLICE OFFICER","PATROL","83524.5","267","339286c12bf2393bc9f30d67179d806aee555a8b"
"CIVIL ENGINEER III","UT MSTR PLAN & FLDPL ADMIN DIV","83505.86","268","2c720540eb6495770f4182ae011951ece1b52e35"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","83433.4","269","3b07ebff6f4e41e6da62a246d5888a39cfa382c1"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","83412.98","270","2f052f80053863146da3bb167a14b214354641b6"
"EXEC DIR-BEET STREET/DDA","DOWNTOWN DEVELOPMENT AUTHORITY","83384.67","271","cba361c93adca451dcee317f6972e32b0ab84b58"
"IT FINANCIAL AND POLICY MGR","MANAGEMENT INFORMATION SERVICE","83320.12","272","10d33b2b887cfca08a32fd0ac1bb1aa7e998a396"
"POLICE OFFICER","PATROL","83277.95","273","83816f2f8c067e6a0fd2d8fc5b8c833db7d3c926"
"POLICE OFFICER","INVESTIGATIONS","83269.48","274","fd1451fda8a58071286bd9d1ddd43c83bab93689"
"POLICE TECHNICAL PROJECTS MGR","POLICE INFORMATION SERVICES","83186.74","275","b899c6aa32775b65864aa198e8c524530816e96d"
"RECORDS MANAGER","POLICE INFORMATION SERVICES","83186.74","276","e51a8df8392ed9ab766f8986989f9883f192b93f"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","83157.83","277","13787464ceac681cc7144428fc082a90063691ec"
"CIVIL ENGINEER III","ENGINEERING","83113.68","278","e32c65fcc52faaa0083924fe966133b6c62d7a54"
"CHIEF PLANNER","ADVANCE PLANNING","83096.26","279","8851dbcaad03b297320b5b516de4c7a006fa39b6"
"POLICE OFFICER","PATROL","83096.08","280","5b1986eb6a2c01c378b3aae7a760bb117e944a1f"
"PROJECT / PUBLIC INFO MGR","OFFICE OF THE CHIEF","83064.54","281","e29c81729b1630234ca5e85a1306befcfa6031f2"
"ENERGY SERVICES ENGINEER","UTILITY CUST. & EMP. RELATIONS","83004.7","282","d2392a8dfb1a8071f001c0e2eb9d2b8ddc9d96a8"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82889.51","283","a26d33b888ae372c388b711cd845eb513a7d33e4"
"POLICE OFFICER","PATROL","82871.65","284","093977c7747ded10237a9d85e2c409733b84f2e9"
"RECREATION AREA MANAGER","RECREATION","82865.38","285","dab2b98120bfe6d76f2439db98d95400162e5207"
"RECREATION AREA MANAGER","RECREATION","82865.38","286","dab2b98120bfe6d76f2439db98d95400162e5207"
"RECREATION AREA MANAGER","RECREATION","82865.38","287","dab2b98120bfe6d76f2439db98d95400162e5207"
"UTILITY RATE ANALYST","UTILITY FINANCE & BUDGET","82666.22","288","fa85a0ebfda669f2518cc4467a9ef19fccd43179"
"POLICE OFFICER","INVESTIGATIONS","82623.4","289","f9fcbc572e89d366c5d007a1fdf82af2f10c4359"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82611.73","290","44184778a59fcf62e89b7cb6f423c55a40c74358"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82500.92","291","24a12ec777653a7aa4c7376dfcba37186aa847db"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82458.87","292","6c712df8f74c13100f6708b35c623f2145595d93"
"EMERGENCY MEDICAL SVCS COORD","POUDRE FIRE AUTHORITY","82420.0","293","8ea6d7888db308f3b24ee6741b313c5d134f7080"
"IT ANALYST","POUDRE FIRE AUTHORITY","82420.0","294","276b8e29e9d0ec29af7d446f3cc03a746711b4c2"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82363.02","295","f5be7c1fe944a2c8970189e7b165940c5e190ad4"
"ELECTRIC DIST SAFETY SPVSR","ELECTRIC FIELD SERVICES","82341.01","296","4bec27e26357d026c8a9e9d49e5145953aad05b0"
"SPECIAL PROJECTS MANAGER","UT WATER SYSTEMS ENGR DIV","82340.7","297","c11c9417e8339b973ef43c5f7d450fa3ee44fd3c"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82324.27","298","d045e43d47f2db8ea5e525c8e6bb83047e4849e5"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82267.23","299","cfbbdb01822564523b49098e63f8432e007d0ff8"
"FIREFIGHTER 40 HOUR (SPECIAL)","POUDRE FIRE AUTHORITY","82265.45","300","759fe89b56ef644fa709e1f774e3b0cdf981b4b4"
"POLICE OFFICER","PATROL","82249.45","301","1a71c0607e4effb233ed705e86c1faba375a0b51"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82192.05","302","91653a71b6bc6dbfcd52f29c4a4f44a7e1ecf5ff"
"UTIL HLTH SFTY & SECURITY MGR","UTILITIES MANAGEMENT","82161.86","303","880151fb428881c68ba24b078f6dc46329cbbae2"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82140.18","304","dfa9f3c14fad0fcedc86051ad862dfc0b182460a"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82028.25","305","4a135ef2f91abf2736c841089d75a0403c6c6fdf"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82016.91","306","bbe415c095bc34a77fd23da07b0e7bf6fc3876d5"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82007.39","307","8e7bc8b50df1a6bc8c38b189c0cc657337c1ffcf"
"COMM/PUBLIC INVOLVMNT DIRECTOR","COMM. & PUBLIC INVOLVEMENT","81966.56","308","1fe161943758993716a7032e069af1f2496cd121"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81847.23","309","7dc17a5e631ab5f0631223043fc6f0ee582dc18e"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81820.4","310","cd122541eb5ed3f521fdcf3b7904a72ada9a7538"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81753.93","311","e13783d129facf44b9bf1560f4d462bce6fb5be1"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81744.16","312","a31084ccf6f6f4954065f099115a48bc6d96f6b5"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","81710.87","313","3857106690856b66b0f616eb7f9679680ba50995"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81627.31","314","24fa3abf2392e6fee7daeb5e769516583aed2ed8"
"POLICE OFFICER","PATROL","81622.05","315","4f275663c165f12ffee426c3b59b2a49e221f210"
"FIRE INSPECT COORD - 56 HR/WK","POUDRE FIRE AUTHORITY","81584.34","316","4f40e73afe1c8caaf66c6a633c609a795c1eb12f"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","81565.93","317","03cedf178d80b44ec91217d1347fd39db57d593d"
"POLICE OFFICER","INVESTIGATIONS","81540.45","318","01a4836258967045f125d76d7c70c05f4e2fced6"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81400.93","319","f11f39fb4606742a4fc1cd60d14035e7f2fb5406"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","81388.06","320","a600cd042efaf1002c289f50a71e78b1f6cf5cf4"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","81388.06","321","a600cd042efaf1002c289f50a71e78b1f6cf5cf4"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81381.14","322","4dec6f66a001acbe541147f3524d17ae7dd8e624"
"SPECIAL PROJECTS MANAGER","UT WATER SYSTEMS ENGR DIV","81343.86","323","2ee7b140c1be52020a70d8ab2acbac45cf54151b"
"POLICE OFFICER","PATROL","81280.45","324","f6053231c2c5742ecdc1405d5a7c0255912d5969"
"EMERG SERVICES DISPATCH SUPV","POLICE INFORMATION SERVICES","81263.41","325","6267e4d621236e284c476d5c02247b37f966d22f"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81212.26","326","e62764fc3070805f9dc557cfee82063ca029ee02"
"POLICE OFFICER","INVESTIGATIONS","81159.72","327","6bf2a312610485ef7681d855cd8d3bbf79b99ed0"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81075.82","328","b9f9eb0ea13d57576f108cb6722ca11bd26a568c"
"POLICE OFFICER","INVESTIGATIONS","81050.87","329","7df3bd6d8dce0fd5e91c8f540f4708ac20bfda56"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81023.0","330","a98e52f02dd76e45a1cde99add58168858a8ac33"
"POLICE OFFICER","PATROL","81015.13","331","ad21376500c6f063600d0e36fc6e15e465249814"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80949.32","332","e81adc8925a327620fabd3d893fd04d4083a8d2e"
"ENVIRONMENTAL PROGRAM MANAGER","NATURAL RESOURCES","80905.24","333","57ff0d55f9d6907b0bb06e8169de089ec9a89e41"
"CONSTRUCTION INSPECTOR","STREETS","80856.0","334","c3512d21a9e6c5f6561822f378c8a49e241424ee"
"FIREFIGHTER 40 HOUR (SPECIAL)","POUDRE FIRE AUTHORITY","80844.71","335","85c159bc8aa39225ab559958da042c2bcbbf43ae"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80840.15","336","48c4a9ee5f2dd2776e0617d73cfa2a92e6bde8da"
"SR CONSTRUCTION INSPECTOR","ENGINEERING","80824.47","337","0ae3c5e9c3d483cd65c90c8eff4fe6004ed524d3"
"POLICE OFFICER","INVESTIGATIONS","80812.83","338","171788d534108996cb07953e4693c4f6c872040d"
"FIREFIGHTER 40 HOUR (SPECIAL)","POUDRE FIRE AUTHORITY","80807.52","339","ee4bf6d02e537e24721913e44d2304b1c6ad1dd4"
"POLICE OFFICER","INVESTIGATIONS","80744.9","340","9927740ffd36e7f1726a50cdd32caebbb1586302"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80735.86","341","aaa6539df0c8736b1d4c1a3c111cd636099049c6"
"PROJECT ENGINEERING SUPERVISOR","UT ELECTRIC SYSTEMS ENG DIV","80724.54","342","6dac504be7018c52becf6baf778c23b7756b91c5"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80641.18","343","452d2e613ec97cdf1e7f2f8be6558613811c9206"
"ENERGY SERVICES ENGINEER","UTILITY CUST. & EMP. RELATIONS","80620.99","344","a6ce60c831c8ddce7c0c014a197a84cfb3a635b1"
"POLICE OFFICER","PATROL","80574.83","345","2754bdab4bd16b25bed55d3f01adedeca95c0cfe"
"SPECIAL PROJECTS MANAGER","UT WATER SYSTEMS ENGR DIV","80503.8","346","5c85599f522dfacd1030033574c6339032ca3733"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80495.79","347","d7041a240d5e8fdca602545b711f0bd1f5c8f83b"
"CIVIL ENGINEER II","ENGINEERING","80326.74","348","4a3c4e13bcc67564c074925722ca7bd8c09ae808"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80273.98","349","33b875d8bf36dc32b71c1192116f3360d0f598db"
"METER SYSTEMS SUPERVISOR","UT STANDARDS ENGINEERING DIV","80266.62","350","5733edc84146c6befef8bead2366e1c6da85a3ba"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80246.99","351","5574285fc217bd4a3587746c3036b5498b57ea2d"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80184.29","352","5bb91d49d768eeab4a45b3c84878527e064755ca"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80172.12","353","853bb8ddee9ab868805ae2ba122e7da0221502fe"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80113.32","354","823b8e74de043dc55c31f3a021159dfb808440ba"
"CHIEF BUILDING OFFICIAL","COMM DEV & NEIGHBORHOOD SVCS","80024.64","355","fe1e9e639c36cb1fc1edf45e6c4e99f38b8b8c28"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","79957.64","356","4d1f11a9e18cf3d3ba13c2b6a0076a783429ea8c"
"POLICE OFFICER","INVESTIGATIONS","79903.35","357","a187b7453c7eb3c351919822930da7d7d62070c4"
"SR LANDSCAPE ARCHITECT","PARK PLANNING & DEVELOPMENT","79854.84","358","c77d19b4f5ad5834d1433fd44d27fd191db3d947"
"POLICE OFFICER","INVESTIGATIONS","79806.41","359","0b46ead084b62544b7d10f20baf14c37978d1274"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","79788.6","360","e15da7a0127b2035a0c43a7087dcb18b9c3b1cf2"
"FIRE INSPECT COORD - 56 HR/WK","POUDRE FIRE AUTHORITY","79765.32","361","a0b6757ae7113175ae02d97fc4476740ff224afa"
"MANAGER OF PARKS","PARKS","79690.52","362","32464d0af1bd327279c0a68db8489bcfdcc771b0"
"POLICE OFFICER","PATROL","79672.13","363","2a577f0c8195d72d717373a575c51ede9de8836e"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","79660.29","364","027ff2037bded4d2506f2855b04606ede4598916"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","79511.63","365","549244aa34edb3fdb1d851454e502a111a0f13e2"
"POLICE OFFICER","PATROL","79510.71","366","a7ca7f2daaa10bfd2c2a9dc2dfb469b83efad844"
"POLICE OFFICER","PATROL","79447.7","367","f42a4a82c0e9b9f4738f6fa4d06b270f13e7cadc"
"WATER UTIL FIELD OPNS SUPNTNDT","UT DRAINAGE SYSTEM DIV","79308.32","368","1b1292d6b018c2fe4f7f1aece61a7c370ee95135"
"WATER UTIL FIELD OPNS SUPNTNDT","UT WATER METERS DIV","79308.32","369","051ca7126eaf1aaa8de9ea20165ec4db1d3c4c14"
"WATER UTIL FIELD OPNS SUPNTNDT","UT COLLECTION SYSTEM DIV","79308.32","370","32e5e55b3f008de231bb71e6362ee09fd5f992c1"
"WATER UTIL FIELD OPNS SUPNTNDT","UT DISTRIBUTION SYSTEM DIV","79308.32","371","a5c58db3a4318e111646894c375e0370207bd68c"
"WATER UTIL FIELD OPNS SUPNTNDT","UT DISTRIBUTION SYSTEM DIV","79308.32","372","a5c58db3a4318e111646894c375e0370207bd68c"
"DATABASE ANALYST","UT PROCESS & SUPERVIS CNTR DIV","79275.04","373","df37c8eca26a781b763ec24b546ce597383443b0"
"TELECOM SYSTEMS ADMINISTRATOR","L&P OPERATIONS SERVICE UNIT","79275.04","374","6356160c6209e591dce48b8ffb25efe67ab6bfb1"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","79205.46","375","5e0e77c6e87bda2ed2af74b0dc53c6be5ab5f0e1"
"SUBSTATION ELEC/COMM SPEC","UT ELEC SYSTEM DESIGN & IT DIV","79075.6","376","4d616488924c921ded10ff895058549c4afe72be"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","79065.37","377","d75d7b0efd827ee0ec7e8617d8d64468cf6edf8f"
"POLICE OFFICER","INVESTIGATIONS","79063.52","378","85a44787c52cc1b1c4e2b87fb310e3bd8910e74f"
"POLICE OFFICER","OFFICE OF THE CHIEF","79056.77","379","e9a899f31820db4da0bec943a744f81a801e77fc"
"INSTRUMENT/ELECTRICAL SPVSR","UT WATER PRODUCTION DIV","79007.8","380","f61d931c0fbf6e35d7ac8f92348b57682a28fa72"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","78960.23","381","59e0c2cebc78561cfe46abc16514ea5fd1ee7ab9"
"SYSTEMS ANALYST","MANAGEMENT INFORMATION SERVICE","78894.66","382","42f2e17ee450e6380ffe875593924a98d8044f0a"
"EMERG SERVICES DISPATCH SUPV","POLICE INFORMATION SERVICES","78871.31","383","8117c1e68aac9c5ca032c61cef1372e065456430"
"SYS INTEGRATOR/NETWK ADMINIST","MANAGEMENT INFORMATION SERVICE","78799.76","384","6bcea4a04aad7c017eb601f0a36f705776d1cdcf"
"POLICE OFFICER","PATROL","78786.42","385","96cd7608501402d1f231a3e62a773f317aabf767"
"EMERG SERVICES DISPATCH SUPV","POLICE INFORMATION SERVICES","78780.16","386","0830e6c90d98e24d013fd2aa218c182a265c920b"
"POLICE OFFICER","PATROL","78737.12","387","5efe3533a0c11cff33b8e52af8067b3b0497567d"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","78705.6","388","a3675f13be29500013dc73d9615894bb41d12efb"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","78688.23","389","be349f8e29c4261743fc34258668f1b55a4fdc67"
"CIVIL ENGINEER II","UT MSTR PLAN & FLDPL ADMIN DIV","78673.76","390","41c40373fb21bb86cc58d5393cb4758708a4f401"
"CIVIL ENGINEER II","UT MSTR PLAN & FLDPL ADMIN DIV","78673.76","391","41c40373fb21bb86cc58d5393cb4758708a4f401"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","78661.22","392","7a9c2f0f465733b817604fb2f0318ddbfca2612d"
"TELECOM TECHNCAL SPECIALIST","MANAGEMENT INFORMATION SERVICE","78655.3","393","6f409dd9ceb03cbf2a9eca01c18ee6bb37074ddc"
"CREW CHIEF","UT DISTRIBUTION SYSTEM DIV","78646.15","394","70d701b9898c540a4e63d213386577b7ae956fc9"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","78645.18","395","39c9ad5ceb3f9fe042ab51fa44f62a959a43aab2"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","78568.95","396","72b776e2a9eae1b4bacb6b490b6c933f4bc68876"
"POLICE OFFICER","PATROL","78556.92","397","ebac6c240a65db10b181e0ca8219c98e1df2b87d"
"POLICE OFFICER","PATROL","78443.52","398","8f44f2db427401f4ea1d5c9e9fb4485cb1eede04"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","78415.63","399","23c414f888c133eacf55b36efa09e8b7fefb0c97"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","78409.1","400","199fb8492afefcf805f9e1b185e68ed88173acd4"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","78404.01","401","11fc422273b0ea1e9825580c98fc7ae1d5564aaf"
"SYSTEMS ANALYST","MANAGEMENT INFORMATION SERVICE","78324.48","402","687c195a95211907a9a247e37c1897cbe94a19b8"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","78297.54","403","014d3d667eacbd519cb6315918e424327cfa0946"
"POLICE OFFICER","PATROL","78296.87","404","9aec4ea73d101cd2989fc60fe1156a7fafd7eeb9"
"POLICE OFFICER","PATROL","78276.4","405","475e88912fe60aa41095ae45f2b5989766578e84"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","78238.57","406","12fcc29e066e3ac7d8bb4ce47fd7287e9d23ad95"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","78225.76","407","bf7e4f052789074dbbd57a54c4b7900edc93db84"
"CIVIL ENGINEER II","UT MSTR PLAN & FLDPL ADMIN DIV","78220.58","408","f5a73929236aec702c492c824db976b0348fe615"
"CHIEF SURVEYOR","ENGINEERING","78215.28","409","26eaf90cdad184c8630b516a16b12fcfc6380842"
"SR NETWORK ENGINEER","MANAGEMENT INFORMATION SERVICE","78204.1","410","f6d14bf3d808b01803605d2b52d95afe0682033f"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","78195.02","411","fb979b5d6a5bf1c8e99b11545527a46d60ff1e82"
