"startdate","enddate","url","assettitle","ga_users","ga_newusers","ga_percentnewsessions","ga_sessions","ga_bounces","ga_bouncerate","ga_sessionduration","ga_avgsessionduration","ga_pageviews","ga_pageviewspersession","ga_timeonpage","ga_avgtimeonpage","ga_hits","meta_row_index","meta_row_id"
"2019-02-25T00:00:00.000","2019-02-25T00:00:00.000","all",,"6","4","57.14285714285714","7","5","71.42857142857143","3443.0","491.85714285714283","20","2.857142857142857","3444.0","264.9230769230769","20","1616","6690a07a8688f5019feb7cb8f197a877f8c10f88"
"2019-02-25T00:00:00.000","2019-02-25T00:00:00.000","https://opendata.fcgov.com",,"1","1","100.0","1","1","100.0","0.0","0.0","1","1.0","0.0","0.0","1","1617","4af6a6da2abe47dbef412b609473a0082842f351"
"2019-02-25T00:00:00.000","2019-02-25T00:00:00.000","https://opendata.fcgov.com/d/4nr5-i9u8","New Construction Permits","1","0","0.0","0","0","0.0","0.0","0.0","1","0.0","0.0","0.0","1","1618","d373c200da7dcb08716bb21dfefbebaf22e514cf"
"2019-02-25T00:00:00.000","2019-02-25T00:00:00.000","https://opendata.fcgov.com/d/g3f3-netb","City Limits","1","1","100.0","1","1","100.0","0.0","0.0","1","1.0","0.0","0.0","1","1619","8a014799b61592fa127a0bc9504bffd08b29c66d"
"2019-02-25T00:00:00.000","2019-02-25T00:00:00.000","https://opendata.fcgov.com/d/ix3f-8s6j","2017 City Employee Earnings","4","0","0.0","3","2","33.33333333333333","3411.0","568.5","6","0.8333333333333334","2792.0","780.3333333333333","6","1620","0e396eae786555b4100823a9653308ba38d2472b"
"2019-02-25T00:00:00.000","2019-02-25T00:00:00.000","https://opendata.fcgov.com/d/q7ed-qktu","Fort Collins Open Data Journey","1","1","100.0","1","0","0.0","32.0","32.0","2","2.0","17.0","8.5","2","1621","158aeeca00aec83981a4129c1aa049002d71a8ed"
"2019-02-26T00:00:00.000","2019-02-26T00:00:00.000","all",,"8","6","75.0","8","5","62.5","377.0","47.125","16","2.0","376.0","47.0","16","1622","38de49bffacaeb251357a9a03eb05ab6f560abdf"
"2019-02-26T00:00:00.000","2019-02-26T00:00:00.000","https://opendata.fcgov.com/d/3ku5-x4k9","Solar Installations","1","1","100.0","1","1","100.0","0.0","0.0","1","1.0","0.0","0.0","1","1623","e5b846ab2a8e3a44f23833a2b40f5e36d3b07220"
"2019-02-26T00:00:00.000","2019-02-26T00:00:00.000","https://opendata.fcgov.com/d/3w7p-7iic","Street Centerlines","1","1","100.0","1","0","0.0","13.0","13.0","1","1.0","13.0","13.0","1","1624","cc24b34fd8fc75e5dad5f98723d169beacc02461"
"2019-02-26T00:00:00.000","2019-02-26T00:00:00.000","https://opendata.fcgov.com/d/5es6-crp7","ArcGIS Locators","1","1","100.0","1","1","100.0","0.0","0.0","1","1.0","0.0","0.0","1","1625","d3ca0a3a67491bb19cde24b91dd09361f6107c49"
