"job_title","department","earnings","meta_row_index","meta_row_id"
"POLICE SERGEANT","INVESTIGATIONS","100991.48","90","ca3103baffd19749086315af09d046e57060f360"
"SR. ELECTRIC SYSTEMS OPERATOR","UT ELEC SYSTEM DESIGN & IT DIV","100637.37","91","e4eb109a419d60eea164851477922a7ccc8cef4d"
"WATER RESOURCES MANAGER","UT WATER RESOURCES DIV","100546.94","92","a20e3ecdfcf9cbd8bdbe2db231f9df345f8bfe09"
"CHIEF ENGINEER","UT WATER SYSTEMS ENGR DIV","100546.68","93","827414b7643ef4afaad0f49ecdd90234bc872ad0"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","100307.59","94","634de9bae7dd6a0f4539e5981e64db04d3bf1bd0"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","100136.79","95","2cc63bd4e19542ffa5d5c9e611ecf229c88c014c"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","100103.36","96","11d954fb2a71b7226238e5a989a54bac7094e14c"
"CITY TRAFFIC ENGINEER","TRAFFIC","100079.98","97","3ea089d40f11a89f0e595411a9a2e0a7e5554308"
"BATTALION CHIEF I - 56 HR/WK","POUDRE FIRE AUTHORITY","100067.7","98","093828aefb3b1a82ef145aaaecb403025dac119a"
"POLICE LIEUTENANT","INVESTIGATIONS","100020.42","99","6ae82ce2a5f10028560785862441aa2b7554c608"
"EXECUTIVE DIRECTOR DDA","DOWNTOWN DEVELOPMENT AUTHORITY","99450.0","100","d0faa565906b7302d4f9a194c300812d41a5141f"
"REG & GOV'T AFFRS MGR","UT REG & GOVT AFFAIRS DIV","99158.56","101","b4133d5de8ee40d00d0787abd287709eedce5359"
"PROCESS/SYSTEMS SUPERVISOR","UT PROCESS & SUPERVIS CNTR DIV","99123.7","102","bbaa30f1318f7b53c4625efbf7e32af4eda8e49a"
"ELECTRIC SYSTEM ENG MGR","UT ELECTRIC SYSTEMS ENG DIV","98898.54","103","77ae18fe066f5e3c977d96fbcc46624262771894"
"SR ELECTRICAL ENGINEER","UT ELECTRIC SYSTEMS ENG DIV","98880.08","104","4c19bc6205e5dc40e4f0155d7ec749ec2656cf46"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","98378.04","105","98ce9ab1c28cbfa1f9e1ed89ba769259a1e8e4b1"
"FLEET MAINTENANCE TECHNICIAN","POUDRE FIRE AUTHORITY","98208.48","106","3faa63d2e44e43ca04c58a52e411f79ea537e672"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","98144.01","107","aa1ebae42a8c26aa7b19b83d01bf69781c7cf683"
"FIRE INSPECT COORD - 56 HR/WK","POUDRE FIRE AUTHORITY","97823.11","108","64bfecc20e2822d1222d9df625c633ec3b119df5"
"FIRE INSPECT COORD - 56 HR/WK","POUDRE FIRE AUTHORITY","97800.6","109","ea4834a63dc0cea98610935c01e2d08e65b570d1"
"POLICE SERGEANT","PATROL","97655.92","110","b42655fa980f5f9d21e37aa8ebaa502480aa2b20"
"PDT BUDGET, POLICY & COMM MGR","PDT ADMINISTRATION","97500.02","111","e030f9719405bfb2a2c36d6269c3b1cbecd25077"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","97303.09","112","bacf80c0b04d755cba45a4e53e91303e8eb3e5ef"
"POLICE SERGEANT","PATROL","97239.35","113","9c5daf7de06706513d47b4964fe48c3698ab9990"
"NATURAL RESOURCES DIRECTOR","ENVIRONMENTAL SUSTAINABILITY","97001.06","114","74fd6fe06413b9ec70d9106eee9930edbafe4570"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","96932.64","115","ec9b2c2ffe6ea45b214c18fa159442c815716532"
"POLICE SERGEANT","PATROL","96598.81","116","da7a99fc8d816e9809ce38b6aa65ab92f29699bb"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","96519.56","117","952fce7e9ec42b6cd192f77155ea91b8ae4e1f1b"
"ELECTRIC DIST SAFETY SPVSR","ELECTRIC FIELD SERVICES","96501.97","118","e6c006db088d75cf14581674243a458a7474afba"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","96293.78","119","821774f014b3bc29aa2d99e323d98e3745487354"
"STORMWATER/FLOODPLAIN PROG MGR","UT MSTR PLAN & FLDPL ADMIN DIV","96200.1","120","33970a2b15ab6dc53112e34c715182880ca99fef"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","96179.93","121","a8886d7e5b70a54c9c3c73538cad6812b1cbb9a9"
"DIR OF PARK PLANNING & DEV","PARK PLANNING & DEVELOPMENT","96063.5","122","ddb10d380dbc6da396f2a90fe4f9ce430e2e8784"
"ADVANCE PLANNING DIRECTOR","ADVANCE PLANNING","95930.64","123","22238f5d0329f25292039ffd737e3043a6a59a13"
"CITY CLERK","CITY CLERK'S OFFICE","95930.64","124","aed37bcba1cf0634fa8fdbcc49896c881980cc03"
"PARKING SVS & TRANS BUDGET MGR","PARKING","95930.64","125","0a76fbd40be689831fe675091ee72f2b57ff27be"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","95779.63","126","df55f856547c480bbb9f2ee7b47ce6ba78d02556"
"DIR OF PURCHASING & RISK MGMT","FINANCE","95700.54","127","e302b07f4a47ddf6a8017010cf1fa994a054a277"
"POLICE SERGEANT","INVESTIGATIONS","95555.03","128","d04535bd9ef9bab1ed2d651d0d13b6c86b07e423"
"HUMAN RESOURCES DIRECTOR","HUMAN RESOURCES","95512.3","129","37d0b215139988647da769337ec86394505f008b"
"WATER PRODUCTION MANAGER","UT WATER PRODUCTION DIV","95160.0","130","ed9195d13cf76889ca94bca4b84124e6b2da19cd"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","95104.6","131","901cc34bf6ccfef3c2400be7f9894e01fa139cf3"
"COMP, BENEFITS & HRIS MGR","HUMAN RESOURCES","94991.78","132","e600a3543185571d56756ff919c9615ae91e1cb4"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","94965.22","133","baa3b28ec2c490e2ac31195fc85eae7b057f598c"
"FIRE PROT TECH - NON ROTATE","POUDRE FIRE AUTHORITY","94932.88","134","d05778cd4521d5a442be4beca30c196926d782c0"
"ASST OPERATIONS SERVICES DIR","OPERATION SERVICES","94852.94","135","80797c8c45dec1a2fb704f148252b2275ee8ddb8"
"POLICE OFFICER","PATROL","94834.96","136","ea9bf024f366634f5ae8dd96c8596bbe43862e87"
"POLICE OFFICER","INVESTIGATIONS","94100.48","137","52b3296291588931811767b0449ee73bc9197630"
"POLICE OFFICER","INVESTIGATIONS","94020.62","138","426093bed133303146230f4d7af0590b62ead0a0"
"WATER UTILITY DEV REVIEW MGR","UT MSTR PLAN & FLDPL ADMIN DIV","93964.78","139","229b3e4dd27985edd66032dc573cf549347944a3"
"APPLICATION SVCS MGR-UTILITIES","MANAGEMENT INFORMATION SERVICE","93676.44","140","f699da51ecadb49aa046fef2fb469df09bdb4e8a"
"MUNICIPAL JUDGE","MUNICIPAL COURT","93531.33","141","3365410c26204d4783ee7859bd073be65368894d"
"TRANSFORT/DAR GENERAL MANAGER","TRANSFORT / DIAL-A-RIDE","93522.78","142","105fce2719daa8971a91a845010ee64ed22772f8"
"POLICE OFFICER","INVESTIGATIONS","93447.64","143","efa5047c9d395731cec178a785841fe1716d363d"
"LIBRARY FINANCE OFFICER","LIBRARY DISTRICT","93299.96","144","4dfb30cd077cc9dfbcd235e6738d0647f5345fe2"
"POLICE OFFICER","PATROL","93063.13","145","c73233cedffda45b736885c3ed3b4bd44dcf1f0f"
"DIRECTOR OF PARKS","PARKS","93026.18","146","bce50975bc468dafaff53d7b98aa62c57bf8b92d"
"POLICE SYSTEMS ANALYST","MANAGEMENT INFORMATION SERVICE","92815.37","147","f67897c851beffe8f54a174906bc4e5526ce424f"
"ENERGY SERVICES MANAGER","UTILITY CUST. & EMP. RELATIONS","92782.32","148","27cd316bfe2d89617819df544050d9b07d6ce75b"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","92733.55","149","b14363406d0ecb4a8ca9b9ff900d892fa2b871f4"
"POLICE SERGEANT","PATROL","92654.49","150","9603e9a5c1b6ba9a208ae101f62e94d0a7754f4b"
"SPECIAL PROJECTS ENGINEER","ENGINEERING","92602.64","151","7e31d35a44cf5bb5daa1b4c3242a13f2a56212ac"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","92494.85","152","034948b940e6a472d6dd2fe7e35a2114e23c03e5"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","92491.72","153","ba94bef04eba1e8ca2a96951ee57ff89a2fd2194"
"POLICE OFFICER","PATROL","92480.26","154","4cdf2c0879842e1e13dda39a41b90f0651492c2b"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","92467.1","155","7390ae1fade40b16588e276b66b0dd4d6800463e"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","92460.31","156","246ff2cac60265bf3c49752051fd3eb88df32772"
"POLICE OFFICER","INVESTIGATIONS","92444.57","157","e543379f540f1e555a60ff5806eb938eb176d258"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","92387.32","158","bcf42ef37eceb0f9864fbd6c9c0278882b6d404f"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","92324.65","159","04de2939d6c2803671121a9b364eaf7400af1ef3"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","92226.5","160","718dc7bf2b912cd127d6748bca9b8c04be30db75"
"CULTURAL SVCS AND FAC DIRECTOR","CULTURAL SERVICES","92209.7","161","b10eb047ee74eea14c5ac965e156b041d0cb454c"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","92118.75","162","bbc957104108360424980ff8ab27294d550553f3"
"PAVEMENT MGMT PROGRAM MGR","STREETS","92012.32","163","7ea6216851601694bd427c392c3cc4e4e2a64390"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","91707.66","164","93fe4c3edf676ce85a4e58049f8ab7ad4f142ee6"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","91636.56","165","561230dc6ce37b0d4e9c5dcf993fe8fafea72574"
"POLICE SYSTEMS ANALYST","MANAGEMENT INFORMATION SERVICE","91629.54","166","0888a8bd7a3d3dbfb33661f658fc10f59bc7d111"
"ECONOMIC ADVISOR","ECONOMIC DEVELOPMENT","91500.0","167","2639753a416e8fb4ebba9b73c13a805ca56f8a71"
"CAPTAIN II - 40 HR/WK","POUDRE FIRE AUTHORITY","91401.06","168","eb9f051aab2d1a5719dd83bdd254f80dcf6635cd"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","91337.73","169","ffb0cbca3e7d88d4cefb7364d8c7bdc822c1518d"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","91222.93","170","4b9fdba2ac2f9d8e3492352ad0b52c24fdeaff3d"
"DIR OF TRANS PLNNG & SPEC PROJ","ADVANCE PLANNING","91132.6","171","25af9e25f0eab916c69b2d6606e472329ddbe4dd"
"POLICE OFFICER","PATROL","90960.61","172","c26a44266623d71621a8912d2915619f3b501f44"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","90934.55","173","c5756af674f2cf169147c32fd0a7cc1b7526ef1c"
"DEPUTY LIBRARY DIRECTOR","LIBRARY DISTRICT","90900.16","174","457a98c3c99cfb0fe92b2d0896555b6825003fe7"
"TRAINING CAPTAIN - 40 HR/WK","POUDRE FIRE AUTHORITY","90818.71","175","dea03bd48ba2ba7a78247657aa57cf105df2dd46"
"POLICE OFFICER","PATROL","90808.46","176","70d11ec577505f3d28a73c9ee563455381260549"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","90709.25","177","8b86b5353576b873c19b84d7b6b247d99e6f7622"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","90660.27","178","d033d9a31e86ce030f81235084721ff771144335"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","90639.37","179","be78e321ca78cce8a23fd84e7472593e230b11ee"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","90509.3","180","3b7035cbadb28a2643f9d73cb66cfedb257d7ee1"
"POLICE OFFICER","PATROL","90505.65","181","16edae3bb47b565650f8eb050410b0f2327edf89"
"CHIEF SURVEYOR","ENGINEERING","90394.14","182","d29314cb8e23232aa8fb23eae273c14ae051db98"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","90354.48","183","23b916570415268018caeaa51bbcce5fcb13e625"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","90265.94","184","fed8b7ffc6ab90b6cbcf029f0476caaf9c178991"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","90253.33","185","03cc2172ceb17f2ff2b61aa6c732091fba78bf71"
"POLICE OFFICER","PATROL","87487.5","223","3116145c430bfb6cf355cca8f249e19f665fcf20"
"SR DATABASE ADMINISTRATOR","MANAGEMENT INFORMATION SERVICE","90221.41","186","62b6fb67b6733e9d62460c64aaf17ef2bd60af4b"
"POLICE OFFICER","INVESTIGATIONS","90171.58","187","747c198ba5be8940c23ae2636a167df603e87988"
"STREET OVERSIZING PROGRAM MGR","ENGINEERING","90121.72","188","54fd783320d85d4a7005b49f7223e8410628d661"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","89977.23","189","1d4bb416d1a3b73e6d83466d5bde5766443caee3"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","89847.46","190","491daca6f2214a5dec35f7fa26c8d0aee6510369"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","89845.59","191","24a2175dedc3b916db12d26ed29d014d14905f27"
"POLLUTION CONTROL SERVICE SUPV","UT ENVIRONMENTAL SERVICES DIV","89812.01","192","c8ca7c988435ea54420608d5cf7f5d4ea54b5a42"
"POLICE SERGEANT","INVESTIGATIONS","89805.39","193","26fe3e69cefbd65c243bd2ad6bfc4e16a759a263"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","89799.23","194","46d5a8200c7a2f6e19d73990124275d0ff245e1a"
"LABORATORY SUPERVISOR","UT ENVIRONMENTAL SERVICES DIV","89685.49","195","0929d2d6ce4b475c25d5c7eb9aedcb4a132fd202"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","89636.18","196","9f474590f85393c32f560a07a6b563c7956d0e72"
"CREW CHIEF","STREETS","89584.72","197","21ed73429a727606b0bdf19d61adfe01199fd4e2"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","89438.3","198","5b38ab2fa1506e24d31a9156ebd833cfcd2b8a49"
"CONSTRUCTION INSPECTOR","STREETS","89292.68","199","49f85d629d1706038cdb50f6330f1cd5ecda5fc7"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","89217.71","200","c19db10923c87627a4d98e11cccab4208ea403a5"
"SYSTEMS ANALYST","MANAGEMENT INFORMATION SERVICE","89175.04","201","0106aab226055333a2d674f36292f6b6da1df38c"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","89073.4","202","b16548ce9d223e59feae445b0718c43248cda608"
"ASST FIRE MARSHALL-NON ROTATE","POUDRE FIRE AUTHORITY","88998.0","203","a071f41aad4cdca76dcc489dd2b4f6c4b3bb8629"
