"year","county_name","region","age_group","deaths"
"2019","Chautauqua","ROS","85+","486"
"2019","Chautauqua","ROS","20-24","5"
"2019","Chautauqua","ROS","65-74","289"
"2019","Chautauqua","ROS","Unknown","1"
"2019","Chautauqua","ROS","55-64","162"
"2019","Chemung","ROS","35-44","16"
"2019","Chemung","ROS","<1","6"
"2019","Chemung","ROS","20-24","8"
"2019","Chemung","ROS","Total","1086"
"2019","Chemung","ROS","45-54","64"
"2019","Chemung","ROS","25-34","18"
"2019","Chemung","ROS","75-84","266"
"2019","Chemung","ROS","10-19","2"
"2019","Chemung","ROS","65-74","198"
"2019","Chemung","ROS","55-64","146"
"2019","Chemung","ROS","1-9","1"
"2019","Chemung","ROS","85+","361"
"2019","Chenango","ROS","25-34","10"
"2019","Chenango","ROS","20-24","5"
"2019","Chenango","ROS","55-64","66"
"2019","Chenango","ROS","Total","592"
"2019","Chenango","ROS","75-84","168"
"2019","Chenango","ROS","85+","179"
"2019","Chenango","ROS","65-74","121"
"2019","Chenango","ROS","<1","5"
"2019","Chenango","ROS","35-44","7"
"2019","Chenango","ROS","10-19","1"
"2019","Chenango","ROS","45-54","30"
"2019","Clinton","ROS","1-9","1"
"2019","Clinton","ROS","45-54","46"
"2019","Clinton","ROS","25-34","6"
"2019","Clinton","ROS","10-19","2"
"2019","Clinton","ROS","<1","5"
"2019","Clinton","ROS","85+","242"
"2019","Clinton","ROS","35-44","13"
"2019","Clinton","ROS","55-64","122"
"2019","Clinton","ROS","75-84","188"
"2019","Clinton","ROS","65-74","154"
"2019","Clinton","ROS","Total","781"
"2019","Clinton","ROS","20-24","2"
"2019","Columbia","ROS","25-34","10"
"2019","Columbia","ROS","45-54","24"
"2019","Columbia","ROS","85+","238"
"2019","Columbia","ROS","55-64","75"
"2019","Columbia","ROS","20-24","3"
"2019","Columbia","ROS","1-9","1"
"2019","Columbia","ROS","<1","1"
"2019","Columbia","ROS","65-74","121"
"2019","Columbia","ROS","75-84","185"
"2019","Columbia","ROS","10-19","1"
"2019","Columbia","ROS","Total","673"
"2019","Columbia","ROS","35-44","14"
"2019","Cortland","ROS","20-24","4"
"2019","Cortland","ROS","25-34","8"
"2019","Cortland","ROS","35-44","12"
"2019","Cortland","ROS","65-74","97"
"2019","Cortland","ROS","85+","135"
"2019","Cortland","ROS","75-84","101"
"2019","Cortland","ROS","45-54","22"
"2019","Cortland","ROS","Total","441"
"2019","Cortland","ROS","55-64","61"
"2019","Cortland","ROS","10-19","1"
"2019","Delaware","ROS","25-34","6"
"2019","Delaware","ROS","55-64","81"
"2019","Delaware","ROS","85+","193"
"2019","Delaware","ROS","45-54","27"
"2019","Delaware","ROS","75-84","139"
"2019","Delaware","ROS","35-44","11"
"2019","Delaware","ROS","65-74","110"
"2019","Delaware","ROS","Total","572"
"2019","Delaware","ROS","20-24","2"
"2019","Delaware","ROS","<1","3"
"2019","Dutchess","ROS","20-24","19"
"2019","Dutchess","ROS","Total","2573"
"2019","Dutchess","ROS","<1","9"
"2019","Dutchess","ROS","45-54","114"
"2019","Dutchess","ROS","10-19","6"
"2019","Dutchess","ROS","85+","909"
"2019","Dutchess","ROS","75-84","636"
"2019","Dutchess","ROS","35-44","60"
"2019","Dutchess","ROS","25-34","38"
"2019","Dutchess","ROS","55-64","292"
"2019","Dutchess","ROS","65-74","485"
"2019","Dutchess","ROS","1-9","5"
"2019","Erie","ROS","<1","49"
"2019","Erie","ROS","20-24","53"
"2019","Erie","ROS","45-54","474"
"2019","Erie","ROS","25-34","157"
"2019","Erie","ROS","55-64","1162"
"2019","Erie","ROS","65-74","1759"
"2019","Erie","ROS","75-84","2326"
"2019","Erie","ROS","10-19","21"
"2019","Erie","ROS","35-44","186"
"2019","Erie","ROS","Unknown","1"
"2019","Erie","ROS","Total","9679"
"2019","Erie","ROS","85+","3483"
"2019","Erie","ROS","1-9","8"
"2019","Essex","ROS","45-54","19"
"2019","Essex","ROS","55-64","55"
"2019","Essex","ROS","75-84","123"
"2019","Essex","ROS","20-24","5"
"2019","Essex","ROS","65-74","106"
"2019","Essex","ROS","25-34","7"
"2019","Essex","ROS","85+","164"
"2019","Essex","ROS","35-44","8"
"2019","Essex","ROS","Total","487"
"2019","Franklin","ROS","Total","480"
"2019","Franklin","ROS","20-24","1"
"2019","Franklin","ROS","<1","2"
"2019","Franklin","ROS","10-19","2"
"2019","Franklin","ROS","35-44","15"
"2019","Franklin","ROS","75-84","131"
"2019","Franklin","ROS","45-54","27"
"2019","Franklin","ROS","55-64","63"
"2019","Franklin","ROS","65-74","100"
"2019","Franklin","ROS","25-34","6"
"2019","Franklin","ROS","85+","132"
"2019","Franklin","ROS","1-9","1"
"2019","Fulton","ROS","55-64","85"
"2019","Fulton","ROS","85+","213"
"2019","Fulton","ROS","25-34","8"
"2019","Fulton","ROS","<1","5"
"2019","Fulton","ROS","1-9","1"
"2019","Fulton","ROS","65-74","117"
"2019","Fulton","ROS","Total","643"
"2019","Fulton","ROS","45-54","46"
"2019","Fulton","ROS","35-44","16"
"2019","Fulton","ROS","20-24","3"
"2019","Fulton","ROS","75-84","149"
"2019","Genesee","ROS","65-74","111"
"2019","Genesee","ROS","<1","4"
"2019","Genesee","ROS","45-54","31"
"2019","Genesee","ROS","55-64","59"
"2019","Genesee","ROS","20-24","5"
"2019","Genesee","ROS","1-9","1"
"2019","Genesee","ROS","10-19","1"
"2019","Genesee","ROS","25-34","9"
"2019","Genesee","ROS","Total","666"
"2019","Genesee","ROS","75-84","179"
"2019","Genesee","ROS","35-44","12"
"2019","Genesee","ROS","85+","254"
"2019","Greene","ROS","25-34","11"
"2019","Greene","ROS","<1","2"
"2019","Greene","ROS","20-24","5"
"2019","Greene","ROS","1-9","1"
"2019","Greene","ROS","65-74","101"
"2019","Greene","ROS","85+","173"
"2019","Greene","ROS","55-64","71"
"2019","Greene","ROS","Total","512"
"2019","Greene","ROS","10-19","3"
"2019","Greene","ROS","35-44","11"
"2019","Greene","ROS","45-54","25"
"2019","Greene","ROS","75-84","109"
"2019","Hamilton","ROS","45-54","1"
"2019","Hamilton","ROS","65-74","17"
"2019","Hamilton","ROS","35-44","1"
"2019","Hamilton","ROS","75-84","19"
"2019","Hamilton","ROS","Total","62"
"2019","Hamilton","ROS","55-64","5"
"2019","Hamilton","ROS","25-34","1"
"2019","Hamilton","ROS","85+","18"
"2019","Herkimer","ROS","10-19","2"
"2019","Herkimer","ROS","1-9","3"
"2019","Herkimer","ROS","85+","212"
"2019","Herkimer","ROS","20-24","3"
"2019","Herkimer","ROS","65-74","147"
"2019","Herkimer","ROS","35-44","10"
"2019","Herkimer","ROS","Total","663"
"2019","Herkimer","ROS","45-54","29"
"2019","Herkimer","ROS","55-64","78"
"2019","Herkimer","ROS","25-34","7"
"2019","Herkimer","ROS","<1","4"
"2019","Herkimer","ROS","75-84","168"
"2019","Jefferson","ROS","65-74","182"
"2019","Jefferson","ROS","55-64","118"
"2019","Jefferson","ROS","25-34","23"
"2019","Jefferson","ROS","75-84","224"
"2019","Jefferson","ROS","45-54","50"
"2019","Jefferson","ROS","1-9","4"
"2019","Jefferson","ROS","20-24","8"
"2019","Jefferson","ROS","<1","14"
"2019","Jefferson","ROS","35-44","32"
"2019","Jefferson","ROS","Total","962"
"2019","Jefferson","ROS","10-19","6"
"2019","Jefferson","ROS","85+","301"
"2019","Kings","NYC","35-44","500"
"2019","Kings","NYC","20-24","95"
"2019","Kings","NYC","<1","147"
"2019","Kings","NYC","65-74","2899"
"2019","Kings","NYC","75-84","3531"
"2019","Kings","NYC","Total","15990"
"2019","Kings","NYC","25-34","342"
"2019","Kings","NYC","85+","5190"
"2019","Kings","NYC","1-9","48"
"2019","Kings","NYC","45-54","1001"
"2019","Kings","NYC","10-19","62"
"2019","Kings","NYC","55-64","2175"
"2019","Lewis","ROS","65-74","45"
"2019","Lewis","ROS","55-64","35"
"2019","Lewis","ROS","45-54","14"
"2019","Lewis","ROS","85+","108"
"2019","Lewis","ROS","25-34","7"
"2019","Lewis","ROS","20-24","1"
"2019","Lewis","ROS","35-44","12"
"2019","Lewis","ROS","Total","295"
"2019","Lewis","ROS","75-84","71"
"2019","Lewis","ROS","<1","1"
"2019","Lewis","ROS","10-19","1"
"2019","Livingston","ROS","85+","221"
"2019","Livingston","ROS","45-54","19"
"2019","Livingston","ROS","55-64","70"
"2019","Livingston","ROS","Total","622"
"2019","Livingston","ROS","<1","2"
"2019","Livingston","ROS","75-84","152"
"2019","Livingston","ROS","35-44","13"
"2019","Livingston","ROS","10-19","6"
"2019","Livingston","ROS","65-74","124"
"2019","Livingston","ROS","20-24","5"
"2019","Livingston","ROS","25-34","10"
"2019","Madison","ROS","45-54","29"
"2019","Madison","ROS","85+","203"
"2019","Madison","ROS","20-24","3"
"2019","Madison","ROS","25-34","7"
"2019","Madison","ROS","75-84","147"
"2019","Madison","ROS","Total","608"
"2019","Madison","ROS","55-64","73"
"2019","Madison","ROS","<1","1"
"2019","Madison","ROS","1-9","1"
"2019","Madison","ROS","10-19","3"
"2019","Madison","ROS","65-74","130"
"2019","Madison","ROS","35-44","11"
"2019","Monroe","ROS","45-54","313"
"2019","Monroe","ROS","Total","6939"
"2019","Monroe","ROS","10-19","20"
"2019","Monroe","ROS","75-84","1581"
"2019","Monroe","ROS","65-74","1213"
"2019","Monroe","ROS","35-44","178"
"2019","Monroe","ROS","55-64","751"
"2019","Monroe","ROS","<1","56"
"2019","Monroe","ROS","25-34","125"
"2019","Monroe","ROS","20-24","42"
"2019","Monroe","ROS","1-9","21"
"2019","Monroe","ROS","85+","2639"
"2019","Montgomery","ROS","75-84","127"
"2019","Montgomery","ROS","45-54","17"
"2019","Montgomery","ROS","Total","543"
"2019","Montgomery","ROS","<1","5"
"2019","Montgomery","ROS","35-44","19"
"2019","Montgomery","ROS","25-34","4"
"2019","Montgomery","ROS","55-64","71"
"2019","Montgomery","ROS","65-74","101"
"2019","Montgomery","ROS","85+","196"
"2019","Montgomery","ROS","1-9","1"
"2019","Montgomery","ROS","10-19","1"
"2019","Montgomery","ROS","20-24","1"
"2019","Nassau","ROS","75-84","2494"
"2019","Nassau","ROS","65-74","1643"
"2019","Nassau","ROS","35-44","206"
"2019","Nassau","ROS","Unknown","2"
"2019","Nassau","ROS","55-64","1013"
"2019","Nassau","ROS","<1","41"
"2019","Nassau","ROS","85+","4931"
"2019","Nassau","ROS","20-24","54"
"2019","Nassau","ROS","Total","10968"
"2019","Nassau","ROS","1-9","14"
"2019","Nassau","ROS","10-19","36"
"2019","Nassau","ROS","25-34","119"
"2019","Nassau","ROS","45-54","415"
"2019","New York","NYC","75-84","2355"
"2019","New York","NYC","65-74","1730"
"2019","New York","NYC","25-34","185"
"2019","New York","NYC","1-9","23"
"2019","New York","NYC","55-64","1063"
"2019","New York","NYC","<1","53"
"2019","New York","NYC","20-24","40"
"2019","New York","NYC","35-44","232"
"2019","New York","NYC","Total","9853"
"2019","New York","NYC","85+","3670"
"2019","New York","NYC","45-54","482"
"2019","New York","NYC","Unknown","1"
"2019","New York","NYC","10-19","19"
"2019","Niagara","ROS","35-44","51"
"2019","Niagara","ROS","55-64","326"
"2019","Niagara","ROS","1-9","3"
"2019","Niagara","ROS","45-54","130"
"2019","Niagara","ROS","85+","836"
"2019","Niagara","ROS","<1","8"
"2019","Niagara","ROS","Total","2408"
"2019","Niagara","ROS","20-24","12"
"2019","Niagara","ROS","25-34","26"
"2019","Niagara","ROS","10-19","4"
"2019","Niagara","ROS","65-74","420"
"2019","Niagara","ROS","75-84","592"
"2019","Oneida","ROS","55-64","309"
"2019","Oneida","ROS","85+","938"
"2019","Oneida","ROS","75-84","611"
"2019","Oneida","ROS","<1","20"
"2019","Oneida","ROS","25-34","42"
"2019","Oneida","ROS","65-74","503"
"2019","Oneida","ROS","10-19","7"
"2019","Oneida","ROS","45-54","127"
"2019","Oneida","ROS","1-9","3"
"2019","Oneida","ROS","20-24","10"
"2019","Oneida","ROS","Total","2621"
"2019","Oneida","ROS","35-44","51"
"2019","Onondaga","ROS","55-64","518"
"2019","Onondaga","ROS","85+","1655"
"2019","Onondaga","ROS","35-44","114"
"2019","Onondaga","ROS","45-54","219"
"2019","Onondaga","ROS","25-34","83"
"2019","Onondaga","ROS","20-24","23"
"2019","Onondaga","ROS","10-19","15"
"2019","Onondaga","ROS","1-9","11"
"2019","Onondaga","ROS","75-84","987"
"2019","Onondaga","ROS","<1","20"
"2019","Onondaga","ROS","65-74","808"
"2019","Onondaga","ROS","Total","4453"
"2019","Ontario","ROS","65-74","208"
"2019","Ontario","ROS","75-84","295"
"2019","Ontario","ROS","25-34","16"
"2019","Ontario","ROS","55-64","129"
"2019","Ontario","ROS","85+","372"
"2019","Ontario","ROS","<1","5"
"2019","Ontario","ROS","20-24","4"
"2019","Ontario","ROS","35-44","21"
"2019","Ontario","ROS","Total","1097"
"2019","Ontario","ROS","10-19","2"
"2019","Ontario","ROS","45-54","45"
"2019","Orange","ROS","65-74","490"
"2019","Orange","ROS","85+","887"
"2019","Orange","ROS","45-54","139"
"2019","Orange","ROS","Total","2773"
"2019","Orange","ROS","55-64","360"
"2019","Orange","ROS","75-84","694"
"2019","Orange","ROS","20-24","28"
"2019","Orange","ROS","25-34","67"
"2019","Orange","ROS","1-9","5"
"2019","Orange","ROS","35-44","76"
"2019","Orange","ROS","10-19","6"
"2019","Orange","ROS","<1","21"
"2019","Orleans","ROS","75-84","107"
"2019","Orleans","ROS","55-64","56"
"2019","Orleans","ROS","Total","432"
"2019","Orleans","ROS","85+","117"
"2019","Orleans","ROS","25-34","4"
"2019","Orleans","ROS","65-74","102"
"2019","Orleans","ROS","20-24","6"
"2019","Orleans","ROS","35-44","16"
"2019","Orleans","ROS","10-19","1"
"2019","Orleans","ROS","45-54","21"
"2019","Orleans","ROS","<1","2"
"2019","Oswego","ROS","75-84","319"
"2019","Oswego","ROS","Total","1158"
"2019","Oswego","ROS","65-74","238"
"2019","Oswego","ROS","55-64","153"
"2019","Oswego","ROS","<1","4"
"2019","Oswego","ROS","20-24","5"
"2019","Oswego","ROS","25-34","30"
"2019","Oswego","ROS","85+","308"
"2019","Oswego","ROS","10-19","2"
"2019","Oswego","ROS","1-9","2"
"2019","Oswego","ROS","35-44","32"
"2019","Oswego","ROS","45-54","65"
"2019","Otsego","ROS","1-9","1"
"2019","Otsego","ROS","75-84","166"
"2019","Otsego","ROS","Total","638"
"2019","Otsego","ROS","65-74","119"
"2019","Otsego","ROS","20-24","1"
"2019","Otsego","ROS","45-54","32"
"2019","Otsego","ROS","<1","3"
"2019","Otsego","ROS","25-34","9"
"2019","Otsego","ROS","55-64","71"
"2019","Otsego","ROS","85+","224"
"2019","Otsego","ROS","10-19","1"
"2019","Otsego","ROS","35-44","11"
"2019","Putnam","ROS","65-74","134"
"2019","Putnam","ROS","75-84","199"
"2019","Putnam","ROS","55-64","79"
"2019","Putnam","ROS","Total","740"
"2019","Putnam","ROS","35-44","8"
"2019","Putnam","ROS","25-34","16"
"2019","Putnam","ROS","45-54","30"
"2019","Putnam","ROS","20-24","2"
"2019","Putnam","ROS","<1","2"
"2019","Putnam","ROS","10-19","3"
"2019","Putnam","ROS","85+","267"
"2019","Queens","NYC","75-84","3406"
"2019","Queens","NYC","25-34","246"
"2019","Queens","NYC","35-44","366"
"2019","Queens","NYC","45-54","745"
"2019","Queens","NYC","85+","5090"
"2019","Queens","NYC","1-9","27"
"2019","Queens","NYC","55-64","1734"
"2019","Queens","NYC","10-19","45"
"2019","Queens","NYC","65-74","2756"
"2019","Queens","NYC","<1","92"
"2019","Queens","NYC","20-24","77"
"2019","Queens","NYC","Unknown","4"
"2019","Queens","NYC","Total","14588"
"2019","Rensselaer","ROS","45-54","71"
"2019","Rensselaer","ROS","55-64","189"
"2019","Rensselaer","ROS","35-44","35"
"2019","Rensselaer","ROS","65-74","325"
"2019","Rensselaer","ROS","<1","8"
"2019","Rensselaer","ROS","25-34","23"
"2019","Rensselaer","ROS","75-84","326"
"2019","Rensselaer","ROS","1-9","3"
"2019","Rensselaer","ROS","10-19","3"
"2019","Rensselaer","ROS","85+","485"
"2019","Rensselaer","ROS","Total","1475"
"2019","Rensselaer","ROS","20-24","7"
"2019","Richmond","NYC","45-54","227"
"2019","Richmond","NYC","55-64","446"
"2019","Richmond","NYC","65-74","743"
"2019","Richmond","NYC","25-34","85"
"2019","Richmond","NYC","35-44","97"
"2019","Richmond","NYC","75-84","919"
"2019","Richmond","NYC","1-9","10"
"2019","Richmond","NYC","Total","3824"
"2019","Richmond","NYC","10-19","12"
"2019","Richmond","NYC","20-24","13"
"2019","Richmond","NYC","<1","18"
"2019","Richmond","NYC","85+","1254"
"2019","Rockland","ROS","45-54","84"
"2019","Rockland","ROS","25-34","42"
"2019","Rockland","ROS","<1","21"
"2019","Rockland","ROS","75-84","559"
"2019","Rockland","ROS","35-44","47"
"2019","Rockland","ROS","1-9","5"
"2019","Rockland","ROS","Total","2296"
"2019","Rockland","ROS","10-19","7"
"2019","Rockland","ROS","55-64","228"
"2019","Rockland","ROS","65-74","338"
"2019","Rockland","ROS","85+","954"
"2019","Rockland","ROS","20-24","11"
"2019","Saratoga","ROS","55-64","194"
"2019","Saratoga","ROS","75-84","486"
"2019","Saratoga","ROS","65-74","405"
"2019","Saratoga","ROS","35-44","45"
"2019","Saratoga","ROS","45-54","75"
"2019","Saratoga","ROS","20-24","10"
"2019","Saratoga","ROS","1-9","1"
"2019","Saratoga","ROS","25-34","26"
"2019","Saratoga","ROS","10-19","2"
"2019","Saratoga","ROS","<1","5"
"2019","Saratoga","ROS","85+","676"
"2019","Saratoga","ROS","Total","1925"
"2019","Schenectady","ROS","45-54","74"
"2019","Schenectady","ROS","55-64","168"
"2019","Schenectady","ROS","25-34","28"
"2019","Schenectady","ROS","65-74","261"
"2019","Schenectady","ROS","10-19","3"
"2019","Schenectady","ROS","35-44","39"
"2019","Schenectady","ROS","75-84","320"
"2019","Schenectady","ROS","20-24","6"
"2019","Schenectady","ROS","<1","13"
"2019","Schenectady","ROS","85+","570"
"2019","Schenectady","ROS","1-9","1"
"2019","Schenectady","ROS","Total","1483"
"2019","Schoharie","ROS","65-74","72"
"2019","Schoharie","ROS","85+","78"
"2019","Schoharie","ROS","75-84","90"
"2019","Schoharie","ROS","55-64","40"
"2019","Schoharie","ROS","45-54","16"
"2019","Schoharie","ROS","Total","310"
"2019","Schoharie","ROS","10-19","1"
"2019","Schoharie","ROS","20-24","4"
"2019","Schoharie","ROS","35-44","5"
"2019","Schoharie","ROS","25-34","4"
"2019","Schuyler","ROS","85+","65"
"2019","Schuyler","ROS","Total","205"
"2019","Schuyler","ROS","45-54","13"
"2019","Schuyler","ROS","55-64","23"
"2019","Schuyler","ROS","65-74","38"
"2019","Schuyler","ROS","<1","1"
"2019","Schuyler","ROS","75-84","60"
"2019","Schuyler","ROS","25-34","5"
"2019","Seneca","ROS","1-9","2"
"2019","Seneca","ROS","Total","349"
"2019","Seneca","ROS","10-19","3"
"2019","Seneca","ROS","85+","121"
"2019","Seneca","ROS","35-44","3"
"2019","Seneca","ROS","45-54","19"
"2019","Seneca","ROS","55-64","39"
"2019","Seneca","ROS","65-74","75"
"2019","Seneca","ROS","75-84","77"
"2019","Seneca","ROS","<1","4"
"2019","Seneca","ROS","25-34","6"
"2019","Steuben","ROS","20-24","4"
"2019","Steuben","ROS","65-74","213"
"2019","Steuben","ROS","75-84","291"
"2019","Steuben","ROS","55-64","116"
"2019","Steuben","ROS","85+","353"
"2019","Steuben","ROS","10-19","1"
"2019","Steuben","ROS","35-44","22"
"2019","Steuben","ROS","45-54","45"
"2019","Steuben","ROS","Total","1066"
"2019","Steuben","ROS","25-34","12"
"2019","Steuben","ROS","<1","7"
"2019","Steuben","ROS","1-9","2"
"2019","St Lawrence","ROS","10-19","5"
"2019","St Lawrence","ROS","75-84","287"
"2019","St Lawrence","ROS","85+","347"
"2019","St Lawrence","ROS","<1","9"
"2019","St Lawrence","ROS","Total","1078"
"2019","St Lawrence","ROS","45-54","34"
"2019","St Lawrence","ROS","1-9","4"
"2019","St Lawrence","ROS","55-64","148"
"2019","St Lawrence","ROS","65-74","211"
"2019","St Lawrence","ROS","25-34","15"
"2019","St Lawrence","ROS","20-24","2"
"2019","St Lawrence","ROS","35-44","16"
"2019","Suffolk","ROS","85+","4691"
"2019","Suffolk","ROS","1-9","12"
"2019","Suffolk","ROS","10-19","37"
"2019","Suffolk","ROS","65-74","2162"
"2019","Suffolk","ROS","75-84","3032"
"2019","Suffolk","ROS","Total","12515"
"2019","Suffolk","ROS","35-44","270"
"2019","Suffolk","ROS","45-54","615"
"2019","Suffolk","ROS","20-24","82"
"2019","Suffolk","ROS","25-34","225"
"2019","Suffolk","ROS","Unknown","2"
"2019","Suffolk","ROS","<1","56"
"2019","Suffolk","ROS","55-64","1331"
"2019","Sullivan","ROS","Total","772"
"2019","Sullivan","ROS","75-84","180"
"2019","Sullivan","ROS","10-19","4"
"2019","Sullivan","ROS","85+","205"
"2019","Sullivan","ROS","45-54","39"
"2019","Sullivan","ROS","25-34","18"
"2019","Sullivan","ROS","35-44","27"
"2019","Sullivan","ROS","20-24","8"
"2019","Sullivan","ROS","55-64","107"
"2019","Sullivan","ROS","65-74","180"
"2019","Sullivan","ROS","<1","4"
"2019","Tioga","ROS","Total","504"
"2019","Tioga","ROS","20-24","1"
"2019","Tioga","ROS","1-9","2"
"2019","Tioga","ROS","55-64","51"
"2019","Tioga","ROS","65-74","109"
"2019","Tioga","ROS","75-84","137"
"2019","Tioga","ROS","85+","156"
"2019","Tioga","ROS","<1","3"
"2019","Tioga","ROS","10-19","5"
"2019","Tioga","ROS","35-44","5"
"2019","Tioga","ROS","25-34","10"
"2019","Tioga","ROS","45-54","25"
"2019","Tompkins","ROS","10-19","2"
"2019","Tompkins","ROS","<1","3"
"2019","Tompkins","ROS","Total","706"
"2019","Tompkins","ROS","55-64","80"
"2019","Tompkins","ROS","65-74","135"
"2019","Tompkins","ROS","75-84","151"
"2019","Tompkins","ROS","25-34","20"
"2019","Tompkins","ROS","45-54","27"
"2019","Tompkins","ROS","35-44","14"
"2019","Tompkins","ROS","85+","270"
"2019","Tompkins","ROS","20-24","4"
"2019","Ulster","ROS","1-9","4"
"2019","Ulster","ROS","10-19","5"
"2019","Ulster","ROS","20-24","5"
"2019","Ulster","ROS","85+","610"
"2019","Ulster","ROS","Total","1765"
"2019","Ulster","ROS","55-64","194"
"2019","Ulster","ROS","45-54","90"
"2019","Ulster","ROS","35-44","36"
"2019","Ulster","ROS","65-74","346"
"2019","Ulster","ROS","<1","5"
"2019","Ulster","ROS","25-34","23"
"2019","Ulster","ROS","75-84","447"
"2019","Warren","ROS","Total","750"
"2019","Warren","ROS","<1","2"
"2019","Warren","ROS","10-19","3"
"2019","Warren","ROS","45-54","39"
"2019","Warren","ROS","55-64","60"
"2019","Warren","ROS","65-74","139"
"2019","Warren","ROS","75-84","207"
"2019","Warren","ROS","85+","268"
"2019","Warren","ROS","20-24","3"
"2019","Warren","ROS","25-34","13"
"2019","Warren","ROS","35-44","16"
"2019","Washington","ROS","1-9","1"
"2019","Washington","ROS","20-24","1"
"2019","Washington","ROS","10-19","2"
"2019","Washington","ROS","85+","225"
"2019","Washington","ROS","Total","701"
"2019","Washington","ROS","75-84","194"
"2019","Washington","ROS","<1","4"
"2019","Washington","ROS","45-54","38"
"2019","Washington","ROS","55-64","72"
"2019","Washington","ROS","35-44","13"
"2019","Washington","ROS","65-74","142"
"2019","Washington","ROS","25-34","9"
"2019","Wayne","ROS","Total","916"
"2019","Wayne","ROS","20-24","3"
"2019","Wayne","ROS","85+","294"
"2019","Wayne","ROS","10-19","1"
"2019","Wayne","ROS","<1","4"
"2019","Wayne","ROS","65-74","183"
"2019","Wayne","ROS","75-84","236"
"2019","Wayne","ROS","1-9","3"
"2019","Wayne","ROS","35-44","21"
"2019","Wayne","ROS","45-54","46"
"2019","Wayne","ROS","25-34","12"
"2019","Wayne","ROS","55-64","113"
"2019","Westchester","ROS","Total","7244"
"2019","Westchester","ROS","1-9","8"
"2019","Westchester","ROS","10-19","21"
"2019","Westchester","ROS","20-24","31"
"2019","Westchester","ROS","85+","3190"
"2019","Westchester","ROS","75-84","1567"
"2019","Westchester","ROS","65-74","1183"
"2019","Westchester","ROS","<1","38"
"2019","Westchester","ROS","45-54","252"
"2019","Westchester","ROS","35-44","143"
