"report_date","patient_gender","covid_19_admissions"
"2022-08-26T00:00:00.000","Female","206"
"2022-08-26T00:00:00.000","Male","173"
"2022-08-25T00:00:00.000","Other","1"
"2022-08-25T00:00:00.000","Male","169"
"2022-08-25T00:00:00.000","Female","195"
"2022-08-24T00:00:00.000","Female","226"
"2022-08-24T00:00:00.000","Male","200"
"2022-08-23T00:00:00.000","Male","210"
"2022-08-23T00:00:00.000","Female","196"
"2022-08-22T00:00:00.000","Male","432"
"2022-08-22T00:00:00.000","Other","1"
"2022-08-22T00:00:00.000","Female","475"
"2022-08-19T00:00:00.000","Male","213"
"2022-08-19T00:00:00.000","Female","206"
"2022-08-18T00:00:00.000","Male","177"
"2022-08-18T00:00:00.000","Female","242"
"2022-08-17T00:00:00.000","Male","206"
"2022-08-17T00:00:00.000","Female","224"
"2022-08-16T00:00:00.000","Male","224"
"2022-08-16T00:00:00.000","Female","219"
"2022-08-15T00:00:00.000","Male","434"
"2022-08-15T00:00:00.000","Female","502"
"2022-08-12T00:00:00.000","Male","187"
"2022-08-12T00:00:00.000","Female","203"
"2022-08-11T00:00:00.000","Male","197"
"2022-08-11T00:00:00.000","Female","201"
"2022-08-10T00:00:00.000","Male","199"
"2022-08-10T00:00:00.000","Female","207"
"2022-08-09T00:00:00.000","Male","225"
"2022-08-09T00:00:00.000","Female","234"
"2022-08-08T00:00:00.000","Female","536"
"2022-08-08T00:00:00.000","Male","476"
"2022-08-05T00:00:00.000","Male","210"
"2022-08-05T00:00:00.000","Female","218"
"2022-08-04T00:00:00.000","Male","199"
"2022-08-04T00:00:00.000","Female","219"
"2022-08-03T00:00:00.000","Male","197"
"2022-08-03T00:00:00.000","Female","226"
"2022-08-02T00:00:00.000","Male","201"
"2022-08-02T00:00:00.000","Female","236"
"2022-08-01T00:00:00.000","Male","451"
"2022-08-01T00:00:00.000","Female","535"
"2022-07-29T00:00:00.000","Male","208"
"2022-07-29T00:00:00.000","Female","224"
"2022-07-28T00:00:00.000","Male","197"
"2022-07-28T00:00:00.000","Female","223"
"2022-07-27T00:00:00.000","Male","210"
"2022-07-27T00:00:00.000","Female","248"
"2022-07-26T00:00:00.000","Female","269"
"2022-07-26T00:00:00.000","Male","242"
"2022-07-25T00:00:00.000","Male","489"
"2022-07-25T00:00:00.000","Female","559"
"2022-07-22T00:00:00.000","Male","241"
"2022-07-22T00:00:00.000","Female","257"
"2022-07-21T00:00:00.000","Male","219"
"2022-07-21T00:00:00.000","Female","251"
"2022-07-20T00:00:00.000","Female","240"
"2022-07-20T00:00:00.000","Male","259"
"2022-07-19T00:00:00.000","Male","227"
"2022-07-19T00:00:00.000","Female","247"
"2022-07-18T00:00:00.000","Male","499"
"2022-07-18T00:00:00.000","Female","546"
"2022-07-15T00:00:00.000","Male","214"
"2022-07-15T00:00:00.000","Female","242"
"2022-07-14T00:00:00.000","Male","198"
"2022-07-14T00:00:00.000","Female","239"
"2022-07-13T00:00:00.000","Male","241"
"2022-07-13T00:00:00.000","Female","265"
"2022-07-12T00:00:00.000","Male","210"
"2022-07-12T00:00:00.000","Female","228"
"2022-07-11T00:00:00.000","Male","450"
"2022-07-11T00:00:00.000","Female","511"
"2022-07-08T00:00:00.000","Male","212"
"2022-07-08T00:00:00.000","Female","236"
"2022-07-07T00:00:00.000","Male","188"
"2022-07-07T00:00:00.000","Female","223"
"2022-07-06T00:00:00.000","Male","218"
"2022-07-06T00:00:00.000","Female","213"
"2022-07-05T00:00:00.000","Male","552"
"2022-07-05T00:00:00.000","Female","599"
"2022-07-01T00:00:00.000","Male","173"
"2022-07-01T00:00:00.000","Female","178"
"2022-06-30T00:00:00.000","Female","201"
"2022-06-30T00:00:00.000","Male","142"
"2022-06-29T00:00:00.000","Male","157"
"2022-06-29T00:00:00.000","Female","177"
"2022-06-28T00:00:00.000","Male","172"
"2022-06-28T00:00:00.000","Female","215"
"2022-06-27T00:00:00.000","Male","372"
"2022-06-27T00:00:00.000","Female","454"
"2022-06-24T00:00:00.000","Male","150"
"2022-06-24T00:00:00.000","Female","178"
"2022-06-23T00:00:00.000","Male","168"
"2022-06-23T00:00:00.000","Female","168"
"2022-06-22T00:00:00.000","Male","137"
"2022-06-22T00:00:00.000","Female","182"
"2022-06-21T00:00:00.000","Male","441"
"2022-06-21T00:00:00.000","Female","481"
"2022-06-17T00:00:00.000","Male","135"
"2022-06-17T00:00:00.000","Female","181"
"2022-06-16T00:00:00.000","Male","152"
"2022-06-16T00:00:00.000","Female","161"
"2022-06-15T00:00:00.000","Male","159"
"2022-06-15T00:00:00.000","Female","165"
"2022-06-14T00:00:00.000","Female","178"
"2022-06-14T00:00:00.000","Male","144"
"2022-06-13T00:00:00.000","Other","2"
"2022-06-13T00:00:00.000","Male","306"
"2022-06-13T00:00:00.000","Female","355"
"2022-06-10T00:00:00.000","Female","165"
"2022-06-10T00:00:00.000","Male","135"
"2022-06-09T00:00:00.000","Male","159"
"2022-06-09T00:00:00.000","Female","194"
"2022-06-08T00:00:00.000","Male","161"
"2022-06-08T00:00:00.000","Female","166"
"2022-06-07T00:00:00.000","Male","128"
"2022-06-07T00:00:00.000","Female","193"
"2022-06-06T00:00:00.000","Male","121"
"2022-06-06T00:00:00.000","Female","136"
"2022-06-05T00:00:00.000","Male","107"
"2022-06-05T00:00:00.000","Female","135"
"2022-06-04T00:00:00.000","Male","139"
"2022-06-04T00:00:00.000","Female","167"
"2022-06-03T00:00:00.000","Male","146"
"2022-06-03T00:00:00.000","Female","211"
"2022-06-02T00:00:00.000","Male","183"
"2022-06-02T00:00:00.000","Female","194"
"2022-06-01T00:00:00.000","Female","205"
"2022-06-01T00:00:00.000","Male","220"
"2022-05-31T00:00:00.000","Male","521"
"2022-05-31T00:00:00.000","Female","614"
"2022-05-27T00:00:00.000","Male","196"
"2022-05-27T00:00:00.000","Female","209"
"2022-05-26T00:00:00.000","Female","233"
"2022-05-26T00:00:00.000","Male","202"
"2022-05-25T00:00:00.000","Male","197"
"2022-05-25T00:00:00.000","Female","239"
"2022-05-24T00:00:00.000","Male","196"
"2022-05-24T00:00:00.000","Female","241"
"2022-05-23T00:00:00.000","Male","182"
"2022-05-23T00:00:00.000","Female","212"
"2022-05-22T00:00:00.000","Male","176"
"2022-05-22T00:00:00.000","Female","236"
"2022-05-21T00:00:00.000","Male","174"
"2022-05-21T00:00:00.000","Female","218"
"2022-05-20T00:00:00.000","Male","194"
"2022-05-20T00:00:00.000","Female","214"
"2022-05-19T00:00:00.000","Male","217"
"2022-05-19T00:00:00.000","Female","226"
"2022-05-18T00:00:00.000","Male","225"
"2022-05-18T00:00:00.000","Female","262"
"2022-05-17T00:00:00.000","Male","246"
"2022-05-17T00:00:00.000","Other","1"
"2022-05-17T00:00:00.000","Female","288"
"2022-05-16T00:00:00.000","Male","193"
"2022-05-16T00:00:00.000","Female","208"
"2022-05-15T00:00:00.000","Male","182"
"2022-05-15T00:00:00.000","Female","214"
"2022-05-14T00:00:00.000","Male","200"
"2022-05-14T00:00:00.000","Female","226"
"2022-05-13T00:00:00.000","Female","241"
"2022-05-13T00:00:00.000","Male","213"
"2022-05-12T00:00:00.000","Male","228"
"2022-05-12T00:00:00.000","Female","243"
"2022-05-11T00:00:00.000","Male","191"
"2022-05-11T00:00:00.000","Female","237"
"2022-05-10T00:00:00.000","Male","212"
"2022-05-10T00:00:00.000","Female","233"
"2022-05-09T00:00:00.000","Male","162"
"2022-05-09T00:00:00.000","Female","205"
"2022-05-08T00:00:00.000","Male","154"
"2022-05-08T00:00:00.000","Female","166"
"2022-05-07T00:00:00.000","Male","193"
"2022-05-07T00:00:00.000","Female","207"
"2022-05-06T00:00:00.000","Male","199"
"2022-05-06T00:00:00.000","Female","205"
"2022-05-05T00:00:00.000","Male","176"
"2022-05-05T00:00:00.000","Other","1"
"2022-05-05T00:00:00.000","Female","206"
"2022-05-04T00:00:00.000","Female","219"
"2022-05-04T00:00:00.000","Male","207"
"2022-05-03T00:00:00.000","Female","238"
"2022-05-03T00:00:00.000","Other","1"
"2022-05-03T00:00:00.000","Male","191"
"2022-05-02T00:00:00.000","Male","138"
"2022-05-02T00:00:00.000","Female","164"
"2022-05-01T00:00:00.000","Female","166"
"2022-05-01T00:00:00.000","Male","121"
"2022-04-30T00:00:00.000","Male","135"
"2022-04-30T00:00:00.000","Female","182"
"2022-04-29T00:00:00.000","Male","169"
"2022-04-29T00:00:00.000","Female","177"
"2022-04-28T00:00:00.000","Male","172"
"2022-04-28T00:00:00.000","Female","205"
"2022-04-27T00:00:00.000","Male","167"
"2022-04-27T00:00:00.000","Female","189"
"2022-04-26T00:00:00.000","Male","157"
"2022-04-26T00:00:00.000","Other","1"
"2022-04-26T00:00:00.000","Female","193"
"2022-04-25T00:00:00.000","Male","142"
"2022-04-25T00:00:00.000","Female","139"
"2022-04-24T00:00:00.000","Male","104"
"2022-04-24T00:00:00.000","Other","1"
"2022-04-24T00:00:00.000","Female","136"
"2022-04-23T00:00:00.000","Male","141"
"2022-04-23T00:00:00.000","Female","152"
"2022-04-22T00:00:00.000","Female","163"
"2022-04-22T00:00:00.000","Male","152"
"2022-04-21T00:00:00.000","Male","139"
"2022-04-21T00:00:00.000","Female","146"
"2022-04-20T00:00:00.000","Male","130"
"2022-04-20T00:00:00.000","Female","170"
"2022-04-19T00:00:00.000","Female","144"
"2022-04-19T00:00:00.000","Male","142"
"2022-04-18T00:00:00.000","Male","380"
"2022-04-18T00:00:00.000","Female","410"
"2022-04-14T00:00:00.000","Male","121"
"2022-04-14T00:00:00.000","Other","1"
"2022-04-14T00:00:00.000","Female","131"
"2022-04-13T00:00:00.000","Male","109"
"2022-04-13T00:00:00.000","Female","129"
"2022-04-12T00:00:00.000","Male","125"
"2022-04-12T00:00:00.000","Female","125"
"2022-04-11T00:00:00.000","Male","85"
"2022-04-11T00:00:00.000","Female","100"
"2022-04-10T00:00:00.000","Male","77"
"2022-04-10T00:00:00.000","Female","86"
"2022-04-09T00:00:00.000","Male","102"
"2022-04-09T00:00:00.000","Female","97"
"2022-04-08T00:00:00.000","Male","87"
"2022-04-08T00:00:00.000","Female","108"
"2022-04-07T00:00:00.000","Female","87"
"2022-04-07T00:00:00.000","Male","110"
"2022-04-06T00:00:00.000","Male","85"
"2022-04-06T00:00:00.000","Female","113"
"2022-04-05T00:00:00.000","Male","91"
"2022-04-05T00:00:00.000","Female","80"
"2022-04-04T00:00:00.000","Female","73"
"2022-04-04T00:00:00.000","Male","66"
"2022-04-03T00:00:00.000","Male","51"
"2022-04-03T00:00:00.000","Female","48"
"2022-04-02T00:00:00.000","Male","67"
"2022-04-02T00:00:00.000","Female","83"
"2022-04-01T00:00:00.000","Male","96"
"2022-04-01T00:00:00.000","Female","67"
"2022-03-31T00:00:00.000","Male","72"
"2022-03-31T00:00:00.000","Female","80"
"2022-03-30T00:00:00.000","Male","66"
"2022-03-30T00:00:00.000","Female","72"
"2022-03-29T00:00:00.000","Male","72"
"2022-03-29T00:00:00.000","Female","74"
"2022-03-28T00:00:00.000","Male","44"
"2022-03-28T00:00:00.000","Other","1"
"2022-03-28T00:00:00.000","Female","57"
"2022-03-27T00:00:00.000","Male","56"
"2022-03-27T00:00:00.000","Female","47"
"2022-03-26T00:00:00.000","Male","59"
"2022-03-26T00:00:00.000","Female","62"
"2022-03-25T00:00:00.000","Male","60"
"2022-03-25T00:00:00.000","Female","73"
"2022-03-24T00:00:00.000","Male","58"
"2022-03-24T00:00:00.000","Female","74"
"2022-03-23T00:00:00.000","Male","54"
"2022-03-23T00:00:00.000","Female","66"
"2022-03-22T00:00:00.000","Female","70"
"2022-03-22T00:00:00.000","Male","67"
"2022-03-21T00:00:00.000","Male","59"
"2022-03-21T00:00:00.000","Female","70"
"2022-03-20T00:00:00.000","Male","46"
"2022-03-20T00:00:00.000","Female","45"
"2022-03-19T00:00:00.000","Male","62"
"2022-03-19T00:00:00.000","Female","51"
"2022-03-18T00:00:00.000","Male","64"
"2022-03-18T00:00:00.000","Female","63"
"2022-03-17T00:00:00.000","Male","61"
"2022-03-17T00:00:00.000","Other","1"
"2022-03-17T00:00:00.000","Female","64"
"2022-03-16T00:00:00.000","Male","62"
"2022-03-16T00:00:00.000","Female","73"
