"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","highly_capable","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_highly_capable","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof","foster_care","non_foster_care"
"2019-20","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","Pre-Kindergarten","41","7","0","34","0","0","1","5","0","1","34","0","0","1","18","0","0","4","0","40","41","41","40","23","41","41","37","41","1","2022-04-22T00:00:00.000","0","41"
"2019-20","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","1st Grade","5","1","1","3","0","0","0","0","0","0","5","0","0","0","1","0","0","1","0","1","5","5","5","4","5","5","4","5","4","2022-04-22T00:00:00.000","0","5"
"2019-20","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","2nd Grade","6","1","0","5","0","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","6","6","6","2022-04-22T00:00:00.000","0","6"
"2019-20","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","3rd Grade","7","7","0","0","0","0","0","3","0","0","4","0","0","0","2","0","0","3","0","2","7","7","7","5","7","7","4","7","5","2022-04-22T00:00:00.000","0","7"
"2019-20","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","4th Grade","6","4","0","2","0","0","0","1","0","0","5","0","0","0","1","0","0","2","0","1","6","6","6","5","6","6","4","6","5","2022-04-22T00:00:00.000","0","6"
"2019-20","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","5th Grade","5","0","0","5","0","0","0","0","0","2","3","0","0","0","2","0","1","1","1","0","5","5","5","3","5","4","4","4","5","2022-04-22T00:00:00.000","0","5"
"2019-20","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","6th Grade","8","5","0","3","0","0","0","0","0","0","8","0","1","0","3","0","0","3","0","0","8","7","8","5","8","8","5","8","8","2022-04-22T00:00:00.000","0","8"
"2019-20","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","7th Grade","10","5","0","5","0","0","0","1","0","1","8","0","0","0","2","0","0","1","0","0","10","10","10","8","10","10","9","10","10","2022-04-22T00:00:00.000","0","10"
"2019-20","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","8th Grade","16","11","0","5","0","0","0","0","0","2","14","0","0","1","6","0","0","4","3","0","16","16","15","10","16","16","12","13","16","2022-04-22T00:00:00.000","0","16"
"2019-20","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","AllGrades","71","38","3","30","0","0","0","7","0","5","59","0","1","1","18","0","1","16","4","5","71","70","70","53","71","70","55","67","66","2022-04-22T00:00:00.000","0","71"
"2019-20","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","Kindergarten","8","4","2","2","0","0","0","1","0","0","7","0","0","0","1","0","0","1","0","1","8","8","8","7","8","8","7","8","7","2022-04-22T00:00:00.000","0","8"
"2019-20","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","10th Grade","17","7","0","10","0","0","0","3","0","0","14","2","0","2","8","0","0","0","3","4","15","17","15","9","17","17","17","14","13","2022-04-22T00:00:00.000","0","17"
"2019-20","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","11th Grade","45","24","0","21","0","0","0","7","0","4","34","0","0","1","19","0","1","5","6","8","45","45","44","26","45","44","40","39","37","2022-04-22T00:00:00.000","0","45"
"2019-20","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","12th Grade","63","35","0","28","1","1","1","4","0","0","56","1","1","10","34","0","0","19","2","9","62","62","53","29","63","63","44","61","54","2022-04-22T00:00:00.000","0","62"
"2019-20","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","9th Grade","14","8","0","6","0","0","1","1","0","2","10","0","0","4","4","0","0","3","3","2","14","14","10","10","14","14","11","11","12","2022-04-22T00:00:00.000","0","13"
"2019-20","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","AllGrades","139","74","0","65","1","1","2","15","0","6","114","3","1","17","65","0","1","27","14","23","136","138","122","74","139","138","112","125","116","2022-04-22T00:00:00.000","0","137"
"2019-20","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","AllGrades","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-04-22T00:00:00.000","0","0"
"2019-20","School","King","Washington State Charter School Commission","105798","17915","Ashe Preparatory Academy","106185","5602","Ashe Preparatory Academy (Closed after 2019-2020 school year)","106253","P","1st Grade","15","9","0","6","0","0","12","2","0","1","0","0","0","0","0","0","0","0","0","0","15","15","15","15","15","15","15","15","15","2022-04-22T00:00:00.000","0","15"
"2019-20","School","King","Washington State Charter School Commission","105798","17915","Ashe Preparatory Academy","106185","5602","Ashe Preparatory Academy (Closed after 2019-2020 school year)","106253","P","2nd Grade","14","9","0","5","0","0","11","1","0","2","0","0","0","0","0","0","0","0","0","0","14","14","14","14","14","14","14","14","14","2022-04-22T00:00:00.000","0","14"
"2019-20","School","King","Washington State Charter School Commission","105798","17915","Ashe Preparatory Academy","106185","5602","Ashe Preparatory Academy (Closed after 2019-2020 school year)","106253","P","6th Grade","23","8","0","15","1","0","16","3","0","3","0","0","0","0","0","0","0","0","0","0","23","23","23","23","23","23","23","23","23","2022-04-22T00:00:00.000","0","22"
"2019-20","School","King","Washington State Charter School Commission","105798","17915","Ashe Preparatory Academy","106185","5602","Ashe Preparatory Academy (Closed after 2019-2020 school year)","106253","P","AllGrades","89","45","0","44","1","0","71","7","0","10","0","0","0","0","0","0","0","0","0","0","89","89","89","89","89","89","89","89","89","2022-04-22T00:00:00.000","0","88"
"2019-20","School","King","Washington State Charter School Commission","105798","17915","Ashe Preparatory Academy","106185","5602","Ashe Preparatory Academy (Closed after 2019-2020 school year)","106253","P","AllGrades","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-04-22T00:00:00.000","0","0"
"2019-20","School","King","Washington State Charter School Commission","105798","17915","Ashe Preparatory Academy","106185","5602","Ashe Preparatory Academy (Closed after 2019-2020 school year)","106253","P","Kindergarten","37","19","0","18","0","0","32","1","0","4","0","0","0","0","0","0","0","0","0","0","37","37","37","37","37","37","37","37","37","2022-04-22T00:00:00.000","0","37"
"2019-20","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","1st Grade","52","22","0","30","0","1","0","3","2","3","43","0","1","1","26","0","0","1","0","5","52","51","51","26","52","52","51","52","47","2022-04-22T00:00:00.000","0","52"
"2019-20","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","2nd Grade","39","24","0","15","0","1","0","1","0","3","34","0","0","1","20","0","0","0","0","3","39","39","38","19","39","39","39","39","36","2022-04-22T00:00:00.000","0","39"
"2019-20","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","3rd Grade","48","18","0","30","0","0","0","4","0","1","43","0","4","0","19","0","2","1","1","15","48","44","48","29","48","46","47","47","33","2022-04-22T00:00:00.000","0","48"
"2019-20","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","4th Grade","41","23","0","18","0","1","0","3","0","2","35","0","3","0","21","0","0","0","0","7","41","38","41","20","41","41","41","41","34","2022-04-22T00:00:00.000","0","40"
"2019-20","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","5th Grade","40","19","0","21","0","0","0","2","0","4","34","0","3","0","15","0","1","1","1","9","40","37","40","25","40","39","39","39","31","2022-04-22T00:00:00.000","0","39"
"2019-20","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","AllGrades","272","131","0","141","0","3","0","16","2","14","237","0","11","2","120","0","3","4","2","52","272","261","270","152","272","269","268","270","220","2022-04-22T00:00:00.000","0","270"
"2019-20","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","AllGrades","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-04-22T00:00:00.000","0","0"
"2019-20","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","Kindergarten","39","20","0","19","0","0","0","3","0","1","35","0","0","0","12","0","0","1","0","4","39","39","39","27","39","39","38","39","35","2022-04-22T00:00:00.000","0","39"
"2019-20","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","Pre-Kindergarten","13","5","0","8","0","0","0","0","0","0","13","0","0","0","7","0","0","0","0","9","13","13","13","6","13","13","13","13","4","2022-04-22T00:00:00.000","0","13"
"2019-20","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","10th Grade","58","32","0","26","0","1","0","2","0","6","49","0","5","0","11","0","0","3","2","4","58","53","58","47","58","58","55","56","54","2022-04-22T00:00:00.000","0","58"
"2019-20","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","11th Grade","51","25","0","26","1","1","0","3","0","3","43","0","2","0","18","0","0","1","2","7","51","49","51","33","51","51","50","49","44","2022-04-22T00:00:00.000","0","51"
"2019-20","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","12th Grade","44","18","0","26","0","1","0","2","0","2","39","0","0","3","15","0","1","0","2","1","44","44","41","29","44","43","44","42","43","2022-04-22T00:00:00.000","0","44"
"2019-20","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","6th Grade","53","31","0","22","0","0","0","2","0","2","49","0","5","0","15","0","1","1","0","10","53","48","53","38","53","52","52","53","43","2022-04-22T00:00:00.000","0","52"
"2019-20","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","7th Grade","48","24","0","24","1","1","0","5","0","4","37","0","3","0","20","0","3","4","0","4","48","45","48","28","48","45","44","48","44","2022-04-22T00:00:00.000","0","47"
"2019-20","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","8th Grade","47","24","0","23","0","0","1","3","0","3","40","0","4","0","17","0","0","4","2","7","47","43","47","30","47","47","43","45","40","2022-04-22T00:00:00.000","0","47"
"2019-20","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","9th Grade","52","29","0","23","0","0","0","5","0","2","45","0","2","0","21","0","0","1","1","7","52","50","52","31","52","52","51","51","45","2022-04-22T00:00:00.000","0","52"
"2019-20","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","AllGrades","353","183","0","170","2","4","1","22","0","22","302","0","21","3","117","0","5","14","9","40","353","332","350","236","353","348","339","344","313","2022-04-22T00:00:00.000","0","351"
"2019-20","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","AllGrades","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-04-22T00:00:00.000","0","0"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","1st Grade","110","52","0","58","1","18","5","33","2","8","43","52","0","0","68","0","0","3","0","14","58","110","110","42","110","110","107","110","96","2022-04-22T00:00:00.000","0","110"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","2nd Grade","103","49","0","54","0","9","4","39","1","11","39","34","0","3","69","0","0","1","2","17","69","103","100","34","103","103","102","101","86","2022-04-22T00:00:00.000","0","103"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","3rd Grade","111","54","0","57","0","12","3","22","2","17","55","22","4","0","60","0","1","5","0","8","89","107","111","51","111","110","106","111","103","2022-04-22T00:00:00.000","0","110"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","4th Grade","99","46","0","53","0","14","4","33","3","12","33","25","0","1","65","0","2","3","0","15","74","99","98","34","99","97","96","99","84","2022-04-22T00:00:00.000","0","99"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","5th Grade","90","52","0","38","0","14","5","30","1","12","28","17","0","0","61","0","0","3","1","7","73","90","90","29","90","90","87","89","83","2022-04-22T00:00:00.000","0","90"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","AllGrades","723","360","0","363","3","89","25","234","13","88","271","198","4","7","437","0","3","25","3","105","525","719","716","286","723","720","698","720","618","2022-04-22T00:00:00.000","0","722"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","AllGrades","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-04-22T00:00:00.000","0","0"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Kindergarten","119","64","0","55","1","13","0","41","2","17","45","48","0","3","62","0","0","2","0","10","71","119","116","57","119","119","117","119","109","2022-04-22T00:00:00.000","0","119"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Pre-Kindergarten","91","43","0","48","1","9","4","36","2","11","28","0","0","0","52","0","0","8","0","34","91","91","91","39","91","91","83","91","57","2022-04-22T00:00:00.000","0","91"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","1st Grade","84","36","0","48","0","14","6","26","1","9","28","40","0","0","50","0","1","3","2","8","44","84","84","34","84","83","81","82","76","2022-04-22T00:00:00.000","0","84"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","2nd Grade","89","36","0","53","0","15","6","23","1","7","37","29","2","1","46","0","0","5","0","9","60","87","88","43","89","89","84","89","80","2022-04-22T00:00:00.000","0","89"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","3rd Grade","94","42","0","52","0","18","5","29","1","6","35","28","3","1","52","0","0","4","2","9","66","91","93","42","94","94","90","92","85","2022-04-22T00:00:00.000","0","93"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","4th Grade","97","48","0","49","0","13","6","25","1","11","41","20","1","0","54","0","1","3","0","13","77","96","97","43","97","96","94","97","84","2022-04-22T00:00:00.000","0","97"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","5th Grade","89","41","0","48","0","14","11","23","1","7","33","11","0","0","47","0","0","1","2","7","78","89","89","42","89","89","88","87","82","2022-04-22T00:00:00.000","0","89"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","AllGrades","591","259","0","332","0","100","48","154","7","58","224","166","6","5","310","0","5","21","6","78","425","585","586","281","591","586","570","585","513","2022-04-22T00:00:00.000","0","590"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","AllGrades","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-04-22T00:00:00.000","0","0"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","Kindergarten","81","36","0","45","0","13","9","20","2","8","29","38","0","2","47","0","2","4","0","8","43","81","79","34","81","79","77","81","73","2022-04-22T00:00:00.000","0","81"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","Pre-Kindergarten","57","20","0","37","0","13","5","8","0","10","21","0","0","1","14","0","1","1","0","24","57","57","56","43","57","56","56","57","33","2022-04-22T00:00:00.000","0","57"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","10th Grade","424","216","0","208","0","65","43","89","11","34","182","58","16","2","199","0","1","19","13","44","366","408","422","225","424","423","405","411","380","2022-04-22T00:00:00.000","0","424"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","11th Grade","429","217","0","212","3","61","41","86","2","30","206","41","20","1","197","0","4","15","19","33","388","409","428","232","429","425","414","410","396","2022-04-22T00:00:00.000","0","428"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","12th Grade","386","186","0","200","2","51","52","69","8","21","183","43","46","8","183","0","3","16","15","32","343","340","378","203","386","383","370","371","354","2022-04-22T00:00:00.000","0","385"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","9th Grade","424","213","0","211","4","62","43","89","9","27","190","76","13","6","241","0","3","19","10","32","348","411","418","183","424","421","405","414","392","2022-04-22T00:00:00.000","0","422"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","AllGrades","1663","832","0","831","9","239","179","333","30","112","761","218","95","17","820","0","11","69","57","141","1445","1568","1646","843","1663","1652","1594","1606","1522","2022-04-22T00:00:00.000","0","1659"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","AllGrades","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-04-22T00:00:00.000","0","0"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5522","Auburn Opportunity Project","106153","R","10th Grade","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","2022-04-22T00:00:00.000","0","1"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5522","Auburn Opportunity Project","106153","R","11th Grade","7","6","0","1","0","0","1","1","1","0","4","0","0","0","4","0","0","1","2","0","7","7","7","3","7","7","6","5","7","2022-04-22T00:00:00.000","0","6"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5522","Auburn Opportunity Project","106153","R","12th Grade","108","53","0","55","1","5","9","32","0","16","45","5","0","0","43","0","1","51","7","3","103","108","108","65","108","107","57","101","105","2022-04-22T00:00:00.000","0","108"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5522","Auburn Opportunity Project","106153","R","AllGrades","116","59","0","57","1","5","10","33","1","16","50","5","0","0","47","0","1","52","9","4","111","116","116","69","116","115","64","107","112","2022-04-22T00:00:00.000","0","115"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5522","Auburn Opportunity Project","106153","R","AllGrades","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-04-22T00:00:00.000","0","0"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","10th Grade","477","244","0","233","2","54","24","121","18","48","210","60","31","5","191","1","7","18","13","31","417","446","472","286","476","470","459","464","446","2022-04-22T00:00:00.000","0","475"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","11th Grade","404","183","0","221","1","52","22","113","14","32","170","40","16","0","156","0","3","20","11","14","364","388","404","248","404","401","384","393","390","2022-04-22T00:00:00.000","0","404"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","12th Grade","404","211","0","193","2","52","22","97","12","29","190","33","51","5","149","0","5","11","12","26","371","353","399","255","404","399","393","392","378","2022-04-22T00:00:00.000","0","404"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","9th Grade","492","240","0","252","1","65","29","141","20","42","194","56","12","1","212","0","3","16","14","33","436","480","491","280","492","489","476","478","459","2022-04-22T00:00:00.000","0","491"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","AllGrades","1777","878","0","899","6","223","97","472","64","151","764","189","110","11","708","1","18","65","50","104","1588","1667","1766","1069","1776","1759","1712","1727","1673","2022-04-22T00:00:00.000","0","1774"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","AllGrades","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-04-22T00:00:00.000","0","0"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","10th Grade","455","230","0","225","8","39","47","162","25","42","132","96","11","6","291","1","5","40","13","64","359","444","449","164","454","450","415","442","391","2022-04-22T00:00:00.000","0","453"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","11th Grade","422","196","0","226","9","42","33","150","20","25","143","91","6","6","250","2","2","42","3","61","331","416","416","172","420","420","380","419","361","2022-04-22T00:00:00.000","0","420"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","12th Grade","436","207","0","229","11","39","36","143","25","29","153","63","24","4","255","0","3","34","6","93","373","412","432","181","436","433","402","430","343","2022-04-22T00:00:00.000","0","434"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","9th Grade","464","227","0","237","10","34","46","161","31","49","133","113","9","9","299","1","5","28","7","72","351","455","455","165","463","459","436","457","392","2022-04-22T00:00:00.000","0","462"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","AllGrades","1777","860","0","917","38","154","162","616","101","145","561","363","50","25","1095","4","15","144","29","290","1414","1727","1752","682","1773","1762","1633","1748","1487","2022-04-22T00:00:00.000","0","1769"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","AllGrades","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-04-22T00:00:00.000","0","0"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","6th Grade","304","152","0","152","1","37","24","80","24","41","97","49","12","3","191","0","3","11","3","36","255","292","301","113","304","301","293","301","268","2022-04-22T00:00:00.000","0","303"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","7th Grade","286","126","0","160","1","19","30","75","24","25","112","52","12","7","179","0","4","21","5","33","234","274","279","107","286","282","265","281","253","2022-04-22T00:00:00.000","0","284"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","8th Grade","293","146","0","147","1","21","35","84","13","27","112","49","9","8","197","1","1","13","7","40","244","284","285","96","292","292","280","286","253","2022-04-22T00:00:00.000","0","293"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","AllGrades","883","424","0","459","3","77","89","239","61","93","321","150","33","18","567","1","8","45","15","109","733","850","865","316","882","875","838","868","774","2022-04-22T00:00:00.000","0","880"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","AllGrades","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-04-22T00:00:00.000","0","0"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","1st Grade","84","41","0","43","13","7","3","34","5","8","14","27","0","1","67","1","0","8","0","21","57","84","83","17","83","84","76","84","63","2022-04-22T00:00:00.000","0","83"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","2nd Grade","87","46","0","41","11","2","4","33","10","14","13","28","1","1","63","0","0","4","1","9","59","86","86","24","87","87","83","86","78","2022-04-22T00:00:00.000","0","85"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","3rd Grade","88","40","0","48","12","3","5","31","5","15","17","28","0","0","70","1","1","4","0","15","60","88","88","18","87","87","84","88","73","2022-04-22T00:00:00.000","0","87"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","4th Grade","95","41","0","54","10","2","4","49","9","13","8","28","0","1","76","0","0","4","3","14","67","95","94","19","95","95","91","92","81","2022-04-22T00:00:00.000","0","95"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","5th Grade","93","47","0","46","7","3","5","39","6","14","19","16","0","0","69","1","0","1","1","19","77","93","93","24","92","93","92","92","74","2022-04-22T00:00:00.000","0","92"
"2019-20","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","AllGrades","606","289","0","317","62","30","27","245","45","89","108","166","1","4","440","3","1","31","5","123","440","605","602","166","603","605","575","601","483","2022-04-22T00:00:00.000","0","601"
