"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","foster_care","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_foster_care","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2834","A J West Elementary","100863","P","6th Grade","40","21","0","19","2","0","0","18","0","5","15","9","0","2","29","3","0","2","0","4","31","40","38","11","37","40","38","40","36","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2834","A J West Elementary","100863","P","AllGrades","442","213","0","229","16","4","3","153","1","39","223","72","5","16","370","22","0","34","1","78","370","437","426","72","420","442","408","441","364","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2834","A J West Elementary","100863","P","Kindergarten","79","42","0","37","4","2","0","21","0","8","44","15","1","2","67","4","0","5","0","15","64","78","77","12","75","79","74","79","64","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2834","A J West Elementary","100863","P","Pre-Kindergarten","23","7","0","16","0","0","0","6","0","3","14","0","0","2","21","1","0","2","0","5","23","23","21","2","22","23","21","23","18","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3216","Central Park Elementary","100867","P","1st Grade","34","21","0","13","0","0","0","6","0","6","22","2","0","0","12","0","0","1","0","5","32","34","34","22","34","34","33","34","29","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3216","Central Park Elementary","100867","P","2nd Grade","21","9","0","12","0","0","0","3","0","2","16","1","0","0","8","0","0","1","0","5","20","21","21","13","21","21","20","21","16","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3216","Central Park Elementary","100867","P","3rd Grade","20","12","0","8","0","0","0","0","0","3","17","0","0","0","7","0","0","0","0","3","20","20","20","13","20","20","20","20","17","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3216","Central Park Elementary","100867","P","4th Grade","21","11","0","10","0","0","0","2","0","2","17","0","0","0","6","0","0","0","0","3","21","21","21","15","21","21","21","21","18","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3216","Central Park Elementary","100867","P","5th Grade","21","11","0","10","0","1","0","2","0","1","17","3","1","0","11","1","0","1","0","1","18","20","21","10","20","21","20","21","20","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3216","Central Park Elementary","100867","P","6th Grade","29","12","0","17","1","0","0","2","1","1","24","0","0","0","16","0","0","2","0","8","29","29","29","13","29","29","27","29","21","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3216","Central Park Elementary","100867","P","AllGrades","185","100","0","85","1","1","0","19","1","16","147","8","3","0","79","2","0","6","0","32","177","182","185","106","183","185","179","185","153","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3216","Central Park Elementary","100867","P","Kindergarten","23","15","0","8","0","0","0","3","0","1","19","2","2","0","13","1","0","0","0","3","21","21","23","10","22","23","23","23","20","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3216","Central Park Elementary","100867","P","Pre-Kindergarten","16","9","0","7","0","0","0","1","0","0","15","0","0","0","6","0","0","1","0","4","16","16","16","10","16","16","15","16","12","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","4267","Grays Harbor Juvenile Detention","100871","J","10th Grade","8","2","0","6","1","0","0","2","0","0","5","0","0","0","5","0","0","8","0","2","8","8","8","3","8","8","0","8","6","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","4267","Grays Harbor Juvenile Detention","100871","J","11th Grade","5","0","0","5","2","0","0","0","0","0","3","0","2","0","0","0","0","5","0","2","5","3","5","5","5","5","0","5","3","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","4267","Grays Harbor Juvenile Detention","100871","J","12th Grade","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","1","1","0","1","1","0","1","1","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","4267","Grays Harbor Juvenile Detention","100871","J","7th Grade","2","2","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","2","0","1","2","0","2","2","2","2","0","2","1","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","4267","Grays Harbor Juvenile Detention","100871","J","8th Grade","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","1","1","1","1","1","0","1","0","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","4267","Grays Harbor Juvenile Detention","100871","J","9th Grade","13","3","0","10","1","0","1","3","0","2","6","0","1","0","7","0","0","13","0","5","13","12","13","6","13","13","0","13","8","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","4267","Grays Harbor Juvenile Detention","100871","J","AllGrades","30","7","0","23","4","0","1","5","0","3","17","0","5","0","13","0","0","30","0","11","30","25","30","17","30","30","0","30","19","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3857","Harbor High School","100869","P","10th Grade","37","17","0","20","1","0","0","5","0","1","30","0","3","5","29","2","0","10","0","5","37","34","32","8","35","37","27","37","32","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3857","Harbor High School","100869","P","11th Grade","34","14","0","20","1","0","1","1","0","5","26","0","0","3","28","0","0","9","0","6","34","34","31","6","34","34","25","34","28","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3857","Harbor High School","100869","P","12th Grade","43","29","0","14","2","0","1","7","0","1","32","0","0","5","35","0","0","7","0","5","43","43","38","8","43","43","36","43","38","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3857","Harbor High School","100869","P","9th Grade","17","10","0","7","1","1","0","2","0","1","12","0","1","2","16","1","0","7","0","1","17","16","15","1","16","17","10","17","16","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3857","Harbor High School","100869","P","AllGrades","131","70","0","61","5","1","2","15","0","8","100","0","4","15","108","3","0","33","0","17","131","127","116","23","128","131","98","131","114","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3154","Hopkins Elementary","100866","P","AllGrades","71","27","0","44","4","1","0","19","0","6","41","0","0","4","48","2","0","6","0","43","71","71","67","23","69","71","65","71","28","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3154","Hopkins Elementary","100866","P","Kindergarten","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","1","0","1","1","0","1","1","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3154","Hopkins Elementary","100866","P","Pre-Kindergarten","70","27","0","43","3","1","0","19","0","6","41","0","0","4","47","2","0","5","0","43","70","70","66","23","68","70","65","70","27","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3476","J M Weatherwax High School","100868","P","10th Grade","261","131","0","130","9","6","1","44","1","17","183","12","2","9","135","8","0","23","7","31","249","259","252","126","253","261","238","254","230","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3476","J M Weatherwax High School","100868","P","11th Grade","206","101","0","105","8","3","2","38","0","7","148","8","0","8","98","4","0","8","3","22","198","206","198","108","202","206","198","203","184","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3476","J M Weatherwax High School","100868","P","12th Grade","209","105","0","104","4","8","1","25","0","10","161","4","1","4","90","6","0","15","1","17","205","208","205","119","203","209","194","208","192","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3476","J M Weatherwax High School","100868","P","9th Grade","292","129","0","163","8","5","2","55","1","13","208","13","5","10","176","7","0","38","3","33","279","287","282","116","285","292","254","289","259","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3476","J M Weatherwax High School","100868","P","AllGrades","968","466","0","502","29","22","6","162","2","47","700","37","8","31","499","25","0","84","14","103","931","960","937","469","943","968","884","954","865","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2449","McDermoth Elementary","100861","P","1st Grade","58","27","0","31","2","0","1","13","0","9","33","5","1","0","35","2","0","2","0","9","53","57","58","23","56","58","56","58","49","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2449","McDermoth Elementary","100861","P","2nd Grade","53","24","0","29","2","2","0","5","0","10","34","2","0","2","30","0","0","3","0","10","51","53","51","23","53","53","50","53","43","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2449","McDermoth Elementary","100861","P","3rd Grade","52","24","0","28","0","1","0","14","0","4","33","4","1","1","26","4","0","1","0","7","48","51","51","26","48","52","51","52","45","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2449","McDermoth Elementary","100861","P","4th Grade","55","26","0","29","1","2","0","19","0","6","27","9","0","1","33","5","0","1","0","18","46","55","54","22","50","55","54","55","37","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2449","McDermoth Elementary","100861","P","5th Grade","57","27","0","30","3","2","2","10","0","5","35","5","0","3","29","2","0","2","0","9","52","57","54","28","55","57","55","57","48","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2449","McDermoth Elementary","100861","P","6th Grade","62","30","0","32","0","2","1","15","0","2","42","3","0","0","27","1","0","1","1","8","59","62","62","35","61","62","61","61","54","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2449","McDermoth Elementary","100861","P","AllGrades","387","182","0","205","13","11","5","84","0","40","234","34","3","9","215","16","0","20","1","65","353","384","378","172","371","387","367","386","322","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2449","McDermoth Elementary","100861","P","Kindergarten","50","24","0","26","5","2","1","8","0","4","30","6","1","2","35","2","0","10","0","4","44","49","48","15","48","50","40","50","46","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2305","Miller Junior High","100860","P","7th Grade","253","120","0","133","11","5","1","43","0","16","177","18","4","10","161","8","0","18","1","38","235","249","243","92","245","253","235","252","215","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2305","Miller Junior High","100860","P","8th Grade","259","129","0","130","6","10","1","41","0","11","190","8","2","5","146","6","0","18","7","29","251","257","254","113","253","259","241","252","230","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2305","Miller Junior High","100860","P","AllGrades","512","249","0","263","17","15","2","84","0","27","367","26","6","15","307","14","0","36","8","67","486","506","497","205","498","512","476","504","445","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2763","Robert Gray Elementary","100862","P","1st Grade","42","16","0","26","4","0","0","5","0","6","27","1","1","1","38","0","0","4","0","11","41","41","41","4","42","42","38","42","31","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2763","Robert Gray Elementary","100862","P","2nd Grade","39","19","0","20","0","1","0","4","1","1","32","2","1","0","28","1","0","1","0","5","37","38","39","11","38","39","38","39","34","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2763","Robert Gray Elementary","100862","P","3rd Grade","36","15","0","21","0","0","0","12","0","1","23","3","2","1","23","1","0","1","0","7","33","34","35","13","35","36","35","36","29","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2763","Robert Gray Elementary","100862","P","4th Grade","46","19","0","27","2","0","0","10","0","1","33","2","1","2","34","0","0","4","0","9","44","45","44","12","46","46","42","46","37","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2763","Robert Gray Elementary","100862","P","5th Grade","48","28","0","20","1","0","1","10","0","3","32","2","1","5","40","1","0","9","0","14","46","47","43","8","47","48","39","48","34","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2763","Robert Gray Elementary","100862","P","6th Grade","47","17","0","30","1","2","0","7","0","0","37","0","0","2","29","1","0","3","0","6","47","47","45","18","46","47","44","47","41","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2763","Robert Gray Elementary","100862","P","AllGrades","325","143","0","182","10","3","1","64","1","17","226","15","7","13","243","5","0","25","0","64","310","318","312","82","320","325","300","325","261","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2763","Robert Gray Elementary","100862","P","Kindergarten","43","20","0","23","1","0","0","8","0","0","34","5","1","1","32","1","0","2","0","9","38","42","42","11","42","43","41","43","34","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2763","Robert Gray Elementary","100862","P","Pre-Kindergarten","24","9","0","15","1","0","0","8","0","5","8","0","0","1","19","0","0","1","0","3","24","24","23","5","24","24","23","24","21","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2971","Stevens Elementary School","100864","P","1st Grade","53","31","0","22","2","0","0","16","0","11","24","6","0","2","45","1","0","4","0","8","47","53","51","8","52","53","49","53","45","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2971","Stevens Elementary School","100864","P","2nd Grade","66","30","0","36","4","1","0","15","1","2","43","8","0","3","58","3","0","3","0","17","58","66","63","8","63","66","63","66","49","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2971","Stevens Elementary School","100864","P","3rd Grade","58","22","0","36","0","3","0","17","0","5","32","9","1","2","53","4","0","3","0","13","49","57","56","5","54","58","55","58","45","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2971","Stevens Elementary School","100864","P","4th Grade","59","24","0","35","4","2","2","8","0","4","39","5","2","4","48","1","0","4","1","9","54","57","55","11","58","59","55","58","50","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2971","Stevens Elementary School","100864","P","5th Grade","63","29","0","34","2","2","1","15","0","2","41","8","1","4","53","2","0","4","0","16","55","62","59","10","61","63","59","63","47","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2971","Stevens Elementary School","100864","P","6th Grade","58","28","0","30","2","1","1","16","0","0","38","3","1","3","44","3","0","2","0","8","55","57","55","14","55","58","56","58","50","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2971","Stevens Elementary School","100864","P","AllGrades","490","228","0","262","20","11","6","121","2","36","293","55","6","23","411","19","0","29","1","101","435","484","467","79","471","490","461","489","389","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2971","Stevens Elementary School","100864","P","Kindergarten","80","43","0","37","5","1","1","21","0","7","45","16","1","4","71","4","0","2","0","13","64","79","76","9","76","80","78","80","67","2020-05-22T00:00:00.000"
"2009-10","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2971","Stevens Elementary School","100864","P","Pre-Kindergarten","53","21","0","32","1","1","1","13","1","5","31","0","0","1","39","1","0","7","0","17","53","53","52","14","52","53","46","53","36","2020-05-22T00:00:00.000"
"2009-10","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","1st Grade","46","25","0","21","0","0","0","0","0","1","45","0","0","0","14","0","0","2","0","4","46","46","46","32","46","46","44","46","42","2020-05-22T00:00:00.000"
"2009-10","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","2nd Grade","43","24","0","19","0","0","2","2","0","0","39","0","0","0","23","0","0","0","0","5","43","43","43","20","43","43","43","43","38","2020-05-22T00:00:00.000"
"2009-10","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","3rd Grade","55","24","0","31","0","0","0","1","0","1","53","0","0","0","23","0","0","3","0","6","55","55","55","32","55","55","52","55","49","2020-05-22T00:00:00.000"
"2009-10","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","4th Grade","42","18","0","24","1","0","0","0","0","0","41","0","0","0","12","0","0","2","0","6","42","42","42","30","42","42","40","42","36","2020-05-22T00:00:00.000"
"2009-10","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","5th Grade","52","25","0","27","0","0","0","1","0","2","49","0","0","0","19","0","0","1","0","6","52","52","52","33","52","52","51","52","46","2020-05-22T00:00:00.000"
"2009-10","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","AllGrades","279","137","0","142","1","2","2","7","0","5","262","0","1","0","104","0","0","8","0","31","279","278","279","175","279","279","271","279","248","2020-05-22T00:00:00.000"
"2009-10","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","Half-day Kindergarten","38","21","0","17","0","1","0","3","0","1","33","0","1","0","13","0","0","0","0","1","38","37","38","25","38","38","38","38","37","2020-05-22T00:00:00.000"
"2009-10","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","Pre-Kindergarten","3","0","0","3","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","3","3","3","3","3","3","3","3","3","0","2020-05-22T00:00:00.000"
"2009-10","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2441","Adna Middle/High School","101835","P","10th Grade","52","20","0","32","3","0","0","1","1","0","47","0","0","0","11","0","0","3","0","4","52","52","52","41","52","52","49","52","48","2020-05-22T00:00:00.000"
"2009-10","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2441","Adna Middle/High School","101835","P","11th Grade","37","18","0","19","1","1","0","1","0","0","34","0","0","0","7","0","0","0","1","0","37","37","37","30","37","37","37","36","37","2020-05-22T00:00:00.000"
"2009-10","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2441","Adna Middle/High School","101835","P","12th Grade","42","17","0","25","1","1","0","1","2","0","37","0","0","0","11","0","0","2","1","3","42","42","42","31","42","42","40","41","39","2020-05-22T00:00:00.000"
