"schoolyear","column1","esd","county","countydistrictnumber","district","gradetested","ethnicitygender","waasreadingtotaltestedno","waasreadingtotaltested","waasreadingmetstandard","waasreadingpercentmetstandard","waasreadingpercentmetsta","waasreadinglevel1","waasreadingpercentlevel1","waasreadinglevel2","waasreadingpercentlevel2","waasreadinglevel3","waasreadingpercentlevel3","waasreadinglevel4","waasreadingpercentlevel4","waasreadingnoscore","waasreadingpercentnoscore","waasreadingnotmet","waasreadingpercentnotmet","waasreadingwaas","waasreadingpercentwaas","waasmathtotaltestednottested","waasmathtotaltested","waasmathmetstandard","waasmathpercentmetstandard","waasmathpercentmetstanda","waasmathlevel1","waasmathpercentlevel1","waasmathlevel2","waasmathpercentlevel2","waasmathlevel3","waasmathpercentlevel3","waasmathlevel4","waasmathpercentlevel4","waasmathnoscore","waasmathpercentnoscore","waasmathnotmet","waasmathpercentnotmet","waasmathwaas","waasmathpercentwaas","waaswritingtotaltestedno","waaswritingtotaltested","waaswritingmetstandard","waaswritingpercentmetstandard","waaswritingpercentmetsta","waaswritinglevel1","waaswritingpercentlevel1","waaswritinglevel2","waaswritingpercentlevel2","waaswritinglevel3","waaswritingpercentlevel3","waaswritinglevel4","waaswritingpercentlevel4","waaswritingnoscore","waaswritingpercentnoscore","waaswritingnotmet","waaswritingpercentnotmet","waaswritingwaas","waaswritingpercentwaas","waassciencetotaltestedno","waassciencetotaltested","waassciencemetstandard","waassciencepercentmetstandard","waassciencepercentmetsta","waassciencelevel1","waassciencepercentlevel1","waassciencelevel2","waassciencepercentlevel2","waassciencelevel3","waassciencepercentlevel3","waassciencelevel4","waassciencepercentlevel4","waassciencenoscore","waassciencepercentnoscore","waassciencenotmet","waassciencepercentnotmet","waassciencewaas","waassciencepercentwaas"
"2012-13","151","Educational Service District 113","Lewis","21302","Chehalis School District","4","ALL","4","0",,,,,,,,,,,,,,,,,"0","4","0",,,,,,,,,,,,,,,,,"0","4","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,
"2012-13","151","Educational Service District 113","Lewis","21302","Chehalis School District","5","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,"1","0",,,,,,,,,,,,,,,,,"0"
"2012-13","151","Educational Service District 113","Lewis","21302","Chehalis School District","6","ALL","4","0",,,,,,,,,,,,,,,,,"0","4","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","151","Educational Service District 113","Lewis","21302","Chehalis School District","7","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","151","Educational Service District 113","Lewis","21302","Chehalis School District","8","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,"1","0",,,,,,,,,,,,,,,,,"0"
"2012-13","151","Educational Service District 113","Lewis","21302","Chehalis School District","10","ALL","5","0",,,,,,,,,,,,,,,,,"0","5","0",,,,,,,,,,,,,,,,,"0","5","0",,,,,,,,,,,,,,,,,"0","5","0",,,,,,,,,,,,,,,,,"0"
"2012-13","238","Educational Service District 101","Spokane","32360","Cheney School District","3","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","238","Educational Service District 101","Spokane","32360","Cheney School District","4","ALL","7","0",,,,,,,,,,,,,,,,,"0","7","0",,,,,,,,,,,,,,,,,"0","7","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,
"2012-13","238","Educational Service District 101","Spokane","32360","Cheney School District","5","ALL","2","0",,,,,,,,,,,,,,,,,"0","3","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,"3","0",,,,,,,,,,,,,,,,,"0"
"2012-13","238","Educational Service District 101","Spokane","32360","Cheney School District","6","ALL","4","0",,,,,,,,,,,,,,,,,"0","4","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","238","Educational Service District 101","Spokane","32360","Cheney School District","7","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,
"2012-13","238","Educational Service District 101","Spokane","32360","Cheney School District","8","ALL","2","0",,,,,,,,,,,,,,,,,"0","2","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,"2","0",,,,,,,,,,,,,,,,,"0"
"2012-13","238","Educational Service District 101","Spokane","32360","Cheney School District","10","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0"
"2012-13","245","Educational Service District 101","Stevens","33036","Chewelah School District","3","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","245","Educational Service District 101","Stevens","33036","Chewelah School District","4","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","245","Educational Service District 101","Stevens","33036","Chewelah School District","5","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","245","Educational Service District 101","Stevens","33036","Chewelah School District","6","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","245","Educational Service District 101","Stevens","33036","Chewelah School District","7","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,
"2012-13","245","Educational Service District 101","Stevens","33036","Chewelah School District","8","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","245","Educational Service District 101","Stevens","33036","Chewelah School District","10","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","98","Olympic Educational Service District 114","Jefferson","16049","Chimacum School District","3","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","98","Olympic Educational Service District 114","Jefferson","16049","Chimacum School District","4","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","98","Olympic Educational Service District 114","Jefferson","16049","Chimacum School District","5","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,"1","0",,,,,,,,,,,,,,,,,"0"
"2012-13","98","Olympic Educational Service District 114","Jefferson","16049","Chimacum School District","6","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","98","Olympic Educational Service District 114","Jefferson","16049","Chimacum School District","7","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,
"2012-13","98","Olympic Educational Service District 114","Jefferson","16049","Chimacum School District","8","ALL","3","0",,,,,,,,,,,,,,,,,"0","3","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,"3","0",,,,,,,,,,,,,,,,,"0"
"2012-13","98","Olympic Educational Service District 114","Jefferson","16049","Chimacum School District","10","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","16","Educational Service District 123","Asotin","2250","Clarkston School District","3","ALL","5","0",,,,,,,,,,,,,,,,,"0","5","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","16","Educational Service District 123","Asotin","2250","Clarkston School District","4","ALL","2","0",,,,,,,,,,,,,,,,,"0","2","0",,,,,,,,,,,,,,,,,"0","2","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,
"2012-13","16","Educational Service District 123","Asotin","2250","Clarkston School District","5","ALL","3","0",,,,,,,,,,,,,,,,,"0","3","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,"3","0",,,,,,,,,,,,,,,,,"0"
"2012-13","16","Educational Service District 123","Asotin","2250","Clarkston School District","6","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","16","Educational Service District 123","Asotin","2250","Clarkston School District","7","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","16","Educational Service District 123","Asotin","2250","Clarkston School District","8","ALL","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","16","Educational Service District 123","Asotin","2250","Clarkston School District","10","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0"
"2012-13","129","Educational Service District 105","Kittitas","19404","Cle Elum-Roslyn School District","3","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","129","Educational Service District 105","Kittitas","19404","Cle Elum-Roslyn School District","4","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","129","Educational Service District 105","Kittitas","19404","Cle Elum-Roslyn School District","5","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","129","Educational Service District 105","Kittitas","19404","Cle Elum-Roslyn School District","6","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","129","Educational Service District 105","Kittitas","19404","Cle Elum-Roslyn School District","7","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","129","Educational Service District 105","Kittitas","19404","Cle Elum-Roslyn School District","8","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","129","Educational Service District 105","Kittitas","19404","Cle Elum-Roslyn School District","10","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0"
"2012-13","194","Puget Sound Educational Service District 121","Pierce","27400","Clover Park School District","3","ALL","6","0",,,,,,,,,,,,,,,,,"0","6","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","194","Puget Sound Educational Service District 121","Pierce","27400","Clover Park School District","4","ALL","4","0",,,,,,,,,,,,,,,,,"0","4","0",,,,,,,,,,,,,,,,,"0","4","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,
"2012-13","194","Puget Sound Educational Service District 121","Pierce","27400","Clover Park School District","5","ALL","5","0",,,,,,,,,,,,,,,,,"0","5","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,"5","0",,,,,,,,,,,,,,,,,"0"
"2012-13","194","Puget Sound Educational Service District 121","Pierce","27400","Clover Park School District","6","ALL","9","0",,,,,,,,,,,,,,,,,"0","9","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","194","Puget Sound Educational Service District 121","Pierce","27400","Clover Park School District","7","ALL","6","0",,,,,,,,,,,,,,,,,"0","6","0",,,,,,,,,,,,,,,,,"0","6","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,
"2012-13","194","Puget Sound Educational Service District 121","Pierce","27400","Clover Park School District","8","ALL","9","0",,,,,,,,,,,,,,,,,"0","9","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,"9","0",,,,,,,,,,,,,,,,,"0"
"2012-13","194","Puget Sound Educational Service District 121","Pierce","27400","Clover Park School District","10","ALL","4","0",,,,,,,,,,,,,,,,,"0","4","0",,,,,,,,,,,,,,,,,"0","4","0",,,,,,,,,,,,,,,,,"0","4","0",,,,,,,,,,,,,,,,,"0"
"2012-13","283","Educational Service District 101","Whitman","38300","Colfax School District","3","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","283","Educational Service District 101","Whitman","38300","Colfax School District","4","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","283","Educational Service District 101","Whitman","38300","Colfax School District","5","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","283","Educational Service District 101","Whitman","38300","Colfax School District","6","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","283","Educational Service District 101","Whitman","38300","Colfax School District","7","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","283","Educational Service District 101","Whitman","38300","Colfax School District","8","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","283","Educational Service District 101","Whitman","38300","Colfax School District","10","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","267","Educational Service District 123","Walla Walla","36250","College Place School District","3","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","267","Educational Service District 123","Walla Walla","36250","College Place School District","4","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,
"2012-13","267","Educational Service District 123","Walla Walla","36250","College Place School District","5","ALL","2","0",,,,,,,,,,,,,,,,,"0","2","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,"2","0",,,,,,,,,,,,,,,,,"0"
"2012-13","267","Educational Service District 123","Walla Walla","36250","College Place School District","6","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","267","Educational Service District 123","Walla Walla","36250","College Place School District","7","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,
"2012-13","267","Educational Service District 123","Walla Walla","36250","College Place School District","8","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,"1","0",,,,,,,,,,,,,,,,,"0"
"2012-13","287","Educational Service District 101","Whitman","38306","Colton School District","3","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","287","Educational Service District 101","Whitman","38306","Colton School District","4","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","287","Educational Service District 101","Whitman","38306","Colton School District","5","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","287","Educational Service District 101","Whitman","38306","Colton School District","6","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","287","Educational Service District 101","Whitman","38306","Colton School District","7","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","287","Educational Service District 101","Whitman","38306","Colton School District","8","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","287","Educational Service District 101","Whitman","38306","Colton School District","10","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","252","Educational Service District 101","Stevens","33206","Columbia (Stevens) School District","3","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","252","Educational Service District 101","Stevens","33206","Columbia (Stevens) School District","4","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","252","Educational Service District 101","Stevens","33206","Columbia (Stevens) School District","5","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,"1","0",,,,,,,,,,,,,,,,,"0"
"2012-13","252","Educational Service District 101","Stevens","33206","Columbia (Stevens) School District","6","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","252","Educational Service District 101","Stevens","33206","Columbia (Stevens) School District","7","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","252","Educational Service District 101","Stevens","33206","Columbia (Stevens) School District","8","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","252","Educational Service District 101","Stevens","33206","Columbia (Stevens) School District","10","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","269","Educational Service District 123","Walla Walla","36400","Columbia (Walla Walla) School District","3","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","269","Educational Service District 123","Walla Walla","36400","Columbia (Walla Walla) School District","4","ALL","2","0",,,,,,,,,,,,,,,,,"0","2","0",,,,,,,,,,,,,,,,,"0","2","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,
"2012-13","269","Educational Service District 123","Walla Walla","36400","Columbia (Walla Walla) School District","5","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,"1","0",,,,,,,,,,,,,,,,,"0"
"2012-13","269","Educational Service District 123","Walla Walla","36400","Columbia (Walla Walla) School District","6","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","269","Educational Service District 123","Walla Walla","36400","Columbia (Walla Walla) School District","7","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,
"2012-13","269","Educational Service District 123","Walla Walla","36400","Columbia (Walla Walla) School District","8","ALL","2","0",,,,,,,,,,,,,,,,,"0","2","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,"2","0",,,,,,,,,,,,,,,,,"0"
"2012-13","269","Educational Service District 123","Walla Walla","36400","Columbia (Walla Walla) School District","10","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","248","Educational Service District 101","Stevens","33115","Colville School District","3","ALL","4","0",,,,,,,,,,,,,,,,,"0","4","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","248","Educational Service District 101","Stevens","33115","Colville School District","4","ALL","2","0",,,,,,,,,,,,,,,,,"0","2","0",,,,,,,,,,,,,,,,,"0","2","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,
"2012-13","248","Educational Service District 101","Stevens","33115","Colville School District","5","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","248","Educational Service District 101","Stevens","33115","Colville School District","6","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","248","Educational Service District 101","Stevens","33115","Colville School District","7","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,
"2012-13","248","Educational Service District 101","Stevens","33115","Colville School District","8","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,"1","0",,,,,,,,,,,,,,,,,"0"
"2012-13","248","Educational Service District 101","Stevens","33115","Colville School District","10","ALL","2","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,"2","0",,,,,,,,,,,,,,,,,"0","2","0",,,,,,,,,,,,,,,,,"0"
"2012-13","205","Northwest Educational Service District 189","Skagit","29011","Concrete School District","3","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","205","Northwest Educational Service District 189","Skagit","29011","Concrete School District","4","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,
"2012-13","205","Northwest Educational Service District 189","Skagit","29011","Concrete School District","5","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","205","Northwest Educational Service District 189","Skagit","29011","Concrete School District","6","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","205","Northwest Educational Service District 189","Skagit","29011","Concrete School District","7","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,
"2012-13","205","Northwest Educational Service District 189","Skagit","29011","Concrete School District","8","ALL","3","0",,,,,,,,,,,,,,,,,"0","3","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,"3","0",,,,,,,,,,,,,,,,,"0"
"2012-13","205","Northwest Educational Service District 189","Skagit","29011","Concrete School District","10","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","210","Northwest Educational Service District 189","Skagit","29317","Conway School District","3","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","210","Northwest Educational Service District 189","Skagit","29317","Conway School District","4","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,
"2012-13","210","Northwest Educational Service District 189","Skagit","29317","Conway School District","5","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,"1","0",,,,,,,,,,,,,,,,,"0"
"2012-13","210","Northwest Educational Service District 189","Skagit","29317","Conway School District","6","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
"2012-13","210","Northwest Educational Service District 189","Skagit","29317","Conway School District","7","ALL","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0","1","0",,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,
"2012-13","210","Northwest Educational Service District 189","Skagit","29317","Conway School District","8","ALL",,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
