"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","highly_capable","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_highly_capable","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof","foster_care","non_foster_care"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","4267","Grays Harbor Juvenile Detention","100871","J","11th Grade","3","1","0","2","1","0","0","1","0","0","1","0","0","0","2","0","0","3","0","0","3","3","3","1","3","3","0","3","3","2022-04-22T00:00:00.000","0","3"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","4267","Grays Harbor Juvenile Detention","100871","J","12th Grade","5","2","0","3","1","0","0","0","0","0","4","0","0","0","3","0","0","5","0","0","5","5","5","2","5","5","0","5","5","2022-04-22T00:00:00.000","0","5"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","4267","Grays Harbor Juvenile Detention","100871","J","7th Grade","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","1","1","1","1","1","0","1","0","2022-04-22T00:00:00.000","0","1"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","4267","Grays Harbor Juvenile Detention","100871","J","8th Grade","4","2","0","2","1","0","1","2","0","0","0","0","0","0","2","2","0","4","0","0","4","4","4","2","2","4","0","4","4","2022-04-22T00:00:00.000","0","4"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","4267","Grays Harbor Juvenile Detention","100871","J","9th Grade","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","1","2022-04-22T00:00:00.000","0","1"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","4267","Grays Harbor Juvenile Detention","100871","J","AllGrades","23","7","0","16","4","0","1","4","0","0","14","0","0","0","14","2","0","23","0","2","23","23","23","9","21","23","0","23","21","2022-04-22T00:00:00.000","0","21"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3857","Harbor Junior/Senior High School","100869","P","10th Grade","12","8","0","4","1","0","2","2","0","2","5","0","0","4","8","0","0","0","0","4","12","12","8","4","12","12","12","12","8","2022-04-22T00:00:00.000","0","12"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3857","Harbor Junior/Senior High School","100869","P","11th Grade","25","8","0","17","1","0","0","6","0","2","16","1","0","3","20","0","0","4","3","5","24","25","22","5","25","25","21","22","20","2022-04-22T00:00:00.000","0","25"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3857","Harbor Junior/Senior High School","100869","P","12th Grade","76","35","0","41","4","1","0","15","0","4","52","2","1","24","64","0","0","21","5","11","74","75","52","12","76","76","55","71","65","2022-04-22T00:00:00.000","0","76"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3857","Harbor Junior/Senior High School","100869","P","9th Grade","3","1","0","2","0","0","0","0","0","0","3","0","0","0","2","0","0","0","0","1","3","3","3","1","3","3","3","3","2","2022-04-22T00:00:00.000","0","3"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3857","Harbor Junior/Senior High School","100869","P","AllGrades","116","52","0","64","6","1","2","23","0","8","76","3","1","31","94","0","0","25","8","21","113","115","85","22","116","116","91","108","95","2022-04-22T00:00:00.000","0","116"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3154","Hopkins Elementary","100866","P","AllGrades","75","33","0","42","0","0","2","23","0","7","43","0","0","1","61","0","0","3","0","46","75","75","74","14","75","75","72","75","29","2022-04-22T00:00:00.000","0","73"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3154","Hopkins Elementary","100866","P","Pre-Kindergarten","75","33","0","42","0","0","2","23","0","7","43","0","0","1","61","0","0","3","0","46","75","75","74","14","75","75","72","75","29","2022-04-22T00:00:00.000","0","73"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3476","J M Weatherwax High School","100868","P","10th Grade","245","115","0","130","13","10","2","60","2","4","154","13","9","17","154","9","0","14","4","39","232","236","228","91","236","245","231","241","206","2022-04-22T00:00:00.000","0","244"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3476","J M Weatherwax High School","100868","P","11th Grade","197","96","0","101","5","5","3","55","2","8","119","3","9","11","116","4","0","10","3","26","194","188","186","81","193","197","187","194","171","2022-04-22T00:00:00.000","0","197"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3476","J M Weatherwax High School","100868","P","12th Grade","218","103","0","115","10","10","5","47","0","5","141","7","9","15","122","4","0","13","9","38","211","209","203","96","214","218","205","209","180","2022-04-22T00:00:00.000","0","217"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3476","J M Weatherwax High School","100868","P","7th Grade","3","2","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","3","3","3","3","3","3","3","3","3","2022-04-22T00:00:00.000","0","3"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3476","J M Weatherwax High School","100868","P","8th Grade","2","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","2","2","2","2","2","2","2","2","2022-04-22T00:00:00.000","0","2"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3476","J M Weatherwax High School","100868","P","9th Grade","244","114","0","130","10","8","4","65","1","8","148","19","14","11","172","10","0","9","9","36","225","230","233","72","234","244","235","235","208","2022-04-22T00:00:00.000","0","241"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","3476","J M Weatherwax High School","100868","P","AllGrades","909","432","0","477","38","33","14","227","5","26","566","42","41","54","564","27","0","46","25","139","867","868","855","345","882","909","863","884","770","2022-04-22T00:00:00.000","0","904"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2449","McDermoth Elementary","100861","P","1st Grade","57","30","0","27","1","1","0","18","0","7","30","9","0","5","36","2","0","4","0","10","48","57","52","21","55","57","53","57","47","2022-04-22T00:00:00.000","0","57"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2449","McDermoth Elementary","100861","P","2nd Grade","64","35","0","29","1","0","1","20","0","5","37","15","0","4","38","4","0","5","1","5","49","64","60","26","60","64","59","63","59","2022-04-22T00:00:00.000","0","64"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2449","McDermoth Elementary","100861","P","3rd Grade","53","28","0","25","2","2","0","19","0","1","29","10","1","4","35","3","0","3","0","8","43","52","49","18","50","53","50","53","45","2022-04-22T00:00:00.000","0","53"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2449","McDermoth Elementary","100861","P","4th Grade","40","19","0","21","2","0","0","11","0","3","24","5","1","1","22","2","0","2","0","7","35","39","39","18","38","40","38","40","33","2022-04-22T00:00:00.000","0","40"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2449","McDermoth Elementary","100861","P","5th Grade","43","21","0","22","1","1","1","8","0","2","30","2","2","2","27","0","0","3","1","6","41","41","41","16","43","43","40","42","37","2022-04-22T00:00:00.000","0","42"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2449","McDermoth Elementary","100861","P","6th Grade","64","33","0","31","6","3","1","17","0","2","35","8","4","6","36","3","0","0","1","14","56","60","58","28","61","64","64","63","50","2022-04-22T00:00:00.000","0","63"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2449","McDermoth Elementary","100861","P","AllGrades","372","195","0","177","14","7","3","111","0","22","215","58","8","26","225","19","0","20","3","56","314","364","346","147","353","372","352","369","316","2022-04-22T00:00:00.000","0","370"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2449","McDermoth Elementary","100861","P","Kindergarten","51","29","0","22","1","0","0","18","0","2","30","9","0","4","31","5","0","3","0","6","42","51","47","20","46","51","48","51","45","2022-04-22T00:00:00.000","0","51"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2305","Miller Junior High","100860","P","7th Grade","214","113","0","101","10","5","3","46","2","7","141","10","18","15","159","6","0","4","8","25","204","196","199","55","208","214","210","206","189","2022-04-22T00:00:00.000","0","213"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2305","Miller Junior High","100860","P","8th Grade","229","111","0","118","10","6","1","72","1","5","134","14","15","10","157","6","0","9","12","35","215","214","219","72","223","229","220","217","194","2022-04-22T00:00:00.000","0","225"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2305","Miller Junior High","100860","P","AllGrades","443","224","0","219","20","11","4","118","3","12","275","24","33","25","316","12","0","13","20","60","419","410","418","127","431","443","430","423","383","2022-04-22T00:00:00.000","0","438"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2763","Robert Gray Elementary","100862","P","1st Grade","48","25","0","23","0","0","0","20","0","2","26","12","0","9","41","4","0","2","0","4","36","48","39","7","44","48","46","48","44","2022-04-22T00:00:00.000","0","47"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2763","Robert Gray Elementary","100862","P","2nd Grade","46","22","0","24","1","1","1","18","0","3","22","7","0","7","42","5","0","1","0","5","39","46","39","4","41","46","45","46","41","2022-04-22T00:00:00.000","0","46"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2763","Robert Gray Elementary","100862","P","3rd Grade","48","25","0","23","2","0","0","11","0","5","30","3","1","7","37","2","0","1","0","4","45","47","41","11","46","48","47","48","44","2022-04-22T00:00:00.000","0","47"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2763","Robert Gray Elementary","100862","P","4th Grade","32","20","0","12","1","0","0","13","0","2","16","4","0","4","21","2","0","4","0","5","28","32","28","11","30","32","28","32","27","2022-04-22T00:00:00.000","0","32"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2763","Robert Gray Elementary","100862","P","5th Grade","41","22","0","19","0","0","1","8","0","4","28","2","0","5","31","3","0","1","0","8","39","41","36","10","38","41","40","41","33","2022-04-22T00:00:00.000","0","40"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2763","Robert Gray Elementary","100862","P","6th Grade","35","19","0","16","4","1","0","9","0","1","20","1","0","3","28","1","0","2","0","6","34","35","32","7","34","35","33","35","29","2022-04-22T00:00:00.000","0","34"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2763","Robert Gray Elementary","100862","P","AllGrades","327","167","0","160","8","2","2","113","0","23","179","41","1","43","256","22","0","17","0","43","286","326","284","71","305","327","310","327","284","2022-04-22T00:00:00.000","0","322"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2763","Robert Gray Elementary","100862","P","Kindergarten","49","22","0","27","0","0","0","20","0","3","26","12","0","4","35","3","0","3","0","8","37","49","45","14","46","49","46","49","41","2022-04-22T00:00:00.000","0","48"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2763","Robert Gray Elementary","100862","P","Pre-Kindergarten","28","12","0","16","0","0","0","14","0","3","11","0","0","4","21","2","0","3","0","3","28","28","24","7","26","28","25","28","25","2022-04-22T00:00:00.000","0","28"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2971","Stevens Elementary School","100864","P","1st Grade","86","39","0","47","2","6","1","27","0","9","41","21","0","7","68","3","0","2","0","11","65","86","79","18","83","86","84","86","75","2022-04-22T00:00:00.000","0","86"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2971","Stevens Elementary School","100864","P","2nd Grade","66","38","0","28","2","2","0","28","0","2","32","14","0","10","59","1","0","2","0","9","52","66","56","7","65","66","64","66","57","2022-04-22T00:00:00.000","0","66"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2971","Stevens Elementary School","100864","P","3rd Grade","67","31","0","36","6","5","2","23","0","3","28","9","0","6","60","2","0","2","0","13","58","67","61","7","65","67","65","67","54","2022-04-22T00:00:00.000","0","67"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2971","Stevens Elementary School","100864","P","4th Grade","63","22","0","41","5","1","0","25","0","3","29","14","0","6","56","1","0","3","1","15","49","63","57","7","62","63","60","62","48","2022-04-22T00:00:00.000","0","61"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2971","Stevens Elementary School","100864","P","5th Grade","70","33","0","37","7","1","2","18","0","4","38","7","3","5","58","1","0","3","0","14","63","67","65","12","69","70","67","70","56","2022-04-22T00:00:00.000","0","70"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2971","Stevens Elementary School","100864","P","6th Grade","49","33","0","16","8","2","2","14","0","2","21","0","0","3","45","2","0","1","1","6","49","49","46","4","47","49","48","48","43","2022-04-22T00:00:00.000","0","48"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2971","Stevens Elementary School","100864","P","AllGrades","518","255","0","263","31","19","12","173","2","30","251","80","3","47","434","14","0","25","2","90","438","515","471","84","504","518","493","516","428","2022-04-22T00:00:00.000","0","514"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2971","Stevens Elementary School","100864","P","Kindergarten","71","29","0","42","1","2","3","21","2","5","37","15","0","6","54","4","0","8","0","17","56","71","65","17","67","71","63","71","54","2022-04-22T00:00:00.000","0","71"
"2014-15","School","Grays Harbor","Capital Region ESD 113","100004","14005","Aberdeen School District","100010","2971","Stevens Elementary School","100864","P","Pre-Kindergarten","46","30","0","16","0","0","2","17","0","2","25","0","0","4","34","0","0","4","0","5","46","46","42","12","46","46","42","46","41","2022-04-22T00:00:00.000","0","45"
"2014-15","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","1st Grade","45","19","0","26","0","0","0","4","0","0","41","0","0","0","18","0","0","1","0","5","45","45","45","27","45","45","44","45","40","2022-04-22T00:00:00.000","0","45"
"2014-15","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","2nd Grade","34","14","0","20","0","0","0","2","0","0","32","0","0","1","9","0","0","0","0","4","34","34","33","25","34","34","34","34","30","2022-04-22T00:00:00.000","0","34"
"2014-15","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","3rd Grade","41","21","0","20","0","1","0","4","0","0","36","0","0","2","14","0","0","0","0","4","41","41","39","27","41","41","41","41","37","2022-04-22T00:00:00.000","0","41"
"2014-15","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","4th Grade","35","12","0","23","0","1","0","1","0","1","32","0","0","3","15","0","0","2","0","1","35","35","32","20","35","35","33","35","34","2022-04-22T00:00:00.000","0","34"
"2014-15","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","5th Grade","42","24","0","18","1","1","0","3","0","0","37","0","0","2","12","0","0","2","0","7","42","42","40","30","42","42","40","42","35","2022-04-22T00:00:00.000","0","40"
"2014-15","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","AllGrades","244","113","0","131","1","3","2","16","0","1","221","0","0","8","80","0","0","8","0","33","244","244","236","164","244","244","236","244","211","2022-04-22T00:00:00.000","0","241"
"2014-15","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","Half-day Kindergarten","42","19","0","23","0","0","2","2","0","0","38","0","0","0","11","0","0","3","0","7","42","42","42","31","42","42","39","42","35","2022-04-22T00:00:00.000","0","42"
