"openeddate","openedyear","status","estimatedsavings","actualsavings","businesscategory","naics","naicsname","business","businessstreetline1","businessstreetline2","businesscity","businessstate","businesszip","geocode","business_id","id"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Couriers & Express Delivery Services","492110-Couriers & Express Delivery Services",,"","","","Buckley","WA","98321    ",,"319252","625822"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Contractors","235000-Special trade Contractors (includes plumbers, elec",,"","","","Bellevue","WA","98007    ",,"319267","625850"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Computer Manufacturing","334111-Computer Manufacturing",,"Apple Inc","One Apple Park Wy","","Cupertino","CA","95014    ",,"92093","625851"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Travel","721100-Travel Accomodations",,"","","","","WA","         ",,"319269","625854"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Software Publishers","511210-Software Publishers",,"Microsoft Corporation","One Microsoft Wy","","Redmond","WA","98052    ",,"7861","625837"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Dating Clubs and Social Networking","812199-Dating Clubs and Social Networking",,"Facebook","","","Palo Alto","CA","         ",,"215014","625840"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Residential Landlord","531311-Residential property managers (includes landlords)",,"Aspen Heights Pullman","1000 NE Colorado St","","Pullman","WA","99163    ",,"318570","625853"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Auto Repair","811100-Automotive Repair & Maintenance",,"KFG Motorsports","232 C St NW","","Auburn","WA","98001    ",,"297482","625865"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Health Care","621330-Mental health practitioners",,"","","","Spokane","WA","99202    ",,"319271","625856"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Contractors","235000-Special trade Contractors (includes plumbers, elec",,"California All-Steel Carports Inc","PO Box 6137","","Fresno","CA","93703    ",,"285899","625835"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Retail Sales","443000-Electronics/appliance stores",,"","","","Clifton","NJ","07013    ",,"319261","625826"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Unclassified Establishments","990000-Unclassified Establishments",,"","","","","WA","         ",,"319274","625864"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Travel","531390-Timeshare exchange services",,"Reed Hein & Associates LLC dba Timeshare Exit Team","PMB 781","218 Main Street","Kirkland","WA","98033-6108",,"263113","625839"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Commercial Banking","522110-Commercial Banking",,"US Bank Corporate Compliance","200 S 6th St","Mailstop EP-MN-L06C","Minneapolis","MN","55402    ",,"87089","625860"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Home and Condo owner associations","813990-Home and Condo owner associations",,"","","","Port Ludlow","WA","98365    ",,"319258","625824"
"2022-09-12T00:00:00.000","2022","Open","0.00","0.00","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"Amazon.com","PO Box 81226","","Seattle","WA","98108-1226",,"120419","625819"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Retail Sales","444000-Building materials (incl. plumbing stores), garden",,"Lowe's Home Improvement","1605 Curtis Bridge Rd","Mail Code RSN6","Wilkesboro","NC","28697    ",,"117125","625846"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Waste Management Services","562000-Waste Management Services",,"","","","Richland","WA","99352    ",,"319250","625820"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Telecommunications","513310-Wired Telecommunications Carriers",,"CenturyLink","6704 N Nevada St Ste #6","","Spokane","WA","99208    ",,"258126","625847"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Dating Clubs and Social Networking","812199-Dating Clubs and Social Networking",,"Facebook","","","Palo Alto","CA","         ",,"215014","625848"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Insurance","524000-Insurance Carriers & Related Activities",,"Liberty Mutual Insurance","Liberty Mutual Group","175 Berkeley St","Portland","OR","97224    ",,"245190","625858"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Admin. & support services (office admin., faciliti","560000-Admin. & support services (office admin., faciliti",,"","","","Olympia","WA","98512    ",,"319266","625849"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Unclassified Establishments","990000-Unclassified Establishments",," Unknown","","","","  ","         ",,"207054","625821"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Boat Dealers","441222-Boat Dealers",,"","","","Vancouver","WA","98661    ",,"319272","625861"
"2022-09-12T00:00:00.000","2022","Open","0.00","0.00","Travel","721100-Travel Accomodations",,"Extended Stay America - Everett","8410 Broadway","","Everett","WA","98208    ",,"306554","625813"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Government Agencies","920000-Public Administration",,"Washington State Employment Security Department","PO Box 9046","","Olympia","WA","98507    ",,"254645","625815"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"Amazon.com","PO Box 81226","","Seattle","WA","98108-1226",,"120419","625830"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Admin. & support services (office admin., faciliti","560000-Admin. & support services (office admin., faciliti",,"Norton Antivirus / Symantec Corp","350 Ellis St","","Mountain View","CA","94043    ",,"299456","625816"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Insurance","524000-Insurance Carriers & Related Activities",,"Regence Blue Shield","1800 9th Ave","","Seattle","WA","98101-1314",,"89898","625832"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"","","","Seattle","WA","98121    ",,"319265","625845"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Dating Clubs and Social Networking","812199-Dating Clubs and Social Networking",,"Facebook","","","Palo Alto","CA","         ",,"215014","625833"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Health Care","621600-Home health care Agencies",,"","","","Everett","WA","98203    ",,"319273","625862"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Health Care","622000-Hospitals",,"Providence Health and Services","Department of Legal Affairs","PO Box 389672","Seattle","WA","98138-9672",,"134748","625867"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Software Publishers","511210-Software Publishers",,"Intuit Inc/Intuit Software/Turbo Tax/PayCycle","2800 Commerce Center Pl","","Tucson","AZ","85726    ",,"140533","625817"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Automobile Manufacturing","336111-Automobile Manufacturing",,"Volkswagen of America","3800 Hamlin Rd","","Auburn Hills","MI","48309    ",,"121420","625831"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Government Agencies","920000-Public Administration",,"","","","Seattle","WA","98104    ",,"319201","625678"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Dating Clubs and Social Networking","812199-Dating Clubs and Social Networking",,"Facebook","","","Palo Alto","CA","         ",,"215014","625462"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Unclassified Establishments","990000-Unclassified Establishments",,"Identity Theft","","","","  ","         ",,"92632","625857"
"2022-09-12T00:00:00.000","2022","New","0.00","0.00","Contractors","233000-General Contracting, building, & developing",,"","","","Redmond","WA","98052    ",,"319263","625828"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Collections","561440-Collection Agencies",,"","","","","WA","         ",,"319234","625761"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Auto Sales","441210-RV Dealers",,"","","","Pasco","WA","99301    ",,"295513","625773"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Collections","561440-Collection Agencies",,"Providence Health and Services","Department of Legal Affairs","PO Box 389672","Seattle","WA","98138-9672",,"134748","625737"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Contractors","235000-Special trade Contractors (includes plumbers, elec",,"Seattle Appliance Service and Repair","21428 International Blvd Apt B105","","SeaTac","WA","98198-6012",,"305272","625792"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Telecommunications","513320-Telecommunications/Wireless",,"AT&T Mobility","308 S Akard St Rm 1110","","Dallas","TX","75202    ",,"143825","625749"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Residential Landlord","531311-Residential property managers (includes landlords)",,"","","","Kirkland","WA","98034    ",,"305351","625780"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Insurance","524000-Insurance Carriers & Related Activities",,"Allstate Insurance","2775 Sanders Rd","","Northbrook","IL","60062    ",,"75633","625776"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Auto Sales","441100-Automotive Dealers",,"","","","Kennewick","WA","97838    ",,"252799","625774"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Contractors","233000-General Contracting, building, & developing",,"","","","Kent","WA","         ",,"319226","625736"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Travel","561510-Travel Agents",,"ASAP Tickets","100 Pine St Ste 1925","","San Francisco","CA","94111    ",,"286844","625807"
"2022-09-09T00:00:00.000","2022","Open","0.00","0.00","Travel","721100-Travel Accomodations",,"AirBnB","888 Brannan St","","San Francisco","CA","94103    ",,"259487","625545"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Retail Sales","444000-Building materials (incl. plumbing stores), garden",,"Lowe's Home Improvement","1605 Curtis Bridge Rd","Mail Code RSN6","Wilkesboro","NC","28697    ",,"117125","625758"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Travel","721100-Travel Accomodations",,"Days Inn by Wyndham - Ocean Shores","891 Ocean Shores Blvd NW","","Ocean Shores","WA","98569    ",,"314174","625799"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Colleges, Universities & Professional Schools","611310-Colleges, Universities & Professional Schools",,"Bastyr University","14500 Juanita Dr NE","","Kenmore","WA","98028-4966",,"251920","625793"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Restaurants and Bars","722000-Restaurants and Bars",,"Starbucks","2401 Utah Ave S ","Mail Stop R-CR1","Seattle","WA","98134    ",,"200683","625741"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Contractors","235000-Special trade Contractors (includes plumbers, elec",,"","","","Longview ","WA","98632    ",,"319245","625798"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Consumer Lending & Transfer Agents","522291-Consumer Lending (includes Payday Lenders)",,"Navient","PO Box 4200 ","","Wilkes-Barre","PA","18773    ",,"122656","625775"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Retail Sales","445110-Supermarkets",,"Safeway - Vancouver","PO Box 523","","Clackamas","OR","97015    ",,"207475","625742"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Government Agencies","920000-Public Administration",,"Seattle Housing Authority","190 Queen Anne Ave N","","Seattle","WA","98109-1028",,"258155","625599"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Health Care","622000-Hospitals",,"Kittitas Valley Healthcare","603 S Chestnut St","","Ellensburg","WA","98926    ",,"248816","625809"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Health Care","621300-Offices of Other Health Professionals",,"","","","Port Townsend","WA","98368    ",,"319224","625744"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Residential Landlord","531311-Residential property managers (includes landlords)",,"Arcadia Townhomes","1300 SW Campus Dr","","Federal Way","WA","98023    ",,"251980","625788"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Unclassified Establishments","990000-Unclassified Establishments",," Unknown","","","","  ","         ",,"207054","625772"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Legal Services","541100-Legal Services- Attorneys",,"","","","Tacoma","WA","98402    ",,"319232","625753"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Telecommunications","513320-Telecommunications/Wireless",,"Verizon Wireless","6955 S Morelos Pl","","Chandler","AZ","85226    ",,"208328","625768"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Motor Vehicle Towing","488400-Motor Vehicle Towing",,"","","","Dupont","WA","98327    ",,"319233","625752"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Dating Clubs and Social Networking","812199-Dating Clubs and Social Networking",,"Facebook","","","Palo Alto","CA","         ",,"215014","625805"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Couriers & Express Delivery Services","492110-Couriers & Express Delivery Services",,"","","","Tigard","OR","         ",,"319242","625797"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Couriers & Express Delivery Services","492110-Couriers & Express Delivery Services",,"FedEx Customer Relations","3875 Airways Module H3","Department 4634","Memphis","TN","38116    ",,"116202","625754"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"Weee!","1950 6th Ave S","","Seattle","WA","98134    ",,"316047","625795"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Unclassified Establishments","990000-Unclassified Establishments",," Unknown","","","","  ","         ",,"207054","625803"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"","","","","WA","         ",,"219500","625734"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Computer & office machine system repair & maintena","811212-Computer & office machine system repair & maintena",,"","","","","WA","         ",,"319227","625738"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Telecommunications","513320-Telecommunications/Wireless",,"T-Mobile","PO Box 37380","","Albuquerque","NM","87176    ",,"118545","625785"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Dating Clubs and Social Networking","812199-Dating Clubs and Social Networking",,"Facebook","","","Palo Alto","CA","         ",,"215014","625808"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Dating Clubs and Social Networking","812199-Dating Clubs and Social Networking",,"Facebook","","","Palo Alto","CA","         ",,"215014","625800"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"Amazon.com","PO Box 81226","","Seattle","WA","98108-1226",,"120419","625746"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Government Agencies","920000-Public Administration",,"","","","Vancouver","WA","98661    ",,"319228","625740"
"2022-09-09T00:00:00.000","2022","Open","0.00","0.00","Collections","561440-Collection Agencies",,"Wakefield & Associates","10800 E Bethany Dr Ste 450","","Aurora","CO","80014-2697",,"298005","625452"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Cemeteries & Crematories","812220-Cemeteries & Crematories",,"Simple Cremation","1322 N Monroe","","Spokane","WA","         ",,"287418","625760"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Consumer Lending & Transfer Agents","522291-Consumer Lending (includes Payday Lenders)",,"","","","","WA","         ",,"319239","625783"
"2022-09-09T00:00:00.000","2022","Open","0.00","0.00","Insurance","524000-Insurance Carriers & Related Activities",,"Aetna Inc","Aetna Regulatory Resolution Team","151 Farmington Ave, ASB1","Hartford","CT","06156-7003",,"357","625419"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Residential Landlord","531311-Residential property managers (includes landlords)",,"","","","Tacoma","WA","98404-5100",,"319246","625804"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"Amazon.com","PO Box 81226","","Seattle","WA","98108-1226",,"120419","625794"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Retail Sales","452100-Department Stores",,"","","","Riverside","CA","92503    ",,"319238","625781"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Electric Power Generation, Transmission & Distribu","221100-Electric Power Generation, Transmission & Distribu",,"Electrify America","2003 Edmund Halley Dr","","Reston","VA","20191    ",,"318402","625812"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Retail Sales","444000-Building materials (incl. plumbing stores), garden",,"Home Depot","2455 Paces Ferry Rd B3","Resolution Expeditor Customer Care B3","Atlanta","GA","30339    ",,"80124","625733"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Retail Sales","443000-Electronics/appliance stores",,"","","","Irvine","CA","92614    ",,"314409","625787"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Broadband Providers","513200-Cable Networks & Program Distribution",,"DIRECTV","Office of the President","2260 E Imperial Highway","El Segundo","CA","90245    ",,"200461","625790"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Contractors","235000-Special trade Contractors (includes plumbers, elec",,"","","","Renton","WA","98057    ",,"251813","625806"
"2022-09-09T00:00:00.000","2022","Open","0.00","0.00","Automotive Rental & Leasing (includes cars, trucks","532100-Automotive Rental & Leasing (includes cars, trucks",,"","","","Spokane Valley","WA","99212    ",,"220907","625441"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Health Care","621910-Ambulance Services",,"Northwest Ambulance","PO Box 3510","","Silverdale","WA","98383    ",,"289507","625755"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Commercial Banking","522130-Credit Unions",,"Seattle Credit Union","365 Kirkland Ave ","","Kirkland","WA","98033    ",,"297069","625493"
"2022-09-09T00:00:00.000","2022","Open","0.00","0.00","Contractors","233000-General Contracting, building, & developing",,"","","","Vancouver","WA","98685    ",,"319112","625435"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Retail Sales","452000-General Merchandise Stores",,"Fred Meyer","PO Box 42121","","Portland","OR","97242    ",,"21471","625739"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"Zulily LLC","2601 Elliott Ave Ste 200","","Seattle","WA","98121-1389",,"273339","625791"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Auto Sales","441100-Automotive Dealers",,"","","","Twin Falls","ID","83301    ",,"319247","625811"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Government Agencies","920000-Public Administration",,"","","","New York","NY","10011    ",,"319229","625743"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Duct Cleaning, Heating and Air-Conditioning","238220-Duct Cleaning, Heating and Air-Conditioning",,"","","","Atlanta","GA","30328    ",,"319243","625796"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Auto Sales","441100-Automotive Dealers",,"Rick's Auto Sales","1056 Tenant Way","","Longview","WA","98632    ",,"307636","625810"
"2022-09-09T00:00:00.000","2022","Open","0.00","0.00","Auto Repair","811100-Automotive Repair & Maintenance",,"Willands Auto Tech","2040 Vista Dr","","Ferndale","WA","98248    ",,"203679","625407"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Books/Magazines & Directory Publishers","511140-Database & Directory Publishers",,"Zillow Group Inc/Trulia Inc","1301 2nd Ave 31st Fl","","Seattle","WA","98101    ",,"237392","625748"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Mortgage Lending","522390-Real Estate Loan Servicing",,"PennyMac Loan Services","3043 Townsgate Rd Ste 200","","Westlake Village","CA","91361    ",,"228845","625802"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Government Agencies","920000-Public Administration",,"Washington State Department of Labor and Industries","PO Box 44000","","Olympia","WA","98504-4000",,"110198","625789"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Unclassified Establishments","990000-Unclassified Establishments",," Unknown","","","","  ","         ",,"207054","625751"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Health and Diet Clubs","713940-Fitness & Recreational Industries",,"Olympic Athletic Club","5301 Leary Ave NW","","Seattle","WA","98107    ",,"144015","625786"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Dating Clubs and Social Networking","812199-Dating Clubs and Social Networking",,"Facebook","","","Palo Alto","CA","         ",,"215014","625745"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Unclassified Establishments","990000-Unclassified Establishments",,"","","","","  ","         ",,"319237","625765"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Auto Sales","441100-Automotive Dealers",,"Capital City Honda","2370 Carriage Lp","","Olympia","WA","98502    ",,"280771","625801"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Retail Sales","452910-Warehouse Clubs & Superstores",,"Costco","999 Lake Dr","","Issaquah","WA","98027    ",,"83733","625735"
"2022-09-09T00:00:00.000","2022","Open","0.00","0.00","Mortgage Lending","522390-Real Estate Loan Servicing",,"PHH Mortgage fka Ocwen Loan Servicing LLC","PO Box 5432","","Mount Laurel","NJ","08054    ",,"218039","624734"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Auto Sales","441100-Automotive Dealers",,"Toyota of Seattle","2121 8th Ave","","Seattle","WA","98121-2607",,"30280","625782"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Insurance","524000-Insurance Carriers & Related Activities",,"","","","Daytona Beach","FL","32114    ",,"319230","625747"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Health Care","621400-Outpatient Care Centers",,"Pathways and Frontier Behavioral Health","107 S Division St","","Spokane","WA","99202    ",,"292287","625777"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Home and Condo owner associations","813990-Home and Condo owner associations",,"","","","Blaine","WA","98230    ",,"319240","625784"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Health Care","621200-Offices of Dentists",,"","","","Seattle","WA","98104    ",,"319235","625762"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Health Care","621300-Offices of Other Health Professionals",,"","","","Lynnwood","WA","98036    ",,"319122","625483"
"2022-09-09T00:00:00.000","2022","New","0.00","0.00","Consumer Lending & Transfer Agents","522291-Consumer Lending (includes Payday Lenders)",,"Mercedes-Benz Financial Services USA LLC","14372 Heritage Parkway","","Fort Worth","TX","76177    ",,"259587","625750"
"2022-09-08T00:00:00.000","2022","New","0.00","0.00","Air Transportation","481000-Air Transportation",,"Lufthansa","","","","WA","         ",,"319092","625649"
"2022-09-08T00:00:00.000","2022","Open","0.00","0.00","Admin. & support services (office admin., faciliti","560000-Admin. & support services (office admin., faciliti",,"","","","","WA","         ",,"319165","625586"
"2022-09-08T00:00:00.000","2022","New","0.00","0.00","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"","","","Hempsted","NY","11550    ",,"319197","625667"
"2022-09-08T00:00:00.000","2022","New","0.00","0.00","Moving Companies","484210-Moving Companies",,"Belmont Moving and Storage","1280 Old Congress Ave #217","","West Palm Beach","FL","33409    ",,"318304","625708"
"2022-09-08T00:00:00.000","2022","New","0.00","0.00","Broadband Providers","514191-Internet service providers/info. services (doesn't",,"","","","Hawthorne","CA","90250    ",,"319198","625669"
"2022-09-08T00:00:00.000","2022","New","0.00","0.00","Auto Repair","811100-Automotive Repair & Maintenance",,"Bankers Auto Rebuild & Towing","405 S 7th St","","Renton","WA","98057    ",,"273560","625694"
"2022-09-08T00:00:00.000","2022","New","0.00","0.00","Auto Sales","441100-Automotive Dealers",,"Swickard Edmonds LLC dba Swickard Toyota","21300 Hwy 99","","Edmonds ","WA","98026    ",,"311442","625619"
"2022-09-08T00:00:00.000","2022","New","0.00","0.00","Retail Sales","452910-Warehouse Clubs & Superstores",,"Costco","999 Lake Dr","","Issaquah","WA","98027    ",,"83733","625679"
"2022-09-08T00:00:00.000","2022","New","0.00","0.00","Contractors","233000-General Contracting, building, & developing",,"USA Green Builders","879 Rainier Ave N","","Renton","WA","98057-5378",,"310343","625712"
"2022-09-08T00:00:00.000","2022","New","0.00","0.00","Financial Planning","523930-Financial Planning",,"Vanguard Compliance Department","PO Box 2600","","Valley Forge","PA","19482-2600",,"252096","625575"
"2022-09-08T00:00:00.000","2022","New","0.00","0.00","Dating Clubs and Social Networking","812199-Dating Clubs and Social Networking",,"Facebook","","","Palo Alto","CA","         ",,"215014","625705"
"2022-09-08T00:00:00.000","2022","New","0.00","0.00","Insurance","524000-Insurance Carriers & Related Activities",,"","","","Renton","WA","98056    ",,"319179","625615"
"2022-09-08T00:00:00.000","2022","New","0.00","0.00","Commercial Banking","522130-Credit Unions",,"IQ Credit Union","PO Box 1739","","Vancouver","WA","98660    ",,"228866","625603"
"2022-09-08T00:00:00.000","2022","New","0.00","0.00","Security Systems (including locksmiths)","561620-Security Systems (including locksmiths)",,"ADT Security/Protection One Alarm Services","1501 Yamato Rd","","Boca Raton","FL","33431    ",,"105279","625729"
"2022-09-08T00:00:00.000","2022","Open","0.00","0.00","Extended Service contract companies","524128-Extended Service contract companies",,"American Auto Shield","1957 Cole Blvd #200","","Lakewood","CO","80401    ",,"301872","625350"
"2022-09-08T00:00:00.000","2022","New","0.00","0.00","MHU Use Only - MH landlord","531190-MHU Use Only - MH landlord",,"","","","Spokane","WA","99224    ",,"318945","624917"
"2022-09-08T00:00:00.000","2022","Open","0.00","0.00","Commercial Banking","522110-Commercial Banking",,"KeyBank National Association","127 Public Sq","","Cleveland","OH","44114    ",,"94498","625640"
"2022-09-08T00:00:00.000","2022","New","0.00","0.00","Exterminating & pest control Services","561710-Exterminating & pest control Services",,"","","","Seattle","WA","98103    ",,"319208","625704"
"2022-09-08T00:00:00.000","2022","New","0.00","0.00","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"Amazon.com","PO Box 81226","","Seattle","WA","98108-1226",,"120419","625551"
"2022-09-08T00:00:00.000","2022","New","0.00","0.00","Retail Sales","452100-Department Stores",,"","","","Bellevue","WA","98004    ",,"319217","625715"
