"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","highly_capable","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_highly_capable","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof","foster_care","non_foster_care"
"2016-17","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","3rd Grade","4","3","0","1","0","0","0","0","0","0","4","0","0","0","2","0","0","0","0","0","4","4","4","2","4","4","4","4","4","2022-04-22T00:00:00.000","0","4"
"2016-17","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","4th Grade","10","4","0","6","0","0","0","0","0","0","10","0","0","0","3","0","0","1","0","0","10","10","10","7","10","10","9","10","10","2022-04-22T00:00:00.000","0","10"
"2016-17","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","5th Grade","7","3","0","4","0","0","0","2","0","0","5","0","0","0","1","0","2","0","0","0","7","7","7","6","7","5","7","7","7","2022-04-22T00:00:00.000","0","7"
"2016-17","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","6th Grade","9","6","0","3","0","0","0","2","0","0","7","0","0","0","3","0","0","2","0","1","9","9","9","6","9","9","7","9","8","2022-04-22T00:00:00.000","0","9"
"2016-17","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","7th Grade","3","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","3","3","3","3","3","3","3","3","2022-04-22T00:00:00.000","0","3"
"2016-17","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","8th Grade","10","3","0","7","0","0","0","0","0","0","10","0","0","0","0","0","0","2","0","0","10","10","10","10","10","10","8","10","10","2022-04-22T00:00:00.000","0","10"
"2016-17","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","9th Grade","14","6","0","8","0","0","1","0","0","1","12","0","0","1","3","0","0","4","0","2","14","14","13","11","14","14","10","14","12","2022-04-22T00:00:00.000","0","14"
"2016-17","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","AllGrades","139","70","0","69","2","1","6","11","0","5","114","0","0","3","33","0","4","19","5","6","139","139","136","106","139","135","120","134","133","2022-04-22T00:00:00.000","0","139"
"2016-17","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","Kindergarten","5","4","0","1","0","0","0","2","0","0","3","0","0","0","1","0","1","0","0","0","5","5","5","4","5","4","5","5","5","2022-04-22T00:00:00.000","0","5"
"2016-17","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","10th Grade","23","7","0","16","0","1","0","4","0","1","17","0","0","2","13","0","0","4","4","5","23","23","21","10","23","23","19","19","18","2022-04-22T00:00:00.000","0","22"
"2016-17","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","11th Grade","52","27","0","25","0","0","0","6","0","1","45","0","0","5","24","0","1","5","2","13","52","52","47","28","52","51","47","50","39","2022-04-22T00:00:00.000","0","52"
"2016-17","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","12th Grade","32","11","0","21","0","0","2","1","1","0","28","1","0","9","19","0","0","10","1","7","31","32","23","13","32","32","22","31","25","2022-04-22T00:00:00.000","0","31"
"2016-17","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","9th Grade","8","5","0","3","0","0","0","1","0","0","7","0","0","1","7","0","0","0","0","2","8","8","7","1","8","8","8","8","6","2022-04-22T00:00:00.000","0","8"
"2016-17","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","AllGrades","115","50","0","65","0","1","2","12","1","2","97","1","0","17","63","0","1","19","7","27","114","115","98","52","115","114","96","108","88","2022-04-22T00:00:00.000","0","113"
"2016-17","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","1st Grade","40","24","0","16","0","1","0","3","0","1","35","0","0","1","17","0","0","3","0","5","40","40","39","23","40","40","37","40","35","2022-04-22T00:00:00.000","0","40"
"2016-17","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","2nd Grade","41","19","0","22","0","1","0","1","0","1","38","0","1","1","13","0","0","1","0","4","41","40","40","28","41","41","40","41","37","2022-04-22T00:00:00.000","0","41"
"2016-17","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","3rd Grade","57","30","0","27","0","0","0","2","0","1","54","0","3","0","18","0","1","3","1","12","57","54","57","39","57","56","54","56","45","2022-04-22T00:00:00.000","0","57"
"2016-17","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","4th Grade","45","21","0","24","1","1","0","3","0","3","37","0","3","0","23","0","1","2","0","8","45","42","45","22","45","44","43","45","37","2022-04-22T00:00:00.000","0","45"
"2016-17","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","5th Grade","48","24","0","24","0","0","1","1","0","4","42","0","1","0","19","0","0","3","0","5","48","47","48","29","48","48","45","48","43","2022-04-22T00:00:00.000","0","48"
"2016-17","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","AllGrades","317","157","0","160","1","3","1","14","0","11","287","0","8","2","118","0","4","16","1","51","317","309","315","199","317","313","301","316","266","2022-04-22T00:00:00.000","0","317"
"2016-17","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","Kindergarten","48","20","0","28","0","0","0","3","0","1","44","0","0","0","17","0","1","3","0","8","48","48","48","31","48","47","45","48","40","2022-04-22T00:00:00.000","0","48"
"2016-17","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","Pre-Kindergarten","38","19","0","19","0","0","0","1","0","0","37","0","0","0","11","0","1","1","0","9","38","38","38","27","38","37","37","38","29","2022-04-22T00:00:00.000","0","38"
"2016-17","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","10th Grade","63","35","0","28","0","1","0","7","0","3","52","0","4","1","20","0","0","2","2","5","63","59","62","43","63","63","61","61","58","2022-04-22T00:00:00.000","0","62"
"2016-17","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","11th Grade","52","26","0","26","1","0","0","5","0","5","41","0","1","3","16","0","0","3","4","5","52","51","49","36","52","52","49","48","47","2022-04-22T00:00:00.000","0","51"
"2016-17","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","12th Grade","56","27","0","29","1","0","0","5","0","2","48","0","1","4","18","0","0","4","1","7","56","55","52","38","56","56","52","55","49","2022-04-22T00:00:00.000","0","56"
"2016-17","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","6th Grade","53","29","0","24","0","0","0","3","0","4","46","0","1","1","21","0","1","0","1","5","53","52","52","32","53","52","53","52","48","2022-04-22T00:00:00.000","0","53"
"2016-17","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","7th Grade","61","31","0","30","0","1","0","2","0","7","51","0","6","1","19","0","0","0","0","8","61","55","60","42","61","61","61","61","53","2022-04-22T00:00:00.000","0","61"
"2016-17","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","8th Grade","53","28","0","25","1","1","0","3","0","2","46","0","4","2","15","0","1","1","4","8","53","49","51","38","53","52","52","49","45","2022-04-22T00:00:00.000","0","53"
"2016-17","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","9th Grade","44","20","0","24","0","1","0","1","0","2","40","0","3","0","13","0","0","0","0","8","44","41","44","31","44","44","44","44","36","2022-04-22T00:00:00.000","0","44"
"2016-17","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","AllGrades","382","196","0","186","3","4","0","26","0","25","324","0","20","12","122","0","2","10","12","46","382","362","370","260","382","380","372","370","336","2022-04-22T00:00:00.000","0","380"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","1st Grade","91","46","0","45","0","8","4","22","1","18","38","25","0","0","62","0","1","5","1","17","66","91","91","29","91","90","86","90","74","2022-04-22T00:00:00.000","0","91"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","2nd Grade","90","48","0","42","0","9","3","26","1","13","38","27","0","5","52","0","0","1","1","6","63","90","85","38","90","90","89","89","84","2022-04-22T00:00:00.000","0","90"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","3rd Grade","98","54","0","44","0","9","3","28","3","16","39","18","0","2","64","0","2","5","3","3","80","98","96","34","98","96","93","95","95","2022-04-22T00:00:00.000","0","98"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","4th Grade","96","48","0","48","1","11","2","28","3","6","45","24","0","0","63","1","1","4","1","8","72","96","96","33","95","95","92","95","88","2022-04-22T00:00:00.000","0","96"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","5th Grade","72","35","0","37","0","8","4","23","3","3","31","14","0","1","46","0","1","2","1","5","58","72","71","26","72","71","70","71","67","2022-04-22T00:00:00.000","0","72"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","AllGrades","612","303","0","309","1","57","20","173","12","85","264","143","0","9","362","1","8","20","9","77","469","612","603","250","611","604","592","603","535","2022-04-22T00:00:00.000","0","612"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Half-day Kindergarten","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","1","1","1","0","1","1","1","1","0","2022-04-22T00:00:00.000","0","1"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Kindergarten","108","49","0","59","0","7","3","25","1","21","51","33","0","1","56","0","1","2","2","11","75","108","107","52","108","107","106","106","97","2022-04-22T00:00:00.000","0","108"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Pre-Kindergarten","56","22","0","34","0","5","1","21","0","7","22","2","0","0","18","0","2","1","0","26","54","56","56","38","56","54","55","56","30","2022-04-22T00:00:00.000","0","56"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","1st Grade","90","43","0","47","0","10","5","17","0","14","44","39","0","2","42","0","0","2","1","7","51","90","88","48","90","90","88","89","83","2022-04-22T00:00:00.000","0","90"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","2nd Grade","80","41","0","39","0","13","8","17","0","7","35","27","0","0","40","0","1","0","1","7","53","80","80","40","80","79","80","79","73","2022-04-22T00:00:00.000","0","79"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","3rd Grade","105","53","0","52","0","14","6","18","0","8","59","21","0","1","47","0","1","4","1","8","84","105","104","58","105","104","101","104","97","2022-04-22T00:00:00.000","0","105"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","4th Grade","113","67","0","46","0","19","7","30","0","8","49","13","0","0","54","0","3","1","6","17","100","113","113","59","113","110","112","107","96","2022-04-22T00:00:00.000","0","113"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","5th Grade","111","62","0","49","0","14","8","23","2","7","57","13","0","1","61","0","1","3","0","12","98","111","110","50","111","110","108","111","99","2022-04-22T00:00:00.000","0","111"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","AllGrades","576","296","0","280","0","83","37","130","2","53","271","150","0","4","282","0","7","11","9","60","426","576","572","294","576","569","565","567","516","2022-04-22T00:00:00.000","0","575"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","Kindergarten","77","30","0","47","0","13","3","25","0","9","27","37","0","0","38","0","1","1","0","9","40","77","77","39","77","76","76","77","68","2022-04-22T00:00:00.000","0","77"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","10th Grade","370","201","0","169","3","45","40","63","5","33","181","29","16","4","156","0","2","11","18","34","341","354","366","214","370","368","359","352","336","2022-04-22T00:00:00.000","0","368"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","11th Grade","409","222","0","187","6","41","38","63","5","25","231","26","9","4","167","0","0","19","22","20","383","400","405","242","409","409","390","387","389","2022-04-22T00:00:00.000","0","409"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","12th Grade","354","162","0","192","3","38","31","55","7","24","196","17","9","4","124","0","1","14","16","21","337","345","350","230","354","353","340","338","333","2022-04-22T00:00:00.000","0","353"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","9th Grade","382","195","0","187","1","40","42","67","8","29","195","28","13","10","184","0","1","14","22","31","354","369","372","198","382","381","368","360","351","2022-04-22T00:00:00.000","0","381"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","AllGrades","1515","780","0","735","13","164","151","248","25","111","803","100","47","22","631","0","4","58","78","106","1415","1468","1493","884","1515","1511","1457","1437","1409","2022-04-22T00:00:00.000","0","1511"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","10th Grade","382","204","0","178","4","39","15","101","14","20","189","30","28","0","173","0","5","11","11","24","352","354","382","209","382","377","371","371","358","2022-04-22T00:00:00.000","0","382"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","11th Grade","475","238","0","237","0","53","31","122","11","41","217","34","26","4","175","2","4","21","20","34","441","449","471","300","473","471","454","455","441","2022-04-22T00:00:00.000","0","474"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","12th Grade","353","201","0","152","1","39","20","87","1","22","183","15","5","4","108","1","2","10","14","26","338","348","349","245","352","351","343","339","327","2022-04-22T00:00:00.000","0","353"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","9th Grade","431","216","0","215","2","43","19","114","15","32","206","33","21","3","192","0","3","11","16","31","398","410","428","239","431","428","420","415","400","2022-04-22T00:00:00.000","0","431"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","AllGrades","1641","859","0","782","7","174","85","424","41","115","795","112","80","11","648","3","14","53","61","115","1529","1561","1630","993","1638","1627","1588","1580","1526","2022-04-22T00:00:00.000","0","1640"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","10th Grade","464","223","0","241","9","33","36","157","20","43","166","52","4","7","306","1","3","29","27","70","412","460","457","158","463","461","435","437","394","2022-04-22T00:00:00.000","0","463"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","11th Grade","470","199","0","271","13","28","54","126","28","32","189","39","5","19","295","3","1","26","8","81","431","465","451","175","467","469","444","462","389","2022-04-22T00:00:00.000","0","469"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","12th Grade","328","169","0","159","9","19","20","94","14","28","144","19","0","9","188","4","0","31","13","40","309","328","319","140","324","328","297","315","288","2022-04-22T00:00:00.000","0","328"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","9th Grade","434","205","0","229","15","25","39","131","26","33","165","60","4","9","281","1","2","30","15","59","374","430","425","153","433","432","404","419","375","2022-04-22T00:00:00.000","0","429"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","AllGrades","1696","796","0","900","46","105","149","508","88","136","664","170","13","44","1070","9","6","116","63","250","1526","1683","1652","626","1687","1690","1580","1633","1446","2022-04-22T00:00:00.000","0","1689"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","6th Grade","253","136","0","117","0","22","25","62","11","26","107","38","9","4","153","0","3","14","3","31","215","244","249","100","253","250","239","250","222","2022-04-22T00:00:00.000","0","253"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","7th Grade","243","132","0","111","1","24","26","63","12","21","96","33","9","6","161","1","0","12","6","25","210","234","237","82","242","243","231","237","218","2022-04-22T00:00:00.000","0","240"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","8th Grade","229","98","0","131","2","19","27","57","7","10","107","27","6","6","128","0","5","14","4","37","202","223","223","101","229","224","215","225","192","2022-04-22T00:00:00.000","0","227"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","AllGrades","725","366","0","359","3","65","78","182","30","57","310","98","24","16","442","1","8","40","13","93","627","701","709","283","724","717","685","712","632","2022-04-22T00:00:00.000","0","720"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","1st Grade","85","40","0","45","10","2","3","38","6","8","18","30","0","1","65","1","0","2","0","15","55","85","84","20","84","85","83","85","70","2022-04-22T00:00:00.000","0","85"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","2nd Grade","77","31","0","46","7","3","5","32","2","7","21","25","0","0","54","0","0","3","0","17","52","77","77","23","77","77","74","77","60","2022-04-22T00:00:00.000","0","77"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","3rd Grade","76","33","0","43","12","4","4","29","4","6","17","22","0","1","53","1","1","3","0","15","54","76","75","23","75","75","73","76","61","2022-04-22T00:00:00.000","0","76"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","4th Grade","91","47","0","44","16","3","8","36","7","9","12","19","0","1","66","0","0","2","2","14","72","91","90","25","91","91","89","89","77","2022-04-22T00:00:00.000","0","91"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","5th Grade","80","34","0","46","7","4","6","33","3","10","17","14","0","0","59","0","1","0","0","12","66","80","80","21","80","79","80","80","68","2022-04-22T00:00:00.000","0","80"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","AllGrades","556","252","0","304","63","20","36","228","27","62","120","143","0","3","396","2","2","20","2","110","413","556","553","160","554","554","536","554","446","2022-04-22T00:00:00.000","0","556"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","Kindergarten","78","37","0","41","9","1","7","27","5","13","16","33","0","0","52","0","0","4","0","16","45","78","78","26","78","78","74","78","62","2022-04-22T00:00:00.000","0","78"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","Pre-Kindergarten","69","30","0","39","2","3","3","33","0","9","19","0","0","0","47","0","0","6","0","21","69","69","69","22","69","69","63","69","48","2022-04-22T00:00:00.000","0","69"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","1st Grade","74","39","0","35","0","3","5","24","2","7","33","15","0","1","47","0","1","7","0","11","59","74","73","27","74","73","67","74","63","2022-04-22T00:00:00.000","0","74"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","2nd Grade","99","44","0","55","0","8","10","31","5","13","32","30","0","4","80","0","0","7","2","17","69","99","95","19","99","99","92","97","82","2022-04-22T00:00:00.000","0","97"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","3rd Grade","89","46","0","43","0","8","11","18","2","18","32","22","0","3","73","0","0","4","2","15","67","89","86","16","89","89","85","87","74","2022-04-22T00:00:00.000","0","89"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","4th Grade","76","38","0","38","0","1","9","27","5","11","23","22","0","4","59","0","1","4","2","7","54","76","72","17","76","75","72","74","69","2022-04-22T00:00:00.000","0","75"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","5th Grade","72","40","0","32","0","3","9","25","4","6","25","16","0","3","60","1","0","2","2","12","56","72","69","12","71","72","70","70","60","2022-04-22T00:00:00.000","0","72"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","AllGrades","555","276","0","279","1","33","52","164","26","75","204","142","0","19","411","1","2","35","13","101","413","555","536","144","554","553","520","542","454","2022-04-22T00:00:00.000","0","549"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","Half-day Kindergarten","1","1","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","1","1","0","1","1","1","1","0","2022-04-22T00:00:00.000","0","1"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","Kindergarten","105","53","0","52","1","5","7","29","7","14","42","35","0","4","78","0","0","9","4","21","70","105","101","27","105","105","96","101","84","2022-04-22T00:00:00.000","0","103"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","Pre-Kindergarten","39","15","0","24","0","5","1","10","1","6","16","1","0","0","13","0","0","2","1","17","38","39","39","26","39","39","37","38","22","2022-04-22T00:00:00.000","0","38"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","1st Grade","67","34","0","33","0","13","8","9","2","10","25","21","0","0","35","0","0","1","1","7","46","67","67","32","67","67","66","66","60","2022-04-22T00:00:00.000","0","67"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","2nd Grade","101","48","0","53","0","12","12","16","2","15","44","21","0","1","45","0","1","4","3","12","80","101","100","56","101","100","97","98","89","2022-04-22T00:00:00.000","0","101"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","3rd Grade","91","46","0","45","0","18","3","18","3","16","33","18","0","0","44","0","2","4","1","4","73","91","91","47","91","89","87","90","87","2022-04-22T00:00:00.000","0","91"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","4th Grade","66","34","0","32","0","8","6","18","2","4","28","15","0","1","34","0","1","6","1","10","51","66","65","32","66","65","60","65","56","2022-04-22T00:00:00.000","0","66"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","5th Grade","78","38","0","40","0","12","8","13","2","15","28","11","0","0","43","0","2","0","2","7","67","78","78","35","78","76","78","76","71","2022-04-22T00:00:00.000","0","78"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","AllGrades","505","251","0","254","0","83","45","98","14","76","189","117","0","2","251","0","9","19","11","52","388","505","503","254","505","496","486","494","453","2022-04-22T00:00:00.000","0","505"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","Kindergarten","102","51","0","51","0","20","8","24","3","16","31","31","0","0","50","0","3","4","3","12","71","102","102","52","102","99","98","99","90","2022-04-22T00:00:00.000","0","102"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","1st Grade","81","44","0","37","0","3","4","38","8","10","18","40","0","4","61","1","0","6","1","8","41","81","77","20","80","81","75","80","73","2022-04-22T00:00:00.000","0","81"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","2nd Grade","126","61","0","65","1","4","10","67","6","8","30","62","0","1","105","0","0","7","0","12","64","126","125","21","126","126","119","126","114","2022-04-22T00:00:00.000","0","126"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","3rd Grade","96","55","0","41","0","3","2","54","5","13","19","29","0","1","77","0","1","9","0","6","67","96","95","19","96","95","87","96","90","2022-04-22T00:00:00.000","0","95"
"2016-17","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","4th Grade","97","46","0","51","0","5","1","65","7","9","10","34","0","2","86","0","1","5","1","7","63","97","95","11","97","96","92","96","90","2022-04-22T00:00:00.000","0","97"
