"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","highly_capable","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_highly_capable","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof","foster_care","non_foster_care"
"2015-16","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","10th Grade","49","24","0","25","1","0","0","5","0","4","39","0","1","2","14","0","0","1","5","5","49","48","47","35","49","49","48","44","44","2022-04-22T00:00:00.000","0","48"
"2015-16","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","11th Grade","53","27","0","26","1","0","0","6","0","2","44","0","1","1","18","0","0","1","2","4","53","52","52","35","53","53","52","51","49","2022-04-22T00:00:00.000","0","52"
"2015-16","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","12th Grade","51","18","0","33","0","0","0","4","0","3","44","0","1","1","19","0","0","4","2","8","51","50","50","32","51","51","47","49","43","2022-04-22T00:00:00.000","0","51"
"2015-16","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","6th Grade","57","30","0","27","0","0","0","2","0","6","49","0","6","1","13","0","0","0","1","6","57","51","56","44","57","57","57","56","51","2022-04-22T00:00:00.000","0","57"
"2015-16","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","7th Grade","58","31","0","27","1","1","0","3","0","2","51","0","4","0","18","0","0","1","2","7","58","54","58","40","58","58","57","56","51","2022-04-22T00:00:00.000","0","58"
"2015-16","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","8th Grade","50","29","0","21","0","0","0","2","0","1","47","0","3","0","16","0","0","1","0","8","50","47","50","34","50","50","49","50","42","2022-04-22T00:00:00.000","0","50"
"2015-16","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","9th Grade","59","33","0","26","0","1","0","6","0","2","50","0","4","0","20","0","0","0","1","5","59","55","59","39","59","59","59","58","54","2022-04-22T00:00:00.000","0","58"
"2015-16","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","AllGrades","377","192","0","185","3","2","0","28","0","20","324","0","20","5","118","0","0","8","13","43","377","357","372","259","377","377","369","364","334","2022-04-22T00:00:00.000","0","374"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","1st Grade","103","54","0","49","0","10","3","28","2","13","47","24","0","3","67","0","0","3","1","10","79","103","100","36","103","103","100","102","93","2022-04-22T00:00:00.000","0","102"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","2nd Grade","103","54","0","49","0","9","0","31","3","15","45","23","0","6","66","0","0","3","2","5","80","103","97","37","103","103","100","101","98","2022-04-22T00:00:00.000","0","103"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","3rd Grade","105","53","0","52","0","11","1","29","6","7","51","31","0","0","75","0","0","6","0","9","74","105","105","30","105","105","99","105","96","2022-04-22T00:00:00.000","0","105"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","4th Grade","69","34","0","35","0","5","1","26","3","4","30","13","0","4","43","0","0","3","1","3","56","69","65","26","69","69","66","68","66","2022-04-22T00:00:00.000","0","69"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","5th Grade","93","46","0","47","1","11","3","26","3","3","46","14","0","4","61","0","0","3","0","10","79","93","89","32","93","93","90","93","83","2022-04-22T00:00:00.000","0","93"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","AllGrades","613","307","0","306","1","58","15","175","18","65","281","130","0","17","376","0","0","20","4","70","483","613","596","237","613","613","593","609","543","2022-04-22T00:00:00.000","0","612"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Half-day Kindergarten","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","1","0","1","1","1","1","1","2022-04-22T00:00:00.000","0","1"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Kindergarten","92","46","0","46","0","8","6","20","1","17","40","24","0","0","55","0","0","2","0","17","68","92","92","37","92","92","90","92","75","2022-04-22T00:00:00.000","0","92"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Pre-Kindergarten","47","19","0","28","0","4","1","15","0","6","21","1","0","0","8","0","0","0","0","16","46","47","47","39","47","47","47","47","31","2022-04-22T00:00:00.000","0","47"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","1st Grade","87","42","0","45","0","13","10","22","0","7","35","29","0","2","45","0","0","4","1","7","58","87","85","42","87","87","83","86","80","2022-04-22T00:00:00.000","0","87"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","2nd Grade","116","60","0","56","0","15","10","17","1","10","63","26","0","1","50","0","0","4","1","8","90","116","115","66","116","116","112","115","108","2022-04-22T00:00:00.000","0","116"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","3rd Grade","119","67","0","52","0","18","8","31","0","10","52","20","0","1","60","0","0","3","5","14","99","119","118","59","119","119","116","114","105","2022-04-22T00:00:00.000","0","119"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","4th Grade","115","62","0","53","0","15","10","22","2","8","58","20","0","0","63","0","0","3","0","12","95","115","115","52","115","115","112","115","103","2022-04-22T00:00:00.000","0","115"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","5th Grade","129","71","0","58","0","19","10","27","0","12","61","22","0","0","63","0","0","6","2","13","107","129","129","66","129","129","123","127","116","2022-04-22T00:00:00.000","0","128"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","AllGrades","650","343","0","307","0","89","54","135","3","59","310","154","0","4","317","0","0","25","10","64","496","650","646","333","650","650","625","640","586","2022-04-22T00:00:00.000","0","649"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","Half-day Kindergarten","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","2022-04-22T00:00:00.000","0","1"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","Kindergarten","83","41","0","42","0","9","6","15","0","12","41","37","0","0","36","0","0","5","1","9","46","83","83","47","83","83","78","82","74","2022-04-22T00:00:00.000","0","83"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","10th Grade","391","207","0","184","2","35","31","60","2","25","236","14","10","1","172","0","0","13","25","18","377","381","390","219","391","391","378","366","373","2022-04-22T00:00:00.000","0","391"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","11th Grade","381","178","0","203","3","39","34","68","4","24","209","19","10","3","170","0","0","14","14","30","362","371","378","211","381","381","367","367","351","2022-04-22T00:00:00.000","0","378"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","12th Grade","339","164","0","175","1","27","30","46","5","21","209","14","9","4","131","0","0","14","7","22","325","330","335","208","339","339","325","332","317","2022-04-22T00:00:00.000","0","338"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","9th Grade","374","200","0","174","2","39","41","65","5","35","187","17","16","4","174","1","0","11","20","34","357","358","370","200","373","374","363","354","340","2022-04-22T00:00:00.000","0","372"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","AllGrades","1485","749","0","736","8","140","136","239","16","105","841","64","45","12","647","1","0","52","66","104","1421","1440","1473","838","1484","1485","1433","1419","1381","2022-04-22T00:00:00.000","0","1479"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","10th Grade","460","233","0","227","2","47","29","110","11","40","221","27","29","10","184","0","0","16","15","28","433","431","450","276","460","460","444","445","432","2022-04-22T00:00:00.000","0","458"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","11th Grade","383","206","0","177","1","40","18","104","3","26","191","16","5","2","147","1","0","14","12","33","367","378","381","236","382","383","369","371","350","2022-04-22T00:00:00.000","0","383"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","12th Grade","367","168","0","199","3","42","20","87","7","25","183","11","6","4","143","1","0","15","10","29","356","361","363","224","366","367","352","357","338","2022-04-22T00:00:00.000","0","367"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","9th Grade","381","207","0","174","5","37","18","101","13","17","190","21","26","1","173","0","0","10","6","27","360","355","380","208","381","381","371","375","354","2022-04-22T00:00:00.000","0","380"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","AllGrades","1591","814","0","777","11","166","85","402","34","108","785","75","66","17","647","2","0","55","43","117","1516","1525","1574","944","1589","1591","1536","1548","1474","2022-04-22T00:00:00.000","0","1588"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","10th Grade","427","195","0","232","13","27","43","110","20","31","183","31","5","9","285","4","0","24","13","52","396","422","418","142","423","427","403","414","375","2022-04-22T00:00:00.000","0","424"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","11th Grade","417","200","0","217","12","25","34","115","15","39","177","29","0","5","251","5","0","32","14","85","388","417","412","166","412","417","385","403","332","2022-04-22T00:00:00.000","0","416"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","12th Grade","344","159","0","185","15","20","16","88","9","32","164","20","1","8","185","6","0","26","7","41","324","343","336","159","338","344","318","337","303","2022-04-22T00:00:00.000","0","343"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","9th Grade","450","211","0","239","7","33","30","150","20","45","165","47","4","7","307","2","0","22","24","69","403","446","443","143","448","450","428","426","381","2022-04-22T00:00:00.000","0","448"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","AllGrades","1638","765","0","873","47","105","123","463","64","147","689","127","10","29","1028","17","0","104","58","247","1511","1628","1609","610","1621","1638","1534","1580","1391","2022-04-22T00:00:00.000","0","1631"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","5th Grade","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","2022-04-22T00:00:00.000","0","1"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","6th Grade","240","133","0","107","1","20","28","54","10","22","105","33","9","6","159","1","0","9","5","30","207","231","234","81","239","240","231","235","210","2022-04-22T00:00:00.000","0","238"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","7th Grade","262","123","0","139","1","19","28","62","10","18","124","33","6","5","166","1","0","14","5","41","229","256","257","96","261","262","248","257","221","2022-04-22T00:00:00.000","0","259"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","8th Grade","245","112","0","133","2","15","22","60","17","16","113","25","1","4","170","1","0","8","11","35","220","244","241","75","244","245","237","234","210","2022-04-22T00:00:00.000","0","241"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","9th Grade","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","1","2022-04-22T00:00:00.000","0","1"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","AllGrades","749","369","0","380","4","54","78","176","37","56","344","91","16","15","495","3","0","32","21","106","658","733","734","254","746","749","717","728","643","2022-04-22T00:00:00.000","0","740"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","1st Grade","71","27","0","44","8","3","4","33","1","6","16","25","0","0","55","0","0","3","1","18","46","71","71","16","71","71","68","70","53","2022-04-22T00:00:00.000","0","71"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","2nd Grade","80","38","0","42","14","4","1","32","3","8","18","21","0","3","59","1","0","4","0","19","59","80","77","21","79","80","76","80","61","2022-04-22T00:00:00.000","0","80"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","3rd Grade","83","43","0","40","12","3","5","33","6","11","13","19","0","1","63","0","0","3","2","13","64","83","82","20","83","83","80","81","70","2022-04-22T00:00:00.000","0","83"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","4th Grade","71","30","0","41","6","4","2","29","1","11","18","15","0","2","52","0","0","4","1","11","56","71","69","19","71","71","67","70","60","2022-04-22T00:00:00.000","0","71"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","5th Grade","71","34","0","37","9","2","6","27","4","9","14","15","0","0","57","0","0","1","3","18","56","71","71","14","71","71","70","68","53","2022-04-22T00:00:00.000","0","71"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","AllGrades","522","239","0","283","60","20","22","216","23","69","112","120","0","9","396","2","0","28","7","111","402","522","513","126","520","522","494","515","411","2022-04-22T00:00:00.000","0","522"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","Half-day Kindergarten","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","1","0","1","1","1","1","1","2022-04-22T00:00:00.000","0","1"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","Kindergarten","82","40","0","42","10","2","1","34","5","15","15","25","0","3","63","1","0","5","0","14","57","82","79","19","81","82","77","82","68","2022-04-22T00:00:00.000","0","82"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","Pre-Kindergarten","63","26","0","37","1","2","3","28","3","8","18","0","0","0","46","0","0","8","0","18","63","63","63","17","63","63","55","63","45","2022-04-22T00:00:00.000","0","63"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","1st Grade","106","49","0","57","0","7","9","34","9","15","32","36","0","4","86","0","0","12","1","20","70","106","102","20","106","106","94","105","86","2022-04-22T00:00:00.000","0","105"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","2nd Grade","91","49","0","42","0","7","7","21","5","18","33","27","0","2","75","0","0","6","1","15","64","91","89","16","91","91","85","90","76","2022-04-22T00:00:00.000","0","90"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","3rd Grade","88","46","0","42","0","1","9","26","5","15","32","25","0","6","74","0","0","3","0","7","63","88","82","14","88","88","85","88","81","2022-04-22T00:00:00.000","0","87"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","4th Grade","76","36","0","40","0","1","9","27","4","7","28","20","0","4","65","0","0","6","2","13","56","76","72","11","76","76","70","74","63","2022-04-22T00:00:00.000","0","76"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","5th Grade","74","30","0","44","0","5","6","20","4","6","33","15","0","3","61","0","0","2","3","10","59","74","71","13","74","74","72","71","64","2022-04-22T00:00:00.000","0","74"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","AllGrades","565","270","0","295","0","30","45","174","32","77","207","148","0","21","435","0","0","40","7","96","417","565","544","130","565","565","525","558","469","2022-04-22T00:00:00.000","0","562"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","Half-day Kindergarten","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","2022-04-22T00:00:00.000","0","1"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","Kindergarten","91","46","0","45","0","3","4","36","4","9","35","25","0","1","61","0","0","10","0","12","66","91","90","30","91","91","81","91","79","2022-04-22T00:00:00.000","0","91"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","Pre-Kindergarten","38","14","0","24","0","6","1","10","1","7","13","0","0","1","13","0","0","1","0","19","38","38","37","25","38","38","37","38","19","2022-04-22T00:00:00.000","0","38"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","1st Grade","95","49","0","46","0","12","10","18","2","11","42","21","0","1","46","0","0","4","0","13","74","95","94","49","95","95","91","95","82","2022-04-22T00:00:00.000","0","95"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","2nd Grade","90","44","0","46","0","16","4","22","4","13","31","16","0","2","50","0","0","4","0","8","74","90","88","40","90","90","86","90","82","2022-04-22T00:00:00.000","0","89"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","3rd Grade","68","34","0","34","0","9","5","19","2","5","28","16","0","2","40","0","0","0","2","11","52","68","66","28","68","68","68","66","57","2022-04-22T00:00:00.000","0","68"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","4th Grade","88","44","0","44","0","13","12","14","3","15","31","17","0","0","54","0","0","2","0","13","71","88","88","34","88","88","86","88","75","2022-04-22T00:00:00.000","0","87"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","5th Grade","87","49","0","38","0","17","9","22","4","11","24","14","0","2","50","0","0","4","0","4","73","87","85","37","87","87","83","87","83","2022-04-22T00:00:00.000","0","87"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","AllGrades","496","254","0","242","0","79","47","103","17","64","186","103","0","7","269","0","0","16","2","53","393","496","489","227","496","496","480","494","443","2022-04-22T00:00:00.000","0","494"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","Kindergarten","68","34","0","34","0","12","7","8","2","9","30","19","0","0","29","0","0","2","0","4","49","68","68","39","68","68","66","68","64","2022-04-22T00:00:00.000","0","68"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","1st Grade","105","52","0","53","0","2","5","57","4","9","28","55","0","1","93","0","0","4","0","8","50","105","104","12","105","105","101","105","97","2022-04-22T00:00:00.000","0","105"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","2nd Grade","101","58","0","43","1","2","4","52","7","12","23","45","0","3","80","0","0","3","0","7","56","101","98","21","101","101","98","101","94","2022-04-22T00:00:00.000","0","100"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","3rd Grade","98","50","0","48","0","5","2","61","4","10","16","43","0","4","92","0","0","6","1","8","55","98","94","6","98","98","92","97","90","2022-04-22T00:00:00.000","0","98"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","4th Grade","95","40","0","55","0","9","3","49","9","7","18","31","0","3","83","0","0","5","1","10","64","95","92","12","95","95","90","94","85","2022-04-22T00:00:00.000","0","95"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","5th Grade","90","41","0","49","1","7","8","48","3","6","17","29","0","3","77","0","0","1","0","7","61","90","87","13","90","90","89","90","83","2022-04-22T00:00:00.000","0","89"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","AllGrades","604","290","0","314","2","26","26","319","37","60","134","243","0","16","502","0","0","27","2","72","361","604","588","102","604","604","577","602","532","2022-04-22T00:00:00.000","0","602"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","Half-day Kindergarten","2","1","0","1","0","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","2","1","2","2","2","2","2","2022-04-22T00:00:00.000","0","2"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","Kindergarten","85","39","0","46","0","1","4","40","9","9","22","39","0","2","67","0","0","5","0","15","46","85","83","18","85","85","80","85","70","2022-04-22T00:00:00.000","0","85"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","Pre-Kindergarten","28","9","0","19","0","0","0","11","1","7","9","0","0","0","9","0","0","3","0","17","28","28","28","19","28","28","25","28","11","2022-04-22T00:00:00.000","0","28"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","1st Grade","92","37","0","55","2","9","0","25","1","5","50","31","0","2","47","0","0","4","1","7","61","92","90","45","92","92","88","91","85","2022-04-22T00:00:00.000","0","92"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","2nd Grade","93","46","0","47","1","10","0","34","3","3","42","26","0","1","53","0","0","1","0","8","67","93","92","40","93","93","92","93","85","2022-04-22T00:00:00.000","0","92"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","3rd Grade","92","48","0","44","1","7","1","26","2","14","41","12","0","3","54","1","0","2","3","7","80","92","89","38","91","92","90","89","85","2022-04-22T00:00:00.000","0","91"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","4th Grade","89","44","0","45","1","3","1","25","5","5","49","22","0","1","47","0","0","2","3","6","67","89","88","42","89","89","87","86","83","2022-04-22T00:00:00.000","0","89"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","5th Grade","107","55","0","52","3","9","2","23","5","4","61","12","0","4","50","1","0","1","3","17","95","107","103","57","106","107","106","104","90","2022-04-22T00:00:00.000","0","107"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","AllGrades","558","269","0","289","9","45","5","152","18","37","292","127","0","11","286","2","0","13","11","49","431","558","547","272","556","558","545","547","509","2022-04-22T00:00:00.000","0","556"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","Kindergarten","84","39","0","45","1","7","1","19","2","6","48","24","0","0","35","0","0","3","1","3","60","84","84","49","84","84","81","83","81","2022-04-22T00:00:00.000","0","84"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","Pre-Kindergarten","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","2022-04-22T00:00:00.000","0","1"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","1st Grade","98","52","0","46","0","6","6","28","1","13","44","29","0","2","53","0","0","3","0","10","69","98","96","45","98","98","95","98","88","2022-04-22T00:00:00.000","0","98"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","2nd Grade","106","56","0","50","1","9","3","41","4","14","34","33","0","0","65","0","0","7","1","10","73","106","106","41","106","106","99","105","96","2022-04-22T00:00:00.000","0","106"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","3rd Grade","100","50","0","50","1","8","4","35","3","15","34","22","0","3","63","0","0","4","1","11","78","100","97","37","100","100","96","99","89","2022-04-22T00:00:00.000","0","100"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","4th Grade","97","51","0","46","2","9","2","28","4","18","34","19","0","2","62","0","0","4","0","13","78","97","95","35","97","97","93","97","84","2022-04-22T00:00:00.000","0","96"
"2015-16","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","5th Grade","100","50","0","50","1","10","5","24","3","13","44","15","0","2","62","0","0","7","1","12","85","100","98","38","100","100","93","99","88","2022-04-22T00:00:00.000","0","100"
