"returnyear","verifieddate","species","run","locationname","psc_code","locationcode","processproject","recoverygeartype","psnet_recoverygeartype","baglabel","headnumber","recoverydate","sampletype","tagresult","tagcode","forklength_cm","sex","fishertype","maturity","mark","projectfishnumber","samplecardnumber","samplecardrecordnumber","scalecardnumber","scalecardlinenumber","otolithnumber","broodyear","firstreleasedate","lastreleasedate","releasesite","rearinghatchery","stockname","releaserun","releaseagency","baglabelcomments","fishcomments","releasecomments","releasedtagadclipcnt","releasedtagnoadclipcnt","releaseduntagadclipcnt","releaseduntagnoadclipcnt"
"2013","2013-03-12T00:00:00.000","Chinook",,"HAZEL POINT","3M11512  872210","122210","WDFW Tag Lab","Mar Spt",,"42064","1","2013-03-02T00:00:00.000","Random WDFW Sample","Decoded Tag","635697","57",,,,"AD Fin Clp",,,,,,,"2010","2011-05-02T00:00:00.000","2011-05-19T00:00:00.000","FRIDAY CR    03.0017","SAMISH HATCHERY","SAMISH   (FRIDAY CR)","Fall","WDFW",,,,"198641","0","1656","0"
"2013","2013-03-12T00:00:00.000","Chinook",,"HAZEL POINT","3M11512  872210","122210","WDFW Tag Lab","Mar Spt",,"42066","1","2013-03-03T00:00:00.000","Random WDFW Sample","Decoded Tag","635291","71",,,,"AD Fin Clp",,,,,,,"2009","2010-05-29T00:00:00.000","2010-05-29T00:00:00.000","FINCH CR     16.0222","HOODSPORT HATCHERY","FINCH CR     16.0222","Fall","WDFW",,,,"201391","0","809","0"
"2013","2014-01-08T00:00:00.000","Chinook","Fall","MORSE CR     18.0185","3F10806  180185 R","180185 R","WDFW Tag Lab","Brdstock",,"097271","1","2013-10-09T00:00:00.000","Random WDFW Sample","No Tag",,"89","Male",,"Adult","Unmarked",,,,,,,,,,,,,,,,,,,,,
"2013","2014-01-08T00:00:00.000","Chinook","Fall","MORSE CR     18.0185","3F10806  180185 R","180185 R","WDFW Tag Lab","Brdstock",,"097412","1","2013-10-09T00:00:00.000","Random WDFW Sample","No Tag",,"77","Male",,"Adult","Unmarked",,,,,,,,,,,,,,,,,,,,,
"2013","2014-01-08T00:00:00.000","Chinook","Fall","MORSE CR     18.0185","3F10806  180185 R","180185 R","WDFW Tag Lab","Brdstock",,"097272","1","2013-10-09T00:00:00.000","Random WDFW Sample","No Tag",,"78","Male",,"Adult","Unmarked",,,,,,,,,,,,,,,,,,,,,
"2013","2014-01-08T00:00:00.000","Chinook","Fall","MORSE CR     18.0185","3F10806  180185 R","180185 R","WDFW Tag Lab","Brdstock",,"097269","1","2013-10-09T00:00:00.000","Random WDFW Sample","No Tag",,"75","Male",,"Adult","Unmarked",,,,,,,,,,,,,,,,,,,,,
"2013","2014-02-13T00:00:00.000","Coho",,"BELLINGHAM BAY    7B","3M10107  B","07B","WDFW Tag Lab","Trty DGN","DrftGNet","31798","5","2013-10-09T00:00:00.000","Random WDFW Sample","No Tag",,"59","Male","Treaty","Adult","Unmarked",,,,,,,,,,,,,,,,,,,,,
"2013","2014-03-17T00:00:00.000","Chinook","Summer","WENATCHEE R  45.0030","3F42001  450030 R","450030 R","WDFW Tag Lab","Survey",,"093663","1","2013-11-05T00:00:00.000","Random nonWDFW Sample","No Tag",,"65","Male",,"Adult","AD Fin Clp",,,,,,,,,,,,,,,,,,,,,
"2013","2014-03-17T00:00:00.000","Chinook","Summer","WENATCHEE R  45.0030","3F42001  450030 R","450030 R","WDFW Tag Lab","Survey",,"093677","1","2013-11-05T00:00:00.000","Random nonWDFW Sample","No Tag",,"93","Male",,"Adult","AD Fin Clp",,,,,,,,,,,,,,,,,,,,,
"2013","2013-03-15T00:00:00.000","Coho",,"SKAGIT R     03.0176","3F10208  030176 R","030176 R","Upper Skagit Tribe","Mixed GN","MixGNet","05768","1","2013-01-09T00:00:00.000","Random nonWDFW Sample","Decoded Tag","635791","57","Female","Treaty","Adult","Unmarked",,,,,,,"2009","2011-04-20T00:00:00.000","2011-06-13T00:00:00.000","BAKER R      03.0435",,"BAKER R      03.0435",,"WDFW",,,"BO=W(WILD)","0","40454","0","0"
"2013","2013-03-15T00:00:00.000","Coho",,"SKAGIT R     03.0176","3F10208  030176 R","030176 R","Upper Skagit Tribe","Mixed GN","MixGNet","05768","2","2013-01-09T00:00:00.000","Random nonWDFW Sample","Decoded Tag","635791","58","Female","Treaty","Adult","Unmarked",,,,,,,"2009","2011-04-20T00:00:00.000","2011-06-13T00:00:00.000","BAKER R      03.0435",,"BAKER R      03.0435",,"WDFW",,,"BO=W(WILD)","0","40454","0","0"
"2013","2013-03-15T00:00:00.000","Coho",,"SKAGIT R     03.0176","3F10208  030176 R","030176 R","Upper Skagit Tribe","Mixed GN","MixGNet","05768","3","2013-01-09T00:00:00.000","Random nonWDFW Sample","Decoded Tag","635791","58","Female","Treaty","Adult","Unmarked",,,,,,,"2009","2011-04-20T00:00:00.000","2011-06-13T00:00:00.000","BAKER R      03.0435",,"BAKER R      03.0435",,"WDFW",,,"BO=W(WILD)","0","40454","0","0"
"2013","2013-04-26T00:00:00.000","Chinook",,"POINT MIGLEY","3M11107  872380","072380","WDFW Tag Lab","Mar Spt",,"74003","1","2013-02-08T00:00:00.000","Random WDFW Sample","Decoded Tag","181588","72",,,,"AD Fin Clp",,,,,,,"2010","2011-05-16T00:00:00.000","2011-05-18T00:00:00.000","R-Chilliwack R","H-Chilliwack River H","S-Chilliwack R","Fall","CDFO",,,,"50902","0","0","140142"
"2013","2013-04-12T00:00:00.000","Chinook",,"WALDRON ISLAND  WEST","3M11107  872542","072542","WDFW Tag Lab","Mar Spt",,"74356","1","2013-03-31T00:00:00.000","Random WDFW Sample","Decoded Tag","635697","53",,,,"AD Fin Clp",,,,,,,"2010","2011-05-02T00:00:00.000","2011-05-19T00:00:00.000","FRIDAY CR    03.0017","SAMISH HATCHERY","SAMISH   (FRIDAY CR)","Fall","WDFW",,,,"198641","0","1656","0"
"2013","2013-06-12T00:00:00.000","Chinook",,"MARINE AREA 3","3M32303","03","WDFW Tag Lab","Troll",,"07679","1","2013-05-06T00:00:00.000","Random WDFW Sample","Decoded Tag","181679","69",,,,"AD Fin Clp",,"3286","1",,,,"2010","2011-05-16T00:00:00.000","2011-05-31T00:00:00.000","R-Chilliwack R","H-Chilliwack River H","S-Chilliwack R","Fall","CDFO",,,,"0","96788","0","245520"
"2013","2013-06-11T00:00:00.000","Chinook",,"MARINE AREA 3","3M32303","03","WDFW Tag Lab","Troll",,"96871","1","2013-05-10T00:00:00.000","Random WDFW Sample","Decoded Tag","612748","77",,,,"Unmarked",,"3073","1",,,,"2009","2010-06-09T00:00:00.000","2010-06-09T00:00:00.000","LUKE'S GULCH A F","NPT HATCHERY","LYONS FERRY HATCHERY","Bright","NPT",,,,"98220","0","1218","0"
"2013","2013-11-07T00:00:00.000","Chinook","Fall","WASHOUGAL HATCHERY","3F42001  280159 H","280159 H","WDFW Tag Lab","Hat Rack",,"037602","18","2013-09-16T00:00:00.000","Random WDFW Sample","No Tag",,"76","Male",,"Adult","AD Fin Clp",,,,"6383","6",,,,,,,,,,,,,,,,
"2013","2013-11-07T00:00:00.000","Chinook","Fall","WASHOUGAL HATCHERY","3F42001  280159 H","280159 H","WDFW Tag Lab","Hat Rack",,"037602","19","2013-09-16T00:00:00.000","Random WDFW Sample","No Tag",,"70","Male",,"Adult","AD Fin Clp",,,,"4478","7",,,,,,,,,,,"NO TAG - ROCK",,,,,
"2013","2013-11-07T00:00:00.000","Chinook","Fall","WASHOUGAL HATCHERY","3F42001  280159 H","280159 H","WDFW Tag Lab","Hat Rack",,"037602","20","2013-09-16T00:00:00.000","Random WDFW Sample","No Tag",,"66","Male",,"Adult","AD Fin Clp",,,,"4478","5",,,,,,,,,,,,,,,,
"2013","2013-11-21T00:00:00.000","Coho",,"QUILCENE BAY SFA","3M11512  872600","122600","WDFW Tag Lab","Mar Spt",,"42083","1","2013-08-20T00:00:00.000","Random WDFW Sample","Lost Tag",,"59","Female",,"Adult","Unmarked",,,,,,,,,,,,,,,,"TAG MISSING FROM SNOUT LABEL",,,,,
"2013","2013-12-01T00:00:00.000","Chinook",,"OIL DOCK  (10)","3M11410  872339","102339","WDFW Tag Lab","Mar Spt",,"67264","1","2013-08-18T00:00:00.000","Random WDFW Sample","No Snout",,"73",,,,"AD Fin Clp",,,,,,,,,,,,,,,,"SNOUT CUT SHORT",,,,,
"2013","2013-06-12T00:00:00.000","Chinook",,"MARINE AREA 3","3M32303","03","WDFW Tag Lab","Troll",,"09171","1","2013-05-06T00:00:00.000","Random WDFW Sample","Decoded Tag","181679","68",,,,"Unmarked",,"3070","1",,,,"2010","2011-05-16T00:00:00.000","2011-05-31T00:00:00.000","R-Chilliwack R","H-Chilliwack River H","S-Chilliwack R","Fall","CDFO",,,,"0","96788","0","245520"
"2013","2013-04-26T00:00:00.000","Chinook",,"PROTECTION ISLAND","3M11106  872423","062423","WDFW Tag Lab","Mar Spt",,"65029","1","2013-02-12T00:00:00.000","Random WDFW Sample","Decoded Tag","634875","84",,,,"AD Fin Clp",,,,,,,"2008","2010-04-19T00:00:00.000","2010-05-14T00:00:00.000","SIMILKAMEEN R 490325","SIMILKAMEEN HATCHERY","METHOW & OKANOGAN","Summer","WDFW",,,,"340501","0","2508","0"
"2013","2013-04-26T00:00:00.000","Chinook",,"SEKIU","3M11105  872465","052465","WDFW Tag Lab","Mar Spt",,"50837","1","2013-03-24T00:00:00.000","Random WDFW Sample","Decoded Tag","210905","60",,,,"AD Fin Clp",,,,,,,"2009","2010-05-03T00:00:00.000","2010-05-23T00:00:00.000","CLEAR CR    11.0013C","CLEAR CREEK HATCHERY","CLEAR CR    11.0013C","Fall","NISQ",,,,"201099","0","2035","0"
"2013","2013-04-26T00:00:00.000","Chinook",,"SEKIU","3M11105  872465","052465","WDFW Tag Lab","Mar Spt",,"70444","1","2013-03-31T00:00:00.000","Random WDFW Sample","Decoded Tag","635090","67",,,,"Unmarked",,,,,,,"2009","2010-06-04T00:00:00.000","2010-06-04T00:00:00.000","MINTER CR    15.0048","MINTER CR HATCHERY","WHITE R      10.0031","Spring","WDFW",,,"BO=MIXED(HxW)","0","211533","0","2527"
"2013","2013-04-26T00:00:00.000","Chinook",,"SEKIU","3M11105  872465","052465","WDFW Tag Lab","Mar Spt",,"50839","1","2013-03-31T00:00:00.000","Random WDFW Sample","Decoded Tag","054590","56",,,,"AD Fin Clp",,,,,,,"2010","2011-03-12T00:00:00.000","2011-03-12T00:00:00.000","LTL WHITE SALMON@NFH","LTL WHITE SALMON NFH","SPRING CR    29.0159","Fall","USFWS",,,"LW FCS 24 L White Salmon River L White Salmon NFH","187876","0","1617025","0"
"2013","2013-04-26T00:00:00.000","Chinook",,"SEKIU","3M11105  872465","052465","WDFW Tag Lab","Mar Spt",,"70354","1","2013-03-31T00:00:00.000","Random WDFW Sample","Decoded Tag","635766","62",,,,"Unmarked",,,,,,,"2010","2011-06-19T00:00:00.000","2011-06-19T00:00:00.000","COL R @ PRIEST RAPIDS","PRIEST RAPIDS HATCHERY","PRIEST RAPIDS   (36)","Fall","WDFW",,,"BO=MIXED(HxW)","0","204091","0","409"
"2013","2013-04-26T00:00:00.000","Chinook",,"SEKIU","3M11105  872465","052465","WDFW Tag Lab","Mar Spt",,"70162","1","2013-03-23T00:00:00.000","Random WDFW Sample","Decoded Tag","068751","61",,,,"AD Fin Clp",,,,,,,"2010","2011-05-04T00:00:00.000","2011-05-19T00:00:00.000","WICKLAND OIL NET PEN","FEATHER R HATCHERY","FEATHER R HATCHERY","Fall","CDFW",,,,"397697","0","2497","0"
"2013","2013-04-26T00:00:00.000","Chinook",,"SEKIU","3M11105  872465","052465","WDFW Tag Lab","Mar Spt",,"65949","1","2013-04-03T00:00:00.000","Random WDFW Sample","Decoded Tag","210913","61",,,,"Unmarked",,,,,,,"2009","2010-05-17T00:00:00.000","2010-05-25T00:00:00.000","WHITE R      10.0031","WHITE RIVER HATCHERY","WHITE R      10.0031","Spring","MIT",,,,"0","347239","0","3086"
"2013","2013-04-26T00:00:00.000","Chinook",,"SEKIU","3M11105  872465","052465","WDFW Tag Lab","Mar Spt",,"63598","1","2013-03-14T00:00:00.000","Random WDFW Sample","Decoded Tag","210913","62",,,,"Unmarked",,,,,,,"2009","2010-05-17T00:00:00.000","2010-05-25T00:00:00.000","WHITE R      10.0031","WHITE RIVER HATCHERY","WHITE R      10.0031","Spring","MIT",,,,"0","347239","0","3086"
"2013","2013-04-26T00:00:00.000","Chinook",,"SEKIU","3M11105  872465","052465","WDFW Tag Lab","Mar Spt",,"70174","1","2013-04-07T00:00:00.000","Random WDFW Sample","Decoded Tag","635367","61",,,,"Unmarked",,,,,,,"2009","2010-05-14T00:00:00.000","2010-05-14T00:00:00.000","PURDY CR     16.0005","GEORGE ADAMS HATCHERY","GEORGE ADAMS (PURDY)","Fall","WDFW",,,"BO=MIXED(HxW)","0","227548","0","0"
"2013","2013-04-26T00:00:00.000","Chinook",,"SEKIU","3M11105  872465","052465","WDFW Tag Lab","Mar Spt",,"63599","1","2013-03-24T00:00:00.000","Random WDFW Sample","Decoded Tag","635682","60",,,,"Unmarked",,,,,,,"2010","2011-05-11T00:00:00.000","2011-05-23T00:00:00.000","NOOKSACK R -NF 01.0120","KENDALL CR HATCHERY","NOOKSACK R   01.0120","Spring","WDFW",,,"BO=MIXED(HxW) RELEASED INTO BOYD'S CREEK","0","193637","0","778"
"2013","2013-04-26T00:00:00.000","Chinook",,"SEKIU","3M11105  872465","052465","WDFW Tag Lab","Mar Spt",,"50838","1","2013-03-24T00:00:00.000","Random WDFW Sample","Decoded Tag","210957","57",,,,"AD Fin Clp",,,,,,,"2010","2011-06-01T00:00:00.000","2011-07-01T00:00:00.000","CLEAR CR    11.0013C","CLEAR CREEK HATCHERY","CLEAR CR    11.0013C","Fall","NISQ",,,,"199242","0","3223997","0"
"2013","2013-04-26T00:00:00.000","Chinook",,"SEKIU","3M11105  872465","052465","WDFW Tag Lab","Mar Spt",,"70161","1","2013-03-23T00:00:00.000","Random WDFW Sample","Decoded Tag","635298","56",,,,"Unmarked",,,,,,,"2009","2010-05-25T00:00:00.000","2010-06-04T00:00:00.000","BIG SOOS CR  09.0072","SOOS CREEK HATCHERY","BIG SOOS CR  09.0072","Fall","WDFW",,,"BO=MIXED(HxW)","0","199615","0","5539"
"2013","2013-04-26T00:00:00.000","Chinook",,"SEKIU","3M11105  872465","052465","WDFW Tag Lab","Mar Spt",,"50836","1","2013-03-24T00:00:00.000","Random WDFW Sample","Decoded Tag","635298","59",,,,"Unmarked",,,,,,,"2009","2010-05-25T00:00:00.000","2010-06-04T00:00:00.000","BIG SOOS CR  09.0072","SOOS CREEK HATCHERY","BIG SOOS CR  09.0072","Fall","WDFW",,,"BO=MIXED(HxW)","0","199615","0","5539"
"2013","2013-04-26T00:00:00.000","Chinook",,"SEKIU","3M11105  872465","052465","WDFW Tag Lab","Mar Spt",,"70173","1","2013-04-07T00:00:00.000","Random WDFW Sample","Decoded Tag","210980","62",,,,"AD Fin Clp",,,,,,,"2010","2011-06-14T00:00:00.000","2011-06-14T00:00:00.000","SOL DUC R   20.0096","LONESOME CR HATCHERY","SOL DUC R   20.0096","Summer","QUIL",,,"RM 30","79148","0","1721","0"
"2013","2013-04-26T00:00:00.000","Chinook",,"SEKIU","3M11105  872465","052465","WDFW Tag Lab","Mar Spt",,"70355","1","2013-04-03T00:00:00.000","Random WDFW Sample","Decoded Tag","612772","67",,,,"Unmarked",,,,,,,"2009","2010-06-07T00:00:00.000","2010-06-11T00:00:00.000","NPT HATCHERY","NPT HATCHERY","LYONS FERRY HATCHERY","Bright","NPT",,,,"0","199710","0","236960"
"2013","2013-04-26T00:00:00.000","Chinook",,"SEKIU","3M11105  872465","052465","WDFW Tag Lab","Mar Spt",,"70172","1","2013-04-07T00:00:00.000","Random WDFW Sample","Decoded Tag","635683","58",,,,"AD Fin Clp",,,,,,,"2010","2011-05-11T00:00:00.000","2011-05-23T00:00:00.000","NOOKSACK R -NF 01.0120","KENDALL CR HATCHERY","NOOKSACK R   01.0120","Spring","WDFW",,,"BO=MIXED(HxW) RELEASED INTO BOYD'S CREEK","200065","0","0","0"
"2013","2013-04-26T00:00:00.000","Chinook",,"SEKIU","3M11105  872465","052465","WDFW Tag Lab","Mar Spt",,"70356","1","2013-04-03T00:00:00.000","Random WDFW Sample","Decoded Tag","634783","76",,,,"AD Fin Clp",,,,,,,"2008","2010-04-19T00:00:00.000","2010-05-05T00:00:00.000","OKANOGAN R   49.0019","BONAPARTE POND","METHOW & OKANOGAN","Summer","WDFW",,,,"87864","0","0","0"
"2013","2013-04-26T00:00:00.000","Chinook",,"CAVES","3M11105  872072","052072","WDFW Tag Lab","Mar Spt",,"70165","1","2013-03-29T00:00:00.000","Random WDFW Sample","Decoded Tag","220312","56",,,,"Unmarked",,,,,,,"2009","2011-04-14T00:00:00.000","2011-04-14T00:00:00.000","BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","Bright","NPT",,,,"0","89325","0","1637"
"2013","2013-04-26T00:00:00.000","Chinook",,"PORT ANGELES -OUTER","3M11106  872402","062402","WDFW Tag Lab","Mar Spt",,"71629","1","2013-02-17T00:00:00.000","Random WDFW Sample","Decoded Tag","635291","70",,,,"AD Fin Clp",,,,,,,"2009","2010-05-29T00:00:00.000","2010-05-29T00:00:00.000","FINCH CR     16.0222","HOODSPORT HATCHERY","FINCH CR     16.0222","Fall","WDFW",,,,"201391","0","809","0"
"2013","2013-04-26T00:00:00.000","Chinook",,"PORT ANGELES -OUTER","3M11106  872402","062402","WDFW Tag Lab","Mar Spt",,"71660","1","2013-03-27T00:00:00.000","Random WDFW Sample","Decoded Tag","181396","61",,,,"AD Fin Clp",,,,,,,"2010","2011-05-17T00:00:00.000","2011-05-20T00:00:00.000","R-Cowichan R","H-Cowichan River H","S-Cowichan R","Fall","CDFO",,,"Late roadpool","57828","0","0","0"
"2013","2013-04-26T00:00:00.000","Chinook",,"PORT ANGELES -OUTER","3M11106  872402","062402","WDFW Tag Lab","Mar Spt",,"63595","1","2013-03-14T00:00:00.000","Random WDFW Sample","Decoded Tag","210972","56",,,,"AD Fin Clp",,,,,,,"2010","2011-05-23T00:00:00.000","2011-05-23T00:00:00.000","GORST CR     15.0216","GORST CR REARING PND","MINTER CR    15.0048","Fall","SUQ",,,,"86480","0","679658","0"
"2013","2013-04-26T00:00:00.000","Chinook",,"PORT ANGELES -OUTER","3M11106  872402","062402","WDFW Tag Lab","Mar Spt",,"65032","1","2013-02-15T00:00:00.000","Random WDFW Sample","Decoded Tag","210923","63",,,,"AD Fin Clp",,,,,,,"2009","2010-06-09T00:00:00.000","2010-06-09T00:00:00.000","TULALIP CR   07.0001","BERNIE GOBIN HATCH","SKYKOMISH R  07.0012","Summer","TULA",,"TAG LOST AND FOUND",,"104705","0","1108227","0"
"2013","2013-04-26T00:00:00.000","Chinook",,"PORT ANGELES -OUTER","3M11106  872402","062402","WDFW Tag Lab","Mar Spt",,"71628","1","2013-02-12T00:00:00.000","Random WDFW Sample","Decoded Tag","635291","65",,,,"AD Fin Clp",,,,,,,"2009","2010-05-29T00:00:00.000","2010-05-29T00:00:00.000","FINCH CR     16.0222","HOODSPORT HATCHERY","FINCH CR     16.0222","Fall","WDFW",,,,"201391","0","809","0"
