"order_date","agency_name","payment_date","payment_amount","shipment_date","product_category","asin","title","unspsc","brand_code","brand","manufacturer","item_model_number","part_number","product_condition","listed_ppu","purchase_ppu","item_quantity","item_subtotal","item_shipping_handling","item_promotion","item_tax","item_net_total","discount_program","pricing_discount_applied","pricing_discount_applied_1","seller_name"
"2018-06-30T00:00:00.000","LABOR AND INDUSTRIES WASHINGTON STATE","2018-07-02T00:00:00.000","55.98","2018-07-02T00:00:00.000","Office Product","B015PNKYXY","Case of 4, 3-Tier Magazine Holders for Tabletop Use, 3 Tiers Display 8.5 x 11 Catalogs, Injection Molded Plastic Literature Racks with Slight Bluish T",,,"Displays2go","Displays2go",,,"New","36.97","36.97","1","36.97","13.88",,"5.13","55.98",,,,"DisplayShops"
"2018-06-30T00:00:00.000","LABOR AND INDUSTRIES WASHINGTON STATE","2018-06-30T00:00:00.000","66.05","2018-06-30T00:00:00.000","Home","B01EU23PIC","SourceOneOrg Bi-fold 6 Inch 4 Tier Brochure Holder""booklet Style"" (4 Pack)","44111518",,"SourceOne","SourceOne",,,"New","59.99","59.99","1","59.99","0",,"6.06","66.05",,,,"sourceoneorg"
"2018-06-30T00:00:00.000","LABOR AND INDUSTRIES WASHINGTON STATE","2018-07-01T00:00:00.000","56.79","2018-07-01T00:00:00.000","Home Improvement","B009HEGCYI","Elkay 51299C Filter Assembly, White","47131617","ELKAO","Elkay","Elkay",,,"New","157","51.58","1","51.58","0",,"5.21","56.79",,,,"Amazon.com"
"2018-06-29T00:00:00.000","SOCIAL AND HEALTH SERVICES DEPARTMENT OF (DSHS)","2018-06-30T00:00:00.000","50.63","2018-06-30T00:00:00.000","Home","B004QJIAXU","Sterilite 17631706 27-Quart Clear View Latch Box, 6-Pack","44120000","STEA7","STERILITE","Sterilite-Massillon, OH",,,"New","64.39","45.99","1","45.99","0",,"4.64","50.63",,,,"VMInnovations"
"2018-06-29T00:00:00.000","SOCIAL AND HEALTH SERVICES DEPARTMENT OF (DSHS)","2018-07-02T00:00:00.000","94.4","2018-07-02T00:00:00.000","Home","B01ASUWBQM","Hirsh SOHO 3 Drawer File Cabinet in Charcoal","56101702",,"CommClad","CommClad",,,"New","179","85.74","1","85.74","0",,"8.66","94.4",,,,"Cymax"
"2018-06-29T00:00:00.000","SOCIAL AND HEALTH SERVICES DEPARTMENT OF (DSHS)","2018-06-30T00:00:00.000","135.41","2018-06-30T00:00:00.000","Office Product","B07BJ5DV1F","ABULU Adjustable Desk-Side Hanging Bag 10 Slot Oxford Fabric File Organizer Book Pockets Paper Sorter Pencil Staionery Holder,Durable Waterproof Oxford Fabric Files Books Paper .(black)",,,"ABULU","ABULU",,,"New","13.99","13.99","1","13.99","0",,"1.41","15.4",,,,"ABULU"
"2018-06-29T00:00:00.000","SOCIAL AND HEALTH SERVICES DEPARTMENT OF (DSHS)","2018-06-30T00:00:00.000","135.41","2018-06-30T00:00:00.000","Office Product","B00V5DGA14","AmazonBasics Hanging File Folders - Letter Size (25 Pack) - Assorted Colors","44122011","AMZSM","AmazonBasics","AmazonBasics",,,"New","9.99","9.99","1","9.99","0",,"1.01","11","Quantity pricing",,,"Amazon"
"2018-06-29T00:00:00.000","SOCIAL AND HEALTH SERVICES DEPARTMENT OF (DSHS)","2018-06-30T00:00:00.000","135.41","2018-06-30T00:00:00.000","Office Product","B01G4LH9PC","Finnhomy 15-Drawer Rolling Cart,Storage Rolling Carts with Semi-transparent Mutli Color Drawers, Organizer Cart for School, Office, Home, Beauty Salon,Utility Cart with Wheels",,,"Finnhomy","Finnhomy",,,"New","128.99","82.99","1","82.99","0",,"8.38","91.37","Quantity pricing","46","0.3566","Finn-karelia"
"2018-06-29T00:00:00.000","SOCIAL AND HEALTH SERVICES DEPARTMENT OF (DSHS)","2018-06-30T00:00:00.000","135.41","2018-06-30T00:00:00.000","Art and Craft Supply","B00IRXAR7S","STERILITE 14138606 Stack & Carry 3 Layer Handle Box & Tray, Clear w/Blue Aquarium Handle & Latches w/Freshwater Tint Tray, 6-Pack",,"STEA7","STERILITE","Sterilite",,,"New","64.99","40.77","1","40.77","0",,"4.12","44.89",,,,"Amazon.com"
"2018-06-29T00:00:00.000","SOCIAL AND HEALTH SERVICES DEPARTMENT OF (DSHS)","2018-06-30T00:00:00.000","135.41","2018-06-30T00:00:00.000","Office Product","B0012YVZJI","Safco Products 3266BL Onyx Mesh Desktop Organizer with 5 Vertical/3 Horizontal Sections, Black","44111503","SAFBY","Safco Products","Safco Products",,,"New","54.49","32.17","1","32.17","0",,"3.25","35.42","Every Day Low Business Pricing","22.32","0.4096","Amazon"
