"order_date","agency_name","payment_date","payment_amount","shipment_date","product_category","asin","title","unspsc","brand_code","brand","manufacturer","item_model_number","part_number","product_condition","listed_ppu","purchase_ppu","item_quantity","item_subtotal","item_shipping_handling","item_promotion","item_tax","item_net_total","discount_program","pricing_discount_applied","pricing_discount_applied_1","seller_name"
"2019-06-28T00:00:00.000","NATURAL RESOURCES DEPARTMENT OF","2019-06-30T00:00:00.000","54.64","2019-06-30T00:00:00.000","Musical Instruments","B076ZVZWC4","AmazonBasics USB Conference Microphone","52161520","AMZSM","AmazonBasics","AmazonBasics","LJ-USM-001","LJ-USM-001","New","49.99","49.99","1","49.99","0",,"4.65","54.64",,,,"Amazon.com"
"2019-06-28T00:00:00.000","SOCIAL AND HEALTH SERVICES DEPARTMENT OF (DSHS)","2019-06-29T00:00:00.000","6.6","2019-06-29T00:00:00.000","Apparel","B07GC8CW13","KANGORA Plain Baseball Cap Adjustable Men Women Unisex | Classic 6-Panel Hat | Outdoor Sports Wear (20+Colors) (Black)","53100000",,"KANGORA",,,"5812308761","New","39.99","5.99","1","5.99","0",,"0.61","6.6",,,,"DealStock"
"2019-06-28T00:00:00.000","COMMERCE WA ST DEPT OF","2019-06-29T00:00:00.000","31.7","2019-06-29T00:00:00.000","Wireless","B00Z7SWD00","OtterBox DEFENDER iPhone 6 Plus/6s Plus Case - Retail Packaging - BLACK","43191601","OTTEC","OtterBox","Otter Products, LLC","77-54931","77-52236","New","59.95","29","1","29","0",,"2.7","31.7",,,,"Amazon.com"
"2019-06-28T00:00:00.000","EMPLOYMENT SECURITY DEPARTMENT OF","2019-06-30T00:00:00.000","32.78","2019-06-30T00:00:00.000","Office Product","B07F3FTVQF","2 Pack Premium Laptop PC Monitor Stand with Sturdy, Stable Black Metal Construction. Fashionable Riser Height Adjustable with Non-Skid Rubber. Perfect for Computer Monitor iMac Stand or Computer Shelf","44000000",,"Husky Mounts","Husky Mounts","STM-81-X2","STM-81-X2","New","59.99","29.99","1","29.99","0",,"2.79","32.78",,,,"Husky Mounts"
"2019-06-28T00:00:00.000","EMPLOYMENT SECURITY DEPARTMENT OF","2019-06-30T00:00:00.000","46.99","2019-06-30T00:00:00.000","CE","B003VAHYNC","Logitech MK550 Wireless Wave Keyboard and Mouse Combo - Includes Keyboard and Mouse, Long Battery Life, Ergonomic Wave Design","43211724","LOGAM","Logitech","LOGAM","920-002555","920-002555","New","79.99","42.99","1","42.99","0",,"4","46.99",,,,"Amazon.com"
"2019-06-28T00:00:00.000","SECRETARY OF STATE OFFICE OF","2019-06-30T00:00:00.000","32.78","2019-06-30T00:00:00.000","CE","B00PV0IEDY","Altura Photo Camera Sling Backpack Bag for DSLR and Mirrorless Cameras (Canon Nikon Sony Pentax)","45121617",,"Altura Photo","Goja","KM0596","KM0596","New","29.99","29.99","1","29.99","0",,"2.79","32.78",,,,"Digital Goja"
"2019-06-28T00:00:00.000","SECRETARY OF STATE OFFICE OF","2019-06-30T00:00:00.000","17.21","2019-06-30T00:00:00.000","Office Product","B000DN88OY","Pentel Refill Erasers for Clic Eraser, Contains 24 Erasers (ZER-2)","44121800","PENAG","Pentel","Pentel","ZER-2","ZER-2","New","23.4","15.75","1","15.75","0",,"1.46","17.21",,,,"Amazon.com"
"2019-06-28T00:00:00.000","SOCIAL AND HEALTH SERVICES DEPARTMENT OF (DSHS)","2019-07-01T00:00:00.000","55.72","2019-07-01T00:00:00.000","Speakers","B076TVXT4B","Insignia - 50' 4K Ultra HD In-Wall HDMI Cable - Black","26121600",,,"Insignia",,"NS-HG50507","Used - Like new","40.99","40.99","1","40.99","9.99",,"4.74","55.72",,,,"BLINQ"
"2019-06-28T00:00:00.000","WASHINGTON STATE PATROL","2019-06-30T00:00:00.000","65.39","2019-06-29T00:00:00.000","Pet Products","B0002J1FOO","Frontline Plus for Dogs 45-88 lbs Purple, 6 Month","10111305","FRONU","Frontline","Merial","6.05389E+11","FPLUS6PU88","New","100","59.99","1","59.99","0",,"5.4","65.39",,,,"Amazon.com"
"2019-06-28T00:00:00.000","ECOLOGY DEPARTMENT OF","2019-07-01T00:00:00.000","56.01","2019-07-01T00:00:00.000","Home Improvement","B0044U22W6","Granberg Slabbing Brackets","31162500",,"Granberg International","Granberg International",,"G850","New","50.92","50.92","1","50.92","0",,"5.09","56.01",,,,"Aardvark Trading"
"2019-06-28T00:00:00.000","EMPLOYMENT SECURITY DEPARTMENT OF","2019-06-29T00:00:00.000","7.64","2019-06-29T00:00:00.000","Office Product","B079SHZGHL","Disabled Wheelchair Symbol ADA Compliant Handicap Access Sign Pack of 4 5 X 5 Inch Blue Window Sticker Decal","55121700",,"Rogue River Tactical","Rogue River Tactical",,"KDWVM823","New","6.99","6.99","1","6.99","0",,"0.65","7.64",,,,"Rogue River Tactical"
"2019-06-28T00:00:00.000","EMPLOYMENT SECURITY DEPARTMENT OF","2019-06-29T00:00:00.000","43.2","2019-06-29T00:00:00.000","Automotive Parts and Accessories","B07D3JJ2V3","Handicap Signs Stickers Decal Symbol - 4 Pack 6x6 inch - ADA Compliant - Premium Front Adhesive Vinyl for Applying Inside The Window or Glass Door, Disabled Wheelchair Sign, Disability Sticker.","55121700",,"iSYFIX","iSYFIX","DEHNCW6IN","DEHNCW6IN","New","22.5","9.55","1","9.55","0",,"0.89","10.44","Quantity pricing","12.95","0.5756","Super-Deals-Outlet"
"2019-06-28T00:00:00.000","EMPLOYMENT SECURITY DEPARTMENT OF","2019-06-29T00:00:00.000","43.2","2019-06-29T00:00:00.000","Automotive Parts and Accessories","B075X3FHGQ","Sigo Signs (4 Pack) Handicap Stickers - Disabled Wheelchair Sign, 4½ X 4½"" 4 Mil Sleek Vinyl Decal Stickers Weather Resistant Long Lasting UV Protected and Waterproof Made in USA","55121700",,"Sigo Signs","Sigo Signs","SI-1901","SI-1901","New","11.93","9.99","3","29.97","0",,"2.79","32.76",,,,"SIGO SIGNS"
"2019-06-28T00:00:00.000","EMPLOYMENT SECURITY DEPARTMENT OF","2019-06-30T00:00:00.000","13.11","2019-06-30T00:00:00.000","PC Accessory","B07RWVJWWP","Micro USB Cable Android Charger, AviBrex(3pack 3ft+6ft+10ft) Micro USB to USB A High Speed Nylon Braided Cord for Samsung Galaxy S7 Edge/S7/S6 J7 Note 5, Kindle,HTC,LG, Xbox One, PS4 etc","43211600",,"AviBrex","AviBrex",,,"New","10.99","11.99","1","11.99","0",,"1.12","13.11",,,,"SweguardDirect"
"2019-06-28T00:00:00.000","EMPLOYMENT SECURITY DEPARTMENT OF","2019-06-30T00:00:00.000","21.85","2019-06-30T00:00:00.000","CE","B005KSAHZU","Logitech M525 Wireless Mouse - Long 3 Year Battery Life, Ergonomic Shape for Right or Left Hand Use, Micro-Precision Scroll Wheel, and USB Unifying Receiver for Computers and Laptops, Black/Gray","43211724","LOGAM","Logitech","Logitech","910-002696","910-002696","New","39.99","19.99","1","19.99","0",,"1.86","21.85",,,,"Amazon.com"
"2019-06-28T00:00:00.000","ECOLOGY DEPARTMENT OF","2019-06-29T00:00:00.000","85.14","2019-06-29T00:00:00.000","Office Product","B01E0E8RHE","Five Star 4 Inch Zipper Binder, Durable, Colors May Vary","44122037","FBIS9","Five Star","ACCO Brands","28044","28044","New","26.3","26.3","3","78.9","0",,"6.24","85.14",,,,"Amazon.com"
"2019-06-28T00:00:00.000","LOTTERY COMMISSION WASHINGTON STATE","2019-06-29T00:00:00.000","87.36","2019-06-29T00:00:00.000","Automotive Parts and Accessories","B07B63541B","Pure Citrus Orange NA228 All-Natural Non-Aerosol Odor Eliminator (Pack of 1), 4. Fluid_Ounces","47131800","PURSZ","Pure Citrus","Pure Citrus","NA228 xa0xa0xa0xa0xa0xa0xa0xa0xa0xa0xa0xa0","NA228 xa0xa0xa0xa0xa0xa0xa0xa0xa0xa0xa0xa0","New","4.97","4.97","16","79.52","0",,"7.84","87.36",,,,"Amazon.com"
"2019-06-28T00:00:00.000","CORRECTIONS DEPARTMENT OF","2019-06-30T00:00:00.000","38.25","2019-06-29T00:00:00.000","Office Product","B077CXSR5Y","Office Depot Brand Poly 2-Pocket Portfolios, 8 1/2"" x 11"", Assorted Colors, Pack of 10","44000000",,,"Office Depot",,"KK0490B","New","7","7","1","7","0",,"0.65","7.65",,,,"K&M co"
"2019-06-28T00:00:00.000","CORRECTIONS DEPARTMENT OF","2019-06-30T00:00:00.000","38.25","2019-06-30T00:00:00.000","Office Product","B077CXSR5Y","Office Depot Brand Poly 2-Pocket Portfolios, 8 1/2"" x 11"", Assorted Colors, Pack of 10","44000000",,,"Office Depot",,"KK0490B","New","7","7","4","28","0",,"2.6","30.6",,,,"K&M co"
"2019-06-28T00:00:00.000","ECOLOGY DEPARTMENT OF","2019-06-29T00:00:00.000","16.17","2019-06-29T00:00:00.000","Office Product","B06WVKTQB2","Lined Refill for SohoSpark Writing Journals, 240 Numbered Pages, Lay Flat Binding","44112005",,"SOHOSPARK","SOHOSPARK",,"SS-REJ103","New","14.99","14.99","1","14.99","0",,"1.18","16.17",,,,"SOHOSPARK"
"2019-06-28T00:00:00.000","WASHINGTON STATE PATROL","2019-06-30T00:00:00.000","18.42","2019-06-30T00:00:00.000","Wireless","B071GWF9LV","Trianium iPhone 7 Case [Duranium Series] Heavy Duty Ultra Protective Hard Cover Shock Absorption w/Built-in Screen Protector+ Holster Belt Clip Kickstand for Apple iPhone 7 2016 -Gunmetal (TM000181)","43191601",,"Trianium","Trianium","TM000181","TM000181","New","34.99","16.99","1","16.99","0",,"1.43","18.42","Quantity pricing","18","0.5144","TrianiumDirect"
"2019-06-28T00:00:00.000","EMPLOYMENT SECURITY DEPARTMENT OF","2019-06-29T00:00:00.000","97.35","2019-06-29T00:00:00.000","Wireless","B07SX295BQ","CovertSafe Phone Charger, MFi Certified 2-Pack Charging Cable and USB Wall Adapter Plug Block Compatible with Phone X/8/8 Plus/7/7 Plus/6/6S/6 Plus/5S/SE/Mini/Air/Max/Cases-White",,"COZQW","CovertSafe","CovertSafe",,,"New","9.98","9.98","1","9.98","0",,"0.93","10.91",,,,"HBBTDSH"
"2019-06-28T00:00:00.000","EMPLOYMENT SECURITY DEPARTMENT OF","2019-06-29T00:00:00.000","97.35","2019-06-29T00:00:00.000","Personal Computer","B06VWCB587","VicTsing DisplayPort (DP) to VGA Adapter Gold-Plated Converter for PC Laptop","43211600","VICXE","VicTsing","VicTsing","VC2-CL32BVT","VC2-CL32BVT","New","0","7.99","1","7.99","0",,"0.74","8.73",,,,"Homitt Direct"
"2019-06-28T00:00:00.000","EMPLOYMENT SECURITY DEPARTMENT OF","2019-06-29T00:00:00.000","97.35","2019-06-29T00:00:00.000","Personal Computer","B015NBTAOW","TeckNet Pro 2.4G Ergonomic Wireless Mobile Optical Mouse with USB Nano Receiver for Laptop,PC,Computer,Chromebook,MacBook,Notebook,6 Buttons,24 Months","43211708",,"TeckNet","TECKNET","841270","841270","New","9.99","9.59","1","9.59","0","-0.48","0.85","9.96",,,,"Red.US.STORE"
