"schoolyear","esd","countynumber","county","countydistrictnumber","district","buildingnumber","school","gradetested","biologytotaltestednottested","biologytotaltested","biologymetstandardinclud","biologypercentmetstandar","biologymetstandardwithou","biologypercentmetstandar_1","biologypercentmetstandar_2","biologylevel1","biologypercentlevel1","biologylevel2","biologypercentlevel2","biologylevelbasic","biologypercentlevelbasic","biologylevel3","biologypercentlevel3","biologylevel4","biologypercentlevel4","biologynoscore","biologypercentnoscore","biologynotmet","biologypercentnotmet","biologyexcusedabsence","biologyexempted"
"2014-15","Educational Service District 123","3","Benton","3017","Kennewick School District","4484","Southridge High School","All","134","95","53","39.5","53","39.5","55.7","6","4.4","36","26.8","0","0","34","25.3","19","14.1","39","29.1","81","60.4",,"330"
"2014-15","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","2904","Kiona-Benton City High School","10","111","94","72","64.2","71","63.9","75.5","7","6.3","16","14.4","0","0","30","27","41","36.9","17","15.3","40","36",,"11"
"2014-15","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","2904","Kiona-Benton City High School","All","111","94","71","63.9","71","63.9","75.5","7","6.3","16","14.4","0","0","30","27","41","36.9","17","15.3","40","36",,"11"
"2014-15","Educational Service District 123","3","Benton","3053","Finley School District","2367","River View High School","10","77","69","50","62.5","47","61","68.1","6","7.7","16","20.7","0","0","20","25.9","27","35","8","10.3","30","38.9",,"7"
"2014-15","Educational Service District 123","3","Benton","3053","Finley School District","2367","River View High School","All","77","69","47","61","47","61","68.1","6","7.7","16","20.7","0","0","20","25.9","27","35","8","10.3","30","38.9",,"7"
"2014-15","Educational Service District 123","3","Benton","3116","Prosser School District","1728","Prosser Falls Education Center","10","9",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Educational Service District 123","3","Benton","3116","Prosser School District","1728","Prosser Falls Education Center","All","9",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Educational Service District 123","3","Benton","3116","Prosser School District","2508","Prosser High School","10","214",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Educational Service District 123","3","Benton","3116","Prosser School District","2508","Prosser High School","All","214",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Educational Service District 123","3","Benton","3400","Richland School District","3511","Richland High School","10","375","321","365","72.4","236","62.9","73.5","16","4.2","69","18.3","0","0","109","29","127","33.8","54","14.3","139","37",,"159"
"2014-15","Educational Service District 123","3","Benton","3400","Richland School District","3511","Richland High School","All","375","321","236","62.9","236","62.9","73.5","16","4.2","69","18.3","0","0","109","29","127","33.8","54","14.3","139","37",,"159"
"2014-15","Educational Service District 123","3","Benton","3400","Richland School District","3833","Hanford High School","10","272","259","369","86","212","77.9","81.8","10","3.6","37","13.6","1","0.3","73","26.8","138","50.7","13","4.7","60","22",,"180"
"2014-15","Educational Service District 123","3","Benton","3400","Richland School District","3833","Hanford High School","All","272","259","212","77.9","212","77.9","81.8","10","3.6","37","13.6","1","0.3","73","26.8","138","50.7","13","4.7","60","22",,"180"
"2014-15","Educational Service District 123","3","Benton","3400","Richland School District","4295","Rivers Edge High School","10","33","16","9","25","6","18.1","37.5","3","9","7","21.2","0","0","5","15.1","1","3","17","51.5","27","81.8",,"15"
"2014-15","Educational Service District 123","3","Benton","3400","Richland School District","4295","Rivers Edge High School","All","33","16","6","18.1","6","18.1","37.5","3","9","7","21.2","0","0","5","15.1","1","3","17","51.5","27","81.8",,"15"
"2014-15","North Central Educational Service District 171","4","Chelan","4019","Manson School District","2623","Manson High School","10","53","47","46","70.7","34","64.1","72.3","5","9.4","8","15","0","0","23","43.3","11","20.7","6","11.3","19","35.8",,"15"
"2014-15","North Central Educational Service District 171","4","Chelan","4019","Manson School District","2623","Manson High School","All","53","47","34","64.1","34","64.1","72.3","5","9.4","8","15","0","0","23","43.3","11","20.7","6","11.3","19","35.8",,"15"
"2014-15","North Central Educational Service District 171","4","Chelan","4127","Entiat School District","3317","Entiat Middle and High School","10","24","24","21","87.5","21","87.5","87.5","1","4.1","2","8.3","1","4.1","15","62.5","5","20.8","0","0","3","12.5","2","2"
"2014-15","North Central Educational Service District 171","4","Chelan","4127","Entiat School District","3317","Entiat Middle and High School","All","24","24","21","87.5","21","87.5","87.5","1","4.1","2","8.3","1","4.1","15","62.5","5","20.8","0","0","3","12.5","2","2"
"2014-15","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","3861","Holden Village Community School","10","2",,,,,,,,,,,,,,,,,,,,,,
"2014-15","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","3861","Holden Village Community School","All","2",,,,,,,,,,,,,,,,,,,,,,
"2014-15","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","4260","Chelan High School","10","75",,,,,,,,,,,,,,,,,,,,,,
"2014-15","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","4260","Chelan High School","All","75",,,,,,,,,,,,,,,,,,,,,,
"2014-15","North Central Educational Service District 171","4","Chelan","4222","Cashmere School District","3268","Cashmere High School","10","66","54","109","83.2","44","66.6","81.4","4","6","6","9","2","3","25","37.8","17","25.7","12","18.1","22","33.3",,"69"
"2014-15","North Central Educational Service District 171","4","Chelan","4222","Cashmere School District","3268","Cashmere High School","All","66","54","44","66.6","44","66.6","81.4","4","6","6","9","2","3","25","37.8","17","25.7","12","18.1","22","33.3",,"69"
"2014-15","North Central Educational Service District 171","4","Chelan","4228","Cascade School District","3564","Cascade High School","10","52","44","82","83.6","36","69.2","81.8","1","1.9","7","13.4","1","1.9","19","36.5","16","30.7","8","15.3","16","30.7",,"47"
"2014-15","North Central Educational Service District 171","4","Chelan","4228","Cascade School District","3564","Cascade High School","All","52","44","36","69.2","36","69.2","81.8","1","1.9","7","13.4","1","1.9","19","36.5","16","30.7","8","15.3","16","30.7",,"47"
"2014-15","North Central Educational Service District 171","4","Chelan","4246","Wenatchee School District","1612","Skill Source","10","5",,,,,,,,,,,,,,,,,,,,,,
"2014-15","North Central Educational Service District 171","4","Chelan","4246","Wenatchee School District","1612","Skill Source","All","5",,,,,,,,,,,,,,,,,,,,,,
"2014-15","North Central Educational Service District 171","4","Chelan","4246","Wenatchee School District","1613","Westside High School","10","41",,,,,,,,,,,,,,,,,,,,,,
"2014-15","North Central Educational Service District 171","4","Chelan","4246","Wenatchee School District","1613","Westside High School","All","41",,,,,,,,,,,,,,,,,,,,,,
"2014-15","North Central Educational Service District 171","4","Chelan","4246","Wenatchee School District","1742","Valley Academy Of Learning","10","2",,,,,,,,,,,,,,,,,,,,,,
"2014-15","North Central Educational Service District 171","4","Chelan","4246","Wenatchee School District","1742","Valley Academy Of Learning","All","2",,,,,,,,,,,,,,,,,,,,,,
"2014-15","North Central Educational Service District 171","4","Chelan","4246","Wenatchee School District","2134","Wenatchee High School","10","254","201","364","73.2","121","47.6","60.1","14","5.5","66","25.9","15","5.9","79","31.1","27","10.6","53","20.8","133","52.3",,"284"
"2014-15","North Central Educational Service District 171","4","Chelan","4246","Wenatchee School District","2134","Wenatchee High School","All","254","201","121","47.6","121","47.6","60.1","14","5.5","66","25.9","15","5.9","79","31.1","27","10.6","53","20.8","133","52.3",,"284"
"2014-15","North Central Educational Service District 171","4","Chelan","4246","Wenatchee School District","3269","Special Education School","10","2",,,,,,,,,,,,,,,,,,,,,,
"2014-15","North Central Educational Service District 171","4","Chelan","4246","Wenatchee School District","3269","Special Education School","All","2",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Olympic Educational Service District 114","5","Clallam","5121","Port Angeles School District","2908","Port Angeles High School","10","218","202","229","82.3","169","77.5","83.6","7","3.2","26","11.9","10","4.5","79","36.2","80","36.6","16","7.3","49","22.4","3","80"
"2014-15","Olympic Educational Service District 114","5","Clallam","5121","Port Angeles School District","2908","Port Angeles High School","All","218","202","169","77.5","169","77.5","83.6","7","3.2","26","11.9","10","4.5","79","36.2","80","36.6","16","7.3","49","22.4","3","80"
"2014-15","North Central Educational Service District 171","9","Douglas","9206","Eastmont School District","3372","Eastmont Junior High","10","3",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Olympic Educational Service District 114","5","Clallam","5121","Port Angeles School District","4003","Lincoln High School","10","19","16","15","75","14","73.6","87.5","0","0","2","10.5","0","0","6","31.5","8","42.1","3","15.7","5","26.3","2","11"
"2014-15","Olympic Educational Service District 114","5","Clallam","5121","Port Angeles School District","4003","Lincoln High School","All","19","16","14","73.6","14","73.6","87.5","0","0","2","10.5","0","0","6","31.5","8","42.1","3","15.7","5","26.3","2","11"
"2014-15","Olympic Educational Service District 114","5","Clallam","5313","Crescent School District","3473","Crescent School","10","21","19","13","61.9","13","61.9","68.4","2","9.5","4","19","3","14.2","6","28.5","4","19","2","9.5","8","38",,"1"
"2014-15","Olympic Educational Service District 114","5","Clallam","5313","Crescent School District","3473","Crescent School","All","21","19","13","61.9","13","61.9","68.4","2","9.5","4","19","3","14.2","6","28.5","4","19","2","9.5","8","38",,"1"
"2014-15","Olympic Educational Service District 114","5","Clallam","5323","Sequim School District","1708","Sequim Community School","10","2",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Olympic Educational Service District 114","5","Clallam","5323","Sequim School District","1708","Sequim Community School","All","2",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Olympic Educational Service District 114","5","Clallam","5323","Sequim School District","2471","Sequim Senior High","10","183",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Olympic Educational Service District 114","5","Clallam","5323","Sequim School District","2471","Sequim Senior High","All","183",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Olympic Educational Service District 114","5","Clallam","5401","Cape Flattery School District","3145","Neah Bay Junior/ Senior High School","10","25","24","21","77.7","19","76","79.1","2","8","3","12","2","8","8","32","9","36","1","4","6","24","1","2"
"2014-15","Olympic Educational Service District 114","5","Clallam","5401","Cape Flattery School District","3145","Neah Bay Junior/ Senior High School","All","25","24","19","76","19","76","79.1","2","8","3","12","2","8","8","32","9","36","1","4","6","24","1","2"
"2014-15","Olympic Educational Service District 114","5","Clallam","5401","Cape Flattery School District","3422","Clallam Bay High & Elementary","10","10","10","8","80","8","80","80","0","0","2","20","1","10","2","20","5","50","0","0","2","20",,
"2014-15","Olympic Educational Service District 114","5","Clallam","5401","Cape Flattery School District","3422","Clallam Bay High & Elementary","All","10","10","8","80","8","80","80","0","0","2","20","1","10","2","20","5","50","0","0","2","20",,
"2014-15","Olympic Educational Service District 114","5","Clallam","5402","Quillayute Valley School District","1500","Forks Alternative School","10","2",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Olympic Educational Service District 114","5","Clallam","5402","Quillayute Valley School District","1500","Forks Alternative School","All","2",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Olympic Educational Service District 114","5","Clallam","5402","Quillayute Valley School District","1671","District Run Home School","10","2",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Olympic Educational Service District 114","5","Clallam","5402","Quillayute Valley School District","1671","District Run Home School","All","2",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Olympic Educational Service District 114","5","Clallam","5402","Quillayute Valley School District","2349","Forks Junior-Senior High School","10","79",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Olympic Educational Service District 114","5","Clallam","5402","Quillayute Valley School District","2349","Forks Junior-Senior High School","All","79",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Office of Superintendent of Public Instruction",,,"50001","Unaffiliated Tribal Schools","4174","Quileute Tribal School","10","3",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Office of Superintendent of Public Instruction",,,"50001","Unaffiliated Tribal Schools","4174","Quileute Tribal School","All","3",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Educational Service District 112","6","Clark","6037","Vancouver School District","1574","Fir Grove Childrens Center","10","4",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Educational Service District 112","6","Clark","6037","Vancouver School District","1574","Fir Grove Childrens Center","All","4",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Educational Service District 112","6","Clark","6037","Vancouver School District","1689","Vancouver School of Arts and Academics","10","5",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Educational Service District 112","6","Clark","6037","Vancouver School District","1689","Vancouver School of Arts and Academics","All","5",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Educational Service District 112","6","Clark","6037","Vancouver School District","2179","Fort Vancouver High School","10","274","219","154","47.5","104","37.9","47.4","29","10.5","86","31.3","5","1.8","80","29.1","19","6.9","55","20","170","62",,"133"
"2014-15","Educational Service District 112","6","Clark","6037","Vancouver School District","2179","Fort Vancouver High School","All","274","219","104","37.9","104","37.9","47.4","29","10.5","86","31.3","5","1.8","80","29.1","19","6.9","55","20","170","62",,"133"
"2014-15","Educational Service District 112","6","Clark","6037","Vancouver School District","3081","Hudson's Bay High School","10","252","217","193","56.1","101","40","46.5","34","13.4","82","32.5","9","3.5","75","29.7","17","6.7","35","13.8","151","59.9","2","132"
"2014-15","Educational Service District 112","6","Clark","6037","Vancouver School District","3081","Hudson's Bay High School","All","252","217","101","40","101","40","46.5","34","13.4","82","32.5","9","3.5","75","29.7","17","6.7","35","13.8","151","59.9","2","132"
"2014-15","Educational Service District 112","6","Clark","6037","Vancouver School District","3423","Columbia River High","10","174","158","262","80.8","112","64.3","70.8","14","8","32","18.3","6","3.4","82","47.1","24","13.7","16","9.1","62","35.6","5","165"
"2014-15","Educational Service District 112","6","Clark","6037","Vancouver School District","3423","Columbia River High","All","174","158","112","64.3","112","64.3","70.8","14","8","32","18.3","6","3.4","82","47.1","24","13.7","16","9.1","62","35.6","5","165"
"2014-15","Office of Superintendent of Public Instruction",,,"50003","Institutions","3799","Washington State School for the Blind","10","13",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Office of Superintendent of Public Instruction",,,"50003","Institutions","3799","Washington State School for the Blind","All","13",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Educational Service District 112","6","Clark","6037","Vancouver School District","3932","Lewis And Clark High School","10","18","17","7","36.8","6","33.3","35.2","4","22.2","7","38.8","2","11.1","4","22.2","0","0","1","5.5","12","66.6",,"13"
"2014-15","Educational Service District 112","6","Clark","6037","Vancouver School District","3932","Lewis And Clark High School","All","18","17","6","33.3","6","33.3","35.2","4","22.2","7","38.8","2","11.1","4","22.2","0","0","1","5.5","12","66.6",,"13"
"2014-15","Office of Superintendent of Public Instruction",,,"50003","Institutions","4246","Washington State School for the Deaf","10","8",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Office of Superintendent of Public Instruction",,,"50003","Institutions","4246","Washington State School for the Deaf","All","8",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Educational Service District 112","6","Clark","6037","Vancouver School District","4504","Skyview High School","10","242","205","435","81.4","143","59","69.7","14","5.7","48","19.8","12","4.9","83","34.2","48","19.8","37","15.2","99","40.9",,"313"
"2014-15","Educational Service District 112","6","Clark","6037","Vancouver School District","4504","Skyview High School","All","242","205","143","59","143","59","69.7","14","5.7","48","19.8","12","4.9","83","34.2","48","19.8","37","15.2","99","40.9",,"313"
"2014-15","Educational Service District 112","6","Clark","6101","La Center School District","4431","La Center High School","10","129",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Educational Service District 112","6","Clark","6101","La Center School District","4431","La Center High School","All","129",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Educational Service District 112",,,"6112","Washougal School District","1528","Excelsior High School","10","9",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Educational Service District 112",,,"6112","Washougal School District","1528","Excelsior High School","All","9",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Educational Service District 112",,,"6112","Washougal School District","3147","Washougal High School","10","108",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Educational Service District 112",,,"6112","Washougal School District","3147","Washougal High School","All","108",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","1646","49th Street Academy","10","12","6","2","16.6","2","16.6","33.3","2","16.6","2","16.6","0","0","1","8.3","1","8.3","6","50","10","83.3",,"3"
"2014-15","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","1646","49th Street Academy","All","12","6","2","16.6","2","16.6","33.3","2","16.6","2","16.6","0","0","1","8.3","1","8.3","6","50","10","83.3",,"3"
"2014-15","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","1801","iQ Academy Washington","10","44","37","54","70.1","21","47.7","56.7","3","6.8","13","29.5","0","0","18","40.9","3","6.8","7","15.9","23","52.2",,"59"
"2014-15","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","1801","iQ Academy Washington","All","44","37","21","47.7","21","47.7","56.7","3","6.8","13","29.5","0","0","18","40.9","3","6.8","7","15.9","23","52.2",,"59"
"2014-15","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","2724","Evergreen High School","10","344","331","298","68.8","209","60.7","63.1","33","9.5","89","25.8","22","6.3","120","34.8","67","19.4","13","3.7","135","39.2","7","137"
"2014-15","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","2724","Evergreen High School","All","344","331","209","60.7","209","60.7","63.1","33","9.5","89","25.8","22","6.3","120","34.8","67","19.4","13","3.7","135","39.2","7","137"
"2014-15","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4042","Legacy High School","10","39","22","9","21.9","7","17.9","31.8","4","10.2","11","28.2","0","0","6","15.3","1","2.5","17","43.5","32","82",,"12"
"2014-15","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4042","Legacy High School","All","39","22","7","17.9","7","17.9","31.8","4","10.2","11","28.2","0","0","6","15.3","1","2.5","17","43.5","32","82",,"12"
"2014-15","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4162","Mountain View High School","10","303","293","364","81.4","220","72.6","75","18","5.9","55","18.1","19","6.2","122","40.2","79","26","10","3.3","83","27.3","6","171"
"2014-15","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4162","Mountain View High School","All","303","293","220","72.6","220","72.6","75","18","5.9","55","18.1","19","6.2","122","40.2","79","26","10","3.3","83","27.3","6","171"
"2014-15","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4523","Heritage High School","10","350","323","318","69.5","211","60.2","65.3","26","7.4","86","24.5","26","7.4","138","39.4","47","13.4","27","7.7","139","39.7","16","150"
"2014-15","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4523","Heritage High School","All","350","323","211","60.2","211","60.2","65.3","26","7.4","86","24.5","26","7.4","138","39.4","47","13.4","27","7.7","139","39.7","16","150"
"2014-15","Educational Service District 112","6","Clark","6119","Battle Ground School District","1836","CAM Academy","10","69","66","66","94.2","65","94.2","98.4","0","0","1","1.4","0","0","20","28.9","45","65.2","3","4.3","4","5.7",,"2"
"2014-15","Educational Service District 112","6","Clark","6119","Battle Ground School District","1836","CAM Academy","All","69","66","65","94.2","65","94.2","98.4","0","0","1","1.4","0","0","20","28.9","45","65.2","3","4.3","4","5.7",,"2"
"2014-15","Educational Service District 112","6","Clark","6119","Battle Ground School District","1875","Homelink River","10","81","73","64","68","51","62.9","69.8","2","2.4","20","24.6","0","0","34","41.9","17","20.9","8","9.8","30","37",,"17"
"2014-15","Educational Service District 112","6","Clark","6119","Battle Ground School District","1875","Homelink River","All","81","73","51","62.9","51","62.9","69.8","2","2.4","20","24.6","0","0","34","41.9","17","20.9","8","9.8","30","37",,"17"
"2014-15","Educational Service District 112","6","Clark","6119","Battle Ground School District","2415","Battle Ground High School","10","400","343","361","68.2","232","57.9","67.6","16","4","95","23.7","7","1.7","153","38.2","72","18","57","14.2","168","42",,"158"
"2014-15","Educational Service District 112","6","Clark","6119","Battle Ground School District","2415","Battle Ground High School","All","400","343","232","57.9","232","57.9","67.6","16","4","95","23.7","7","1.7","153","38.2","72","18","57","14.2","168","42",,"158"
"2014-15","Educational Service District 112","6","Clark","6119","Battle Ground School District","4104","Prairie High School","10","287","247","266","70.7","177","61.6","71.6","16","5.5","54","18.8","6","2","113","39.3","58","20.2","40","13.9","110","38.3",,"106"
"2014-15","Educational Service District 112","6","Clark","6119","Battle Ground School District","4104","Prairie High School","All","287","247","177","61.6","177","61.6","71.6","16","5.5","54","18.8","6","2","113","39.3","58","20.2","40","13.9","110","38.3",,"106"
"2014-15","Educational Service District 112","6","Clark","6119","Battle Ground School District","4450","Summit View High School","10","46",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Educational Service District 112","6","Clark","6119","Battle Ground School District","4450","Summit View High School","All","46",,,,,,,,,,,,,,,,,,,,,,
"2014-15","Educational Service District 112","6","Clark","6122","Ridgefield School District","2390","Ridgefield High School","10","159","156","160","86.9","135","84.9","86.5","5","3.1","16","10","2","1.2","62","38.9","71","44.6","3","1.8","24","15","3","35"
"2014-15","Educational Service District 112","6","Clark","6122","Ridgefield School District","2390","Ridgefield High School","All","159","156","135","84.9","135","84.9","86.5","5","3.1","16","10","2","1.2","62","38.9","71","44.6","3","1.8","24","15","3","35"
"2014-15","Educational Service District 123","7","Columbia","7002","Dayton School District","2302","Dayton High School","10","43","39","32","74.4","32","74.4","82","1","2.3","6","13.9","0","0","17","39.5","15","34.8","4","9.3","11","25.5","1","2"
"2014-15","Educational Service District 123","7","Columbia","7002","Dayton School District","2302","Dayton High School","All","43","39","32","74.4","32","74.4","82","1","2.3","6","13.9","0","0","17","39.5","15","34.8","4","9.3","11","25.5","1","2"
"2014-15","Educational Service District 112","8","Cowlitz","8122","Longview School District","2416","R A Long High School","10","228","216","165","71.7","163","71.4","75.4","16","7","37","16.2","16","7","85","37.2","62","27.1","12","5.2","65","28.5","1","17"
"2014-15","Educational Service District 112","8","Cowlitz","8122","Longview School District","2416","R A Long High School","All","228","216","163","71.4","163","71.4","75.4","16","7","37","16.2","16","7","85","37.2","62","27.1","12","5.2","65","28.5","1","17"
"2014-15","Educational Service District 112","8","Cowlitz","8122","Longview School District","3151","Mark Morris High School","10","226","217","173","75.8","171","75.6","78.8","11","4.8","35","15.4","4","1.7","76","33.6","91","40.2","9","3.9","55","24.3","2","19"
"2014-15","Educational Service District 112","8","Cowlitz","8122","Longview School District","3151","Mark Morris High School","All","226","217","171","75.6","171","75.6","78.8","11","4.8","35","15.4","4","1.7","76","33.6","91","40.2","9","3.9","55","24.3","2","19"
"2014-15","Educational Service District 112","8","Cowlitz","8130","Toutle Lake School District","2560","Toutle Lake High School","10","58","56","47","79.6","46","79.3","82.1","1","1.7","9","15.5","3","5.1","26","44.8","17","29.3","2","3.4","12","20.6",,"6"
"2014-15","Educational Service District 112","8","Cowlitz","8130","Toutle Lake School District","2560","Toutle Lake High School","All","58","56","46","79.3","46","79.3","82.1","1","1.7","9","15.5","3","5.1","26","44.8","17","29.3","2","3.4","12","20.6",,"6"
"2014-15","Educational Service District 112","8","Cowlitz","8401","Castle Rock School District","2281","Castle Rock High School","10","98","93","68","68.6","67","68.3","72","4","4","22","22.4","7","7.1","33","33.6","27","27.5","5","5.1","31","31.6",,"4"
"2014-15","Educational Service District 112","8","Cowlitz","8401","Castle Rock School District","2281","Castle Rock High School","All","98","93","67","68.3","67","68.3","72","4","4","22","22.4","7","7.1","33","33.6","27","27.5","5","5.1","31","31.6",,"4"
