"coord_change_bool","coordinate_notes","aggregation","ospi_code_ccddd","fid","name","unsd","sdlea","lsad","county","esd","region","orgid","ccddd","cc","ddd","comments","labels","graderange","lowgrade","highgrade","website","code","landarea","shape_leng","shape_area","wkt_geom","longtude","original_long_centroid","original_lat_centroid","location_1"
"0",,"Districts","10070","192","Inchelium","2","2","0","Ferry","101","5","109","10070","10","70",,"Inchelium","2011-12-20T00:00:00.000","K","12","http://www.inchelium.wednet.edu/","10070","431.125314973","633538.114298","12019035917","Point","-118.337260086495","-118.337260086495","48.2176512599759","(48.217651259976, -118.337260086495)"
"0",,"Districts","32123","53","Orchard Prairie","6330","6330","0","Spokane","101","5","187","32123","32","123",,"Orchard Prairie","2011-12-20T00:00:00.000","K","7","http://www.orchardprairie.org/","32123","5.73196421227","58010.373983","159797351.883","Point","-117.313724101735","-117.313724101735","47.7294721566862","(47.729472156686, -117.313724101735)"
"0",,"Districts","22017","6","Almira","90","90","0","Lincoln","101","5","12","22017","22","17",,"Almira","2011-12-20T00:00:00.000","K","8","http://www.achsd.org/","22017","207.581496752","415517.388221","5787016861.01","Point","-118.936589210211","-118.936589210211","47.7429135858011","(47.742913585801, -118.936589210211)"
"0",,"Districts","39202","215","Toppenish","8970","8970","0","Yakima","105","4","268","39202","39","202",,"Toppenish","2011-12-20T00:00:00.000","Pre-K","12","http://www.toppenish.wednet.edu","39202","268.644025058","564281.565252","7489335629.77","Point","-120.431956773545","-120.431956773545","46.2253955409278","(46.225395540928, -120.431956773545)"
"0",,"Districts","17216","139","Enumclaw","1","1","0","King","121","2","80","17216","17","216",,"Enumclaw","2011-12-20T00:00:00.000","Pre-K","12","http://www.enumclaw.wednet.edu","17216","453.121425917","742604.674071","12632249895.7","Point","-121.689081201241","-121.689081201241","47.2344565626096","(47.23445656261, -121.689081201241)"
"0",,"Districts","9013","58","Orondo","6390","6390","0","Douglas","171","4","189","9013","9","13",,"Orondo","2011-12-20T00:00:00.000","Pre-K","7","http://www.orondo.wednet.edu","9013","38.6179663214","215555.884609","1076602832.63","Point","-120.180140905939","-120.180140905939","47.6898348142584","(47.689834814258, -120.180140905939)"
"0",,"Districts","18402","161","South Kitsap","8160","8160","0","Kitsap","114","2","243","18402","18","402",,"S. Kitsap","2011-12-20T00:00:00.000","Pre-K","13","http://www.skitsap.wednet.edu/","18402","133.278773922","371485.963912","3715584107.6","Point","-122.66137080175","-122.66137080175","47.4807081701574","(47.480708170157, -122.66137080175)"
"0",,"Districts","6114","148","Evergreen (Clark)","2700","2700","0","Clark","112","1","84","6114","6","114",,"Evergreen","2011-12-20T00:00:00.000","Pre-K","12","http://www.evergreenps.org","6114","47.0312792783","221370.20628","1311151571.44","Point","-122.508539600086","-122.508539600086","45.6489727526435","(45.648972752644, -122.508539600086)"
"0",,"Districts","25118","159","South Bend","8100","8100","0","Pacific","113","1","242","25118","25","118",,"S. Bend","2011-12-20T00:00:00.000","K","12","http://www.southbend.wednet.edu/","25118","109.010989588","533933.107839","3039039815.53","Point","-123.84200508354","-123.84200508354","46.6365215282863","(46.636521528286, -123.84200508354)"
"0",,"Districts","33030","50","Onion Creek","6270","6270","0","Stevens","101","5","185","33030","33","30",,"Onion Creek","2011-12-20T00:00:00.000","Pre-K","8","http://www.ocsd30.org/","33030","51.4072365989","190305.089673","1433145795.28","Point","-117.80238585074","-117.80238585074","48.7807513357348","(48.780751335735, -117.80238585074)"
"0",,"Districts","14099","93","Cosmopolis","1710","1710","0","Grays Harbor","113","1","56","14099","14","99",,"Cosmopolis","2011-12-20T00:00:00.000","K","6","http://www.cosmopolisschool.com/","14099","65.1066423777","365000.522569","1815061758.36","Point","-123.722418026036","-123.722418026036","46.8771452204063","(46.877145220406, -123.722418026036)"
"0",,"Districts","39201","196","Sunnyside","8670","8670","0","Yakima","105","4","259","39201","39","201",,"Sunnyside","2011-12-20T00:00:00.000","K","12","http://www.sunnysideschools.org/","39201","182.743172514","418278.911985","5094474671.03","Point","-119.99693325007","-119.99693325007","46.3890718965654","(46.389071896565, -119.99693325007)"
"0",,"Districts","20401","162","Glenwood","3030","3030","0","Klickitat","112","1","93","20401","20","401",,"Glenwood","2011-12-20T00:00:00.000","K","12","http://www.glenwood.k12.wa.us/","20401","144.076531687","333130.108017","4016607113.99","Point","-121.285247088184","-121.285247088184","45.9693668440704","(45.96936684407, -121.285247088184)"
"0",,"Districts","36250","79","College Place","1470","1470","0","Walla Walla","123","4","49","36250","36","250",,"College Place","2011-12-20T00:00:00.000","Pre-K","8","http://www.cpps.org","36250","29.0624624388","155998.476658","810211711.892","Point","-118.436374151873","-118.436374151873","46.0304238016512","(46.030423801651, -118.436374151873)"
"0",,"Districts","19404","74","Cle Elum-Roslyn","1350","1350","0","Kittitas","105","4","46","19404","19","404",,"Cle Elum-Roslyn","2011-12-20T00:00:00.000","Pre-K","12","http://www.cersd.org/","19404","599.716719542","946493.158933","16719075715.4","Point","-120.90308275291","-120.90308275291","47.2802753032016","(47.280275303202, -120.90308275291)"
"0",,"Districts","8122","237","Longview","4470","4470","0","Cowlitz","112","1","132","8122","8","122",,"Longview","2011-12-20T00:00:00.000","Pre-K","12","http://www.longview.k12.wa.us","8122","129.973949185","435781.250499","3623661609.63","Point","-123.092935587539","-123.092935587539","46.2382097924422","(46.238209792442, -123.092935587539)"
"0",,"Districts","1122","24","Benge","450","450","0","Adams","101","5","21","1122","1","122",,"Benge","2011-12-20T00:00:00.000","K","6","http://www.esd101.net","1122","117.946205819","353900.071387","3288138351.28","Point","-118.061783221838","-118.061783221838","46.9183438350629","(46.918343835063, -118.061783221838)"
"0",,"Districts","32356","60","Central Valley","1110","1110","0","Spokane","101","5","39","32356","32","356","Parcels 44114.9021, 44114.9020, and 44111.9015 transfered from Central Valley to Freeman SD as of Jan 2014. Notice of boundary change provided by OSPI Facilities, Scott Black on 9/24/13","Central Valley","2011-12-20T00:00:00.000","Pre-K","13","http://www.cvsd.org/","32356","79.1112003482","230263.586737","2205484865.53","Point","-117.159464648357","-117.159464648357","47.6292143849484","(47.629214384948, -117.159464648357)"
"0",,"Districts","8401","54","Castle Rock","990","990","0","Cowlitz","112","1","36","8401","8","401",,"Castle Rock","2011-12-20T00:00:00.000","Pre-K","12","http://www.castlerock.wednet.edu","8401","163.84470276","475192.476766","4567519445.87","Point","-122.958964514641","-122.958964514641","46.3405829828275","(46.340582982828, -122.958964514641)"
"0",,"Districts","13156","157","Soap Lake","8070","8070","0","Grant","171","4","241","13156","13","156",,"Soap Lake","2011-12-20T00:00:00.000","K","12","http://www.slschools.org/","13156","74.7600457558","213371.761297","2084182548.3","Point","-119.46230523517","-119.46230523517","47.4494462618027","(47.449446261803, -119.46230523517)"
"0",,"Districts","36101","120","Dixie","2160","2160","0","Walla Walla","123","4","69","36101","36","101",,"Dixie","2011-12-20T00:00:00.000","Pre-K","5","http://www.dixiesd.org/","36101","66.633219611","226712.56212","1857620145.97","Point","-118.121684645485","-118.121684645485","46.1243048772379","(46.124304877238, -118.121684645485)"
"0",,"Districts","24111","36","Brewster","690","690","0","Okanogan","171","4","27","24111","24","111",,"Brewster","2011-12-20T00:00:00.000","Pre-K","12","http://www.brewster.wednet.edu","24111","185.071141373","422902.312534","5159466695.2","Point","-119.780334028438","-119.780334028438","48.1441906324622","(48.144190632462, -119.780334028438)"
"0",,"Districts","24014","4","Nespelem","5550","5550","0","Okanogan","171","4","163","24014","24","14",,"Nespelem","2011-12-20T00:00:00.000","Pre-K","8","http://www.nsdeagles.org/","24014","405.585137172","513697.630726","11307019476","Point","-119.005076168763","-119.005076168763","48.2687549173974","(48.268754917397, -119.005076168763)"
"0",,"Districts","38308","138","Endicott","2520","2520","0","Whitman","101","5","78","38308","38","308",,"Endicott","2011-12-20T00:00:00.000","K","8","http://www.sje.wednet.edu","38308","222.02998966","580738.711794","6189816109.39","Point","-117.762100369534","-117.762100369534","46.9528478641253","(46.952847864125, -117.762100369534)"
"0",,"Districts","39208","260","West Valley (Yakima)","9720","9720","0","Yakima","105","4","292","39208","39","208",,"West Valley","2011-12-20T00:00:00.000","Pre-K","12","http://www.wvsd208.org","39208","271.208071219","587009.583324","7560816848.34","Point","-121.014960983666","-121.014960983666","46.5428947113321","(46.542894711332, -121.014960983666)"
"0",,"Districts","31103","273","Monroe","5130","5130","0","Snohomish","189","3","150","31103","31","103","Updated Monroe school district boundary to exclude SW 1/4 of SE 1/4 of Section 31 TWP 27 RGE 06 from school district boundary change dated 2/24/2010 from Scott B. Transfer Parcels 27063400300500 & 27063400300400 from Monroe to Northshore, 7/31/14","Monroe","2011-12-20T00:00:00.000","Pre-K","12","http://www.monroe.wednet.edu/","31103","82.2427541403","296406.233744","2292120700.63","Point","-121.971673504943","-121.971673504943","47.8333747921993","(47.833374792199, -121.971673504943)"
"0",,"Districts","21232","275","Winlock","9930","9930","0","Lewis","113","1","299","21232","21","232",,"Winlock","2011-12-20T00:00:00.000","Pre-K","12","http://www.winlock.wednet.edu/","21232","50.8375512834","244203.300215","1417263920.34","Point","-122.955902359096","-122.955902359096","46.4920994618189","(46.492099461819, -122.955902359096)"
"0",,"Districts","8458","203","Kelso","3","3","0","Cowlitz","112","1","115","8458","8","458",,"Kelso","2011-12-20T00:00:00.000","Pre-K","12","http://www.kelso.wednet.edu","8458","255.902109434","786306.652713","7134170241.54","Point","-122.653802213999","-122.653802213999","46.1942562800059","(46.194256280006, -122.653802213999)"
"0",,"Districts","20402","214","Klickitat","4080","4080","0","Klickitat","112","1","121","20402","20","402",,"Klickitat","2011-12-20T00:00:00.000","K","12","http://164.116.104.15","20402","41.9856502218","206862.033212","1170488069.02","Point","-121.135287642431","-121.135287642431","45.8467272497047","(45.846727249705, -121.135287642431)"
"0",,"Districts","32363","258","West Valley (Spokane)","9690","9690","0","Spokane","101","5","291","32363","32","363",,"West Valley","2011-12-20T00:00:00.000","Pre-K","12","http://www.wvsd.com","32363","18.4885195867","162910.213784","515428282.659","Point","-117.277401955253","-117.277401955253","47.6966389000415","(47.696638900042, -117.277401955253)"
"0",,"Districts","5402","97","Quillayute Valley","7020","7020","0","Clallam","114","2","210","5402","5","402",,"Quillayute Valley","2011-12-20T00:00:00.000","Pre-K","12","http://www.forks.wednet.edu","5402","761.068064262","804781.781139","21217275050.6","Point","-124.288033180887","-124.288033180887","47.9463801871413","(47.946380187141, -124.288033180887)"
"0",,"Districts","10065","56","Orient","6360","6360","0","Ferry","101","5","188","10065","10","65",,"Orient","2011-12-20T00:00:00.000","K","8","http://www.orientsd.org/","10065","309.375349317","468080.586641","8624855243.25","Point","-118.209046595508","-118.209046595508","48.8558180272751","(48.855818027275, -118.209046595508)"
"0",,"Districts","32361","121","East Valley (Spokane)","2280","2280","0","Spokane","101","5","70","32361","32","361",,"East Valley","2011-12-20T00:00:00.000","Pre-K","12","http://www.evsd.org","32361","93.5408289286","284687.700546","2607758213.8","Point","-117.130354889026","-117.130354889026","47.7578968183471","(47.757896818347, -117.130354889026)"
"1","Modified Coordinate to city and not calculated centroid","Districts","15204","98","Coupeville","1800","1800","0","Island","189","3","58","15204","15","204",,"Coupeville","2011-12-20T00:00:00.000","Pre-K","12","http://www.coupeville.k12.wa.us/","15204","45.5868411759","303186.573454","1270883109.32","Point","-122.6853872","-122.635439891045","48.1582556513191","(48.2146054, -122.6853872)"
"1","Modified Coordinate to city and not calculated centroid","Districts","25101","34","Ocean Beach","6060","6060","0","Pacific","112","1","178","25101","25","101",,"Ocean Beach","2011-12-20T00:00:00.000","Pre-K","12","http://www.ocean.k12.wa.us/","25101","135.76964756","947991.872824","3785025401.89","Point","-124.0544765","-123.958299962653","46.3902304003932","(46.3487558, -124.0544765)"
"0",,"Districts","29311","218","La Conner","4110","4110","0","Skagit","189","3","123","29311","29","311",,"La Conner","2011-12-20T00:00:00.000","K","12","http://www.lcsd.wednet.edu","29311","34.7313016188","395535.001663","968249245.917","Point","-122.485367406874","-122.485367406874","48.410319805148","(48.410319805148, -122.485367406874)"
"0",,"Districts","31016","11","Arlington","240","240","0","Snohomish","189","3","14","31016","31","16",,"Arlington","2011-12-20T00:00:00.000","Pre-K","12","http://www.asd.wednet.edu/","31016","187.176453357","488836.878235","5218159163.89","Point","-122.047217265673","-122.047217265673","48.218271983324","(48.218271983324, -122.047217265673)"
"0",,"Districts","16046","40","Brinnon","750","750","0","Jefferson","114","2","29","16046","16","46",,"Brinnon","2011-12-20T00:00:00.000","K","8","http://www.bsd46.org/","16046","346.727262898","641363.834373","9666162659.97","Point","-123.278636224186","-123.278636224186","47.663848649089","(47.663848649089, -123.278636224186)"
"0",,"Districts","38126","220","LaCrosse","4150","4150","0","Whitman","101","5","124","38126","38","126",,"LaCrosse","2011-12-20T00:00:00.000","K","12","http://www.lacrossesd.k12.wa.us/","38126","417.150545003","664861.350201","11629443265.6","Point","-117.949638125652","-117.949638125652","46.72693543184","(46.72693543184, -117.949638125652)"
"1","Modified Coordinate to city and not calculated centroid","Districts","27404","129","Eatonville","2370","2370",,"Pierce","121","2","74","27404","27","404",,"Eatonville","2011-12-20T00:00:00.000","Pre-K","12","http://www.eatonville.wednet.edu/","27404","450.286986874","774475.990762","12553230522","Point","-122.2746124","-121.97656980549","46.8463089567178","(46.8697068, -122.2746124)"
"1","Modified Coordinate to city and not calculated centroid","Districts","28137","52","Orcas Island","6300","6300","0","San Juan","189","3","186","28137","28","137",,"Orcas Is.","2011-12-20T00:00:00.000","K","12","http://www.orcasislandschools.org","28137","72.6015627815","778465.513547","2024007311.53","Point","-122.9215778","-122.893842362163","48.6478479173032","(48.6533013, -122.9215778)"
"0",,"Districts","16048","96","Quilcene","6990","6990","0","Jefferson","114","2","209","16048","16","48",,"Quilcene","2011-12-20T00:00:00.000","Pre-K","12","http://www.quilcene.wednet.edu","16048","438.233518667","877000.381717","12217200531.1","Point","-123.262152573784","-123.262152573784","47.804640435582","(47.804640435582, -123.262152573784)"
"0",,"Districts","17401","184","Highline","3540","3540","0","King","121","2","105","17401","17","401",,"Highline","2011-12-20T00:00:00.000","K","13","http://www.hsd401.org","17401","31.1774141973","161347.054712","869172947.144","Point","-122.322079844957","-122.322079844957","47.45359776262","(47.45359776262, -122.322079844957)"
"0",,"Districts","8130","219","Toutle Lake","9030","9030","0","Cowlitz","112","1","270","8130","8","130",,"Toutle Lake","2011-12-20T00:00:00.000","K","12","http://www.toutlesd.k12.wa.us/","8130","229.702994341","432891.5305","6403466415.28","Point","-122.571057827505","-122.571057827505","46.313459530833","(46.313459530833, -122.571057827505)"
"0",,"Districts","22200","269","Wilbur","9840","9840","0","Lincoln","101","5","296","22200","22","200",,"Wilbur","2011-12-20T00:00:00.000","K","12","http://www.wilbur.wednet.edu","22200","312.525935177","523664.79417","8712688179.25","Point","-118.716819322388","-118.716819322388","47.741973567147","(47.741973567147, -118.716819322388)"
"1","Modified Coordinate to city and not calculated centroid","Districts","27001","183","Steilacoom Historical","8460","8460","0","Pierce","121","2","253","27001","27","1",,"Steilacoom Historical","2011-12-20T00:00:00.000","Pre-K","12","http://www.steilacoom.k12.wa.us/","27001","27.2017579448","377468.967345","758338455.227","Point","-122.5923095","-122.664437625788","47.15851919804","(47.169101, -122.5923095)"
"0",,"Districts","31004","225","Lake Stevens","4200","4200","0","Snohomish","189","3","126","31004","31","4",,"Lake Stevens","2011-12-20T00:00:00.000","Pre-K","12","http://www.lkstevens.wednet.edu/","31004","28.6145818446","148266.710683","797725567.481","Point","-122.081226154338","-122.081226154338","48.018297138811","(48.018297138811, -122.081226154338)"
"1","Modified Coordinate to city and not calculated centroid","Districts","3053","156","Finley","2910","2910","0","Benton","123","4","89","3053","3","53",,"Finley","2011-12-20T00:00:00.000","Pre-K","12","http://www.finleysd.org/index.php","3053","106.550889909","310342.530987","2970456446.99","Point","-119.0707396","-119.059818490619","46.0395712893917","(46.1765771, -119.0707396)"
"0",,"Districts","4228","49","Cascade","950","950","0","Chelan","171","4","34","4228","4","228",,"Cascade","2011-12-20T00:00:00.000","Pre-K","12","http://www.cascade.wednet.edu/","4228","1176.94785704","1060972.19959","32811291901.6","Point","-120.829256732226","-120.829256732226","47.747441864927","(47.747441864927, -120.829256732226)"
"0",,"Districts","4246","257","Wenatchee","9660","9660","0","Chelan","171","4","290","4246","4","246",,"Wenatchee","2011-12-20T00:00:00.000","Pre-K","12","http://home.wsd.wednet.edu","4246","255.971493023","552064.392047","7136047143.1","Point","-120.335950066281","-120.335950066281","47.384844397606","(47.384844397606, -120.335950066281)"
"0",,"Districts","16049","70","Chimacum","1290","1290","0","Jefferson","114","2","44","16049","16","49",,"Chimacum","2011-12-20T00:00:00.000","K","12","http://csd49.org/","16049","104.021686436","537261.347209","2899946582.95","Point","-122.746056766791","-122.746056766791","47.93962688122","(47.93962688122, -122.746056766791)"
"0",,"Districts","25160","270","Willapa Valley","9870","9870","0","Pacific","113","1","297","25160","25","160",,"Willapa Valley","2011-12-20T00:00:00.000","K","12","http://www.willapa.wednet.edu/","25160","289.270813425","489866.706109","8064375186.33","Point","-123.540450680506","-123.540450680506","46.574150441314","(46.574150441314, -123.540450680506)"
"0",,"Districts","22073","101","Creston","1860","1860","0","Lincoln","101","5","60","22073","22","73",,"Creston","2011-12-20T00:00:00.000","K","12","http://www.creston.wednet.edu","22073","257.789092334","481485.378948","7186718687.91","Point","-118.454720506885","-118.454720506885","47.726542385039","(47.726542385039, -118.454720506885)"
"0",,"Districts","36300","217","Touchet","9000","9000","0","Walla Walla","123","4","269","36300","36","300",,"Touchet","2011-12-20T00:00:00.000","K","12","http://www.touchet.k12.wa.us/","36300","216.872310894","361065.913145","6046028847.05","Point","-118.696316261396","-118.696316261396","46.119068504543","(46.119068504543, -118.696316261396)"
