"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","highly_capable","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_highly_capable","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof","foster_care","non_foster_care"
"2018-19","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","2nd Grade","49","20","0","29","0","0","0","4","0","1","44","0","0","0","18","0","4","1","1","14","49","49","49","31","49","45","48","48","35","2022-04-22T00:00:00.000","0","49"
"2018-19","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","3rd Grade","41","22","0","19","0","1","0","1","0","2","37","0","1","1","20","0","0","0","0","8","41","40","40","21","41","41","41","41","33","2022-04-22T00:00:00.000","0","40"
"2018-19","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","4th Grade","42","19","0","23","0","0","0","2","0","3","37","0","2","0","15","0","2","1","3","6","42","40","42","27","42","40","41","39","36","2022-04-22T00:00:00.000","0","41"
"2018-19","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","5th Grade","57","32","0","25","0","0","0","2","1","2","52","0","0","0","20","0","1","4","0","11","57","57","57","37","57","56","53","57","46","2022-04-22T00:00:00.000","0","57"
"2018-19","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","AllGrades","317","157","0","160","0","3","0","13","1","12","288","0","3","2","131","0","8","7","4","56","317","314","315","186","317","309","310","313","261","2022-04-22T00:00:00.000","0","315"
"2018-19","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","Kindergarten","48","22","0","26","0","1","0","2","0","1","44","0","0","0","22","0","0","1","0","3","48","48","48","26","48","48","47","48","45","2022-04-22T00:00:00.000","0","48"
"2018-19","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","Pre-Kindergarten","42","19","0","23","0","0","0","2","0","0","40","0","0","0","16","0","1","0","0","11","42","42","42","26","42","41","42","42","31","2022-04-22T00:00:00.000","0","42"
"2018-19","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","10th Grade","47","23","0","24","1","1","0","3","0","3","39","0","2","1","13","0","1","1","1","7","47","45","46","34","47","46","46","46","40","2022-04-22T00:00:00.000","0","47"
"2018-19","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","11th Grade","49","18","0","31","0","1","0","3","0","2","43","0","3","0","18","0","1","1","1","5","49","46","49","31","49","48","48","48","44","2022-04-22T00:00:00.000","0","49"
"2018-19","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","12th Grade","61","34","0","27","0","1","0","6","0","3","51","0","3","2","15","0","0","0","1","0","61","58","59","46","61","61","61","60","61","2022-04-22T00:00:00.000","0","60"
"2018-19","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","6th Grade","47","24","0","23","1","1","0","4","0","3","38","0","4","0","18","0","2","1","0","6","47","43","47","29","47","45","46","47","41","2022-04-22T00:00:00.000","0","47"
"2018-19","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","7th Grade","47","25","0","22","0","0","1","1","0","3","42","0","4","0","14","0","0","2","3","5","47","43","47","33","47","47","45","44","42","2022-04-22T00:00:00.000","0","47"
"2018-19","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","8th Grade","52","30","0","22","0","0","0","5","0","3","44","0","1","1","20","0","1","1","1","8","52","51","51","32","52","51","51","51","44","2022-04-22T00:00:00.000","0","52"
"2018-19","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","9th Grade","57","29","0","28","0","1","0","3","0","6","47","0","5","2","17","0","1","0","1","6","57","52","55","40","57","56","57","56","51","2022-04-22T00:00:00.000","0","57"
"2018-19","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","AllGrades","360","183","0","177","2","5","1","25","0","23","304","0","22","6","115","0","6","6","8","37","360","338","354","245","360","354","354","352","323","2022-04-22T00:00:00.000","0","359"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","1st Grade","105","49","0","56","0","8","5","42","0","11","39","36","0","0","66","0","1","5","1","21","69","105","105","39","105","104","100","104","84","2022-04-22T00:00:00.000","0","105"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","2nd Grade","110","51","0","59","0","11","4","27","1","15","52","28","2","1","58","0","1","6","2","9","82","108","109","52","110","109","104","108","101","2022-04-22T00:00:00.000","0","109"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","3rd Grade","97","48","0","49","0","13","3","30","2","11","38","28","2","0","61","0","2","1","1","14","69","95","97","36","97","95","96","96","83","2022-04-22T00:00:00.000","0","97"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","4th Grade","89","50","0","39","0","13","5","29","1","12","29","18","0","0","58","0","0","4","1","8","71","89","89","31","89","89","85","88","81","2022-04-22T00:00:00.000","0","89"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","5th Grade","102","60","0","42","0","18","2","27","3","13","39","12","1","1","61","0","2","3","5","4","90","101","101","41","102","100","99","97","98","2022-04-22T00:00:00.000","0","101"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","AllGrades","651","328","0","323","1","90","24","201","8","74","253","171","5","3","380","0","6","25","10","82","480","646","648","271","651","645","626","641","569","2022-04-22T00:00:00.000","0","649"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Kindergarten","104","49","0","55","1","21","5","29","1","8","39","49","0","1","61","0","0","4","0","12","55","104","103","43","104","104","100","104","92","2022-04-22T00:00:00.000","0","104"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Pre-Kindergarten","44","21","0","23","0","6","0","17","0","4","17","0","0","0","15","0","0","2","0","14","44","44","44","29","44","44","42","44","30","2022-04-22T00:00:00.000","0","44"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","1st Grade","89","37","0","52","0","14","8","24","1","6","36","37","0","2","51","0","0","3","0","6","52","89","87","38","89","89","86","89","83","2022-04-22T00:00:00.000","0","89"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","2nd Grade","89","35","0","54","0","14","4","26","2","10","33","25","3","1","45","0","1","4","3","10","64","86","88","44","89","88","85","86","79","2022-04-22T00:00:00.000","0","89"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","3rd Grade","100","48","0","52","0","13","6","24","1","12","44","27","1","0","56","0","2","2","0","13","73","99","100","44","100","98","98","100","87","2022-04-22T00:00:00.000","0","100"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","4th Grade","88","42","0","46","0","13","11","22","2","5","35","14","1","0","49","0","0","2","2","10","74","87","88","39","88","88","86","86","78","2022-04-22T00:00:00.000","0","87"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","5th Grade","115","63","0","52","0","12","11","24","3","9","56","15","0","1","60","0","2","6","1","13","100","115","114","55","115","113","109","114","102","2022-04-22T00:00:00.000","0","114"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","AllGrades","626","286","0","340","1","93","52","155","10","56","259","158","5","5","318","0","7","20","6","88","468","621","621","308","626","619","606","620","538","2022-04-22T00:00:00.000","0","624"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","Kindergarten","91","36","0","55","1","14","6","26","1","8","35","40","0","1","43","0","1","2","0","9","51","91","90","48","91","90","89","91","82","2022-04-22T00:00:00.000","0","91"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","Pre-Kindergarten","54","25","0","29","0","13","6","9","0","6","20","0","0","0","14","0","1","1","0","27","54","54","54","40","54","53","53","54","27","2022-04-22T00:00:00.000","0","54"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","10th Grade","437","214","0","223","4","50","45","88","5","31","214","43","20","4","208","0","2","25","18","41","394","417","433","229","437","435","412","419","396","2022-04-22T00:00:00.000","0","437"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","11th Grade","393","198","0","195","1","46","48","73","8","26","191","41","12","5","185","0","1","15","18","32","352","381","388","208","393","392","378","375","361","2022-04-22T00:00:00.000","0","393"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","12th Grade","378","205","0","173","2","51","48","65","2","30","180","40","15","7","169","0","2","16","17","33","338","363","371","209","378","376","362","361","345","2022-04-22T00:00:00.000","0","378"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","9th Grade","420","214","0","206","0","55","34","97","11","35","188","48","16","7","209","0","3","13","15","45","372","404","413","211","420","417","407","405","375","2022-04-22T00:00:00.000","0","417"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","AllGrades","1628","831","0","797","7","202","175","323","26","122","773","172","63","23","771","0","8","69","68","151","1456","1565","1605","857","1628","1620","1559","1560","1477","2022-04-22T00:00:00.000","0","1625"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5522","Auburn Opportunity Project","106153","R","10th Grade","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","2022-04-22T00:00:00.000","0","1"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5522","Auburn Opportunity Project","106153","R","11th Grade","36","18","0","18","2","1","1","11","0","7","14","0","0","0","18","0","0","6","5","3","36","36","36","18","36","36","30","31","33","2022-04-22T00:00:00.000","0","36"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5522","Auburn Opportunity Project","106153","R","12th Grade","82","39","0","43","3","2","6","25","2","7","37","0","0","1","38","0","0","40","5","7","82","82","81","44","82","82","42","77","75","2022-04-22T00:00:00.000","0","82"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5522","Auburn Opportunity Project","106153","R","AllGrades","119","58","0","61","5","3","7","36","2","14","52","0","0","1","56","0","0","46","10","10","119","119","118","63","119","119","73","109","109","2022-04-22T00:00:00.000","0","119"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","10th Grade","414","194","0","220","1","52","17","132","11","32","169","44","15","0","166","0","2","17","11","18","370","399","414","248","414","412","397","403","396","2022-04-22T00:00:00.000","0","413"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","11th Grade","425","220","0","205","2","52","22","110","8","33","198","41","23","3","169","0","6","10","15","30","384","402","422","256","425","419","415","410","395","2022-04-22T00:00:00.000","0","425"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","12th Grade","346","182","0","164","2","36","18","96","13","15","166","32","22","2","133","0","6","10","8","28","314","324","344","213","346","340","336","338","318","2022-04-22T00:00:00.000","0","345"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","9th Grade","480","235","0","245","3","51","21","128","18","44","215","56","29","7","203","1","5","16","12","33","424","451","473","277","479","475","464","468","447","2022-04-22T00:00:00.000","0","478"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","AllGrades","1665","831","0","834","8","191","78","466","50","124","748","173","89","12","671","1","19","53","46","109","1492","1576","1653","994","1664","1646","1612","1619","1556","2022-04-22T00:00:00.000","0","1661"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","10th Grade","416","191","0","225","12","39","38","133","22","26","146","73","7","12","259","4","4","22","10","59","343","409","404","157","412","412","394","406","357","2022-04-22T00:00:00.000","0","413"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","11th Grade","468","210","0","258","11","36","42","153","36","31","159","73","4","11","279","0","4","26","11","87","395","464","457","189","468","464","442","457","381","2022-04-22T00:00:00.000","0","465"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","12th Grade","396","204","0","192","5","40","29","139","25","22","136","48","3","9","244","1","6","36","24","58","348","393","387","152","395","390","360","372","338","2022-04-22T00:00:00.000","0","395"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","9th Grade","455","236","0","219","8","35","45","162","27","39","139","95","13","12","301","1","7","33","10","57","360","442","443","154","454","448","422","445","398","2022-04-22T00:00:00.000","0","452"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","AllGrades","1735","841","0","894","36","150","154","587","110","118","580","289","27","44","1083","6","21","117","55","261","1446","1708","1691","652","1729","1714","1618","1680","1474","2022-04-22T00:00:00.000","0","1725"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","6th Grade","285","125","0","160","1","17","29","81","18","26","113","46","12","12","172","0","4","20","13","41","239","273","273","113","285","281","265","272","244","2022-04-22T00:00:00.000","0","282"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","7th Grade","288","140","0","148","1","24","32","82","13","27","109","43","9","9","189","2","3","16","8","40","245","279","279","99","286","285","272","280","248","2022-04-22T00:00:00.000","0","288"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","8th Grade","273","137","0","136","1","23","27","66","18","28","110","44","7","10","174","0","3","8","3","39","229","266","263","99","273","270","265","270","234","2022-04-22T00:00:00.000","0","271"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","AllGrades","846","402","0","444","3","64","88","229","49","81","332","133","28","31","535","2","10","44","24","120","713","818","815","311","844","836","802","822","726","2022-04-22T00:00:00.000","0","841"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","1st Grade","88","49","0","39","12","2","7","27","10","14","16","25","0","1","61","0","0","7","2","8","63","88","87","27","88","88","81","86","80","2022-04-22T00:00:00.000","0","87"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","2nd Grade","80","37","0","43","14","4","5","26","3","13","15","27","0","0","56","2","1","4","1","21","53","80","80","24","78","79","76","79","59","2022-04-22T00:00:00.000","0","77"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","3rd Grade","90","39","0","51","9","1","4","39","8","14","15","27","0","2","68","0","1","3","1","15","63","90","88","22","90","89","87","89","75","2022-04-22T00:00:00.000","0","90"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","4th Grade","83","41","0","42","7","1","6","36","3","12","18","16","0","1","62","2","0","5","2","18","67","83","82","21","81","83","78","81","65","2022-04-22T00:00:00.000","0","82"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","5th Grade","94","48","0","46","12","4","7","34","11","9","17","24","0","2","77","0","1","2","1","19","70","94","92","17","94","93","92","93","75","2022-04-22T00:00:00.000","0","92"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","AllGrades","597","297","0","300","70","25","37","220","46","82","117","140","0","6","429","5","3","35","8","121","457","597","591","168","592","594","562","589","476","2022-04-22T00:00:00.000","0","589"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","Kindergarten","82","45","0","37","13","6","4","23","10","8","18","20","0","0","57","1","0","6","1","16","62","82","82","25","81","82","76","81","66","2022-04-22T00:00:00.000","0","81"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","Pre-Kindergarten","80","38","0","42","3","7","4","35","1","12","18","1","0","0","48","0","0","8","0","24","79","80","80","32","80","80","72","80","56","2022-04-22T00:00:00.000","0","80"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","1st Grade","79","40","0","39","0","2","14","18","5","10","30","19","0","7","65","0","0","3","1","17","60","79","72","14","79","79","76","78","62","2022-04-22T00:00:00.000","0","77"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","2nd Grade","86","41","0","45","1","4","6","28","10","11","26","33","1","5","69","0","0","6","2","15","53","85","81","17","86","86","80","84","71","2022-04-22T00:00:00.000","0","86"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","3rd Grade","72","35","0","37","0","3","4","25","5","7","28","20","0","6","60","0","0","6","0","9","52","72","66","12","72","72","66","72","63","2022-04-22T00:00:00.000","0","72"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","4th Grade","87","38","0","49","0","6","9","25","7","11","29","23","0","6","72","0","0","6","2","14","64","87","81","15","87","87","81","85","73","2022-04-22T00:00:00.000","0","87"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","5th Grade","83","44","0","39","1","7","4","24","5","14","28","14","0","5","63","0","0","2","2","14","69","83","78","20","83","83","81","81","69","2022-04-22T00:00:00.000","0","83"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","AllGrades","543","260","0","283","3","29","48","154","41","73","195","140","1","36","418","0","0","27","7","108","403","542","507","125","543","543","516","536","435","2022-04-22T00:00:00.000","0","539"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","Kindergarten","90","42","0","48","1","3","8","26","7","11","34","31","0","6","70","0","0","3","0","16","59","90","84","20","90","90","87","90","74","2022-04-22T00:00:00.000","0","89"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","Pre-Kindergarten","46","20","0","26","0","4","3","8","2","9","20","0","0","1","19","0","0","1","0","23","46","46","45","27","46","46","45","46","23","2022-04-22T00:00:00.000","0","45"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","1st Grade","78","36","0","42","0","21","10","14","2","7","24","29","0","1","38","0","2","3","0","8","49","78","77","40","78","76","75","78","70","2022-04-22T00:00:00.000","0","78"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","2nd Grade","108","58","0","50","0","17","8","33","3","17","30","32","2","2","52","0","2","3","4","14","76","106","106","56","108","106","105","104","94","2022-04-22T00:00:00.000","0","106"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","3rd Grade","75","37","0","38","0","17","11","12","2","9","24","17","4","2","31","0","1","2","2","6","58","71","73","44","75","74","73","73","69","2022-04-22T00:00:00.000","0","74"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","4th Grade","102","55","0","47","0","16","14","21","2","10","39","18","6","2","49","0","0","7","4","13","84","96","100","53","102","102","95","98","89","2022-04-22T00:00:00.000","0","102"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","5th Grade","85","49","0","36","0","18","7","17","3","11","29","13","3","1","36","0","2","0","1","2","72","82","84","49","85","83","85","84","83","2022-04-22T00:00:00.000","0","85"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","AllGrades","530","272","0","258","0","104","56","119","13","68","170","140","15","8","244","0","8","17","11","51","390","515","522","286","530","522","513","519","479","2022-04-22T00:00:00.000","0","527"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","Kindergarten","82","37","0","45","0","15","6","22","1","14","24","31","0","0","38","0","1","2","0","8","51","82","82","44","82","81","80","82","74","2022-04-22T00:00:00.000","0","82"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","1st Grade","98","40","0","58","0","7","2","51","9","8","21","49","1","1","71","0","0","7","0","14","49","97","97","27","98","98","91","98","84","2022-04-22T00:00:00.000","0","98"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","2nd Grade","108","54","0","54","0","3","4","66","6","9","20","55","4","2","78","0","0","5","2","10","53","104","106","30","108","108","103","106","98","2022-04-22T00:00:00.000","0","108"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","3rd Grade","83","40","0","43","0","5","3","43","6","5","21","23","2","2","62","1","0","3","1","13","60","81","81","21","82","83","80","82","70","2022-04-22T00:00:00.000","0","83"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","4th Grade","120","57","0","63","0","7","7","72","7","5","22","33","0","1","90","0","0","3","1","9","87","120","119","30","120","120","117","119","111","2022-04-22T00:00:00.000","0","120"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","5th Grade","88","45","0","43","0","2","4","51","8","9","14","17","0","1","72","0","1","5","1","4","71","88","87","16","88","87","83","87","84","2022-04-22T00:00:00.000","0","87"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","AllGrades","622","287","0","335","1","29","22","344","43","49","134","224","7","14","455","1","1","29","5","81","398","615","608","167","621","621","593","617","541","2022-04-22T00:00:00.000","0","620"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","Kindergarten","99","39","0","60","1","4","2","52","7","9","24","47","0","7","73","0","0","5","0","20","52","99","92","26","99","99","94","99","79","2022-04-22T00:00:00.000","0","98"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","Pre-Kindergarten","26","12","0","14","0","1","0","9","0","4","12","0","0","0","9","0","0","1","0","11","26","26","26","17","26","26","25","26","15","2022-04-22T00:00:00.000","0","26"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","1st Grade","107","43","0","64","0","10","5","26","0","13","53","34","1","2","48","0","1","7","1","13","73","106","105","59","107","106","100","106","94","2022-04-22T00:00:00.000","0","106"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","2nd Grade","82","44","0","38","2","9","8","17","1","7","38","16","2","0","38","0","0","1","2","11","66","80","82","44","82","82","81","80","71","2022-04-22T00:00:00.000","0","82"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","3rd Grade","102","43","0","59","1","10","2","31","0","9","49","22","2","0","42","0","1","3","4","13","80","100","102","60","102","101","99","98","89","2022-04-22T00:00:00.000","0","101"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","4th Grade","104","49","0","55","2","10","5","31","0","6","50","18","2","4","49","0","0","6","2","14","86","102","100","55","104","104","98","102","90","2022-04-22T00:00:00.000","0","102"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","5th Grade","94","43","0","51","1","10","1","41","1","3","37","12","0","1","46","0","1","0","2","9","82","94","93","48","94","93","94","92","85","2022-04-22T00:00:00.000","0","93"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","AllGrades","600","271","0","329","7","64","22","177","4","53","273","135","7","7","270","0","4","21","12","74","465","593","593","330","600","596","579","588","526","2022-04-22T00:00:00.000","0","595"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","Kindergarten","111","49","0","62","1","15","1","31","2","15","46","33","0","0","47","0","1","4","1","14","78","111","111","64","111","110","107","110","97","2022-04-22T00:00:00.000","0","111"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","1st Grade","103","46","0","57","0","10","5","31","9","9","39","34","3","0","53","0","0","2","4","4","69","100","103","50","103","103","101","99","99","2022-04-22T00:00:00.000","0","103"
"2018-19","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","2nd Grade","104","53","0","51","0","12","6","32","3","17","34","32","2","2","61","0","3","3","3","8","72","102","102","43","104","101","101","101","96","2022-04-22T00:00:00.000","0","104"
