"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","highly_capable","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_highly_capable","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof","foster_care","non_foster_care"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","2nd Grade","103","44","0","59","0","1","1","18","0","5","78","15","1","3","49","2","1","3","3","23","88","102","100","54","101","102","100","100","80","2022-04-22T00:00:00.000","0","103"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","3rd Grade","106","64","0","42","2","1","0","14","0","7","82","8","7","1","44","2","2","3","4","22","98","99","105","62","104","104","103","102","84","2022-04-22T00:00:00.000","0","104"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","4th Grade","101","51","0","50","1","2","1","22","0","5","70","11","4","1","40","2","0","4","2","9","90","97","100","61","99","101","97","99","92","2022-04-22T00:00:00.000","0","101"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","5th Grade","117","61","0","56","3","1","1","25","0","6","81","8","3","4","60","2","1","5","7","28","109","114","113","57","115","116","112","110","89","2022-04-22T00:00:00.000","0","115"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","AllGrades","640","318","0","322","7","7","4","115","0","33","474","63","15","13","275","10","9","31","18","120","577","625","627","365","630","631","609","622","520","2022-04-22T00:00:00.000","0","633"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","Kindergarten","95","40","0","55","0","2","1","15","0","6","71","11","0","2","34","1","2","12","1","16","84","95","93","61","94","93","83","94","79","2022-04-22T00:00:00.000","0","94"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","Pre-Kindergarten","2","0","0","2","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","2","2","2","2","1","2","2","2","2","0","2022-04-22T00:00:00.000","0","2"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","5010","Haller Middle School","104002","P","6th Grade","194","85","0","109","1","3","2","30","0","21","137","7","9","2","71","0","6","4","12","24","187","185","192","123","194","188","190","182","170","2022-04-22T00:00:00.000","0","192"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","5010","Haller Middle School","104002","P","7th Grade","194","101","0","93","0","5","2","35","0","15","137","12","15","7","75","5","5","7","16","29","182","179","187","119","189","189","187","178","165","2022-04-22T00:00:00.000","0","193"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","5010","Haller Middle School","104002","P","8th Grade","215","105","0","110","5","5","2","33","0","19","151","9","6","0","66","1","7","5","6","19","206","209","215","149","214","208","210","209","196","2022-04-22T00:00:00.000","0","215"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","5010","Haller Middle School","104002","P","AllGrades","603","291","0","312","6","13","6","98","0","55","425","28","30","9","212","6","18","16","34","72","575","573","594","391","597","585","587","569","531","2022-04-22T00:00:00.000","0","600"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","1st Grade","96","55","0","41","2","3","0","9","0","11","71","2","0","2","29","0","2","6","3","22","94","96","94","67","96","94","90","93","74","2022-04-22T00:00:00.000","0","95"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","2nd Grade","86","51","0","35","1","4","1","5","0","3","72","8","0","0","38","0","3","7","2","10","78","86","86","48","86","83","79","84","76","2022-04-22T00:00:00.000","0","86"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","3rd Grade","99","52","0","47","1","0","0","13","1","14","70","6","3","0","45","0","1","4","5","18","93","96","99","54","99","98","95","94","81","2022-04-22T00:00:00.000","0","98"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","4th Grade","108","51","0","57","4","2","0","12","3","7","80","7","3","4","49","0","2","6","2","23","101","105","104","59","108","106","102","106","85","2022-04-22T00:00:00.000","0","108"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","5th Grade","103","52","0","51","2","0","0","12","1","10","78","6","5","0","49","0","2","4","3","11","97","98","103","54","103","101","99","100","92","2022-04-22T00:00:00.000","0","103"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","AllGrades","653","340","1","312","11","12","2","82","9","59","478","39","11","10","296","2","12","38","15","114","614","642","643","357","651","641","615","638","539","2022-04-22T00:00:00.000","0","650"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","Kindergarten","99","45","1","53","0","3","0","12","3","12","69","10","0","2","43","0","1","6","0","18","89","99","97","56","99","98","93","99","81","2022-04-22T00:00:00.000","0","98"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","Pre-Kindergarten","62","34","0","28","1","0","1","19","1","2","38","0","0","2","43","2","1","5","0","12","62","62","60","19","60","61","57","62","50","2022-04-22T00:00:00.000","0","62"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","1st Grade","80","36","0","44","1","0","0","14","0","6","59","10","0","2","27","0","5","5","0","19","70","80","78","53","80","75","75","80","61","2022-04-22T00:00:00.000","0","80"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","2nd Grade","88","45","0","43","0","2","1","18","0","16","51","8","1","1","22","0","3","5","1","9","80","87","87","66","88","85","83","87","79","2022-04-22T00:00:00.000","0","88"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","3rd Grade","91","36","0","55","1","3","2","17","0","7","61","6","4","2","27","1","5","4","3","15","85","87","89","64","90","86","87","88","76","2022-04-22T00:00:00.000","0","91"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","4th Grade","84","40","0","44","0","1","0","21","0","11","51","6","3","2","28","0","3","3","1","12","78","81","82","56","84","81","81","83","72","2022-04-22T00:00:00.000","0","84"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","5th Grade","92","48","0","44","1","1","0","15","1","3","71","4","2","0","24","1","4","2","2","15","88","90","92","68","91","88","90","90","77","2022-04-22T00:00:00.000","0","92"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","AllGrades","502","243","0","259","3","7","5","104","1","51","331","41","10","7","144","2","24","22","9","81","461","492","495","358","500","478","480","493","421","2022-04-22T00:00:00.000","0","502"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","Kindergarten","65","37","0","28","0","0","2","18","0","8","37","7","0","0","15","0","4","3","2","10","58","65","65","50","65","61","62","63","55","2022-04-22T00:00:00.000","0","65"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","Pre-Kindergarten","2","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","2","2","2","1","2","2","2","2","1","2022-04-22T00:00:00.000","0","2"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","3124","Post Middle School","102565","P","6th Grade","220","93","0","127","1","2","0","33","1","20","163","6","1","4","76","1","5","6","9","41","214","219","216","144","219","215","214","211","179","2022-04-22T00:00:00.000","0","220"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","3124","Post Middle School","102565","P","7th Grade","203","90","0","113","2","1","1","30","0","24","145","13","5","4","93","1","2","15","12","38","190","198","199","110","202","201","188","191","165","2022-04-22T00:00:00.000","0","202"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","3124","Post Middle School","102565","P","8th Grade","232","101","0","131","3","4","2","33","1","12","177","14","4","6","88","2","4","4","12","34","218","228","226","144","230","228","228","220","198","2022-04-22T00:00:00.000","0","231"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","3124","Post Middle School","102565","P","AllGrades","655","284","0","371","6","7","3","96","2","56","485","33","10","14","257","4","11","25","33","113","622","645","641","398","651","644","630","622","542","2022-04-22T00:00:00.000","0","653"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","1st Grade","91","42","0","49","2","1","1","9","0","12","66","2","0","2","34","0","4","4","0","19","89","91","89","57","91","87","87","91","72","2022-04-22T00:00:00.000","0","90"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","2nd Grade","73","41","0","32","0","0","1","7","0","7","58","2","0","0","26","0","1","0","1","16","71","73","73","47","73","72","73","72","57","2022-04-22T00:00:00.000","0","72"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","3rd Grade","79","39","0","40","0","0","1","12","0","7","59","3","6","0","30","0","5","2","5","14","76","73","79","49","79","74","77","74","65","2022-04-22T00:00:00.000","0","78"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","4th Grade","77","44","0","33","1","0","0","9","0","7","60","5","2","0","32","0","1","1","1","13","72","75","77","45","77","76","76","76","64","2022-04-22T00:00:00.000","0","76"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","5th Grade","81","42","0","39","1","2","1","7","0","8","62","0","3","0","24","0","1","2","2","6","81","78","81","57","81","80","79","79","75","2022-04-22T00:00:00.000","0","81"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","AllGrades","494","248","0","246","4","4","4","57","0","48","377","15","11","2","179","1","12","13","9","105","479","483","492","315","493","482","481","485","389","2022-04-22T00:00:00.000","0","490"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","Kindergarten","66","32","0","34","0","1","0","9","0","7","49","3","0","0","23","1","0","1","0","12","63","66","66","43","65","66","65","66","54","2022-04-22T00:00:00.000","0","66"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","Pre-Kindergarten","27","8","0","19","0","0","0","4","0","0","23","0","0","0","10","0","0","3","0","25","27","27","27","17","27","27","24","27","2","2022-04-22T00:00:00.000","0","27"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","10th Grade","8","4","0","4","0","0","0","0","0","0","8","0","2","0","4","0","0","1","1","1","8","6","8","4","8","8","7","7","7","2022-04-22T00:00:00.000","0","8"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","11th Grade","13","4","0","9","0","0","0","1","0","1","11","0","0","0","7","0","0","5","1","0","13","13","13","6","13","13","8","12","13","2022-04-22T00:00:00.000","0","13"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","12th Grade","31","12","0","19","0","0","0","4","0","0","27","0","0","2","5","0","1","7","0","5","31","31","29","26","31","30","24","31","26","2022-04-22T00:00:00.000","0","31"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","1st Grade","9","3","0","6","0","0","0","1","0","0","8","1","0","0","3","0","0","2","0","0","8","9","9","6","9","9","7","9","9","2022-04-22T00:00:00.000","0","9"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","2nd Grade","9","4","0","5","0","0","0","0","0","0","9","0","0","0","2","0","0","1","0","2","9","9","9","7","9","9","8","9","7","2022-04-22T00:00:00.000","0","9"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","3rd Grade","12","7","0","5","0","0","0","1","0","0","11","0","0","0","3","0","0","1","0","2","12","12","12","9","12","12","11","12","10","2022-04-22T00:00:00.000","0","12"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","4th Grade","8","6","0","2","0","0","0","4","0","1","3","0","0","0","2","0","0","1","0","1","8","8","8","6","8","8","7","8","7","2022-04-22T00:00:00.000","0","8"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","5th Grade","15","6","0","9","0","0","0","2","0","0","13","1","2","0","2","0","0","5","0","1","14","13","15","13","15","15","10","15","14","2022-04-22T00:00:00.000","0","15"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","6th Grade","13","3","0","10","0","0","0","1","0","1","11","0","1","1","5","0","0","2","2","3","13","12","12","8","13","13","11","11","10","2022-04-22T00:00:00.000","0","13"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","7th Grade","17","8","0","9","0","0","0","0","0","1","16","0","0","0","5","0","0","2","0","0","17","17","17","12","17","17","15","17","17","2022-04-22T00:00:00.000","0","17"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","8th Grade","10","2","0","8","1","0","0","1","0","0","8","0","0","0","3","0","0","0","0","1","10","10","10","7","10","10","10","10","9","2022-04-22T00:00:00.000","0","10"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","9th Grade","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","1","2022-04-22T00:00:00.000","0","1"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","AllGrades","157","64","0","93","1","0","0","16","0","4","136","2","5","3","42","0","1","29","4","16","155","152","154","115","157","156","128","153","141","2022-04-22T00:00:00.000","0","157"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","Kindergarten","11","4","0","7","0","0","0","1","0","0","10","0","0","0","1","0","0","1","0","0","11","11","11","10","11","11","10","11","11","2022-04-22T00:00:00.000","0","11"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","10th Grade","21","9","0","12","0","0","0","1","0","3","17","0","0","0","13","0","1","2","3","4","21","21","21","8","21","20","19","18","17","2022-04-22T00:00:00.000","0","21"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","11th Grade","26","12","0","14","0","0","1","3","0","0","22","2","0","2","13","0","0","5","4","7","24","26","24","13","26","26","21","22","19","2022-04-22T00:00:00.000","0","26"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","12th Grade","44","24","0","20","1","0","0","5","1","5","32","0","1","3","17","0","1","10","4","9","44","43","41","27","44","43","34","40","35","2022-04-22T00:00:00.000","0","44"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","9th Grade","12","4","0","8","0","0","0","0","0","1","11","0","0","2","4","0","0","2","1","4","12","12","10","8","12","12","10","11","8","2022-04-22T00:00:00.000","0","12"
"2020-21","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","AllGrades","103","49","0","54","1","0","1","9","1","9","82","2","1","7","47","0","2","19","12","24","101","102","96","56","103","101","84","91","79","2022-04-22T00:00:00.000","0","103"
"2020-21","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","1st Grade","31","15","0","16","0","0","0","2","0","0","29","0","4","0","7","0","0","0","0","3","31","27","31","24","31","31","31","31","28","2022-04-22T00:00:00.000","0","31"
"2020-21","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","2nd Grade","56","22","0","34","0","1","0","3","1","4","47","0","2","1","25","0","0","1","0","10","56","54","55","31","56","56","55","56","46","2022-04-22T00:00:00.000","0","56"
"2020-21","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","3rd Grade","40","22","0","18","0","0","0","0","0","7","33","0","2","1","17","0","0","0","0","8","40","38","39","23","40","40","40","40","32","2022-04-22T00:00:00.000","0","40"
"2020-21","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","4th Grade","44","17","0","27","0","0","0","4","0","3","37","0","6","0","15","0","2","3","1","15","44","38","44","29","44","42","41","43","29","2022-04-22T00:00:00.000","0","44"
"2020-21","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","5th Grade","38","22","0","16","0","1","0","1","0","2","34","0","0","0","5","0","0","1","0","6","38","38","38","33","38","38","37","38","32","2022-04-22T00:00:00.000","0","38"
"2020-21","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","AllGrades","290","133","0","157","0","2","0","14","1","21","252","0","14","2","92","0","3","5","1","50","290","276","288","198","290","287","285","289","240","2022-04-22T00:00:00.000","0","290"
"2020-21","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","Kindergarten","43","21","0","22","0","0","0","2","0","4","37","0","0","0","14","0","1","0","0","5","43","43","43","29","43","42","43","43","38","2022-04-22T00:00:00.000","0","43"
"2020-21","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","Pre-Kindergarten","38","14","0","24","0","0","0","2","0","1","35","0","0","0","9","0","0","0","0","3","38","38","38","29","38","38","38","38","35","2022-04-22T00:00:00.000","0","38"
"2020-21","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","10th Grade","49","28","0","21","0","0","0","6","1","2","40","0","2","0","18","0","0","1","1","6","49","47","49","31","49","49","48","48","43","2022-04-22T00:00:00.000","0","49"
"2020-21","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","11th Grade","52","26","0","26","0","1","0","2","0","5","44","0","5","0","10","0","0","0","2","5","52","47","52","42","52","52","52","50","47","2022-04-22T00:00:00.000","0","52"
"2020-21","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","12th Grade","50","25","0","25","1","1","0","3","0","3","42","0","0","1","15","0","0","1","2","6","50","50","49","35","50","50","49","48","44","2022-04-22T00:00:00.000","0","50"
"2020-21","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","6th Grade","44","20","0","24","0","0","0","2","0","4","38","0","6","0","17","0","1","1","1","9","44","38","44","27","44","43","43","43","35","2022-04-22T00:00:00.000","0","44"
"2020-21","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","7th Grade","57","34","0","23","0","0","0","2","0","3","52","0","7","0","12","0","0","1","0","12","57","50","57","45","57","57","56","57","45","2022-04-22T00:00:00.000","0","56"
"2020-21","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","8th Grade","38","18","0","20","0","1","0","3","0","5","29","0","6","0","14","0","1","1","1","3","38","32","38","24","38","37","37","37","35","2022-04-22T00:00:00.000","0","38"
"2020-21","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","9th Grade","37","17","0","20","0","0","1","0","0","5","31","0","4","0","10","0","0","1","2","6","37","33","37","27","37","37","36","35","31","2022-04-22T00:00:00.000","0","37"
"2020-21","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","AllGrades","327","168","0","159","1","3","1","18","1","27","276","0","30","1","96","0","2","6","9","47","327","297","326","231","327","325","321","318","280","2022-04-22T00:00:00.000","0","326"
"2020-21","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","1st Grade","114","57","0","57","0","15","3","42","3","17","34","48","0","0","61","0","1","3","0","10","66","114","114","53","114","113","111","114","104","2022-04-22T00:00:00.000","0","114"
"2020-21","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","2nd Grade","104","51","0","53","2","18","7","31","3","5","38","40","2","1","67","0","0","1","0","13","64","102","103","37","104","104","103","104","91","2022-04-22T00:00:00.000","0","104"
"2020-21","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","3rd Grade","96","45","0","51","0","8","4","42","1","11","30","28","3","1","68","0","0","1","2","17","68","93","95","28","96","96","95","94","79","2022-04-22T00:00:00.000","0","96"
"2020-21","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","4th Grade","93","41","0","52","0","12","4","25","2","11","39","18","0","2","55","0","1","2","1","7","75","93","91","38","93","92","91","92","86","2022-04-22T00:00:00.000","0","93"
"2020-21","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","5th Grade","100","46","0","54","1","13","3","36","3","10","34","27","0","0","68","0","1","2","1","14","73","100","100","32","100","99","98","99","86","2022-04-22T00:00:00.000","0","100"
"2020-21","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","AllGrades","644","315","0","329","3","82","28","228","16","70","217","199","5","5","400","0","3","12","4","94","445","639","639","244","644","641","632","640","550","2022-04-22T00:00:00.000","0","644"
"2020-21","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Kindergarten","91","51","0","40","0","12","2","29","3","11","34","38","0","0","49","0","0","2","0","13","53","91","91","42","91","91","89","91","78","2022-04-22T00:00:00.000","0","91"
"2020-21","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Pre-Kindergarten","46","24","0","22","0","4","5","23","1","5","8","0","0","1","32","0","0","1","0","20","46","46","45","14","46","46","45","46","26","2022-04-22T00:00:00.000","0","46"
"2020-21","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","1st Grade","76","36","0","40","0","14","9","18","2","8","25","36","1","1","49","0","0","0","2","6","40","75","75","27","76","76","76","74","70","2022-04-22T00:00:00.000","0","76"
"2020-21","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","2nd Grade","80","35","0","45","0","13","6","25","1","10","25","33","0","0","49","0","0","2","1","8","47","80","80","31","80","80","78","79","72","2022-04-22T00:00:00.000","0","80"
"2020-21","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","3rd Grade","86","38","0","48","0","16","7","19","1","7","36","18","5","2","44","0","1","2","0","7","68","81","84","42","86","85","84","86","79","2022-04-22T00:00:00.000","0","86"
"2020-21","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","4th Grade","84","36","0","48","0","15","5","25","2","6","31","23","1","1","49","0","0","0","3","10","61","83","83","35","84","84","84","81","74","2022-04-22T00:00:00.000","0","84"
"2020-21","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","5th Grade","98","45","0","53","0","13","7","26","2","15","35","15","1","1","60","0","2","2","2","16","83","97","97","38","98","96","96","96","82","2022-04-22T00:00:00.000","0","97"
"2020-21","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","AllGrades","530","229","0","301","0","98","39","134","10","61","188","156","8","5","290","0","3","10","8","78","374","522","525","240","530","527","520","522","452","2022-04-22T00:00:00.000","0","529"
"2020-21","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","Kindergarten","76","32","0","44","0","21","2","18","1","9","25","31","0","0","29","0","0","3","0","8","45","76","76","47","76","76","73","76","68","2022-04-22T00:00:00.000","0","76"
"2020-21","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","Pre-Kindergarten","30","7","0","23","0","6","3","3","1","6","11","0","0","0","10","0","0","1","0","23","30","30","30","20","30","30","29","30","7","2022-04-22T00:00:00.000","0","30"
"2020-21","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","10th Grade","421","221","0","200","2","68","41","93","9","29","179","84","13","3","241","0","2","10","11","32","337","408","418","180","421","419","411","410","389","2022-04-22T00:00:00.000","0","420"
"2020-21","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","11th Grade","408","198","0","210","0","70","46","77","10","31","174","47","15","1","186","0","1","10","15","38","361","393","407","222","408","407","398","393","370","2022-04-22T00:00:00.000","0","408"
"2020-21","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","12th Grade","420","209","0","211","2","61","43","81","1","32","200","43","20","1","192","0","3","8","19","35","377","400","419","228","420","417","412","401","385","2022-04-22T00:00:00.000","0","420"
