"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","foster_care","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_foster_care","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","2277","Arlington Special Educ School","102562","P","AllGrades","36","12","0","24","0","0","2","6","0","0","28","0","0","0","0","0","0","11","0","33","36","36","36","36","36","36","25","36","3","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","2277","Arlington Special Educ School","102562","P","Pre-Kindergarten","36","12","0","24","0","0","2","6","0","0","28","0","0","0","0","0","0","11","0","33","36","36","36","36","36","36","25","36","3","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","1st Grade","94","41","0","53","0","0","1","18","0","3","72","16","1","2","32","0","0","4","0","5","78","93","92","62","94","94","90","94","89","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","2nd Grade","86","42","0","44","1","0","1","20","0","1","63","16","0","0","34","0","0","0","0","5","70","86","86","52","86","86","86","86","81","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","3rd Grade","87","38","0","49","0","0","1","13","0","3","70","12","1","2","36","0","0","1","0","5","75","86","85","51","87","87","86","87","82","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","4th Grade","91","46","0","45","2","1","1","16","0","0","71","11","1","0","38","0","0","0","0","11","80","90","91","53","91","91","91","91","80","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","5th Grade","109","49","0","60","1","0","1","13","0","3","91","8","1","3","34","0","0","1","0","8","101","108","106","75","109","109","108","109","101","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","AllGrades","552","264","0","288","5","1","5","102","0","13","426","84","5","8","192","0","0","8","0","40","468","547","544","360","552","552","544","552","512","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","Half-day Kindergarten","85","48","0","37","1","0","0","22","0","3","59","21","1","1","18","0","0","2","0","6","64","84","84","67","85","85","83","85","79","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","5010","Haller Middle School","104002","P","6th Grade","202","107","0","95","4","6","3","22","10","1","156","7","1","0","30","0","0","4","0","24","195","201","202","172","202","202","198","202","178","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","5010","Haller Middle School","104002","P","7th Grade","205","95","0","110","6","3","4","19","4","0","169","1","2","2","28","0","0","3","0","17","204","203","203","177","205","205","202","205","188","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","5010","Haller Middle School","104002","P","8th Grade","213","106","0","107","3","8","3","17","5","0","176","2","0","0","26","0","0","9","1","14","211","213","213","187","213","213","204","212","199","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","5010","Haller Middle School","104002","P","AllGrades","620","308","0","312","13","17","10","58","19","1","501","10","3","2","84","0","0","16","1","55","610","617","618","536","620","620","604","619","565","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","1st Grade","91","44","0","47","3","4","3","7","0","1","73","2","0","0","29","0","0","1","0","10","89","91","91","62","91","91","90","91","81","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","2nd Grade","77","36","0","41","0","2","0","5","0","0","70","3","3","2","13","0","0","3","0","6","74","74","75","64","77","77","74","77","71","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","3rd Grade","101","57","0","44","1","7","3","6","0","1","83","2","1","1","19","0","0","3","1","5","99","100","100","82","101","101","98","100","96","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","4th Grade","91","36","0","55","4","1","3","8","0","0","75","2","0","3","21","0","0","1","1","9","89","91","88","70","91","91","90","90","82","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","5th Grade","84","40","0","44","2","2","1","7","0","0","72","2","2","1","12","0","0","4","1","15","82","82","83","72","84","84","80","83","69","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","AllGrades","573","275","0","298","11","21","13","54","0","9","465","11","9","8","97","0","0","16","5","57","562","564","565","476","573","573","557","568","516","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","Half-day Kindergarten","89","44","0","45","0","3","3","7","0","7","69","0","3","1","3","0","0","4","2","11","89","86","88","86","89","89","85","87","78","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","Pre-Kindergarten","40","18","0","22","1","2","0","14","0","0","23","0","0","0","0","0","0","0","0","1","40","40","40","40","40","40","40","40","39","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","1st Grade","101","48","0","53","1","6","6","12","0","0","76","5","0","1","13","0","0","3","0","10","96","101","100","88","101","101","98","101","91","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","2nd Grade","88","49","0","39","2","7","1","14","0","0","64","2","1","1","10","0","0","4","0","11","86","87","87","78","88","88","84","88","77","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","3rd Grade","96","44","0","52","2","6","4","10","0","0","74","7","1","1","15","0","0","2","0","15","89","95","95","81","96","96","94","96","81","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","4th Grade","83","38","0","45","2","3","3","10","0","1","64","5","0","0","14","0","0","1","0","9","78","83","83","69","83","83","82","83","74","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","5th Grade","90","43","0","47","1","5","1","11","1","1","70","4","1","2","20","0","0","1","0","18","86","89","88","70","90","90","89","90","72","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","6th Grade","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","AllGrades","538","265","0","273","8","31","16","67","2","5","409","27","3","7","82","0","0","13","0","77","511","535","531","456","538","538","525","538","461","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","Half-day Kindergarten","79","43","0","36","0","4","1","10","1","3","60","4","0","2","10","0","0","2","0","14","75","79","77","69","79","79","77","79","65","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","3124","Post Middle School","102565","P","6th Grade","179","87","0","92","2","5","0","13","0","3","156","5","2","4","38","0","0","3","1","16","174","177","175","141","179","179","176","178","163","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","3124","Post Middle School","102565","P","7th Grade","223","101","0","122","4","4","6","22","0","2","185","1","3","4","48","0","0","7","0","29","222","220","219","175","223","223","216","223","194","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","3124","Post Middle School","102565","P","8th Grade","184","77","0","107","4","1","1","9","0","3","166","2","4","3","39","0","0","9","2","20","182","180","181","145","184","184","175","182","164","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","3124","Post Middle School","102565","P","AllGrades","586","265","0","321","10","10","7","44","0","8","507","8","9","11","125","0","0","19","3","65","578","577","575","461","586","586","567","583","521","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","1st Grade","79","37","0","42","1","1","0","8","0","5","64","3","1","2","23","0","0","5","0","9","76","78","77","56","79","79","74","79","70","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","2nd Grade","99","55","0","44","1","0","1","8","1","8","80","3","0","0","15","0","0","1","0","12","96","99","99","84","99","99","98","99","87","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","3rd Grade","80","45","0","35","3","1","1","1","0","5","69","1","0","0","20","0","0","7","0","19","79","80","80","60","80","80","73","80","61","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","4th Grade","107","49","0","58","0","2","0","13","1","6","85","3","0","1","14","0","0","3","0","17","104","107","106","93","107","107","104","107","90","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","5th Grade","91","50","0","41","2","0","0","9","0","5","75","3","1","0","21","0","0","1","0","14","88","90","91","70","91","91","90","91","77","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","AllGrades","548","274","0","274","10","4","3","48","2","35","446","15","4","3","104","0","0","21","0","90","533","544","545","444","548","548","527","548","458","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","Half-day Kindergarten","74","30","0","44","2","0","1","6","0","5","60","2","2","0","10","0","0","3","0","3","72","72","74","64","74","74","71","74","71","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","Pre-Kindergarten","18","8","0","10","1","0","0","3","0","1","13","0","0","0","1","0","0","1","0","16","18","18","18","17","18","18","17","18","2","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","10th Grade","30","20","0","10","1","0","1","0","0","0","28","0","0","0","3","0","0","2","0","0","30","30","30","27","30","30","28","30","30","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","11th Grade","30","17","0","13","0","0","1","4","0","0","25","0","1","0","4","0","0","2","0","0","30","29","30","26","30","30","28","30","30","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","12th Grade","57","30","0","27","0","2","1","1","0","0","53","0","0","0","1","0","0","2","0","0","57","57","57","56","57","57","55","57","57","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","1st Grade","13","5","0","8","0","0","1","1","0","0","11","0","0","0","1","0","0","1","0","0","13","13","13","12","13","13","12","13","13","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","2nd Grade","25","10","0","15","1","1","0","0","0","2","21","0","0","0","6","0","0","1","0","1","25","25","25","19","25","25","24","25","24","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","3rd Grade","26","10","0","16","1","1","0","0","0","2","22","0","0","0","4","0","0","1","0","0","26","26","26","22","26","26","25","26","26","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","4th Grade","32","13","0","19","1","0","0","3","0","1","27","0","0","0","4","0","0","1","0","1","32","32","32","28","32","32","31","32","31","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","5th Grade","28","12","0","16","1","0","2","2","0","0","23","0","0","0","5","0","0","3","0","0","28","28","28","23","28","28","25","28","28","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","6th Grade","28","16","0","12","0","1","1","0","0","2","24","0","0","0","3","0","0","2","0","0","28","28","28","25","28","28","26","28","28","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","7th Grade","18","8","0","10","1","0","0","1","0","0","16","0","0","0","2","0","0","0","0","0","18","18","18","16","18","18","18","18","18","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","8th Grade","20","7","0","13","1","1","0","2","0","0","16","0","0","0","3","0","0","1","0","0","20","20","20","17","20","20","19","20","20","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","9th Grade","22","9","0","13","0","0","0","0","0","0","22","0","0","0","2","0","0","0","0","1","22","22","22","20","22","22","22","22","21","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","AllGrades","354","167","0","187","8","6","8","15","0","8","309","0","1","0","42","0","0","18","0","3","354","353","354","312","354","354","336","354","351","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","Half-day Kindergarten","25","10","0","15","1","0","1","1","0","1","21","0","0","0","4","0","0","2","0","0","25","25","25","21","25","25","23","25","25","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","10th Grade","5","4","0","1","0","0","0","0","0","1","4","0","0","0","1","0","0","1","0","2","5","5","5","4","5","5","4","5","3","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","11th Grade","25","14","0","11","1","0","0","2","0","2","20","0","2","1","7","0","0","3","0","7","25","23","24","18","25","25","22","25","18","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","12th Grade","92","43","0","49","3","1","0","12","0","8","68","0","0","5","26","0","0","18","0","17","92","92","87","66","92","92","74","92","75","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","9th Grade","3","1","0","2","0","0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","3","3","3","3","3","3","2","3","3","2020-05-22T00:00:00.000"
"2010-11","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","AllGrades","125","62","0","63","4","1","0","15","0","12","93","0","2","6","34","0","0","23","0","26","125","123","119","91","125","125","102","125","99","2020-05-22T00:00:00.000"
"2010-11","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","1st Grade","49","24","0","25","0","2","0","3","0","1","43","0","1","1","21","0","0","5","0","4","49","48","48","28","49","49","44","49","45","2020-05-22T00:00:00.000"
"2010-11","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","2nd Grade","62","32","0","30","1","3","0","1","0","2","55","0","1","1","30","0","0","0","0","9","62","61","61","32","62","62","62","62","53","2020-05-22T00:00:00.000"
"2010-11","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","3rd Grade","48","24","0","24","0","1","0","2","0","1","44","0","1","2","26","0","0","2","0","12","48","47","46","22","48","48","46","48","36","2020-05-22T00:00:00.000"
"2010-11","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","4th Grade","48","28","0","20","0","0","0","5","0","1","42","0","0","1","18","0","0","2","0","5","48","48","47","30","48","48","46","48","43","2020-05-22T00:00:00.000"
"2010-11","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","5th Grade","49","25","0","24","2","0","1","6","0","2","38","0","1","1","26","0","0","1","1","9","49","48","48","23","49","49","48","48","40","2020-05-22T00:00:00.000"
"2010-11","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","6th Grade","43","19","0","24","1","0","0","3","0","1","38","0","1","0","16","0","0","0","0","8","43","42","43","27","43","43","43","43","35","2020-05-22T00:00:00.000"
"2010-11","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","AllGrades","392","204","0","188","4","6","1","22","0","10","349","0","6","6","170","0","0","13","1","62","392","386","386","222","392","392","379","391","330","2020-05-22T00:00:00.000"
"2010-11","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","Half-day Kindergarten","41","25","0","16","0","0","0","2","0","1","38","0","0","0","17","0","0","1","0","2","41","41","41","24","41","41","40","41","39","2020-05-22T00:00:00.000"
"2010-11","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","Pre-Kindergarten","52","27","0","25","0","0","0","0","0","1","51","0","1","0","16","0","0","2","0","13","52","51","52","36","52","52","50","52","39","2020-05-22T00:00:00.000"
"2010-11","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","10th Grade","41","21","0","20","0","0","0","2","0","0","39","0","0","1","15","0","0","4","1","7","41","41","40","26","41","41","37","40","34","2020-05-22T00:00:00.000"
"2010-11","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","11th Grade","49","22","0","27","1","0","1","0","0","1","46","0","0","0","13","0","0","2","0","9","49","49","49","36","49","49","47","49","40","2020-05-22T00:00:00.000"
"2010-11","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","12th Grade","53","27","0","26","1","0","1","3","0","3","45","0","0","1","17","0","0","1","1","6","53","53","52","36","53","53","52","52","47","2020-05-22T00:00:00.000"
"2010-11","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","7th Grade","54","22","0","32","1","0","0","6","0","3","44","0","0","0","26","0","0","1","0","10","54","54","54","28","54","54","53","54","44","2020-05-22T00:00:00.000"
"2010-11","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","8th Grade","45","18","0","27","1","0","0","2","0","3","39","0","0","0","18","0","0","1","1","5","45","45","45","27","45","45","44","44","40","2020-05-22T00:00:00.000"
"2010-11","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","9th Grade","42","24","0","18","1","0","0","2","0","3","36","0","0","1","18","0","0","1","0","6","42","42","41","24","42","42","41","42","36","2020-05-22T00:00:00.000"
"2010-11","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","AllGrades","284","134","0","150","5","0","2","15","0","13","249","0","0","3","107","0","0","10","3","43","284","284","281","177","284","284","274","281","241","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","1st Grade","77","37","0","40","0","7","4","18","3","6","39","30","0","1","57","0","0","3","0","5","47","77","76","20","77","77","74","77","72","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","2nd Grade","61","29","0","32","0","7","6","14","2","3","29","13","2","0","45","0","0","4","0","6","48","59","61","16","61","61","57","61","55","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","3rd Grade","85","45","0","40","2","9","6","16","0","4","48","8","0","1","53","0","0","1","2","6","77","85","84","32","85","85","84","83","79","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","4th Grade","79","43","0","36","0","10","6","18","4","3","38","18","0","0","58","0","0","3","1","8","61","79","79","21","79","79","76","78","71","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","5th Grade","79","41","0","38","0","12","7","19","2","5","34","3","0","1","52","0","0","0","1","9","76","79","78","27","79","79","79","78","70","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","AllGrades","491","244","0","247","4","56","34","108","14","30","245","92","3","4","333","0","0","20","4","71","399","488","487","158","491","491","471","487","420","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Half-day Kindergarten","83","42","0","41","1","9","4","19","2","5","43","20","1","1","52","0","0","7","0","12","63","82","82","31","83","83","76","83","71","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Pre-Kindergarten","27","7","0","20","1","2","1","4","1","4","14","0","0","0","16","0","0","2","0","25","27","27","27","11","27","27","25","27","2","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","1st Grade","77","48","0","29","1","12","6","13","3","5","37","24","1","0","37","0","0","3","0","9","53","76","77","40","77","77","74","77","68","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","2nd Grade","70","38","0","32","0","7","7","7","0","4","45","11","0","0","32","0","0","3","1","6","59","70","70","38","70","70","67","69","64","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","3rd Grade","52","20","0","32","0","11","6","10","0","3","22","6","0","2","29","0","0","1","1","4","46","52","50","23","52","52","51","51","48","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","4th Grade","63","32","0","31","0","20","6","6","0","3","28","7","0","0","36","0","0","2","2","6","56","63","63","27","63","63","61","61","57","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","5th Grade","89","57","0","32","1","13","5","12","0","4","54","9","0","0","42","0","0","1","1","8","80","89","89","47","89","89","88","88","81","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","AllGrades","454","249","0","205","2","77","33","64","4","26","248","92","1","2","208","0","0","16","5","53","362","453","452","246","454","454","438","449","401","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","Half-day Kindergarten","86","46","0","40","0","12","2","15","1","7","49","35","0","0","27","0","0","5","0","8","51","86","86","59","86","86","81","86","78","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","Pre-Kindergarten","17","8","0","9","0","2","1","1","0","0","13","0","0","0","5","0","0","1","0","12","17","17","17","12","17","17","16","17","5","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","10th Grade","359","168","0","191","1","27","30","50","4","22","225","19","1","3","152","0","0","13","11","29","340","358","356","207","359","359","346","348","330","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","11th Grade","358","163","0","195","4","40","34","43","7","21","209","15","4","0","144","0","0","22","11","28","343","354","358","214","358","358","336","347","330","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","12th Grade","364","169","0","195","0","37","34","42","3","20","228","20","1","5","148","0","0","17","9","28","344","363","359","216","364","364","347","355","336","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","9th Grade","345","201","0","144","1","28","30","48","1","18","219","21","2","3","139","0","0","13","10","29","324","343","342","206","345","345","332","335","316","2020-05-22T00:00:00.000"
