"hondpt","honmunicipio","hondistrito","honsegmento","idnum","pais","estratopri","upm","sec","cluster","honcluster","ur","tamano","honidioma","hora1","entrev","q1","a4","dem13a","dem13b","dem13c","dem13d","a1","a2","a3","a4i","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","prot1","prot2","cp5","cp5a","cp5b","cp5c","cp5d","cp6","cp7","cp8","cp9","cp10","cp13","ls3","it1","l1","np1","np1b","np2","sgl1","sgl2","lgl2","lgl3","muni6","muni8","muni9","muni10","honmun30","honmun31","honmun32","honmun33","honmun34","honmun35","honmun36","honmun37","honmun38","honmun39","honmun40","honmun41","jc1","jc4","jc10","jc12","jc13","jc15","jc16","pop1","pop2","pop3","pop4","pop5","vic1","vic2","aoj1","aoj1b","aoj8","aoj11","aoj11a","aoj12","aoj16a","aoj17","aoj18","st1","st2","st3","st4","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b15","b18","b20","b21","b31","b32","b43","b16","b17","b19","b37","b46","b47","n1","n3","n9","n10","n11","n12","m1","ing4","pn2","dem23","pn4","pn5","e5","e8","e11","e15","e14","e2","e3","e16","d32","d33","d34","d36","d37","d1","d2","d3","d4","d5","dem2","dem11","aut1","pp1","pp2","dc1","dc10","dc13","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc17","exc18","exc19","exc7","gi1","gi2","gi3","gi4","gi5","vb1","vb2","honvb3","vb4","vb8","vb6","vb10","honvb11","pol1","pol2","aa1","aa2","aa3","aa4","dis2","dis3","dis4","dis5","ednivel","ed","edanno","q2","q3","q10","q10a1","q10a","q10a2","q10b","q10c","q14","q10d","q11","q12","honetid","honetida","honleng1","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup1","ocup4","ocup1a","ocup1b1","ocup1c","desoc2","mig1","mig2","mig3","hora2","ti"
"1","101","25","25","221","4","401","101","0","25","0","1","1","1","2006-06-28T15:15:51.000","12","2","1.0","12.0","29.0",,"12.0","4","1.0","1.0","3.0","5.0","3.0","3.0","2.0","2.0","2.0","2.0","3.0",,"1.0","1.0","2.0","1.0","1.0","4","4.0","2.0","4.0","4.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0",,"2.0","2.0","0.0","2.0",,,"1.0","1.0","1.0","2.0",,,"1.0","2.0",,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"2.0","2.0","2.0",,,,"2.0","4.0","1.0","4.0","2.0","4.0",,,,,,"4.0","3.0","3.0","2.0","3.0","4.0","2.0","5.0","5.0","4.0","3.0","2.0","1.0","3.0","4.0","2.0","5.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","4.0","7.0","7.0","1.0","3.0","1.0","5.0","10.0","10.0","1.0","1.0","4.0","3.0","10.0","9.0","7.0","1.0","1.0","7.0","5.0","5.0","3.0","4.0","10.0","2.0","2.0","2.0","4.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0",,"2.0",,"2.0",,"1.0","0","2.0",,"0.0","0.0","0.0",,"1.0","8.0","1.0","1.0","8.0","1.0","1.0","2.0",,"3.0","1.0","2.0",,"2.0","1.0","1.0","1.0","1.0","6.0","2.0","2.0","2.0","2.0","3","14","2.0","24","1.0","6.0","1","4.0",,"1.0","4.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","1","1","1","1","0","0","1","0","1","1","1","12.0",,,,,,"3.0","1.0",,"2006-06-28T16:06:36.000","3045"
"1","101","26","26","229","4","401","101","0","26","0","1","1","1","2006-07-04T14:11:48.000","4","2","5.0","3.0","7.0",,"3.0","1","1.0","1.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"1","4.0","4.0","4.0","4.0","4.0","1.0","1.0","8.0","2.0","3.0","2.0","3.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0",,"2.0","3.0","2.0","2.0",,,,,"2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0",,,,"1.0","1.0","1.0","3.0","2.0","4.0",,,,,"2.0","4.0","5.0",,,,"4.0","3.0","5.0","5.0","5.0","4.0","4.0","7.0","3.0","3.0","4.0","7.0",,"5.0","3.0","5.0","6.0","4.0","4.0",,"4.0","4.0","3.0","3.0","3.0","5.0","7.0","1.0","2.0","2.0","8.0","10.0","6.0","1.0","1.0","1.0","1.0","6.0","4.0","1.0","7.0","5.0","1.0","6.0","5.0","3.0","3.0","4.0","2.0","1.0","2.0","4.0","2.0","1.0","2.0","3.0","1.0","0.0","1.0","0.0","2.0",,"2.0",,"2.0","9","2.0",,"0.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0",,"3.0","1.0","2.0",,"4.0","5.0","1.0","1.0","1.0","3.0","2.0","2.0","2.0","2.0","3","15","3.0","21","1.0","10.0","2",,,,"1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","1","1","1","1","0","1","1","0","1","1","1","12.0",,,,,,"3.0","1.0",,"2006-07-04T14:40:26.000","1718"
"1","101","25","25","222","4","401","101","0","25","0","1","1","1","2006-06-28T14:22:47.000","12","2","1.0","2.0","21.0",,"2.0","1","3.0","1.0","4.0","4.0","2.0","4.0","2.0","2.0","2.0","2.0","3.0",,"1.0","1.0","1.0","1.0","1.0","1","2.0","2.0","4.0","4.0","4.0","2.0","2.0","8.0","2.0","4.0","2.0","2.0","2.0",,"2.0","1.0","1.0","2.0","0.0","1.0","1.0","2.0",,"2.0",,"2.0","2.0",,,,,"2.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","2.0","4.0","1.0","3.0","1.0","4.0","1.0",,,,"2.0","2.0","5.0","4.0","3.0","5.0","2.0","5.0","6.0","4.0","4.0","6.0","6.0","7.0","2.0","2.0","2.0","7.0","2.0","2.0","6.0","6.0","5.0","6.0","7.0","6.0","6.0","5.0","4.0","4.0","2.0","7.0","7.0","1.0","3.0","2.0","8.0","10.0","9.0","1.0","1.0","1.0","1.0","10.0","7.0","6.0","2.0","2.0","5.0","2.0","2.0","2.0","2.0","4.0","3.0","1.0","1.0","4.0","2.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","2.0",,"2.0",,"2.0","9","2.0",,"0.0","0.0","0.0","3.0","1.0","8.0","1.0","1.0","8.0","1.0","1.0","1.0",,"1.0","1.0","1.0","1.0","3.0","4.0","1.0","1.0","1.0","5.0","1.0","2.0","2.0","2.0","2","12","6.0","43","1.0","7.0","2",,,,"4.0","2.0","2.0","2.0","4.0","2.0","2.0","1.0","1","1","1","0","0","1","1","1","1","1","1","13.0",,,,,,"3.0","1.0",,"2006-06-28T15:07:53.000","2706"
"1","101","25","25","223","4","401","101","0","25","0","1","1","1","2006-06-28T15:54:43.000","14","2","1.0",,,,,"1","1.0","2.0","4.0","5.0","2.0","4.0","1.0","2.0","2.0","2.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","1","2.0","2.0","4.0","4.0","4.0","1.0","2.0","3.0","2.0","4.0","2.0","3.0","3.0","2.0","2.0","0.0","1.0","4.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0",,,,,"2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0",,,,"1.0","3.0","1.0","4.0","2.0","2.0","2.0","3.0","4.0",,"2.0","1.0","4.0","3.0","5.0","5.0","3.0","3.0","3.0","3.0","3.0","2.0","4.0","5.0","1.0","3.0","4.0","7.0","3.0","6.0","4.0","4.0","5.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","4.0","6.0","6.0","3.0","1.0","10.0","10.0","4.0","5.0","4.0","2.0","1.0","2.0","7.0","4.0","7.0","7.0","7.0","8.0","8.0","6.0","7.0","7.0","2.0","1.0","1.0","4.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","1.0","1.0","0.0","2.0",,"1.0","0","1.0","0.0","0.0","1.0","1.0","3.0","1.0","8.0","1.0","1.0","8.0","1.0","1.0","1.0",,"3.0","2.0","2.0",,"3.0","5.0","4.0","1.0","2.0","7.0","2.0","1.0","2.0","2.0","2","12","6.0","32","1.0","5.0","2",,,,"4.0","2.0","3.0","2.0","1.0","2.0","2.0","1.0","1","1","1","0","1","0","1","0","1","1","0","2.0","2.0",,,,"48.0","1.0","1.0",,"2006-06-28T16:39:29.000","2686"
"1","101","25","25","224","4","401","101","0","25","0","1","1","1","2006-06-28T14:42:27.000","14","2","2.0","2.0","3.0","7.0","3.0","1","1.0","3.0","4.0","5.0","3.0","5.0","3.0","2.0","2.0","2.0","3.0",,"1.0","1.0","1.0","1.0","2.0","1","2.0","2.0","4.0","4.0","4.0","2.0","2.0","5.0","2.0","2.0","2.0","3.0",,"2.0","2.0","1.0","2.0",,,"1.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0",,,,"2.0","2.0","1.0","2.0","2.0","3.0","1.0",,,,,"5.0","4.0","4.0","4.0","7.0","4.0","3.0","4.0","4.0","4.0","4.0","4.0","7.0","1.0","4.0","4.0","7.0","4.0","6.0","6.0","7.0","4.0","3.0","1.0","1.0","1.0","3.0","4.0","3.0","3.0","1.0","7.0","1.0","4.0","2.0","10.0","10.0","7.0","5.0","1.0","3.0","7.0","7.0","7.0","4.0","10.0","5.0","1.0","3.0","10.0","10.0","8.0","1.0","2.0","2.0","2.0","4.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0",,"2.0",,"2.0",,"1.0","0","1.0","0.0","0.0","1.0","0.0","1.0","1.0","8.0","1.0","1.0","8.0","1.0","2.0",,"11.0",,"2.0","1.0","1.0","3.0","3.0","1.0","4.0","1.0","7.0","2.0","2.0","2.0","2.0","2","10","4.0","46","1.0","8.0","2",,,,"4.0","1.0","4.0","2.0","6.0","1.0","2.0","1.0","1","1","1","1","0","1","1","0","1","1","1","8.0","2.0",,,,"48.0","3.0","1.0",,"2006-06-28T15:35:59.000","3212"
"1","101","26","26","225","4","401","101","0","26","0","1","1","1","2006-07-04T14:10:28.000","13","1","5.0","3.0","4.0",,"3.0","3","2.0","1.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"1","4.0","4.0","4.0","4.0",,"1.0","1.0","10.0","2.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0",,,"1.0","1.0","2.0","2.0","2.0",,"2.0",,,,,,"2.0",,"1.0",,,"2.0","2.0","2.0",,"2.0",,,"2.0",,,,"2.0","1.0","1.0","2.0","2.0","4.0",,,,,,"4.0",,,,,,,"3.0","1.0","4.0",,"1.0","7.0","2.0",,"4.0","7.0","4.0",,"2.0","4.0",,"5.0","1.0",,,"1.0","2.0","1.0","3.0","7.0","7.0","7.0","3.0","3.0",,,,"1.0","1.0","1.0","1.0","5.0","1.0","1.0","1.0","1.0","1.0","10.0",,"7.0","5.0","8.0","2.0",,"2.0","4.0","2.0","1.0",,"2.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2.0","9","2.0",,"0.0","0.0","0.0",,"1.0","1.0","1.0","1.0","1.0","3.0",,,,,,"1.0","2.0","4.0","5.0","1.0","1.0","1.0","3.0","2.0",,"2.0","2.0","3","18","6.0","19",,"9.0","2",,,,"4.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","1","1","1","1","0","1","1","0","1","1","1","12.0",,,,,,"3.0","1.0",,"2006-07-04T14:36:47.000","1579"
"1","101","26","26","226","4","401","101","0","26","0","1","1","1","2006-07-04T15:27:14.000","13","1","13.0","0.0","9.0","9.0","0.0","1","1.0","1.0","4.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"1","3.0","4.0","4.0","4.0","3.0","1.0","1.0",,"2.0","2.0","2.0","2.0","2.0","2.0",,"1.0","2.0",,,"1.0","1.0","2.0",,"2.0",,"2.0",,,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0",,,,"2.0","1.0","1.0","3.0","2.0","4.0",,,"2.0",,"3.0","5.0","7.0","6.0","7.0","7.0","6.0","2.0","5.0","4.0","3.0","4.0",,"7.0","6.0","4.0","6.0","7.0","6.0","1.0","4.0","6.0","5.0","7.0","5.0","3.0","1.0","1.0","1.0","1.0","3.0","7.0","7.0","7.0","2.0","1.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","6.0","1.0","1.0","1.0","1.0","1.0","8.0","10.0","10.0","8.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"2.0","9","1.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0",,"2.0","1.0","1.0","2.0","2.0","3.0","1.0","1.0","1.0","5.0","2.0","2.0","2.0","2.0","3","18","6.0","42","1.0","9.0","2",,,,"4.0","2.0","1.0","2.0","3.0","2.0","2.0","1.0","1","1","1","1","0","1","1","0","1","1","1","1.0","1.0","4.0","1.0","2.0",,"3.0","1.0",,"2006-07-04T15:53:17.000","1563"
"1","101","26","26","227","4","401","101","0","26","0","1","1","1","2006-07-04T15:45:12.000","19","1","3.0","3.0","17.0","6.0","17.0","3","2.0","2.0","3.0","5.0","3.0","2.0","2.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"1","4.0","4.0","4.0","4.0","4.0","2.0","1.0","7.0","2.0","3.0","2.0","2.0",,"2.0","1.0","2.0","2.0",,,"1.0","1.0","1.0",,,,"2.0",,,,,,"2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,,"1.0","1.0","1.0","3.0","2.0","4.0",,,,,,"2.0","4.0","3.0","5.0","5.0","3.0","3.0","3.0","4.0","2.0","1.0","1.0","5.0","3.0","3.0","4.0","6.0","4.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","1.0","2.0","1.0","1.0","3.0","5.0","6.0","3.0","3.0","4.0","10.0","10.0","10.0","1.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","10.0","10.0","7.0","5.0","2.0","2.0","2.0","3.0","1.0","1.0","1.0","3.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2.0","9","2.0",,"0.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0",,"2.0","1.0","2.0",,"2.0","4.0","1.0","1.0","1.0","7.0","1.0","2.0","2.0","2.0","3","15","3.0","27","1.0","10.0","2",,,,"3.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","1","1","1","1","1","1","1","0","1","1","1","12.0",,,,,,"3.0","1.0",,"2006-07-04T17:05:44.000","4832"
"1","101","26","26","228","4","401","101","0","26","0","1","1","1","2006-07-04T14:49:54.000","4","1","5.0","20.0","7.0","30.0","7.0","1","1.0","1.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"1","4.0","4.0","4.0","4.0","4.0","1.0","1.0","7.0","2.0","4.0","2.0","4.0","3.0","2.0","2.0","0.0","2.0",,,"1.0","1.0","1.0","2.0","2.0","3.0","2.0","2.0",,,,,"2.0","2.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0",,,,"2.0","1.0","1.0","3.0","2.0","4.0",,,,,,"2.0","4.0",,"4.0","4.0","4.0","3.0","5.0","6.0","5.0","4.0","4.0","7.0","4.0","4.0","4.0","7.0","3.0","4.0","2.0","4.0","3.0","3.0","4.0","4.0","3.0",,"3.0","3.0","2.0","7.0","7.0","1.0","2.0","2.0","7.0","10.0","6.0","1.0","1.0","1.0","1.0","5.0","4.0","4.0","7.0","6.0","2.0","6.0","4.0","2.0","3.0","1.0","2.0","1.0","2.0","3.0","2.0","1.0","1.0","1.0","1.0","0.0","2.0",,"2.0",,"2.0",,"2.0","9","2.0",,"0.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0",,"2.0","1.0","1.0","1.0","3.0","4.0","1.0","1.0","1.0","3.0","2.0","2.0","2.0","2.0","3","18","6.0","64","1.0","10.0","2",,,,"1.0","2.0","1.0","2.0","4.0","1.0","1.0","1.0","1","1","1","1","0","1","1","0","1","1","1","14.0",,,,,,"3.0","1.0",,"2006-07-04T15:30:15.000","2421"
"1","101","26","26","230","4","401","101","0","26","0","1","1","1","2006-07-04T14:49:24.000","13","2","5.0","3.0",,"9.0","3.0","1","1.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"1","2.0","4.0","4.0","4.0","3.0","1.0","1.0","6.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,"1.0","1.0","1.0",,"2.0",,"2.0","2.0",,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,"2.0",,"2.0",,,,"2.0","1.0","1.0","3.0","2.0","4.0",,,,,"2.0","3.0","5.0","6.0","4.0","5.0","6.0","4.0","6.0","5.0","5.0","3.0","6.0","7.0","1.0","4.0","4.0","7.0",,,,"5.0","1.0","7.0","2.0","4.0","1.0",,"2.0",,"3.0","7.0","7.0","1.0","2.0","2.0",,"10.0","5.0","1.0","1.0","1.0","1.0",,,"3.0","1.0","1.0","1.0",,,"3.0",,"8.0","2.0","2.0","2.0","4.0","2.0","1.0",,"1.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"2.0","9","1.0","0.0","0.0","0.0","0.0",,"1.0","1.0","1.0","1.0",,"1.0","1.0","1.0",,"3.0","1.0","2.0",,"3.0","5.0","1.0","1.0","1.0","5.0","2.0","2.0","2.0","2.0","3","18","6.0","37","1.0","9.0","2",,,,"1.0","2.0","1.0","2.0","3.0","1.0","1.0","1.0","1","1","1","1","0","1","1","0","1","1","1","3.0","1.0","2.0","4.0","1.0",,"3.0","1.0",,"2006-07-04T15:13:43.000","1459"
"1","101","26","26","231","4","401","101","0","26","0","1","1","1","2006-07-04T15:01:28.000","19","2","13.0","3.0","6.0","7.0","6.0","1","2.0","1.0","2.0","4.0","3.0","2.0","2.0","2.0","2.0","2.0","1.0","3.0","2.0",,,,,"1","3.0","4.0","4.0","4.0","3.0","1.0","1.0","6.0","2.0","3.0","2.0","3.0","3.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","3.0","3.0",,,,,,"2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0",,,,"2.0","2.0","1.0","3.0",,"4.0","1.0","2.0",,,"1.0","5.0","7.0","4.0","4.0","7.0","4.0","4.0","5.0","5.0","5.0","5.0","4.0","7.0","4.0","3.0","5.0","7.0","4.0","4.0","4.0","6.0","2.0","2.0","3.0","5.0","4.0","3.0","3.0","3.0","4.0","7.0","7.0","7.0","3.0","2.0","7.0","7.0","5.0","7.0","3.0","3.0","1.0","1.0","3.0","3.0","5.0","3.0","2.0","1.0","7.0","7.0","5.0","1.0","2.0","1.0","1.0","3.0","1.0","1.0","2.0","3.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"2.0","9","1.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","5.0",,"1.0","1.0","2.0",,"2.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","3","17","5.0","41","1.0","10.0","2",,,,"2.0","2.0","2.0","2.0","3.0","1.0","1.0","1.0","1","1","1","1","0","1","1","1","1","1","1","1.0","1.0","2.0","5.0","2.0",,"3.0","1.0",,"2006-07-04T15:35:31.000","2043"
"1","101","26","26","232","4","401","101","0","26","0","1","1","1","2006-07-04T14:11:47.000","19","2","5.0","11.0","15.0",,"11.0","3","2.0","2.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","1.0","3.0",,"2.0",,,,,"3","3.0","4.0","3.0","4.0","4.0","2.0","1.0","8.0","2.0","3.0","2.0","2.0","3.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","3.0",,"2.0","2.0",,,,,"2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","2.0","1.0","3.0","2.0","4.0",,,,,"2.0","3.0","5.0","5.0","5.0","7.0","3.0","3.0","5.0","4.0","5.0","3.0","1.0","7.0","3.0","4.0","5.0","7.0","3.0","1.0","3.0","5.0","1.0","3.0","3.0","3.0","1.0","3.0","1.0","1.0","2.0","7.0","5.0","5.0","3.0","3.0","6.0","10.0","8.0","1.0","1.0","1.0","1.0","1.0","5.0","5.0","1.0","5.0","1.0","8.0","10.0","10.0","7.0","5.0","2.0","2.0","2.0","4.0","2.0","1.0","2.0","3.0","0.0","0.0","1.0","0.0","1.0","0.0","2.0",,"2.0","9","1.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","8.0","1.0","1.0","1.0",,"3.0","1.0","1.0","1.0","2.0","4.0","1.0","1.0","1.0","4.0","2.0","2.0","2.0","2.0","3","16","4.0","53","1.0","10.0","2",,,,"4.0","2.0","1.0","2.0","4.0","1.0","1.0","1.0","1","1","1","1","1","1","1","0","1","1","1","1.0","1.0","4.0","1.0","1.0",,"3.0","1.0",,"2006-07-04T14:49:43.000","2276"
"1","101","27","27","233","4","401","101","0","27","0","1","1","1","2006-07-21T08:26:34.000","18","1","5.0","3.0","24.0","24.0","24.0","1","1.0","1.0","4.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0",,,,,"3","4.0","4.0","2.0","4.0","1.0","1.0","1.0","2.0","1.0","3.0","1.0","4.0","3.0","2.0","2.0","1.0","2.0",,,"1.0","1.0","1.0","3.0","3.0","2.0","1.0","2.0",,,,,"2.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0",,,,"2.0","2.0","1.0","3.0","2.0","2.0","2.0",,,,,"3.0","5.0","7.0","5.0","7.0","3.0","3.0","6.0","6.0","7.0","5.0","4.0","6.0","6.0","4.0","5.0","7.0","6.0","4.0","5.0","6.0","4.0","7.0","6.0","5.0","7.0","5.0","6.0","7.0","1.0","7.0","6.0","1.0","2.0","2.0","9.0","10.0","9.0","4.0","9.0","7.0","1.0","10.0","1.0","1.0","10.0","10.0","1.0","5.0","9.0","10.0","10.0","3.0",,"2.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","2.0",,"2.0","9","2.0",,"1.0","0.0","0.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0",,"3.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","7.0","1.0","2.0","2.0","2.0","2.0","2","12","6.0","20","5.0","10.0","1","6.0",,"2.0","1.0","1.0","1.0","3.0","2.0","2.0","2.0","1.0","1","1","1","1","0","1","1","1","1","1","1","4.0","1.0","4.0","1.0","2.0",,"3.0","1.0",,"2006-07-21T11:43:25.000","11811"
"1","101","27","27","234","4","401","101","0","27","0","1","1","1","2006-07-21T08:31:06.000","14","1","5.0","15.0","17.0","32.0","32.0","3","2.0","3.0","4.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"3","2.0","4.0","4.0","4.0","4.0","3.0","3.0","4.0","2.0","2.0","2.0","3.0","2.0","1.0","2.0","2.0","2.0",,,"1.0","1.0","2.0","2.0",,"2.0","2.0","2.0",,,,,"1.0","2.0","1.0","1.0","1.0","2.0","2.0",,"2.0",,"1.0","1.0","2.0",,,,"2.0","2.0","1.0","2.0","1.0","1.0","1.0",,,,,"4.0","4.0","4.0","4.0","7.0","3.0","2.0","6.0","5.0","4.0","4.0","4.0","6.0","3.0","3.0","4.0","7.0","7.0","2.0","4.0","5.0","4.0","1.0","2.0","3.0","3.0","3.0","4.0","2.0","3.0","4.0","6.0","7.0","3.0","3.0","8.0","8.0","5.0","7.0","3.0","3.0","6.0","8.0","3.0","3.0","5.0","4.0","5.0","10.0","10.0","10.0","10.0","10.0","3.0","1.0","1.0","4.0","2.0","1.0","3.0","3.0","0.0","0.0","2.0",,"2.0",,"2.0",,"1.0","1","1.0","1.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","8.0","1.0","1.0","4.0",,"1.0","1.0","2.0",,"3.0","2.0","1.0","3.0","1.0","2.0","2.0","1.0","2.0","2.0","2","12","6.0","29","1.0","6.0","2",,,,"4.0","1.0","4.0","3.0","2.0","1.0","1.0","1.0","1","1","1","1","0","0","0","0","0","0","0","11.0","2.0",,,,"6.0","1.0","1.0",,"2006-07-21T09:53:46.000","4960"
"1","101","27","27","235","4","401","101","0","27","0","1","1","1","2006-07-21T08:32:13.000","14","1","3.0","3.0","7.0","13.0","7.0","1","1.0","2.0","3.0","4.0","3.0","4.0","2.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"3","3.0","4.0","4.0","4.0","3.0","2.0","2.0","10.0","2.0","3.0","2.0","3.0","2.0","2.0","2.0","1.0","2.0",,,"1.0","1.0","3.0","2.0","2.0",,"2.0",,,,,,"2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0",,"1.0","1.0","2.0",,,,"2.0","3.0","1.0","2.0","1.0","2.0","1.0","2.0",,,,"5.0","5.0","3.0","3.0","7.0","4.0","2.0","7.0","4.0","4.0","4.0","5.0","7.0","4.0","4.0","4.0","7.0","4.0","2.0","4.0","6.0","3.0","2.0","3.0","6.0","3.0","4.0","4.0","4.0","4.0","7.0","7.0","2.0","3.0","3.0","10.0","10.0","7.0","5.0","2.0","2.0","1.0","3.0","1.0","1.0","5.0","5.0","2.0","7.0","7.0","8.0","5.0","3.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","3.0","0.0","0.0","2.0",,"1.0","1.0","2.0",,"1.0","1","1.0","1.0","0.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0",,"3.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","4.0","2.0","2.0","2.0","2.0","2","12","6.0","38","1.0","8.0","2",,,,"2.0","1.0","3.0","2.0","4.0","2.0","2.0","1.0","1","1","0","1","0","0","1","0","1","1","0","2.0","1.0","2.0","4.0","1.0",,"3.0","1.0",,"2006-07-21T09:19:56.000","2863"
