"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","cpss1","it1","l1b","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b12","b13","b18","b20","b20a","b21","b21a","b32","b47a","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","infra2","coer1","ros1","ros4","ing4","eff1","eff2","mil7","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","diso7","diso17","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","fear6e","fear6f","vb1","inf1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","vol207n","vol208n","dvw1","dvw2","wf1","ed","ed2","q3c","q5b","ocup4a","ocup1a","pr1","pr2","pr3","q10new","q10g","q10a","q10b","q10c1","q10c2","q16n","cg5a","cg5b","q10cnew","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","sex"
"24","1be5a9ec-a7e4-436f-b78d-cc89531329f1-b67d623dc27fb03c671160815","2404","1","15","110","11002","110020040024","1","4","2","26jun2014","1","1","1965","49","2","13","888888","2","2","2","888888","2","4","3","3","4","4","999999","1","988888","4","2","1","1","2","2","999999","999999","999999","2","888888","1","3","3","4","4","2","4","4","3","1","1","4","7","4","1","988888","988888","4","2","4","4","5","1","4","3","888888","7","3","1","1","1","1","4","3","4","3","5","5","2","4","7","7","4","1","7","2","3","2","10","10","1","5","10","10","10","10","1","1","1","7","2","2","0","0","0","999999","0","999999","999999","0","0","1","1","5","2","999999","2","2","999999","2","999999","0","0","4","1","1","1","2","999999","7","999999","2","999999","3","3","2","2","4","5","6","1","3","1","3","888888","888888","2","3","3","3","3","2","9","888888","4","3","1","2","2","1","999999","15","988888","2","999999","999999","999999","999999","2","999999","1","2","2","2","3","9","2","5","2","2401","5","2","1","1","1","888888","1","1","1","0","1","1","1","1","1","1","0","1","1","1","2","6","34.933","2","5","GUY14_0119","1"
"24","1c16e2ff-7d5d-4b0b-b5a0-f1c08ee6ed9b-e42ea0f5eadf460e671149139","2403","3","35","102","10202","102020180035","2","5","2","18jun2014","1","2","1946","68","2","10","2","1","2","1","4","2","4","4","4","4","4","4","4","3","4","2","1","1","2","2","999999","999999","999999","2","3","3","3","2","4","1","2","3","7","4","4","5","2","6","5","4","888888","988888","6","4","6","6","2","6","3","5","888888","7","2","7","4","6","2","1","2","999999","2","5","5","4","2","3","2","3","6","7","3","3","1","10","1","4","2","2","9","4","4","1","1","4","6","2","2","0","0","0","999999","999999","999999","0","999999","0","4","5","5","2","999999","2","2","999999","2","999999","0","0","4","1","1","1","1","2401","999999","999999","2","999999","3","2","2","2","4","4","3","1","2","3","2","4","4","2","5","5","1","1","2","6","0","3","1","5","999999","2","2","999999","3","999999","2","999999","999999","999999","999999","2","999999","1","2","2","1","2","2","0","2","5","2401","5","1","1","1","1","888888","1","1","1","0","0","0","0","1","1","0","0","1","0","0","2","7","33.716","2","7","GUY14_0120","2"
"24","1c16e2ff-7d5d-4b0b-b5a0-f1c08ee6ed9b-e42ea0f5eadf460e671149142","2403","3","35","102","10202","102020180035","2","5","2","18jun2014","1","1","1964","50","1","5","1","2","2","2","4","1","4","4","2","4","4","999999","4","1","3","2","2","2","2","2","999999","999999","999999","2","3","2","3","2","3","3","1","2","5","5","4","6","4","4","6","5","4","4","5","7","4","6","2","2","4","2","888888","7","3","4","4","6","2","2","1","2","2","4","5","4","6","6","4","6","6","7","1","2","2","7","1","1","8","9","9","4","9","4","1","4","7","2","2","0","0","0","999999","0","999999","999999","999999","0","1","5","5","1","3","2","2","999999","2","999999","1","0","3","1","1","1","1","2401","999999","999999","2","999999","4","988888","2","2","1","1","3","1","2","1","2","888888","4","1","3","3","3","3","2","11","2","3","1","1","2","2","2","999999","9","9","1","3","4","1","3","2","999999","1","2","2","1","3","4","1","2","5","2401","5","1","1","1","2","65","1","1","1","0","0","0","0","1","1","1","0","1","0","0","2","6","30.583000000000002","2","7","GUY14_0121","1"
"24","1c307017-6166-4c9e-8805-77e1ac857a09-e42ea0f5eadf460e67114984","2402","3","25","104","10402","104020260042","2","5","2","12jun2014","1","1","1993","21","2","13","1","1","2","2","3","2","4","2","4","4","4","999999","1","2","5","2","2","1","1","2","999999","999999","999999","1","3","2","3","3","4","3","2","3","1","3","2","1","4","3","3","1","888888","3","2","5","5","1","1","1","5","1","888888","5","1","3","5","4","2","2","3","2","2","2","1","4","7","7","7","3","4","6","1","2","1","10","5","1","1","5","10","4","10","3","1","2","5","2","2","1","1","0","999999","0","999999","0","999999","0","2","2","5","1","3","1","2","999999","1","3","1","0","3","3","1","1","2","999999","6","999999","2","999999","2","3","2","2","4","1","4","1","4","2","2","3","888888","2","1","1","3","3","2","11","3","5","1","1","2","3","999999","999999","13","6","1","3","4","1","1","2","999999","1","2","2","1","1","8","2","0","4","2401","1","1","1","1","1","888888","1","1","1","2","1","1","0","1","1","1","1","1","1","0","2","7","31.033","2","7","GUY14_0122","1"
"24","1e7d0647-2d5f-425d-a899-b0aca564ed51-cb50b46d808c149367115127","2403","1","14","106","10619","106191720440","1","4","2","09jun2014","1","2","1955","59","2","25","3","3","2","2","4","1","4","4","4","4","4","4","4","3","6","2","2","1","2","2","999999","999999","999999","2","3","2","2","3","3","2","1","4","5","3","5","4","4","5","5","5","7","5","5","3","4","3","4","4","4","3","5","6","5","7","4","3","2","3","3","2","2","5","3","2","3","5","5","2","4","4","3","2","2","4","3","1","3","4","3","6","6","5","1","1","7","1","2","0","0","0","999999","999999","999999","0","999999","0","1","2","1","1","3","2","2","999999","2","999999","1","0","2","1","1","1","1","2401","999999","999999","1","2401","3","3","2","2","4","1","4","1","3","2","2","3","2","1","3","3","3","2","2","11","2","1","1","5","999999","2","1","999999","10","999999","1","2","3","1","2","2","999999","1","2","4","2","2","3","0","3","5","2401","5","1","1","2","1","62","1","1","1","0","1","0","1","1","1","0","0","1","0","0","2","3","72.59999999999998","2","7","GUY14_0123","2"
"24","1e7d0647-2d5f-425d-a899-b0aca564ed51-cb50b46d808c149367115128","2403","1","14","106","10619","106191720440","1","4","2","09jun2014","1","2","1972","42","3","3","3","1","2","1","4","1","2","2","4","3","3","4","3","2","10","2","1","1","2","2","999999","999999","999999","2","2","3","3","2","3","3","2","1","1","1","1","1","1","6","5","3","1","6","2","1","5","6","1","1","1","2","7","7","4","5","4","4","2","4","3","3","2","6","2","2","3","5","4","1","2","5","2","3","1","8","5","5","9","5","8","7","5","1","1","2","7","2","2","0","0","0","999999","999999","999999","0","999999","0","1","3","4","1","3","2","2","999999","2","999999","1","0","3","1","1","1","1","2402","999999","999999","1","2402","3","3","2","2","4","5","4","1","2","1","1","888888","4","1","3","3","3","3","2","12","4","5","1","5","999999","2","1","999999","10","999999","1","2","2","1","2","2","999999","1","1","4","2","3","2","0","1","4","2401","1","1","1","1","1","62","0","0","1","0","0","0","0","0","0","0","1","1","1","0","2","8","82.65000000000002","2","7","GUY14_0124","2"
"24","1e7d0647-2d5f-425d-a899-b0aca564ed51-cb50b46d808c149367115129","2403","1","14","106","10619","106191720440","1","4","2","09jun2014","1","2","1990","24","2","3","3","2","2","2","4","1","4","2","4","4","4","4","3","3","7","2","2","2","2","2","999999","999999","999999","2","4","2","3","3","3","4","2","1","3","1","1","1","1","1","1","1","1","2","1","1","4","1","4","3","4","3","2","7","2","4","6","4","2","3","4","4","3","5","6","2","3","7","6","5","4","6","3","3","2","5","5","7","4","8","6","9","9","1","1","1","7","3","2","0","0","0","999999","0","999999","0","999999","1","1","1","1","1","3","1","1","3","1","3","1","0","2","3","1","1","1","2402","999999","999999","2","999999","4","3","1","2","4","1","4","1","2","2","1","4","3","1","3","3","3","2","2","11","4","5","1","1","1","2","1","999999","15","4","1","3","4","4","2","2","999999","1","888888","2","3","1","4","1","0","2","2401","1","1","1","1","1","64","1","1","1","1","0","1","0","1","1","0","1","1","0","0","2","4","36.866","2","7","GUY14_0125","2"
"24","1e7d0647-2d5f-425d-a899-b0aca564ed51-cb50b46d808c149367115130","2403","1","14","106","10619","106191720440","1","4","2","09jun2014","1","1","1965","49","1","15","3","2","2","2","2","2","4","4","3","4","3","999999","3","3","3","2","2","1","2","1","2","1","1","2","3","3","2","3","2","3","3","4","3","5","4","3","2","2","3","1","3","5","4","2","4","4","4","5","5","3","3","7","4","4","4","3","2","3","3","2","4","4","2","3","4","5","3","5","2","5","2","1","2","3","5","4","5","4","4","5","6","7","1","5","7","2","2","0","0","0","999999","0","999999","0","0","1","1","1","3","2","999999","1","2","999999","1","3","0","0","2","3","1","1","1","2402","999999","999999","2","999999","3","3","2","2","1","4","4","1","2","2","2","2","2","1","2","3","3","3","2","11","3","2","2","1","1","1","999999","1","14","4","2","999999","999999","999999","999999","2","999999","1","2","4","3","2","7","2","4","5","2401","3","1","1","2","1","62","1","1","1","1","0","1","0","1","1","0","0","1","0","0","2","5","31.1","2","7","GUY14_0126","1"
"24","1e7d0647-2d5f-425d-a899-b0aca564ed51-cb50b46d808c149367115131","2403","1","14","106","10619","106191720440","1","4","2","09jun2014","1","1","1977","37","1","13","3","2","2","2","3","2","4","1","4","4","4","999999","4","3","4","2","2","1","2","1","1","1","3","2","4","3","3","3","4","4","2","4","3","1","2","1","2","1","2","2","4","3","3","1","2","1","3","4","3","1","4","5","2","5","5","1","2","5","3","3","4","5","3","2","1","2","6","1","4","3","1","3","1","4","5","1","1","5","7","1","3","4","1","7","2","3","2","0","0","0","999999","0","999999","999999","0","0","2","2","1","2","999999","888888","1","3","1","2","1","0","2","1","1","1","1","2402","999999","999999","2","999999","4","888888","1","2","4","4","4","1","5","1","2","4","888888","2","4","3","3","3","2","11","4","5","1","2","2","2","1","999999","14","5","2","999999","999999","999999","999999","2","999999","2","1","3","1","3","5","2","2","2","2401","1","2","1","1","2","42","1","1","1","0","1","1","1","1","1","0","1","1","0","0","2","5","64.633","2","7","GUY14_0127","1"
"24","1e7d0647-2d5f-425d-a899-b0aca564ed51-cb50b46d808c149367115132","2403","1","14","106","10619","106191720440","1","4","2","09jun2014","1","1","1994","20","3","21","3","1","2","2","3","2","4","1","4","4","4","999999","3","4","3","2","2","1","2","2","999999","999999","999999","2","3","3","3","2","4","2","2","5","3","1","6","7","3","3","5","5","7","4","7","7","6","7","4","5","7","1","7","6","2","4","6","4","2","2","3","2","2","5","2","2","2","5","6","1","3","3","1","1","2","8","9","6","4","8","5","10","9","3","2","6","4","3","2","0","0","0","999999","0","999999","999999","999999","0","2","1","1","2","999999","2","2","999999","2","999999","0","0","3","1","2","1","2","999999","6","999999","2","999999","2","888888","2","2","6","1","10","1","2","2","2","3","888888","1","3","3","3","2","2","11","4","5","1","1","3","2","1","999999","14","888888","1","2","2","1","2","2","999999","1","1","2","1","1","6","1","0","4","2401","1","2","888888","2","2","62","1","1","1","0","0","1","1","0","0","0","1","1","0","0","2","9","46.9","2","7","GUY14_0128","1"
"24","1e9ebaf8-a340-4cf4-83f3-1fd2f3617bca-4278ec14f11b04a3671159133","2402","3","22","103","10314","103142370450","2","5","2","19jun2014","1","2","1949","65","1","5","2","2","2","2","2","2","888888","2","4","4","4","4","4","1","988888","2","2","2","888888","2","999999","999999","999999","2","4","2","3","2","4","1","2","1","5","1","7","4","1","5","4","1","7","7","1","7","4","2","4","7","2","1","7","4","1","4","7","4","2","1","4","2","3","5","888888","4","1","7","7","5","7","7","1","2","2","7","1","1","1","1","7","1","1","1","1","7","2","2","2","0","0","0","999999","0","999999","0","999999","1","2","1","5","2","999999","2","2","999999","2","999999","0","0","999999","2","1","1","1","2401","999999","999999","1","2401","2","2","2","2","4","4","4","1","2","3","2","2","3","2","3","2","2","3","2","4","0","3","1","5","999999","2","1","999999","4","999999","2","999999","999999","999999","999999","2","999999","1","2","2","2","6","2","0","4","5","2401","5","1","1","2","2","50","1","0","1","0","0","0","0","1","0","1","0","1","0","0","2","5","30.6","2","6","GUY14_0129","2"
"24","1e9ebaf8-a340-4cf4-83f3-1fd2f3617bca-4278ec14f11b04a3671159135","2402","3","22","103","10314","103142370450","2","5","2","19jun2014","1","2","1991","23","2","24","2","1","2","2","2","2","4","2","2","4","4","4","4","1","5","1","1","1","2","2","999999","999999","999999","2","2","2","3","3","4","2","2","7","1","4","7","5","7","7","7","3","6","7","3","7","7","6","6","7","6","4","5","7","4","6","5","7","2","2","3","2","2","5","6","4","4","3","6","6","4","4","1","2","2","5","1","1","1","1","9","3","2","1","1","5","7","1","2","0","0","0","999999","999999","999999","999999","999999","0","2","3","5","2","999999","2","2","999999","2","999999","0","0","3","1","2","1","2","999999","6","999999","2","999999","3","2","2","2","1","4","4","1","2","2","2","2","4","2","3","2","2","3","2","9","1","5","1","5","999999","2","1","999999","11","999999","2","999999","999999","999999","999999","2","999999","1","2","4","2","1","6","2","0","5","2401","5","2","1","2","1","888888","1","0","1","0","1","1","0","0","0","0","0","1","1","0","2","5","39.583","2","3","GUY14_0130","2"
"24","1f20b250-c5a2-40a8-b170-90c9a72810e2-b67d623dc27fb03c671146213","2401","1","3","104","10416","104161130544","1","1","2","19jun2014","1","2","1976","38","2","5","2","1","2","2","3","2","4","4","2","4","4","4","4","2","5","2","1","1","2","2","999999","999999","999999","2","2","1","3","3","3","2","2","6","4","6","5","4","4","6","1","3","888888","888888","3","7","2","2","3","1","4","1","3","7","888888","5","5","6","2","2","2","999999","3","5","3","4","3","7","6","2","4","7","3","2","2","10","1","1","2","10","8","4","5","2","5","2","5","1","2","0","0","0","0","999999","999999","999999","0","0","2","1","4","2","999999","2","2","999999","2","999999","0","0","1","1","1","1","1","2401","999999","999999","2","999999","3","3","2","2","5","11","13","1","3","2","2","888888","888888","2","5","5","3","3","2","9","888888","2","2","5","999999","3","999999","999999","14","999999","1","4","4","1","2","2","999999","1","2","2","1","3","3","1","1","2","2401","2","2","1","888888","1","15","1","1","1","1","1","1","0","1","1","1","0","1","0","1","2","3","30.083000000000002","2","5","GUY14_0131","2"
"24","1f20b250-c5a2-40a8-b170-90c9a72810e2-b67d623dc27fb03c671146234","2401","1","3","104","10416","104161140552","1","1","2","19jun2014","1","1","1979","35","1","13","3","3","2","2","4","2","4","4","4","4","4","999999","4","2","888888","2","2","2","2","2","999999","999999","999999","999999","888888","2","888888","3","4","4","3","1","1","1","1","888888","1","1","1","1","888888","888888","1","1","1","1","1","1","1","1","7","7","888888","1","1","1","2","5","3","3","4","6","5","4","1","7","7","1","7","7","2","4","2","10","10","5","5","10","10","10","10","2","1","7","1","3","2","0","0","0","999999","999999","999999","999999","999999","0","1","1","5","888888","999999","888888","888888","999999","2","999999","0","0","3","2","1","1","988888","999999","999999","999999","2","999999","3","2","2","2","4","4","4","1","4","1","1","3","888888","1","3","3","3","3","2","13","888888","11","4","2","4","2","1","999999","988888","988888","1","988888","988888","1","2","2","999999","1","2","4","3","1","1","0","2","4","2401","5","1","1","1","1","60","1","1","1","0","0","0","0","0","1","0","0","1","0","1","2","7","40.483000000000004","2","5","GUY14_0132","1"
"24","1f20b250-c5a2-40a8-b170-90c9a72810e2-b67d623dc27fb03c671146239","2401","1","3","104","10416","104161190582","1","1","2","25jun2014","1","1","1963","51","1","1","3","1","2","2","3","2","4","3","4","4","4","999999","4","2","888888","2","2","2","2","2","999999","999999","999999","2","3","3","1","3","3","4","2","1","1","1","1","4","1","1","1","1","7","7","1","1","1","1","1","1","1","1","7","7","888888","7","888888","1","2","4","3","2","3","6","6","4","1","7","7","1","4","7","1","3","2","10","1","1","1","10","10","10","10","1","1","1","7","2","2","0","0","0","999999","0","999999","0","999999","0","2","1","3","2","999999","2","2","999999","2","999999","0","0","2","2","1","1","1","2402","999999","999999","1","2402","1","3","2","2","4","4","10","1","2","1","1","2","888888","2","5","3","3","3","2","13","888888","2","1","2","4","3","999999","999999","11","8","2","999999","999999","999999","999999","2","999999","1","888888","4","2","2","6","6","3","4","2401","4","1","1","1","2","60","1","1","1","0","0","0","0","1","1","1","0","1","0","1","2","7","42.45","2","5","GUY14_0133","1"
"24","1f20b250-c5a2-40a8-b170-90c9a72810e2-b67d623dc27fb03c671146240","2401","1","3","104","10416","104161190582","1","1","2","25jun2014","1","1","1979","35","2","13","3","3","2","2","4","2","4","4","3","4","3","999999","4","3","1","2","2","2","2","2","999999","999999","999999","2","4","4","1","2","2","4","3","1","1","1","1","1","1","3","2","1","7","7","4","1","1","1","1","1","1","1","7","7","3","6","5","1","2","4","3","2","3","6","6","4","1","7","7","1","7","7","3","3","2","10","1","1","1","10","10","10","10","1","1","1","7","2","2","0","0","0","999999","0","999999","999999","0","0","1","1","3","2","999999","2","2","999999","2","999999","0","0","1","1","1","1","1","2402","999999","999999","2","999999","2","3","2","2","4","4","4","1","2","1","2","2","888888","2","3","3","3","3","2","11","888888","2","1","1","1","1","999999","2","988888","988888","2","999999","999999","999999","999999","2","999999","1","2","4","888888","3","5","2","3","4","2401","5","1","1","888888","2","30","1","1","1","0","0","0","0","1","1","0","0","1","0","1","2","9","44.933","2","5","GUY14_0134","1"
"24","1f20b250-c5a2-40a8-b170-90c9a72810e2-b67d623dc27fb03c671146241","2401","1","3","104","10416","104161190582","1","1","2","25jun2014","1","1","1992","22","3","59","3","3","2","2","5","2","4","3","4","4","4","999999","4","4","1","2","2","2","2","1","12","1","1","2","4","4","1","3","2","4","1","1","3","3","1","7","1","1","3","1","888888","888888","2","1","1","4","1","2","1","1","1","1","1","6","4","5","1","3","2","2","4","6","4","4","1","3","7","1","7","5","2","3","2","8","1","1","7","10","10","10","10","10","10","7","1","2","2","1","1","0","999999","999999","999999","999999","999999","0","1","1","1","1","1","1","1","1","1","3","1","0","1","2","1","1","1","988888","999999","999999","2","999999","1","3","988888","988888","4","1","10","2","3","1","3","3","3","3","5","3","3","1","2","13","6","4","3","3","999999","2","2","999999","988888","999999","2","999999","999999","999999","999999","2","999999","1","1","3","3","1","4","0","0","2","2401","1","2","1","1","1","32","1","1","1","0","1","1","0","1","1","1","1","1","0","1","2","8","38.766","2","5","GUY14_0135","1"
"24","1f20b250-c5a2-40a8-b170-90c9a72810e2-b67d623dc27fb03c671146332","2402","2","26","104","10403","104030370060","2","5","2","17jun2014","1","2","1969","45","2","5","1","1","1","2","2","2","2","2","2","1","4","2","4","4","4","2","1","1","2","2","999999","999999","999999","1","2","2","1","3","4","3","2","7","4","3","6","6","5","1","4","1","1","1","6","6","5","5","6","6","6","5","5","6","1","6","4","7","1","2","2","2","2","4","3","4","5","3","4","1","3","3","1","2","2","4","1","1","1","1","2","1","5","5","1","6","5","3","2","0","0","0","999999","0","999999","0","999999","0","1","1","5","2","999999","2","2","999999","2","999999","0","1","3","1","2","1","1","2401","999999","999999","1","2402","3","3","2","2","4","4","10","1","2","3","2","2","2","2","5","5","3","3","2","13","4","2","1","1","3","2","1","999999","11","10","1","3","4","1","1","2","999999","1","2","2","1","1","4","1","0","2","2401","1","1","1","888888","2","40","1","1","1","0","0","0","0","1","1","1","1","1","0","1","2","6","28.8","2","5","GUY14_0136","2"
"24","1f20b250-c5a2-40a8-b170-90c9a72810e2-b67d623dc27fb03c671146335","2402","2","26","104","10403","104030370060","2","5","2","17jun2014","1","1","1952","62","4","1","3","3","2","2","5","2","4","1","4","4","4","999999","4","2","5","2","1","1","2","2","999999","999999","999999","2","4","3","3","3","4","4","2","1","7","1","1","4","1","7","1","1","7","7","1","1","1","1","1","1","1","1","7","7","888888","1","1","1","2","4","4","2","3","5","3","4","1","7","7","1","1","7","1","3","2","1","1","1","10","10","1","1","10","1","1","1","7","1","2","0","0","0","999999","0","999999","999999","0","0","1","1","5","2","999999","888888","1","2","2","999999","1","0","1","1","1","1","1","2402","999999","999999","2","999999","3","3","2","2","4","4","4","1","4","1","2","888888","3","2","5","3","3","3","2","13","888888","2","1","2","4","2","1","999999","8","8","2","999999","999999","999999","999999","2","999999","1","1","3","3","3","8","2","13","2","2401","5","1","1","888888","2","30","1","1","1","0","0","1","0","1","1","1","1","1","0","1","2","6","38.583","2","5","GUY14_0137","1"
"24","1f20b250-c5a2-40a8-b170-90c9a72810e2-b67d623dc27fb03c671146338","2402","2","26","104","10403","104030470089","2","5","2","17jun2014","1","2","1969","45","2","3","1","1","2","2","888888","2","4","4","4","4","4","4","4","2","10","2","1","1","2","1","2","8","1","2","3","4","3","3","3","3","2","1","3","1","1","1","2","1","1","1","888888","888888","2","888888","888888","3","888888","888888","1","1","888888","7","4","888888","888888","7","2","2","2","999999","2","3","3","4","1","1","1","1","1","1","2","3","2","1","1","1","1","1","1","1","1","1","1","1","7","1","2","0","0","0","999999","999999","999999","999999","0","0","1","1","5","1","2","2","2","999999","2","999999","0","0","3","3","1","1","1","988888","999999","999999","2","999999","3","1","2","2","888888","4","13","1","2","3","2","1","888888","888888","3","3","3","2","2","11","2","2","1","5","999999","2","1","999999","888888","999999","2","999999","999999","999999","999999","2","999999","1","2","2","2","2","4","1","2","5","2401","1","1","1","888888","2","60","1","1","1","1","1","1","0","1","1","1","1","1","1","0","2","7","31.033","2","5","GUY14_0138","2"
"24","1f20b250-c5a2-40a8-b170-90c9a72810e2-b67d623dc27fb03c671146341","2402","2","26","104","10403","104030470089","2","5","2","17jun2014","1","1","1960","54","2","5","3","3","2","2","4","2","4","4","4","4","4","999999","4","2","5","2","1","1","2","2","999999","999999","999999","2","3","2","3","3","3","4","3","1","4","4","5","4","3","5","2","2","4","3","3","4","4","4","5","4","3","4","7","4","888888","1","1","4","2","3","3","3","3","4","4","4","7","7","7","1","1","7","1","4","1","10","1","1","1","10","10","1","10","1","1","7","1","2","2","0","0","0","999999","0","999999","999999","999999","0","1","1","4","2","999999","2","2","999999","2","999999","0","0","3","1","2","1","1","2401","999999","999999","2","999999","2","1","2","2","11","11","4","1","4","2","2","888888","888888","888888","5","5","3","2","2","7","2","3","3","1","2","2","1","999999","1","1","2","999999","999999","999999","999999","2","999999","1","888888","4","3","6","2","0","3","5","2401","5","2","2","888888","1","25","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","2","8","32.7","2","5","GUY14_0139","1"
"24","1f921279-237f-414a-bbd8-b3c9c59adc1c-cb50b46d808c1493671151161","2404","3","51","110","11007","110071650088","2","5","2","17jun2014","1","2","1994","20","1","3","3","2","2","2","3","2","4","2","2","4","4","4","2","1","7","2","2","1","2","2","999999","999999","999999","2","2","2","3","3","4","1","2","3","5","4","7","5","1","3","1","2","1","4","1","2","7","3","4","1","3","5","4","2","4","5","6","3","2","4","999999","2","3","6","6","4","4","4","2","1","6","3","2","2","2","5","7","7","7","7","5","6","8","8","1","1","7","1","2","0","0","0","999999","999999","999999","999999","999999","0","1","3","4","2","999999","1","2","999999","2","999999","0","0","4","2","2","1","2","999999","6","999999","2","999999","3","3","2","2","1","5","4","1","2","1","2","2","2","1","3","3","3","2","2","11","4","5","1","3","999999","2","1","999999","10","999999","2","999999","999999","999999","999999","2","999999","1","2","4","2","1","5","2","0","5","2401","4","1","1","1","1","62","1","0","1","0","1","0","0","1","1","0","0","1","1","1","2","4","35.683","2","7","GUY14_0140","2"
"24","1fae3e5d-ee2d-48c3-9be1-4528dfdeb24f-fd70a29ac1d558b96711531310","2404","1","15","110","11002","110020040024","1","4","2","26jun2014","1","2","1963","51","2","3","3","1","2","2","3","2","2","1","2","4","4","4","3","2","7","2","2","2","2","2","999999","999999","999999","2","3","2","3","2","4","2","1","4","4","1","3","4","3","1","888888","1","1","7","1","888888","4","4","1","1","7","1","7","7","1","1","1","7","2","3","3","3","3","3","888888","4","7","7","888888","3","3","7","2","3","2","7","1","3","1","7","7","3","1","1","1","1","7","2","2","0","0","0","999999","0","999999","999999","999999","1","1","5","5","1","2","2","2","999999","2","999999","0","0","4","2","1","1","1","988888","999999","999999","2","999999","3","1","2","2","1","1","3","2","2","3","2","2","988888","2","3","3","3","3","2","11","888888","2","2","1","2","4","999999","999999","12","4","2","999999","999999","999999","999999","2","999999","1","1","1","1","2","6","2","4","3","2401","1","1","1","2","2","54","1","1","1","1","1","1","0","1","1","1","1","1","0","0","2","3","32.883","2","6","GUY14_0141","2"
"24","1fae3e5d-ee2d-48c3-9be1-4528dfdeb24f-fd70a29ac1d558b96711531315","2404","1","15","110","11002","110020040024","1","4","2","26jun2014","1","1","1985","29","1","13","2","2","2","2","3","2","4","1","4","4","4","999999","4","2","988888","2","1","1","2","2","999999","999999","999999","2","4","1","2","3","4","1","3","7","888888","7","7","7","7","4","7","7","888888","7","7","7","5","3","7","7","7","7","7","7","888888","7","3","7","1","2","2","2","2","2","1","4","7","7","7","7","2","7","1","2","2","1","1","1","1","10","3","1","1","5","1","1","4","1","2","0","0","0","999999","999999","999999","0","999999","888888","888888","888888","4","2","999999","2","2","999999","2","999999","0","0","4","3","1","1","2","999999","77","999999","2","999999","4","1","2","2","4","4","4","3","3","3","2","3","888888","2","3","3","3","3","2","4","1","2","3","2","4","3","999999","999999","8","3","2","999999","999999","999999","999999","2","999999","1","2","2","2","1","8","4","1","5","2401","5","2","2","2","2","38","1","1","1","0","1","1","0","1","1","0","1","1","0","0","2","3","17.733","2","6","GUY14_0142","1"
"24","208e6c60-2cb9-4994-95d2-a22aa5d24a95-b45b711606173edb671152979","2404","3","51","110","11007","110071670090","2","5","2","17jun2014","1","2","1952","62","2","1","3","3","2","2","888888","2","4","2","4","4","4","4","4","2","888888","2","2","2","2","2","999999","999999","999999","2","2","2","3","3","4","3","1","5","4","3","4","4","5","5","4","1","5","5","2","4","3","5","4","2","3","4","4","5","1","1","1","3","2","3","999999","2","3","6","6","4","6","5","4","3","3","3","2","3","2","8","5","4","5","9","4","5","4","5","1","2","7","2","2","0","0","0","999999","0","999999","999999","999999","0","2","4","5","2","999999","988888","2","999999","2","999999","0","0","999999","2","1","1","2","999999","77","999999","2","999999","4","2","2","2","1","1","4","1","2","2","2","888888","888888","888888","3","2","2","2","2","6","888888","5","1","2","4","2","1","999999","888888","888888","2","999999","999999","999999","999999","2","999999","1","2","4","2","1","2","0","1","2","2401","4","4","1","1","1","65","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","2","5","46.516000000000005","1","7","GUY14_0143","2"
