"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","niccp14","niccp15","cp20","it1","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b12","b13","b18","b20","b20a","b21","b21a","b32","b37","b47a","nicb51","nicb52","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3c","pr3d","pr3e","pr4","pr5","m1","nicrefcon1","nicrefcon2","nicrefcon3","nicrefcon4","nicrefcon5","nicrefcon8a","nicrefcon7","nicrefcon7a","sd2new2","sd3new2","sd6new2","infrax","ros1","ros4","ing4","eff1","eff2","mil7","env1","dst1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar7","fear10","vic44","fear6e","vb1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","nicfear","vb20","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","nicioc2","nicioc4_1","nicioc4_2","nicioc4_3","nicioc4_4","nicioc4_5","nicioc4_6","nicioc4_7","nicioc5_1","nicioc5_2","nicioc5_3","nicioc5_4","nicioc5_5","nicioc5_6","nicioc5_7","nicioc5_8","nicioc5_9","mil10a","mil10c","mil10e","nicnew1","nicnew2","vol207n","vol208n","dvw1","dvw2","wf1","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","nicmedia1","nicmedia2","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","nicagua","formatq","colorr","ti","sexi","colori","uniq_id","nationality","sex"
"5","2b450f38-c2f2-4c4c-b9fd-a1f12438f805-9b14866a1893a3e7484791048","506","3","57","515","67","233","1","4","1","15mar2014","1","1","1995","19","2","3","3","1","2","1","1","1","4","3","4","4","3","4","4","999999","3","10","2","2","1","2","2","999999","999999","999999","2","2","3","3","3","4","3","1","4","7","7","7","7","6","7","1","7","1","7","1","5","4","7","7","7","7","7","7","5","7","1","7","7","7","7","5","7","2","3","2","999999","999999","999999","999999","999999","1","3","3","2","2","2","4","7","7","7","7","7","1","1","2","1","8","1","1","1","10","10","1","1","1","1","7","7","2","2","0","1","0","0","0","999999","0","999999","0","1","2","999999","1","2","2","1","0","4","1","1","502","999999","999999","1","502","1","1","2","2","2","6","1","11","1","2","2","2","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","4","3","2","1","3","4","2","2","2","9","0","5","1","1","4","10","9","2","1","4","3","3","3","1","1","2","501","4","1","1","2","1","888888","1","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","6","2","5","42.85","2","4","NIC14_0254","5","1"
"5","2b05fe56-2672-4571-8b98-280a298ac0f6-7f228bd1c801ecbc48477733","506","3","57","515","67","234","2","5","1","15mar2014","1","1","1946","68","1","4","3","3","2","1","4","1","3","1","4","2","4","2","4","999999","1","5","2","2","2","2","2","999999","999999","999999","2","2","2","3","3","4","4","1","5","4","3","5","3","5","6","4","6","1","6","1","7","3","5","1","7","888888","5","4","3","7","888888","7","888888","5","3","1","7","1","3","1","888888","3","888888","2","4","1","2","3","3","4","2","1","7","7","2","1","7","1","1","3","2","1","1","1","3","1","1","1","1","1","1","1","7","2","2","0","0","0","0","0","999999","999999","999999","0","1","2","999999","2","2","2","0","0","2","1","1","504","999999","999999","2","999999","2","2","888888","2","2","4","888888","1","1","2","1","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","3","3","3","3","3","1","3","2","2","2","0","5","1","1","4","1","1","2","2","4","3","2","5","1","12","2","501","5","2","3","2","1","888888","1","90","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","6","2","6","78.90000000000002","1","5","NIC14_0247","5","1"
"5","2b05fe56-2672-4571-8b98-280a298ac0f6-7f228bd1c801ecbc48477735","506","3","57","515","67","234","2","5","1","15mar2014","1","1","1972","42","1","1","3","3","1","1","4","2","2","1","4","2","2","2","2","999999","1","10","2","2","888888","2","2","999999","999999","999999","2","3","3","3","2","4","3","1","3","6","2","6","4","2","4","1","2","3","7","1","1","2","3","1","3","2","2","7","1","1","5","7","888888","1","1","1","1","2","3","1","888888","3","1","2","5","1","3","4","4","3","6","1","7","7","1","4","7","3","2","3","1","10","5","1","5","1","10","1","1","1","1","1","7","2","2","0","0","0","0","0","999999","999999","999999","0","1","2","999999","2","2","2","1","0","4","1","1","504","999999","999999","2","999999","4","2","3","2","2","2","888888","888888","3","2","2","2","1","888888","888888","888888","888888","888888","888888","888888","0","0","0","0","1","0","0","0","0","3","4","2","3","1","5","5","3","3","2","3","0","5","1","1","4","14","12","2","2","3","2","2","6","2","4","2","501","5","1","3","2","1","888888","1","888888","0","0","0","0","0","0","0","1","0","0","0","0","999999","0","6","2","6","51.433","1","5","NIC14_0248","5","1"
"5","2b05fe56-2672-4571-8b98-280a298ac0f6-7f228bd1c801ecbc48477737","506","3","57","515","67","234","2","5","1","15mar2014","1","1","1997","17","2","1","1","1","2","2","2","1","4","4","4","4","4","4","4","999999","1","1","2","2","2","2","2","999999","999999","999999","2","2","3","3","3","4","3","2","6","7","6","4","5","5","7","5","4","7","1","4","1","3","7","7","6","7","7","7","7","6","1","6","1","1","5","3","7","2","3","2","999999","999999","999999","999999","999999","2","2","2","3","3","4","6","5","6","1","1","7","1","1","3","1","7","10","1","3","10","9","6","5","9","1","1","7","2","2","0","0","0","999999","1","999999","999999","999999","1","2","1","3","2","2","1","1","1","1","2","2","999999","6","999999","2","999999","4","2","1","2","2","4","888888","12","2","2","1","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","3","2","2","2","2","3","3","3","2","1","1","0","4","1","3","999999","15","999999","2","1","2","2","1","7","2","0","4","501","5","2","2","2","1","888888","888888","888888","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","2","7","49.61600000000001","1","5","NIC14_0249","5","1"
"5","2b1445a7-956c-4668-8999-5aac126c33c3-8c6669642214c4ee48476838","504","2","37","513","56","153","1","3","1","07mar2014","1","1","1978","36","3","1","1","2","2","2","888888","2","4","4","4","4","4","4","4","999999","1","10","2","2","2","988888","2","999999","999999","999999","2","2","2","888888","3","3","2","888888","888888","7","888888","5","5","7","6","4","1","7","7","4","5","4","4","6","4","2","4","5","888888","3","888888","1","1","5","888888","888888","7","2","2","2","999999","999999","999999","999999","999999","1","3","3","2","999999","888888","2","5","6","5","6","6","1","1","2","1","3","2","1","1","10","5","5","7","10","1","2","5","2","2","0","0","0","999999","0","999999","999999","0","0","888888","1","3","1","888888","1","1","1","1","1","2","999999","5","999999","1","502","2","3","2","2","2","2","888888","2","4","999999","3","888888","1","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","3","888888","888888","1","1","3","3","2","888888","2","8","0","5","2","1","2","12","12","2","2","3","2","2","5","3","3","2","501","5","2","1","2","1","888888","2","46","1","0","1","0","0","0","1","1","1","0","0","1","0","0","2","2","4","57.833","2","4","NIC14_0250","5","1"
"5","2b1445a7-956c-4668-8999-5aac126c33c3-8c6669642214c4ee48476839","504","2","37","513","56","153","1","3","1","07mar2014","1","2","1980","34","2","1","3","3","2","2","888888","2","4","4","2","3","4","4","4","4","2","1","2","1","1","888888","2","999999","999999","999999","1","2","2","3","3","3","2","2","888888","7","4","4","5","5","7","5","5","7","7","3","6","5","7","4","7","4","3","4","888888","4","888888","7","1","6","4","3","4","2","2","2","999999","999999","999999","999999","999999","1","3","3","2","3","3","6","5","5","5","3","5","1","1","2","1","2","2","1","1","1","3","4","3","10","5","2","5","2","1","0","0","0","999999","0","999999","0","0","0","2","1","2","1","2","2","1","0","1","1","1","502","999999","999999","1","502","3","3","2","2","2","1","1","888888","2","2","1","2","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","888888","2","2","2","3","2","3","3","2","2","1","4","2","1","2","2","2","2","2","4","2","5","4","2","3","2","501","5","2","1","2","2","888888","888888","16","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","2","4","52.36600000000001","2","4","NIC14_0251","5","2"
"5","2c56a4fa-ac21-4e16-81b7-7eb6c8e0203c-7e67ba3b6ddc791948470149","501","1","2","501","2","5","1","1","1","25feb2014","1","2","1970","44","3","3","1","1","2","2","3","1","4","3","2","3","4","3","3","4","3","8","2","1","1","2","2","999999","999999","999999","2","1","2","2","2","2","1","2","5","7","6","7","7","5","5","6","6","7","5","5","7","6","7","6","5","6","7","6","7","6","7","7","7","7","6","5","5","2","2","2","999999","999999","999999","999999","999999","2","3","2","2","2","3","5","7","6","6","7","7","3","1","3","2","10","2","2","1","2","10","5","10","10","1","7","7","3","2","0","0","0","0","999999","999999","0","0","1","1","1","1","1","2","2","1","0","2","1","1","502","999999","999999","1","502","1","2","2","2","2","888888","4","4","1","2","1","2","1","1","0","0","0","0","0","0","888888","888888","888888","888888","888888","888888","888888","888888","888888","2","4","2","1","2","5","5","3","2","1","7","0","1","2","3","999999","8","999999","2","2","3","3","3","9","1","5","888888","501","5","1","1","1","888888","888888","2","888888","0","0","1","0","0","0","0","1","1","0","0","1","0","1","1","2","6","51.383","2","5","NIC14_0255","5","2"
"5","2c56a4fa-ac21-4e16-81b7-7eb6c8e0203c-7e67ba3b6ddc791948470150","501","1","2","501","2","5","1","1","1","25feb2014","1","1","1987","27","2","1","3","3","2","2","4","2","4","4","4","4","4","4","4","999999","4","988888","2","2","2","2","1","4","1","3","2","3","3","3","3","4","4","1","1","6","1","1","1","3","7","1","1","1","1","1","1","1","5","1","4","1","7","7","1","1","6","7","1","7","7","7","1","2","2","2","999999","999999","999999","999999","999999","1","3","2","4","4","4","7","6","1","1","4","7","3","1","4","1","7","1","1","1","1","10","10","10","10","10","5","7","2","1","0","0","0","999999","999999","999999","999999","999999","1","1","1","1","1","2","1","1","0","2","1","1","888888","999999","999999","2","999999","4","2","3","2","2","4","4","4","1","1","3","2","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","2","2","3","3","3","1","3","3","2","13","8","4","4","3","999999","1","999999","2","1","3","3","3","2","0","0","7","501","1","1","2","1","1","888888","1","888888","1","0","1","1","0","0","0","1","1","0","0","1","0","0","5","2","5","53.11600000000001","2","6","NIC14_0256","5","1"
"5","2ca309ca-913a-4791-8da7-50939f3aed46-7e67ba3b6ddc791948470250","505","2","54","505","65","222","1","3","1","05mar2014","1","1","1986","28","1","3","2","2","2","2","2","2","1","1","1","4","4","4","4","999999","2","4","2","1","1","2","1","1","4","3","2","3","3","3","1","3","3","2","3","5","4","4","6","4","7","3","6","4","7","3","6","6","5","4","4","5","5","4","5","6","4","7","6","7","6","4","3","2","2","2","999999","999999","999999","999999","999999","1","3","3","2","3","4","3","7","4","1","3","7","1","2","3","1","5","2","1","4","1","10","1","4","5","1","7","5","2","2","0","0","0","0","0","999999","0","999999","0","2","1","1","2","2","2","1","1","2","1","1","502","999999","999999","2","999999","3","1","2","2","2","6","2","1","1","2","3","4","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","2","888888","3","1","1","5","3","3","3","1","11","3","5","2","1","4","13","10","1","2","1","2","1","2","0","0","2","501","2","1","1","3","1","1","1","60","1","0","1","0","1","0","0","1","0","1","0","1","0","0","2","2","6","39.666","2","5","NIC14_0257","5","1"
"5","2ca309ca-913a-4791-8da7-50939f3aed46-7e67ba3b6ddc791948470251","505","2","54","505","65","222","1","3","1","05mar2014","1","2","1990","24","2","3","2","2","2","2","3","2","4","4","4","4","4","4","4","4","2","5","2","1","1","2","2","999999","999999","999999","2","4","2","3","2","2","3","2","3","4","888888","5","4","3","5","1","1","1","7","1","1","1","4","1","4","5","4","5","3","1","4","6","1","7","888888","4","4","2","2","2","999999","999999","999999","999999","999999","1","3","2","2","2","3","3","7","888888","1","1","7","2","2","3","1","5","10","6","10","6","10","1","1","10","10","1","7","2","1","0","0","0","999999","999999","999999","0","999999","1","2","1","2","1","2","2","0","0","4","1","1","502","999999","999999","2","999999","4","2","1","2","2","4","2","10","1","2","4","999999","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","888888","4","3","2","2","5","2","3","1","2","6","888888","5","2","7","999999","4","999999","1","2","2","1","1","9","2","0","2","501","2","5","888888","2","1","888888","1","90","1","0","1","0","1","0","0","1","0","0","0","1","0","1","3","2","6","46.733000000000004","2","5","NIC14_0258","5","2"
"5","2ccb9525-759a-424f-a909-3ed9860f86e9-e0ba42050498679648470622","501","2","1","501","1","2","1","3","1","03mar2014","1","1","1971","43","2","3","1","3","2","1","5","1","1","4","4","3","3","4","4","999999","2","5","2","1","1","2","2","999999","999999","999999","2","2","4","3","3","4","4","1","2","3","1","3","7","1","3","1","3","4","4","4","4","1","1","3","4","1","3","3","4","1","4","6","2","6","6","5","2","2","3","2","999999","999999","999999","999999","999999","1","3","4","1","4","5","3","6","3","1","3","3","1","1","3","1","4","5","5","10","10","10","4","4","5","5","4","6","2","2","0","0","0","999999","0","999999","0","999999","0","1","1","2","1","2","2","1","1","1","1","1","502","999999","999999","2","999999","4","2","4","2","2","4","2","2","1","1","3","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","3","3","1","3","5","5","3","3","2","12","0","6","1","1","4","10","7","2","1","4","1","3","3","0","0","1","501","2","1","1","2","1","888888","1","888888","1","1","1","0","1","1","0","1","1","0","0","1","0","0","2","2","6","43.883","2","5","NIC14_0259","5","1"
"5","2ccb9525-759a-424f-a909-3ed9860f86e9-e0ba42050498679648470623","501","2","1","501","1","2","1","3","1","03mar2014","1","2","1975","39","2","1","2","2","2","2","3","2","4","4","2","4","4","4","4","4","2","5","2","888888","888888","888888","2","999999","999999","999999","1","2","3","2","3","3","3","1","4","6","3","7","888888","3","5","4","5","1","1","1","3","5","5","1","4","6","1","1","1","6","4","5","888888","6","7","888888","888888","1","3","2","999999","999999","999999","999999","999999","1","888888","3","2","3","3","2","4","5","1","3","5","1","1","3","888888","1","1","1","1","5","8","3","5","888888","5","5","5","2","2","0","0","0","0","999999","999999","999999","0","0","3","1","2","888888","2","2","0","0","1","1","2","999999","5","999999","2","999999","4","888888","4","1","2","4","1","888888","888888","999999","2","2","1","0","1","0","0","0","0","0","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","2","2","3","5","3","3","2","11","2","4","3","7","999999","11","999999","2","2","3","2","3","5","2","3","2","501","5","2","1","2","888888","888888","1","888888","1","1","1","0","1","0","1","1","0","0","0","1","0","0","5","2","4","47.383","2","5","NIC14_0260","5","2"
"5","2ccb9525-759a-424f-a909-3ed9860f86e9-e0ba42050498679648470630","501","2","1","501","1","1","1","3","1","03mar2014","1","1","1997","17","2","1","2","2","1","1","2","2","2","1","4","1","4","4","4","999999","3","1","2","2","2","2","2","999999","999999","999999","1","3","3","3","2","4","2","1","5","5","4","6","7","5","4","3","4","7","7","4","3","3","4","5","5","5","4","4","3","2","7","7","4","4","4","3","3","2","3","2","999999","999999","999999","999999","999999","1","3","2","2","4","4","3","7","5","1","5","2","2","1","3","2","9","9","5","1","5","5","5","5","10","10","4","4","3","2","0","0","0","0","0","999999","999999","999999","0","3","1","3","2","2","2","0","0","2","2","2","999999","6","999999","2","999999","4","1","3","2","2","4","1","4","2","4","3","4","1","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","3","2","3","2","2","4","4","3","3","2","9","3","1","1","1","5","6","1","1","1","3","2","1","5","2","0","2","502","1","2","2","3","1","888888","2","888888","1","0","1","0","0","1","0","1","0","0","0","1","0","0","1","2","6","47.483000000000004","2","5","NIC14_0261","5","1"
"5","2ccb9525-759a-424f-a909-3ed9860f86e9-e0ba42050498679648470631","501","2","1","501","1","1","1","3","1","03mar2014","1","2","1993","21","2","888888","2","1","2","2","3","2","4","1","4","4","4","4","888888","4","3","5","2","2","2","2","2","999999","999999","999999","2","3","4","3","3","4","2","1","3","6","5","7","6","6","4","6","5","1","7","6","7","6","6","6","7","7","7","7","6","5","1","3","1","5","7","5","5","2","2","1","888888","3","1","888888","888888","1","3","3","2","3","4","4","6","5","5","2","4","1","2","2","1","5","4","1","1","3","2","1","1","1","1","3","6","2","2","0","0","0","0","999999","999999","999999","999999","0","3","2","999999","2","2","2","0","0","2","1","1","502","999999","999999","2","999999","3","2","3","2","2","10","4","12","3","2","2","2","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","888888","888888","888888","2","2","4","5","3","3","2","11","888888","5","1","5","999999","8","999999","2","2","2","2","2","8","1","1","1","501","5","2","2","2","1","888888","1","888888","0","0","1","0","0","0","0","1","0","0","0","1","0","0","3","2","4","45.766000000000005","2","5","NIC14_0262","5","2"
"5","2ccb9525-759a-424f-a909-3ed9860f86e9-e0ba42050498679648470632","501","2","1","501","1","3","1","3","1","03mar2014","1","1","1928","86","1","1","3","2","2","2","3","2","4","1","4","2","4","4","4","999999","3","3","2","2","2","2","2","999999","999999","999999","2","3","2","3","3","3","2","1","4","6","2","6","3","1","4","3","5","2","7","3","6","1","4","3","5","6","4","6","7","3","2","6","4","6","3","6","5","2","2","2","999999","999999","999999","999999","999999","1","3","3","2","2","1","1","5","3","6","3","6","2","2","2","1","4","3","3","1","9","5","2","5","2","1","4","7","2","2","0","0","0","999999","999999","999999","999999","999999","1","2","2","999999","2","2","2","0","0","1","1","1","988888","999999","999999","2","999999","3","2","988888","2","2","6","6","11","2","2","3","4","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","4","2","2","3","5","3","3","2","7","2","5","1","7","999999","1","999999","2","2","2","1","2","2","0","3","1","501","5","1","1","2","1","888888","1","90","1","0","1","0","0","0","0","1","1","0","0","1","0","0","1","2","4","60.333","2","5","NIC14_0263","5","1"
"5","2ccb9525-759a-424f-a909-3ed9860f86e9-e0ba42050498679648470633","501","2","1","501","1","3","1","3","1","03mar2014","1","2","1951","63","2","1","2","2","2","1","4","1","3","1","3","3","4","4","1","4","4","988888","2","888888","888888","2","2","999999","999999","999999","2","2","3","3","3","4","2","888888","5","7","4","6","4","5","888888","4","6","7","888888","4","6","3","4","6","888888","7","988888","6","6","5","888888","888888","888888","7","7","1","5","2","2","2","999999","999999","999999","999999","999999","1","3","3","2","3","2","4","5","6","5","1","3","3","1","888888","2","7","6","1","5","988888","8","888888","7","1","1","6","6","888888","1","0","0","0","999999","999999","999999","0","999999","888888","3","2","999999","2","2","2","0","0","4","1","1","502","999999","999999","2","999999","4","2","4","2","2","888888","888888","888888","888888","999999","988888","999999","1","0","1","1","0","0","0","0","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","2","2","5","5","3","2","2","0","0","1","1","7","999999","888888","999999","2","2","3","2","2","4","0","5","3","501","5","1","1","2","888888","888888","1","888888","0","0","1","0","0","0","0","1","1","0","0","1","1","0","5","2","4","57.716","2","5","NIC14_0264","5","2"
"5","2cfaea9c-dc1d-479c-b4b8-9ca7aaea8cc7-10383af61e570b9b48478172","501","1","2","501","2","8","1","1","1","25feb2014","1","2","1956","58","2","21","1","1","2","2","888888","1","3","3","4","4","4","4","4","4","3","5","2","2","2","2","2","999999","999999","999999","2","3","2","3","1","2","4","3","3","2","2","3","3","2","5","1","2","2","2","1","2","2","1","1","888888","1","1","3","4","5","2","7","1","888888","5","6","1","2","2","2","999999","999999","999999","999999","999999","2","3","2","4","4","4","1","7","7","1","3","7","3","3","2","1","5","5","1","1","10","7","10","10","3","6","7","7","2","888888","0","0","0","999999","0","999999","999999","999999","1","1","1","1","1","888888","2","1","0","1","1","1","502","999999","999999","2","999999","4","2","2","2","2","4","1","10","1","4","1","2","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","4","3","3","3","3","3","3","3","3","1","16","1","2","1","1","4","10","9","2","2","4","1","4","1","0","3","2","501","4","3","888888","1","1","1","2","888888","1","0","1","0","1","1","0","1","1","0","0","1","0","1","1","2","4","53.0","2","5","NIC14_0265","5","2"
"5","2cfaea9c-dc1d-479c-b4b8-9ca7aaea8cc7-10383af61e570b9b48478173","501","1","2","501","2","8","1","1","1","25feb2014","1","1","1976","38","1","5","2","1","1","2","2","2","1","1","4","1","2","1","1","999999","1","888888","2","2","1","2","2","999999","999999","999999","2","2","2","3","3","4","3","1","5","7","5","6","6","5","6","6","6","6","6","4","6","4","4","6","6","7","5","6","6","7","2","3","2","6","4","3","6","2","1","1","1","2","1","2","2","1","3","2","2","2","4","2","6","5","6","5","6","3","1","2","2","8","2","1","1","6","8","7","7","2","1","2","6","2","2","0","0","0","999999","0","999999","0","0","0","2","1","1","1","2","2","1","1","1","1","1","988888","999999","999999","1","988888","1","1","988888","2","2","4","888888","2","2","2","2","2","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","2","2","3","2","2","5","3","2","3","2","11","3","2","4","1","2","13","12","1","2","3","2","1","2","0","3","1","501","1","1","2","3","1","1","1","888888","1","1","1","0","1","1","0","1","1","1","1","1","0","1","1","2","3","51.9","2","5","NIC14_0266","5","1"
"5","2cfaea9c-dc1d-479c-b4b8-9ca7aaea8cc7-10383af61e570b9b48478183","501","1","2","501","2","5","1","1","1","25feb2014","1","1","1950","64","2","3","1","2","2","1","3","2","3","4","4","3","4","3","4","999999","4","6","2","2","2","2","2","999999","999999","999999","2","3","4","3","1","4","4","1","4","6","4","5","6","5","5","5","6","5","5","4","6","5","5","3","5","3","6","4","5","6","1","2","4","5","4","3","6","2","1","888888","999999","999999","999999","999999","999999","1","3","2","3","999999","6","5","6","6","4","5","5","1","2","2","1","5","7","3","3","5","7","3","2","4","4","3","5","2","2","0","0","0","999999","999999","999999","999999","999999","0","1","2","999999","2","2","1","1","0","1","1","1","502","999999","999999","2","999999","3","1","2","2","2","2","6","1","1","2","3","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","888888","2","3","1","5","5","2","2","2","9","2","1","1","6","999999","16","15","2","2","3","1","2","10","3","4","1","501","5","1","1","1","1","2","1","95","1","1","1","0","0","1","0","1","1","1","0","1","0","1","1","2","2","41.7","2","5","NIC14_0267","5","1"
"5","2cfaea9c-dc1d-479c-b4b8-9ca7aaea8cc7-10383af61e570b9b48478188","501","1","2","501","2","5","1","1","1","25feb2014","1","2","1986","28","1","4","3","3","2","2","2","2","4","1","2","4","4","4","4","4","3","10","2","2","2","2","2","999999","999999","999999","2","1","1","1","2","3","1","2","7","7","7","7","7","7","1","7","7","7","7","1","7","7","6","7","7","888888","1","7","6","7","1","6","1","1","7","7","1","1","1","2","999999","999999","999999","999999","999999","1","3","1","3","1","4","2","7","1","2","3","1","1","1","1","1","5","5","3","8","4","4","1","2","4","1","2","4","1","1","0","0","0","999999","999999","999999","0","0","1","3","1","2","2","2","2","0","0","4","3","2","999999","7","999999","2","999999","3","1","1","2","2","7","4","3","4","999999","1","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","3","4","2","2","1","5","5","3","3","1","4","2","1","2","5","999999","9","999999","2","1","3","2","3","15","6","2","1","501","5","1","2","2","888888","888888","2","10","0","0","1","0","0","1","1","1","1","0","1","1","0","1","2","2","4","54.283","2","5","NIC14_0268","5","2"
"5","2cfaea9c-dc1d-479c-b4b8-9ca7aaea8cc7-10383af61e570b9b48478190","501","1","3","501","3","12","1","1","1","26feb2014","1","2","1960","54","1","3","2","1","2","2","2","2","4","4","4","4","4","4","888888","4","1","888888","2","2","1","1","2","999999","999999","999999","1","3","1","3","3","4","4","1","7","7","7","7","7","1","7","7","1","1","1","1","7","1","1","7","7","888888","7","7","1","7","1","7","7","7","7","1","7","2","1","2","999999","999999","999999","999999","999999","1","3","2","999999","1","6","7","7","7","1","1","7","1","1","2","1","10","1","1","1","1","10","1","1","10","10","1","7","2","2","0","0","0","999999","0","999999","0","999999","0","3","1","2","2","2","2","0","0","1","1","1","502","999999","999999","2","999999","4","1","2","2","2","2","888888","888888","1","2","4","999999","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","2","3","1","2","5","4","3","3","1","11","1","1","3","1","4","14","3","2","2","2","2","2","6","1","3","7","501","5","4","2","2","988888","888888","2","888888","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","2","4","47.883","2","5","NIC14_0269","5","2"
"5","2cfaea9c-dc1d-479c-b4b8-9ca7aaea8cc7-10383af61e570b9b48478191","501","1","3","501","3","12","1","1","1","26feb2014","1","1","1975","39","2","59","2","3","2","2","3","2","4","4","4","4","2","4","4","999999","1","7","1","2","2","2","2","999999","999999","999999","2","2","1","3","2","4","3","1","4","5","3","4","4","3","6","3","5","6","6","3","2","4","5","4","6","3","3","4","4","6","6","5","3","3","5","5","4","2","3","1","1","3","1","2","4","1","3","2","2","2","4","3","6","5","4","6","6","2","1","2","2","8","8","3","4","7","9","9","10","8","2","2","6","2","2","0","0","0","999999","0","999999","999999","999999","0","3","1","2","1","2","2","1","0","1","1","2","999999","77","999999","1","504","3","2","3","2","2","6","1","4","2","2","1","2","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","3","1","3","2","3","5","3","3","1","11","3","1","2","1","4","5","2","1","1","2","1","1","5","0","0","2","501","3","1","2","1","1","1","2","92","1","1","1","0","0","0","0","1","1","0","0","1","0","1","1","2","5","43.65","2","5","NIC14_0270","5","1"
"5","2cfaea9c-dc1d-479c-b4b8-9ca7aaea8cc7-10383af61e570b9b48478264","501","1","7","501","4","29","1","1","1","26feb2014","1","2","1972","42","2","1","2","2","2","2","4","2","3","1","4","4","4","4","4","4","3","988888","2","1","1","1","1","2","3","2","1","2","4","3","3","4","4","2","7","7","7","7","7","7","7","5","4","1","7","3","2","1","7","2","4","888888","1","5","1","5","7","7","5","6","6","7","3","2","2","2","999999","999999","999999","999999","999999","1","1","2","2","2","2","4","7","6","3","3","7","1","1","2","1","10","4","1","2","10","10","10","10","1","1","3","7","2","2","0","0","0","999999","0","999999","999999","999999","1","3","1","1","2","2","2","1","1","1","2","2","999999","3","999999","2","999999","4","2","1","2","2","1","1","1","1","2","3","2","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","2","3","1","1","1","5","4","3","3","2","7","888888","2","1","1","4","888888","4","2","1","4","2","1","6","3","1","2","501","5","1","1","1","1","888888","2","888888","1","0","1","0","0","0","1","1","1","1","1","1","1","1","5","2","4","61.066","2","5","NIC14_0271","5","2"
