"year","month","maize_yl","maize_wt","millet","sorghum","rice_imp","rice_local"
"2006","JUN","36.66","38.41","42.95","41.76","107.08","65.75"
"2006","JUL","36.77","39.89","44.38","44.02","107.61","68.87"
"2006","AUG","36.66","41.36","45.81","46.28","108.13","70.25"
"2006","SEP","36.56","42.84","47.24","48.54","108.66","72.15"
"2006","OCT","36.46","34.08","33.06","50.79","109.20","57.48"
"2006","NOV","36.36","34.54","33.71","53.05","109.73","69.63"
"2006","DEC","35.45","34.99","34.36","45.63","110.27","67.53"
"2007","JAN","36.31","35.45","35.01","46.55","103.66","63.30"
"2007","FEB","36.36","35.90","35.66","39.55","104.58","61.39"
"2007","MAR","36.41","36.36","36.31","40.07","111.90","62.40"
"2007","APR","37.47","36.82","36.96","41.53","114.45","62.80"
"2007","MAY","38.54","37.27","38.49","42.98","117.00","63.19"
"2007","JUN","39.60","38.41","40.02","44.44","119.55","63.59"
"2007","JUL","40.67","39.55","41.55","45.90","122.11","63.98"
"2007","AUG","41.73","40.69","43.07","47.36","124.66","64.38"
"2007","SEP","42.79","41.83","44.60","45.60","127.21","64.82"
"2007","OCT","43.86","42.97","46.13","43.68","115.79","66.09"
"2007","NOV","36.71","34.19","35.80","44.20","116.06","64.53"
"2007","DEC","36.92","34.44","36.16","44.72","117.49","64.89"
"2008","JAN","37.12","34.68","36.51","35.05","116.59","66.85"
"2008","FEB","37.33","35.45","36.87","35.83","117.49","68.80"
"2008","MAR","37.54","36.22","37.22","36.61","118.39","70.76"
"2008","APR","37.75","36.99","37.58","37.98","119.28","72.72"
"2008","MAY","37.96","37.76","37.93","39.35","120.18","74.67"
"2008","JUN","38.17","38.53","38.29","40.72","121.08","76.63"
"2008","JUL","38.38","39.30","38.64","42.08","121.98","78.58"
"2008","AUG","38.59","40.07","38.99","43.45","122.88","80.54"
"2008","SEP","36.61","34.20","33.63","44.82","123.77","82.50"
"2008","OCT","36.41","32.41","34.44","42.07","118.98","79.65"
"2008","NOV","36.21","33.39","35.25","42.85","119.25","80.10"
"2008","DEC","36.01","34.38","36.06","43.63","119.52","80.54"
"2009","JAN","38.23","35.36","36.87","34.94","120.62","64.73"
"2009","FEB","40.06","34.26","37.68","35.59","121.72","65.29"
"2009","MAR","40.31","35.10","38.49","36.24","122.82","67.82"
"2009","APR","40.56","35.95","39.30","36.89","123.93","70.35"
"2009","MAY","40.82","36.79","40.11","38.49","125.03","72.88"
"2009","JUN","41.07","37.63","40.92","40.09","126.13","75.42"
"2009","JUL","41.32","38.47","41.73","41.69","127.23","77.95"
"2009","AUG","41.58","39.31","42.54","43.29","128.34","82.24"
"2009","SEP","39.65","38.42","35.85","44.89","129.44","69.19"
"2009","OCT","38.44","38.49","37.47","45.58","130.54","69.54"
"2009","NOV","37.22","36.28","39.10","46.27","122.44","69.90"
"2009","DEC","36.01","35.30","40.73","42.07","122.71","70.25"
"2010","JAN","38.23","36.82","42.35","37.27","122.97","70.60"
"2010","FEB","40.46","38.34","43.98","37.62","123.24","70.86"
"2010","MAR","41.42","39.86","45.60","37.98","123.50","72.22"
"2010","APR","42.39","40.77","47.23","38.33","123.77","73.57"
"2010","MAY","43.35","41.68","48.85","38.68","125.59","74.93"
"2010","JUN","42.66","41.88","50.48","39.50","127.41","76.29"
"2010","JUL","42.79","42.03","52.11","40.32","129.23","77.64"
"2010","AUG","43.10","42.18","53.73","41.96","131.06","79.00"
"2010","SEP","42.24","41.73","55.36","43.59","132.88","80.36"
"2010","OCT","41.37","40.82","56.98","45.23","125.37","81.72"
"2010","NOV","40.51","41.14","45.03","46.87","125.63","74.40"
"2010","DEC","39.65","41.47","45.77","48.50","125.90","74.91"
"2011","JAN","42.54","42.54","46.51","41.55","126.16","75.99"
"2011","FEB","45.43","43.61","47.25","42.38","126.43","77.08"
"2011","MAR","46.59","44.67","47.99","43.21","126.69","78.16"
"2011","APR","47.76","45.74","48.73","44.04","126.96","79.24"
"2011","MAY","48.92","46.80","49.47","44.87","127.23","80.33"
"2011","JUN","50.08","49.18","50.21","45.70","127.49","81.41"
"2011","JUL","51.25","51.56","50.95","46.53","127.76","82.50"
"2011","AUG","52.41","53.94","51.68","47.36","128.02","83.58"
"2011","SEP","48.92","56.32","52.42","48.19","128.29","84.66"
"2011","OCT","49.63","58.70","47.57","49.02","111.18","78.30"
"2011","NOV","50.34","53.20","49.57","49.85","114.01","78.56"
"2011","DEC","51.05","54.27","51.56","50.68","116.85","78.81"
"2012","JAN","52.67","54.69","53.56","47.91","119.69","79.06"
"2012","FEB","54.29","55.12","55.55","45.58","122.52","79.32"
"2012","MAR","55.91","55.55","57.55","47.10","125.36","80.18"
"2012","APR","58.74","60.77","59.54","44.06","128.19","81.04"
"2012","MAY","61.58","65.99","61.54","45.58","130.66","81.90"
"2012","JUN","64.42","71.22","63.54","47.10","133.12","84.07"
"2012","JUL","67.25","76.44","65.53","48.62","135.58","86.23"
"2012","AUG","70.09","81.67","67.53","50.14","138.04","88.40"
"2012","SEP","72.92","86.89","78.31","51.65","140.50","90.57"
"2012","OCT","75.76","80.04","74.87","53.17","142.96","92.74"
"2012","NOV","61.76","80.53","75.56","54.69","132.85","94.90"
"2012","DEC","63.81","82.04","76.25","56.21","133.41","97.07"
"2013","JAN","65.85","83.55","76.93","57.73","133.97","98.24"
"2013","FEB","67.90","85.06","77.62","56.62","137.24","99.42"
"2013","MAR","71.91","86.56","78.31","58.74","140.51","100.59"
"2013","APR","75.92","88.07","79.00","60.71","143.78","101.77"
"2013","MAY","79.93","89.58","79.69","63.81","147.05","102.94"
"2013","JUN","83.94","91.09","82.24","64.83","150.32","104.12"
"2013","JUL","87.95","92.60","84.79","65.85","153.60","105.29"
"2013","AUG","91.97","94.10","87.35","66.88","156.87","106.47"
"2013","SEP","82.22","102.86","89.90","67.90","160.14","107.64"
"2013","OCT","81.03","89.43","92.45","68.92","163.41","99.67"
"2013","NOV","82.70","90.95","81.26","74.95","139.23","100.23"
"2013","DEC","84.37","92.47","84.93","83.07","139.89","100.79"
"2014","JAN","86.04","93.99","96.66","71.99","192.44","149.55"
"2014","FEB","87.71","95.51","101.61","73.94","195.81","174.93"
"2014","MAR","89.38","97.03","103.61","75.88","196.94","133.08"
"2014","APR","91.05","97.11","100.57","77.83","196.94","133.08"
"2014","MAY","92.72","98.00","97.56","79.77","211.01","135.04"
"2014","JUN","94.40","98.89","98.24","81.72","196.94","131.75"
"2014","JUL","96.07","99.78","98.93","83.66","200.96","132.43"
"2014","AUG","97.74","100.68","99.62","85.60","204.98","133.11"
"2014","SEP","88.34","95.80","100.31","87.55","229.86","142.28"
"2014","OCT","89.77","96.67","74.48","89.49","198.23","146.86"
"2014","NOV","91.21","97.53","77.09","91.44","213.82","177.58"
"2014","DEC","92.64","98.39","79.79","93.38","205.94","174.25"
"2015","JAN","94.08","99.25","82.58","84.27","282.15","176.56"
"2015","FEB","95.51","100.11","85.47","85.29","285.62","178.87"
"2015","MAR","96.95","100.98","88.46","87.68","289.09","181.18"
"2015","APR","98.39","101.84","91.56","91.58","292.55","183.49"
"2015","MAY","99.82","102.70","94.76","95.64","296.02","185.81"
"2015","JUN","101.26","103.56","98.08","99.89","299.48","188.12"
"2015","JUL","102.69","107.19","101.51","104.32","302.95","190.43"
"2015","AUG","104.13","110.94","105.06","108.95","306.41","192.74"
"2015","SEP","105.56","100.35","101.30","113.79","309.16","195.05"
"2015","OCT","92.25","101.30","105.71","118.84","328.61","197.36"
"2015","NOV","97.43","102.24","110.31","124.12","305.88","199.67"
"2015","DEC","102.30","103.19","115.11","109.74","313.40","201.98"
"2016","JAN","117.34","111.41","119.91","110.73","316.22","204.29"
"2016","FEB","119.59","119.63","124.70","111.72","319.07","206.60"
"2016","MAR","121.88","127.86","129.50","112.73","321.94","208.91"
"2016","APR","124.21","136.08","134.30","113.74","324.84","211.22"
"2016","MAY","126.59","136.94","142.42","114.77","327.76","250.82"
"2016","JUN","129.02","137.79","148.61","115.80","330.71","268.73"
"2016","JUL","131.49","138.65","155.08","116.84","347.36","277.78"
"2016","AUG","134.01","139.51","161.82","117.90","350.49","290.11"
"2016","SEP","133.82","123.17","140.02","118.96","365.68","297.20"
"2016","OCT","122.24","128.63","140.78","120.03","372.49","304.47"
"2016","NOV","135.44","131.81","141.54","144.62","350.47","311.91"
"2016","DEC","138.71","133.69","142.30","144.91","364.62","317.72"
