"submission_id","knowledge_intro2","knowledge_8","knowledge_9","knowledge_10","knowledge_11","knowledge_12","knowledge_13","knowledge_14","knowledge_intro","knowledge_1","knowledge_2","knowledge_3_true","knowledge_3_false","knowledge_3_i_don_t_know","knowledge_4","knowledge_5","knowledge_7","cereals_grown","kind_of_cereals_grown","use_fertilizer","type_of_fertilizer_dap","type_of_fertilizer_urea","type_of_fertilizer_composted","type_of_fertilizer_green","type_of_fertilizer_other","kilos_fertilizer_cereals","grow_pulses","grow_pulses_frequency","grow_pulses_which_beans","grow_pulses_which_peas","grow_pulses_which_chickpeas","grow_pulses_which_haricot","grow_pulses_which_lentils","grow_pulses_which_other","use_fertilizer_on_pulses","fertilizer_type_dap","fertilizer_type_urea","fertilizer_type_composted","fertilizer_type_green_manure","fertilizer_type_other","kilos_per_hectare_pulse","how_plant","heard_of_biofertilizer","biofertilizer_used","times_cultivate_next_year","soil_type_heavy_clay_soil","soil_type_sandy_soil","soil_type_vertisol_vertis","soil_type_loam_soil","soil_type_other","waterlogging","heard_of_bbm","what_is_bbm","ploughing_frequency","ploughing_when_right_after","ploughing_when_when_the_rains","ploughing_when_just_before","ploughing_when_i_don_t_plough","ploughing_when_other","plant_meher_when","double_cropping_in_meher","grow_cereals_type_teff","grow_cereals_type_wheat","grow_cereals_type_sorghum","grow_cereals_type_barley","grow_cereals_type_other","type_of_plough","type_of_plough_next_year","time_cultivate","time_cultivate_next_year","double_cropping_next_year","aybar_bbm_double_crop_next","attitude_1","attitude_2","attitude_3","attitude_4","attitude_5","attitude_6","attitude_7","attitude_8","woreda","own_mobile","mobile_credit","income_sources_sale_of_farm","income_sources_occasional","income_sources_regular_waged","income_sources_gifts_from","income_sources_gifts_from_1","income_sources_safety_net","income_sources_other","have_farm","size_of_farm","assets_ox_cattle","assets_sheep_goat","assets_horse_donkey","assets_water_pump","assets_solar_system","assets_tractor","assets_plough_set_maresha","assets_car","assets_motor_bicycle","assets_bicycle","assets_radio","assets_mobile_phone","assets_more_than_one_house","assets_metal_roof","assets_tap_water","assets_borehole_own","assets_borehole_communal","assets_toilet","quality_compared","quality_needs","quality_consistency","quality_entertainment","quality_gender","important_source","own_a_radio","radio_six_month","familiar_with_prc","listen_prc","listen_frequency","listening_group","when_listen","where_listen","with_whom_husband_wife","with_whom_father_mother","with_whom_son_daughter","with_whom_brother_sister","with_whom_friends_classmates","with_whom_neighbor","with_whom_members_of_listening","with_whom_teachers_religious","with_whom_other","with_whom_other_1","would_recommend","did_recommend","recommend_who","why_recommend","why_recommend_other","not_listen_why","not_listen_why_other","farm_size","motorbike","plough","mobile","waterpump","regincome","boreholeown","morehouse","giftseth","giftsoth","incomesaftety","incomeother","bike","car_trac"
"00388fee-6f39-48ba-86a4-968f3bce7eeb","a","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","-","-","-","-","-","-","-","-","-","Yes","Teff","Yes","1","1","1","1","0","150","Yes","Once a year","1","0","1","0","0","0","No","-","-","-","-","-","-","I broadcast the seed","Yes","Yes","More than twice","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Dembia","No","-","1","0","0","0","0","0","0","true","1","1","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","Much better","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Extension agent","true","true","true","true","All","Yes","Both","In my own home","1","0","1","0","0","1","0","0","0","-","Yes","Yes","Neighbor","It conveys very important information to farmers","-","-","-","0.51-1","0","1","0","0","0","0","0","0","0","0","0","0","Neither"
"006b16ad-721c-4d7b-a88c-b77a5a47c39d","-","-","-","-","-","-","-","-","Ok","I don't know","I don't know","1","0","0","I don't know","FALSE","I don't know","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","1","0","0","No","Yes","A tool for ploughing and making beds and furrows","More than three times","0","1","0","0","0","June","No","1","1","0","1","1","Ordinary plough","Ordinary plough","More than twice","More than twice","No","-","Disagree","Agree","Agree","Disagree","-","-","-","-","NA","No, but I use someone else's mobile phone.","50","1","0","0","0","0","0","0","true","2","1","0","1","0","0","0","1","1","0","0","0","1","1","1","0","0","1","1","-","-","-","-","-","Extension agent","false","false","false","false","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Other","I haven't radio","NA","0","1","1","0","0","0","1","0","0","0","0","0","Car and/or tractor"
"00bd85bf-0bfd-4932-8bb6-4a7ba68fd7a8","-","-","-","-","-","-","-","-","Next","TRUE","FALSE","1","0","0","FALSE","FALSE","TRUE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","1","0","Yes","Yes","A tool for ploughing and making beds and furrows","Two or three times","0","1","0","0","0","June","Yes","1","1","0","0","1","Aybar BBM","Aybar BBM","More than twice","More than twice","Yes","Yes","Disagree","Agree","Disagree","Disagree","-","-","-","-","Ad'a","Yes","30","1","1","0","0","0","0","0","true","1","1","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","About the same","Agree","Strongly agree","Strongly agree","Agree","Development agent","true","true","true","true","About half","Yes","Weekends","In my own home","1","0","1","0","0","1","0","0","0","4","Yes","Yes","Son /daughter","It conveys very important information to farmers","-","-","-","0.51-1","0","1","1","0","0","0","1","0","0","0","0","0","Neither"
"0198e14e-b1e2-4d04-b0e2-f740f9f73782","A","TRUE","FALSE","TRUE","FALSE","I don't know","TRUE","TRUE","-","-","-","-","-","-","-","-","-","Yes","Teff","Yes","1","1","0","0","0","100","Yes","Once a year","0","0","1","0","0","1","No","-","-","-","-","-","-","I broadcast the seed","Yes","Yes","More than twice","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Agree","Strongly disagree","Agree","Agree","Dembia","No","-","1","0","0","0","0","0","0","true","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","Much better","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Extension agent","true","true","true","true","About half","No","Both","In my own home","1","0","1","0","0","1","0","0","0","-","Yes","Yes","Neighbor","It conveys very important information to farmers","-","-","-","0.51-1","0","0","0","0","0","0","0","0","0","0","0","0","Neither"
"01c7f093-c9e8-4a39-8c16-6ead765fcf6e","NA","I don't know","I don't know","I don't know","I don't know","I don't know","I don't know","I don't know","-","-","-","-","-","-","-","-","-","Yes","Teff","Yes","1","1","0","0","0","250","No","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","No","-","More than twice","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Enemay","No, but I use someone else's mobile phone.","0","1","0","0","0","0","0","0","true","0.5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Much better","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Extension agent","false","false","false","false","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Other","NA","at most 1/2ha","0","0","0","0","0","0","0","0","0","0","0","0","Neither"
"0204102b-97a2-4557-95a7-1bb71823c504","-","-","-","-","-","-","-","-","Ok","TRUE","FALSE","1","0","0","I don't know","TRUE","TRUE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","0","0","0","0","No","Yes","A tool for ploughing and making beds and furrows","More than three times","0","1","0","0","0","May","No","1","1","0","0","1","Ordinary plough","Ordinary plough","Once","Once","No","-","Disagree","Disagree","Agree","Disagree","-","-","-","-","Akaki","No, but I use someone else's mobile phone.","70","1","0","0","0","0","0","0","true","1","1","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","About the same","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Agree","Development agent","false","false","false","false","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","I was not aware of it","Ihavn't radio","0.51-1","0","1","1","0","0","0","1","0","0","0","0","0","Neither"
"022aaf00-0008-4c71-b8cb-43acac6b3981","-","-","-","-","-","-","-","-","Ok","I don't know","I don't know","0","0","1","I don't know","I don't know","I don't know","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","1","0","No","Yes","A tool for ploughing and making beds and furrows","More than three times","0","1","0","0","0","Other","No","1","1","0","1","1","Ordinary plough","Ordinary plough","More than twice","More than twice","No","-","Disagree","Strongly agree","Disagree","Agree","-","-","-","-","Were Jarso","No","-","1","0","0","0","0","0","1","true","2","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","1","-","-","-","-","-","Friend or neighbour","false","false","false","false","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","I was not aware of it","No radio","1.51-2","0","1","0","0","0","0","1","0","0","0","1","0","Neither"
"02365aba-4636-4657-8ed2-08db9491f9ad","-","-","-","-","-","-","-","-","Ok","TRUE","FALSE","1","0","0","TRUE","FALSE","TRUE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","0","0","0","0","Yes","Yes","A tool for ploughing and making beds and furrows","More than three times","0","1","0","0","0","April","No","1","1","0","0","1","Ordinary plough","Ordinary plough","Once","Once","No","-","Disagree","Agree","Disagree","Disagree","-","-","-","-","Akaki","No, but I use someone else's mobile phone.","25","1","0","0","0","0","0","0","true","1.5","1","1","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1","About the same","Agree","Neither agree nor disagree","Agree","Agree","Development agent","true","true","true","true","Four","Yes","Weekends","In my own home","1","0","0","0","0","0","0","0","0","2","Yes","Yes","Brother/sister","It provides information about weather","-","-","-","1.1-1.5","0","1","0","0","0","0","1","0","0","0","0","0","Neither"
"0296ef6d-8c3a-4e6c-866e-f94656c95df8","A","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","-","-","-","-","-","-","-","-","-","Yes","Barley","Yes","1","1","0","0","0","150","Yes","Once a year","1","1","1","0","0","0","Yes","1","1","0","0","0","50","I broadcast the seed","Yes","Yes","More than twice","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Agree","Agree","Agree","Agree","Dembia","No","-","1","0","0","0","0","0","0","true","1.25","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","Somewhat better","Agree","Agree","Agree","Agree","Extension agent","true","true","true","true","Two","No","Weekends","In my own home","0","0","1","0","0","0","0","0","0","biofertilizar","Yes","Yes","Son /daughter","It conveys very important information to farmers","-","-","-","1.1-1.5","0","0","0","0","0","0","0","0","0","0","0","0","Neither"
"02a0c5d8-e002-4a09-9f0b-1838f0506ca3","-","-","-","-","-","-","-","-","Ok","I don't know","I don't know","0","0","1","I don't know","FALSE","I don't know","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","0","0","0","0","Yes","Yes","A tool for ploughing and making beds and furrows","More than three times","0","1","0","0","0","May","No","1","0","0","0","1","Ordinary plough","Ordinary plough","Once","Once","Yes","No","Disagree","Strongly agree","Neither agree nor disagree","Disagree","-","-","-","-","Were Jarso","No","-","1","0","0","0","0","0","0","true","1","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","-","-","-","-","-","Development agent","false","false","false","false","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","I was not aware of it","Havn't radio","0.51-1","0","1","0","0","0","0","1","0","0","0","0","0","Neither"
