"year","cluster","pais","nationality","estratopri","prov","municipio","ecudistrito","upm","ecusegmento","ecusec","ecuzona","ur","tamano","idiomaq","clusterdesc","annotations","idnum","intid","fecha","q1","q1a","q1b","q1c","ls3","a4","soct1","soct2","soct3","idio1","idio2","idio3","cp2","cp4a","cp4","np1","np2","muni10","sgl1","lgl2a","lgl2b","lgl2c","cp5","cp6","cp7","cp8","cp9","cp13","cp20","ls6","ls6a","it1","l1","immig1","immig2","immig3","immig4","immig5","prot3","prot4","y4","jc1","jc10","jc13","ecujc20","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","aoj8","aoj11","aoj11a","aoj12","aoj17","st1","st2","st3","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b15","b18","b19","b20","b20a","b21","b21a","b23","b31","b32","b43","b16","b17","b37","b40","ecub40a","b46","b47","b48","b51","b50","ecub50a","ecub50","n1","n3","n9","n11","n12","n15","wt1","wt2","m1","m2","pop101","pop102","pop103","pop107","pop112","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros5","ros6","rac3a","rac3b","rac3c","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","d37","dem2","dem11","ecudem14","aut1","pp1","pp2","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc18","exc7","per1","per2","per3","per4","per5","per6","per7","per8","per9","per10","crisis1","crisis2","vb1","vb2","vb3","vb10","vb11","pol1","vb20","clien1","clien2","rac1c","rac4","dis11","dis13","dis12","rac1a","rac1d","rac1e","cct1","ed","edlevel","edyear","q2","y1","y2","y3","haicr1","q3c","q3ca","q5a","q5b","q10","q10a","q10b","q10a3","q10c","q16","q14","q10d","q10e","q10f","q11","q12","q12a","etid","ecuetid2","ecuetida","leng1","leng4","indaoj1","ind1","ind2","ind3","ind4","www1","gi0","gi1","gi3","gi4","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r16","r18","ocup4a","ocup1a","ocup1","ocup1b1","ocup1b2","ocup1anc","pen1","pen3","pen4","sal1","sal2","sal4","colorr","idiomaq2","sexi","colori","ti","ti3","wt","quintall"
"2010","1","9","9","903","901","101","190100","101","3","7","22","1","2","1","Cuenca",,"1","40","13490000000.0","1",,"2.0","2.0","2.0","1.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"2.0","4.0","2.0","1.0","4.0","4.0","4.0","4.0","4.0","4.0",,"6.0","8.0","2.0","9.0","5.0","2.0","1.0","1.0","1.0","2.0",,,"2.0","1.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","1.0","3.0","1.0","2.0","2.0","2.0","5.0","5.0","5.0","4.0","4.0","5.0","3.0","4.0","3.0","3.0","4.0","5.0","4.0","6.0","4.0","2.0","4.0","3.0","3.0","5.0","6.0","5.0","5.0","4.0","5.0","5.0","4.0","3.0","4.0","5.0","3.0","2.0",,"4.0","5.0","3.0","4.0","5.0","5.0","4.0","4.0","3.0","3.0","7.0","1.0","1.0","1.0","4.0","4.0","3.0","3.0","3.0","5.0","4.0","2.0","6.0","6.0","5.0","5.0","7.0","7.0","1.0","2.0","2.0","7.0","7.0","5.0","3.0","4.0","2.0","2.0","4.0","6.0","4.0","2.0","6.0","6.0","1.0","2.0","2.0","3.0","2.0","4.0","1.0","1.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"0.0","1.0","7.0","1.0","7.0","6.0","7.0","7.0","6.0","2.0","4.0","5.0","2.0","2.0","1.0","1.0",,"2.0",,"4.0",,"3.0",,"3.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","11.0","2.0","5.0","19.0","4.0","4.0","2.0","1.0","1.0","101.0","3.0","1.0","5.0","2.0",,,"1.0","4.0","1.0","2.0","3.0","3.0","1.0",,,"2.0",,"1.0","901.0","1.0","2.0","3.0","2.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1","1","1","1","0","1","1","0","1","1","0","0","0","4.0",,,,"2.0","14.0","2.0",,,"2.0",,,"4","1","1","3","13490000000.0","16808.0","1.3920892","4"
"2010","1","9","9","903","901","101","190100","101","9","8","52","1","2","1","Cuenca",,"2","48","13490000000.0","1",,"2.0","2.0",,"5.0","4.0","2.0",,"1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,,"1.0","1.0","3.0","4.0","4.0","4.0","4.0","4.0","4.0",,,"5.0","4.0","5.0","5.0","2.0","1.0","1.0","2.0","2.0",,,"1.0","1.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","1.0","4.0","1.0","4.0","1.0","2.0",,,"5.0","1.0","1.0","1.0","3.0","4.0","7.0","7.0","4.0","5.0","1.0","5.0","1.0","7.0","1.0","1.0","7.0","1.0","1.0","6.0","7.0","1.0","1.0","7.0","1.0","1.0","2.0","5.0","1.0",,"4.0","2.0",,"5.0","2.0","3.0","4.0","1.0","2.0","5.0","5.0","2.0","3.0",,,,,,"2.0","6.0","3.0",,"4.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","5.0","3.0","3.0","8.0","10.0","8.0","3.0","1.0","1.0","10.0",,,,,,"1.0","6.0","2.0","2.0","5.0","2.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0",,"0.0",,"0.0","2.0","7.0","1.0","6.0","4.0","6.0","6.0","7.0","2.0","4.0","3.0","1.0","8.0","1.0","1.0","901.0","2.0",,"4.0","2.0","3.0",,"3.0","4.0","4.0","4.0","4.0","3.0","4.0","4.0","1.0","6.0","1.0","6.0","22.0","4.0","2.0","2.0","3.0","1.0","101.0","3.0","4.0","5.0","2.0",,,"4.0",,"1.0","3.0","2.0",,"1.0","1.0","0.0","2.0",,"2.0","901.0","1.0","2.0","3.0","4.0",,"4.0","5.0","2.0",,,,"1","0","0","1","0","0","0","0","1","1","0","0","0","1.0","2.0","9.0","1.0","2.0","10.0","2.0",,,"2.0",,,"7","1","2","5","13490000000.0","1756.0","1.3920892","1"
"2010","1","9","9","903","901","101","190100","101","2","2","21","1","2","1","Cuenca",,"3","39","13490000000.0","1",,"2.0","2.0","2.0","1.0","4.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0",,"2.0","4.0","3.0","1.0","4.0","4.0","4.0","4.0","4.0","4.0",,"5.0","8.0","3.0","3.0","1.0","1.0","1.0","1.0","2.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","7.0","3.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0","3.0",,"4.0","3.0","1.0","1.0","2.0","2.0","1.0","4.0","2.0","1.0","4.0","5.0","5.0","3.0","1.0","2.0","1.0","4.0","4.0","5.0","4.0","4.0","6.0","5.0","1.0","5.0","5.0","1.0","7.0","5.0","3.0","1.0","4.0","1.0","5.0","3.0","3.0","2.0","1.0","1.0","1.0","4.0","4.0","1.0","2.0","2.0","5.0","1.0","1.0","1.0","5.0","6.0","5.0","6.0","6.0","6.0","6.0","6.0","7.0","7.0","1.0","1.0","4.0","2.0","10.0","10.0","5.0","1.0","1.0","1.0","5.0","7.0","9.0","8.0","8.0","8.0","8.0","1.0","2.0","2.0","4.0","2.0","1.0","2.0","0.0","0.0","0.0",,"1.0","0.0","1.0","0.0","0.0",,"0.0",,"1.0","1.0","6.0","3.0","5.0","5.0","6.0","2.0","5.0","4.0","5.0","1.0","1.0","2.0","1.0","1.0","902.0","1.0","911.0","1.0","3.0","3.0",,"1.0","5.0","4.0","4.0","4.0","2.0","2.0","4.0","2.0","14.0","3.0","2.0","23.0","4.0","1.0","2.0","1.0","1.0","101.0","5.0","3.0","7.0","2.0",,,"1.0","3.0","2.0","3.0","1.0",,"1.0","1.0","0.0","1.0",,"1.0","901.0","4.0","2.0","3.0","3.0",,"4.0","2.0","1.0","1.0","1.0","1.0","1","1","1","1","3","1","1","0","1","1","1","0","1","1.0","3.0","2.0","3.0","2.0","2.0","2.0",,,"2.0",,,"1","1","1","4","13490000000.0","3063.0","1.3920892","5"
"2010","1","9","9","903","901","101","190100","101","2","7","44","1","2","1","Cuenca",,"4","48","13490000000.0","1",,"2.0","2.0","1.0","27.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0",,"2.0","1.0","1.0","1.0","2.0","2.0","3.0","2.0","4.0","3.0",,"8.0","6.0","3.0","8.0","2.0","2.0","1.0","2.0","2.0","1.0","3.0","4.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","3.0","3.0","3.0","1.0","2.0","3.0","1.0","3.0","3.0","2.0","2.0","3.0","5.0","5.0","5.0","7.0","7.0","5.0","4.0","6.0","5.0","5.0","4.0","5.0","5.0","7.0","3.0","5.0","7.0","3.0","4.0","6.0","7.0","4.0","5.0","6.0","6.0","5.0","6.0","4.0","6.0","6.0","4.0","1.0","3.0","6.0","5.0","6.0","6.0","6.0","6.0","1.0","2.0","2.0","3.0","3.0","2.0","2.0","2.0","2.0","3.0","3.0","6.0","5.0","6.0","7.0","7.0","7.0","7.0","7.0","7.0","6.0","6.0","3.0","2.0","2.0","9.0","9.0","3.0","8.0","3.0","9.0","9.0","5.0","5.0","5.0","5.0","2.0","3.0","2.0",,,"2.0","2.0","3.0","2.0","1.0","0.0","1.0","0.0","0.0",,"0.0",,"1.0","0.0","0.0",,"0.0","2.0","6.0","2.0","5.0","3.0","5.0","6.0","6.0","2.0","5.0","6.0","2.0","4.0","1.0","1.0","902.0","2.0",,"2.0","3.0","3.0",,"1.0","4.0","4.0","4.0","4.0","4.0","3.0","3.0","2.0","15.0","3.0","3.0","20.0","4.0","1.0","1.0","1.0","1.0","101.0","2.0","1.0","6.0","2.0",,,"4.0",,"2.0","2.0","2.0",,"1.0","0.0",,"2.0",,"2.0","901.0","1.0","1.0","2.0","2.0",,,"2.0","1.0","1.0","1.0","1.0","1","1","0","1","1","1","0","1","1","1","1","1","0","4.0",,,"3.0","1.0","1.0","2.0",,,"1.0","1.0","2.0","3","1","1","5","13490000000.0","1667.0","1.3920892","5"
"2010","1","9","9","903","901","101","190100","101","3","2","16","1","2","1","Cuenca",,"5","47","13490000000.0","1",,"2.0","2.0","1.0","3.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","3.0","3.0","3.0","3.0","4.0","4.0","4.0","4.0","4.0",,"10.0","6.0","3.0","3.0","3.0","1.0","1.0","1.0",,"2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","4.0","4.0",,,,"4.0","1.0","2.0","6.0","6.0","3.0","5.0","5.0","5.0","4.0","5.0","4.0",,"4.0","1.0","2.0","6.0","2.0","3.0","4.0","7.0","3.0","3.0","5.0","3.0","3.0","5.0","4.0","4.0",,"2.0","2.0",,,,,"4.0","5.0","6.0","5.0",,"1.0","3.0","3.0","3.0","3.0","3.0","4.0","5.0","6.0",,,,"5.0","7.0",,,"6.0","6.0","6.0","6.0","3.0","2.0","1.0","6.0","6.0","4.0","4.0","3.0","3.0","3.0","6.0","8.0",,,"7.0",,,"2.0","2.0",,"2.0","3.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0",,"0.0",,"0.0","1.0","7.0","1.0","7.0","6.0","6.0","4.0","3.0","5.0","6.0","2.0","2.0","6.0","1.0","1.0","901.0","2.0",,"4.0","1.0","3.0",,"3.0","4.0","4.0","3.0","4.0","4.0","4.0","4.0","2.0","12.0","2.0","6.0","23.0","4.0",,"1.0","2.0","1.0","101.0","2.0","2.0","5.0","1.0","2.0","3.0","1.0","2.0","1.0","2.0","2.0",,"1.0","0.0",,"2.0",,"2.0","901.0","1.0","2.0","2.0","2.0","3.0","3.0","2.0","1.0","1.0","2.0","1.0","1","1","1","1","0","0","0","1","1","1","1","0","0","1.0","4.0","9.0","1.0","2.0","8.0","2.0",,,"2.0",,,"3","1","2","6","13490000000.0","2063.0","1.3920892","4"
"2010","101","9","9","904","901","108","190851","108","1","1","1","2","5","1","Abdon Calderon",,"116","47","13490000000.0","2","2.0",,,"2.0","4.0","3.0",,,"3.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","3.0","3.0","3.0",,"4.0","2.0","4.0","4.0","4.0","4.0","5.0","5.0","2.0",,"2.0",,,,,"2.0",,,"2.0",,"2.0","2.0","2.0",,"2.0",,,,"2.0",,"2.0",,,"4.0",,,,"4.0","4.0","4.0","6.0","4.0","4.0","3.0",,"3.0","3.0","4.0","5.0",,"2.0","1.0","3.0","4.0","2.0","3.0","2.0","6.0","3.0","3.0","3.0","3.0","3.0",,"3.0",,,,"2.0",,"4.0","3.0","4.0","3.0","3.0","3.0","5.0","5.0","3.0","3.0","4.0","4.0",,"3.0","3.0","3.0","5.0","3.0","6.0","3.0",,,,,,"7.0","4.0","5.0","6.0","4.0","2.0","5.0","6.0","5.0","5.0","5.0","5.0","10.0",,"6.0","5.0","5.0","8.0","4.0","4.0","2.0","2.0",,,,,"0.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0",,"0.0",,"0.0","2.0","7.0","3.0","4.0","4.0","3.0","4.0","6.0","2.0","3.0","3.0",,,"1.0","1.0","901.0","2.0",,"4.0","2.0",,,"4.0","5.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","6.0","1.0","6.0","43.0",,,,,"2.0","204.0","2.0","2.0","4.0","2.0",,,"1.0","2.0","2.0","2.0","2.0",,"4.0","3.0","1.0","2.0",,"2.0","901.0","1.0","2.0","2.0",,,,"5.0","3.0","2.0",,,"1","1","1","0","0","0","0","0","1","1","1","0","0","1.0","4.0","8.0","3.0","2.0","10.0","2.0",,,"2.0",,,"5","1","2","6","13490000000.0","1368.0","0.50286613","4"
"2010","1","9","9","903","901","101","190100","101","5","7","51","1","2","1","Cuenca",,"6","49","13490000000.0","1",,"1.0","2.0","3.0","59.0","3.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","1.0","1.0","1.0","4.0","3.0","4.0","4.0","4.0","4.0",,"4.0","5.0","3.0","5.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","4.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","3.0","3.0","3.0","1.0","2.0","3.0","1.0","4.0","3.0","4.0",,,"3.0","5.0","4.0","5.0","4.0","3.0","3.0","6.0","5.0","6.0","3.0","2.0","3.0","4.0","4.0","3.0","6.0","4.0","4.0","5.0","7.0","3.0","5.0","6.0","5.0","5.0","5.0",,,,"5.0","2.0",,"5.0","5.0","6.0","6.0","4.0","7.0","5.0","5.0","2.0","4.0","4.0","4.0","3.0","2.0","3.0","4.0","3.0","4.0","5.0","5.0","7.0","7.0","7.0","7.0","7.0","7.0","6.0","6.0","2.0","2.0","2.0","8.0","9.0","2.0","2.0","1.0","8.0","10.0","9.0","8.0","9.0","4.0","1.0","5.0","1.0",,"2.0","7.0",,"3.0","2.0","1.0","0.0","0.0",,"1.0","1.0","0.0",,"1.0","0.0","0.0",,"0.0","1.0","7.0","5.0","6.0","5.0","6.0","3.0","6.0","4.0","4.0","6.0","1.0","4.0","1.0","1.0","901.0","2.0",,"3.0","3.0","3.0",,"3.0","4.0","4.0","3.0","4.0","4.0","3.0","4.0","1.0","5.0","1.0","5.0","23.0","4.0","1.0","1.0","1.0","1.0","101.0","5.0","3.0","3.0","2.0",,,"4.0",,"1.0","3.0","2.0",,"3.0","0.0",,"5.0",,"5.0","901.0","1.0","1.0","1.0","1.0","4.0",,"4.0","2.0","1.0","2.0",,"1","1","0","1","0","0","0","0","1","0","0","0","0","1.0","4.0","4.0","1.0","2.0","9.0","2.0",,,"2.0",,,"6","1","1","3","13490000000.0","8347.0","1.3920892","1"
"2010","1","9","9","903","901","101","190100","101","3","7","22","1","2","1","Cuenca",,"7","40","13490000000.0","1",,"2.0","2.0","1.0","5.0","3.0","2.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0",,"2.0","4.0","1.0","3.0","4.0","1.0","4.0","4.0","4.0","4.0",,"10.0","6.0","3.0","6.0","1.0","2.0","1.0","1.0","2.0","2.0",,,"2.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","4.0","3.0","1.0","2.0","1.0","1.0","3.0","4.0","4.0","2.0","2.0","2.0","7.0","3.0","5.0","5.0","2.0","2.0","3.0","2.0","3.0","2.0","1.0","3.0","5.0","1.0","2.0","6.0","3.0","5.0","3.0","7.0","4.0","3.0","5.0","4.0","5.0","5.0","3.0","5.0","6.0","3.0","1.0","6.0","7.0","5.0","6.0","7.0","5.0","5.0","4.0","4.0","1.0","2.0","5.0","5.0","5.0","4.0","3.0","3.0","5.0","5.0","3.0","3.0","4.0","5.0","5.0","5.0","5.0","6.0","5.0","3.0","7.0","3.0","2.0","3.0","3.0","4.0","4.0","2.0","2.0","3.0","5.0","5.0","5.0","6.0","3.0","3.0","6.0","2.0","2.0","5.0","2.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0",,"0.0",,"0.0","3.0","7.0","2.0","7.0","2.0","5.0","3.0","7.0","2.0","5.0","2.0","2.0","3.0","1.0","1.0","901.0","2.0",,"2.0","1.0","3.0",,"3.0","3.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","11.0","2.0","5.0","18.0","4.0","1.0","1.0","1.0","5.0","507.0","1.0","1.0","4.0","1.0","2.0","3.0","1.0","1.0","1.0","2.0","1.0",,"1.0","1.0","0.0","1.0",,"1.0","901.0","1.0","2.0","3.0","3.0",,"3.0","3.0","1.0",,"2.0","2.0","1","1","1","1","0","1","0","0","1","1","0","0","0","1.0","2.0","6.0",,,"4.0",,,,"2.0",,,"2","1","2","6","13490000000.0","4055.0","1.3920892","3"
"2010","1","9","9","903","901","101","190100","101","6","3","18","1","2","1","Cuenca",,"8","37","13490000000.0","1",,"2.0","2.0","1.0","13.0","2.0","3.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0",,"2.0","3.0","3.0","2.0","4.0","3.0","3.0","4.0","4.0","3.0",,"7.0","6.0","1.0","10.0","2.0","1.0","1.0","1.0","2.0","2.0",,,"2.0","1.0","1.0","1.0","1.0","1.0","2.0",,,,"2.0","1.0","1.0","1.0","3.0","3.0","4.0","4.0","4.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","4.0","3.0","3.0","7.0","2.0","7.0","1.0","1.0","1.0","1.0","1.0","7.0","7.0","7.0","7.0","3.0","1.0","7.0","2.0","4.0","7.0","1.0","7.0","2.0",,"7.0","7.0","3.0","1.0","1.0","7.0","1.0","1.0","3.0","4.0","7.0","1.0","1.0","7.0","7.0","1.0","1.0","7.0","7.0","1.0","1.0","7.0","7.0","7.0","1.0","7.0","7.0","7.0","1.0","3.0","3.0","10.0","10.0","10.0","1.0","1.0","1.0","4.0","10.0","10.0","1.0","1.0","1.0","10.0","1.0","2.0","2.0","3.0","2.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0",,"1.0","0.0","1.0","4.0","7.0","1.0","7.0","1.0","7.0","1.0","7.0","1.0","7.0","1.0","2.0","1.0","1.0","1.0","908.0","2.0",,"2.0","2.0","3.0",,"5.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","12.0","2.0","6.0","23.0","4.0","5.0","1.0","1.0","1.0","101.0","3.0","1.0","6.0","2.0",,,"4.0",,"2.0","2.0","2.0",,"2.0","2.0","2.0","2.0",,"2.0","901.0","1.0","2.0","2.0","2.0","3.0","3.0","2.0","3.0","1.0","1.0","1.0","1","1","0","1","1","1","1","0","1","1","1","0","0","1.0","1.0","1.0","3.0","1.0","3.0","1.0","2.0","1.0","2.0",,,"4","1","1","3","13490000000.0","2515.0","1.3920892","4"
"2010","1","9","9","903","901","101","190100","101","4","3","21","1","2","1","Cuenca",,"9","39","13490000000.0","1",,"2.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"4.0","4.0","4.0","3.0","4.0","3.0","3.0","4.0","4.0","4.0",,"7.0","5.0","3.0","5.0","4.0","2.0","1.0","1.0","1.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","3.0","3.0","2.0","1.0","3.0","2.0","4.0","2.0","3.0",,,"3.0","6.0","4.0","4.0","7.0","4.0","6.0","6.0","4.0","5.0","5.0","4.0","5.0","3.0","2.0","2.0","5.0","5.0","4.0","3.0","7.0","4.0","5.0","4.0","4.0","4.0","4.0","5.0","5.0","6.0","5.0","2.0",,"5.0","5.0","4.0","5.0","6.0","6.0","1.0","1.0","2.0","2.0","3.0","3.0","3.0","6.0","7.0","4.0","4.0","5.0","5.0","5.0","4.0","7.0","6.0","7.0","5.0","6.0","3.0","5.0","1.0","2.0","2.0","6.0","5.0","6.0","2.0","2.0","2.0","5.0","2.0","2.0","7.0","10.0","2.0","2.0","4.0","2.0","2.0","3.0","2.0","4.0","2.0","1.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"0.0","1.0","7.0","4.0","6.0","4.0","7.0","6.0","7.0","2.0","6.0","1.0","2.0","4.0","1.0","1.0","0.0","2.0",,"4.0","2.0","2.0","3.0","3.0","5.0","4.0","4.0","4.0","3.0","2.0","3.0","2.0","14.0","3.0","2.0","20.0","4.0","1.0","1.0","2.0","1.0","101.0","3.0","2.0","4.0","2.0",,,"2.0","4.0",,"2.0","2.0",,"1.0","0.0",,"2.0",,"2.0","901.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1","1","1","0","0","0","0","0","1","1","1","0","0","4.0",,,"4.0","1.0","4.0","2.0",,,"1.0","3.0","2.0","4","1","1","4","13490000000.0","3086.0","1.3920892","3"
