"year","pais","idnum","estratopri","upm","prov","municipio","haisec","haisegmento","hailocation","cluster","ur","tamano","idiomaq","dia","mes","q1","a4","a1","a2","a3","a4i","soct1","soct2","soct3","idio1","idio2","cp2","cp4a","cp4","np1","np2","sgl1","lgl2a","lgl2b","cp5","cp6","cp7","cp8","cp9","cp10","cp13","cp20","ls3","it1","it1a","it1b","l1","prot2","jc15","jc16","vic1","aoj1","haiaoj1a","aoj1b","vic20","vic21","vic27","aoj8","aoj11","aoj11a","aoj12","aoj18","b1","b2","b3","b4","b6","b10a","b11","b13","b14","b15","b18","b20","b21","b21a","b31","b32","haib32a","b43","b37","b47","n1","n3","n9","n10","n11","n12","hain13","epp1","epp2","epp3","ec1","ec2","ec3","ec4","m1","m2","haim3","haim4","pop101","pop102","pop103","pop106","pop107","pop109","pop110","pop112","pop113","eff1","eff2","ing4","pn2","dem23","ros1","ros2","ros3","ros4","pn4","pn5","e5","e8","e11","e15","e14","e2","e3","e16","d1","d2","d3","d4","d5","dem2","dem11","aut1","aut2","pp1","pp2","dc10","dc13","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc17","exc18","exc7","gi1","gi2","gi3","gi4","gi5","vb1","vb2","vb3","vb50","vb10","vb11","vb12","pol1","pol2","dis2","dis3","dis4","dis5","haipolis","haidem30","ed","q2","q3","q5a","q10","q10a","q10a1","q10b","q10c","q16","q14","q10d","q11","q12","q12a","haijen1","haijen2","haijen3","etid","haietida","leng1","www1","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup4a","ocup1","ocup1a","ocup1c","ti"
"2008","22","175","2201","90","2208","90","840","22","22","22","1","2","1","18","2","1","56.0","1.0","4.0","2.0","3.0","5.0","3.0","1.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0","5.0","2.0","2.0","4.0","3.0","4.0","4.0","4.0","4.0","4.0",,"4.0","4.0","4.0","2.0",,"3.0","2.0","2.0","2.0",,,,"0.0","0.0","0.0","1.0","3.0","1.0","2.0","1.0","4.0","1.0","1.0","1.0","2.0","6.0","1.0","1.0","1.0","2.0","6.0","6.0","1.0","1.0","4.0","3.0","1.0","7.0","7.0","2.0","1.0","2.0","7.0","4.0","7.0","1.0","6.0","7.0","7.0","1.0","3.0","6.0","1.0","5.0","4.0","3.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","7.0","6.0","6.0","6.0","6.0","3.0","6.0","3.0","6.0","2.0","2.0","6.0","2.0","2.0","2.0","10.0","10.0","6.0","1.0","1.0","1.0","1.0","10.0","6.0","10.0","1.0","10.0","1.0","3.0","1.0","2.0","1.0","3.0","1.0","2.0","3.0","0.0","0.0","1.0",,,,,"0.0","1.0","3.0","1","8","1","1","8","2.0","2.0",,"4.0","2.0",,,"4.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","12.0","25","2.0","2.0","9.0","1.0","3.0","2.0","4.0",,"1.0","3.0","1.0","0.0",,"1.0","4.0",,"4.0","4.0","2201.0","2.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","4.0",,,,"98.0"
"2008","22","176","2201","90","2208","90","840","22","22","22","1","2","1","18","2","2","2.0","4.0","4.0","4.0","4.0","5.0","3.0","3.0","4.0","3.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","4.0","4.0","3.0","4.0","3.0","4.0","3.0","2.0","4.0","3.0","4.0","2.0",,"3.0","2.0","2.0","2.0",,,,"0.0","0.0","0.0","2.0","2.0","3.0","3.0","1.0","4.0","5.0","3.0","2.0","1.0","1.0","4.0","5.0","4.0","3.0","6.0","1.0","3.0","1.0","3.0","1.0","1.0","7.0","5.0","4.0","1.0","4.0","1.0","1.0","1.0","1.0","5.0","4.0","3.0",,"5.0","7.0","1.0","1.0","5.0","3.0","3.0","5.0","7.0","1.0","1.0","5.0","2.0","5.0","2.0","1.0","1.0","1.0","2.0","2.0","7.0","6.0","6.0","6.0","7.0","7.0","4.0","4.0","6.0","8.0","9.0","1.0","1.0","1.0","1.0","1.0","8.0","8.0","2.0","7.0","1.0","2.0","2.0","2.0","1.0","3.0","1.0","2.0","2.0","0.0","0.0",,,,"1.0","1.0","0.0","1.0","3.0","1","8","1","1","8","1.0","1.0","2201.0","2.0","2.0",,,"2.0","4.0","2.0","2.0","2.0","2.0","1.0","4.0","9.0","30","2.0","2.0",,"2.0",,,"4.0",,"1.0","4.0","1.0","3.0","1.0","2.0",,,"4.0","4.0","2201.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","3.0",,,,"40.0"
"2008","22","177","2201","90","2208","90","843","23","23","23","1","2","1","17","2","1","2.0","3.0","3.0","4.0","4.0","5.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","1.0","3.0","3.0","5.0","4.0","3.0","4.0","2.0","4.0","4.0","4.0",,"4.0","4.0","2.0","2.0","5.0","3.0","2.0","2.0","2.0",,,,"0.0","0.0","0.0","1.0","2.0","1.0","4.0","1.0","3.0","4.0","2.0","7.0","6.0","3.0","3.0","2.0","4.0","5.0","7.0","7.0","1.0","1.0","1.0","1.0","1.0","7.0","6.0","1.0","1.0","6.0","1.0","1.0","7.0","1.0","3.0","1.0","7.0","1.0","1.0","1.0","3.0","3.0","3.0","1.0","1.0","1.0","3.0","2.0","2.0","7.0","7.0","4.0","7.0","7.0","3.0","1.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","4.0","4.0","8.0","9.0","9.0","1.0","1.0","1.0","1.0","1.0","10.0","10.0","10.0","10.0","1.0","2.0","1.0","2.0","2.0","4.0","1.0","1.0","3.0","0.0","0.0",,,,,,"0.0","1.0","2.0","1","8","2","1","8","2.0","2.0",,"1.0","2.0",,,"2.0","4.0","1.0","1.0","1.0","1.0","2.0","4.0","11.0","18","1.0","2.0","4.0","1.0","7.0","2.0","4.0",,"1.0","4.0","1.0","0.0",,"1.0","2.0",,"4.0","4.0","2201.0","4.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","4.0",,,,"37.0"
"2008","22","178","2201","90","2208","90","843","23","23","23","1","2","1","17","2","1","14.0","3.0","3.0","4.0","4.0","5.0","3.0","3.0","4.0","3.0","2.0","2.0","2.0","1.0","2.0","3.0","3.0","2.0","3.0","3.0","2.0","4.0","2.0","4.0","4.0",,"2.0","3.0","3.0","2.0","3.0","3.0","2.0","2.0","2.0",,,,"0.0","0.0","0.0","1.0","2.0","3.0","4.0","3.0","1.0","1.0","1.0","7.0","6.0","3.0","3.0","4.0","4.0","7.0","4.0","4.0","4.0","4.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","7.0","1.0","7.0","7.0","1.0","1.0","3.0","4.0","3.0","5.0","6.0","1.0","1.0","5.0","3.0","3.0","3.0","6.0","1.0","1.0","7.0","7.0","3.0","1.0","7.0","1.0","1.0","1.0","7.0","7.0","6.0","6.0","6.0","5.0","6.0","4.0","4.0","9.0","9.0","9.0","1.0","1.0","1.0","1.0","1.0","8.0","8.0","8.0","7.0","1.0","2.0","2.0","2.0","1.0","4.0","2.0","1.0","3.0","0.0","0.0",,,,"1.0",,"0.0","1.0","4.0","1","8","1","1","8","1.0","1.0",,"2.0","2.0",,,"3.0","4.0","2.0","2.0","2.0","2.0","2.0","4.0","14.0","31","1.0","2.0",,"1.0","2.0","1.0","2.0","2.0","1.0","4.0","1.0","0.0",,"1.0","1.0",,"4.0","4.0","2201.0","4.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","3.0",,,,"30.0"
"2008","22","179","2201","90","2208","90","843","23","23","23","1","2","1","17","2","1","2.0","3.0","3.0","3.0","4.0","5.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","5.0","3.0","2.0","2.0","4.0","3.0","4.0","4.0","4.0","1.0",,"4.0","4.0","4.0","2.0","2.0","3.0","2.0",,"2.0",,,,"0.0","0.0","0.0","2.0","1.0","1.0","4.0","3.0","6.0","6.0","7.0","7.0","7.0","2.0","5.0","6.0","6.0","7.0","6.0","7.0","7.0","1.0","1.0","1.0","1.0","7.0","7.0","1.0","1.0","7.0","1.0","7.0","7.0","1.0","7.0","7.0","1.0","1.0","2.0","4.0","5.0","6.0","5.0","3.0","3.0","5.0","3.0","3.0","3.0","7.0","7.0","4.0","7.0","7.0","7.0","1.0","7.0","6.0","6.0","7.0","5.0","5.0","7.0","7.0","4.0","4.0","10.0","9.0","9.0","1.0","1.0","1.0","1.0","1.0","7.0","8.0","9.0","9.0","1.0","2.0","2.0","2.0","2.0","4.0","1.0","1.0","3.0","0.0","0.0",,,,,,"1.0","1.0","1.0","1","8","2","1","8","1.0","1.0","2201.0","3.0","2.0",,,"4.0","4.0","2.0","1.0","1.0","1.0","2.0","2.0","13.0","26","4.0","5.0","1.0","1.0","1.0","2.0","3.0","3.0","1.0","4.0","1.0","0.0",,"1.0","1.0",,"4.0","4.0","2201.0","4.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","4.0",,,,"30.0"
"2008","22","188","2201","90","2208","90","845","24","24","24","1","2","1","17","2","2","2.0","3.0","1.0","3.0","3.0","4.0","3.0","3.0","5.0",,"2.0","2.0","2.0","2.0","2.0","4.0","1.0","1.0","1.0","4.0","3.0",,"4.0","4.0","4.0","4.0","4.0","2.0","4.0","1.0","5.0","3.0","2.0","2.0","2.0",,,,"0.0","0.0","0.0",,"2.0","3.0","3.0","1.0","6.0","6.0","6.0","5.0","6.0","6.0","2.0","1.0","1.0","1.0","7.0",,"6.0","2.0","2.0","2.0","2.0","7.0","2.0","1.0","4.0",,,,"4.0","1.0","1.0","5.0","6.0","2.0","3.0","4.0","3.0","2.0","5.0","4.0","2.0",,"2.0","3.0","2.0",,,,,,,,"1.0","4.0","4.0","6.0","7.0","5.0","7.0","7.0","3.0","3.0","9.0","9.0","9.0","2.0","1.0","5.0","2.0","2.0","5.0","5.0","5.0","5.0","1.0","1.0","2.0","2.0","1.0","4.0","2.0","2.0","2.0","0.0","1.0","1.0",,,,"0.0","0.0","1.0","1.0","1","8","2","1","8","1.0","1.0","77.0","4.0","1.0","77.0","4.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","15.0","18","1.0","2.0","0.0","2.0",,,"4.0",,"1.0","3.0","2.0","1.0","0.0","1.0","2.0",,"4.0","4.0","2201.0","4.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","3.0",,,,"30.0"
"2008","22","180","2201","90","2208","90","843","23","23","23","1","2","1","17","2","1","2.0","4.0","4.0","4.0","4.0","5.0","3.0","2.0","5.0","3.0","2.0","2.0","2.0","2.0","2.0","5.0","3.0","5.0","3.0","1.0","2.0","4.0","4.0","4.0","4.0",,"4.0","2.0","4.0","2.0","3.0","3.0","1.0","1.0","2.0",,,,"1.0","0.0","0.0","2.0","2.0","1.0","4.0","2.0","4.0","4.0","5.0","7.0","6.0","3.0","3.0","3.0","1.0","3.0","7.0","6.0","1.0","1.0","1.0","3.0","3.0","7.0","7.0","1.0","1.0","6.0","7.0","7.0","1.0","1.0","6.0","7.0","1.0","1.0","6.0","5.0","5.0","5.0","5.0","3.0","1.0","5.0","3.0","3.0","3.0","7.0","7.0","6.0","7.0","7.0","7.0","1.0","1.0","7.0","7.0","6.0","7.0","7.0","7.0","7.0","4.0","4.0","9.0","7.0","7.0","3.0","3.0","3.0","3.0","4.0","7.0","7.0",,"8.0","1.0","1.0","2.0","1.0","1.0","4.0","2.0","1.0","1.0","0.0","0.0",,,,,"1.0","0.0","1.0","3.0","1","1","1","1","1","2.0","2.0",,"1.0","2.0",,,"4.0","4.0","2.0","1.0","1.0","2.0","2.0","1.0","8.0","49","1.0","2.0","4.0","1.0","3.0","1.0","3.0","4.0","1.0","4.0","1.0","3.0","3.0","1.0","3.0",,"4.0","4.0","2201.0","5.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","3.0",,,,"33.0"
"2008","22","181","2201","90","2208","90","843","23","23","23","1","2","1","17","2","2","1.0","1.0","1.0","3.0","4.0","5.0","3.0","3.0","5.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","4.0","1.0","2.0","4.0","4.0","4.0","4.0","4.0","4.0","3.0","4.0","2.0","5.0","3.0","2.0","1.0","2.0",,,,"0.0","0.0","0.0","2.0","2.0","4.0","1.0","1.0","6.0","6.0","6.0","7.0","7.0","5.0","5.0","4.0","3.0","4.0","3.0","2.0","5.0","1.0","3.0","2.0","2.0","7.0","7.0","1.0","1.0","6.0","1.0","1.0","7.0","1.0","6.0","7.0","1.0","3.0","3.0","3.0","3.0","3.0","4.0","3.0","2.0","4.0","7.0","7.0","7.0","7.0","7.0","3.0","3.0","5.0","7.0","1.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","4.0","4.0","9.0","9.0","9.0","3.0","3.0","3.0","4.0","3.0","10.0","9.0","9.0","8.0","6.0","3.0","2.0","1.0","1.0","4.0","2.0","1.0","3.0","0.0","0.0",,,,,"1.0","0.0","1.0","1.0","1","8","1","1","1","2.0","2.0",,"4.0","2.0",,,"4.0","5.0","2.0","1.0","2.0","1.0","1.0","2.0","11.0","22","2.0","1.0","3.0","1.0","1.0","1.0","1.0","4.0","1.0","4.0","3.0","3.0","1.0","1.0","1.0",,"4.0","4.0","2201.0","4.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","4.0",,,,"30.0"
"2008","22","182","2201","90","2208","90","843","23","23","23","1","2","1","17","2","2","5.0","2.0","1.0","3.0","4.0","4.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","3.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","3.0","4.0","4.0","4.0","2.0","1.0","3.0","2.0","2.0","2.0",,,,"0.0","0.0","0.0","2.0","2.0","1.0","4.0","1.0","4.0","4.0","4.0","4.0","4.0","3.0","2.0","4.0","3.0","5.0","7.0","1.0","3.0","5.0","6.0","1.0","2.0","7.0","6.0","1.0","1.0","3.0","4.0","1.0","4.0","1.0","2.0","7.0","1.0","1.0","6.0","6.0","7.0","1.0","5.0","3.0","1.0","4.0","5.0","4.0","4.0","7.0","7.0","3.0","7.0","7.0","7.0","1.0","1.0","6.0","6.0","6.0","7.0","7.0","7.0","7.0","4.0","2.0","10.0","9.0","9.0","3.0","3.0","4.0","3.0","3.0","7.0","7.0","7.0","8.0","1.0","1.0","2.0","2.0","2.0","4.0","2.0","1.0","3.0","0.0","0.0",,,,,"1.0","0.0","0.0","1.0","1","1","1","1","1","1.0","1.0","2202.0","1.0","2.0",,,"4.0","5.0","2.0","2.0","2.0","2.0","2.0","1.0","13.0","28","5.0","2.0","5.0","1.0","3.0","1.0","1.0","2.0","1.0","4.0","1.0","4.0","3.0","1.0","1.0",,"4.0","4.0","2201.0","5.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","3.0",,,,"35.0"
"2008","22","183","2201","90","2208","90","843","23","23","23","1","2","1","17","2","2","27.0","3.0","3.0","4.0","4.0","5.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","3.0","3.0","4.0","1.0","2.0","4.0","4.0","4.0","4.0","4.0","1.0","4.0","3.0","2.0","4.0","3.0","2.0","2.0","1.0","2.0",,,"0.0","0.0","0.0","1.0","2.0","1.0","3.0","2.0","4.0","3.0","3.0","7.0","7.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","1.0","1.0","1.0","1.0","1.0","7.0","7.0","1.0","1.0","6.0","7.0","1.0","7.0","1.0","3.0","7.0","1.0","1.0","1.0","3.0","7.0","1.0","3.0","3.0","3.0","5.0","1.0","1.0","1.0","7.0","6.0","3.0","7.0","7.0","7.0","7.0","3.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","4.0","3.0","9.0","9.0","9.0","1.0","1.0","1.0","1.0","1.0","8.0","8.0","9.0","9.0","7.0","2.0","2.0","2.0","1.0","3.0","2.0","2.0","2.0","0.0","0.0",,,,"1.0",,"0.0","0.0","2.0","8","8","2","1","8","2.0","2.0",,"4.0","2.0",,,"3.0","4.0","2.0","2.0","1.0","2.0","2.0","3.0","9.0","27","1.0","2.0",,"1.0","3.0","2.0","3.0","4.0","1.0","2.0","1.0","0.0",,"1.0","5.0",,"4.0","4.0","2201.0","4.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","4.0",,,,"45.0"
"2008","22","184","2201","90","2208","90","843","23","23","23","1","2","1","17","2","2","70.0","4.0","4.0","4.0","4.0","5.0","3.0","3.0","5.0","3.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","3.0","4.0","1.0","3.0","4.0","4.0","4.0","4.0","4.0","4.0","3.0","4.0","2.0","3.0","3.0","2.0","2.0","2.0",,,,"0.0","1.0","0.0","2.0","2.0","4.0","3.0","1.0","1.0","3.0","4.0","7.0","7.0","2.0","1.0","3.0","5.0","1.0","7.0","6.0","1.0","3.0","5.0","5.0","5.0","7.0","6.0","5.0","1.0","6.0","7.0","1.0","7.0","1.0","1.0","7.0","1.0","1.0","3.0","7.0",,"1.0","5.0","3.0","2.0","2.0","7.0","7.0","7.0","7.0","7.0","3.0","7.0","7.0","7.0","7.0","1.0","6.0","6.0","7.0","7.0","7.0","7.0","7.0",,,"10.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0",,"10.0","9.0","9.0",,"2.0","2.0","1.0","2.0","3.0","2.0","1.0","3.0","0.0","0.0",,,,,,"0.0","0.0","4.0","8","8","8","8","8","2.0",,,"4.0","2.0",,,"4.0","5.0","2.0","2.0","2.0","2.0","2.0","4.0","14.0","51","2.0","1.0","4.0","1.0","2.0","2.0","1.0","3.0","1.0","4.0","1.0","1.0","0.0","2.0",,,"4.0","4.0","2201.0","5.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","5.0",,,,"33.0"
"2008","22","185","2201","90","2208","90","845","24","24","24","1","2","1","16","2","2","31.0","3.0","4.0","4.0","4.0","4.0","3.0","2.0","4.0","3.0","1.0","2.0","1.0","2.0","2.0","3.0","1.0","1.0","1.0","1.0","4.0","3.0","3.0","4.0","3.0","4.0","3.0","3.0","3.0","2.0",,"3.0","2.0","2.0","2.0",,,,"6.0","0.0","0.0","1.0","3.0","3.0","2.0","1.0","3.0","4.0","4.0","4.0","3.0","3.0","4.0","4.0","3.0","4.0","6.0","2.0","1.0","1.0","3.0","1.0","1.0","7.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","5.0","4.0","2.0","4.0","3.0","4.0","4.0","4.0","4.0",,"4.0","4.0","4.0",,"5.0","5.0","7.0","5.0",,,,"7.0","3.0","3.0","10.0","10.0","5.0","1.0","1.0","5.0","1.0","1.0","10.0","10.0","5.0","5.0","6.0","1.0","2.0","1.0","1.0","4.0","1.0","1.0","1.0","0.0","1.0","1.0",,"1.0",,"0.0","0.0","0.0","1.0","1","8","2","1","8","1.0","1.0","77.0",,"2.0",,,"3.0","1.0","1.0","2.0","2.0","2.0",,"2.0","7.0","43","7.0","1.0","2.0","2.0",,,"3.0","2.0","1.0","3.0","3.0","8.0","6.0","1.0","7.0","2.0","7.0","4.0","2201.0","5.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","5.0",,,,"33.0"
"2008","22","186","2201","90","2208","90","845","24","24","24","1","2","1","17","2","2","2.0","1.0","1.0",,,"4.0","3.0","3.0","4.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","3.0","1.0","3.0","4.0","4.0","4.0","4.0","4.0","3.0","4.0","4.0","2.0","5.0","3.0",,,"2.0",,,,"1.0","0.0","0.0","1.0","2.0","3.0","2.0","1.0","7.0","5.0","4.0","3.0","4.0","7.0","5.0","4.0","4.0","4.0","7.0","6.0","1.0","1.0","5.0","1.0","1.0","7.0","1.0","7.0","1.0","1.0","1.0","2.0","1.0","1.0","3.0","2.0","3.0","4.0","5.0","3.0","2.0","1.0","5.0","3.0","2.0","3.0","2.0","3.0","4.0",,,,"2.0","3.0","4.0",,,,"7.0",,,,,"7.0","3.0","3.0","6.0","6.0","3.0","2.0","1.0","5.0","2.0","1.0","5.0","3.0","2.0","3.0","1.0",,"2.0",,,"4.0","2.0","3.0","3.0","0.0","0.0",,,,"0.0",,"1.0","0.0","3.0","1","8","2","1","8","1.0","1.0","2201.0","2.0","2.0",,,"4.0","5.0","2.0","2.0","2.0","2.0",,,"0.0","35","6.0","2.0","0.0","2.0",,,"4.0",,"2.0","4.0","3.0","6.0","6.0","1.0","1.0","1.0","4.0","4.0","2201.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0",,,,"30.0"
"2008","22","187","2201","90","2208","90","845","24","24","24","1","2","1","17","2","2","2.0","3.0","3.0","3.0","3.0","5.0","3.0","3.0","4.0","3.0","2.0","2.0","2.0","2.0","2.0","3.0","4.0","4.0","1.0","3.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","3.0","4.0","2.0","5.0","3.0","2.0",,"2.0",,,,"0.0","0.0","0.0","1.0","2.0","2.0","4.0","1.0","1.0","4.0","4.0","4.0","4.0","2.0","3.0","2.0","1.0","2.0","7.0","5.0","5.0","2.0","3.0","4.0","4.0","7.0","2.0","3.0","3.0","2.0","1.0","1.0","1.0","1.0","1.0","3.0","4.0","5.0","6.0","7.0","3.0","2.0","5.0","3.0","2.0",,"3.0","2.0","2.0","3.0","4.0","4.0","4.0","4.0","4.0",,,"4.0","4.0","4.0","4.0","4.0","4.0","4.0","3.0","3.0","10.0","10.0","10.0","1.0","1.0","5.0","2.0","1.0",,"9.0","5.0","5.0","1.0","1.0","2.0","2.0","1.0","4.0","2.0","2.0","2.0","0.0","0.0",,,,,,"0.0","1.0","1.0","1","8","1","1","8","2.0","2.0",,"3.0","2.0",,,"4.0","5.0","2.0","2.0","2.0","2.0","2.0","4.0","13.0","46","2.0","1.0","0.0","1.0","3.0","3.0","1.0","4.0","1.0","3.0","1.0",,,"1.0","3.0",,"4.0","4.0","2201.0","4.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","4.0",,,,"30.0"
"2008","22","190","2201","90","2208","90","845","24","24","24","1","2","1","17","2","1","5.0","1.0","3.0","3.0","4.0","5.0","3.0","3.0","5.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","3.0","4.0","4.0","4.0","4.0",,"4.0","4.0","4.0","2.0",,"2.0","2.0","2.0","1.0","2.0",,"2.0","6.0","0.0","1.0","1.0","3.0","2.0","4.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","3.0","1.0","2.0","1.0","3.0","4.0","3.0","2.0","1.0","1.0","1.0","5.0","4.0","4.0","2.0","2.0","3.0","4.0","5.0","1.0","2.0","3.0","4.0","2.0","2.0","1.0","2.0","3.0","2.0","2.0","3.0","1.0","2.0","3.0","4.0","7.0","5.0","6.0","1.0","2.0","1.0","1.0","1.0","3.0","2.0","1.0","1.0","1.0",,"2.0",,,"4.0","1.0",,,"0.0","0.0",,,,,,"0.0","0.0","1.0","1","8","2","1","1","1.0","1.0","2202.0","4.0","2.0",,,"4.0","5.0","1.0","1.0","2.0","2.0","2.0","2.0","13.0","41","1.0","5.0",,"1.0","3.0","1.0","4.0",,"1.0","3.0","1.0","0.0",,"1.0","5.0",,"4.0","4.0","2201.0","5.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","4.0",,,,"30.0"
"2008","22","191","2201","90","2208","90","845","24","24","24","1","2","1","17","2","1","1.0","3.0","3.0","3.0","4.0","3.0","3.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","4.0","4.0","4.0","1.0","1.0","3.0","4.0","4.0","4.0",,"4.0","4.0","4.0","2.0","5.0","3.0","1.0","1.0","2.0",,,,"0.0","0.0","0.0","1.0","3.0","3.0","2.0","1.0","4.0","5.0","5.0","5.0","5.0","5.0","6.0","6.0","6.0","6.0","6.0","6.0","4.0","4.0","4.0","5.0","4.0","7.0","4.0","4.0","4.0","4.0","4.0","5.0","6.0","4.0","3.0","6.0","6.0","6.0","4.0","4.0","3.0","4.0","3.0","3.0","2.0","4.0","4.0","3.0","3.0","4.0","3.0","4.0","4.0","5.0","4.0","4.0","4.0","5.0","5.0","5.0","6.0","5.0","5.0","6.0","4.0","3.0","5.0","6.0","6.0","1.0","1.0","4.0","1.0","1.0","6.0","7.0","6.0","4.0","1.0","3.0","2.0","1.0","2.0","4.0","2.0","1.0","1.0","0.0","0.0","0.0",,,"0.0",,"0.0","0.0","1.0","1","8","8","1","8","1.0","1.0","77.0","2.0","2.0",,,"4.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","12.0","19","1.0","2.0","0.0","1.0","1.0","1.0","2.0","4.0","1.0","4.0","1.0","0.0",,"1.0","1.0",,"4.0","4.0","2201.0","5.0","1.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","1.0","1.0","1.0","4.0",,,,"30.0"
"2008","22","192","2201","90","2208","90","845","24","24","24","1","2","1","17","2","1","56.0","3.0","1.0","1.0","1.0","5.0","3.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","3.0","5.0","5.0","3.0","2.0","3.0","4.0","3.0","4.0","4.0",,"4.0","3.0","4.0","2.0","5.0","2.0","2.0","2.0","1.0","1.0","1.0",,"3.0","0.0","0.0","1.0","3.0","2.0","4.0","1.0","3.0","3.0","2.0","4.0","6.0","4.0","4.0","4.0","4.0","3.0","4.0","4.0","3.0","4.0","4.0","4.0","3.0","7.0","4.0","4.0","4.0","4.0","4.0","3.0","4.0",,"4.0","1.0","3.0","2.0","4.0","5.0","4.0","4.0","4.0","3.0","3.0","3.0","6.0","3.0","5.0","5.0","1.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","7.0","6.0","7.0","6.0","4.0","6.0","3.0","3.0","7.0","5.0","7.0","5.0","3.0","5.0","1.0","5.0","5.0","10.0","7.0","7.0","1.0","2.0","2.0","2.0","1.0","4.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0",,"0.0",,"0.0","0.0","1.0","1","8","1","2","8","1.0","1.0","0.0","2.0","2.0",,,"4.0","5.0","2.0","2.0","2.0","2.0","2.0","2.0","17.0","29","2.0","2.0","5.0","1.0","1.0","1.0","2.0","4.0","1.0","4.0","1.0","1.0","1.0","1.0","2.0","2.0","4.0","4.0","2201.0","4.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","5.0","1.0","1.0","30.0"
