"pbs_id","hm_id","outcome","bl_nbl","gender_hh","agegrp15p","agegrp1560","marital_status","educat","hh_sex","ethnicity","ethgroup","weight","a02","a03","a04","a05","a06","a14","d001","d002","d101","d102","d103","d104","d105","d106","d107","d108","d109","d110","d111","d112","d113","d114","d115","d116","d117","d118","d119","d120","d121","d122","d123","d124","d201","d202","d203","d204","d205","d206","d207","d208","d209","d210","d211","d212","d213","d214","d215","d216","d217","d218","d219","d220","d221","d222","d301","d302","d303","d304","d305","d306","d307","d308","d309","d310","d311","d312","d313","d314","d315","d316","d317","d318","d319","d320","d321","d322","d323","e101","e102","e103","e104","e105","e106","e107","e108","e109","e110","e111","e112","e113","e114","e115","e201","e204","e205","e206","e207","e301","e302","e304","e305","e306","e307","e309","e310","e311","e312","e314","e315","e316","e317","e319","e320","e321","e322","e324","e325","e326","e327","e329","e330","e331","e332","e334","e335","e336","e337","e339","e340","e341","e401","e402","e403","e405","e406","e407","e408","e409","e414","e415","e416","e417","e419","e420","e421","e422","e423","e428","e429","e430","e501","e503","e504","e505","e506","e507","e514","e515","e516","r_e202_1","r_e202_2","r_e202_3","r_e202_4","r_e202_5","r_e202_6","r_e202_7","r_e202_66","r_e202_98","r_e203_1","r_e203_2","r_e203_3","r_e203_4","r_e203_5","r_e203_6","r_e203_66","r_e203_98","r_e208_1","r_e208_2","r_e208_3","r_e208_4","r_e208_5","r_e208_6","r_e208_7","r_e208_8","r_e208_66","r_e208_98","r_e303_1","r_e303_2","r_e303_3","r_e303_4","r_e303_5","r_e303_6","r_e303_7","r_e303_66","r_e303_98","r_e308_1","r_e308_2","r_e308_3","r_e308_4","r_e308_5","r_e308_6","r_e308_7","r_e308_66","r_e308_98","r_e313_1","r_e313_2","r_e313_3","r_e313_4","r_e313_5","r_e313_6","r_e313_7","r_e313_66","r_e313_98","r_e318_1","r_e318_2","r_e318_3","r_e318_4","r_e318_5","r_e318_6","r_e318_7","r_e318_66","r_e318_98","r_e323_1","r_e323_2","r_e323_3","r_e323_4","r_e323_5","r_e323_6","r_e323_7","r_e323_66","r_e323_98","r_e328_1","r_e328_2","r_e328_3","r_e328_4","r_e328_5","r_e328_6","r_e328_7","r_e328_66","r_e328_98","r_e333_1","r_e333_2","r_e333_3","r_e333_4","r_e333_5","r_e333_6","r_e333_7","r_e333_66","r_e333_98","r_e338_1","r_e338_2","r_e338_3","r_e338_4","r_e338_5","r_e338_6","r_e338_7","r_e338_66","r_e338_98","r_e404_1","r_e404_2","r_e404_3","r_e404_4","r_e404_5","r_e404_6","r_e404_7","r_e404_66","r_e404_98","r_e410_1","r_e410_2","r_e410_3","r_e410_4","r_e410_66","r_e410_98","r_e411_1","r_e411_2","r_e411_3","r_e411_4","r_e411_5","r_e411_6","r_e411_7","r_e411_66","r_e411_98","r_e412_1","r_e412_2","r_e412_3","r_e412_4","r_e412_5","r_e412_6","r_e412_66","r_e412_98","r_e413_1","r_e413_2","r_e413_3","r_e413_4","r_e413_5","r_e413_66","r_e413_98","r_e418_1","r_e418_2","r_e418_3","r_e418_4","r_e418_5","r_e418_6","r_e418_7","r_e418_66","r_e418_98","r_e424_1","r_e424_2","r_e424_3","r_e424_4","r_e424_66","r_e424_98","r_e425_1","r_e425_2","r_e425_3","r_e425_4","r_e425_5","r_e425_6","r_e425_7","r_e425_8","r_e425_9","r_e425_66","r_e425_98","r_e426_1","r_e426_2","r_e426_3","r_e426_4","r_e426_5","r_e426_6","r_e426_7","r_e426_66","r_e426_98","r_e427_1","r_e427_2","r_e427_3","r_e427_4","r_e427_5","r_e427_6","r_e427_66","r_e427_98","r_e502_1","r_e502_2","r_e502_3","r_e502_4","r_e502_5","r_e502_6","r_e502_7","r_e502_66","r_e502_98","r_e508_1","r_e508_2","r_e508_3","r_e508_4","r_e508_66","r_e508_98","r_e509_1","r_e509_2","r_e509_3","r_e509_4","r_e509_5","r_e509_6","r_e509_7","r_e509_8","r_e509_66","r_e509_98","r_e510_1","r_e510_2","r_e510_3","r_e510_4","r_e510_5","r_e510_66","r_e510_98","r_e511_1","r_e511_2","r_e511_3","r_e511_4","r_e511_5","r_e511_6","r_e511_66","r_e511_98","r_e512_1","r_e512_2","r_e512_3","r_e512_4","r_e512_5","r_e512_6","r_e512_7","r_e512_66","r_e512_98","r_e513_1","r_e513_2","r_e513_3","r_e513_4","r_e513_5","r_e513_6","r_e513_7","r_e513_8","r_e513_9","r_e513_66","r_e513_98","today"
"2","2","COMPLETE","NB","male and female adults","45-60","45-60","Widowed","<class 4","Female","brahmin","hill","30.129377264","25","3","10","arghakhachi","western region","2","not able to read at all","true","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","8","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","8","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","0 - cannot do at all","0 - cannot do at all","10 - highly certain can do","10 - highly certain can do","0 - cannot do at all","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","9","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","true","10 - highly certain can do","10 - highly certain can do","false",,"false",,"false",,"false",,"false",,"false",,"false",,"false",,,,,,"false","false","agree strongly","agree strongly","agree strongly","yes","disagree strongly","disagree strongly","disagree strongly","false","agree strongly","agree strongly","agree strongly","no","disagree strongly","disagree strongly","disagree strongly","false","disagree strongly","disagree strongly","disagree strongly","yes","disagree strongly","disagree strongly","disagree strongly","false","agree strongly","agree strongly","agree strongly","yes","disagree strongly","disagree strongly","disagree strongly","false","agree strongly","true","agree strongly","agree strongly","agree strongly","agree strongly","yes","disagree strongly","disagree strongly","disagree strongly","true","agree strongly","agree strongly","agree strongly","agree strongly","yes","disagree strongly","disagree strongly","disagree strongly","false","agree strongly","agree strongly","agree strongly","agree strongly","yes","disagree strongly","disagree strongly","disagree strongly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"not selected","selected","not selected","selected","not selected","not selected","not selected","not selected","not selected",,,,,,,,,,,,,,,,,,,,,,,,,,,,"not selected","selected","not selected","selected","not selected","not selected","not selected","not selected","not selected",,,,,,,,,,"not selected","selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected",,,,,,,"not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected",,,,,,,"not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected",,,,,,,,,,,,,,,,"not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","19MAR2016"
"4","4","COMPLETE","BL","male and female adults","30-44","30-44","Married","class 6-10","Female","chhetri","hill","5.59125","46","11","6","palpa","western region","2","able to read whole sentence","true","10 - highly certain can do","5 - moderately certain can do","10 - highly certain can do","5 - moderately certain can do","5 - moderately certain can do","10 - highly certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","10 - highly certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","10 - highly certain can do","5 - moderately certain can do","5 - moderately certain can do","6","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","0 - cannot do at all","5 - moderately certain can do","10 - highly certain can do","5 - moderately certain can do","10 - highly certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","5 - moderately certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","5 - moderately certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","5 - moderately certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","true","10 - highly certain can do","10 - highly certain can do","true","true","true","true","true","true","true","false","false",,"false",,"true","true","false","true","true",,"false","very few","false","true","somewhat agree","somewhat agree","somewhat agree","no","somewhat agree","somewhat agree","somewhat disagree","true","agree strongly","somewhat agree","somewhat agree","no","somewhat agree","somewhat agree","somewhat agree","false","somewhat agree","agree strongly","somewhat agree","no","somewhat agree","somewhat agree","somewhat agree","false","agree strongly","somewhat agree","somewhat agree","yes","somewhat agree","somewhat agree","somewhat agree","false","somewhat disagree","true","somewhat agree","somewhat agree","somewhat agree","somewhat agree","yes","somewhat agree","somewhat agree","somewhat disagree","true","agree strongly","somewhat agree","somewhat agree","somewhat disagree","no","somewhat agree","somewhat agree","somewhat disagree","false","somewhat agree","somewhat agree","somewhat agree","somewhat agree","no","somewhat agree","somewhat agree","somewhat agree","not selected","selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected",,,,,,,,,,"not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected",,,,,,,"selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"not selected","not selected","not selected","selected","not selected","not selected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24MAR2016"
"5","2","COMPLETE","NB","male and female adults","30-44","30-44","Widowed","<class 4","Female","muslim","missing","21.21040724","31","1","33","kapilvastu","western region","2","not able to read at all","true","10 - highly certain can do","9","8","8","8","9","8","6","8","7","8","6","9","8","8","9","8","7","6","8","9","8","9","7","10 - highly certain can do","9","9","8","6","10 - highly certain can do","8","8","9","7","6","7","8","7","9","6","7","8","7","8","8","9","9","8","8","8","8","7","7","9","10 - highly certain can do","8","9","8","7","8","8","7","7","9","9","8","true","9","8","false",,"false",,"true","false","true","false","false",,"false",,"false",,"false",,,,,,"false","false","somewhat agree","somewhat agree","somewhat agree","no","somewhat agree","somewhat agree","somewhat agree","false","somewhat agree","somewhat agree","somewhat agree","no","somewhat agree","somewhat agree","somewhat agree","false","somewhat agree","somewhat agree","somewhat agree","no","somewhat agree","somewhat agree","somewhat agree","false","somewhat agree","somewhat agree","somewhat agree","no","somewhat agree","somewhat agree","somewhat agree","false","somewhat agree","true","somewhat agree","somewhat agree","somewhat agree","somewhat agree","no","somewhat agree","somewhat agree","somewhat agree","true","somewhat agree","somewhat agree","somewhat agree","somewhat agree","no","somewhat agree","somewhat agree","somewhat agree","false","somewhat agree","somewhat agree","somewhat agree","somewhat agree","no","somewhat agree","somewhat agree","somewhat agree",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"not selected","not selected","not selected","not selected","selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected",,,,,,,,,,,,,,,,,,,,,,,,,"not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"not selected","not selected","not selected","not selected","not selected","not selected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25MAR2016"
"6","2","COMPLETE","BL","male and female adults","45-60","45-60","Married","class 4-5","Female","dalit","hill","15.043976546","25","3","10","arghakhachi","western region",,"able to read whole sentence","true","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","8","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","7","9","9","8","10 - highly certain can do","10 - highly certain can do","9","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","8","7","10 - highly certain can do","8","10 - highly certain can do","8","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","9","10 - highly certain can do","8","10 - highly certain can do","10 - highly certain can do","8","8","10 - highly certain can do","10 - highly certain can do","7","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","9","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","8","8","8","7","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","9","9","8","8","9","8","8","9","9","true","9","9","false",,"false",,"false",,"false",,"false",,"false",,"true","true","false","true","true",,"false","most","false","false","somewhat agree","somewhat agree","somewhat agree","yes","somewhat agree","somewhat agree","somewhat disagree","false","somewhat agree","somewhat agree","somewhat agree","yes","somewhat disagree","somewhat disagree","disagree strongly","false","somewhat agree","agree strongly","somewhat agree","yes","disagree strongly","disagree strongly","disagree strongly","false","agree strongly","agree strongly","somewhat agree","yes","disagree strongly","disagree strongly","disagree strongly","false","agree strongly","true","agree strongly","agree strongly","agree strongly","agree strongly","yes","disagree strongly","disagree strongly","disagree strongly","true","agree strongly","agree strongly","somewhat agree","agree strongly","yes","disagree strongly","disagree strongly","disagree strongly","false","somewhat agree","somewhat agree","somewhat agree","agree strongly","yes","disagree strongly","disagree strongly","disagree strongly","not selected","not selected","not selected","not selected","selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected",,,,,,,,,,"not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected",,,,,,,,,,"not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected",,,,,,,,,,"not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected",,,,,,,,,,"selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected",,,,,,,"not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected",,,,,,,"not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected",,,,,,,,,,,,,,,,"not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","15MAR2016"
"32","2","COMPLETE","NB","male and female adults","45-60","45-60","Married","<class 4","Female","brahmin","hill","6.4139722212","49","10","29","arghakhachi","western region","2","not able to read at all","true","10 - highly certain can do","9","10 - highly certain can do","9","7","8","10 - highly certain can do","5 - moderately certain can do","5 - moderately certain can do","8","10 - highly certain can do","9","9","10 - highly certain can do","5 - moderately certain can do","7","4","10 - highly certain can do","2","7","7","1","6","2","4","7","7","9","8","8","8","7","9","6","2","5 - moderately certain can do","5 - moderately certain can do","4","8","7","9","8","7","7","6","2","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","9","9","false",,,"false",,"false",,"false",,"false",,"false",,"false",,"false",,"false",,,,,,"false","false","disagree strongly","disagree strongly","disagree strongly","no","disagree strongly","disagree strongly","disagree strongly","false","disagree strongly","disagree strongly","disagree strongly","no","disagree strongly","disagree strongly","disagree strongly","false","disagree strongly","disagree strongly","disagree strongly","no","disagree strongly","disagree strongly","disagree strongly","false","disagree strongly","disagree strongly","disagree strongly","no","disagree strongly","disagree strongly","disagree strongly","false","somewhat agree","true","somewhat agree","somewhat agree","somewhat agree","somewhat agree","no","somewhat agree","somewhat agree","somewhat agree","true","somewhat agree","somewhat agree","somewhat agree","somewhat agree","no","somewhat agree","somewhat agree","somewhat agree","false","agree strongly","somewhat agree","somewhat agree","somewhat agree","no","somewhat agree","somewhat agree","somewhat agree",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"not selected","not selected","not selected","not selected","selected","selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected",,,,,,,,,,,,,,,,,,,,,,,,,"not selected","not selected","not selected","not selected","selected","selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"not selected","not selected","not selected","selected","not selected","not selected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16MAR2016"
"7","2","COMPLETE","BL","male and female adults","30-44","30-44","Married","<class 4","Female","chhetri","hill","10.91625","39","4","8","kapilvastu","western region","2","able to read whole sentence","true","9","9","9","9","9","9","9","8","9","9","8","9","10 - highly certain can do","9","8","10 - highly certain can do","9","9","8","8","9","9","9","8","10 - highly certain can do","9","9","9","8","9","9","9","9","9","9","10 - highly certain can do","9","8","9","8","9","10 - highly certain can do","10 - highly certain can do","8","9","9","10 - highly certain can do","9","9","9","9","9","9","10 - highly certain can do","9","9","9","9","9","9","9","9","9","10 - highly certain can do","10 - highly certain can do","9","true","10 - highly certain can do","9","false",,"true","false","true","false","false",,"false",,"false",,"true","true","false","true","true",,"false","most","true","true","agree strongly","agree strongly","agree strongly","yes","somewhat disagree","somewhat disagree","disagree strongly","true","somewhat agree","somewhat agree","somewhat agree","no","somewhat disagree","somewhat disagree","somewhat disagree","true","somewhat disagree","agree strongly","agree strongly","no","somewhat disagree","somewhat disagree","somewhat disagree","true","agree strongly","agree strongly","agree strongly","no","somewhat disagree","somewhat disagree","disagree strongly","true","somewhat agree","true","agree strongly","agree strongly","agree strongly","somewhat agree","yes","somewhat disagree","somewhat disagree","disagree strongly","true","agree strongly","agree strongly","somewhat agree","somewhat agree","no","somewhat disagree","disagree strongly","disagree strongly","false","somewhat agree","somewhat agree","somewhat agree","somewhat agree","no","disagree strongly","disagree strongly","disagree strongly","not selected","not selected","not selected","not selected","selected","selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","selected","selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","selected","not selected","not selected","not selected",,,,,,,,,,"not selected","not selected","selected","not selected","selected","selected","not selected","not selected","not selected",,,,,,,,,,"selected","not selected","selected","not selected","selected","selected","not selected","not selected","not selected",,,,,,,,,,"not selected","not selected","selected","not selected","selected","selected","not selected","not selected","not selected",,,,,,,"not selected","not selected","selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","selected","not selected","selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"not selected","not selected","not selected","not selected","selected","not selected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11APR2016"
"9","2","COMPLETE","BL","male and female adults","30-44","30-44","Married","<class 4","Female","janajati","hill","6.5285181237","19","7","27","gulmi","western region","2","able to read whole sentence","true","10 - highly certain can do","9","9","9","8","9","9","6","7","8","9","6","8","9","7","9","9","8","6","6","7","6","8","6","8","6","8","9","7","8","8","9","9","5 - moderately certain can do","5 - moderately certain can do","8","8","6","9","6","6","6","6","6","6","6","9","9","9","8","8","7","7","7","9","8","9","9","8","8","8","8","8","7","8","8","true","9","9","false",,"false",,"true","true","false",,"false",,"false",,"true","true","false","true","true",,"false","most","false","false","somewhat agree","somewhat agree","somewhat agree","no","somewhat disagree","somewhat disagree","somewhat disagree","false","somewhat agree","somewhat agree","somewhat agree","no","somewhat disagree","somewhat disagree","somewhat disagree","false","somewhat disagree","somewhat agree","somewhat agree","no","somewhat disagree","somewhat disagree","somewhat disagree","false","somewhat agree","somewhat agree","somewhat agree","no","somewhat disagree","somewhat disagree","somewhat disagree","false","somewhat agree","true","somewhat agree","somewhat agree","somewhat agree","somewhat agree","no","somewhat disagree","somewhat disagree","somewhat disagree","true","somewhat agree","somewhat agree","somewhat agree","somewhat agree","yes","somewhat disagree","somewhat disagree","somewhat disagree","false","somewhat agree","somewhat agree","somewhat agree","somewhat agree","yes","somewhat disagree","somewhat disagree","somewhat disagree","not selected","not selected","not selected","not selected","selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected",,,,,,,,,,,,,,,,,,,,,,,,,"not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected",,,,,,,"not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected",,,,,,,,,,,,,,,,"not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","26MAR2016"
"47","2","COMPLETE","NB","male and female adults","45-60","45-60","Married","<class 4","Female","janajati","hill","27.452808432","5","10","32","palpa","western region","2","not able to read at all","true","8","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","7","10 - highly certain can do","10 - highly certain can do","8","3","0 - cannot do at all","7","0 - cannot do at all","10 - highly certain can do","9","8","8","8","9","7","1","9","8","7","7","4","8","7","8","7","9","7","6","10 - highly certain can do","5 - moderately certain can do","6","9","8","8","10 - highly certain can do","7","8","8","9","3","5 - moderately certain can do","4","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","10 - highly certain can do","8","10 - highly certain can do","10 - highly certain can do","9","10 - highly certain can do","9","9","9","9","8","6","8","8","8","true","8","8","false",,"false",,"true","false","true","false","false",,"false",,"false",,"false",,,,,,"false","false","somewhat agree","somewhat agree","somewhat agree","no","somewhat agree","somewhat agree","somewhat agree","false","somewhat disagree","somewhat disagree","disagree strongly","no","somewhat agree","somewhat agree","somewhat agree","false","somewhat agree","somewhat agree","somewhat agree","no","somewhat agree","somewhat agree","somewhat agree","false","somewhat agree","somewhat agree","somewhat agree","no","somewhat agree","somewhat agree","somewhat agree","false","somewhat disagree","false","somewhat agree","somewhat agree","somewhat agree","somewhat agree","yes","somewhat agree","somewhat agree","somewhat agree","false","somewhat agree","somewhat agree","somewhat agree","somewhat disagree","no","somewhat agree","somewhat agree","somewhat agree","false","somewhat agree","somewhat agree","somewhat agree","somewhat agree","no","somewhat agree","somewhat agree","somewhat agree",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected","not selected","not selected","not selected","not selected","selected","not selected","not selected",,,,,,,,,,"not selected","not selected","not selected","not selected","selected","not selected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"not selected","not selected","not selected","not selected","selected","not selected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"09APR2016"
