"pais","year","idnum","estratopri","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","q1","q2","nationality","cosdistrito","cossegmento","cossec","clusterdesc","quota1","quota2","quota3","quota4","pdaintid","pdacolori","pdasexi","ls3","a4","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","np1","np2","sgl1","cp5","cp6","cp6l","cp7","cp7l","cp8","cp8l","cp9","cp13","cp20","cp21","it1","mil5","l1","prot3","prot4","prot7","prot6","prot8","jc1","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","arm2","vic40","vic41","vic43","vic44","vic45","vic101","vic102","vic103","vol207","vol206","vol202","vol203","vol204","vol205","aoj8","aoj11","aoj12","aoj17","aoj18","aoj20","aoj21","aoj22","b1","b2","b3","b4","b6","b10a","b11","b13","b18","b20","b20a","b21","b21a","b31","b32","b43","b37","b47a","n1","n3","n9","n11","n15","epp1","epp3","mil3","m1","m2","sd2new2","sd3new2","sd6new2","pop101","pop107","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros6","coer1","coer2","coer3","coer3b","inf5a","inf6a","inf6b","cct3","gen1","gen6","rac2a","w14a","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","d7","d8","dis35a","dis35b","dis35c","dis35d","dis35e","dem2","dem11","aut1","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc18","exc7","dis2","dis3","dis5","td1","td2","td3","td4","td5","vb1","vb2","vb3","cosvp1","cosvp2","vb10","vb11","cosvf1","pol1","vb20","pp1","pp2","vb50","vb51","vb52","vb53","rac1ca","ab1","ab2","ab5","soc1","soc2a","soc2b","soc3","soc4","soc5","soc6","soc7","soc8","soc9","soc10","soc11","soc12a","soc12b","snw1a","snw1b","for1","for2","for3","for4","for5","for6","for7","for8","for9a","for9b","for9c","for9d","mil10a","mil10b","mil10c","mil10d","mil10e","mil11a","mil11b","mil11c","mil11d","mil11e","cct1new","cct1b","ed","edlevel","edyear","ed2","edpadre","mov1","q2d","q2m","q2y","q3c","q3ca","q5a","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","fs2","fs8","q11","gen10","q12c","q12","q12b","etid","leng1","www1","gi0","gi1","gi4","gi7","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r16","r26","colorr","intid","sexi","colori","result","fecha2","horaini","horafin","ti","ti2","ti3","wt","weight1500","odd","muni10"
"6","2012","150","601","102","601","102","24","1","1","1",,"2","48","6","10203","10203033","0","36","2","0","3","1",,,,"1","18","3","2","3","2","2","2","2","2","2","3","4","1","1","4","999999","4","999999","4","4","4","4","1","1","6","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","988888","2","0","0","0","0","0","1","1","1","1","1","3","1","1","3","2","1","2","1","1","1","6","2","2","3","2","3","2","3","2","3","4","4","4","2","4","3","2","7","2","2","3","2","3","2","2","999999","999999","4","3","3","1","2","2","1","1","2","4","1","6","6","3","3","3","6","6","1","2","888888","888888","1","1","1","999999","999999","999999","999999","999999","999999","999999","6","6","3","3","4","5","3","3","2","3","2","3","999999","999999","999999","0","0","0","0","0","1","1","1","0","0","0","999999","1","0","0","999999","1","1","0","999999","0","988888","2","2","2","3","3","1","1","2","1","1","602","2","2","1","602","2","3","3","4","2","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","1","2","999999","4","4","3","2","2","1","1","1","1","4","4","4","4","2","2","3","3","3","2","2","2","18","3","6","2","2","999999",,"10.0","1963.0","5","999999","2","1","1","2","15","10","2","2","1","2","0","0","4","999999","2","0","999999","1","601","1","3","1","1","57","1","1","1","1","0","1","1","0","1","1","1","1","1","1","4.0","36","1","4",,"1103.0","1028.0","1104.0",,"26.0",,"1","1.001335","0","999999"
"6","2012","151","601","103","601","103","25","1","2","1",,"1","44","6","10301","10301021","0","63","0","4","1","1",,,,"2","999999","5","3","5","3","2","2","2","2","2","3","1","4","999999","3","2","1","2","1","1","999999","4","3","2","6","1","20","2","1","1","1","1","1","2","2","1","1","7","3","2","1","0","0","0","1","0","1","3","3","2","2","3","2","2","1","1","2","2","2","1","2","2","1","5","5","4","4","7","5","4","1","4","1","1","6","1","1","4","2","5","6","1","2","1","1","1","4","3","1","4","2","3","3","2","1","1","1","4","6","6","1","1","1","1","4","3","2","1","2","2","1","3","888888","4","1","7","3","1","2","1","10","7","10","4","3","1","1","10","10","10","10","10","10","10","1","0","0","0","0","0","2","1","1","1","0","1","0","1","0","1","0","1","1","1","1","1","2","2","2","2","7","1","4","1","2","1","1","603","888888","2","1","603","1","1","3","1","1","3","3","1","3","888888","2","2","1","1","1","2","3","2","2","2","2","2","1","1","2","3","5","1","4","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","18","3","6","3","3","2","6.0","10.0","1967.0","11","999999","988888","888888","1","3","14","14","2","2","988888","988888","999999","999999","2","3","4","2","1","2","601","1","1","1","1","52","1","1","1","1","1","1","1","1","1","1","1","1","1","1",,"6","2","2",,"3101.0","1156.0","1230.0",,"34.0",,"1","1.001335","1","999999"
"6","2012","152","601","103","601","103","25","1","2","1",,"2","40","6","10301","10301021","0","63","0","4","1","1",,,,"3","1","5","3","5","3","1","2","1","1","1","5","4","2","1","4","999999","4","999999","4","4","988888","4","2","5","5","2","999999","999999","1","2","1","1","1","1","1","2","999999","999999","999999","2","2","0","0","0","1","999999","1","1","4","888888","1","2","3","3","2","2","2","4","2","3","3","2","2","2","1","1","1","1","1","1","1","3","1","7","1","1","1","1","5","4","4","1","4","2","1","1","999999","999999","988888","4","5","3","3","3","1","1","1","1","7","1","1","1","1","7","7","7","2","3","2","2","1","1","2","999999","999999","999999","999999","999999","999999","999999","7","7","7","1","1","5","4","4","4","7","6","1","999999","999999","999999","0","0","0","0","0","3","1","2","0","0","1","0","988888","999999","1","0","1","0","999999","988888","1","1","1","1","2","7","1","7","1","1","1","1","602","2","2","2","999999","999999","4","1","4","1","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","1","1","999999","1","6","1","1","1","1","1","1","2","888888","1","4","2","2","1","1","888888","1","1","2","2","11","2","5","0","0","999999","25.0","9.0","1971.0","5","999999","3","1","4","999999","988888","999999","2","888888","4","3","1","1","2","988888","3","4","0","1","601","4","4","1","1","888888","0","0","0","0","0","0","0","0","0","0","0","999999","0","0","2.0","7","2","3",,"3101.0","1245.0","1326.0",,"41.0",,"1","1.001335","0","0"
"6","2012","153","601","103","601","103","25","1","2","1",,"1","65","6","10301","10301021","0","63","0","4","1","1",,,,"1","999999","3","3","4","2","2","2","2","2","2","988888","4","4","999999","4","999999","4","999999","4","4","999999","4","2","2","6","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","999999","1","1","4","3","1","1","3","1","1","1","2","3","988888","1","2","2","1","5","5","3","7","4","5","7","5","2","7","4","3","5","2","5","6","3","7","4","3","2","4","3","3","1","5","3","4","3","2","3","2","2","2","3","4","7","3","2","3","6","7","7","1","2","2","2","2","1","2","2","6","7","2","1","2","2","5","10","10","1","1","2","1","10","10","5","7","10","5","10","7","0","0","0","0","0","2","1","1","0","0","1","0","1","0","1","0","1","0","1","0","0","3","2","2","2","5","5","1","1","7","1","1","602","1","1","1","602","1","3","2","2","1","3","1","3","3","888888","2","3","1","1","3","1","2","2","1","2","2","3","1","1","1","4","8","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","988888","999999","11","2","5","1","1","4","4.0","9.0","1946.0","1","999999","2","1","6","999999","14","3","2","2","2","1","999999","999999","2","4","6","2","0","1","601","5","1","888888","1","52","1","1","1","1","0","1","1","1","1","1","1","1","1","1","3.0","6","2","2",,"3101.0","1350.0","1446.0",,"56.0",,"1","1.001335","1","999999"
"6","2012","154","601","103","601","103","25","1","2","1",,"1","30","6","10301","10301021","0","63","0","4","1","1",,,,"2","4","3","3","3","2","2","2","2","2","2","3","4","4","999999","4","999999","4","999999","4","4","999999","4","3","2","5","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","1","0","0","0","0","0","2","2","3","2","2","3","2","2","2","1","2","4","3","3","2","4","3","1","4","3","4","4","2","3","1","2","4","4","2","3","2","3","7","3","3","2","2","988888","2","2","999999","999999","1","3","5","2","2","2","2","1","1","1","5","7","4","4","4","7","7","7","2","2","2","2","1","2","2","999999","999999","999999","999999","999999","999999","999999","1","5","5","1","1","1","1","5","5","5","5","5","999999","999999","999999","1","1","1","1","1","2","1","2","0","0","0","999999","1","0","0","999999","1","0","0","999999","0","2","2","2","2","7","4","1","1","4","1","1","604","2","1","1","601","1","2","3","4","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","4","3","3","1","13","1","3","3","1","1","1","1","3","3","3","3","2","1","888888","888888","888888","2","2","2","5","2","5","1","3","999999","22.0","5.0","1981.0","1","999999","3","2","1","2","988888","988888","2","2","2","2","988888","988888","1","999999","8","0","999999","2","601","1","1","1","1","57","1","1","1","1","0","1","1","0","1","1","0","999999","0","1","4.0","1","1","5",,"2003.0","1235.0","110.0",,"35.0",,"1","1.001335","0","999999"
"6","2012","155","601","103","601","103","25","1","2","1",,"2","70","6","10301","10301021","0","63","0","4","1","1",,,,"3","999999","4","2","3","3","2","2","2","2","2","2","4","1","1","4","999999","4","999999","4","4","4","4","2","2","10","2","999999","999999","2","2","1","1","1","1","2","2","999999","999999","999999","1","2","1","1","0","0","999999","2","1","1","3","1","2","2","2","1","1","3","4","4","2","3","2","2","6","6","6","5","988888","5","5","5","6","1","5","5","3","2","5","7","6","5","4","3","3","2","4","3","1","5","4","5","2","2","3","5","6","5","3","1","5","3","888888","2","7","7","7","2","2","888888","2","1","2","2","2","7","7","2","2","3","3","7","6","6","3","2","2","1","3","2","3","2","1","1","6","5","1","0","1","0","0","888888","1","2","0","0","1","0","1","0","1","0","1","0","1","0","1","2","2","2","2","7","6","3","2","5","1","1","602","1","2","2","999999","999999","3","3","2","2","2","1","3","888888","1","2","1","2","1","5","1","3","888888","2","2","3","2","1","4","2","3","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","9","2","3","1","1","5","27.0","6.0","1941.0","5","999999","1","1","6","999999","8","988888","2","2","3","3","999999","999999","6","999999","8","2","0","1","601","988888","988888","988888","988888","988888","0","0","0","0","0","0","0","0","0","0","0","999999","0","0","2.0","6","2","2",,"3101.0","1100.0","1156.0",,"56.0",,"1","1.001335","1","999999"
"6","2012","156","601","103","601","103","25","1","2","1",,"1","76","6","10301","10301021","0","63","0","4","1","1",,,,"1","5","3","2","1","2","2","1","2","2","988888","3","3","1","1","4","999999","4","999999","4","4","999999","4","1","1","10","2","999999","999999","2","2","2","1","2","1","1","1","3","7","1","2","1","0","0","0","1","999999","988888","3","4","3","1","3","2","2","3","1","1","3","3","1","2","8","888888","988888","2","5","7","7","5","7","6","7","1","7","1","7","1","4","7","3","6","6","6","4","7","6","999999","999999","1","2","3","2","1","1","4","4","1","3","4","7","7","1","4","6","7","7","1","3","2","2","1","5","3","999999","999999","999999","999999","999999","999999","999999","1","10","10","6","1","1","1","6","3","1","5","10","999999","999999","999999","0","0","1","0","0","1","2","2","0","0","1","1","1","0","0","999999","1","0","1","0","0","3","2","2","2","7","1","7","4","7","1","1","601","1","1","1","601","1","3","3","1","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","988888","999999","888888","999999","999999","988888","13","1","1","1","888888","2","2","2","2","888888","888888","4","1","988888","2","888888","888888","1","1","2","7","2","1","888888","888888","999999","22.0","9.0","1935.0","2","999999","2","1","6","999999","3","888888","2","2","2","2","0","0","6","999999","1","2","0","1","601","5","4","2","1","888888","1","1","1","1","1","1","1","0","1","1","0","999999","1","1","2.0","7","2","3",,"3101.0","1105.0","1215.0",,"75.0",,"1","1.001335","0","999999"
"6","2012","157","601","103","601","103","26","1","2","1",,"1","39","6","10301","10301035","0","63","0","2","2","2",,,,"2","999999","3","1","3","1","2","2","2","2","2","3","4","4","999999","4","999999","4","999999","4","4","999999","4","3","3","7","2","999999","999999","2","2","1","1","1","1","1","2","999999","999999","999999","2","1","0","0","1","0","0","1","1","1","2","1","2","2","2","2","1","4","3","3","1","3","2","2","5","5","4","5","5","6","5","4","3","4","3","2","4","3","4","6","2","3","4","3","2","2","4","3","2","4","3","3","4","2","3","4","1","1","3","988888","3","1","5","6","7","6","6","2","2","2","2","1","1","988888","5","6","6","3","1","2","3","5","6","7","1","2","4","7","8","9","5","6","4","5","9","6","1","0","1","1","0","888888","1","2","0","0","1","0","1","0","1","0","1","0","1","0","1","3","2","2","2","7","6","2","5","5","1","2","999999","999999","999999","1","602","1","3","3","3","2","2","2","3","3","1","2","2","1","1","5","3","2","2","1","2","2","2","1","1","888888","6","10","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","8","2","2","3","3","988888","14.0","10.0","1972.0","1","999999","2","3","3","999999","888888","999999","2","2","4","2","999999","999999","1","999999","3","1","1","2","601","4","4","2","2","888888","1","1","1","0","0","1","0","0","1","1","0","999999","0","1","3.0","6","2","2",,"3101.0","1545.0","1620.0",,"35.0",,"1","1.001335","1","999999"
"6","2012","158","601","103","601","103","26","1","2","1",,"1","72","6","10301","10301035","0","63","0","2","2","2",,,,"1","13","2","3","1","1","2","1","2","2","1","2","1","4","999999","4","999999","3","1","3","4","999999","4","2","1","4","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","1","1","0","1","0","2","2","2","2","1","2","2","1","2","2","3","988888","4","3","3","6","1","3","7","5","5","6","3","5","1","5","4","4","1","1","3","1","7","4","4","1","3","2","2","3","999999","999999","1","5","5","2","1","1","5","1","3","1","7","1","6","1","7","6","7","7","2","2","1","2","1","1","2","999999","999999","999999","999999","999999","999999","999999","10","8","8","8","1","1","5","10","1","6","5","3","999999","999999","999999","1","0","0","0","0","2","2","2","0","0","1","0","0","999999","1","0","1","0","999999","988888","1","3","2","2","2","5","1","1","1","7","1","1","77","2","2","2","999999","999999","4","3","3","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","1","1","4","4","988888","1","5","1","2","2","1","1","1","1","3","3","4","4","3","1","1","3","1","2","2","2","12","2","6","2","2","999999","10.0","9.0","1939.0","4","999999","4","3","6","999999","6","15","2","2","1","1","0","0","2","5","5","3","0","1","601","1","1","1","1","57","1","1","1","1","1","1","1","0","1","1","1","1","1","1","2.0","7","2","3",,"3101.0","1600.0","1705.0",,"65.0",,"1","1.001335","0","0"
"6","2012","159","601","103","601","103","26","1","2","1",,"2","50","6","10301","10301035","0","63","0","2","2","2",,,,"2","999999","4","3","3","1","2","2","2","2","2","2","4","4","999999","4","999999","1","1","4","4","4","4","2","1","2","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","1","1","0","0","0","0","0","1","1","1","1","1","3","3","1","1","1","2","4","3","1","1","6","1","2","6","2","2","3","3","1","1","1","6","6","3","3","2","3","7","4","2","1","1","1","1","1","1","1","1","5","5","2","2","2","4","3","3","1","3","6","2","3","2","5","3","5","1","988888","2","2","1","2","1","2","1","2","5","1","2","4","10","10","10","2","2","1","1","3","2","4","3","3","5","1","2","0","0","0","0","0","2","2","2","0","0","1","0","1","0","1","0","1","1","1","0","0","2","2","2","2","1","1","1","1","1","1","2","999999","999999","999999","2","999999","999999","4","1","3","2","4","3","3","4","2","2","2","2","2","8","3","1","1","2","1","1","1","2","1","1","10","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","11","2","5","2","2","4","25.0","5.0","1961.0","1","999999","3","2","5","999999","10","999999","2","2","1","1","999999","999999","1","999999","4","2","0","1","601","4","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","1","0","0","1","3.0","13","1","4",,"1003.0","1637.0","1710.0",,"32.0",,"1","1.001335","1","999999"
"6","2012","160","601","103","601","103","26","1","2","1",,"2","35","6","10301","10301035","0","63","0","2","2","2",,,,"2","11","2","2","2","2","2","2","2","2","1","3","2","3","2","3","1","2","1","4","4","4","4","2","2","888888","2","999999","999999","2","2","2","1","1","1","2","1","2","3","2","1","2","1","1","1","1","999999","1","1","1","3","1","2","1","1","888888","2","4","1","1","3","988888","2","1","5","6","6","7","7","5","6","4","3","1","7","1","7","7","7","7","5","7","5","7","1","1","7","999999","999999","1","2","2","3","2","3","7","7","7","7","4","7","1","7","7","7","7","7","1","4","2","2","1","2","2","999999","999999","999999","999999","999999","999999","999999","10","10","10","1","1","1","1","1","1","1","2","1","999999","999999","999999","0","0","0","0","0","2","2","2","0","0","0","999999","0","999999","0","999999","0","999999","1","0","0","4","2","2","1","7","7","1","1","1","1","2","999999","999999","999999","1","602","1","3","2","4","2","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","4","2","2","1","1","1","2","2","1","1","1","1","3","4","4","1","1","1","3","3","1","1","2","2","12","2","6","2","4","999999","8.0","9.0","1976.0","2","999999","2","1","5","999999","9","999999","1","2","2","2","0","0","2","1","6","2","2","5","601","2","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","1","1","0","1","2.0","12","2","5",,"1003.0","1620.0","1656.0",,"35.0",,"1","1.001335","0","0"
"6","2012","161","601","103","601","103","26","1","2","1",,"2","21","6","10301","10301035","0","63","0","2","2","2",,,,"2","999999","3","2","3","2","2","2","2","2","2","2","4","4","999999","4","999999","4","999999","4","4","4","4","4","1","888888","2","999999","999999","2","988888","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","0","1","1","1","3","1","2","2","1","1","1","3","4","3","2","3","6","1","3","2","4","3","2","2","1","1","5","2","3","3","4","4","6","2","3","3","2","2","1","3","1","1","1","3","4","4","3","2","2","3","1","1","1","2","6","1","2","2","3","2","2","1","3","2","2","1","2","1","1","6","5","4","1","2","2","10","10","10","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","1","2","2","0","0","1","0","1","1","1","0","1","0","1","0","0","2","2","2","2","7","1","1","1","1","1","2","999999","999999","999999","2","999999","999999","4","2","3","2","4","3","3","4","2","2","1","2","1","1","5","1","1","2","1","1","1","2","1","2","10","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","9","2","3","2","2","4","2.0","4.0","1990.0","1","999999","2","1","1","2","988888","988888","2","2","1","1","999999","999999","1","999999","5","0","999999","5","601","1","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","0","999999","0","1","5.0","13","1","4",,"1003.0","1610.0","1640.0",,"13.0",,"1","1.001335","1","999999"
"6","2012","162","601","103","601","103","26","1","2","1",,"2","23","6","10301","10301035","0","63","0","2","2","2",,,,"1","5","4","2","2","2","2","2","2","2","2","5","4","4","999999","4","999999","4","999999","4","4","4","4","4","1","7","2","999999","999999","2","2","2","1","1","1","2","2","999999","999999","999999","2","1","1","0","1","0","0","3","1","2","1","1","1","1","1","888888","2","4","4","1","2","3","2","2","1","2","3","2","2","1","1","1","1","1","1","1","1","1","1","7","7","1","1","1","1","1","1","999999","999999","7","4","4","3","3","3","7","7","7","1","4","7","1","2","7","7","7","2","1","3","1","1","1","2","2","999999","999999","999999","999999","999999","999999","999999","10","10","10","10","1","1","1","8","8","8","8","10","999999","999999","999999","0","0","0","0","0","2","1","2","1","0","0","999999","1","0","0","999999","0","999999","0","999999","1","2","2","2","2","7","1","1","5","1","1","1","602","999999","999999","2","999999","999999","4","1","4","2","888888","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","4","2","2","1","2","1","2","2","1","1","1","1","2","1","4","4","2","1","3","3","3","1","2","2","16","3","4","2","2","999999","12.0","3.0","1988.0","4","999999","5","1","1","2","15","11","2","2","1","1","0","0","1","999999","6","0","999999","2","601","1","1","1","1","56","1","1","1","1","1","1","1","0","1","1","1","1","0","1","3.0","12","2","5",,"1003.0","1530.0","1608.0",,"38.0",,"1","1.001335","0","999999"
"6","2012","163","601","103","601","103","27","1","2","1",,"1","22","6","10303","10303006","0","72","2","1","2","1",,,,"1","999999","3","1","3","1","2","2","2","2","2","3","2","1","1","2","1","4","999999","2","4","999999","2","3","2","5","2","999999","999999","2","2","2","1","1","2","2","2","999999","999999","999999","2","2","1","1","0","1","0","1","1","1","1","1","1","1","1","1","2","3","1","3","2","3","2","2","3","6","5","4","1","4","7","988888","6","888888","888888","888888","888888","4","7","6","7","1","5","5","7","6","888888","1","3","1","3","3","3","2","2","7","1","1","3","7","7","1","7","7","7","7","7","1","4","2","2","1","2","2","1","7","1","1","1","3","4","5","10","7","8","1","1","5","4","9","5","1","10","1","10","10","0","0","0","0","0","2","2","2","0","0","1","0","1","1","1","0","1","0","1","0","0","1","2","2","2","1","988888","1","1","988888","1","2","999999","999999","999999","2","999999","999999","3","4","2","2","4","3","3","4","2","2","1","1","3","5","5","1","1","1","1","1","1","1","1","1","2","5","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","10","2","4","4","4","3","20.0","12.0","1989.0","5","999999","2","888888","1","2","6","6","2","2","1","2","999999","999999","3","999999","7","2","2","1","601","1","1","1","1","888888","1","1","0","1","0","1","1","1","1","1","0","999999","1","0","5.0","10","2","2",,"902.0","1125.0","1200.0",,"35.0",,"1","1.001335","1","999999"
"6","2012","164","601","103","601","103","27","1","2","1",,"1","29","6","10303","10303006","0","72","2","1","2","1",,,,"1","15","2","2","1","2","2","2","2","2","2","3","4","4","999999","4","999999","4","999999","4","4","999999","1","1","3","5","2","999999","999999","2","2","1","1","1","2","2","1","988888","988888","988888","2","2","0","0","0","0","0","2","2","3","1","1","2","1","1","3","888888","1","1","4","2","3","3","2","3","7","5","5","5","3","7","888888","1","1","888888","888888","1","2","1","7","6","7","3","6","2","3","3","999999","999999","2","5","888888","2","2","4","7","3","4","3","4","7","888888","7","7","7","7","7","1","3","2","2","2","2","2","999999","999999","999999","999999","999999","999999","999999","10","10","10","6","1","1","1","10","10","10","8","10","999999","999999","999999","0","0","0","0","0","2","1","2","0","0","0","999999","1","0","0","999999","0","999999","0","999999","0","3","2","2","2","7","4","1","1","3","2","2","999999","999999","999999","2","999999","999999","4","1","988888","988888","988888","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","988888","999999","4","2","1","988888","14","3","2","3","1","1","1","1","3","4","4","4","3","888888","888888","888888","888888","888888","2","2","9","2","3","888888","888888","999999","27.0","1.0","1983.0","4","999999","5","1","1","2","10","8","1","1","2","2","988888","988888","1","999999","4","2","1","1","601","1","5","1","1","57","1","1","0","1","0","1","0","0","1","1","0","999999","0","1","3.0","12","2","5",,"1003.0","1227.0","1310.0",,"33.0",,"1","1.001335","0","999999"
"6","2012","165","601","103","601","103","27","1","2","1",,"1","39","6","10303","10303006","0","72","2","1","2","1",,,,"1","999999","5","3","4","1","2","2","2","2","2","3","4","4","999999","4","999999","4","999999","4","4","999999","4","2","1","888888","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","999999","1","1","1","1","1","1","1","1","1","1","3","4","2","1","988888","6","1","2","3","4","3","2","4","5","2","3","4","2","1","3","2","6","7","3","2","1","1","1","1","1","2","1","5","4","4","1","1","1","2","1","2","1","3","988888","988888","3","3","6","5","5","1","4","2","2","2","2","1","1","2","5","1","1","2","2","10","10","10","1","1","1","1","1","1","1","1","1","1","7","6","0","0","0","0","0","2","2","1","0","0","1","1","1","0","1","0","1","0","1","0","0","2","2","2","2","7","1","7","1","1","1","1","602","1","1","1","602","1","2","1","4","2","4","3","3","2","2","2","2","2","1","4","3","1","1","1","1","1","1","2","1","2","10","6","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","6","1","6","2","1","3","8.0","6.0","1972.0","1","999999","2","2","3","999999","5","999999","2","2","2","2","999999","999999","1","999999","8","0","999999","2","601","5","2","1","1","888888","1","1","1","1","0","1","1","0","1","1","0","999999","0","0","1.0","13","1","4",,"1003.0","1226.0","1300.0",,"35.0",,"1","1.001335","1","999999"
"6","2012","166","601","103","601","103","27","1","2","1",,"2","29","6","10303","10303006","0","72","2","1","2","1",,,,"1","5","3","3","2","1","2","2","2","2","2","3","4","4","999999","2","1","4","999999","4","4","4","4","3","988888","5","2","999999","999999","2","2","1","1","1","1","2","2","999999","999999","999999","1","888888","1","1","0","1","999999","1","1","2","1","1","1","2","1","2","1","1","3","1","3","3","2","2","4","7","4","4","4","1","1","1","1","1","1","4","4","7","4","988888","1","1","4","4","1","1","1","999999","999999","1","2","3","3","3","3","1","1","1","1","6","7","1","5","7","7","5","7","1","4","1","1","2","3","2","999999","999999","999999","999999","999999","999999","999999","10","10","6","4","1","1","7","1","1","1","1","1","999999","999999","999999","0","0","0","0","0","2","1","2","0","0","1","0","1","0","1","0","1","0","1","0","0","1","1","1","2","1","1","988888","1","988888","1","988888","999999","999999","999999","988888","999999","999999","4","988888","4","2","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","4","3","2","1","1","3","4","4","1","888888","1","1","3","4","4","4","3","888888","888888","888888","888888","1","2","2","9","2","3","2","2","999999","16.0","2.0","1983.0","1","999999","4","3","5","999999","2","999999","2","2","3","2","0","0","3","999999","4","2","2","2","601","2","1","1","1","888888","1","1","0","1","0","1","1","0","1","1","1","1","0","1","6.0","12","2","5",,"3101.0","1510.0","1543.0",,"33.0",,"1","1.001335","0","999999"
