"year","pais","nationality","estratopri","upm","prov","municipio","jamdistrito","jamsegmento","ur","tamano","cluster","idiomaq","clusterdesc","annotations","idnum","intid","fecha","q1","ls3","a4","soct1","soct2","soct3","idio1","idio2","idio3","cp2","cp4a","cp4","np1","np2","muni10","sgl1","cp5","cp6","cp7","cp8","cp9","cp13","cp20","ls6","ls6a","it1","l1b","prot3","prot4","y4","jc1","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","aoj8","aoj11","aoj11a","aoj12","aoj17","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b18","b20","b20a","b21","b21a","b31","b32","b43","b16","b17","b37","b46","b47","b48","n1","n3","n9","n11","n12","n15","wt1","wt2","m1","m2","pop101","pop102","pop103","pop107","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros5","ros6","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","aut1","pp1","pp2","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc18","exc7","jamanticor2","per1","per2","per3","per4","per5","per6","per7","per8","per9","per10","jamfreeq","jamfreeord","jamtrust1","jamtrust2","jamtrust3","jamtrust4","crisis1","crisis2","vb1","vb2","vb3","vb10","vb11","pol1","vb20","clien1","clien2","jampolice1","jampolice2","jampolice3","jampolice4","jamefficacy2","jamefficacy5","jamefficacy6","ed","edlevel","edyear","q2","y1","y2","y3","haicr1","q3c","q3ca","q5a","q5b","jamsubjclas","jamsecur2","q10","q10a","q10b","q10a3","q10c","q16","q14","q10d","q10e","q10f","q11","q12","q12a","etid","leng1","www1","gi0","gi1","gi3","gi4","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r16","r18","ocup4a","ocup1a","ocup1b1","ocup1b2","pen1","pen3","pen4","sal1","sal2","sal4","colorr","sexi","colori","ti","ti3","quintall"
"2010","23","23","2301","230201","2302","230201","36","36","1","1","11","2","East Urban St. Andrew 036",,"86","5","13490000000.0","2","2.0","1.0","5.0","3.0","2.0","2.0","2.0","1.0","2","2.0","1.0","2.0","2.0",,,"4.0","1.0","4.0","4.0","4.0","4.0","4.0","7.0","5.0","2.0","8.0","2.0",,,"2.0","2.0","1.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","1.0","2.0","4.0","5.0","4.0","2.0","4.0","1.0","1.0","3.0","6.0","6.0","3.0","3.0","3.0","1.0","3.0","1.0","1.0","4.0","3.0","3.0","3.0","1.0","5.0","6.0",,"2.0","1.0","5.0","1.0","1.0","1.0","4.0","4.0","4.0","4.0","1.0","1.0","1.0","1.0","3.0","1.0","4.0","3.0","2.0","7.0","7.0","6.0","7.0","7.0","7.0","3.0","2.0","1.0","10.0","8.0","2.0","1.0","1.0","1.0","10.0","10.0","5.0","5.0","1.0","1.0","3.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0",,"0.0",,"0.0",,"0.0","1.0","4.0","6.0","5.0","5.0","3.0","4.0","1.0","5.0","2.0","6.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0",,"2.0",,"3.0","3.0","3.0",,"1.0","2.0","3.0","2.0","1.0","2.0","1.0","16.0","4.0","416.0","30.0",,,,,"5.0","514.0","1.0","1.0","1.0","3.0","8.0","2.0",,,"4.0",,"1.0","1.0","1.0",,"2.0","0.0",,"4","2203.0","1.0","2.0","1.0",,"1.0","1","1","1","1","1","1","1","0","1","1","1","0","0","1.0","2.0","3.0","2.0","2.0",,,"1.0","2.0","1.0","6","1","3","13490000000.0","1023","4"
"2010","23","23","2301","230201","2302","230201","36","36","1","1","11","2","East Urban St. Andrew 036",,"87","5","13490000000.0","2","2.0","15.0","5.0","3.0","2.0","3.0","3.0",,"2","2.0","2.0","2.0","2.0",,"2.0","4.0","1.0","4.0","3.0","4.0","4.0","3.0","5.0","6.0","2.0","6.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","1.0","1.0","8.0","1.0","2.0","1.0","3.0","2.0","4.0","3.0","4.0","5.0","4.0","4.0","5.0","4.0","5.0","6.0","6.0","6.0","4.0","6.0","6.0","4.0","6.0","6.0","6.0","7.0","5.0","5.0","4.0","5.0","6.0","6.0","4.0","5.0","4.0","4.0","4.0","3.0","4.0","4.0","4.0","4.0","2.0","2.0","2.0","1.0","2.0","2.0","4.0","5.0","6.0","5.0","4.0","4.0","4.0","3.0","4.0","2.0","2.0","7.0","8.0","8.0","1.0","1.0","1.0","2.0","9.0","8.0","6.0","6.0","1.0","1.0","2.0","1.0","1.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","1","0.0","0.0",,"1.0","0.0","0.0","2.0","4.0","5.0","2.0","6.0","1.0","4.0","2.0","6.0","1.0","6.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","2301.0","1.0","2301.0","3.0","3.0","3.0",,"1.0","2.0","2.0","2.0","1.0","2.0","2.0","15.0","5.0","515.0","58.0",,,,,"1.0","101.0","2.0","2.0","2.0","3.0","10.0","2.0",,,"4.0",,"1.0","1.0","2.0",,"4.0","2.0","0.0","4","2203.0","1.0","1.0","1.0","1.0","1.0","1","1","1","1","1","1","1","0","1","1","1","1","1","1.0","2.0","3.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","4","1","3","13490000000.0","1099","5"
"2010","23","23","2301","230201","2302","230201","36","36","1","1","11","2","East Urban St. Andrew 036",,"88","5","13490000000.0","2","3.0","13.0","3.0","3.0","3.0","2.0","3.0","2.0","2","2.0","2.0","2.0","2.0",,,"3.0","2.0","4.0","3.0","4.0","4.0","3.0","4.0","7.0","2.0","7.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","2.0","3.0","4.0","4.0","5.0","5.0","4.0","4.0","5.0","6.0","6.0","5.0","5.0","4.0","5.0","5.0","4.0","5.0","5.0","5.0","6.0","5.0","5.0","4.0","4.0","5.0","5.0","3.0","4.0","3.0","3.0","4.0","3.0","4.0","4.0","3.0","3.0","1.0","1.0","1.0","2.0","2.0","4.0","5.0","6.0","6.0","5.0","5.0","4.0","3.0","3.0","5.0","2.0","2.0","6.0","10.0","10.0","1.0","1.0","1.0","1.0","7.0","8.0","5.0","7.0","7.0","1.0","2.0","2.0","2.0","4.0","2.0","1.0","0.0","0.0",,"0.0",,"0",,"1.0","0.0","1.0","0.0","0.0","2.0","3.0","7.0","2.0","6.0","2.0","6.0","1.0","5.0","1.0","6.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","2301.0","2.0",,"3.0","3.0","3.0",,"1.0","2.0","2.0","3.0","2.0","2.0","1.0","10.0","2.0","210.0","60.0",,,,,"2.0","211.0","2.0","2.0","1.0","2.0","5.0","2.0",,,"4.0",,"1.0","3.0","3.0","2.0","2.0","1.0","0.0","4","2203.0","2.0","1.0","1.0","2.0","1.0","1","1","1","1","0","1","1","0","1","1","0","0","0","1.0","2.0","3.0","1.0","2.0",,,"1.0","2.0","1.0","7","1","3","13490000000.0","1494","3"
"2010","23","23","2301","230202","2302","230202","63","63","1","1","12","2","North East Urban St. Andrew 063",,"89","16","13490000000.0","1","4.0","57.0","5.0","3.0","3.0","5.0","3.0","3.0","2","2.0","2.0","2.0","2.0",,"3.0","4.0",,"4.0","4.0","4.0","4.0",,"0.0","5.0",,"1.0","2.0",,,"2.0","1.0",,"2.0","2.0","2.0",,,,"2.0","2.0","2.0","1.0","3.0","3.0","5.0","6.0",,"4.0",,,"5.0","7.0","5.0","6.0","6.0",,"5.0","5.0","6.0","5.0","6.0","7.0","6.0","6.0",,,"5.0",,,,"4.0","5.0","3.0","2.0","3.0","5.0","3.0","3.0","1.0","1.0","1.0","5.0","1.0","1.0","1.0","6.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","3.0","2.0","8.0","8.0","7.0","7.0","1.0","1.0","1.0","7.0","7.0",,"7.0",,"1.0","1.0","2.0",,"4.0","2.0","0.0","0.0","0.0",,"0.0",,"0",,"0.0",,"0.0",,"0.0","1.0","3.0","7.0","1.0","7.0","1.0","7.0","1.0","6.0","1.0","6.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0",,,,"4.0",,"3.0",,"2.0","1.0",,"4.0","2.0","2.0","1.0","12.0","3.0","312.0","18.0",,"4.0","2.0","6.0","7.0","707.0",,"1.0","2.0",,"0.0","2.0",,,"4.0",,"1.0",,"2.0",,"1.0","0.0",,"4","2203.0","2.0","1.0","1.0","1.0","2.0","1","1","0","1","0","0","1","0","1","1","1","0","1","4.0",,,,,,,,,,"7","2","3","13490000000.0","2435","4"
"2010","23","23","2301","230202","2302","230202","63","63","1","1","12","2","North East Urban St. Andrew 063",,"90","20","13490000000.0","1","2.0","3.0","4.0","3.0","3.0","3.0","2.0","2.0","2","2.0","2.0","2.0","2.0",,"3.0","4.0","4.0","4.0","4.0","4.0","4.0",,"7.0","8.0","1.0","10.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","1.0","1.0","2.0","4.0","5.0","5.0","4.0","6.0","5.0","6.0","5.0","5.0","4.0","4.0","5.0","6.0","7.0","4.0","4.0","5.0","5.0","7.0","5.0","5.0","4.0","4.0","4.0","6.0","1.0","1.0","2.0","1.0","1.0","1.0","5.0","4.0","5.0","4.0","1.0","1.0","1.0","1.0","4.0","1.0","3.0","7.0","2.0","5.0","4.0","7.0","7.0","5.0","7.0","3.0","3.0","10.0","10.0","10.0","4.0","1.0","1.0","1.0","10.0","10.0","10.0","10.0","1.0","1.0","3.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0",,"0.0",,"1.0","0.0","0.0","2.0","4.0","7.0","1.0","7.0","1.0","6.0","4.0","7.0","1.0","7.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","8.0","1.0","1.0",,"2.0",,"3.0",,"3.0",,"1.0","2.0","1.0","3.0","2.0","2.0","1.0","16.0","4.0","416.0","35.0",,,,,"5.0","505.0","4.0","3.0","2.0","2.0","9.0","2.0",,,"4.0",,"2.0","2.0","2.0",,"2.0","0.0",,"4","2201.0","1.0","1.0","1.0","1.0","1.0","1","1","1","1","2","1","1","0","1","1","1","1","1","1.0","2.0","3.0","2.0","1.0","3.0","1.0","1.0","2.0","1.0","5","2","6","13490000000.0","2244","5"
"2010","23","23","2301","230202","2302","230202","63","63","1","1","12","2","North East Urban St. Andrew 063",,"91","16","13490000000.0","1","3.0","3.0","5.0","3.0",,"5.0","3.0","3.0","2","2.0","2.0","1.0","2.0",,"2.0","2.0","3.0","2.0","3.0","4.0","4.0",,"3.0","6.0","2.0","9.0","2.0",,,"2.0","1.0","2.0",,"2.0","2.0",,,,"2.0","1.0","2.0","2.0","1.0","3.0","5.0","5.0","6.0",,"5.0","3.0","7.0","3.0","1.0","2.0",,,,"2.0","4.0","4.0","3.0","7.0","3.0","5.0","1.0","2.0","2.0",,"6.0","7.0","1.0","1.0","1.0","2.0","1.0","4.0","3.0","5.0","1.0","1.0","7.0","1.0","5.0","1.0","7.0","5.0",,"5.0","7.0","4.0","7.0","7.0","7.0","2.0","1.0","7.0","5.0","6.0","1.0","1.0","1.0","1.0","5.0","7.0","4.0","5.0",,"1.0","3.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0",,"0.0",,"0",,"0.0",,"1.0","0.0","0.0","1.0","3.0","5.0","3.0","7.0","4.0","5.0","6.0","1.0","1.0","7.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0","4.0","1.0","1.0","2301.0","2.0",,,"1.0","3.0",,"2.0","1.0","2.0","3.0",,"1.0","1.0","10.0","2.0","210.0","50.0",,,,,"2.0","202.0","1.0","1.0","2.0","1.0","0.0","2.0",,,"4.0",,"2.0",,"3.0","2.0","1.0","1.0","0.0","4","2203.0","5.0","1.0","1.0","2.0","2.0","1","1","0","1","0","0","0","0","1","1","0","0","0","3.0",,"2.0",,"2.0",,,"2.0",,,"8","2","3","13490000000.0","1844","2"
"2010","23","23","2301","230202","2302","230202","63","63","1","1","12","2","North East Urban St. Andrew 063",,"92","20","13490000000.0","1","2.0","3.0","4.0","2.0","2.0","3.0","2.0",,"2","2.0","2.0","2.0","2.0",,"3.0","4.0","4.0","4.0","4.0","4.0","4.0",,"6.0","6.0","1.0","9.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","1.0","1.0","2.0","4.0","6.0","4.0","4.0","5.0",,"6.0","5.0","6.0","4.0","4.0","6.0",,,"4.0",,"6.0","5.0","7.0","5.0","6.0","6.0","5.0","6.0","7.0","1.0","5.0","4.0","1.0","1.0","1.0","5.0","4.0","5.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","3.0","3.0","10.0","10.0",,"3.0","1.0","1.0","2.0","10.0","10.0","10.0","10.0","6.0","1.0","2.0","2.0","2.0","3.0","2.0","0.0","0.0","1.0","0.0","1.0","0.0","0",,"0.0",,"1.0","0.0","0.0","2.0","3.0","7.0","1.0","7.0","1.0","7.0","1.0","7.0","1.0","7.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","7.0","1.0","2.0",,"2.0",,"3.0","1.0","3.0",,"1.0","2.0","1.0","3.0","2.0","2.0","1.0","11.0","2.0","211.0","52.0",,,,,"2.0","207.0","5.0","3.0","2.0","3.0","9.0","2.0",,,"4.0",,"2.0","2.0","1.0",,"2.0","2.0","2.0","3","2201.0","2.0","1.0","1.0","1.0","1.0","1","1","1","1","2","1","1","0","1","1","1","0","1","1.0","4.0","3.0","2.0","2.0",,,"2.0",,,"7","2","6","13490000000.0","2507","5"
"2010","23","23","2301","230202","2302","230202","63","63","1","1","12","2","North East Urban St. Andrew 063",,"93","20","13490000000.0","2","3.0","3.0","4.0","3.0","2.0","4.0","2.0",,"2","2.0","2.0","2.0","2.0",,"3.0","4.0","1.0","4.0","4.0","4.0","4.0","4.0","5.0","7.0","1.0","8.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","1.0","1.0","2.0","4.0","6.0","5.0","4.0","5.0","7.0","6.0","6.0","7.0","4.0","5.0","4.0","1.0","6.0","5.0","6.0","6.0","5.0","7.0","6.0","6.0","4.0","4.0","5.0","6.0","2.0","6.0","4.0","2.0","2.0","2.0","4.0","4.0","3.0","3.0","1.0","1.0","1.0","1.0","3.0","4.0","2.0","7.0","1.0","7.0","3.0","3.0","5.0","7.0","7.0","2.0","2.0","8.0","10.0","10.0","3.0","1.0","1.0","1.0","10.0","6.0","9.0","9.0","6.0","1.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0",,"0.0",,"0.0",,"0.0","2.0","3.0","7.0","1.0","7.0","1.0","7.0","1.0","7.0","1.0","7.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","7.0","1.0","2.0",,"2.0",,"3.0",,"3.0",,"1.0","2.0","1.0","3.0","2.0","1.0","2.0","16.0","4.0","416.0","22.0",,"1.0",,"11.0","5.0","505.0","3.0","1.0","1.0","1.0","5.0","2.0",,,"4.0",,"1.0","4.0","2.0",,"1.0","0.0",,"4","2203.0","1.0","2.0","1.0","1.0","1.0","1","1","0","1","0","1","1","0","1","1","1","0","1","1.0","2.0","3.0","2.0","2.0",,,"2.0",,,"4","2","6","13490000000.0","2947","4"
"2010","23","23","2301","230202","2302","230202","63","63","1","1","12","2","North East Urban St. Andrew 063",,"94","16","13490000000.0","2","3.0","5.0","5.0","3.0","3.0","2.0","3.0","3.0","2","2.0","2.0","2.0","2.0",,"5.0","4.0","1.0","3.0","4.0","4.0","4.0","4.0","5.0","7.0","2.0","9.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","2.0","3.0","1.0","2.0","4.0","4.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","4.0","2.0","2.0","5.0","5.0","2.0","2.0","3.0","2.0","4.0","2.0","4.0","4.0","3.0","2.0","3.0","2.0","2.0","2.0","1.0","1.0","1.0","4.0","5.0","3.0","4.0","1.0","1.0","5.0","4.0","5.0","1.0","5.0","5.0","2.0","2.0","6.0","5.0","1.0","7.0","7.0","4.0","2.0","10.0","10.0","8.0","1.0","1.0","1.0","1.0","8.0","8.0","8.0","8.0","9.0","1.0","3.0","2.0","2.0","4.0","1.0","0.0","0.0","0.0",,"1.0","0.0","0",,"0.0",,"1.0","0.0","0.0","1.0","3.0","7.0","5.0","5.0","6.0","7.0","5.0","7.0","1.0","4.0","5.0","1.0","1.0","2.0","1.0","2.0","2.0","1.0","7.0","1.0","2.0",,"1.0","2301.0","4.0","3.0","3.0",,"1.0","1.0","2.0","3.0","1.0","2.0","1.0","16.0","4.0","416.0","44.0",,,,,"2.0","202.0","2.0","1.0","2.0","3.0","6.0","2.0",,,"1.0","3.0","2.0","2.0","1.0",,"1.0","1.0","1.0","4","2203.0","2.0","1.0","1.0","1.0","2.0","1","1","1","1","3","1","1","1","1","1","1","1","1","1.0","3.0","3.0","2.0","2.0",,,"1.0","3.0","1.0","5","2","3","13490000000.0","3565","5"
"2010","23","23","2301","230202","2302","230202","63","63","1","1","12","2","North East Urban St. Andrew 063",,"95","16","13490000000.0","2","1.0","31.0","5.0","3.0","1.0","2.0","2.0","2.0","2","1.0","2.0","2.0","2.0",,"3.0","4.0","2.0","2.0","4.0","4.0","4.0","4.0","7.0","3.0","3.0","1.0","2.0",,,"2.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","2.0","2.0","1.0","2.0","4.0","5.0","4.0",,"6.0","5.0","5.0","6.0",,"4.0","3.0","7.0","7.0",,"6.0","6.0","5.0","7.0","5.0","5.0","4.0",,"6.0","7.0","3.0",,"3.0","3.0","1.0","3.0","5.0","5.0","5.0","3.0","3.0","1.0","1.0","5.0","1.0",,,"1.0","4.0","5.0","1.0","7.0","5.0","7.0","7.0","7.0","2.0","2.0","6.0","6.0","6.0","4.0","1.0","1.0","1.0",,"5.0","5.0","5.0","5.0","1.0","1.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0",,"0.0",,"1.0","0.0","1.0","1.0","4.0","7.0","1.0","5.0","1.0","7.0","1.0","6.0","1.0","6.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","7.0","1.0","1.0","2302.0","1.0","2302.0","3.0",,"3.0",,"2.0","1.0","3.0","4.0","2.0","2.0","1.0","6.0","1.0","106.0","48.0",,,,,"7.0","707.0","4.0","1.0","2.0","1.0","3.0","1.0","2.0","3.0","2.0","3.0",,"4.0","3.0","5.0","2.0","4.0","4.0","4","2203.0","4.0","1.0","1.0","1.0","2.0","1","1","0","1","1","1","1","0","1","1","1","0","1","1.0","1.0","3.0","2.0","1.0","2.0","1.0","2.0",,,"7","2","3","13490000000.0","87238","4"
"2010","23","23","2301","230202","2302","230202","63","63","1","1","12","2","North East Urban St. Andrew 063",,"96","20","13490000000.0","2","2.0","1.0","4.0","3.0","2.0","4.0","2.0","2.0","2","2.0","2.0","2.0","2.0",,"2.0","4.0","2.0","2.0","4.0","4.0","4.0","4.0","6.0","7.0","1.0","7.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","1.0","2.0","1.0","4.0","7.0","7.0","5.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0",,"7.0","7.0","7.0","7.0","7.0","6.0","6.0","4.0","4.0","7.0","7.0","3.0","7.0","3.0","3.0","2.0","3.0","5.0","4.0","3.0","3.0","1.0","1.0","1.0","1.0","5.0","6.0","3.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","10.0","10.0","10.0","10.0","4.0","1.0","2.0","2.0","2.0","3.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0",,"0.0",,"1.0","0.0","0.0","2.0","2.0","7.0","1.0","7.0","1.0","6.0","3.0","7.0","1.0","7.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","7.0","1.0","1.0",,"2.0",,"3.0",,"3.0",,"1.0","2.0","1.0","3.0","1.0","1.0","2.0","17.0","4.0","417.0","65.0",,,,,"1.0","101.0","1.0","1.0","2.0","3.0","8.0","2.0",,,"4.0",,"2.0","2.0","2.0",,"6.0","2.0","2.0","3","2203.0","1.0","1.0","1.0","1.0","1.0","1","1","1","1","1","1","1","0","1","1","1","0","1","1.0","1.0","3.0","2.0","1.0","3.0","1.0","1.0","2.0","1.0","8","2","6","13490000000.0","2974","5"
"2010","23","23","2301","230202","2302","230202","57","57","1","1","13","2","North East Urban St. Andrew 057",,"97","20","13490000000.0","1","3.0","5.0","5.0","3.0","2.0","4.0","3.0","3.0","2","2.0","2.0","2.0","2.0",,"4.0","4.0","4.0","4.0","4.0","4.0","4.0",,"3.0","5.0","2.0","6.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","3.0","5.0","5.0","3.0","3.0","5.0","5.0","5.0","4.0","4.0","1.0","2.0","1.0","1.0","3.0","1.0","4.0","4.0","6.0","4.0","5.0","6.0","3.0","3.0","7.0","1.0","3.0","3.0","1.0","1.0","1.0","3.0","5.0","5.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","4.0","5.0","6.0","7.0","7.0","7.0","7.0","7.0","7.0","4.0","4.0","10.0","10.0","10.0","10.0","1.0","1.0","2.0","10.0","10.0","10.0","10.0","2.0","1.0","3.0","2.0","1.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0",,"0.0",,"1.0","0.0","0.0","2.0","4.0","7.0","1.0","7.0","2.0","7.0","4.0","7.0","1.0","7.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","7.0","1.0","2.0",,"2.0",,"4.0",,"3.0",,,,"2.0","4.0","2.0","2.0","1.0","11.0","2.0","211.0","21.0","4.0","1.0","2.0","1.0","4.0","403.0","5.0","4.0","1.0","1.0","4.0","2.0",,,"4.0",,"1.0","4.0","2.0",,"3.0","1.0","1.0","4","2202.0","2.0","2.0","1.0","1.0","1.0","1","1","0","1","0","0","1","0","1","1","0","0","0","1.0","2.0","3.0","2.0","2.0",,,"2.0",,,"8","2","6","13490000000.0","2770","2"
"2010","23","23","2301","230202","2302","230202","57","57","1","1","13","2","North East Urban St. Andrew 057",,"98","20","13490000000.0","1","3.0","3.0","5.0","3.0","3.0","4.0","3.0","3.0","2","2.0","2.0","2.0","2.0",,"3.0","4.0","2.0","4.0","4.0","4.0","4.0",,"4.0","5.0","2.0","6.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","1.0","1.0","4.0","7.0","4.0","3.0","4.0","4.0","7.0","4.0","5.0","4.0","1.0","3.0","1.0","3.0","3.0","1.0","6.0","4.0","7.0","5.0","6.0","7.0","4.0","4.0","7.0","1.0","3.0","2.0","1.0","1.0","1.0","5.0","5.0","5.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","3.0","3.0","7.0","10.0","8.0","1.0","1.0","1.0","1.0","10.0","7.0","10.0","10.0","1.0","1.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0",,"0.0",,"1.0","0.0","0.0","1.0","3.0","7.0","1.0","7.0","1.0","7.0","5.0","6.0","1.0","7.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","7.0","1.0","1.0",,"2.0",,"3.0","1.0","3.0",,"1.0","2.0","2.0","3.0","2.0","2.0","1.0","11.0","2.0","211.0","36.0",,,,,"5.0","514.0","1.0","1.0","1.0","1.0","6.0","2.0",,,"4.0",,,"4.0","3.0","1.0","2.0","3.0","3.0","3","2203.0","5.0","1.0","1.0","1.0","1.0","1","1","0","1","1","1","1","0","1","1","0","0","0","3.0",,"2.0","2.0","2.0",,,"2.0",,,"6","2","6","13490000000.0","2547","3"
"2010","23","23","2301","230202","2302","230202","57","57","1","1","13","2","North East Urban St. Andrew 057",,"99","20","13490000000.0","1","2.0","1.0","3.0","3.0","2.0","3.0","2.0","2.0","2","2.0","2.0","2.0","2.0",,"3.0","4.0","4.0","4.0","4.0","4.0","4.0",,"8.0","8.0","1.0","7.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","1.0","2.0","1.0","4.0","7.0","7.0","5.0","7.0","7.0","7.0","7.0","5.0","6.0","7.0","4.0","1.0","4.0","7.0","7.0","7.0","7.0","7.0","6.0","7.0","5.0","7.0","7.0","5.0","3.0","6.0","4.0","3.0","4.0","4.0","4.0","5.0","3.0","3.0","1.0","1.0","1.0","1.0","1.0","6.0","4.0","7.0","1.0","5.0","5.0","7.0","7.0","7.0","7.0","1.0","1.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","10.0","8.0","7.0","10.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","0.0","0.0","1.0","0.0","1.0","0.0","0",,"0.0",,"1.0","0.0","0.0","2.0","2.0","7.0","3.0","7.0","1.0","7.0","1.0","7.0","1.0","7.0","1.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","2302.0","2.0",,"1.0","2.0","3.0",,"1.0","2.0","1.0","2.0","1.0","1.0","2.0","16.0","4.0","416.0","49.0",,,,,"4.0","402.0","5.0","3.0","2.0","4.0","9.0","2.0",,,"1.0","1.0","2.0","2.0","2.0",,"2.0","2.0","1.0","4","2203.0","1.0","1.0","1.0","1.0","1.0","1","1","1","1","1","1","1","0","1","1","1","1","1","1.0","3.0","3.0","2.0","1.0","1.0","1.0","2.0",,,"5","2","6","13490000000.0","2709","5"
"2010","23","23","2301","230202","2302","230202","57","57","1","1","13","2","North East Urban St. Andrew 057",,"100","20","13490000000.0","1","2.0","3.0","4.0","2.0","2.0","3.0","2.0","2.0","2","2.0","2.0","2.0","2.0",,"3.0","4.0","2.0","2.0","4.0","3.0","4.0",,"8.0","8.0","1.0","5.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","1.0","1.0","1.0","4.0","7.0","5.0","5.0","6.0","5.0","7.0","6.0","5.0","6.0","6.0","4.0","1.0","7.0","5.0","6.0","7.0","6.0","7.0","6.0","7.0","5.0","6.0","6.0","7.0","2.0","7.0","4.0","2.0","3.0","3.0","5.0","5.0","3.0","3.0","1.0","1.0","1.0","1.0","1.0","4.0","1.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","8.0","10.0","10.0","1.0","1.0","1.0","1.0","10.0","7.0","6.0","8.0","1.0","1.0","2.0","2.0","2.0","3.0","1.0","0.0","0.0","0.0",,"1.0","0.0","0",,"1.0","0.0","1.0","0.0","0.0","2.0","2.0","7.0","1.0","7.0","1.0","7.0","3.0","7.0","1.0","7.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","7.0","1.0","1.0","2302.0","1.0","2302.0","1.0","2.0","3.0",,"1.0","2.0","1.0","3.0","1.0","1.0","2.0","15.0","5.0","515.0","58.0",,,,,"2.0","209.0","2.0","1.0","1.0","2.0","8.0","2.0",,,"4.0",,"2.0","3.0","2.0",,"2.0","3.0","2.0","4","2203.0","2.0","1.0","1.0","1.0","1.0","1","1","1","1","1","1","1","0","1","1","1","0","1","1.0","1.0","3.0","2.0","1.0","3.0","1.0","1.0","2.0","1.0","6","2","6","13490000000.0","2673","5"
