"a05","a12","country","a04","f04b","zia_cluster_cd","zia_district_cd","zia_region_cd","zia_int_outcome","urbrur","a06_old","activity","acode","f01_1","f01_2","wt_weai_1","wt_weai_2","weaiwght","a06","pbs_id"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","A","Sleep, rest","645",,,,,"1.0","4"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","B","Eat, drink","135",,,,,"1.0","4"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","C","Personal care","630",,,,,"1.0","4"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","G","Farm","390",,,,,"1.0","4"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","L","Cook","165",,,,,"1.0","4"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","M","Domestic","90",,,,,"1.0","4"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","P","Travel","60",,,,,"1.0","4"
"2","1","Malawi","1","10.0","31","1","1","1","2","2.0","A","Sleep, rest","675","30.0",,,,"2.0","5"
"2","1","Malawi","1","10.0","31","1","1","1","2","2.0","B","Eat, drink","75",,,,,"2.0","5"
"2","1","Malawi","1","10.0","31","1","1","1","2","2.0","C","Personal care","30",,,,,"2.0","5"
"2","1","Malawi","1","10.0","31","1","1","1","2","2.0","G","Farm","345",,,,,"2.0","5"
"2","1","Malawi","1","10.0","31","1","1","1","2","2.0","L","Cook","105",,,,,"2.0","5"
"2","1","Malawi","1","10.0","31","1","1","1","2","2.0","M","Domestic","60",,,,,"2.0","5"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0","A","Sleep, rest","660",,,,,"1.0","7"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0","B","Eat, drink","645","15.0",,,,"1.0","7"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0","C","Personal care","30",,,,,"1.0","7"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0","G","Farm","630",,,,,"1.0","7"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","A","Sleep, rest","675",,,,,"1.0","7"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","B","Eat, drink","225",,,,,"1.0","7"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","C","Personal care","45",,,,,"1.0","7"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","G","Farm","315",,,,,"1.0","7"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","L","Cook","675",,,,,"1.0","7"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","M","Domestic","135","90.0",,,,"1.0","7"
"1","1","Malawi","1","5.0","31","1","1","1","2","1.0",,,"0",,,,,"1.0","8"
"1","1","Malawi","1","5.0","31","1","1","1","2","1.0","A","Sleep, rest","690",,,,,"1.0","8"
"1","1","Malawi","1","5.0","31","1","1","1","2","1.0","B","Eat, drink","135",,,,,"1.0","8"
"1","1","Malawi","1","5.0","31","1","1","1","2","1.0","G","Farm","600",,,,,"1.0","8"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","A","Sleep, rest","600","90.0",,,,"1.0","8"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","B","Eat, drink","150",,,,,"1.0","8"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","C","Personal care","60",,,,,"1.0","8"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","G","Farm","300",,,,,"1.0","8"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","L","Cook","165",,,,,"1.0","8"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","N","Family care","75",,,,,"1.0","8"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0",,,"0",,,,,"1.0","9"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0","A","Sleep, rest","645",,,,,"1.0","9"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0","B","Eat, drink","225",,,,,"1.0","9"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0","C","Personal care","180",,,,,"1.0","9"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0","G","Farm","705",,,,,"1.0","9"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0","U","Social","255",,,,,"1.0","9"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","A","Sleep, rest","600","45.0",,,,"1.0","9"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","B","Eat, drink","660",,,,,"1.0","9"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","G","Farm","300",,,,,"1.0","9"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","L","Cook","285",,,,,"1.0","9"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","P","Travel","180",,,,,"1.0","9"
"2","1","Malawi","1","10.0","31","1","1","1","2","1.0","A","Sleep, rest","615","105.0",,,,"1.0","11"
"2","1","Malawi","1","10.0","31","1","1","1","2","1.0","B","Eat, drink","300",,,,,"1.0","11"
"2","1","Malawi","1","10.0","31","1","1","1","2","1.0","C","Personal care","195",,,,,"1.0","11"
"2","1","Malawi","1","10.0","31","1","1","1","2","1.0","G","Farm","300",,,,,"1.0","11"
"2","1","Malawi","1","10.0","31","1","1","1","2","1.0","L","Cook","660",,,,,"1.0","11"
"2","1","Malawi","1","10.0","31","1","1","1","2","1.0","A","Sleep, rest","690","75.0",,,,"2.0","13"
"2","1","Malawi","1","10.0","31","1","1","1","2","1.0","B","Eat, drink","690",,,,,"2.0","13"
"2","1","Malawi","1","10.0","31","1","1","1","2","1.0","C","Personal care","165",,,,,"2.0","13"
"2","1","Malawi","1","10.0","31","1","1","1","2","1.0","K","Textile","315",,,,,"2.0","13"
"2","1","Malawi","1","10.0","31","1","1","1","2","1.0","L","Cook","360","75.0",,,,"2.0","13"
"2","1","Malawi","1","10.0","31","1","1","1","2","1.0","M","Domestic","120",,,,,"2.0","13"
"1","1","Malawi","1","9.0","31","1","1","1","2","1.0",,,"0",,,,,"1.0","14"
"1","1","Malawi","1","9.0","31","1","1","1","2","1.0","A","Sleep, rest","660",,,,,"1.0","14"
"1","1","Malawi","1","9.0","31","1","1","1","2","1.0","C","Personal care","180",,,,,"1.0","14"
"1","1","Malawi","1","9.0","31","1","1","1","2","1.0","G","Farm","600",,,,,"1.0","14"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","A","Sleep, rest","540","90.0",,,,"1.0","14"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","B","Eat, drink","165",,,,,"1.0","14"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","C","Personal care","60",,,,,"1.0","14"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","G","Farm","465",,,,,"1.0","14"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","L","Cook","120",,,,,"1.0","14"
"1","1","Malawi","1","4.0","31","1","1","1","2","1.0","A","Sleep, rest","660","45.0",,,,"1.0","15"
"1","1","Malawi","1","4.0","31","1","1","1","2","1.0","B","Eat, drink","300",,,,,"1.0","15"
"1","1","Malawi","1","4.0","31","1","1","1","2","1.0","C","Personal care","60",,,,,"1.0","15"
"1","1","Malawi","1","4.0","31","1","1","1","2","1.0","G","Farm","585",,,,,"1.0","15"
"1","1","Malawi","1","4.0","31","1","1","1","2","1.0","U","Social","675",,,,,"1.0","15"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0",,,"0",,,,,"1.0","15"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","A","Sleep, rest","555",,,,,"1.0","15"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","B","Eat, drink","240",,,,,"1.0","15"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","C","Personal care","300",,,,,"1.0","15"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","F","Own business","165",,,,,"1.0","15"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","G","Farm","300",,,,,"1.0","15"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","L","Cook","135",,,,,"1.0","15"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","M","Domestic","675",,,,,"1.0","15"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","P","Travel","60",,,,,"1.0","15"
"1","1","Malawi","1","7.0","31","1","1","1","2","1.0","A","Sleep, rest","555",,,,,"1.0","16"
"1","1","Malawi","1","7.0","31","1","1","1","2","1.0","B","Eat, drink","555",,,,,"1.0","16"
"1","1","Malawi","1","7.0","31","1","1","1","2","1.0","C","Personal care","180",,,,,"1.0","16"
"1","1","Malawi","1","7.0","31","1","1","1","2","1.0","F","Own business","510",,,,,"1.0","16"
"1","1","Malawi","1","7.0","31","1","1","1","2","1.0","P","Travel","360",,,,,"1.0","16"
"1","1","Malawi","1","7.0","31","1","1","1","2","1.0","Q","TV, radio","45",,,,,"1.0","16"
"1","1","Malawi","1","4.0","31","1","1","1","2","1.0","A","Sleep, rest","690",,,,,"1.0","17"
"1","1","Malawi","1","4.0","31","1","1","1","2","1.0","B","Eat, drink","75","45.0",,,,"1.0","17"
"1","1","Malawi","1","4.0","31","1","1","1","2","1.0","C","Personal care","30",,,,,"1.0","17"
"1","1","Malawi","1","4.0","31","1","1","1","2","1.0","F","Own business","510",,,,,"1.0","17"
"1","1","Malawi","1","4.0","31","1","1","1","2","1.0","G","Farm","60",,,,,"1.0","17"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","A","Sleep, rest","435","15.0",,,,"1.0","17"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","B","Eat, drink","105",,,,,"1.0","17"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","C","Personal care","75",,,,,"1.0","17"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","E","Employed","15",,,,,"1.0","17"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","G","Farm","285",,,,,"1.0","17"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","L","Cook","195",,,,,"1.0","17"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","M","Domestic","225",,,,,"1.0","17"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","N","Family care","45",,,,,"1.0","17"
"1","1","Malawi","1","3.0","31","1","1","1","2","1.0","A","Sleep, rest","690",,,,,"1.0","18"
"1","1","Malawi","1","3.0","31","1","1","1","2","1.0","B","Eat, drink","75",,,,,"1.0","18"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0",,,"0",,,,,"1.0","18"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","A","Sleep, rest","660",,,,,"1.0","18"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","B","Eat, drink","180",,,,,"1.0","18"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","C","Personal care","120",,,,,"1.0","18"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","G","Farm","345",,,,,"1.0","18"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","J","Shop","360",,,,,"1.0","18"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","L","Cook","645",,,,,"1.0","18"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","M","Domestic","195",,,,,"1.0","18"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","P","Travel","135",,,,,"1.0","18"
"1","1","Malawi","1","4.0","31","1","1","1","2","1.0",,,"0",,,,,"1.0","19"
"1","1","Malawi","1","4.0","31","1","1","1","2","1.0","A","Sleep, rest","660",,,,,"1.0","19"
"1","1","Malawi","1","4.0","31","1","1","1","2","1.0","B","Eat, drink","180",,,,,"1.0","19"
"1","1","Malawi","1","4.0","31","1","1","1","2","1.0","C","Personal care","60",,,,,"1.0","19"
"1","1","Malawi","1","4.0","31","1","1","1","2","1.0","G","Farm","315",,,,,"1.0","19"
"1","1","Malawi","1","4.0","31","1","1","1","2","1.0","J","Shop","645",,,,,"1.0","19"
"1","1","Malawi","1","4.0","31","1","1","1","2","1.0","Q","TV, radio","105",,,,,"1.0","19"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","A","Sleep, rest","675",,,,,"1.0","19"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","B","Eat, drink","645",,,,,"1.0","19"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","C","Personal care","75",,,,,"1.0","19"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","G","Farm","660",,,,,"1.0","19"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","L","Cook","225",,,,,"1.0","19"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","M","Domestic","345",,,,,"1.0","19"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","N","Family care","90","225.0",,,,"1.0","19"
"2","1","Malawi","1","10.0","31","1","1","1","2","2.0","A","Sleep, rest","495",,,,,"2.0","20"
"2","1","Malawi","1","10.0","31","1","1","1","2","2.0","B","Eat, drink","90",,,,,"2.0","20"
"2","1","Malawi","1","10.0","31","1","1","1","2","2.0","C","Personal care","90",,,,,"2.0","20"
"2","1","Malawi","1","10.0","31","1","1","1","2","2.0","G","Farm","435",,,,,"2.0","20"
"2","1","Malawi","1","10.0","31","1","1","1","2","2.0","L","Cook","165",,,,,"2.0","20"
"2","1","Malawi","1","10.0","31","1","1","1","2","2.0","M","Domestic","105",,,,,"2.0","20"
"2","1","Malawi","1","10.0","31","1","1","1","2","2.0","N","Family care","60","135.0",,,,"2.0","20"
"1","1","Malawi","1","3.0","31","1","1","1","2","1.0",,,"0",,,,,"1.0","21"
"1","1","Malawi","1","3.0","31","1","1","1","2","1.0","A","Sleep, rest","615",,,,,"1.0","21"
"1","1","Malawi","1","3.0","31","1","1","1","2","1.0","B","Eat, drink","135",,,,,"1.0","21"
"1","1","Malawi","1","3.0","31","1","1","1","2","1.0","C","Personal care","45",,,,,"1.0","21"
"1","1","Malawi","1","3.0","31","1","1","1","2","1.0","G","Farm","345",,,,,"1.0","21"
"1","1","Malawi","1","3.0","31","1","1","1","2","1.0","J","Shop","60",,,,,"1.0","21"
"1","1","Malawi","1","3.0","31","1","1","1","2","1.0","M","Domestic","75",,,,,"1.0","21"
"1","1","Malawi","1","3.0","31","1","1","1","2","1.0","U","Social","180",,,,,"1.0","21"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0",,,"0",,,,,"1.0","21"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","A","Sleep, rest","675",,,,,"1.0","21"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","B","Eat, drink","75",,,,,"1.0","21"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","C","Personal care","105",,,,,"1.0","21"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","G","Farm","600",,,,,"1.0","21"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","L","Cook","300",,,,,"1.0","21"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","M","Domestic","180",,,,,"1.0","21"
"2","1","Malawi","2","10.0","31","1","1","1","2","1.0","N","Family care","165",,,,,"1.0","21"
"2","5","Malawi","1","3.0","31","1","1","1","2","2.0","A","Sleep, rest","675",,,,,"2.0","22"
"2","5","Malawi","1","3.0","31","1","1","1","2","2.0","B","Eat, drink","30",,,,,"2.0","22"
"2","5","Malawi","1","3.0","31","1","1","1","2","2.0","C","Personal care","30",,,,,"2.0","22"
"2","5","Malawi","1","3.0","31","1","1","1","2","2.0","G","Farm","165",,,,,"2.0","22"
"2","5","Malawi","1","3.0","31","1","1","1","2","2.0","L","Cook","180",,,,,"2.0","22"
"2","5","Malawi","1","3.0","31","1","1","1","2","2.0","M","Domestic","210",,,,,"2.0","22"
"2","5","Malawi","1","3.0","31","1","1","1","2","2.0","N","Family care","15",,,,,"2.0","22"
"2","5","Malawi","1","3.0","31","1","1","1","2","2.0","P","Travel","30",,,,,"2.0","22"
"1","1","Malawi","2","5.0","31","1","1","1","2","1.0","A","Sleep, rest","660",,,,,"1.0","23"
"1","1","Malawi","2","5.0","31","1","1","1","2","1.0","B","Eat, drink","105","60.0",,,,"1.0","23"
"1","1","Malawi","2","5.0","31","1","1","1","2","1.0","G","Farm","540",,,,,"1.0","23"
"2","1","Malawi","1","2.0","31","1","1","1","2","1.0",,,"0",,,,,"1.0","23"
"2","1","Malawi","1","2.0","31","1","1","1","2","1.0","A","Sleep, rest","645",,,,,"1.0","23"
"2","1","Malawi","1","2.0","31","1","1","1","2","1.0","B","Eat, drink","30",,,,,"1.0","23"
"2","1","Malawi","1","2.0","31","1","1","1","2","1.0","C","Personal care","30",,,,,"1.0","23"
"2","1","Malawi","1","2.0","31","1","1","1","2","1.0","G","Farm","465",,,,,"1.0","23"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0","A","Sleep, rest","690",,,,,"1.0","24"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0","B","Eat, drink","525","60.0",,,,"1.0","24"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0","C","Personal care","120",,,,,"1.0","24"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0","G","Farm","630",,,,,"1.0","24"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0","N","Family care","120",,,,,"1.0","24"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0","U","Social","390",,,,,"1.0","24"
"2","1","Malawi","2","7.0","31","1","1","1","2","1.0","A","Sleep, rest","675",,,,,"1.0","24"
"2","1","Malawi","2","7.0","31","1","1","1","2","1.0","B","Eat, drink","60",,,,,"1.0","24"
"2","1","Malawi","2","7.0","31","1","1","1","2","1.0","C","Personal care","90",,,,,"1.0","24"
"2","1","Malawi","2","7.0","31","1","1","1","2","1.0","G","Farm","510",,,,,"1.0","24"
"2","1","Malawi","2","7.0","31","1","1","1","2","1.0","L","Cook","330",,,,,"1.0","24"
"2","1","Malawi","2","7.0","31","1","1","1","2","1.0","M","Domestic","75",,,,,"1.0","24"
"2","1","Malawi","2","7.0","31","1","1","1","2","1.0","N","Family care","675","15.0",,,,"1.0","24"
"2","1","Malawi","2","7.0","31","1","1","1","2","1.0","U","Social","105",,,,,"1.0","24"
"1","1","Malawi","1","5.0","31","1","1","1","2","1.0","A","Sleep, rest","675",,,,,"1.0","25"
"1","1","Malawi","1","5.0","31","1","1","1","2","1.0","B","Eat, drink","180","45.0",,,,"1.0","25"
"1","1","Malawi","1","5.0","31","1","1","1","2","1.0","C","Personal care","60",,,,,"1.0","25"
"1","1","Malawi","1","5.0","31","1","1","1","2","1.0","G","Farm","450",,,,,"1.0","25"
"1","1","Malawi","1","5.0","31","1","1","1","2","1.0","U","Social","120",,,,,"1.0","25"
"1","1","Malawi","1","5.0","31","1","1","1","2","1.0","X","Other","255",,,,,"1.0","25"
"2","1","Malawi","2","5.0","31","1","1","1","2","1.0","A","Sleep, rest","660",,,,,"1.0","25"
"2","1","Malawi","2","5.0","31","1","1","1","2","1.0","B","Eat, drink","45",,,,,"1.0","25"
"2","1","Malawi","2","5.0","31","1","1","1","2","1.0","C","Personal care","30",,,,,"1.0","25"
"2","1","Malawi","2","5.0","31","1","1","1","2","1.0","L","Cook","195","15.0",,,,"1.0","25"
"2","1","Malawi","2","5.0","31","1","1","1","2","1.0","M","Domestic","360","30.0",,,,"1.0","25"
"2","1","Malawi","2","5.0","31","1","1","1","2","1.0","N","Family care","15",,,,,"1.0","25"
"2","6","Malawi","1","1.0","31","1","1","1","2","2.0",,,"0",,,,,"2.0","26"
"2","6","Malawi","1","1.0","31","1","1","1","2","2.0","A","Sleep, rest","615",,,,,"2.0","26"
"2","6","Malawi","1","1.0","31","1","1","1","2","2.0","B","Eat, drink","30",,,,,"2.0","26"
"2","6","Malawi","1","1.0","31","1","1","1","2","2.0","C","Personal care","270",,,,,"2.0","26"
"2","6","Malawi","1","1.0","31","1","1","1","2","2.0","G","Farm","690",,,,,"2.0","26"
"2","2","Malawi","1","6.0","31","1","1","1","2","2.0",,,"0",,,,,"2.0","27"
"2","2","Malawi","1","6.0","31","1","1","1","2","2.0","A","Sleep, rest","645",,,,,"2.0","27"
"2","2","Malawi","1","6.0","31","1","1","1","2","2.0","B","Eat, drink","30",,,,,"2.0","27"
"2","2","Malawi","1","6.0","31","1","1","1","2","2.0","C","Personal care","30",,,,,"2.0","27"
"2","2","Malawi","1","6.0","31","1","1","1","2","2.0","G","Farm","435",,,,,"2.0","27"
"2","2","Malawi","1","6.0","31","1","1","1","2","2.0","L","Cook","150",,,,,"2.0","27"
"2","2","Malawi","1","6.0","31","1","1","1","2","2.0","P","Travel","30",,,,,"2.0","27"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0",,,"0",,,,,"1.0","28"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0","A","Sleep, rest","645",,,,,"1.0","28"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0","B","Eat, drink","135",,,,,"1.0","28"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0","C","Personal care","435",,,,,"1.0","28"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0","G","Farm","270",,,,,"1.0","28"
"1","1","Malawi","1","10.0","31","1","1","1","2","1.0","M","Domestic","480",,,,,"1.0","28"
"2","1","Malawi","2","3.0","31","1","1","1","2","1.0","A","Sleep, rest","525",,,,,"1.0","28"
"2","1","Malawi","2","3.0","31","1","1","1","2","1.0","B","Eat, drink","45","15.0",,,,"1.0","28"
"2","1","Malawi","2","3.0","31","1","1","1","2","1.0","C","Personal care","90",,,,,"1.0","28"
"2","1","Malawi","2","3.0","31","1","1","1","2","1.0","F","Own business","90","90.0",,,,"1.0","28"
"2","1","Malawi","2","3.0","31","1","1","1","2","1.0","G","Farm","210",,,,,"1.0","28"
"2","1","Malawi","2","3.0","31","1","1","1","2","1.0","L","Cook","660",,,,,"1.0","28"
"2","1","Malawi","2","3.0","31","1","1","1","2","1.0","M","Domestic","195",,,,,"1.0","28"
"2","1","Malawi","2","3.0","31","1","1","1","2","1.0","N","Family care","15",,,,,"1.0","28"
"2","1","Malawi","2","3.0","31","1","1","1","2","1.0","P","Travel","510",,,,,"1.0","28"
"2","1","Malawi","2","3.0","31","1","1","1","2","1.0","Q","TV, radio","495",,,,,"1.0","28"
"2","1","Malawi","1","5.0","63","1","1","1","2","2.0",,,"0",,,"580.0","580.0","2.0","29"
"2","1","Malawi","1","5.0","63","1","1","1","2","2.0","A","Sleep, rest","690",,,"580.0","580.0","2.0","29"
"2","1","Malawi","1","5.0","63","1","1","1","2","2.0","B","Eat, drink","30",,,"580.0","580.0","2.0","29"
"2","1","Malawi","1","5.0","63","1","1","1","2","2.0","C","Personal care","15",,,"580.0","580.0","2.0","29"
"2","1","Malawi","1","5.0","63","1","1","1","2","2.0","G","Farm","540",,,"580.0","580.0","2.0","29"
"2","1","Malawi","1","5.0","63","1","1","1","2","2.0","L","Cook","90",,,"580.0","580.0","2.0","29"
"2","1","Malawi","1","5.0","63","1","1","1","2","2.0","M","Domestic","45",,,"580.0","580.0","2.0","29"
"1","1","Malawi","1","1.0","63","1","1","1","2","1.0",,,"0",,,,,"1.0","30"
"1","1","Malawi","1","1.0","63","1","1","1","2","1.0","A","Sleep, rest","510",,,,,"1.0","30"
"1","1","Malawi","1","1.0","63","1","1","1","2","1.0","B","Eat, drink","180",,,,,"1.0","30"
"1","1","Malawi","1","1.0","63","1","1","1","2","1.0","C","Personal care","60",,,,,"1.0","30"
"1","1","Malawi","1","1.0","63","1","1","1","2","1.0","G","Farm","645",,,,,"1.0","30"
"1","1","Malawi","1","1.0","63","1","1","1","2","1.0","W","Religious","45",,,,,"1.0","30"
"2","1","Malawi","2","10.0","63","1","1","1","2","1.0","A","Sleep, rest","660",,,,,"1.0","30"
