"pais","year","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","q1","q2","nationality","domupm","domdistrito","domseccion","domsecciond","dombarrio","dombarriod","dompoligono","domareacen","domsegmento","domsec","clusterdesc","fecha2","ls3","a4","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","np1","np2","sgl1","cp5","cp6","cp6l","cp7","cp7l","cp8","cp8l","cp9","cp13","cp20","cp21","it1","mil6","mil5","l1","immig2","immig1","prot3","prot4","prot7","prot6","prot8","jc1","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","arm2","vic40","vic41","vic43","vic44","vic45","vic101","vic102","vic103","vol207","vol206","vol202","vol203","vol204","vol205","aoj8","aoj11","domaoj11b","aoj12","aoj17","aoj16a","aoj18","aoj20","aoj21","aoj22","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b18","b20","b20a","b21","b21a","b31","b32","b43","b37","b47a","n1","n3","n9","n11","n15","epp1","epp3","mil1","mil2","b3milx","mil3","mil4","m1","m2","sd2new2","sd3new2","sd6new2","pop101","pop107","pop113","eff1","eff2","ing4","doming5","dem23","ros1","ros2","ros3","ros4","ros6","mil7","td5","cct3","gen1","gen6","rac2a","pn4","pn5","w14a","domw14b","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","d7","d8","dis35a","dis35b","dis35c","dis35d","domdis35d1","domdis35d2","domw6","domw7","domw8","domw9","domw10","domw11","domw12","domw13","domw14a","dem2","dem11","aut1","exc2","exc6","exc20","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc18","exc7","exc7mil","dis2","dis3","dis5","vb1","inf1","vb2","vb3","vb10","vb11","domvb13","pol1","vb20","domvb25","clien1","pp1","pp2","dompp3","vb50","vb51","vb52","vb53","rac1ca","domhai1","domhai2","domhai4","domhai5","domhai6","ab1","ab2","ab5","snw1a","snw1b","for1","for2","for3","for4","for5","for6","for7","for8","for9a","for9b","for9c","for9d","mil10a","mil10b","mil10c","mil10d","mil10e","mil11a","mil11b","mil11c","mil11d","mil11e","cct1new","cct1b","domts2a","domts2b","domts2c","domts2d","domts2e","domts2f","domts3","ed","edlevel","edyear","ed2","mov1","q2d","q2m","q2y","q3c","q3ca","q5a","q5b","mil8","ocup4a","ocup1a","ocup1anc","q10new","q10g","q10a","q14","q10d","q10e","fs2","fs8","q11","gen10","q12c","q12","q12b","etid","leng1","www1","gi0","gi1","gi4","gi7","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r16","r26","colorr","sexi","colori","result","intid","supid","ti","ti3","annotations","wt","weight1500","odd","muni10"
"21","2012","213","2101","1","202","2132","321","36","1","1","1","05feb2012","2","21","21","2","3211","1","1","9","160","63","10","2","999999","185","502","1","999999","4","2","4","3","2","2","2","2","2","3","4","1","1","4","999999","4","999999","1","3","4","4","1","3","2","988888","1","1","2","999999","999999","2","1","988888","2","2","2","988888","2","999999","999999","999999","2","2","1","1","0","0","0","1","2","2","1","1","3","2","1","2","1","2","2","4","1","2","2","2","2","1","3","7","4","4","5","3","2","4","5","1","2","7","3","1","3","6","7","7","3","2","5","4","4","3","3","1","5","6","6","6","7","2","3","2","2","2","4","4","3","5","1","5","1","1","4","7","7","7","7","7","7","2","1","7","5","2","2","2","1","5","10","10","6","5","5","5","10","10","10","10","10","1","10","2","0","0","0","0","0","0","1","10","2","1","3","2","2","1","2","2","2","2","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","1","1","2","2","2","1","1","2","999999","1","2101","2","2","3","3","3","4","2","2","3","1","2","3","1","7","7","7","1","1","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","999999","999999","999999","999999","999999","999999","999999","12","2","212","3","1","14","1","1991","2","204","2","1","3","4","999999","4","4","999999","2","1","3","3","999999","999999","1","999999","9","0","999999","1","2101","1","2","1","2","888888","1","1","1","1","0","1","1","0","1","1","1","1","0","1","3.0","2","4","70","3","101","05feb2012","2235","1","1","0.9920635","1","999999"
"21","2012","214","2101","1","202","2132","321","36","1","1","1","05feb2012","1","21","21","2","3211","1","1","9","160","63","10","2","999999","185","502","2","2","3","3","3","1","2","2","2","2","2","4","4","4","999999","2","1","4","999999","4","3","999999","2","2","3","1","7","1","4","2","999999","999999","2","1","2","2","2","2","2","1","2","3","4","2","1","1","1","0","0","0","1","3","1","2","1","2","2","1","2","1","3","3","2","2","1","2","3","6","2","5","5","4","3","6","3","4","3","5","2","7","7","5","2","3","3","7","5","5","3","2","2","2","3","999999","999999","4","5","3","5","5","4","4","2","3","2","2","3","3","2","5","5","1","2","6","6","7","7","7","7","6","999999","999999","999999","999999","999999","999999","1","2","4","9","9","9","2","6","3","10","7","8","8","1","999999","999999","999999","988888","0","0","1","0","0","3","3","2","1","3","1","1","1","1","2","1","2","1","0","1","0","999999","1","0","0","999999","1","0","0","999999","0","3","3","2","1","2","1","1","2","999999","1","2101","1","3","3","1","1","1","2","1","2","999999","999999","999999","999999","6","3","6","2","999999","999999","999999","999999","1","1","1","2","999999","1","4","2","2","2","1","888888","1","1","888888","3","3","3","2","2","3","3","3","1","2","2","999999","999999","999999","999999","999999","999999","999999","11","2","211","4","999999","5","9","1990","5","509","3","1","3","1","2","4","10","10","2","2","3","1","1","1","1","999999","3","0","999999","2","2101","2","1","1","1","888888","1","1","0","1","0","1","0","0","0","1","0","888888","0","1","3.0","2","4","70","3","101","05feb2012","2077","1","1","0.9920635","0","999999"
"21","2012","215","2101","1","202","2132","321","36","1","1","1","05feb2012","1","66","21","2","3211","1","1","9","160","63","10","2","999999","185","502","1","999999","3","988888","3","1","2","2","1","1","2","3","2","1","1","4","999999","3","1","4","3","999999","1","2","2","2","5","1","1","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","999999","1","1","4","3","1","1","1","1","1","1","1","3","1","3","2","1","3","2","1","5","4","5","6","5","4","7","6","5","5","6","5","4","7","6","6","7","4","7","7","7","6","7","7","6","6","7","7","7","7","2","2","2","2","999999","3","2","2","6","7","7","7","1","2","2","7","7","7","7","7","7","2","2","7","4","2","3","988888","988888","9","10","10","2","1","1","1","7","8","8","8","5","1","9","2","0","0","0","0","0","0","1","10","3","3","3","2","3","1","988888","2","2","2","0","0","0","0","999999","1","0","0","999999","0","999999","0","999999","0","3","3","2","2","2","1","1","1","2101","1","2102","1","1","2","3","3","1","1","1","3","988888","3","4","1","6","6","5","2","999999","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","999999","999999","999999","999999","999999","999999","999999","14","3","314","2","3","19","7","1945","1","101","2","1","2","1","1","7","13","13","2","2","1","1","999999","999999","2","4","2","2","0","4","2101","4","1","1","1","988888","1","1","1","1","1","1","0","0","1","1","1","0","0","1","7.0","2","4","70","3","101","05feb2012","2612","1","1","0.9920635","1","999999"
"21","2012","216","2101","1","202","2132","321","36","1","1","1","05feb2012","1","35","21","2","3211","1","1","9","160","63","10","2","999999","185","502","1","1","3","1","3","1","1","1","1","2","1","2","3","1","2","4","999999","4","999999","2","4","999999","1","2","988888","988888","10","1","1","2","999999","999999","2","2","2","1","1","1","2","1","1","4","2","2","2","0","1","1","1","0","1","4","1","2","1","1","2","1","1","1","1","1","1","3","1","3","3","3","988888","1","7","2","988888","7","5","7","7","1","1","1","7","1","7","5","4","988888","5","7","5","7","7","7","7","999999","999999","3","7","5","6","7","2","2","2","2","3","1","1","7","7","7","7","1","1","7","7","7","7","7","7","7","999999","999999","999999","999999","999999","999999","2","2","10","10","1","1","1","1","1","10","10","10","10","1","999999","999999","999999","0","0","0","0","0","0","1","10","2","1","3","2","3","1","2","2","2","2","1","1","1","0","999999","1","0","1","0","1","0","1","1","0","1","1","1","1","2","1","1","1","2101","1","2102","2","4","2","1","1","4","1","2","2","999999","999999","999999","999999","7","7","2","1","6","999999","999999","999999","1","1","4","2","1","1","1","1","2","1","1","2","1","1","1","888888","1","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","4","8","1","108","1","999999","28","9","1976","2","204","1","1","3","1","1","15","10","9","2","2","3","2","0","0","1","999999","6","3","3","2","2101","5","2","1","1","170","1","1","0","1","0","1","0","0","1","1","0","888888","0","1","4.0","2","4","70","3","101","05feb2012","3059","1","1","0.9920635","0","0"
"21","2012","217","2101","1","202","2132","321","37","1","1","1","04feb2012","2","27","21","2","3211","1","1","9","160","71","7","1","999999","186","402","1","999999","4","3","4","2","2","2","2","1","2","4","4","4","999999","2","2","4","999999","4","4","4","4","2","3","2","1","2","2","2","999999","999999","2","2","1","1","1","1","2","2","999999","999999","999999","2","1","0","0","0","0","0","1","2","2","2","1","3","2","2","3","2","2","3","2","2","1","1","3","2","2","5","1","2","3","5","5","5","4","4","4","2","4","2","2","4","5","7","5","3","3","4","4","4","2","4","2","3","3","3","3","4","4","4","2","3","2","3","3","3","2","3","5","1","4","5","3","3","3","5","6","6","5","2","5","6","3","2","2","1","3","7","3","3","3","3","8","3","4","4","5","1","1","1","1","0","1","0","0","0","0","2","10","2","1","3","2","1","1","2","2","1","2","0","0","0","0","999999","0","999999","0","999999","1","0","0","999999","0","2","2","2","2","2","1","1","2","999999","1","2102","2","2","3","3","1","4","2","2","4","1","2","4","2","7","1","1","1","7","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","999999","999999","999999","999999","999999","999999","999999","8","1","108","888888","1","28","5","1984","4","403","4","2","3","5","999999","10","7","999999","2","2","3","1","999999","999999","3","999999","5","3","3","2","2101","5","2","888888","2","888888","1","0","0","1","1","0","0","0","1","1","0","888888","0","1","7.0","2","3","70","2","101","04feb2012","2345","1","1","0.9920635","1","999999"
"21","2012","218","2101","1","202","2132","321","37","1","1","1","04feb2012","2","30","21","2","3211","1","1","9","160","71","7","1","999999","186","402","1","1","3","2","4","2","2","2","2","2","2","3","4","4","999999","2","1","4","999999","4","4","4","4","4","5","1","5","2","5","2","999999","999999","2","2","1","1","1","1","1","2","999999","999999","999999","2","1","0","0","1","0","0","2","2","2","2","1","2","2","2","3","2","3","3","4","2","1","2","3","3","2","1","3","4","7","1","4","7","5","3","1","7","7","2","1","1","6","7","7","7","2","5","1","1","1","999999","999999","1","2","1","7","7","3","3","4","4","4","3","2","6","1","1","7","2","7","7","7","7","7","7","7","7","999999","999999","999999","999999","999999","999999","1","1","10","10","10","10","1","10","10","10","10","10","10","1","999999","999999","999999","0","0","0","0","0","0","10","10","1","1","2","2","3","1","1","1","2","2","0","0","0","0","999999","1","0","0","999999","0","999999","1","0","0","1","2","1","1","2","2","1","2","999999","2","999999","999999","4","1","3","3","4","2","2","2","999999","999999","999999","999999","1","7","7","1","7","999999","999999","999999","2","999999","1","2","999999","1","1","1","2","1","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","1","1","1","2","2","2","2","888888","2","13","3","313","1","999999","6","12","1981","2","204","4","2","3","1","1","13","8","8","2","2","4","2","1","1","5","999999","2","1","1","5","2101","3","2","1","1","888888","0","0","0","1","0","1","0","0","0","1","0","888888","0","1","5.0","2","3","70","2","101","04feb2012","2880","1","1","0.9920635","0","999999"
"21","2012","219","2101","1","202","2132","321","37","1","1","1","04feb2012","1","63","21","2","3211","1","1","9","160","71","7","1","999999","186","402","1","999999","5","3","3","2","2","2","2","2","2","4","2","4","999999","4","999999","4","999999","4","4","999999","4","1","4","1","4","1","5","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","999999","1","2","4","1","1","3","3","1","1","1","1","3","2","4","1","2","3","2","1","3","6","3","7","6","4","6","3","1","2","7","2","5","5","5","2","7","5","5","3","4","1","2","2","4","4","5","4","2","3","4","4","5","2","999999","3","4","2","4","3","4","7","1","7","7","6","6","6","7","5","6","3","4","6","5","2","1","2","2","9","8","5","1","2","1","2","6","5","3","3","1","1","2","5","1","0","0","0","0","0","4","9","1","3","3","2","1","1","2","2","2","2","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","2","2","2","2","2","1","1","1","2102","1","2101","1","4","3","3","3","2","2","2","3","1","2","2","1","7","6","2","2","999999","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","1","2","999999","999999","999999","999999","999999","999999","999999","5","1","105","1","5","6","6","1948","1","101","5","1","3","2","4","10","888888","7","2","2","3","2","999999","999999","2","5","2","2","0","5","2101","5","1","1","1","155","1","1","1","1","1","1","0","0","1","1","0","888888","0","1","4.0","2","3","70","2","101","04feb2012","3085","1","1","0.9920635","1","999999"
"21","2012","220","2101","1","202","2132","321","37","1","1","1","05feb2012","1","22","21","2","3211","1","1","9","160","71","7","1","999999","186","502","2","3","5","3","3","1","2","2","2","2","2","3","4","2","1","4","999999","4","999999","4","1","999999","2","2","5","1","1","2","4","1","2","2","2","1","2","1","1","2","2","2","999999","999999","999999","2","1","1","1","1","1","0","1","1","2","2","2","3","3","2","3","2","3","3","3","1","1","2","3","6","3","1","1","1","1","1","1","1","1","1","1","2","5","1","1","1","3","7","1","1","1","3","1","1","1","999999","999999","1","5","1","7","7","5","5","4","2","3","5","1","1","1","7","7","1","1","7","7","7","7","7","7","7","999999","999999","999999","999999","999999","999999","1","1","10","10","10","8","1","1","1","10","10","10","10","5","999999","999999","999999","1","0","0","0","0","0","1","4","1","3","3","2","1","1","1","2","2","2","0","0","0","1","0","1","0","0","999999","0","999999","0","999999","1","1","1","1","1","2","1","1","1","2102","1","2101","1","1","3","3","1","1","1","1","2","999999","999999","999999","999999","1","3","7","1","1","999999","999999","999999","1","1","4","2","2","1","2","1","2","3","888888","1","1","1","2","888888","888888","888888","2","1","888888","888888","888888","2","1","1","1","2","1","2","2","2","3","12","2","212","2","999999","27","3","1989","4","403","3","1","3","1","2","15","7","3","2","1","3","1","1","1","1","999999","4","0","999999","5","2101","1","1","1","1","888888","1","1","0","1","0","1","0","0","0","1","0","888888","0","1","7.0","2","3","70","2","101","05feb2012","2459","1","1","0.9920635","0","999999"
"21","2012","221","2101","1","202","2132","321","37","1","1","1","05feb2012","1","44","21","2","3211","1","1","9","160","71","7","1","999999","186","502","1","999999","3","2","3","1","2","2","2","2","2","3","1","3","1","2","1","4","999999","4","3","999999","3","3","5","1","7","1","4","1","1","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","1","0","0","0","2","3","4","1","1","1","1","1","1","2","2","1","3","3","1","2","1","2","1","4","5","2","2","2","5","5","4","2","3","1","5","1","2","5","5","7","7","3","3","5","3","5","3","2","1","2","7","3","888888","4","3","3","2","2","2","1","2","6","6","2","7","1","7","7","7","7","7","7","7","7","1","3","7","1","2","1","1","2","10","10","8","2","1","1","1","9","10","1","9","7","1","9","1","0","0","0","0","0","0","1","10","2","3","3","1","3","1","1","3","2","2","0","0","0","0","999999","1","0","0","999999","0","999999","1","0","0","1","1","2","2","2","1","1","1","2102","2","999999","999999","4","2","3","1","4","2","2","3","2","3","3","1","3","5","1","2","999999","2","1","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","999999","999999","999999","999999","999999","999999","999999","5","1","105","888888","3","6","8","1967","5","509","4","1","3","1","4","11","12","11","1","2","3","3","999999","999999","3","999999","5","6","3","2","2101","5","1","1","1","888888","1","1","0","1","0","1","0","0","1","1","0","888888","0","1","6.0","2","3","70","2","101","05feb2012","2876","1","1","0.9920635","1","999999"
"21","2012","222","2101","1","202","2132","321","37","1","1","1","05feb2012","2","56","21","2","3211","1","1","9","160","71","7","1","999999","186","502","4","2","5","3","5","3","2","2","2","2","2","4","4","4","999999","4","999999","4","999999","4","4","4","4","2","5","1","888888","1","2","2","999999","999999","2","2","1","1","1","2","2","2","999999","999999","999999","2","1","0","0","0","0","0","1","1","1","1","3","3","3","2","1","2","4","3","4","1","2","3","3","6","2","1","7","1","1","2","1","5","7","7","1","6","7","1","2","1","4","7","3","1","1","1","1","1","1","999999","999999","5","5","6","888888","7","5","3","2","2","2","2","7","5","1","5","1","1","7","7","7","7","1","7","7","7","999999","999999","999999","999999","999999","999999","2","888888","5","10","5","9","1","1","10","888888","4","1","1","1","999999","999999","999999","0","0","0","0","0","0","10","10","1","3","3","2","1","1","2","2","1","2","0","0","0","0","999999","0","999999","1","0","1","0","0","999999","0","1","2","2","2","2","1","1","1","988888","1","2101","1","1","3","3","3","2","2","1","3","999999","999999","999999","999999","4","1","7","2","999999","999999","999999","999999","2","999999","888888","999999","999999","888888","4","888888","999999","2","888888","888888","888888","888888","888888","888888","888888","888888","2","888888","888888","888888","888888","888888","2","2","999999","999999","999999","999999","999999","999999","999999","7","1","107","888888","999999","14","12","1955","1","101","5","1","3","5","999999","14","888888","999999","2","2","4","2","1","1","3","999999","5","4","1","2","2101","5","1","1","1","888888","1","1","0","1","0","1","1","0","1","1","0","888888","0","1","6.0","2","3","70","2","101","05feb2012","2329","1","1","0.9920635","0","999999"
"21","2012","223","2101","1","203","2132","321","38","1","1","1","30jan2012","1","62","21","2","3211","1","1","2","161","72","8","3","999999","187","3001","2","999999","3","3","4","3","2","2","2","2","2","4","1","2","1","4","999999","4","999999","4","2","999999","4","1","4","2","10","2","5","2","999999","999999","2","2","2","2","2","1","1","2","999999","999999","999999","1","1","1","1","0","1","0","1","1","1","1","2","2","1","2","2","1","3","3","4","2","2","2","3","6","1","3","7","4","4","7","3","7","1","3","1","6","1","4","4","3","1","7","6","6","4","3","3","3","3","4","2","3","3","4","4","6","3","4","3","3","3","3","3","7","3","4","6","2","5","6","6","6","6","6","6","5","4","5","5","3","3","1","988888","1","9","9","8","1","1","1","1","4","7","8","2","2","2","3","3","1","0","1","1","1","1","5","8","1","1","3","2","3","1","988888","3","1","1","1","1","1","0","999999","1","0","0","999999","1","0","0","999999","0","2","2","2","2","2","1","1","1","2101","1","2102","1","2","2","3","3","2","2","2","2","3","2","3","3","3","3","6","1","2","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","1","2","2","1","2","1","2","3","3","1","103","0","3","10","10","1949","1","101","2","1","3","1","2","10","12","10","2","2","3","2","999999","999999","3","999999","5","7","1","2","2101","5","2","1","1","888888","1","1","1","1","0","1","0","0","1","1","0","888888","0","1","6.0","2","3","70","2","101","30jan2012","3538","1","1","0.9920635","1","999999"
"21","2012","224","2101","1","203","2132","321","38","1","1","1","30jan2012","2","59","21","2","3211","1","1","2","161","72","8","3","999999","187","3001","1","1","2","1","3","3","1","1","1","1","1","1","3","1","1","3","1","2","2","4","1","4","4","4","1","1","10","1","2","2","999999","999999","1","2","2","2","2","2","2","1","1","7","1","2","1","1","1","0","1","0","1","1","2","2","1","1","1","1","3","2","3","3","1","2","1","888888","3","1","1","7","7","6","7","7","7","7","7","7","7","7","7","6","7","7","7","7","6","7","7","7","7","7","7","999999","999999","7","7","7","7","7","1","1","1","1","1","1","1","1","7","7","7","1","7","1","7","7","7","7","7","1","999999","999999","999999","999999","999999","999999","1","1","10","10","10","1","1","1","6","2","1","1","1","1","999999","999999","999999","1","0","0","0","0","0","10","10","1","1","3","2","1","1","1","2","2","2","0","0","0","0","999999","1","0","0","999999","1","0","1","0","0","4","4","2","2","2","1","1","1","2101","1","2102","1","1","2","3","3","1","1","1","2","999999","999999","999999","999999","1","6","2","2","999999","999999","999999","999999","1","1","4","2","2","4","4","1","2","2","1","1","1","1","888888","888888","888888","888888","1","1","888888","888888","888888","1","1","1","1","1","1","2","1","2","4","7","1","107","1","999999","24","4","1952","5","509","1","1","3","1","1","13","6","5","1","2","3","2","1","1","4","999999","3","5","0","1","2101","5","1","2","2","888888","1","0","1","1","0","0","0","0","1","1","0","888888","0","0","6.0","2","3","70","2","101","30jan2012","4340","1","1","0.9920635","0","1"
"21","2012","225","2101","1","203","2132","321","38","1","1","1","30jan2012","2","38","21","2","3211","1","1","2","161","72","8","3","999999","187","3001","2","999999","2","3","3","2","2","2","2","2","2","2","4","1","1","2","1","4","999999","4","4","4","4","2","2","1","8","1","1","2","999999","999999","2","2","2","1","1","1","2","2","999999","999999","999999","2","2","0","1","0","1","999999","1","1","2","3","1","1","1","1","2","1","3","3","2","2","2","1","3","2","1","4","3","4","4","3","4","4","5","3","4","7","5","4","5","5","4","7","6","4","5","4","3","4","5","4","3","5","6","5","6","5","3","3","3","2","2","5","4","3","4","3","4","2","5","3","5","6","5","6","5","3","2","5","5","2","3","2","1","888888","8","10","5","3","3","1","3","5","3","3","2","1","1","5","3","0","0","0","0","0","0","5","6","2","3","3","2","3","1","1","3","2","1","0","0","0","0","999999","0","999999","0","999999","1","0","1","0","0","1","2","2","2","2","1","1","1","2101","2","999999","999999","4","1","3","3","4","2","2","4","1","2","4","3","5","5","4","2","999999","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","999999","999999","999999","999999","999999","999999","999999","5","1","105","888888","4","26","7","1973","1","101","2","1","3","5","999999","14","6","999999","1","1","2","3","999999","999999","3","999999","6","3","2","2","2101","5","2","1","1","888888","1","1","1","1","0","1","0","0","0","1","0","888888","0","1","4.0","2","3","70","2","101","30jan2012","2592","1","1","0.9920635","1","999999"
"21","2012","226","2101","1","203","2132","321","38","1","1","1","30jan2012","1","29","21","2","3211","1","1","2","161","72","8","3","999999","187","3001","1","5","3","1","3","1","2","2","2","2","2","2","3","3","1","4","999999","2","1","4","3","999999","1","3","3","4","3","2","3","2","999999","999999","2","2","2","1","1","2","2","2","999999","999999","999999","2","1","1","1","0","1","0","1","2","2","3","1","1","1","1","1","1","1","3","2","4","2","1","3","6","2","3","7","3","2","3","4","3","4","2","3","5","4","1","3","4","3","7","5","4","3","4","4","3","3","999999","999999","5","5","3","4","4","2","3","1","2","2","4","3","3","4","3","3","2","4","4","4","4","3","3","4","2","999999","999999","999999","999999","999999","999999","1","2","2","5","2","2","1","4","6","5","6","3","3","4","999999","999999","999999","0","0","0","0","0","0","3","4","1","2","3","2","3","1","1","3","2","1","0","0","0","1","0","1","0","0","999999","0","999999","0","999999","0","1","1","2","2","2","1","1","1","2102","1","2101","1","2","3","3","3","4","2","2","2","999999","999999","999999","999999","3","3","5","2","999999","999999","999999","999999","2","999999","10","2","2","4","10","2","2","1","888888","888888","888888","888888","888888","888888","888888","888888","1","888888","888888","888888","888888","1","2","2","999999","999999","999999","999999","999999","999999","999999","14","3","314","1","999999","5","2","1982","1","101","4","3","3","1","2","4","13","10","2","2","2","1","0","0","1","999999","6","0","999999","4","2101","4","1","1","1","888888","1","1","1","1","2","1","1","0","0","1","1","1","0","1","10.0","2","3","70","2","101","30jan2012","2450","1","1","0.9920635","0","999999"
"21","2012","227","2101","1","203","2132","321","38","1","1","1","30jan2012","2","23","21","2","3211","1","1","2","161","72","8","3","999999","187","3001","3","999999","4","3","4","2","2","2","2","2","2","3","4","3","1","4","999999","4","999999","4","4","4","4","2","3","1","1","1","2","2","999999","999999","2","2","2","1","1","2","2","1","1","3","3","1","2","0","0","0","0","0","1","1","3","1","1","3","1","2","1","1","2","3","2","1","888888","2","3","4","2","5","4","3","4","1","5","7","7","6","5","7","4","3","4","7","5","7","7","5","4","5","3","3","4","1","3","5","7","7","888888","888888","3","2","4","4","4","4","3","3","1","2","5","2","4","2","5","7","5","7","7","4","2","3","5","5","2","2","2","2","5","10","4","3","3","2","5","4","3","2","3","6","10","10","4","0","0","0","0","1","0","3","5","2","3","3","2","3","1","2","888888","1","2","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","1","2","2","2","2","1","1","1","2101","2","999999","999999","4","1","2","3","4","2","2","2","1","2","4","2","5","5","7","2","999999","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","999999","999999","999999","999999","999999","999999","999999","12","2","212","3","4","22","11","1988","1","101","4","2","3","3","999999","4","888888","999999","2","2","4","3","999999","999999","1","999999","5","0","999999","1","2101","1","2","1","1","888888","1","1","0","1","0","1","1","0","0","1","1","1","0","0","2.0","2","3","70","2","101","30jan2012","2796","1","1","0.9920635","1","999999"
"21","2012","228","2101","1","203","2132","321","38","1","1","1","30jan2012","1","43","21","2","3211","1","1","2","161","72","8","3","999999","187","3001","1","1","3","3","5","3","2","1","2","2","1","5","3","4","999999","4","999999","4","999999","4","3","999999","4","3","3","2","9","2","2","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","1","1","1","0","1","1","1","1","3","1","2","2","2","2","2","1","2","3","2","2","2","1","3","6","2","5","6","1","3","5","2","1","6","2","2","4","3","1","5","2","1","7","5","1","4","5","2","3","3","999999","999999","5","6","5","7","7","2","5","4","2","4","7","1","7","1","1","3","1","1","1","6","7","7","7","5","5","999999","999999","999999","999999","999999","999999","1","1","6","10","5","8","1","1","3","6","9","7","10","10","999999","999999","999999","0","0","0","0","0","0","4","8","1","2","3","2","1","1","1","2","2","2","0","0","0","0","999999","1","0","0","999999","0","999999","1","0","0","2","1","2","2","2","1","1","1","2102","1","2101","1","2","3","3","1","1","1","2","1","999999","999999","999999","999999","7","2","1","2","999999","999999","999999","999999","1","3","1","1","999999","4","4","2","2","2","1","1","1","1","2","888888","888888","888888","1","1","888888","888888","888888","1","2","2","999999","999999","999999","999999","999999","999999","999999","11","2","211","1","999999","5","11","1968","1","101","4","2","3","1","4","10","10","10","2","1","4","3","0","0","3","999999","4","2","2","1","2101","3","1","1","1","115","1","1","1","1","0","1","0","0","1","1","1","1","0","1","5.0","2","3","70","2","101","30jan2012","2004","1","1","0.9920635","0","0"
"21","2012","229","2101","1","203","2132","321","39","1","1","1","31jan2012","1","70","21","2","3211","1","1","14","162","78","11","4","999999","188","3101","1","999999","5","3","3","1","2","2","2","2","2","3","4","1","2","4","999999","4","999999","4","4","999999","4","3","2","1","988888","1","2","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","1","2","0","1","0","1","999999","3","2","4","2","1","1","1","1","1","1","1","1","3","3","2","1","2","6","1","3","5","4","1","1","3","1","2","3","1","1","7","1","1","3","1","7","2","1","1","2","1","1","1","1","1","5","6","5","3","3","3","3","2","3","3","5","5","2","1","1","3","1","5","3","1","4","5","6","5","6","1","2","5","5","3","3","2","2","5","5","3","3","3","4","9","7","1","1","1","1","1","2","4","0","0","0","0","0","0","2","3","1","2","2","2","1","1","2","2","1","2","0","0","0","0","999999","0","999999","0","999999","1","0","0","999999","0","1","3","2","2","2","1","1","1","2102","2","999999","999999","3","3","2","3","4","2","2","1","1","1","4","1","1","1","3","2","999999","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","999999","999999","999999","999999","999999","999999","999999","3","1","103","0","3","31","8","1941","5","509","1","1","3","7","999999","10","7","999999","2","2","3","2","999999","999999","3","999999","3","4","1","2","2101","5","2","888888","1","888888","1","1","0","1","0","1","0","0","1","1","0","888888","0","1","7.0","2","3","70","2","101","31jan2012","3528","1","1","0.9920635","1","999999"
