"lev","cluster","idnum","idnum2","pais","estratopri","upm","prov","municipio","mexdistrito","mexsecelet","mexsec","ur","tamano","idiomaq","hinic","intid","fecha","q1","ls3","a4","soct1","soct2","soct3","resp6","idio1","idio2","idio3","cp2","cp4a","cp4","np1","np2","muni10","sgl1","cp5","cp6","cp7","cp8","cp9","cp13","cp20","ls6","ls6a","it1","l1","prot3","prot4","y4","jc1","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","aoj8","aoj11","aoj11a","aoj12","aoj17","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b18","b20","b20a","b21","b21a","b31","b32","b43","b16","b37","b47","b48","resp0","resp1","resp2","resp3","resp4","resp5","n1","n3","n9","n11","n12","n15","wt1","wt2","m1","m2","m10","m11","pop101","pop102","pop103","pop107","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros5","ros6","rac3a","rac3b","rac3c","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","aut1","pp1","pp2","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc18","exc7","per1","per2","per3","per4","per5","per6","per7","per8","per9","per10","crisis1","crisis2","vb1","vb2","vb3","vb60","vb10","vb11","pol1","vb20","vb61","mex1","clien1","clien2","rac1c","econ1a","econ1b","econ1c","econ1d","econ2","rac4","dis11","dis17","dis13","dis12","rac1a","rac1b","rac1d","rac1e","mex2","mex2a","mex3","mex3b","mex3c","mex3d","mex3e","mex4","mex4b","mex5","mex6","mex7","cct1","ed","edlevel","edyear","q2","y1","y2","y3","haicr1","q3c","q3ca","q5a","q5b","q10","q10a","q10b","q10a3","q10c","q16","q14","q10d","q10e","q10f","q11","q12","q12a","etid","mexetid2","mexetida","leng1","leng4","ind1","ind2","ind3","ind4","www1","gi0","gi1","gi3","gi4","gi6","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r16","r18","r20","r21","r22","r23","r24","r25","ocup4a","ocup1a","ocup1","ocup1b1","ocup1b2","ocup1anc","pen1","pen3","pen4","sal1","sal2","sal4","colorr","sexi","colori","ti","ti3","annotations","hte","year"
"2","44","527","527","1","104","44","112","44","44","1276","0","2","5","1","1505.0","23","302.0","2","2.0","3.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"2.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","5.0","5.0","3.0","5.0","2.0",,,"2.0","2.0","2.0","1.0","1.0","2",,,,"1.0","1.0","3.0","4.0","1.0","1.0",,"1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","4.0","1.0","1.0","1.0","1.0","1.0","7.0","5.0","4.0","4.0","4.0","7.0","7.0","7.0","7.0","7.0","6.0","1.0","1.0","1.0","1.0","1.0","1.0","4.0","4.0","3.0","5.0","4.0","4.0","2.0","4.0","4.0","6.0","6.0","2.0","1.0",,,"7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","4.0","4.0","5.0","8.0","8.0","2.0","1.0","1.0","1.0",,,,,"4.0","3.0","2.0","1.0","1.0","4.0","2.0","0.0","0.0",,,,,,"0.0",,"0.0",,"0.0","0.0","2.0","4.0","1","3.0","4.0","5.0","3.0","7.0","6.0","6.0","5.0","1.0","1.0","2.0","2.0",,"3.0","2.0",,"4.0",,,,"3.0",,"4.0","1.0","2.0",,,"1.0","5.0","2.0","2.0","1.0","4.0","2.0","2.0","2.0","2.0","2.0",,"7.0","2.0","6.0","1.0","1.0","7.0","6.0","4.0","7.0","1.0","2.0","6.0",,,"18.0","4.0","1.0","2.0","1.0","1.0",,"2.0","1.0","2.0","2.0",,,"4.0",,"2.0","4.0","3.0","1.0","3.0","1.0","1.0","2.0",,"2.0","101.0","1.0",,,,"3.0","5.0","2.0","2.0","2.0","2.0",,"1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5.0",,,"3.0","1.0","10.0","2.0",,,"2.0",,,"5","1","4","55.0","1600",,"1600.0","2010"
"2","44","528","528","1","104","44","112","44","44","1276","0","2","5","1","1603.0","23","302.0","1","3.0","1.0","5.0","3.0","3.0","3.0","5.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","4.0","4.0","4.0","4.0","4.0",,,,"3.0","8.0","2.0",,,"2.0","1.0","2.0",,,"2",,,,"2.0","2.0","2.0","4.0","4.0","3.0",,"7.0","2.0","1.0","1.0","1.0","2.0","4.0","4.0","3.0","1.0","4.0",,"1.0","2.0","1.0","4.0","7.0","1.0","1.0","1.0",,"7.0","6.0","7.0",,,"5.0","1.0","2.0","1.0","4.0","2.0","1.0","4.0","4.0","4.0",,,,,,,"4.0","4.0","1.0","2.0",,,"4.0","7.0","4.0","7.0","7.0","7.0","1.0","7.0","3.0","4.0","4.0","7.0","6.0","6.0","2.0","2.0","2.0","6.0","5.0","5.0","4.0","4.0","2.0","1.0",,"2.0","2.0","4.0","2.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"0.0","0.0","2.0","4.0","3","6.0","4.0","7.0","6.0","6.0","2.0","6.0","4.0","1.0","1.0","2.0","2.0",,"3.0","2.0",,"4.0","4.0","4.0",,"3.0",,"3.0","1.0",,,,"1.0","5.0","2.0","2.0","1.0","4.0","1.0","2.0","1.0","2.0","2.0",,"7.0","4.0","5.0","1.0","1.0","5.0","1.0","1.0","7.0","1.0","2.0","6.0",,,"18.0","4.0","1.0",,"1.0","1.0",,"3.0","3.0","1.0","2.0",,,"4.0",,"1.0","4.0","3.0","1.0","3.0","1.0","1.0","2.0",,"2.0","101.0","1.0",,,,,"5.0","4.0","2.0","2.0","2.0",,"1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1.0","2.0","11.0","3.0","2.0","10.0","2.0",,,"2.0",,,"5","1","4","40.0","1650",,"1650.0","2010"
"2","45","529","529","1","104","45","112","45","45","1341","0","1","3","1","1100.0","70","702.0","1","2.0","27.0","4.0","2.0",,"2.0","3.0","2.0",,"2.0","2.0","2.0","2.0","2.0",,"4.0","3.0","4.0","4.0","4.0","4.0","2.0",,"7.0",,"1.0","6.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","1","1.0","7.0","1.0","2.0","1.0","3.0","3.0","3.0","4.0","3.0","6.0","4.0","5.0","6.0","4.0","4.0","6.0","6.0","5.0","3.0",,,"4.0","6.0","5.0","4.0","7.0","5.0","5.0","4.0","4.0","6.0","5.0","5.0","5.0","6.0","5.0","4.0","3.0","4.0","4.0","4.0","3.0","2.0","1.0","2.0","2.0","3.0","3.0","3.0","4.0","4.0","5.0","5.0","6.0","5.0","5.0","5.0","5.0","6.0","6.0","6.0","6.0","5.0","5.0","4.0","5.0","3.0","3.0","5.0","8.0","7.0","2.0","2.0","1.0","4.0","5.0","5.0","4.0","3.0","8.0","7.0","2.0","2.0","2.0","2.0","2.0","0.0","0.0",,,,,,,,,,,"0.0","2.0","5.0","2","5.0","6.0","6.0","5.0","5.0","3.0","5.0","3.0","1.0","7.0","1.0","1.0","102.0","2.0","1.0","102.0","3.0","3.0","2.0","102.0","3.0",,"4.0","1.0","4.0","3.0","2.0","2.0","3.0","4.0","4.0","4.0","4.0","2.0","2.0","1.0","4.0","1.0","1.0","6.0","5.0","4.0","3.0","2.0","3.0","1.0","2.0","7.0","2.0","2.0","18.0",,,"47.0",,,,,"1.0",,"3.0","2.0","8.0","1.0","3.0","3.0","1.0","3.0","2.0","2.0","2.0",,"2.0","2.0","2.0","2.0",,"1.0","101.0","1.0","3.0","3.0",,"3.0","5.0","1.0","1.0","1.0","1.0","3.0","1","1","0","1","3","0","0","0","0","0","1","1","0","0","0","1","0","0","0","1.0","1.0","2.0","3.0","2.0","9.0","1.0","1.0","1.0","1.0","4.0","1.0","6","1","5","42.0","1142",,"1142.0","2010"
"2","45","530","530","1","104","45","112","45","45","1341","0","1","3","1","1146.0","70","702.0","1","2.0","25.0","4.0","3.0","1.0","2.0","4.0","3.0","1.0","2.0","2.0","1.0","2.0","2.0",,"5.0","3.0","2.0","2.0","3.0","2.0","2.0",,"5.0","7.0","4.0","4.0","2.0",,,"2.0","1.0","1.0","1.0","1.0","2",,,,"2.0","2.0","2.0","2.0","4.0","4.0",,"5.0","4.0","5.0","6.0","4.0","4.0","6.0","5.0","5.0","3.0","7.0","2.0","4.0","5.0","5.0","2.0","7.0","5.0","2.0","3.0","3.0","7.0","7.0","7.0","4.0","6.0","4.0","4.0","4.0","4.0","5.0","4.0","5.0","5.0","2.0","2.0","4.0","2.0","3.0","3.0","5.0","6.0","5.0","5.0","4.0","5.0","5.0","5.0","5.0","7.0","7.0","7.0","7.0","7.0","4.0","4.0","1.0","3.0","2.0","1.0","10.0","8.0","1.0","1.0","1.0","5.0","5.0","3.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","0.0","0.0",,,,,,,,,,"1.0","0.0","1.0","5.0","1","5.0","2.0","4.0","4.0","5.0","3.0","5.0","5.0","1.0","1.0","1.0","1.0","103.0","1.0","1.0","103.0","2.0","3.0","2.0","103.0","3.0",,"3.0","1.0","4.0","3.0","2.0","1.0","4.0","2.0","4.0","4.0","4.0","2.0","2.0","2.0","4.0","2.0",,"6.0","2.0","5.0","2.0","3.0","2.0","1.0","1.0","7.0","2.0","2.0","12.0",,,"47.0",,,,,"1.0",,"3.0","2.0","8.0","1.0","2.0","3.0","1.0","2.0","1.0","4.0","3.0","2.0","2.0","5.0","2.0","2.0",,"2.0","101.0","1.0","3.0","4.0",,"4.0","5.0","2.0","1.0","1.0","1.0","3.0","1","1","1","0","3","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1.0","5.0","10.0","3.0","1.0","3.0","2.0",,,"2.0",,,"6","1","5","43.0","1229",,"1229.0","2010"
"2","45","531","531","1","104","45","112","45","45","1341","0","1","3","1","1233.0","70","702.0","2","1.0","1.0","2.0","3.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0",,"4.0","4.0","4.0","4.0","4.0","4.0","2.0","4.0","7.0","5.0","1.0","5.0","2.0",,,"1.0","1.0","1.0","1.0","1.0","2",,,,"2.0","2.0","2.0","1.0","1.0","2.0",,"5.0","4.0","5.0","7.0","5.0","4.0","5.0","3.0","6.0","3.0","6.0","5.0","3.0","5.0","6.0","4.0","7.0","5.0","5.0","6.0","7.0","7.0","7.0","7.0","6.0","5.0","7.0","2.0","1.0","3.0","2.0","2.0","2.0","1.0","1.0","4.0","4.0","2.0","2.0","5.0","5.0","4.0","6.0","6.0","3.0","3.0","4.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","6.0","3.0","3.0","2.0","3.0","8.0","8.0","3.0","3.0","8.0","10.0","8.0","7.0","9.0","7.0","10.0","9.0","1.0","2.0","2.0","2.0","2.0","0.0","0.0",,,,,,,,,,,"1.0","2.0","5.0","5","6.0","7.0","7.0","6.0","7.0","5.0","7.0","5.0","1.0","2.0","1.0","2.0",,"3.0","2.0",,"4.0","4.0","2.0","103.0","3.0",,"3.0","1.0","3.0","2.0","4.0","1.0","4.0","4.0","4.0","2.0","4.0","2.0","2.0","1.0","3.0","2.0",,"7.0","6.0","5.0","2.0","2.0","4.0","1.0","2.0","6.0","2.0","2.0","17.0",,,"26.0",,,,,"1.0",,"3.0","1.0","2.0","2.0",,,"2.0","3.0","2.0","4.0","1.0",,"1.0","0.0",,"4.0",,"1.0","101.0","1.0","1.0","3.0",,"3.0","2.0","1.0","1.0","2.0","1.0","4.0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","2.0","1.0","1.0","1.0","10.0","1.0","2.0","3.0","1.0","1.0","1.0","6","1","5","45.0","1318",,"1318.0","2010"
"2","45","532","532","1","104","45","112","45","45","1341","0","2","3","1","1325.0","70","702.0","2","1.0","1.0","4.0",,"2.0","2.0","2.0","2.0",,"2.0","2.0","2.0","2.0","2.0",,"2.0","4.0","1.0","2.0","4.0","4.0","2.0","2.0","5.0","8.0","2.0","5.0","1.0","1.0","4.0","2.0","1.0","1.0","2.0","2.0","2",,,,"2.0","2.0","2.0","2.0","3.0","3.0","2.0","5.0","2.0","3.0","4.0","2.0","3.0","6.0","4.0","5.0","4.0","4.0",,"2.0","6.0","5.0","5.0","7.0","5.0","4.0","3.0","6.0","7.0","7.0","7.0","7.0","7.0","7.0","5.0","6.0","6.0","3.0","2.0","2.0","3.0","5.0","2.0","4.0","3.0","4.0","1.0","2.0","2.0","2.0","3.0","1.0","4.0","7.0","3.0","3.0","7.0","7.0","7.0","7.0","7.0","6.0","6.0","2.0","3.0","3.0",,"7.0","7.0","2.0","1.0","1.0","5.0","10.0","10.0","8.0","8.0","8.0","5.0","2.0","2.0","2.0","3.0","2.0","0.0","0.0",,,,,,,,,,"0.0","0.0","1.0","6.0","3","6.0","2.0","3.0","5.0","7.0","2.0","6.0","1.0","1.0",,"1.0","1.0",,"1.0","1.0","103.0","2.0","3.0","2.0","103.0","3.0",,"3.0","1.0","3.0","4.0","2.0","2.0","3.0","4.0","4.0","4.0","4.0","2.0","2.0","1.0","4.0","2.0",,"7.0","4.0","5.0","2.0","2.0","7.0","1.0","7.0","7.0","2.0","1.0","6.0",,,"44.0",,,,,"2.0",,"1.0","1.0","4.0","2.0",,,"1.0","4.0","2.0","3.0","3.0","1.0","2.0","6.0","3.0","2.0",,"4.0","101.0","1.0","3.0","3.0",,"3.0","3.0","1.0","1.0","2.0",,,"1","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","5.0",,,"3.0","2.0","10.0","2.0",,,"1.0","1.0","2.0","6","1","5","46.0","1411",,"1411.0","2010"
"2","45","533","533","1","104","45","112","45","45","1341","0","1","3","1","1427.0","70","702.0","1","1.0",,"4.0","3.0","3.0","3.0","4.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","2.0","2.0","4.0","2.0","1.0","2.0",,"2.0","2.0","2.0","1.0","2.0",,,"2.0","2.0","1.0","2.0","2.0","2",,,,"2.0","1.0","1.0","1.0","2.0","4.0",,"2.0",,"3.0","3.0","2.0","2.0","5.0","2.0","5.0","5.0","5.0","5.0","3.0",,,"3.0","7.0","3.0","3.0","2.0","5.0","7.0","7.0","2.0",,"7.0","5.0","3.0","3.0","4.0","3.0","2.0","2.0","3.0","4.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","1.0","3.0","2.0","4.0","6.0","6.0","2.0","7.0","7.0","7.0","7.0","7.0","6.0","6.0","2.0","3.0","2.0","10.0","10.0","6.0","1.0","1.0","1.0","5.0","10.0","10.0","5.0","5.0","6.0","5.0","2.0","2.0","2.0","3.0","2.0","0.0","0.0",,,,,,,,,,,"0.0","3.0","6.0","2","7.0","5.0","5.0","3.0","6.0","2.0","7.0","1.0","1.0",,"1.0","1.0","103.0",,"2.0",,"3.0","2.0","1.0","101.0","3.0",,"3.0","3.0","1.0","2.0","4.0","2.0","4.0","4.0","4.0","2.0","4.0","4.0","4.0","1.0","4.0","2.0",,"7.0","3.0","4.0","1.0","1.0","2.0","1.0","7.0","7.0","2.0","2.0","5.0",,,"36.0",,,,,"1.0",,"2.0","1.0",,"1.0","1.0","3.0","1.0","5.0","2.0","4.0","2.0",,"3.0","5.0","3.0","2.0",,"2.0","101.0","1.0","2.0","4.0",,"3.0","5.0","1.0",,,,,"1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1.0","2.0","10.0","3.0","2.0","10.0","2.0",,,"2.0",,,"6","1","5","46.0","1513",,"1513.0","2010"
"2","45","534","534","1","104","45","112","45","45","1341","0","1","3","1","1520.0","70","702.0","2","2.0","1.0","5.0","3.0","2.0","2.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","0.0","4.0","3.0","2.0","2.0","4.0","3.0","3.0","3.0","5.0","6.0","3.0","2.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2",,,,"2.0","2.0","2.0","2.0","4.0","4.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","3.0","7.0","1.0","2.0","1.0","1.0","7.0","7.0","6.0","5.0","6.0","4.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","4.0","5.0","4.0","4.0","1.0","1.0","1.0","7.0","1.0","1.0","4.0","7.0","2.0","7.0","7.0","7.0","7.0","7.0","7.0","5.0","7.0","1.0","1.0","4.0","7.0","10.0","7.0","8.0","6.0","7.0","10.0","10.0","10.0","7.0","7.0","4.0","5.0","2.0","2.0","2.0","4.0","2.0","1.0","1.0",,,,,,,,,,"1.0","0.0","3.0","7.0","2","7.0","4.0","5.0","1.0","6.0","4.0","6.0","2.0","1.0","1.0","1.0","1.0",,"4.0","2.0",,"2.0","4.0","4.0",,"2.0","2.0","3.0","1.0","4.0","3.0","2.0","2.0","4.0","2.0","2.0","2.0","4.0","2.0","2.0","2.0","2.0","2.0",,"5.0","3.0","4.0","2.0","2.0","5.0","2.0","7.0","7.0","3.0","2.0","11.0",,,"25.0","4.0","1.0","2.0","1.0","1.0",,"3.0","2.0","7.0","2.0",,,"1.0","4.0","2.0","3.0","3.0","8.0","3.0","2.0","2.0","2.0",,"2.0","101.0","1.0","3.0","4.0",,"3.0","5.0","1.0","1.0","1.0","1.0","4.0","1","1","0","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","5.0",,,"3.0","2.0","10.0","2.0",,,"2.0",,,"6","1","5","44.0","1604",,"1604.0","2010"
"2","45","535","535","1","104","45","112","45","45","1341","0","1","3","1","1612.0","70","702.0","1","2.0","1.0","4.0","3.0","3.0","3.0","4.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0",,"4.0","4.0","3.0","4.0","4.0","4.0","4.0",,"6.0","8.0","3.0","6.0","2.0",,,"2.0","1.0","2.0","2.0","2.0","2",,,,"2.0","2.0","2.0","1.0","4.0","3.0","2.0","7.0","6.0","5.0","6.0","2.0","2.0","7.0","2.0","5.0","2.0","5.0","4.0","2.0","4.0","2.0","2.0","6.0","2.0","3.0","1.0","5.0","7.0","7.0","7.0","7.0","7.0","6.0","2.0","2.0","1.0","1.0","1.0","2.0","3.0","4.0","3.0","4.0","4.0","4.0","2.0","2.0","2.0","1.0","3.0","1.0","5.0","7.0","7.0","5.0","7.0","7.0","7.0","7.0","7.0","5.0","7.0","2.0","4.0","3.0","10.0","10.0","10.0","1.0","1.0","1.0","5.0","10.0","10.0","10.0","9.0","7.0","7.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0",,,,,,,,,,,"0.0","1.0","6.0","2","6.0","5.0","4.0","2.0","4.0","4.0","5.0","2.0","1.0","1.0","1.0","1.0","102.0","2.0","2.0",,"3.0","3.0","2.0","102.0","3.0",,"3.0","1.0","3.0","2.0","4.0","2.0","4.0","3.0","2.0","2.0","4.0","2.0","2.0","2.0","1.0","2.0",,"7.0","1.0","3.0","1.0","2.0","5.0","1.0","5.0","5.0","2.0","1.0","8.0",,,"22.0",,"1.0","2.0","1.0","1.0",,"3.0","1.0","5.0","2.0",,,"4.0",,"2.0","4.0","3.0","2.0","1.0","0.0",,"2.0",,"2.0","101.0","1.0","3.0","4.0",,"2.0","4.0","2.0","1.0","1.0","1.0","3.0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","2.0","8.0","3.0","1.0","10.0","2.0",,,"2.0",,,"7","1","5","51.0","1703",,"1703.0","2010"
"2","45","536","536","1","104","45","112","45","45","1341","0","1","3","1","1805.0","70","702.0","1","1.0","1.0","4.0","3.0","2.0","3.0","3.0","1.0",,"1.0","1.0","2.0","2.0","1.0","0.0","3.0","4.0","4.0","2.0","4.0","4.0","4.0",,"7.0","8.0","2.0","6.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2",,,,"2.0","2.0","2.0","1.0","4.0","3.0","5.0","6.0","5.0","5.0","5.0","5.0","5.0","6.0","6.0","7.0","4.0","6.0","6.0","4.0","7.0","6.0","5.0","7.0","7.0","5.0","5.0","7.0","7.0","7.0","4.0","5.0","4.0","5.0","3.0","4.0","4.0","4.0","4.0","4.0","3.0","3.0","3.0","4.0","3.0","4.0","2.0","1.0","1.0","1.0","5.0","5.0","7.0","7.0","4.0","6.0","7.0","7.0","7.0","7.0","7.0","6.0","7.0","2.0","3.0","3.0","10.0","10.0","6.0","1.0","1.0","1.0","4.0","10.0","10.0","6.0","3.0","6.0","2.0","2.0","2.0","2.0","4.0","2.0","1.0","0.0",,,,,,,,,,,"0.0","1.0","6.0","2","7.0","2.0","6.0","2.0","7.0","1.0","7.0","2.0","1.0","6.0","1.0","1.0","103.0","1.0","2.0",,"3.0",,,,"3.0",,"3.0","1.0","4.0","3.0","2.0","2.0","5.0","4.0","4.0","4.0","4.0","2.0","1.0","1.0","2.0","2.0",,"7.0","4.0","6.0","2.0","3.0","7.0","1.0","5.0","7.0","2.0",,"18.0",,,"63.0",,,,,"1.0",,"3.0","1.0","7.0","2.0",,,"1.0","3.0","2.0","3.0","3.0","8.0","2.0","1.0","1.0","3.0",,"2.0","101.0","1.0","3.0","3.0",,"2.0","5.0","1.0","1.0","1.0","1.0","4.0","1","1","1","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1.0","1.0","3.0","3.0","2.0","10.0","1.0","2.0","1.0","1.0","1.0","1.0","5","1","5","45.0","1850",,"1850.0","2010"
"2","45","537","537","1","104","45","112","45","45","1341","0","1","3","1","1215.0","70","802.0","2","2.0","27.0","5.0","3.0","3.0","3.0","5.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0",,"2.0","4.0","2.0","2.0","4.0","4.0","3.0","4.0","4.0","7.0","4.0","5.0","2.0",,,"2.0","1.0","1.0",,"2.0","2",,,,"2.0","2.0","1.0","2.0","4.0","3.0","4.0","5.0","5.0","3.0","5.0","2.0","2.0","5.0","2.0","3.0","1.0","7.0","5.0","2.0","5.0","2.0","5.0","2.0","1.0","2.0","1.0","5.0","5.0","5.0","7.0","5.0","7.0","7.0","2.0","2.0","1.0","1.0","1.0","2.0","4.0","4.0","2.0","4.0","4.0","4.0","1.0","2.0","2.0","1.0","3.0","1.0","4.0","5.0","3.0","4.0","6.0","7.0","7.0","7.0","7.0","6.0","7.0","1.0","4.0","4.0","9.0","10.0","9.0","1.0","1.0","2.0","6.0","10.0","10.0","10.0","9.0","5.0","2.0","2.0","2.0","2.0","3.0","2.0","0.0","0.0",,,,,,,,,,,"0.0","1.0","6.0","3","6.0","5.0","4.0","5.0","5.0","3.0","5.0","2.0","1.0","2.0","1.0","1.0","102.0","3.0","2.0",,"4.0","4.0","4.0",,"3.0",,,"1.0","3.0","4.0","2.0","4.0","3.0","4.0","4.0","4.0","4.0","1.0","2.0","3.0","2.0","2.0",,"6.0","1.0","1.0","1.0","2.0","3.0","1.0","7.0","6.0","2.0","2.0","6.0",,,"47.0",,,,,"1.0",,"3.0","1.0","2.0","2.0",,,"1.0","4.0","2.0","4.0","3.0","6.0","2.0","6.0","2.0","2.0",,"2.0","101.0","1.0","3.0","4.0",,"2.0","5.0","2.0",,,,"4.0","1","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1.0","4.0","7.0","3.0","2.0","10.0","2.0",,,"2.0",,,"6","1","5","45.0","1300",,"1300.0","2010"
"2","45","538","538","1","104","45","112","45","45","1341","0","1","3","1","1321.0","70","802.0","2","2.0","4.0","4.0","3.0","3.0","3.0","4.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0",,"4.0","4.0","2.0","4.0","4.0","4.0","4.0","4.0","8.0","8.0","3.0","7.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2",,,,"2.0","2.0","2.0","2.0","3.0","4.0","4.0","4.0","5.0","5.0","5.0","4.0","5.0","7.0","5.0","6.0","2.0","7.0","6.0","2.0","6.0","5.0","2.0","7.0","2.0","3.0","1.0","5.0","7.0","7.0","7.0","5.0","4.0","5.0","3.0","5.0","2.0","3.0","2.0","4.0","5.0","5.0","2.0","4.0","4.0","4.0","3.0","2.0","2.0","3.0","3.0","2.0","2.0","5.0",,"5.0","6.0","7.0","6.0","5.0","7.0","7.0","7.0","1.0","4.0","3.0","9.0","10.0","10.0","2.0","1.0","2.0","9.0","10.0","10.0","5.0","2.0","6.0",,"2.0","2.0","2.0","4.0","2.0","0.0","0.0",,,,,,,,,,,"0.0","1.0","6.0","1","7.0","1.0","3.0","3.0","5.0","2.0","7.0","3.0","1.0","2.0","1.0","1.0","102.0",,"1.0","102.0","4.0","3.0","2.0","102.0","3.0",,"3.0","1.0","4.0","2.0","3.0","2.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","3.0","2.0",,"7.0","3.0","5.0","2.0","3.0",,"2.0","5.0","6.0","2.0","1.0","1.0",,,"76.0",,,,,"1.0",,"3.0","1.0",,"1.0","1.0","3.0","1.0","3.0","2.0","4.0","3.0","5.0","6.0","13.0","1.0",,,"1.0","101.0","1.0",,,,"2.0","5.0","4.0","2.0",,"2.0",,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0",,,"3.0","2.0","13.0","2.0",,,"2.0",,,"6","1","5","48.0","1412",,"1412.0","2010"
"2","45","539","539","1","104","45","112","45","45","1341","0","1","3","1","1446.0","70","802.0","2","2.0","1.0","4.0","3.0","3.0","3.0","4.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0",,"4.0","3.0","2.0","4.0","4.0","4.0","4.0","4.0","7.0","4.0","1.0","8.0","2.0",,,,,,,,"2",,,,"2.0","1.0","2.0","2.0","3.0","4.0","4.0","5.0","5.0","5.0","5.0","4.0","5.0","7.0","7.0","7.0","2.0","7.0",,"2.0","5.0","4.0","7.0","7.0","6.0","3.0","2.0",,"5.0","5.0","7.0","5.0",,"5.0","2.0","3.0","2.0","2.0","3.0","4.0","4.0","4.0","2.0","4.0","5.0","5.0","2.0","2.0","2.0","2.0","2.0","2.0","4.0","5.0","6.0","6.0","6.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","4.0","4.0","7.0","10.0","6.0","1.0","1.0","1.0","7.0","9.0","10.0","2.0","1.0","6.0","6.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0",,,,,,,,,,,"0.0","2.0","7.0","1","6.0","2.0","5.0","5.0","7.0","2.0","5.0","3.0","1.0",,"1.0",,,"3.0","2.0",,"4.0",,,,"3.0",,,"1.0","4.0","3.0","2.0","1.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0",,"7.0","2.0","5.0","2.0","3.0","5.0","1.0","7.0","7.0","2.0","1.0","0.0",,,"73.0",,,,,"1.0",,"3.0","1.0",,"2.0",,,"1.0","4.0","2.0","4.0","2.0",,"6.0","10.0","0.0","2.0",,"2.0","101.0","1.0","2.0",,,"3.0","5.0","4.0",,,,,"1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0",,,"3.0","2.0","10.0","2.0",,,"2.0",,,"6","1","5","46.0","1532",,"1532.0","2010"
