"funding_agency_id","funding_agency_acronym","funding_agency_name","funding_acount_id","funding_account_name","country_code","country_name","transaction_type_id","transaction_type_name","fiscal_year","current_amount","constant_amount"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BDI","Burundi","2","Obligations","2017","6755","7136"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BDI","Burundi","2","Obligations","2018","3284","3391"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BDI","Burundi","3","Disbursements","2015","145488","157815"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BDI","Burundi","3","Disbursements","2018","6755","6975"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BDI","Burundi","3","Disbursements","2019","3284","3325"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BEN","Benin","2","Obligations","2011","36800","42692"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BEN","Benin","2","Obligations","2012","-794","-904"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BEN","Benin","3","Disbursements","2011","20186","23417"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BEN","Benin","3","Disbursements","2012","15820","18013"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BGD","Bangladesh","2","Obligations","2010","4119000","4873979"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BGD","Bangladesh","3","Disbursements","2010","4119000","4873979"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BRA","Brazil","2","Obligations","2011","18299","21229"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BRA","Brazil","2","Obligations","2012","-965","-1099"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BRA","Brazil","3","Disbursements","2011","17288","20056"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BRA","Brazil","3","Disbursements","2012","45","51"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BWA","Botswana","2","Obligations","2016","11159","11998"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BWA","Botswana","2","Obligations","2017","3680","3888"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BWA","Botswana","2","Obligations","2018","95000","98090"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BWA","Botswana","2","Obligations","2019","-1495","-1513"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BWA","Botswana","3","Disbursements","2016","2795","3005"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BWA","Botswana","3","Disbursements","2018","5449","5626"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BWA","Botswana","3","Disbursements","2019","90150","91282"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BWA","Botswana","3","Disbursements","2020","4793","4793"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","BWA","Botswana","3","Disbursements","2021","5157","5071"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","DOM","Dominican Republic","2","Obligations","2017","14500","15318"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","DOM","Dominican Republic","3","Disbursements","2017","14500","15318"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","EEN","Eastern Europe Region","2","Obligations","2011","16900","19606"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","EGY","Egypt","2","Obligations","2017","472951","499631"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","EGY","Egypt","2","Obligations","2018","207424","214171"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","EGY","Egypt","2","Obligations","2019","-39979","-40481"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","EGY","Egypt","2","Obligations","2020","1432","1432"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","EGY","Egypt","3","Disbursements","2018","303111","312972"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","EGY","Egypt","3","Disbursements","2019","323145","327202"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","EGY","Egypt","3","Disbursements","2020","15199","15199"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ENS","Eastern Asia Region","2","Obligations","2017","-49816","-52626"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ETH","Ethiopia","2","Obligations","2011","17056","19786"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ETH","Ethiopia","2","Obligations","2013","-3974","-4442"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ETH","Ethiopia","3","Disbursements","2012","13082","14895"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","GHA","Ghana","2","Obligations","2015","102213","110871"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","GHA","Ghana","2","Obligations","2017","215271","227415"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","GHA","Ghana","2","Obligations","2018","74600","77026"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","GHA","Ghana","2","Obligations","2019","24981","25294"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","GHA","Ghana","2","Obligations","2020","-561","-561"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","GHA","Ghana","2","Obligations","2021","-5456","-5364"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","GHA","Ghana","2","Obligations","2022","-3313","-3198"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","GHA","Ghana","3","Disbursements","2016","50969","54798"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","GHA","Ghana","3","Disbursements","2018","299225","308957"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","GHA","Ghana","3","Disbursements","2019","36095","36549"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","GHA","Ghana","3","Disbursements","2020","21447","21447"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","JOR","Jordan","2","Obligations","2011","15712","18228"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","JOR","Jordan","2","Obligations","2012","-3587","-4084"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","JOR","Jordan","3","Disbursements","2011","12126","14066"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","KEN","Kenya","2","Obligations","2016","481200","517363"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","KEN","Kenya","2","Obligations","2017","-3781","-3995"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","KEN","Kenya","2","Obligations","2018","-6672","-6889"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","KEN","Kenya","3","Disbursements","2016","374758","402922"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","KEN","Kenya","3","Disbursements","2017","95989","101403"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","KHM","Cambodia","2","Obligations","2015","160976","174613"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","KHM","Cambodia","2","Obligations","2016","46663","50169"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","KHM","Cambodia","2","Obligations","2017","677","715"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","KHM","Cambodia","2","Obligations","2019","-1053","-1066"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","KHM","Cambodia","3","Disbursements","2016","160976","173074"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","KHM","Cambodia","3","Disbursements","2017","46286","48899"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","LBN","Lebanon","2","Obligations","2009","1191221","1421674"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","LBN","Lebanon","2","Obligations","2010","146299","173114"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","LBN","Lebanon","2","Obligations","2012","-1095","-1247"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","LBN","Lebanon","2","Obligations","2013","-29098","-32530"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","LBN","Lebanon","2","Obligations","2021","-1","-1"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","LBN","Lebanon","3","Disbursements","2009","44976","53677"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","LBN","Lebanon","3","Disbursements","2010","1033796","1223281"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","LBN","Lebanon","3","Disbursements","2011","188102","218216"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","LBN","Lebanon","3","Disbursements","2013","40453","45224"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MDG","Madagascar","2","Obligations","2013","7275","8133"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MDG","Madagascar","2","Obligations","2014","-309","-338"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MDG","Madagascar","3","Disbursements","2013","6966","7788"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MKD","North Macedonia","2","Obligations","2011","19050","22099"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MKD","North Macedonia","2","Obligations","2013","-2056","-2299"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MKD","North Macedonia","3","Disbursements","2011","16994","19715"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MOZ","Mozambique","2","Obligations","2013","7087","7921"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MOZ","Mozambique","2","Obligations","2014","63900","70089"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MOZ","Mozambique","2","Obligations","2015","104183","113009"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MOZ","Mozambique","2","Obligations","2017","-34612","-36566"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MOZ","Mozambique","2","Obligations","2018","232643","240211"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MOZ","Mozambique","2","Obligations","2019","343467","347779"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MOZ","Mozambique","2","Obligations","2020","-3934","-3934"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MOZ","Mozambique","3","Disbursements","2013","7087","7924"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MOZ","Mozambique","3","Disbursements","2015","55765","60490"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MOZ","Mozambique","3","Disbursements","2016","32456","34894"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MOZ","Mozambique","3","Disbursements","2017","-202","-213"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MOZ","Mozambique","3","Disbursements","2018","33748","34845"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MOZ","Mozambique","3","Disbursements","2019","511801","518226"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MOZ","Mozambique","3","Disbursements","2020","37891","37891"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MOZ","Mozambique","3","Disbursements","2021","563","554"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MWI","Malawi","2","Obligations","2015","70900","76906"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MWI","Malawi","2","Obligations","2016","-489","-526"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MWI","Malawi","2","Obligations","2019","133202","134874"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MWI","Malawi","2","Obligations","2020","-5830","-5830"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MWI","Malawi","3","Disbursements","2015","56664","61464"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MWI","Malawi","3","Disbursements","2016","10266","11037"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MWI","Malawi","3","Disbursements","2019","90147","91278"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","MWI","Malawi","3","Disbursements","2020","40708","40708"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","NAM","Namibia","2","Obligations","2013","3835","4287"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","NAM","Namibia","2","Obligations","2015","10000","10847"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","NAM","Namibia","2","Obligations","2016","23789","25577"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","NAM","Namibia","2","Obligations","2017","62464","65988"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","NAM","Namibia","2","Obligations","2018","-8732","-9017"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","NAM","Namibia","3","Disbursements","2013","3835","4288"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","NAM","Namibia","3","Disbursements","2015","825","895"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","NAM","Namibia","3","Disbursements","2016","8464","9100"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","NAM","Namibia","3","Disbursements","2017","76796","81131"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","NAM","Namibia","3","Disbursements","2018","1434","1481"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","PAK","Pakistan","2","Obligations","2011","1022456","1186144"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","PAK","Pakistan","3","Disbursements","2011","1022456","1186144"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","PER","Peru","2","Obligations","2010","4620183","5467025"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","PER","Peru","3","Disbursements","2010","4620183","5467025"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","RUS","Russia","2","Obligations","2011","14500","16821"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","RUS","Russia","2","Obligations","2012","-570","-649"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","RUS","Russia","3","Disbursements","2011","10149","11774"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","RUS","Russia","3","Disbursements","2012","3781","4305"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","RWA","Rwanda","2","Obligations","2011","14432","16742"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","RWA","Rwanda","2","Obligations","2013","-3784","-4230"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","RWA","Rwanda","2","Obligations","2016","15581","16752"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","RWA","Rwanda","2","Obligations","2018","10914","11269"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","RWA","Rwanda","2","Obligations","2019","3300","3341"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","RWA","Rwanda","3","Disbursements","2011","8605","9982"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","RWA","Rwanda","3","Disbursements","2012","2043","2326"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","RWA","Rwanda","3","Disbursements","2016","15581","16752"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","RWA","Rwanda","3","Disbursements","2018","10914","11268"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","RWA","Rwanda","3","Disbursements","2019","3300","3341"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SLV","El Salvador","2","Obligations","2011","4193","4865"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SLV","El Salvador","2","Obligations","2013","-1762","-1970"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SLV","El Salvador","2","Obligations","2017","30000","31693"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SLV","El Salvador","2","Obligations","2018","6000","6196"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SLV","El Salvador","2","Obligations","2019","-872","-884"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SLV","El Salvador","3","Disbursements","2011","2431","2821"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SLV","El Salvador","3","Disbursements","2018","35043","36183"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SLV","El Salvador","3","Disbursements","2019","85","85"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SRB","Serbia","2","Obligations","2011","14000","16241"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SRB","Serbia","2","Obligations","2013","-1055","-1179"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SRB","Serbia","3","Disbursements","2011","12931","15002"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SRB","Serbia","3","Disbursements","2012","14","16"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SSD","South Sudan","2","Obligations","2016","720179","774303"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SSD","South Sudan","2","Obligations","2017","20786","21959"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SSD","South Sudan","2","Obligations","2018","974000","1005679"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SSD","South Sudan","2","Obligations","2019","1112001","1125961"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SSD","South Sudan","2","Obligations","2020","-3000","-3000"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SSD","South Sudan","2","Obligations","2021","-44496","-43752"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SSD","South Sudan","2","Obligations","2022","286535","276658"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SSD","South Sudan","3","Disbursements","2016","451734","485682"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SSD","South Sudan","3","Disbursements","2017","286945","303132"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SSD","South Sudan","3","Disbursements","2018","56185","58013"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SSD","South Sudan","3","Disbursements","2019","1101749","1115582"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SSD","South Sudan","3","Disbursements","2020","576573","576573"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SSD","South Sudan","3","Disbursements","2021","271864","267319"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","SSD","South Sudan","3","Disbursements","2022","317977","307016"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","TZA","Tanzania","2","Obligations","2010","467707","553434"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","TZA","Tanzania","2","Obligations","2013","-15000","-16769"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","TZA","Tanzania","2","Obligations","2014","-31642","-34707"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","TZA","Tanzania","2","Obligations","2015","152669","165602"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","TZA","Tanzania","2","Obligations","2016","245325","263762"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","TZA","Tanzania","2","Obligations","2017","177922","187958"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","TZA","Tanzania","2","Obligations","2018","155997","161069"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","TZA","Tanzania","2","Obligations","2019","83666","84717"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","TZA","Tanzania","2","Obligations","2020","-26829","-26829"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","TZA","Tanzania","2","Obligations","2021","-3973","-3905"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","TZA","Tanzania","3","Disbursements","2011","326544","378822"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","TZA","Tanzania","3","Disbursements","2012","69628","79276"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","TZA","Tanzania","3","Disbursements","2014","24893","27304"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","TZA","Tanzania","3","Disbursements","2015","43062","46710"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","TZA","Tanzania","3","Disbursements","2016","98576","105986"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","TZA","Tanzania","3","Disbursements","2017","345917","365429"
