"year","pais","nationality","estratopri","upm","prov","municipio","guyndc","guysegmento","guysec","ur","tamano","idiomaq","clusterdesc","cluster","idnum","persondesc","gend","ager","completedpercent","napercent","startdate","lastupdate","collectorcreator","lastfilledoutelement","annotations","intid","fecha","q1","ls3","a4","soct1","soct2","soct3","idio1","idio2","idio3","cp2","cp4a","cp4","np1","np2","muni10","sgl1","cp5","cp6","cp7","cp8","cp9","cp13","cp20","ls6","ls6a","it1","l1b","prot3","prot4","y4","jc1","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2a","vic1hogar","aoj8","aoj11","aoj11a","aoj12","aoj17","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b18","b20","b20a","b21","b21a","b31","b32","b33","b43","b16","b37","b46","b47","b48","n1","n3","n9","n11","n12","n15","wt1","wt2","m1","m2","pop101","pop102","pop103","pop107","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros5","ros6","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","aut1","pp1","pp2","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc18","exc7","per1","per2","per3","per4","per5","per6","per7","per8","per9","per10","crisis1","crisis2","vb1","vb2","vb3","vb10","vb11","pol1","vb20","clien1","clien2","ed","edlevel","edyear","q2","y1","y2","y3","haicr1","q3c","q3ca","q5a","q5b","q10","q10a","q10b","q10a3","q10c","q16","q14","q10d","q10e","q10f","q11","q12","q12a","etid","leng1","www1","gi0","gi1","gi3","gi4","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r16","r18","ocup4a","ocup1a","ocup1b1","ocup1b2","pen1","pen3","pen4","sal1","sal2","sal4","colorr","sexi","ietid","colori","ti","ti3","ti4"
"2010","24","24","2402","43","3","305","305","198","138","2","5","2","Klien Pouderoyen 198","127","205","Male 18-34","1","1","100","11","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","1","1.0","3.0","3.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","4.0","4.0","4.0","4.0","4.0",,"7.0","9.0","2.0","6.0","2.0",,,"2.0","1.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","1.0","1.0","3.0",,"5.0","3.0","3.0","2.0","4.0","3.0","3.0","1.0","1.0","1.0","1.0","4.0",,"1.0","1.0","6.0",,,"7.0",,"4.0",,"2.0","7.0",,"2.0","2.0",,"4.0","3.0","4.0","4.0","2.0","4.0","1.0","1.0","3.0","4.0","2.0","2.0",,"7.0","2.0","3.0","7.0","7.0","3.0","6.0","7.0","2.0","2.0","10.0","10.0","6.0","4.0","1.0","1.0","5.0","6.0","4.0","1.0","6.0","1.0","1.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"0.0","1.0","7.0","1.0","5.0","2.0","7.0","7.0","7.0","1.0","6.0","1.0","1.0","2.0","2.0","2.0",,"2.0",,"4.0","1.0","3.0",,"11.0","2.0","211.0","18.0","4.0","1.0","2.0","1.0","1.0","101.0","1.0","1.0","4.0","2.0",,,"4.0",,"1.0","2.0","2.0",,"1.0","0.0",,"4.0","2401.0","4.0","1.0","1.0","1.0",,"1","1","1","1","2","0","0","1","0","1","1","0","1","3.0",,"4.0","2.0","2.0",,,"2.0",,,"6.0","2","4","7.0","13480000000.0","1087.0","18.116667"
"2010","24","24","2402","40","3","302","302","152","120","2","5","2","Tenez Ferme 152","120","170","Female 18-34","2","1","100","8","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","2","2.0","10.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0",,"2.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","7.0","6.0","2.0","7.0","2.0",,,"1.0","1.0","1.0","2.0","1.0","2.0",,,,"2.0","1.0","1.0","1.0","1.0","1.0","5.0","6.0","4.0","5.0","5.0","6.0","5.0","4.0","5.0","5.0","4.0","6.0","5.0","5.0","4.0","5.0","5.0","6.0","7.0","5.0","4.0","5.0","4.0","5.0","5.0","6.0","4.0","5.0","4.0","5.0","2.0","2.0","2.0","2.0","6.0","5.0","6.0","7.0","6.0","6.0","5.0","3.0","6.0","3.0","5.0","6.0","6.0","6.0","7.0","2.0","2.0","10.0","6.0","7.0","4.0","5.0","6.0","6.0","7.0","8.0","7.0","6.0","6.0","8.0","2.0","2.0","1.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0",,"0.0",,"0.0","2.0","5.0","6.0","6.0","5.0","6.0","5.0","6.0","3.0","6.0","5.0","1.0","3.0","2.0","1.0","0.0","2.0",,"1.0","3.0","3.0",,"12.0","3.0","312.0","19.0","2.0","5.0","1.0","2.0","3.0","305.0","3.0","1.0","4.0","1.0","3.0","4.0","4.0",,"2.0","3.0","3.0","1.0","1.0","0.0",,"5.0","2401.0","2.0","2.0","1.0","1.0","2.0","1","1","1","1","1","1","1","0","0","1","1","0","0","1.0","2.0","3.0","2.0","2.0",,,"2.0",,,"4.0","2","4","7.0","13480000000.0","2249.0","37.483333"
"2010","24","24","2402","40","3","302","302","152","120","2","5","2","Tenez Ferme 152","120","171","Female 18-34","2","1","100","10","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","2","1.0","60.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","1.0","4.0","4.0","4.0","4.0","4.0","4.0","6.0","4.0","2.0","6.0","2.0",,,"2.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","1.0","2.0","2.0","4.0","5.0","6.0","6.0","5.0","5.0","6.0","6.0","6.0","4.0","4.0","6.0","4.0","3.0","1.0","3.0","5.0","4.0","7.0","6.0","5.0","3.0","3.0","5.0","5.0","4.0","4.0","4.0","3.0","3.0","2.0","4.0","3.0","2.0","3.0","3.0","2.0","3.0","2.0","2.0","3.0","4.0","3.0","7.0","7.0","6.0","6.0","5.0","7.0","2.0","2.0","6.0","6.0","10.0","5.0","3.0","1.0","1.0","4.0","5.0","5.0","3.0","2.0","4.0","2.0","2.0","1.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"0.0","2.0","7.0","4.0","4.0","2.0","7.0","3.0","7.0","1.0","7.0","1.0","2.0","6.0","1.0","1.0","2401.0","2.0",,"2.0","3.0","3.0",,"11.0","2.0","211.0","21.0","4.0","5.0","1.0","1.0","3.0","305.0","1.0","1.0","3.0","2.0",,,"4.0",,"2.0","3.0","2.0",,"1.0","0.0",,"5.0","2401.0","4.0","1.0","1.0","1.0","1.0","1","1","1","1","0","1","1","0","0","1","1","0","0","1.0","1.0","1.0","2.0","2.0",,,"2.0",,,"5.0","2","4","7.0","13480000000.0","1148.0","19.133333"
"2010","24","24","2402","40","3","302","302","152","120","2","5","2","Tenez Ferme 152","120","172","Female 35-49","2","2","100","12","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","2","1.0","3.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","1.0","2.0","4.0","4.0","4.0","4.0","4.0","2.0","2.0","3.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","1.0","2.0","4.0","4.0","3.0","3.0","3.0","3.0","2.0","5.0","3.0","4.0","3.0","3.0","2.0","2.0","3.0","4.0","3.0","3.0","3.0","7.0","3.0","3.0","4.0","3.0","5.0","4.0","3.0","1.0","3.0","3.0","2.0","4.0","4.0","2.0","2.0","1.0","1.0","3.0","1.0","1.0","3.0","2.0","7.0","2.0","3.0","7.0","7.0","7.0","5.0","7.0","2.0","2.0","10.0","10.0","4.0","4.0","2.0","1.0","3.0","3.0","3.0","2.0","2.0","3.0","3.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"0.0","1.0","7.0","3.0","5.0","3.0","5.0","3.0","5.0","1.0","5.0","1.0","2.0","2.0","2.0","2.0",,"2.0",,"3.0","3.0","3.0",,"11.0","2.0","211.0","40.0",,,,,"3.0","305.0","1.0","1.0","3.0","2.0",,,"4.0",,"2.0","1.0","1.0",,"2.0","2.0","0.0","5.0","2401.0","5.0","1.0","1.0","1.0","1.0","1","1","1","1","0","1","0","0","0","1","0","0","0","5.0",,"4.0","2.0","2.0",,,"2.0",,,"5.0","2","4","7.0","13480000000.0","1010.0","16.833333"
"2010","24","24","2402","40","3","302","302","152","120","2","5","2","Tenez Ferme 152","120","173","Female 35-49","2","2","100","12","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","2","1.0","3.0","3.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","1.0","1.0","2.0","4.0","4.0","4.0","4.0","5.0","3.0","3.0","6.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","1.0","2.0","4.0","5.0","4.0","3.0","4.0","5.0","3.0","6.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","4.0","4.0","3.0","4.0","7.0","3.0","4.0","3.0","4.0","6.0","3.0","3.0","1.0","3.0","4.0","3.0","4.0","4.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","3.0","3.0","4.0","2.0","3.0","2.0","7.0","7.0","7.0","7.0","2.0","2.0","10.0","10.0","10.0","1.0","1.0","1.0","3.0","4.0","5.0","3.0","4.0","4.0","2.0","2.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"0.0","1.0","7.0","2.0","7.0","4.0","7.0","4.0","4.0","1.0","7.0","1.0","1.0","2.0","1.0","1.0",,"2.0",,"3.0","2.0","3.0",,"11.0","2.0","211.0","40.0",,,,,"3.0","305.0","1.0","1.0","4.0","2.0",,,"4.0",,"2.0","1.0","1.0",,"2.0","2.0","1.0","5.0","2401.0","4.0","1.0","1.0","1.0","1.0","1","1","1","1","0","1","1","0","1","1","0","0","0","5.0",,"3.0","2.0","2.0",,,"2.0",,,"5.0","2","4","7.0","13480000000.0","973.0","16.216667"
"2010","24","24","2402","40","3","302","302","152","120","2","5","2","Tenez Ferme 152","120","174","Female 50+","2","3","100","11","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","2","1.0","5.0","3.0","3.0","1.0","3.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,"5.0","1.0","4.0","2.0","4.0","3.0","4.0","4.0","5.0","5.0","2.0","10.0","2.0",,,,,"1.0","1.0",,"2.0",,,,"2.0","1.0","2.0","3.0","4.0","4.0","2.0",,"4.0","4.0","6.0","1.0","6.0","3.0","3.0","4.0","2.0","6.0","2.0","1.0","1.0","3.0","1.0","1.0","7.0","2.0","4.0","4.0","1.0","3.0","3.0","4.0","4.0","2.0","4.0","4.0","4.0","4.0","2.0","3.0","4.0","5.0","6.0","3.0",,"2.0","5.0","5.0","2.0","1.0","7.0","7.0","7.0","7.0","7.0","2.0","4.0","10.0","6.0","10.0","1.0","1.0","1.0","1.0","3.0","2.0","3.0","3.0","2.0","2.0","2.0","1.0","2.0","4.0","2.0","0.0","0.0","1.0","0.0","0.0",,"0.0",,"1.0","0.0","0.0",,"0.0","2.0","5.0","1.0","7.0","1.0","7.0","6.0","7.0","1.0","7.0","1.0","2.0","2.0","1.0","1.0","2401.0","2.0",,"3.0","2.0","3.0",,"11.0","2.0","211.0","54.0",,,,,"3.0","305.0","1.0","1.0","2.0","2.0",,,"4.0",,"2.0","1.0","1.0",,"2.0","2.0","0.0","5.0","2401.0","5.0","1.0","1.0","1.0","1.0","1","1","1","1","1","0","0","0","1","1","0","0","0","5.0",,"4.0","2.0","2.0",,,"2.0",,,"3.0","2","4","7.0","13480000000.0","2570.0","42.833333"
"2010","24","24","2402","42","3","304","304","181","135","2","5","2","Goed Fortuin 181","124","175","Male 18-34","1","1","100","11","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","1","1.0","5.0","1.0","1.0",,"2.0","2.0",,"2.0","2.0","2.0","2.0","2.0",,"2.0","3.0","4.0","4.0","4.0","4.0","4.0",,"5.0","3.0","2.0","3.0","2.0",,,"1.0","1.0","1.0",,,"2.0",,,,"2.0","1.0","1.0","3.0","2.0","3.0","1.0","1.0","5.0","6.0","7.0","7.0","4.0","7.0","7.0","7.0","7.0","7.0","6.0","1.0","2.0","4.0","1.0","1.0","7.0","2.0","3.0","1.0","1.0","5.0","1.0","1.0","1.0","6.0","3.0","2.0","4.0","4.0","2.0","2.0","1.0","1.0","3.0","1.0","1.0","3.0","3.0","7.0","2.0","4.0","7.0","7.0","3.0","7.0","7.0","2.0","2.0","5.0","5.0","5.0","10.0","1.0","1.0","6.0","5.0","4.0","1.0","1.0","1.0","3.0","1.0","1.0","2.0","3.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0","1.0","6.0","2.0","5.0","2.0","6.0","5.0","5.0","3.0","6.0","6.0","1.0","2.0","1.0","2.0",,"2.0",,"3.0","1.0","3.0",,"13.0","3.0","313.0","32.0",,,,,"5.0","502.0","2.0","2.0","4.0","2.0",,,"2.0","3.0","2.0","1.0","1.0",,"1.0","1.0","1.0","2.0","2401.0","1.0","1.0","1.0","1.0","2.0","1","1","1","1","0","1","1","1","1","1","1","0","1","1.0","1.0","3.0","2.0","2.0",,,"2.0",,,"6.0","2","4","7.0","13480000000.0","2077.0","34.616667"
"2010","24","24","2402","43","3","305","305","220","141","2","5","2","The Best 220","129","227","Male 35-49","1","2","100","8","13480000000.0","13480000000.0","E2-15","QLapopGuy",,"13","13480000000.0","1","3.0","13.0","4.0","3.0",,"2.0","2.0",,"2.0","1.0","1.0","2.0","1.0",,"3.0","1.0","1.0","3.0",,"4.0","4.0",,"7.0","10.0","2.0","10.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","1.0",,"3.0","2.0","2.0","1.0","3.0","1.0","2.0","3.0","4.0","1.0","5.0",,,,"1.0","4.0","1.0","6.0","1.0",,,"1.0","6.0","6.0","1.0","4.0","7.0","1.0","6.0","5.0","4.0","7.0","1.0","5.0","5.0","6.0","1.0","5.0","5.0","4.0","3.0","3.0","4.0","1.0","1.0","1.0","7.0","1.0","5.0","5.0","1.0","1.0","1.0","4.0","4.0","7.0","7.0","4.0",,"1.0","5.0","5.0","1.0","1.0","1.0","1.0",,"10.0","5.0","5.0","1.0","1.0","1.0","1.0","2.0","4.0","1.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0",,"1.0","0.0","0.0","1.0","7.0","5.0","7.0","1.0",,,"7.0","1.0","7.0","3.0",,,"2.0","1.0","2401.0","1.0","2401.0",,"1.0","3.0",,"11.0","2.0","211.0","36.0",,,,,"11.0","1002.0","4.0","3.0","3.0","1.0",,"2.0","1.0","2.0","1.0","1.0","2.0",,"3.0","2.0","2.0","5.0","2401.0","2.0","1.0","1.0","1.0","1.0","1","1","0","1","0","0","0","1","1","1","0","1","0","1.0","1.0","3.0","2.0","2.0",,,"2.0",,,"5.0","2","2","6.0","13480000000.0","156227.0","2603.7833"
"2010","24","24","2402","42","3","304","304","181","135","2","5","2","Goed Fortuin 181","124","176","Male 18-34","1","1","100","10","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","1","2.0","4.0","3.0","2.0","2.0","3.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0",,"2.0","1.0","1.0","3.0","4.0","4.0","4.0",,"7.0","5.0","2.0","1.0","1.0","1.0","4.0",,"2.0","2.0","2.0","2.0","2.0",,,,"1.0","1.0","3.0","1.0","2.0","3.0","6.0","5.0","6.0","6.0","7.0","5.0","2.0","5.0","6.0","6.0","3.0","4.0","5.0","5.0","5.0","6.0","6.0","7.0","7.0","3.0","1.0","5.0","3.0","7.0","5.0","6.0","3.0","6.0","4.0","6.0","1.0","1.0","2.0","2.0","4.0","1.0","1.0","1.0","7.0","1.0","4.0","4.0","2.0","6.0","1.0","3.0","5.0","7.0","7.0","2.0","2.0","4.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","10.0","1.0","5.0","1.0","1.0","1.0","2.0","2.0","4.0","1.0","1.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"0.0","2.0","7.0","1.0","6.0","1.0","7.0","3.0","6.0","5.0","4.0","1.0","2.0","8.0","1.0","2.0",,"2.0",,"2.0","3.0","3.0",,"11.0","2.0","211.0","19.0","1.0","9.0",,"2.0","5.0","513.0","1.0","1.0","7.0","2.0",,,"2.0","3.0","1.0","2.0","1.0",,"1.0","0.0",,"2.0","2401.0","2.0","1.0","1.0","1.0","2.0","1","1","1","1","0","1","1","0","1","1","0","0","0","4.0",,"3.0","2.0","2.0",,,"2.0",,,"5.0","2","4","7.0","13480000000.0","2195.0","36.583333"
"2010","24","24","2402","42","3","304","304","181","135","2","5","2","Goed Fortuin 181","124","177","Male 35-49","1","2","100","11","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","1","3.0","4.0","3.0","2.0","2.0","3.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","3.0","2.0","4.0","4.0","4.0",,"6.0","6.0","1.0","5.0","2.0",,,"2.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","1.0","1.0","1.0","2.0","4.0","3.0","4.0","3.0","4.0","3.0","2.0","5.0","4.0","4.0","3.0","2.0",,,"3.0","2.0","4.0","4.0","5.0","5.0","4.0","5.0","4.0","3.0","5.0","3.0","4.0","3.0","4.0","5.0","4.0","5.0","5.0","3.0","4.0","1.0","1.0","1.0","1.0","1.0","4.0","4.0","7.0","6.0","3.0","7.0","5.0","7.0","7.0","6.0","3.0","2.0","10.0","10.0","10.0","5.0","1.0","1.0","1.0","8.0","10.0","8.0","7.0","10.0","10.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0","1.0","5.0","2.0","6.0","2.0","7.0","2.0","4.0","5.0","6.0","1.0","2.0","8.0","1.0","1.0","2402.0","2.0",,"4.0","3.0",,,"15.0","4.0","415.0","38.0",,,,,"3.0","302.0","3.0","1.0","5.0","2.0",,,"4.0",,"2.0","2.0","2.0",,"1.0","0.0",,"4.0","2401.0","1.0","1.0","1.0","1.0","2.0","1","1","1","1","0","0","1","0","1","1","1","0","1","1.0","2.0","3.0","2.0","2.0",,,"2.0",,,"6.0","2","4","7.0","13480000000.0","2140.0","35.666667"
"2010","24","24","2402","42","3","304","304","181","135","2","5","2","Goed Fortuin 181","124","178","Male 35-49","1","2","100","11","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","1","1.0","14.0","3.0","2.0","1.0","3.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","1.0","4.0","4.0","4.0","4.0",,"5.0","3.0","4.0","6.0","2.0",,,"2.0","1.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","3.0","1.0","3.0","3.0","3.0","4.0","4.0","4.0","3.0","2.0","4.0","4.0","2.0","1.0","5.0","2.0","3.0","4.0","5.0","3.0","3.0","4.0","7.0","5.0","4.0","3.0","2.0","5.0","4.0","2.0","3.0","2.0","1.0","3.0","4.0","4.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","1.0","2.0","7.0","2.0","3.0","7.0","7.0","4.0","7.0","7.0","2.0","2.0","10.0","10.0","4.0","3.0","1.0","3.0","3.0","3.0","2.0","1.0","4.0","1.0","1.0","3.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"0.0","1.0","7.0","1.0","4.0","1.0","7.0","2.0","4.0","1.0","4.0","1.0","2.0","3.0","1.0","2.0",,"2.0",,"4.0","1.0","3.0",,"13.0","4.0","413.0","37.0",,,,,"2.0","204.0","2.0","2.0","4.0","1.0","1.0","2.0","1.0","3.0","1.0","1.0","2.0",,"5.0","0.0",,"5.0","2405.0","3.0","1.0","1.0","1.0","1.0","1","1","1","1","0","1","1","0","1","1","1","0","1","1.0","1.0","3.0","2.0","2.0",,,"2.0",,,"6.0","2","4","7.0","13480000000.0","1142.0","19.033333"
"2010","24","24","2402","42","3","304","304","181","135","2","5","2","Goed Fortuin 181","124","179","Male 50+","1","3","100","11","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","1","2.0","13.0","4.0","3.0",,"4.0","3.0",,"2.0","2.0",,"1.0","2.0",,"1.0","3.0","3.0","4.0","2.0","4.0",,,"6.0","10.0","2.0","5.0","2.0",,,"2.0","1.0","1.0","2.0","2.0","1.0","1.0","3.0","4.0","2.0","1.0","2.0","1.0","1.0","2.0","5.0","1.0","3.0","1.0","2.0","5.0","7.0","6.0","5.0","5.0","6.0","5.0","2.0","1.0","4.0","3.0","3.0","6.0","7.0","5.0","6.0","1.0","6.0","7.0","6.0","5.0","4.0","5.0","7.0","6.0","1.0","1.0","1.0","2.0","6.0","5.0","1.0","5.0","6.0","1.0","5.0","6.0","3.0","7.0","7.0","7.0","6.0","6.0","6.0","2.0","2.0","9.0","10.0","6.0","1.0","1.0","2.0","4.0","2.0","4.0","1.0","2.0","1.0","1.0","3.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"1.0","0.0","0.0",,"0.0","2.0","7.0","1.0","7.0","1.0","5.0","3.0","7.0","1.0","6.0","4.0","3.0",,"1.0","2.0",,"2.0",,"4.0","4.0","3.0",,"11.0","2.0","211.0","51.0",,,,,"3.0","305.0","2.0","1.0","4.0","2.0",,,"4.0",,"2.0","2.0","1.0",,"2.0","2.0","2.0","8.0","2401.0","5.0","1.0","1.0","1.0","1.0","1","1","1","1","0","0","0","1","0","1","0","0","0","2.0","4.0","3.0","2.0","2.0",,,"2.0",,,"5.0","2","4","7.0","13480000000.0","2069.0","34.483333"
"2010","24","24","2402","42","3","304","304","181","135","2","5","2","Goed Fortuin 181","124","180","Female 18-34","2","1","100","10","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","2","2.0","5.0","3.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","1.0","2.0","4.0","4.0","4.0","4.0","5.0","2.0","4.0","6.0","2.0",,,"2.0","1.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","1.0","3.0","3.0","4.0","7.0","5.0","5.0","7.0","5.0","5.0","3.0","4.0","3.0","1.0","5.0","5.0","6.0","1.0","4.0","2.0","5.0","7.0","4.0","2.0","2.0","1.0","5.0","1.0","3.0","2.0","4.0","4.0","2.0","5.0","5.0","2.0","5.0","6.0","5.0","4.0","4.0","5.0","1.0","3.0","4.0","3.0","2.0","7.0","7.0","6.0","6.0","5.0","2.0",,"4.0","9.0","7.0","6.0","6.0","2.0","10.0","1.0","10.0","1.0","10.0","1.0","1.0","3.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0",,"1.0",,"1.0","2.0","7.0","4.0","7.0","6.0","7.0","1.0","7.0","1.0","7.0","1.0","1.0","2.0","1.0","2.0",,"2.0",,"4.0","1.0","3.0",,"11.0","2.0","211.0","19.0","4.0","5.0",,"1.0","5.0","507.0","1.0","1.0","3.0","2.0",,,"1.0","5.0","1.0","3.0","2.0",,"1.0","0.0",,"4.0","2401.0","5.0","1.0","1.0","1.0","2.0","1","1","1","1","0","0","1","0","0","0","0","0","0","4.0",,"3.0","2.0","2.0",,,"2.0",,,"6.0","2","4","7.0","13480000000.0","4402.0","73.366667"
"2010","24","24","2402","42","3","304","304","181","135","2","5","2","Goed Fortuin 181","124","181","Female 18-34","2","1","100","10","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","2","2.0","5.0","3.0","2.0",,"3.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","1.0","2.0","4.0","4.0","4.0","4.0","7.0","3.0","4.0","5.0","2.0",,,"2.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","1.0","3.0","2.0","3.0","2.0","5.0","2.0","4.0","2.0","2.0","3.0","3.0","1.0","3.0","2.0","1.0","5.0","1.0","1.0","5.0","4.0","3.0","3.0","7.0","4.0","2.0","2.0","4.0","6.0","3.0","2.0","3.0","3.0","4.0","2.0","5.0","5.0","2.0","3.0","1.0","5.0","1.0","5.0","2.0","5.0","5.0","4.0","5.0","6.0","5.0","7.0","4.0","6.0","5.0","2.0","3.0","4.0","6.0","3.0","4.0","1.0","1.0","5.0","5.0","1.0","1.0","5.0","4.0","1.0","2.0","1.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"0.0","1.0","7.0","6.0","6.0","5.0","6.0","6.0","7.0","1.0","5.0","6.0","2.0","2.0","2.0","2.0",,"2.0",,"4.0","1.0","3.0",,"11.0","2.0","211.0","20.0","4.0","1.0",,"1.0","5.0","507.0","2.0","1.0","3.0","2.0",,,"3.0","5.0","2.0","1.0","1.0",,"1.0","0.0",,"2.0","2401.0","5.0","1.0","1.0","1.0","1.0","1","1","1","1","0","0","0","0","0","1","0","0","0","7.0",,"3.0","2.0","2.0",,,"2.0",,,"7.0","2","4","7.0","13480000000.0","3181.0","53.016667000000005"
"2010","24","24","2402","42","3","304","304","186","136","2","5","2","Versailles 186","125","204","Female 50+","2","3","100","10","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","2","2.0","5.0","3.0","1.0","2.0","3.0",,"1.0","2.0","2.0","1.0","2.0","1.0",,"2.0","2.0","2.0","2.0","4.0","4.0","4.0","1.0","7.0","6.0","4.0","4.0","2.0",,,"2.0","1.0","1.0",,"2.0","2.0",,,,"2.0","1.0","2.0","1.0","3.0","2.0","4.0","2.0","4.0","1.0","1.0","4.0","5.0","4.0","3.0","4.0","5.0","1.0","1.0","1.0","7.0","4.0","6.0","5.0","7.0","6.0","4.0","4.0","4.0","4.0","6.0","4.0","4.0","3.0","5.0","3.0","5.0","5.0","2.0","2.0","4.0","5.0","1.0","1.0","1.0","1.0","2.0","5.0","3.0","7.0","7.0","7.0","5.0","7.0","7.0","2.0","2.0","4.0","5.0","2.0","1.0","1.0","1.0","2.0","3.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"1.0","0.0","0.0",,"0.0","2.0","6.0","5.0","5.0","4.0","6.0","3.0","6.0","2.0","5.0","1.0","1.0",,"1.0","2.0",,"2.0",,"4.0","1.0","3.0",,"10.0","2.0","210.0","52.0",,,,,"5.0","502.0","2.0","1.0","4.0","1.0","2.0","2.0","1.0","4.0","2.0","1.0","2.0",,"2.0","2.0","2.0","5.0",,"4.0","1.0","1.0","1.0","1.0","1","1","1","1","0","0","0","0","0","0","0","0","0","5.0",,"3.0","1.0","2.0",,,"2.0",,,"3.0","2","4","7.0","13480000000.0","3445.0","57.416667000000004"
