"areaenum","elsdept","elsmunicipio","elscanton","elszona","elssegmento","obsid","pais","estratopri","upm","elssec","cluster","ur","tamano","elsidioma","sexo","hora1","entrev","q1","a4","dem13a","dem13b","dem13c","dem13d","a1","a2","a3","a4i","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","prot1","prot2","cp5","cp5a","cp5b","cp5c","cp5d","cp6","cp7","cp8","cp9","cp10","cp13","ls3","it1","l1","np1","np1b","np2","sgl1","sgl2","lgl2","lgl3","jc1","jc4","jc10","jc12","jc13","jc15","jc16","pop1","pop2","pop3","pop4","pop5","vic1","vic2","aoj1","aoj1b","aoj8","aoj11","aoj11a","aoj12","aoj16a","aoj17","aoj18","st1","st2","st3","st4","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b15","b18","b20","b21","b31","b32","b43","b16","b17","b19","b37","b47","n1","n3","n9","n10","n11","n12","elsb52","elsb54","elsb56","elsb57","elsb58","elsb59","elsay7","elsay8","m1","ing4","pn2","dem23","pn4","pn5","elspn3a","elspn3b","elspn3c","e5","e8","e11","e15","e14","e2","e3","e16","d32","d33","d34","d36","d37","d1","d2","d3","d4","d5","dem2","dem11","aut1","pp1","pp2","dc1","dc10","dc13","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc17","exc18","exc19","exc7","gi1","gi2","gi3","gi4","gi5","vb1","vb2","elsvb3","vb4","vb8","vb6","elsvb7","elsvb21","vb10","vb11","elsvb12","elsvb13","elsvb14","elsvb15","elsvb17","elsvb19","elsvb20","pol1","pol2","aa1","aa2","aa3","aa4","dis2","dis3","dis4","dis5","ednivel","ed","edanno","q2","q3","q10","q10a1","q10a","q10a2","q10b","q10c","q14","q10d","q11","q12","elsetid","elsetida","elsleng1","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup1","ocup4","ocup1a","ocup1b1","ocup1c","desoc2","mig1","mig2","mig3","hora2","duracion"
"60","3","19","23","0","0","499","3","4","19","0","0","2","5","1","1","2006-07-01T11:39:21.000","22","1","3.0",,,,,"1","1","4","4.0","3.0","3.0","3.0","3.0","2","2.0","2.0","3.0",,"2",,,,,"4.0","2.0","4.0","4.0","4.0","4.0","3.0","1.0","7.0","2.0","3.0","2.0","3.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2",,,,"1.0","1.0","1.0","1.0","2.0","4.0","1.0",,,,"1.0","4.0","3.0","7.0","7.0","5.0","7.0","6.0","7.0","7.0","7.0","7.0","7.0","7.0","4.0","7.0","7.0","7","7.0","7.0","6.0","7.0","5.0","7.0","6.0","5.0","7.0","5.0","5.0","4.0","1.0","2",,,,"3.0","4.0","3.0","2.0","7.0","7.0","2.0","3.0","3.0","2.0","2.0","8.0","7.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","3.0","1.0","2.0","1.0","1.0","4.0","2","1.0","1.0","3.0","0","0","2",,"1.0","0.0","2.0",,"2",,,,"0.0",,"1.0","3.0",,,"1.0",,,"1","1.0",,,"3.0","1.0",,,"1.0","1.0","3.0","1.0",,"3.0","3.0","2.0","1.0","1.0","3.0","1.0","1.0","7.0","1.0","2.0","2.0","2.0","2.0","1.0","1","1","27","1.0","2.0","2",,"99999",,"4.0","2.0","3.0","1.0","0.0","1.0","1.0","1.0","1","1","0","1","0","0","0","0","0","0","0","6.0","1.0","5.0","1.0","2.0",,"1","1",,"2006-07-01T12:22:28.000","2587"
"60","3","19","23","0","0","501","3","4","19","0","0","2","5","1","1","2006-07-01T11:40:53.000","17","1","4.0","20.0","0.0",,"20.0","3","1","4","4.0","4.0","3.0","4.0","3.0","2","2.0","2.0","2.0","3.0","2",,,,,"4.0","3.0","3.0","4.0","4.0","4.0","1.0","1.0","4.0","2.0","4.0","1.0","5.0","3.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0",,"2.0","2.0","1.0","2.0","2",,,,"1.0","3.0","3.0","4.0","2.0","3.0","2.0",,,,"2.0","5.0","7.0","3.0","1.0","6.0","2.0","1.0","6.0","1.0","6.0","4.0","5.0","7.0","1.0","1.0","3.0","7","1.0","1.0","1.0","3.0","3.0","4.0","3.0","4.0","4.0","5.0","5.0","6.0","2.0","1","2.0","2.0","2.0","7.0","5.0","3.0","1.0","6.0","3.0","3.0","3.0","4.0","4.0","3.0","10.0","9.0","9.0","1.0","1.0","1.0","1.0","1.0","5.0","7.0","1.0","9.0","8.0","4.0","10.0","10.0","10.0","10.0","2.0","2.0","2.0","4.0","1","1.0","1.0","1.0","0","0","2",,"1.0","0.0","2.0",,"1","0.0","1.0","1.0","0.0","0.0","0.0","1.0","1.0",,"1.0","1.0",,"1","1.0",,,"1.0","1.0",,"5.0","2.0",,,,"1.0","1.0","3.0","1.0","2.0","3.0","4.0","7.0","5.0","7.0","7.0","1.0","1.0","2.0","2.0","0.0","0","9","38","1.0","3.0","1","2.0","99999","4.0","4.0","2.0","3.0","2.0","2.0","3.0","3.0","1.0","1","1","1","1","0","0","0","0","0","0","0","6.0","1.0","2.0","2.0","2.0",,"1","1",,"2006-07-01T12:23:18.000","2545"
"60","3","19","23","0","0","498","3","4","19","0","0","2","5","1","1","2006-07-01T11:38:32.000","9","1","5.0","3.0","0.0",,"3.0","1","2","2","4.0","3.0","1.0","4.0","2.0","2","1.0","2.0","3.0",,"1","1.0","1.0","1.0","1.0","2.0","2.0","2.0","4.0","4.0","4.0","3.0","1.0",,"1.0","4.0","1.0","3.0","3.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0",,"2.0","1.0","2.0","1.0","1","2.0","2.0","2.0","2.0","4.0","2.0","3.0","2.0","4.0","2.0",,,,"2.0","4.0","7.0","3.0","5.0","7.0","5.0","5.0","7.0","5.0","4.0","5.0","5.0","7.0","5.0","4.0","7.0","7","5.0","5.0","1.0","5.0","5.0","6.0","6.0","5.0","5.0","4.0","3.0","5.0","1.0","1","2.0","2.0","3.0","0.0","5.0","3.0","1.0","7.0","7.0","2.0","3.0","3.0","2.0","3.0","9.0","10.0","9.0","2.0","1.0","1.0","1.0","7.0","10.0","3.0","8.0","1.0","2.0","1.0","9.0","8.0","8.0","1.0","2.0","2.0","2.0","4.0","2","1.0","2.0","2.0","0","0","2",,"1.0","0.0","2.0",,"1","1.0","2.0",,"0.0","0.0","1.0","3.0",,,"1.0","2.0",,"1","1.0",,,"3.0","1.0",,"5.0","1.0",,"1.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","4.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","2","2","23","1.0","1.0","2",,"99999",,"4.0","1.0","3.0","1.0","1.0","7.0","1.0","1.0","1","0","1","0","0","0","0","0","0","0","0","5.0","1.0","4.0","1.0","2.0",,"1","1",,"2006-07-01T12:25:12.000","2800"
"60","3","19","23","0","0","504","3","4","19","0","0","2","5","1","2","2006-06-30T23:43:03.000","16","2","5.0","32.0","0.0",,"32.0","4","1","4","4.0","5.0","2.0","5.0","3.0","2","1.0","2.0","3.0",,"1","1.0","2.0","1.0","2.0","4.0","2.0","2.0","4.0","4.0","4.0","2.0","2.0","5.0","2.0","4.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0",,"2.0","2.0","2.0","2",,,,"2.0","3.0","1.0","3.0","2.0","4.0","1.0",,"1.0",,"3.0","4.0","4.0","3.0","1.0","4.0","3.0","5.0","4.0","1.0","6.0","4.0","4.0","1.0","1.0","1.0","1.0","7",,,,"1.0","5.0","1.0","1.0","5.0",,"4.0","1.0","2.0","2.0","2",,,,"7.0","0.0","2.0","4.0","7.0","1.0","3.0","3.0","4.0","4.0","3.0","5.0","10.0","5.0","1.0","1.0","1.0","1.0","6.0","10.0","5.0","1.0","5.0","1.0","10.0","10.0","5.0","5.0","1.0","2.0","1.0","2.0","4.0","2","1.0","2.0","1.0","0","0","2",,"2.0",,"2.0",,"1","0.0","1.0","0.0","0.0","0.0","0.0","2.0",,"2.0",,"2.0",,"1","2.0",,"1.0",,"2.0",,"2.0","2.0",,,,"2.0","3.0","3.0",,"1.0","3.0","4.0","1.0","1.0","1.0","7.0","2.0",,"2.0","2.0","1.0","3","3","28","5.0","1.0","2",,"99999",,"4.0","2.0","3.0","3.0","3.0","7.0","7.0","1.0","1","0","0","1","0","0","0","0","0","0","0","13.0",,,,,,"1","1",,"2006-07-01T00:20:10.000","2227"
"60","3","19","23","0","0","505","3","4","19","0","0","2","5","1","2","2006-07-01T11:45:39.000","13","2","1.0","2.0","6.0","2.0","2.0","1","1","4","4.0","5.0","3.0","4.0","3.0","2","2.0","2.0","3.0",,"2",,,,,"4.0","2.0","2.0","4.0","4.0","4.0","3.0","2.0","5.0","2.0","3.0","2.0","3.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","2",,,,"1.0","2.0","1.0","3.0","2.0","4.0","1.0",,,,,"7.0","5.0","5.0","5.0","4.0","5.0","1.0","3.0","5.0","5.0","1.0","2.0","5.0","1.0","1.0","5.0","7","5.0","6.0","5.0","3.0","1.0","6.0","6.0","5.0","5.0","5.0","4.0","6.0","2.0","2",,,,"3.0","3.0","2.0","6.0","5.0","6.0","2.0","1.0","3.0","3.0","3.0","8.0","9.0","2.0","1.0","3.0","3.0","2.0","1.0","4.0","6.0","7.0","1.0","5.0","4.0","3.0","4.0","6.0","2.0","2.0","2.0","2.0","4.0","2","1.0","1.0","1.0","0","0","2",,"2.0",,"2.0",,"1","0.0","1.0","0.0","0.0","0.0","0.0","3.0","1.0",,"2.0","1.0",,"1","1.0","1.0",,"3.0","1.0","1.0","3.0","2.0",,,,"2.0","3.0","3.0","2.0","1.0","4.0","5.0","1.0","6.0","6.0","5.0","2.0","2.0","2.0","2.0","1.0","3","3","35","4.0","2.0","1","3.0","99999","3.0","1.0","1.0","4.0","1.0","4.0","2.0","2.0","1.0","1","1","0","1","0","0","0","0","0","0","0","13.0",,,,,,"1","1",,"2006-07-01T12:25:08.000","2369"
"60","3","19","23","0","0","506","3","4","19","0","0","2","5","1","2","2006-07-01T12:26:42.000","22","2","3.0",,,,,"2","1","2","4.0","3.0",,"2.0","2.0","2","2.0","2.0","3.0",,"1","2.0","1.0","1.0","1.0","4.0","2.0","3.0","4.0","4.0","4.0","2.0","1.0","10.0","2.0",,"2.0","2.0","2.0",,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,"2.0","2",,,,"1.0","1.0","1.0","2.0","2.0","4.0","1.0",,,,"2.0","2.0","4.0",,"5.0","7.0","3.0","2.0","2.0","2.0","6.0","7.0","5.0","7.0","2.0","5.0","4.0","4","4.0","5.0","5.0","5.0","6.0","7.0","7.0","7.0","7.0","5.0","6.0","1.0",,"2",,,,"0.0","0.0","2.0",,"4.0",,"2.0","2.0","2.0","4.0","3.0","7.0","10.0","8.0","3.0","3.0","1.0",,"1.0","1.0",,"1.0",,,,,,"7.0","6.0",,"2.0",,"4.0","2","2.0","2.0","3.0","0","0","2",,"2.0",,"2.0",,"2",,"1.0","0.0","0.0","0.0","0.0","3.0",,,,,,"1","2.0",,"2.0",,"2.0",,,"2.0",,,,"2.0","4.0","4.0","2.0","3.0","4.0","5.0","1.0",,"4.0","7.0","2.0",,"2.0","2.0","1.0","1","1","37","1.0","3.0","2",,"99999",,"4.0","2.0","3.0","3.0","3.0","2.0","2.0","1.0","1","1","0","1","0","0","0","0","0","0","0","13.0",,,,,,"1","1",,"2006-07-01T13:11:23.000","2681"
"60","3","19","23","0","0","507","3","4","19","0","0","2","5","1","2","2006-07-01T00:32:48.000","16","2","19.0",,,,,"1","1","4","4.0","4.0","3.0","3.0","3.0","2","2.0","2.0","3.0",,"2",,,,,"4.0","2.0","4.0","4.0","4.0","4.0","2.0","2.0","8.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0",,,"2.0","2",,,,"2.0","1.0","1.0",,"2.0","4.0","1.0",,,,"1.0","5.0","7.0","7.0","4.0","6.0","5.0","5.0","5.0","5.0","5.0","5.0","7.0","7.0","5.0","5.0","6.0","7",,"7.0",,"7.0","5.0","6.0",,"5.0","7.0","5.0","6.0","1.0",,"2",,,,"3.0","5.0","2.0","6.0",,"1.0","3.0","3.0","2.0","2.0","1.0","10.0","10.0","10.0","10.0","1.0","1.0","1.0","8.0","1.0","1.0","1.0","1.0","1.0","10.0","10.0","10.0","10.0","8.0","2.0","1.0","2.0","4.0","2","1.0","2.0","2.0","0","0","2",,"2.0",,"2.0",,"1","0.0","2.0",,"0.0","0.0","0.0","1.0","1.0",,"1.0","1.0",,"1","2.0",,"2.0",,"2.0",,,"2.0",,,,"1.0","1.0","2.0","1.0","1.0","2.0","4.0","1.0","1.0","1.0","1.0","2.0",,"2.0","2.0","0.0","0","9","70","1.0","4.0","2",,"99999",,"1.0","2.0","3.0","6.0","10.0",,"1.0","1.0","1","0","1","0","0","0","0","0","0","0","0","13.0",,,,,,"1","1",,"2006-07-01T01:08:25.000","2137"
"60","3","19","23","0","0","502","3","4","19","0","0","2","5","1","1","2005-01-12T12:43:40.000","14","1","5.0","3.0","0.0",,"3.0","1","2","3","4.0","5.0","2.0","5.0","2.0","2","1.0","2.0","3.0",,"1","2.0","1.0","1.0","1.0","1.0","2.0","2.0","4.0","4.0","4.0","2.0","2.0","8.0","2.0","3.0","1.0","3.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2",,,,"1.0","4.0","1.0","3.0","2.0","4.0","2.0",,,,"2.0","5.0","7.0","4.0","5.0","6.0","4.0","5.0","7.0","7.0","7.0","6.0","4.0","3.0","5.0","7.0","6.0","7","6.0","6.0","5.0","5.0","6.0","5.0","4.0","4.0","5.0","3.0","2.0","4.0","2.0","2",,,,"5.0","0.0","3.0","6.0","7.0","2.0","3.0","2.0","4.0","3.0","2.0","7.0","10.0","10.0","1.0","1.0","1.0","1.0","2.0","6.0","4.0","7.0","4.0","3.0","4.0","7.0","6.0","6.0","2.0","2.0","2.0","2.0","3.0","2","1.0","2.0","1.0","0","0","2",,"1.0","0.0","2.0",,"1","0.0","1.0","0.0","0.0","0.0","0.0","4.0",,,"1.0","2.0",,"1","1.0","1.0",,"3.0","1.0","4.0","4.0","2.0",,,,"1.0","2.0","2.0","2.0","1.0","2.0","4.0","2.0","6.0","4.0","6.0","2.0","2.0","1.0","1.0","1.0","3","3","51","5.0","1.0","2",,"99999",,"4.0","2.0","4.0","3.0","3.0","2.0","2.0","1.0","1","0","0","1","0","0","0","0","0","0","0","5.0","1.0","4.0","1.0","2.0",,"1","1",,"2005-01-12T13:31:06.000","2846"
"44","3","12","14","0","0","351","3","1","12","0","0","2","5","1","1","2006-07-03T09:27:12.000","1","1","4.0",,,,,"3","3","3","4.0","3.0","2.0","3.0","2.0","2","2.0","2.0","3.0",,"2",,,,,"1.0","4.0","4.0","4.0","4.0","4.0","2.0","3.0",,"2.0","3.0","2.0","3.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0",,,"2.0","2.0","2.0","2.0","2.0","2",,,,"2.0","2.0","1.0","3.0","2.0","4.0","1.0","2.0",,,"2.0",,"7.0","4.0","5.0","5.0","7.0","5.0","6.0","6.0","6.0","3.0","6.0","1.0","1.0","3.0","3.0","7","2.0","5.0","3.0","7.0","1.0","3.0","4.0",,"5.0","5.0","3.0","2.0","1.0","2",,,,"7.0","0.0","2.0",,"7.0","5.0","2.0","2.0","3.0","3.0","3.0","1.0","10.0","6.0","1.0","1.0","1.0","1.0","1.0","8.0","3.0","1.0","1.0","1.0","10.0","1.0","10.0","10.0","1.0","2.0","2.0","2.0","3.0","2","1.0","1.0","2.0","0","0","2",,"1.0","0.0","2.0",,"2",,"2.0",,"0.0","0.0","1.0","2.0","1.0",,"1.0",,"1.0","1","2.0",,"12.0",,"2.0",,"2.0","2.0",,,,"2.0","3.0","3.0","2.0","2.0","4.0","4.0","1.0","1.0","7.0","7.0","2.0","2.0","2.0","2.0","1.0","5","5","21","5.0","2.0","2",,"99999",,"4.0","2.0","3.0","1.0","0.0","2.0","1.0","1.0","1","0","0","0","0","0","0","0","0","0","0","5.0","1.0","4.0","1.0","2.0",,"1","1",,"2006-07-03T10:21:11.000","3239"
"60","3","19","23","0","0","503","3","4","19","0","0","2","5","1","2","2005-01-12T11:44:41.000","14","2","5.0",,,,,"1","1","2","4.0","3.0","3.0","3.0","2.0","2","2.0","2.0","3.0",,"2",,,,,"1.0","4.0","4.0","4.0","4.0","4.0","2.0","3.0","6.0","1.0","2.0","2.0","4.0","3.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2",,,,"2.0","1.0","2.0","4.0","2.0","4.0","1.0","2.0","2.0",,"2.0","5.0","7.0","5.0","7.0","6.0","5.0","5.0","6.0","6.0","6.0","6.0","5.0","7.0","5.0","5.0","6.0","7","6.0","5.0","5.0","6.0","6.0","4.0","5.0","5.0","5.0","4.0","4.0","5.0","1.0","1","1.0","2.0","2.0","0.0","0.0","3.0","5.0","6.0","7.0","3.0","3.0","2.0","4.0","2.0","4.0","10.0","10.0","1.0","1.0","1.0","1.0","4.0","7.0","4.0","1.0","1.0","1.0","5.0","8.0","9.0","10.0","1.0","2.0","2.0","2.0","4.0","2","1.0","2.0","2.0","0","0","2",,"2.0",,"2.0",,"1","0.0","2.0",,"0.0","0.0","0.0","2.0","1.0",,"1.0","2.0",,"1","1.0","1.0",,"3.0","1.0","1.0","3.0","1.0","1.0","2.0","2.0","2.0","2.0","3.0","1.0","1.0","2.0","4.0","1.0","7.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","9","3","22","1.0","2.0","2",,"99999",,"4.0","2.0","2.0","1.0","0.0","2.0","2.0","1.0","1","1","0","1","0","0","0","0","0","0","0",,"2.0",,,,"24.0","1","1",,"2005-01-12T12:29:48.000","2707"
"60","3","19","23","0","0","500","3","4","19","0","0","2","5","1","1","2006-07-01T12:44:06.000","13","1","3.0","6.0","3.0","7.0","6.0","2","2","3","4.0","4.0","3.0","3.0","3.0","2","1.0","1.0","3.0",,"2",,,,,"2.0","2.0","1.0","2.0","4.0","4.0","2.0","1.0","9.0","2.0","4.0","1.0","4.0","4.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","1","1.0","2.0","1.0","1.0","4.0","1.0","3.0","2.0","4.0","2.0","3.0","2.0","2.0","3.0","2.0","6.0","7.0","5.0","5.0","4.0","7.0","6.0","6.0","5.0","3.0","2.0","4.0","1.0","3.0","5.0","7","5.0","6.0","4.0","5.0","6.0","2.0","5.0","3.0","3.0","3.0","4.0","4.0","1.0","2",,,,"5.0","5.0","2.0","4.0","5.0","5.0","3.0","3.0","3.0","3.0","3.0","2.0","10.0","8.0","1.0","1.0","1.0","1.0","3.0","9.0","3.0","7.0","7.0","6.0","7.0","7.0","6.0","8.0","6.0","1.0","1.0","2.0","4.0","1","1.0","1.0","1.0","0","0","2",,"1.0","0.0","2.0",,"2",,"2.0",,"0.0","1.0","1.0","3.0","1.0",,"1.0","2.0",,"2","2.0",,"6.0",,"2.0",,"6.0","2.0",,,,"2.0","1.0","2.0","2.0","2.0","3.0","4.0","5.0","5.0","3.0","4.0","2.0","2.0","2.0","2.0","2.0","7","1","18","1.0","5.0","1","3.0","99999","3.0","1.0","2.0","3.0","1.0","0.0","3.0","3.0","1.0","1","0","1","1","0","0","0","0","0","0","0","5.0","1.0","4.0","2.0","2.0",,"1","1",,"2006-07-01T13:30:39.000","2793"
"14","2","6","0","1","2","116","3","1","6","0","0","1","2","1","1","2005-01-13T09:34:18.000","14","1","1.0","24.0","29.0","0.0","29.0","3","2","4","4.0","5.0","3.0","4.0","3.0","2","2.0","1.0","3.0",,"2",,,,,"4.0","4.0","4.0","1.0","4.0","4.0","4.0","4.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1","1.0","2.0","1.0","1.0","3.0","1.0","4.0","1.0","2.0","2.0","4.0","1.0","1.0","1.0","5.0","7.0","3.0","2.0","1.0","3.0","3.0","3.0","1.0","1.0","7.0","2.0","1.0","1.0","1.0","7.0","7","6.0","7.0","1.0","2.0","1.0","2.0","2.0","1.0","3.0","2.0","1.0","6.0","1.0","2",,,,"5.0","0.0","5.0","4.0","7.0","7.0","4.0","4.0","3.0","4.0","1.0","10.0","10.0","10.0","1.0","1.0","1.0","5.0","10.0","1.0","1.0","5.0","5.0","1.0","8.0","10.0","5.0","5.0","1.0","2.0","1.0","2.0","4.0","2","1.0","2.0","2.0","0","0","2",,"1.0","0.0","2.0",,"1","0.0","2.0",,"0.0","1.0","1.0","1.0","1.0",,"1.0","1.0",,"2","1.0","1.0",,"3.0","1.0","1.0","5.0","2.0",,,,"1.0","4.0","4.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","3.0","1.0","1.0","1.0","2.0","2.0","12","6","25","4.0","3.0","1","4.0","99999","4.0","4.0","2.0","4.0","2.0","1.0","1.0","1.0","1.0","1","0","0","1","0","0","0","0","1","1","0","2.0","1.0","2.0","2.0","2.0",,"3","1",,"2005-01-13T10:24:59.000","3041"
"14","2","6","0","1","2","114","3","1","6","0","0","1","2","1","1","2006-07-02T08:27:04.000","7","1","1.0","1.0","0.0",,"1.0","4","1","1","1.0","4.0","3.0","2.0","1.0","2","2.0","1.0","1.0","1.0","1","2.0","1.0","1.0","2.0","4.0","3.0","2.0","1.0","4.0","2.0","1.0","2.0","3.0","1.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1","2.0","1.0",,"1.0","2.0","1.0","4.0","2.0","4.0",,"1.0","4.0","4.0","2.0","3.0","4.0","2.0","3.0","5.0","3.0","4.0","2.0","4.0","2.0","2.0","3.0","3.0","5.0","3.0","5.0","7","5.0","3.0","2.0","5.0","6.0","3.0","2.0","3.0","4.0","3.0","3.0","5.0","1.0","1","2.0","1.0","3.0","7.0","5.0","4.0","3.0","7.0","2.0","4.0","3.0","3.0","3.0","2.0","8.0","9.0","9.0","3.0","3.0","7.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","7.0","5.0","6.0","6.0","4.0","2.0","2.0","2.0","1.0","1","1.0","1.0","3.0","0","0","1","0.0","1.0","0.0","1.0","0.0","1","0.0","1.0","0.0","0.0","0.0","0.0","2.0","1.0",,"1.0","1.0","1.0","1","1.0","2.0",,"3.0","1.0","2.0","5.0","1.0","2.0","3.0","3.0","1.0","3.0","3.0","1.0","1.0","2.0","1.0","2.0","5.0","3.0","2.0","2.0","1.0","2.0","2.0","3.0","14","2","26","3.0","5.0","2",,"99999",,"1.0","2.0","3.0","2.0","1.0","2.0","1.0","1.0","1","1","1","1","0","0","0","0","1","1","1","3.0","1.0","2.0","5.0","1.0",,"3","1",,"2006-07-02T09:22:04.000","3300"
"14","2","6","0","1","2","117","3","1","6","0","0","1","2","1","1","2006-07-02T09:28:27.000","7","1","3.0","1.0","0.0",,"1.0","4","1","4","4.0","3.0","3.0","3.0","2.0","2","2.0","2.0","3.0",,"2",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","1.0","1.0","5.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","2",,,,"1.0","1.0","1.0","3.0","2.0","4.0","2.0",,"1.0",,,"4.0","5.0","6.0","6.0","4.0","5.0","6.0","7.0","3.0","6.0","6.0","5.0","5.0","2.0","3.0","2.0","7","5.0","5.0","5.0","6.0","5.0","3.0","5.0","2.0","6.0","5.0","4.0","4.0","1.0","2",,,,"5.0","0.0","2.0","5.0","5.0","2.0","2.0","3.0","2.0","3.0","3.0","1.0","7.0","3.0","1.0","1.0","1.0","1.0","1.0","5.0","1.0","4.0","7.0","9.0","5.0","5.0","5.0","4.0","1.0","1.0","2.0","2.0","4.0","2","1.0","2.0","1.0","0","0","2",,"1.0","0.0","2.0",,"1","0.0","1.0","0.0","0.0","0.0","0.0","2.0","1.0",,"1.0","1.0",,"1","2.0",,"12.0",,"1.0",,"4.0","2.0",,,,"2.0","2.0","3.0","2.0","1.0","4.0","5.0","1.0","5.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","6","6","46","1.0","4.0","2",,"99999",,"4.0","2.0","3.0","3.0","3.0","2.0","2.0","1.0","1","1","0","1","0","0","0","0","1","1","0","9.0","1.0","2.0","3.0","2.0",,"3","1",,"2006-07-02T10:12:38.000","2651"
"14","2","6","0","1","2","118","3","1","6","0","0","1","2","1","2","2006-07-02T08:24:09.000","22","2","5.0","3.0","0.0",,"3.0","3","1","2","4.0","4.0","3.0","2.0","2.0","2","1.0","2.0","3.0",,"2",,,,,"4.0","4.0","3.0","4.0","4.0","4.0","1.0","3.0","5.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","2",,,,"2.0","2.0","1.0","3.0","2.0","3.0","2.0","3.0",,,"2.0","3.0","3.0","4.0","3.0","3.0","3.0","3.0","4.0","4.0","4.0","4.0","2.0","5.0","3.0","4.0","4.0","5","2.0","3.0","3.0","3.0","2.0","2.0","3.0","3.0","3.0","3.0","2.0","4.0","2.0","2",,,,"2.0","0.0","3.0","4.0","6.0","4.0","3.0","3.0","2.0","3.0","2.0","5.0","7.0","2.0","1.0","1.0","1.0","1.0","6.0","5.0","3.0","1.0","1.0","1.0","4.0","5.0","4.0","5.0","8.0","2.0","2.0","2.0","4.0","2","1.0","2.0","2.0","0","0","1","0.0","2.0",,"2.0",,"2",,"2.0",,"0.0","0.0","0.0","2.0",,,"1.0","1.0",,"1","1.0",,,,"1.0","4.0","5.0","2.0",,,,"2.0","2.0","2.0","2.0","1.0","3.0","4.0","1.0","1.0","1.0","5.0","2.0",,"2.0","2.0","3.0","17","5","22","1.0","6.0","2",,"99999",,"4.0","1.0","2.0","1.0","0.0","2.0","2.0","1.0","1","1","1","1","0","0","0","0","1","1","0","12.0",,,,,,"3","1",,"2006-07-02T08:59:46.000","2137"
