"pais","year","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","q1","q2","nationality","oldupm","pandistrito","pansegmento","pansec","clusterdesc","ls3","a4","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","np1","np2","sgl1","cp5","cp6","cp6l","cp7","cp7l","cp8","cp8l","cp9","cp13","cp20","cp21","it1","mil6","mil5","l1","prot3","prot4","prot7","prot6","prot8","jc1","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","arm2","vic40","vic41","vic43","vic44","vic45","vic101","vic102","vic103","vol207","vol206","vol202","vol203","vol204","vol205","aoj8","aoj11","aoj12","aoj16a","aoj11a","panaoj3","panaoj6","panaoj7","panaoj8","panaoj9","pese2","pese3","pole1","pole2","pole3","ico1","ico2","cpol1","cpol2","cpol3","cpol4","vic54","vic55","aoj17","aoj18","aoj20","aoj21","aoj22","b1","b2","b3","b4","b6","b10a","b11","panb12","b13","b18","b20","b20a","b21","b21a","b31","b32","b43","b37","b47a","panb49","n1","n3","n9","n11","n15","epp1","epp3","mil1","mil2","b3milx","mil3","mil4","m1","m2","sd2new2","sd3new2","sd6new2","pop101","pop107","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros6","cct3","gen1","gen6","rac2a","w14a","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","d7","d8","dem2","dem11","aut1","exc2","exc6","exc20","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc18","exc7","exc7mil","vb1","vb2","vb3","vb10","vb11","pol1","vb20","pp1","pp2","vb50","vb51","vb52","vb53","rac1ca","ab1","ab2","ab5","snw1a","snw1b","for1","for2","for3","for4","for5","for6","for7","for8","for9a","for9b","for9c","for9d","mil10a","mil10b","mil10c","mil10d","mil10e","mil11a","mil11b","mil11c","mil11d","mil11e","cct1new","pancan1","pancan2","pancan3","pancan4","ed","edlevel","edyear","ed2","mov1","q2d","q2m","q2y","q3c","q3ca","q5a","q5b","mil8","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","fs2","fs8","q11","gen10","q12c","q12","q12b","etid","leng1","www1","gi0","gi1","gi4","gi7","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r16","r26","colorr","intid","sexi","colori","result","fecha2","horaini","horafin","ti","ti2","ti3","annotations","odd","wt","corregimiento","weight1500","muni10"
"7","2012","269","701","1","80112","708","801","14","1","1","1","08feb2012","1","31","7","14","14","14","0","14","1","999999","2","3","2","2","2","2","2","2","2","2","4","3","1","4","999999","4","999999","4","4","999999","4","2","3","2","8","2","999999","999999","2","2","1","1","2","2","2","2","999999","999999","999999","2","1","1","1","0","0","0","1","1","1","2","1","1","1","1","1","1","3","3","1","1","2","5","999999","4","999999","1","1","2","2","2","2","2","2","2","2","2","1","999999","2","1","3","1","2","5","6","5","6","5","6","6","5","4","5","7","7","4","4","4","5","7","6","5","7","5","5","5","6","6","5","5","5","5","3","5","5","3","3","3","3","3","2","3","2","1","4","7","2","7","7","7","7","7","1","4","4","4","2","2","1","5","10","6","1","1","1","1","10","5","5","4","1","1","5","1","2","2","2","0","0","0","0","999999","0","999999","0","999999","1","0","0","999999","0","1","1","1","1","702","2","999999","3","888888","3","2","2","3","3","888888","2","2","1","1","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","1","1","1","1","15","3","3","4","4","21.0","9.0","1980.0","1","101","4","1","3","7","999999","988888","999999","2","2","2","2","999999","999999","1","999999","4","0","999999","1","701","4","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","1","1","0","0","4","10","2","8","70.0",,,,"08feb2012",,"2860.0","1","1","1.0546875","12","0.9765625","999999"
"7","2012","270","701","1","80112","708","801","14","1","1","1","08feb2012","2","32","7","14","14","14","0","14","1","2","2","1","3","1","2","2","2","2","2","2","4","2","1","2","1","4","999999","4","4","4","4","2","1","1","3","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","0","1","2","2","2","1","2","1","1","1","1","2","1","2","2","5","1","999999","4","999999","3","3","2","2","2","2","2","1","2","2","2","1","999999","3","1","1","6","1","6","3","3","2","3","5","5","6","1","5","7","7","3","3","5","5","7","7","5","7","3","3","4","5","5","999999","999999","5","5","3","7","1","3","5","3","2","2","4","3","4","4","4","7","4","3","5","6","7","6","999999","999999","999999","999999","999999","999999","999999","5","10","5","6","6","1","1","10","4","4","4","5","999999","999999","999999","2","2","2","0","0","0","0","999999","1","0","0","999999","0","999999","1","0","0","3","3","1","1","702","2","999999","4","888888","4","2","4","999999","999999","999999","999999","999999","999999","999999","2","999999","1","1","999999","1","4","1","1","3","2","2","2","2","2","3","3","3","1","1","2","2","2","1","2","2","3","2","3","12","2","6","999999","999999","27.0","11.0","1979.0","1","101","2","1","3","2","2","4","4","2","2","2","888888","0","0","1","999999","3","2","0","1","701","3","2","1","1","888888","1","1","0","1","0","1","1","0","1","1","0","999999","0","1","5","6","2","9","70.0",,,,"08feb2012",,"3332.0","1","0","1.0546875","12","0.9765625","999999"
"7","2012","271","701","1","80113","708","801","15","1","1","1","01feb2012","1","23","7","15","15","15","0","15","1","999999","3","1","1","1","2","2","2","2","2","988888","4","4","999999","4","999999","4","999999","4","4","999999","4","2","3","2","1","2","999999","999999","2","2","2","2","1","2","2","2","999999","999999","999999","2","1","0","0","0","0","0","1","1","4","2","3","3","1","1","1","2","4","3","1","1","2","3","4","3","2","3","1","7","3","4","2","2","2","2","2","2","2","2","1","3","3","2","1","5","1","3","4","2","5","7","7","4","3","3","7","3","1","5","5","7","6","5","6","5","3","1","2","1","5","3","4","6","3","5","7","3","4","3","2","2","3","1","7","2","7","5","7","1","7","7","7","7","7","1","5","1","1","3","2","10","10","9","10","1","5","10","7","8","5","7","1","1","5","10","1","1","2","0","0","0","0","999999","1","0","0","999999","1","0","0","999999","0","1","2","1","2","999999","2","999999","4","1","4","2","2","3","3","1","1","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","4","1","4","9","2","3","1","2","14.0","11.0","1988.0","5","512","2","1","888888","1","888888","9","888888","2","2","1","1","999999","999999","1","999999","8","0","999999","2","701","4","1","1","2","888888","1","1","0","1","0","1","0","0","1","0","0","999999","0","0","6","2","2","5","70.0",,,,"01feb2012",,"1111.0","1","1","1.0546875","13","0.9765625","999999"
"7","2012","272","701","1","80113","708","801","15","1","1","1","31jan2009","2","25","7","15","15","15","0","15","1","2","3","2","4","3","2","2","2","2","2","888888","4","1","1","3","1","4","999999","4","4","4","4","3","4","1","1","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","1","1","1","0","0","999999","1","1","888888","3","1","3","3","1","1","2","3","1","2","2","3","2","999999","4","999999","2","2","7","3","7","2","3","2","2","2","888888","2","4","3","3","2","2","2","5","6","4","5","4","4","6","5","3","6","7","5","3","3","3","2","7","5","6","4","4","3","3","3","3","999999","999999","3","3","5","1","3","4","4","888888","1","4","5","1","3","1","1","4","7","7","7","7","7","7","999999","999999","999999","999999","999999","999999","999999","10","10","7","1","2","1","1","7","7","1","1","1","999999","999999","999999","3","2","2","0","0","0","0","999999","0","999999","0","999999","1","0","1","0","0","1","1","1","2","999999","2","999999","3","1","4","2","4","999999","999999","999999","999999","999999","999999","999999","1","1","1","4","999999","4","4","1","3","5","1","2","1","1","3","3","3","988888","2","2","2","2","3","1","2","2","2","2","2","8","2","2","999999","999999","9.0","12.0","1986.0","1","101","1","1","3","7","999999","4","999999","2","2","3","3","1","1","3","999999","7","5","5","1","701","5","1","1","1","988888","1","1","0","1","0","1","0","0","0","0","0","999999","0","0","4","1","2","7","70.0",,,,"31jan2009",,"3884.0","1","0","1.0546875","13","0.9765625","999999"
"7","2012","273","701","1","80113","708","801","15","1","1","1","31jan2009","1","33","7","15","15","15","0","15","2","999999","3","2","4","3","2","2","2","2","2","888888","3","1","1","4","999999","4","999999","888888","4","999999","4","3","5","1","1","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","1","1","0","1","0","1","4","888888","1","2","2","1","888888","888888","2","3","3","2","2","1","3","3","4","999999","2","3","3","3","3","888888","4","2","2","2","2","2","888888","3","3","888888","6","2","5","4","4","3","4","4","4","4","5","1","7","1","2","5","3","3","7","5","3","4","5","6","4","4","5","4","4","5","4","3","3","2","3","3","4","999999","4","3","3","1","3","2","5","3","1","1","6","6","5","5","5","7","988888","888888","3","3","4","5","4","10","1","1","8","7","10","3","10","1","1","10","988888","2","2","2","1","0","0","0","999999","1","0","0","999999","1","0","0","999999","0","1","1","1","1","701","1","701","4","4","4","2","3","3","3","988888","2","3","2","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","3","3","3","3","6","1","6","2","5","18.0","6.0","1978.0","1","101","2","1","888888","1","2","5","988888","2","2","2","2","999999","999999","3","999999","3","1","1","1","701","4","2","1","2","888888","1","0","0","1","0","0","0","0","1","0","0","999999","0","0","4","1","2","7","70.0",,,,"31jan2009",,"3633.0","1","1","1.0546875","13","0.9765625","999999"
"7","2012","274","701","1","80113","708","801","15","1","1","1","30jan2012","2","43","7","15","15","15","0","15","1","19","3","888888","3","1","2","2","2","2","2","3","4","4","999999","1","1","1","1","4","888888","4","888888","1","3","1","1","2","999999","999999","2","2","1","1","1","2","888888","2","999999","999999","999999","2","1","888888","1","0","0","0","1","1","1","3","888888","3","1","1","3","1","2","1","2","3","1","4","6","4","999999","3","888888","7","4","3","2","1","1","1","888888","1","1","999999","2","888888","2","6","2","4","3","1","1","4","3","7","7","4","2","7","4","1","2","888888","988888","7","3","2","7","3","3","7","3","3","999999","999999","4","4","3","3","7","3","3","1","1","999999","3","7","1","3","3","2","1","5","3","7","7","7","999999","999999","999999","999999","999999","999999","999999","3","10","10","1","1","888888","2","5","9","1","4","888888","999999","999999","999999","3","1","888888","0","0","0","1","0","0","999999","0","999999","1","0","1","0","888888","2","2","1","1","702","2","999999","2","1","4","2","4","999999","999999","999999","999999","999999","999999","999999","2","999999","1","3","999999","1","4","1","4","1","988888","2","2","1","888888","888888","888888","888888","888888","1","888888","888888","888888","888888","1","2","4","1","2","9","2","3","999999","999999","19.0","12.0","1968.0","1","101","2","1","3","5","999999","3","999999","2","2","1","1","0","0","2","1","6","4","3","2","701","5","4","1","1","888888","1","1","0","1","1","1","1","0","1","1","0","999999","1","0","8","2","2","5","70.0",,,,"31jan2012",,"4581.0","1","0","1.0546875","13","0.9765625","999999"
"7","2012","275","701","1","80113","708","801","15","1","1","1","31jan2009","1","52","7","15","15","15","0","15","2","999999","5","3","3","2","2","2","2","2","2","4","888888","4","999999","4","999999","4","999999","4","4","999999","4","1","3","1","5","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","1","888888","1","1","1","0","2","3","4","1","2","3","1","1","3","1","3","4","2","2","5","2","999999","4","999999","2","2","3","888888","3","2","3","2","2","2","2","2","3","3","3","888888","6","2","1","888888","4","4","4","4","6","3","1","3","7","7","3","4","2","3","7","7","3","3","2","3","3","2","2","3","2","2","3","3","988888","3","3","888888","2","2","2","4","4","1","3","1","5","7","888888","4","7","7","7","1","4","4","5","2","888888","3","888888","10","5","5","2","2","5","5","6","7","10","1","1","7","1","2","2","2","0","0","0","0","999999","1","0","0","999999","0","999999","0","999999","0","2","2","1","1","701","888888","999999","2","1","4","2","3","3","3","3","2","2","3","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","2","3","3","9","2","3","888888","5",,,"1960.0","1","101","888888","1","3","1","2","5","4","2","2","3","2","999999","999999","3","999999","2","3","0","1","701","5","1","1","1","988888","1","1","0","1","0","0","0","0","1","0","0","999999","0","0","4","1","2","7","70.0",,,,"31jan2009",,"2810.0","1","1","1.0546875","13","0.9765625","999999"
"7","2012","276","701","1","80113","708","801","15","1","1","1","31jan2012","2","47","7","15","15","15","0","15","1","4","4","2","3","1","2","2","2","2","2","3","2","1","1","1","1","4","999999","4","4","4","4","3","3","1","1","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","1","0","0","0","0","1","1","1","3","2","2","1","1","888888","888888","3","4","1","1","1","4","3","1","2","2","1","3","7","7","2","4","2","2","2","1","1","999999","1","988888","1","2","1","3","2","4","888888","888888","888888","5","888888","888888","3","7","7","1","888888","888888","3","7","5","888888","2","988888","3","4","2","1","999999","999999","3","3","2","888888","3","3","3","2","2","2","4","5","3","1","2","5","2","6","7","7","5","7","999999","999999","999999","999999","999999","999999","999999","5","8","4","3","3","1","2","6","7","2","888888","5","999999","999999","999999","1","2","2","0","0","0","0","999999","0","999999","0","999999","1","0","1","0","0","4","2","1","1","702","2","999999","2","1","4","2","3","999999","999999","999999","999999","999999","999999","999999","2","999999","1","4","999999","1","4","1","4","3","1","1","1","1","4","888888","888888","888888","888888","1","888888","888888","888888","888888","2","2","4","2","4","2","1","2","999999","999999","20.0","12.0","1964.0","1","101","1","1","3","5","999999","7","999999","2","2","3","1","0","0","2","2","7","1","1","2","701","5","2","888888","988888","888888","1","1","0","1","0","1","0","0","0","0","0","999999","0","1","5","2","2","5","70.0",,,,"31jan2012",,"3592.0","1","0","1.0546875","13","0.9765625","999999"
"7","2012","277","701","1","80113","708","801","16","1","1","1","02feb2012","2","28","7","16","16","16","0","16","1","999999","3","2","4","2","2","2","2","2","2","2","3","4","999999","2","1","2","1","4","4","4","4","888888","3","1","1","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","999999","1","1","3","1","1","1","1","1","1","1","2","4","2","1","1","2","999999","1","888888","3","3","3","2","2","2","2","2","2","2","2","888888","999999","2","888888","2","6","1","4","7","3","3","3","3","7","4","3","5","4","4","1","3","2","1","7","5","2","2","1","1","1","1","1","888888","1","1","5","3","3","1","4","4","2","2","2","6","7","1","1","4","4","4","1","7","7","7","7","1","1","1","888888","2","3","3","10","10","4","888888","888888","1","1","888888","888888","888888","888888","888888","1","10","2","2","2","2","0","0","0","0","999999","0","999999","0","999999","1","0","1","0","0","1","2","1","1","702","2","999999","4","1","4","2","4","3","3","888888","2","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","888888","988888","888888","4","6","1","6","2","5","29.0","8.0","1983.0","888888","888888","5","888888","888888","5","999999","5","999999","2","2","3","3","999999","999999","3","999999","5","3","3","2","701","4","5","1","1","888888","1","1","0","0","0","1","1","0","1","1","0","999999","0","1","6","1","2","7","70.0",,,,"02feb2012",,"2541.0","1","1","1.0546875","13","0.9765625","999999"
"7","2012","278","701","1","80113","708","801","16","1","1","1","02feb2012","1","32","7","16","16","16","0","16","1","1","2","3","3","3","2","2","2","2","2","4","4","4","999999","4","999999","4","999999","4","4","999999","4","3","4","1","1","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","1","1","0","1","0","2","1","4","1","1","1","1","1","1","2","2","3","2","2","3","2","999999","4","999999","2","3","2","2","2","2","2","2","2","2","2","2","2","3","1","2","6","2","2","3","3","2","3","2","5","3","1","5","7","888888","2","2","1","3","7","3","4","4","1","3","2","1","2","999999","999999","3","2","3","3","3","3","888888","2","3","3","4","4","5","1","1","1","3","4","4","6","4","6","999999","999999","999999","999999","999999","999999","999999","10","10","1","1","1","1","1","7","5","1","4","1","999999","999999","999999","2","2","2","0","0","0","888888","999999","0","999999","0","999999","0","999999","1","0","0","2","3","1","1","0","2","999999","2","1","3","2","2","999999","999999","999999","999999","999999","999999","999999","2","999999","888888","999999","999999","4","13","1","3","3","2","2","1","1","2","3","3","3","2","988888","3","3","3","3","2","2","2","4","888888","16","3","4","999999","999999","11.0","9.0","1979.0","5","504","1","1","3","1","2","9","5","888888","2","1","2","0","0","1","999999","4","0","999999","2","701","4","2","1","1","888888","1","1","0","1","0","1","1","0","1","1","0","999999","1","1","6","1","2","7","70.0",,,,"02feb2012",,"3274.0","1","0","1.0546875","13","0.9765625","999999"
"7","2012","279","701","1","80113","708","801","16","1","1","1","02feb2012","1","29","7","16","16","16","0","16","1","999999","2","1","3","2","2","2","2","2","2","4","4","4","999999","4","999999","4","999999","4","4","999999","4","2","4","1","5","1","1","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","1","0","0","0","0","1","3","1","4","2","1","1","1","1","1","1","2","3","2","1","2","5","999999","1","888888","2","3","3","888888","3","2","3","1","2","2","1","888888","999999","4","3","1","6","2","5","6","5","888888","6","3","3","1","2","3","2","5","1","3","2","2","7","3","3","888888","3","3","1","3","2","5","3","5","7","3","1","888888","3","888888","2","3","3","1","3","1","1","6","888888","4","2","6","7","7","7","1","1","3","888888","1","2","2","10","10","7","1","1","988888","1","888888","888888","1","888888","1","1","10","1","2","2","2","0","0","0","0","999999","1","0","0","999999","0","999999","0","999999","0","2","2","1","2","999999","2","999999","3","4","4","2","4","3","3","888888","1","3","3","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","1","1","1","1","1","14","3","2","4","4","30.0","1.0","1983.0","5","503","5","1","888888","1","2","5","5","2","2","2","2","999999","999999","3","999999","4","2","2","2","701","5","2","988888","1","888888","1","0","0","1","0","1","0","0","1","1","0","999999","0","1","6","1","2","7","70.0",,,,"02feb2012",,"2969.0","1","1","1.0546875","13","0.9765625","999999"
"7","2012","280","701","1","80113","708","801","16","1","1","1","02feb2012","2","49","7","16","16","16","0","16","1","57","3","2","3","2","2","2","2","2","2","3","4","4","999999","4","999999","4","999999","4","4","4","4","3","3","1","988888","2","999999","999999","2","2","2","2","2","2","2","1","1","7","2","1","2","0","1","0","1","0","2","1","3","2","2","2","1","1","1","1","2","3","2","888888","3","5","999999","4","999999","2","888888","3","7","888888","2","4","2","2","2","2","2","4","3","888888","888888","6","2","4","6","4","888888","7","3","2","2","1","3","7","7","888888","1","1","4","7","3","3","4","4","3","4","4","1","999999","999999","2","5","1","1","988888","4","4","2","888888","3","888888","1","1","1","3","888888","4","6","7","7","7","7","999999","999999","999999","999999","999999","999999","999999","10","10","4","1","1","1","1","5","6","1","7","1","999999","999999","999999","3","2","2","0","0","0","1","0","1","0","1","0","1","0","0","999999","0","1","1","1","1","701","888888","999999","4","1","4","2","3","999999","999999","999999","999999","999999","999999","999999","2","999999","1","3","999999","1","4","1","3","3","1","1","1","1","2","3","4","3","1","3","3","3","888888","3","2","2","3","2","2","12","2","6","999999","999999",,,"1963.0","1","101","2","1","888888","1","4","6","888888","2","2","2","2","0","0","1","999999","3","3","0","2","701","1","5","1","2","888888","1","1","0","1","0","1","0","0","1","1","0","999999","0","1","6","1","2","7","70.0",,,,"02feb2012",,"3455.0","1","0","1.0546875","13","0.9765625","999999"
"7","2012","281","701","1","80113","708","801","16","1","1","1","02feb2012","2","33","7","16","16","16","0","16","1","999999","3","2","1","3","2","2","2","2","2","3","4","4","999999","4","999999","4","999999","4","4","4","4","3","4","1","988888","2","999999","999999","2","2","2","2","2","2","2","1","1","11","3","2","2","1","1","0","0","0","1","1","4","888888","988888","888888","988888","888888","988888","1","3","3","2","1","1","2","999999","2","2","888888","2","4","888888","888888","888888","3","2","2","2","2","2","2","3","888888","888888","888888","888888","888888","2","1","4","7","3","5","4","2","2","7","7","2","6","4","4","7","4","4","5","4","4","4","4","3","4","4","4","4","4","5","2","4","5","2","3","3","1","3","6","4","1","6","7","7","7","7","6","6","6","6","6","7","1","2","2","10","10","10","5","1","1","7","888888","7","988888","10","10","10","10","5","2","2","2","888888","888888","0","0","999999","1","0","0","999999","1","0","1","0","0","1","1","1","1","702","2","999999","3","3","3","1","3","3","3","2","2","2","2","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","2","3","2","14","3","2","2","4","20.0","5.0","1978.0","1","101","5","1","3","1","4","8","2","2","2","2","2","999999","999999","3","999999","5","3","3","2","701","2","1","1","1","71","1","1","1","1","0","1","1","0","1","1","1","0","1","1","7","1","2","7","70.0",,,,"02feb2012",,"3057.0","1","1","1.0546875","13","0.9765625","999999"
"7","2012","282","701","1","80113","708","801","16","1","1","1","02feb2012","1","59","7","16","16","16","0","16","1","70","3","2","3","1","2","2","2","2","2","4","4","4","999999","4","999999","4","999999","4","4","999999","4","1","4","1","3","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","0","1","2","4","1","1","2","1","1","1","1","2","3","2","2","888888","5","999999","4","999999","2","888888","3","7","4","2","4","888888","2","2","2","888888","999999","3","888888","2","6","1","4","3","1","1","1","2","2","1","1","2","3","6","1","1","1","1","7","1","2","4","2","3","1","2","1","999999","999999","2","5","2","2","2","3","888888","1","3","3","1","2","3","1","6","7","3","4","7","7","7","7","999999","999999","999999","999999","999999","999999","999999","10","10","888888","888888","1","888888","1","888888","888888","888888","1","1","999999","999999","999999","2","2","2","0","0","0","0","999999","1","0","0","999999","1","0","1","0","0","1","1","1","1","702","2","999999","3","1","4","2","3","999999","999999","999999","999999","999999","999999","999999","1","3","4","3","4","888888","13","1","4","4","1","1","1","1","3","4","4","2","2","988888","888888","888888","2","2","2","2","2","3","2","15","3","3","999999","999999","21.0","10.0","1952.0","2","209","2","1","888888","1","1","10","5","2","2","1","1","0","0","2","3","5","1","1","2","701","5","1","1","1","988888","1","1","1","0","1","1","1","0","1","1","1","1","1","1","6","1","2","7","70.0",,,,"02feb2012",,"3456.0","1","0","1.0546875","13","0.9765625","999999"
"7","2012","283","701","1","80113","708","801","17","1","1","1","30jan2012","2","50","7","17","17","17","0","17","1","999999","4","2","3","2","2","2","2","2","2","888888","3","1","1","4","999999","2","1","4","4","4","1","1","4","1","1","2","999999","999999","888888","2","888888","1","2","2","2","2","999999","999999","999999","2","2","0","0","0","1","0","1","2","4","3","2","2","1","1","1","888888","2","3","2","1","2","3","1","4","999999","3","2","3","7","3","2","2","2","2","2","2","1","999999","3","2","2","8","1","4","7","5","1","1","1","4","3","1","1","7","6","2","1","1","1","7","5","3","6","6","4","4","3","4","3","5","3","3","3","3","3","3","3","4","3","4","4","4","3","1","888888","1","5","1","6","6","6","6","1","1","6","988888","888888","3","2","5","7","988888","3","3","1","1","4","3","3","6","7","888888","7","3","2","2","2","0","0","0","0","999999","0","999999","0","999999","1","0","0","999999","0","888888","3","1","1","702","2","999999","4","1","4","2","4","3","3","888888","2","2","3","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","4","3","3","17","3","5","1","5","18.0","12.0",,"888888","888888","1","1","888888","6","999999","4","988888","2","2","2","2","999999","999999","1","999999","2","2","0","2","701","5","2","988888","1","888888","1","1","0","1","0","1","1","0","1","1","0","999999","0","0","8","1","2","7","70.0",,,,"30jan2012",,"3051.0","1","1","1.0546875","13","0.9765625","999999"
"7","2012","284","701","1","80113","708","801","17","1","1","1","30jan2012","1","22","7","17","17","17","0","17","2","1","3","3","3","3","2","2","888888","888888","2","888888","4","4","999999","4","999999","4","999999","4","4","999999","2","1","3","1","988888","988888","999999","999999","2","2","2","888888","2","888888","888888","2","999999","999999","999999","1","2","0","0","0","0","999999","1","4","4","1","2","888888","888888","888888","888888","2","888888","2","2","3","888888","988888","999999","1","2","2","2","3","888888","3","1","4","1","2","2","2","888888","999999","4","888888","888888","6","1","4","6","3","4","5","4","4","2","1","4","3","5","4","3","3","2","6","6","3","3","1","3","3","3","3","999999","999999","4","3","2","1","2","3","3","988888","2","2","4","888888","3","1","2","5","4","6","7","7","6","7","999999","999999","999999","999999","999999","999999","999999","8","7","888888","8","6","7","4","988888","888888","5","4","3","999999","999999","999999","3","2","2","0","0","0","0","999999","0","999999","0","999999","1","0","0","999999","0","2","888888","1","2","999999","2","999999","4","1","4","2","1","999999","999999","999999","999999","999999","999999","999999","2","999999","4","2","4","4","888888","1","888888","4","1","1","888888","888888","3","3","3","3","2","988888","888888","988888","888888","3","2","2","2","2","3","9","2","3","999999","999999","24.0","5.0","1989.0","4","403","5","888888","888888","888888","999999","2","999999","2","2","2","3","0","0","1","999999","3","0","999999","1","701","2","4","1","2","888888","1","1","0","0","0","0","0","0","1","0","0","999999","0","0","5","1","2","7","70.0",,,,"30jan2012",,"2234.0","1","0","1.0546875","13","0.9765625","999999"
"7","2012","285","701","1","80113","708","801","17","1","1","1","30jan2012","2","28","7","17","17","17","0","17","1","999999","4","2","3","1","2","2","2","2","2","888888","4","4","999999","3","888888","4","999999","4","4","4","4","2","4","1","1","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","988888","0","2","3","4","2","888888","1","1","1","2","888888","2","3","888888","2","2","3","888888","1","3","888888","2","3","7","3","2","3","2","2","2","2","888888","999999","3","3","3","6","1","3","5","4","1","3","2","4","3","2","1","5","6","2","1","2","3","7","4","1","5","3","3","1","1","2","3","2","3","5","4","5","4","3","3","3","3","3","2","4","1","2","3","6","3","5","5","7","7","7","1","4","5","988888","2","888888","2","5","10","6","5","4","4","4","5","6","7","888888","5","1","10","1","888888","2","2","0","0","0","0","999999","1","0","0","999999","0","999999","1","0","0","2","1","1","2","999999","2","999999","4","1","3","2","888888","3","3","888888","888888","3","3","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","888888","4","3","2","12","2","6","3","5","26.0","10.0","1983.0","988888","988888","888888","888888","3","1","2","8","5","2","2","1","1","999999","999999","3","999999","5","3","3","2","701","5","2","1","1","988888","1","1","0","1","0","1","1","0","1","1","0","999999","1","0","4","1","2","7","70.0",,,,"30jan2012",,"2174.0","1","1","1.0546875","13","0.9765625","999999"
"7","2012","286","701","1","80113","708","801","17","1","1","1","30jan2012","1","42","7","17","17","17","0","17","1","3","3","2","3","2","2","2","2","2","2","888888","4","888888","999999","4","999999","4","999999","988888","888888","999999","4","888888","4","1","4","2","999999","999999","2","2","2","2","2","2","888888","2","999999","999999","999999","2","1","0","0","0","0","0","2","4","4","1","2","888888","888888","1","1","1","2","3","2","2","3","3","3","4","999999","1","1","3","7","3","2","5","2","2","2","2","2","3","2","3","3","6","2","3","3","4","4","3","2","6","7","2","4","7","6","4","3","4","3","7","4","4","4","3","4","2","3","2","999999","999999","3","3","4","3","888888","3","3","888888","1","2","2","3","1","1","1","5","1","3","4","5","5","6","999999","999999","999999","999999","999999","999999","999999","6","7","5","3","5","3","3","8","10","9","8","7","999999","999999","999999","3","2","2","0","0","0","888888","999999","1","0","0","999999","1","0","0","999999","0","1","2","1","2","999999","2","999999","2","888888","3","2","3","999999","999999","999999","999999","999999","999999","999999","2","999999","1","3","999999","4","13","2","3","4","2","1","1","1","3","3","3","3","3","2","3","3","1","1","2","4","3","3","3","10","2","4","999999","999999","21.0","8.0","1969.0","1","101","888888","2","888888","1","2","3","888888","2","2","2","2","0","0","3","999999","3","2","888888","2","701","5","2","2","888888","988888","1","1","0","1","0","0","0","0","1","0","0","999999","0","0","6","1","2","7","70.0",,,,"30jan2012",,"2396.0","1","0","1.0546875","13","0.9765625","999999"
