"pais","idnum","estratopri","estratosec","upm","prov","municipio","perprov","distrito","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","sgl2","muni5","muni6","muni11","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","cpss1","it1","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b18","b20","b20a","b21","b21a","b32","b33","b17","b47a","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","infra2","coer1","ros1","ros4","gen6","ing4","eff1","eff2","mil7","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","d7","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar7","fear10","vic44","vb1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","vb50","clien1n","clien1na","soc2a","soc3n","soc5","soc7","soc9","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","vol207n","vol208n","wf1","cct1b","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","leng4","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","colorr","ti","sexi","colori","uniq_id","sex"
"11","302","1107","1","108","1108","1175","801","80101","245","1","2","1","06feb2014","1","1","1987","27","2","1","2","1","2","2","3","3","0","2","4","2","4","1","4","4","4","999999","1","3","10","2","1","1","2","2","999999","999999","999999","2","3","3","2","3","3","4","2","5","7","3","4","5","5","4","6","3","4","6","2","3","1","3","2","1","2","1","3","3","3","4","4","6","7","6","7","2","3","2","2","3","4","2","4","988888","6","7","6","7","6","7","1","2","2","7","6","6","5","5","4","5","4","6","2","9","2","1","0","0","0","999999","1","0","1","0","0","2","2","999999","2","2","2","1","0","1","1","1101","999999","999999","2","999999","4","888888","4","2","2","5","1","2","3","2","5","5","4","3","4","1","2","4","4","4","4","3","2","2","11","1","1","1","1","4","12","12","2","2","2","2","3","4","1","1","1","1102","3","4","2","1","2","1","120","0","0","1","0","0","0","0","0","1","0","0","1","0","1","6","55","2","6","PER14_0302","1"
"11","303","1107","1","108","1108","1175","801","80101","245","1","2","1","06feb2014","1","2","1974","40","3","3","3","3","2","2","2","3","0","1","3","2","4","4","3","4","4","4","3","3","3","2","2","1","2","2","999999","999999","999999","2","3","4","3","3","3","2","2","3","3","4","3","3","4","4","4","4","4","2","4","3","3","4","3","5","4","3","3","3","3","3","3","3","4","3","3","2","4","3","3","3","4","5","4","4","5","6","3","4","4","3","2","3","2","3","4","3","5","6","2","2","3","3","5","4","1","1","0","0","0","999999","1","0","1","1","1","3","1","3","2","2","2","0","1","1","1","1101","999999","999999","2","999999","3","3","3","2","2","5","2","2","2","2","5","4","4","3","2","3","888888","3","4","4","5","3","2","2","4","0","2","1","1","1","4","1","2","2","3","1","2","6","3","4","13","1102","3","5","2","888888","888888","2","888888","0","0","0","0","0","0","0","1","0","1","0","1","0","1","7","46","2","6","PER14_0303","2"
"11","304","1107","1","108","1108","1175","801","80101","245","1","2","1","07feb2014","1","1","1962","52","1","5","2","1","2","2","5","4","0","1","3","2","4","2","2","3","4","999999","3","3","4","2","1","1","2","2","999999","999999","999999","1","3","3","2","3","3","4","2","4","1","2","3","1","4","5","6","1","2","6","3","3","5","5","4","2","4","1","3","4","4","5","6","5","4","4","3","2","4","2","2","2","6","4","4","4","7","7","3","3","4","7","1","3","1","10","2","3","9","3","3","2","2","5","5","10","1","1","0","0","0","999999","1","0","1","1","1","1","2","999999","2","2","2","1","1","1","1","1102","999999","999999","1","1102","3","3","4","2","2","1","3","1","2","1","4","5","2","3","4","1","4","3","4","4","5","2","2","2","11","0","1","1","1","4","11","11","2","2","2","1","3","4","1","2","10","1102","2","5","1","1","1","1","120","1","1","1","0","1","0","0","1","1","1","1","1","0","1","7","45","2","6","PER14_0304","1"
"11","305","1107","1","108","1108","1175","801","80101","245","1","2","1","06feb2014","1","1","1977","37","1","5","1","1","1","1","3","3","1","1","4","2","2","4","4","888888","988888","999999","1","2","7","2","2","2","2","2","999999","999999","999999","1","3","2","3","3","3","4","2","3","6","4","7","3","4","5","3","3","3","1","1","2","4","4","3","3","3","4","5","6","5","4","1","5","4","5","5","2","3","2","3","2","4","4","4","3","4","7","2","3","4","7","1","3","1","10","2","3","8","4","3","4","4","10","8","8","2","2","1","1","0","1","1","0","0","999999","0","1","2","999999","2","2","2","1","1","1","1","1101","999999","999999","2","999999","2","4","3","2","2","1","3","1","2","1","4","4","2","3","2","1","2","3","4","3","5","3","1","2","17","2","2","3","1","2","13","13","2","2","2","1","1","7","2","0","2","1101","2","1","1","1","1","1","120","1","1","1","0","1","1","0","1","1","1","1","1","0","1","6","55","2","6","PER14_0305","1"
"11","306","1107","1","108","1108","1175","801","80101","245","1","2","1","06feb2014","1","2","1960","54","2","1","3","3","2","2","3","3","0","1","4","2","4","4","2","3","4","4","4","2","888888","1","1","1","2","2","999999","999999","999999","2","3","3","3","2","3","3","2","2","2","3","3","2","2","3","5","2","6","6","2","3","6","5","2","4","4","4","4","4","3","4","3","3","3","4","2","2","3","2","2","2","3","4","4","888888","988888","7","3","4","4","6","1","2","1","6","4","4","4","3","2","2","3","4","8","7","3","2","0","0","0","999999","1","0","0","0","0","2","2","999999","2","2","2","1","1","1","1","1101","999999","999999","2","999999","4","3","4","2","2","1","2","2","2","2","1","4","10","988888","999999","988888","999999","4","4","2","5","2","2","2","5","0","1","2","1","4","3","2","2","2","4","1","2","8","2","3","10","1102","1","5","1","888888","888888","1","888888","0","0","1","0","0","0","0","1","1","0","0","1","0","1","6","45","2","6","PER14_0306","2"
"11","307","1107","1","108","1108","1175","801","80101","246","1","2","1","06feb2014","1","1","1932","82","1","15","2","2","2","1","4","4","0","0","4","2","2","4","4","2","4","999999","4","2","988888","2","2","1","1","2","999999","999999","999999","2","3","3","3","3","3","4","1","4","6","3","5","4","2","4","4","2","2","4","1","3","4","4","3","3","3","2","2","3","2","888888","888888","5","6","6","6","2","4","4","3","3","2","2","4","6","3","4","4","4","3","2","2","2","1","6","1","3","1","888888","6","5","6","6","4","4","988888","2","0","1","0","0","999999","0","0","999999","0","2","2","999999","2","2","1","1","1","1","1","1102","999999","999999","1","988888","3","3","2","2","2","988888","3","1","3","1","4","4","4","3","2","2","2","4","4","2","5","5","988888","988888","16","8","1","2","6","999999","988888","988888","2","2","1","1","1","3","0","3","2","1101","2","3","1","1","1","1","130","1","1","1","1","1","1","0","1","1","1","1","1","1","1","4","42","1","5","PER14_0307","1"
"11","308","1107","1","108","1108","1175","801","80101","246","1","2","1","06feb2014","1","2","1987","27","2","1","988888","2","2","1","3","3","0","1","4","2","4","2","4","4","4","4","3","1","6","2","2","1","2","2","999999","999999","999999","1","3","3","1","2","2","3","888888","1","1","1","1","1","1","3","4","1","3","3","2","2","2","4","2","4","3","2","2","2","4","2","3","5","4","5","6","2","4","2","3","3","3","2","3","4","3","3","2","2","3","4","2","4","1","3","4","3","2","4","3","3","1","3","3","3","888888","1","0","0","0","0","0","999999","999999","999999","0","2","2","999999","2","2","2","1","0","1","1","988888","999999","999999","2","999999","3","888888","3","2","2","1","2","1","3","1","4","1","1","2","2","2","888888","888888","888888","888888","5","4","2","2","14","6","1","2","1","2","888888","888888","2","2","3","2","988888","4","1","0","2","1101","1","2","2","1","1","1","988888","1","1","1","0","1","1","0","1","1","1","1","1","0","1","5","43","1","5","PER14_0308","2"
"11","309","1107","1","108","1108","1175","801","80101","246","1","2","1","05feb2014","1","1","1994","20","2","13","2","1","2","2","888888","888888","0","0","4","2","2","4","4","3","4","999999","4","2","6","2","2","1","1","2","999999","999999","999999","2","3","3","2","2","2","4","2","4","3","2","3","2","3","2","4","1","2","1","1","2","3","4","2","2","3","2","2","2","2","1","1","4","4","7","6","2","3","2","2","2","3","2","4","3","5","3","4","4","3","5","1","3","888888","4","4","1","1","3","4","4","3","2","1","1","888888","1","0","0","0","999999","999999","999999","999999","999999","0","2","1","3","2","2","2","1","0","1","2","999999","77","999999","2","999999","2","4","3","2","2","1","3","1","3","888888","4","4","6","1","3","2","2","2","3","4","3","3","2","2","12","6","988888","3","4","999999","888888","999999","2","2","988888","1","1","4","0","0","2","1101","2","1","2","1","1","1","80","1","1","1","0","1","1","0","1","1","1","1","1","1","1","5","40","1","5","PER14_0309","1"
"11","310","1107","1","108","1108","1175","801","80101","246","1","2","1","05feb2014","1","2","1961","53","1","1","3","2","2","1","3","3","0","1","3","2","4","1","3","2","3","4","4","2","3","2","2","2","2","2","999999","999999","999999","1","4","4","1","1","1","4","1","3","3","1","1","1","1","4","1","1","1","7","1","3","2","1","2","4","3","1","3","2","1","7","7","2","2","4","7","2","5","3","2","3","6","2","4","4","4","7","3","2","3","3","2","2","2","4","5","4","4","3","8","7","988888","988888","2","4","2","2","0","0","0","0","0","999999","0","999999","0","2","1","2","1","2","2","1","1","1","1","0","999999","988888","1","1106","1","4","3","2","2","7","2","2","3","1","4","1","1","4","999999","888888","999999","2","4","3","5","5","2","2","16","8","1","1","1","2","15","14","2","2","2","2","1","4","0","1","2","1101","2","1","988888","988888","1","1","120","1","1","1","1","1","1","0","1","1","1","1","1","0","1","6","48","1","5","PER14_0310","2"
"11","311","1107","1","108","1108","1175","801","80101","246","1","2","1","07feb2014","1","1","1983","31","3","27","3","2","2","2","4","3","0","0","3","2","888888","4","4","4","4","999999","4","2","4","2","2","1","2","2","999999","999999","999999","1","3","3","2","3","3","3","2","3","2","2","2","2","1","3","4","1","5","7","2","3","3","2","4","5","4","2","2","3","4","3","3","1","4","7","4","2","3","2","3","988888","988888","2","4","7","3","888888","2","3","4","4","3","2","1","3","2","1","5","4","7","5","6","3","4","2","888888","1","0","0","0","999999","999999","999999","1","999999","888888","1","2","999999","2","2","2","1","0","1","1","1102","999999","999999","1","1102","3","888888","3","1","2","8","3","1","3","1","2","10","6","2","2","2","888888","888888","888888","888888","5","3","2","2","11","4","1","4","3","999999","10","999999","2","2","3","2","1","4","1","0","2","1101","1","4","2","1","1","1","50","1","0","1","0","1","1","0","1","1","0","0","1","0","1","6","42","1","5","PER14_0311","1"
"11","312","1107","1","108","1108","1175","801","80101","246","1","2","1","07feb2014","1","2","1982","32","3","27","2","2","2","1","4","3","888888","1","2","2","3","4","3","4","4","4","4","1","7","2","1","1","2","2","999999","999999","999999","1","3","2","2","2","4","2","1","4","2","3","1","1","1","2","3","1","2","3","1","1","2","2","3","2","3","4","1","2","4","3","2","2","7","6","5","2","3","3","3","3","5","3","4","4","3","3","4","4","3","4","1","3","1","4","3","1","6","9","7","7","5","5","2","2","1","1","0","0","0","0","0","999999","999999","0","0","1","888888","999999","888888","888888","888888","0","0","1","1","1102","999999","999999","2","999999","4","4","4","2","2","8","3","1","2","1","4","2","2","3","988888","2","4","888888","4","2","5","5","2","2","14","6","1","1","1","2","15","988888","2","2","1","1","2","7","2","2","888888","1101","1","1","2","1","2","1","888888","1","1","1","0","1","1","0","1","1","1","1","1","1","1","4","41","1","5","PER14_0312","2"
"11","313","1107","3","98","1108","1165","804","80403","225","2","5","1","02feb2014","1","1","1975","39","2","27","1","3","2","1","3","3","0","2","4","2","4","4","3","3","4","999999","4","3","9","2","1","1","2","2","999999","999999","999999","2","2","2","2","2","4","4","2","3","6","4","4","3","4","4","5","1","4","3","7","2","5","1","1","888888","5","4","4","6","6","2","2","5","5","5","5","2","2","2","2","3","4","4","4","6","6","7","888888","5","7","5","3","3","2","7","2","1","1","5","7","1","1","3","8","9","2","2","0","0","0","1","999999","0","1","1","0","1","1","3","2","2","2","0","1","1","1","888888","999999","999999","2","999999","3","888888","3","2","2","1","2","2","3","2","2","1","11","3","2","4","999999","3","3","3","5","5","2","1","9","0","1","2","3","999999","6","999999","2","1","3","2","3","6","2","4","10","1102","2","5","1","1","1","1","120","0","1","1","0","0","0","0","1","1","0","0","1","0","1","7","50","2","6","PER14_0313","1"
"11","314","1107","3","98","1108","1165","804","80403","225","2","5","1","02feb2014","1","2","1984","30","2","13","3","3","888888","1","3","3","0","1","3","888888","3","1","2","3","4","2","3","3","888888","1","1","1","888888","2","999999","999999","999999","2","3","2","3","3","3","3","1","888888","5","4","4","5","3","888888","5","888888","5","2","7","4","5","4","4","888888","888888","2","5","4","6","888888","888888","888888","888888","5","4","2","3","2","2","3","4","4","4","888888","888888","6","888888","5","5","4","1","888888","2","7","5","5","8","5","7","888888","888888","888888","5","3","2","2","0","0","0","1","999999","0","1","1","888888","888888","2","999999","2","2","2","888888","1","1","1","1101","999999","999999","2","999999","4","3","4","2","888888","7","2","2","2","2","888888","5","2","888888","999999","888888","999999","4","888888","4","4","2","2","1","3","0","2","1","5","999999","3","999999","2","2","2","2","2","5","3","3","10","1102","3","5","3","888888","888888","888888","888888","0","0","1","0","0","0","0","1","1","0","0","0","999999","1","7","53","2","6","PER14_0314","2"
"11","315","1107","3","98","1108","1165","804","80403","225","2","5","1","02feb2014","1","2","1970","44","3","4","3","3","1","1","4","3","0","1","1","1","1","4","3","2","4","2","3","3","3","1","2","1","2","2","999999","999999","999999","1","2","1","3","3","4","4","2","1","1","2","2","3","1","1","5","2","1","6","1","1","3","2","2","2","3","3","2","4","3","1","3","4","4","4","3","2","3","3","3","3","4","4","4","6","7","7","1","5","3","6","2","3","2","8","3","2","9","4","7","2","2","2","1","8","2","2","0","0","0","0","999999","0","1","1","0","1","2","999999","2","2","2","0","1","1","1","1101","999999","999999","2","999999","4","888888","3","1","2","1","3","1","2","1","4","6","12","3","4","1","4","4","4","3","5","5","2","2","11","0","1","1","5","999999","5","999999","2","1","3","3","3","6","3","5","10","1102","3","5","2","888888","888888","1","888888","1","0","1","0","0","0","0","1","1","0","0","1","0","1","6","50","2","6","PER14_0315","2"
"11","316","1107","3","98","1108","1165","804","80403","225","2","5","1","02feb2014","1","1","1954","60","1","4","2","2","1","1","2","2","888888","2","4","2","988888","1","3","3","4","999999","4","1","10","2","2","2","1","2","999999","999999","999999","2","2","3","888888","3","2","888888","2","888888","5","6","7","888888","6","888888","4","5","4","5","1","3","5","4","888888","888888","5","6","6","4","888888","6","6","888888","5","5","5","2","3","2","2","2","3","2","4","4","3","4","5","888888","888888","4","1","2","2","8","8","5","7","888888","5","4","5","888888","4","4","2","2","0","0","0","1","1","0","1","0","888888","2","2","999999","2","2","2","0","0","1","1","1101","999999","999999","2","999999","4","3","3","1","2","7","1","1","1","1","2","7","11","1","1","1","2","2","4","3","5","5","2","2","1","0","1","1","1","4","2","988888","2","2","3","2","3","2","0","1","10","1102","4","5","1","888888","888888","1","7","0","0","1","0","0","0","0","1","1","0","0","0","999999","1","8","50","2","6","PER14_0316","1"
"11","317","1107","3","98","1108","1165","804","80403","225","2","5","1","02feb2014","1","2","1944","70","3","4","3","3","2","2","2","2","0","1","3","1","2","1","4","4","4","4","4","2","9","2","1","2","1","2","999999","999999","999999","2","888888","2","3","3","4","1","2","6","6","888888","888888","6","6","5","4","6","6","5","4","4","5","5","6","6","5","888888","7","6","7","6","5","4","3","4","5","888888","2","2","2","2","4","888888","2","5","888888","4","5","4","4","5","2","888888","2","1","2","2","2","5","6","7","5","6","6","6","1","2","0","0","0","999999","999999","0","0","0","0","888888","2","999999","2","2","2","0","1","1","1","1101","999999","999999","2","999999","4","3","3","2","2","5","2","2","2","2","4","4","1","1","4","1","2","2","4","2","5","4","2","2","2","0","2","1","5","999999","10","999999","2","2","2","1","2","6","0","4","1","1102","2","5","2","888888","888888","2","888888","0","0","1","0","0","0","0","1","1","0","0","1","0","1","6","45","2","6","PER14_0317","2"
"11","318","1107","3","98","1108","1165","804","80403","225","2","5","1","02feb2014","1","1","1988","26","1","27","1","1","2","1","3","3","0","0","3","2","3","4","4","3","2","999999","1","3","4","1","2","2","2","2","999999","999999","999999","1","3","3","2","2","3","4","1","1","3","3","4","4","3","5","5","4","3","1","1","3","3","2","3","2","5","3","3","4","4","6","7","2","4","4","4","1","3","3","3","3","4","4","4","888888","5","7","4","3","7","6","3","3","1","4","2","3","1","1","1","1","2","1","1","3","2","1","1","1","0","0","1","0","0","999999","0","1","1","3","1","2","2","0","1","1","2","999999","7","999999","1","77","2","4","3","2","2","1","3","1","3","1","5","2","2","1","3","3","3","2","3","3","5","3","1","2","16","6","1","2","1","1","15","13","2","2","1","1","1","5","0","0","2","1101","2","1","1","1","1","1","120","1","1","1","0","0","1","1","1","1","1","1","1","1","1","6","45","2","6","PER14_0318","1"
"11","319","1107","3","98","1108","1165","804","80403","226","2","5","1","02feb2014","1","1","1959","55","3","3","1","3","1","1","3","3","0","0","4","1","2","4","3","2","4","999999","3","2","4","1","2","1","2","2","999999","999999","999999","1","3","3","3","3","3","4","1","2","1","2","2","2","1","1","2","1","3","4","2","1","4","2","2","1","1","3","3","3","3","3","3","4","3","4","4","2","3","3","4","3","5","5","4","4","4","6","4","2","3","5","3","3","2","7","8","2","7","5","5","5","5","7","1","5","3","2","0","0","0","0","0","999999","999999","0","0","1","1","3","2","2","2","1","1","1","1","1101","999999","999999","1","1101","2","4","3","2","2","1","2","2","3","1","4","1","10","3","4","2","4","3","888888","4","4","3","2","2","7","0","1","1","1","2","9","9","2","1","3","3","3","4","3","4","10","1102","2","5","1","1","1","2","120","0","0","1","0","0","0","0","1","1","0","0","1","0","1","5","48","1","5","PER14_0319","1"
"11","320","1107","3","98","1108","1165","804","80403","226","2","5","1","02feb2014","1","2","1974","40","2","1","2","2","2","2","4","3","0","0","4","2","4","4","3","3","4","3","4","2","6","1","1","1","1","2","999999","999999","999999","2","4","3","3","2","3","1","1","4","5","3","5","2","3","1","2","1","2","5","1","3","4","1","3","3","2","4","5","3","4","2","3","3","4","3","4","1","3","3","3","3","5","4","4","5","4","4","5","3","4","5","1","3","1","5","7","6","8","5","6","4","3","2","3","5","2","2","0","0","0","999999","999999","999999","999999","0","0","1","2","999999","2","2","2","0","1","1","1","1101","999999","999999","2","999999","3","4","3","2","2","1","2","1","2","1","4","7","2","3","2","2","2","888888","888888","888888","4","4","2","2","11","0","1","1","5","999999","2","999999","2","2","3","3","3","5","2","3","10","1102","3","5","1","888888","888888","1","888888","0","0","1","0","0","0","0","1","1","0","0","1","0","1","6","51","1","5","PER14_0320","2"
"11","321","1107","3","98","1108","1165","804","80403","226","2","5","1","02feb2014","1","2","1987","27","2","2","2","2","2","2","4","2","0","1","1","1","4","4","3","3","4","2","4","2","7","2","1","1","2","2","999999","999999","999999","1","2","4","3","3","1","1","2","5","6","7","5","6","5","6","5","6","6","7","1","1","4","5","2","5","7","3","2","1","988888","1","6","6","7","7","4","2","3","4","2","4","3","1","4","4","2","1","6","3","3","6","2","3","2","8","4","1","10","5","6","7","7","5","1","3","2","2","0","0","0","999999","999999","0","0","0","0","3","2","999999","2","2","2","0","0","1","2","999999","77","999999","2","999999","4","3","2","2","2","7","2","1","2","2","2","10","12","3","2","3","4","3","888888","3","3","3","1","2","3","0","1","1","5","999999","6","999999","2","2","3","3","3","4","2","2","10","1102","3","5","1","888888","888888","888888","7","0","0","1","0","0","0","0","1","0","0","0","1","0","1","6","40","1","5","PER14_0321","2"
"11","322","1107","3","98","1108","1165","804","80403","226","2","5","1","02feb2014","1","2","1966","48","3","4","3","2","2","2","3","4","0","1","4","1","4","3","3","2","4","2","4","4","888888","1","2","1","1","1","2","1","4","1","3","3","2","1","2","1","2","1","1","1","1","1","1","1","1","2","2","6","2","1","1","1","1","1","1","1","1","1","1","5","7","7","7","7","7","2","5","2","3","3","3","888888","1","5","3","4","5","1","1","1","1","3","1","1","5","3","2","5","5","1","1","1","1","1","1","1","0","0","0","999999","999999","0","0","0","0","1","2","999999","2","2","2","0","1","1","1","888888","999999","999999","2","999999","3","4","3","2","2","1","2","1","2","1","4","988888","888888","1","4","1","4","4","4","4","3","2","2","1","1","1","1","2","5","999999","4","999999","2","2","888888","2","3","7","3","5","10","1102","2","5","1","1","2","1","120","0","0","1","0","0","0","0","1","1","0","0","1","1","1","5","41","1","5","PER14_0322","2"
"11","323","1107","3","98","1108","1165","804","80403","226","2","5","1","02feb2014","1","1","1971","43","2","13","2","2","1","2","4","2","0","0","3","1","3","4","4","4","4","999999","2","3","4","2","2","1","1","2","999999","999999","999999","2","2","2","3","2","4","3","2","3","5","4","3","2","5","3","3","2","6","7","1","2","5","3","2","4","5","2","3","3","5","6","5","6","3","3","6","2","2","2","2","2","1","2","2","3","3","4","5","6","5","5","1","2","2","5","3","7","3","4","4","3","4","4","4","4","1","2","0","0","0","999999","0","999999","0","999999","0","3","1","2","2","2","2","0","0","1","1","988888","999999","999999","2","999999","3","3","2","2","2","7","2","1","2","1","4","4","2","3","2","3","2","888888","888888","3","5","3","1","1","16","2","1","1","1","1","888888","888888","2","2","3","3","1","4","1","0","10","1102","2","2","888888","988888","1","1","120","1","0","1","0","0","0","0","1","1","1","0","1","0","1","5","42","1","5","PER14_0323","1"
"11","324","1107","3","98","1108","1165","804","80403","226","2","5","1","02feb2014","1","1","1985","29","2","13","3","3","2","2","2","3","0","2","2","988888","988888","3","4","2","4","999999","2","888888","5","2","1","1","1","2","999999","999999","999999","2","2","2","2","2","3","3","2","5","3","4","4","3","2","2","4","4","5","3","3","3","5","3","3","4","3","2","2","2","4","3","2","4","4","4","4","2","2","2","2","2","3","4","4","3","3","2","4","4","3","2","2","3","1","3","3","2","4","3","2","2","3","4","4","3","3","2","0","0","0","999999","0","999999","999999","999999","0","1","1","3","2","2","2","0","1","1","1","988888","999999","999999","2","999999","4","4","2","1","2","1","2","1","3","1","4","2","2","2","2","2","3","888888","888888","888888","3","3","2","2","11","1","1","2","1","4","8","4","2","2","3","3","1","6","2","0","10","1102","2","4","4","1","2","1","120","0","0","1","0","0","0","0","1","1","0","0","1","0","1","6","42","1","5","PER14_0324","1"
"11","325","1107","3","99","1108","1166","808","80805","227","2","5","1","03feb2014","1","1","1958","56","2","13","1","2","1","2","4","4","0","0","3","2","3","4","2","2","4","999999","3","3","2","2","1","1","2","2","999999","999999","999999","2","3","3","3","3","4","2","2","4","4","5","5","7","6","5","4","4","4","6","3","3","6","5","5","5","5","6","4","5","5","988888","988888","4","6","6","7","1","3","3","3","3","3","3","4","7","7","5","5","5","4","5","1","2","1","6","7","7","7","6","8","7","5","3","3","8","2","2","0","0","0","999999","1","0","0","0","0","1","2","999999","2","2","2","0","0","1","1","1101","999999","999999","2","999999","2","3","1","2","2","2","2","2","2","2","888888","1","1","3","2","3","4","2","888888","3","4","3","2","2","8","0","1","1","1","4","1","1","2","2","3","3","6","2","0","2","10","1102","2","5","2","1","2","1","60","0","0","1","0","0","0","1","1","1","0","0","1","0","1","4","43","1","5","PER14_0325","1"
"11","326","1107","3","99","1108","1166","808","80805","227","2","5","1","03feb2014","1","2","1978","36","2","13","3","3","1","1","4","4","1","1","4","1","2","3","2","2","2","2","3","3","2","2","2","1","2","1","4","4","1","2","888888","3","3","3","4","2","2","5","5","4","5","5","4","5","4","5","4","7","988888","5","5","5","4","988888","4","4","4","4","3","4","6","888888","2","3","5","2","3","3","3","3","4","4","3","888888","888888","7","888888","2","7","988888","1","3","888888","7","6","6","6","6","6","6","5","4","1","5","2","2","0","0","0","0","0","0","0","0","0","1","2","999999","2","2","1","0","1","1","1","1101","999999","999999","1","77","2","3","3","1","1","1","3","2","2","2","4","2","1","3","1","3","1","3","888888","3","3","1","1","1","11","0","1","1","1","4","2","2","2","1","3","3","6","5","2","2","10","1101","2","5","1","2","888888","2","988888","0","0","1","0","0","0","0","1","0","0","0","1","0","1","3","41","1","5","PER14_0326","2"
"11","327","1107","3","99","1108","1166","808","80805","227","2","5","1","03feb2014","1","2","1994","20","1","19","3","2","2","2","2","4","0","0","3","1","4","3","4","888888","4","888888","3","2","5","2","1","1","2","2","999999","999999","999999","2","988888","3","3","3","4","2","2","4","4","5","5","5","6","7","7","5","6","6","888888","4","6","6","6","5","7","5","6","6","5","6","7","6","6","6","4","2","2","3","3","3","3","3","4","4","7","7","7","3","5","7","1","3","2","7","5","6","6","6","6","4","4","4","3","6","2","1","0","0","0","999999","999999","999999","0","999999","0","2","2","999999","2","2","2","0","0","1","2","999999","6","999999","2","999999","3","888888","3","2","2","1","2","1","2","1","888888","1","7","888888","999999","1","4","888888","888888","4","4","5","2","2","14","1","1","1","7","999999","4","999999","2","1","2","2","1","6","1","0","10","1101","2","4","1","888888","888888","2","24","0","0","1","0","0","0","0","1","1","1","0","1","0","1","3","47","1","5","PER14_0327","2"
"11","328","1107","3","99","1108","1166","808","80805","227","2","5","1","03feb2014","1","2","1966","48","1","13","2","2","1","1","3","2","0","1","2","2","3","2","3","3","4","4","3","3","3","2","2","2","1","2","999999","999999","999999","1","888888","2","888888","988888","4","2","1","1","7","2","5","5","2","3","3","1","3","3","1","1","5","3","2","2","4","4","4","5","4","2","2","1","2","2","4","2","3","3","3","2","4","4","4","3","7","7","5","3","6","7","1","3","1","8","4","4","5","7","5","2","2","2","2","5","2","2","0","0","0","0","0","0","0","0","0","1","2","999999","2","2","2","0","0","1","1","988888","999999","999999","2","999999","3","3","4","2","2","1","2","1","2","1","1","1","10","1","4","1","5","3","888888","3","5","5","2","2","17","1","1","1","1","1","12","11","2","2","3","2","2","4","1","3","2","1101","1","2","1","1","1","1","110","1","0","1","0","0","0","0","1","1","1","0","1","1","1","3","47","1","5","PER14_0328","2"
"11","329","1107","3","99","1108","1166","808","80805","227","2","5","1","03feb2014","1","1","1994","20","1","10","2","2","2","1","3","3","0","1","3","1","888888","4","4","2","4","999999","3","2","3","2","1","1","1","2","999999","999999","999999","2","3","2","3","3","4","3","2","3","4","4","3","3","3","5","4","1","3","4","888888","2","4","4","3","2","5","2","2","2","3","1","2","4","7","7","3","2","4","2","3","3","4","4","3","3","5","6","5","1","4","5","1","3","1","7","5","4","6","5","6","5","5","2","2","6","1","1","0","0","0","0","0","999999","0","999999","0","1","1","3","2","2","2","0","0","1","2","999999","6","999999","2","999999","2","3","3","2","2","7","2","1","2","1","1","4","1","1","3","1","4","2","4","3","4","4","2","2","11","1","1","1","1","4","5","3","2","2","4","2","1","3","0","0","10","1101","2","4","1","1","1","1","888888","0","0","0","0","0","0","1","1","1","0","0","1","0","1","5","46","1","5","PER14_0329","1"
"11","330","1107","3","99","1108","1166","808","80805","227","2","5","1","03feb2014","1","1","1974","40","2","15","2","3","1","1","3","3","1","2","2","1","3","4","4","2","4","999999","3","3","2","1","1","1","1","2","999999","999999","999999","2","3","2","3","3","4","2","2","5","2","4","2","3","3","5","5","1","3","4","4","3","5","5","4","5","5","4","2","4","4","3","3","6","6","6","5","1","3","2","2","3","4","4","3","5","5","7","5","3","5","5","2","2","888888","7","5","4","6","7","7","5","5","2","2","7","2","1","0","0","0","0","0","0","0","999999","0","1","1","3","2","2","2","0","1","1","1","1101","999999","999999","2","999999","2","3","3","2","2","7","2","888888","2","888888","4","4","2","2","3","1","2","888888","888888","3","3","3","2","2","11","1","1","1","1","4","5","5","2","2","3","2","3","4","0","2","10","1102","2","5","1","1","888888","1","888888","0","0","0","0","0","0","1","1","1","0","0","1","0","1","4","47","1","5","PER14_0330","1"
