"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","cpss1","it1","l1","immig1","immig2","prot3","panprot1","panprot2","panprot3","panprot4","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b11","panb12","b13","b18","b20","b20a","b21","b21a","b31","b32","b43","b37","b47a","panb49","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","ros4","ing4","eff1","eff2","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","diso7","diso8","diso10","diso18","diso14","diso16","diso17","vicbar1","vicbar1f","vicbar3","vicbar3f","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","fear6e","fear6f","vb1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","panele1","panele2","panpar1","panpar2","panpar3","panpar4","panpar5","pancon1","pancon2","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","wf1","cct1b","ed","ed2","q3c","q5b","ocup4a","ocup1a","pr1","pr2","pr3","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","nationality","sex"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707672","701","1","81001","8","802","802034148218","1","2","1","14mar2014","1","2","1986","28","1","19","2","2","2","2","2","2","4","4","4","4","4","4","4","2","6","4","2","2","1","2","1","2","1","2","2","2","999999","999999","999999","2","2","2","2","2","2","2","1","4","4","4","5","3","4","4","5","3","4","7","4","3","5","4","5","7","3","4","4","3","4","4","4","5","3","4","3","4","4","2","2","3","2","2","3","4","5","3","4","1","2","2","3","4","5","3","4","4","3","3","4","3","3","4","2","2","0","0","0","999999","0","999999","999999","999999","0","3","2","3","3","2","3","3","2","2","999999","2","999999","2","999999","2","999999","0","0","2","2","1","1","701","999999","999999","2","999999","2","3","2","1","2","2","1","2","2","2","999999","2","2","4","4","4","3","3","2","2","3","3","2","2","2","12","4","1","2","1","2","2","1","999999","14","6","2","2","2","2","3","3","1","1","1","701","2","1","1","1","1","70","1","0","1","0","1","1","0","1","1","0","0","1","1","1","2","4","53.05","2","4","PAN14_0314","7","2"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707677","701","1","81001","8","802","802034148219","1","2","1","14mar2014","1","1","1996","18","1","19","2","2","2","2","2","2","4","4","4","4","4","999999","4","2","6","2","1","2","1","2","1","2","2","2","2","2","999999","999999","999999","2","2","3","2","2","2","2","2","4","3","4","5","5","3","5","3","2","3","5","5","3","3","4","3","7","3","4","3","4","3","4","3","4","4","2","3","5","3","2","3","2","3","2","2","3","4","5","3","2","3","2","3","4","3","4","3","4","4","3","2","3","3","3","3","2","0","0","0","999999","999999","999999","999999","999999","0","2","2","2","3","2","3","2","3","1","1","2","999999","2","999999","2","999999","0","0","2","2","1","2","999999","6","999999","2","999999","4","888888","999999","888888","2","2","1","2","2","2","999999","2","2","4","4","4","4","999999","2","2","4","4","2","2","2","12","7","1","2","4","999999","2","1","999999","14","999999","2","2","2","2","1","3","0","0","1","701","1","2","1","1","1","73","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","3","58.833","2","4","PAN14_0315","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707678","701","1","81001","8","802","802034148219","1","2","1","14mar2014","1","2","1996","18","1","19","2","2","2","2","2","2","4","4","4","4","4","4","4","3","4","2","1","2","2","2","1","2","1","2","2","2","999999","999999","999999","2","2","2","2","3","2","2","2","3","3","4","4","5","2","4","2","3","4","5","5","3","3","4","3","7","3","4","4","4","3","4","5","3","5","3","4","4","3","2","3","3","2","2","2","4","4","5","4","2","3","2","3","4","4","4","2","3","5","3","4","3","3","5","3","2","0","0","0","999999","999999","999999","999999","999999","0","2","2","3","2","3","3","2","3","2","999999","2","999999","2","999999","2","999999","0","0","2","2","1","2","999999","6","999999","2","999999","4","888888","999999","888888","2","2","2","1","2","2","999999","2","2","4","4","4","3","3","2","2","2","4","2","2","2","12","3","1","2","4","999999","2","1","999999","14","999999","2","2","2","2","1","3","0","0","1","701","1","2","1","1","1","73","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","4","46.25","2","4","PAN14_0316","7","2"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707679","701","1","81001","8","802","802034148220","1","2","1","19mar2014","1","1","1966","48","1","18","2","2","2","2","2","2","4","4","4","4","4","999999","4","4","5","3","2","2","2","2","1","2","2","2","2","2","999999","999999","999999","2","2","3","3","2","2","2","3","3","4","3","5","3","3","5","2","4","3","5","4","3","3","4","3","7","3","2","3","4","3","4","4","2","4","3","4","3","2","2","3","3","3","3","2","3","4","3","3","2","2","2","3","2","3","4","3","4","2","3","4","3","3","3","3","2","0","0","0","999999","0","999999","999999","999999","0","2","3","3","2","3","3","3","2","2","999999","2","999999","2","999999","2","999999","0","0","2","3","1","2","999999","1","999999","2","999999","4","1","999999","888888","3","3","2","2","2","2","999999","2","2","888888","888888","13","4","999999","4","999999","4","4","3","2","2","12","7","1","3","1","1","2","1","999999","13","6","2","2","2","2","2","3","0","1","1","701","4","1","1","1","1","73","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","4","52.316","2","5","PAN14_0317","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707680","701","1","81001","8","802","802034148220","1","2","1","19mar2014","1","2","1967","47","1","5","2","2","2","2","2","2","4","4","4","4","4","4","4","4","4","3","2","2","2","2","2","2","2","1","2","2","999999","999999","999999","2","2","3","2","2","2","3","3","3","4","2","4","3","3","4","4","5","3","6","5","3","3","4","3","7","3","5","3","4","4","3","4","3","3","4","3","4","3","2","3","3","3","3","3","3","5","3","4","3","2","2","3","3","5","3","3","4","4","3","3","2","3","3","3","2","0","0","0","999999","0","999999","999999","999999","0","2","3","3","3","3","3","3","3","2","999999","2","999999","2","999999","2","999999","0","0","2","2","1","2","999999","2","999999","2","999999","4","1","999999","888888","2","2","2","2","2","2","999999","2","2","4","4","4","3","3","2","2","3","2","2","2","2","12","3","1","2","1","1","2","1","999999","13","6","2","2","2","2","2","3","0","2","1","701","2","1","1","1","1","72","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","4","60.183","2","5","PAN14_0318","7","2"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707687","701","1","81004","8","802","802037149221","1","2","1","17mar2014","1","1","1983","31","1","18","3","3","2","2","3","2","4","4","4","4","4","999999","4","4","5","4","2","2","1","2","2","2","2","2","2","2","999999","999999","999999","2","3","4","1","1","1","4","2","3","4","3","4","3","4","3","2","4","2","6","3","3","3","2","4","7","3","4","2","3","5","2","3","3","2","4","3","3","4","2","3","3","3","3","2","3","4","2","4","1","3","2","2","4","4","3","3","4","4","2","3","3","4","2","3","2","0","0","0","999999","0","999999","0","0","0","1","3","3","2","2","2","1","1","1","1","1","1","2","999999","1","2","0","0","2","2","1","1","701","999999","999999","2","999999","4","3","2","1","3","3","2","1","2","2","999999","2","2","6","4","13","3","3","2","2","3","3","2","2","2","12","3","1","2","1","1","2","1","999999","13","5","2","2","2","2","3","5","2","2","2","701","2","1","1","1","1","73","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","6","57.083","2","4","PAN14_0319","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707690","701","1","81004","8","802","802037149221","1","2","1","17mar2014","1","2","1989","25","1","19","2","2","2","2","2","2","4","4","4","4","4","4","4","2","6","2","1","2","1","2","1","2","1","2","2","2","999999","999999","999999","2","2","3","1","1","1","4","1","4","4","5","3","2","3","5","3","3","2","5","3","2","4","3","4","7","3","2","4","3","4","3","4","5","3","5","3","4","5","2","3","3","3","3","3","4","3","4","4","2","3","2","3","5","3","3","3","3","4","3","2","4","3","4","2","2","0","0","0","999999","999999","999999","999999","999999","0","1","2","3","2","2","2","2","2","1","1","1","2","2","999999","1","2","0","0","2","3","1","1","701","999999","999999","2","999999","4","3","2","1","1","2","1","2","1","2","999999","2","2","4","4","4","4","999999","2","2","2","4","2","2","2","12","7","1","2","3","999999","2","1","999999","13","999999","2","2","2","2","1","3","0","0","4","701","1","2","1","1","1","76","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","7","53.0","2","5","PAN14_0320","7","2"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707692","701","1","81004","8","802","802037149222","1","2","1","17mar2014","1","2","1950","64","1","18","2","2","2","2","3","2","4","4","4","4","4","4","4","3","6","5","2","2","1","2","2","1","2","2","2","2","999999","999999","999999","2","3","3","2","2","2","3","1","3","5","2","3","4","3","4","2","3","3","5","3","3","4","4","3","7","3","3","4","4","3","3","4","3","5","3","4","3","5","1","3","3","999999","3","2","3","4","4","3","2","3","2","3","4","3","4","4","3","2","4","3","5","2","3","3","2","0","0","0","999999","999999","999999","999999","999999","0","2","3","3","2","2","2","1","2","1","1","1","1","2","999999","1","2","0","0","2","2","1","1","701","999999","999999","2","999999","3","3","2","1","3","2","2","1","2","2","999999","2","2","11","888888","13","4","999999","2","3","4","4","2","2","2","12","4","1","2","5","999999","2","1","999999","11","999999","2","2","2","2","2","3","0","0","4","701","5","1","1","1","1","73","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","6","48.816","2","4","PAN14_0321","7","2"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707694","701","1","81004","8","802","802037149222","1","2","1","17mar2014","1","2","1971","43","1","18","2","2","2","2","3","2","4","4","4","4","4","4","4","3","5","4","2","2","2","2","1","2","2","1","2","2","999999","999999","999999","2","3","2","2","2","2","3","2","3","4","4","5","3","3","4","3","3","4","5","3","3","3","4","2","7","3","3","4","3","4","3","2","4","3","4","3","3","3","2","3","3","3","3","3","3","4","3","4","2","2","2","3","4","2","3","3","4","4","3","3","4","3","3","2","2","0","0","0","999999","0","999999","999999","999999","0","2","3","3","2","3","3","3","2","1","2","1","2","2","999999","1","1","0","0","2","2","1","1","701","999999","999999","2","999999","2","3","2","1","2","2","2","1","2","2","999999","2","2","12","4","4","4","999999","2","2","4","4","2","2","2","12","3","1","2","1","1","2","1","999999","13","5","2","2","2","2","2","4","0","2","4","701","2","1","1","1","1","73","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","7","50.783","2","5","PAN14_0322","7","2"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707699","701","1","81004","8","802","802037149223","1","2","1","17mar2014","1","1","1984","30","1","19","2","2","2","2","3","2","4","4","4","4","4","999999","4","3","5","5","2","2","2","2","1","2","2","2","2","2","999999","999999","999999","2","3","3","2","2","2","3","2","3","4","2","4","5","3","4","5","3","3","5","3","3","5","3","3","7","3","3","2","4","5","3","3","2","4","4","5","3","3","2","3","3","3","3","2","3","4","5","3","2","3","2","3","4","4","5","3","5","3","5","2","3","3","4","3","2","0","0","0","999999","0","999999","0","0","0","1","3","2","2","3","3","2","2","1","1","1","1","2","999999","1","2","0","0","2","3","1","2","999999","2","999999","2","999999","4","1","999999","0","3","3","2","2","2","2","999999","2","2","12","888888","13","4","999999","4","999999","4","4","3","2","2","12","7","1","2","1","1","2","1","999999","13","6","2","2","2","2","2","4","2","2","1","701","2","2","1","1","1","73","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","5","45.25","2","5","PAN14_0323","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707700","701","1","81004","8","802","802037149223","1","2","1","17mar2014","1","2","1984","30","1","19","2","2","2","2","3","2","4","4","4","4","4","4","4","3","4","5","2","2","2","2","1","2","2","2","2","2","999999","999999","999999","2","3","3","1","1","2","2","2","3","4","2","5","4","3","3","2","3","4","6","3","3","2","3","4","7","3","2","3","4","3","3","3","4","2","4","3","3","4","2","2","3","3","3","3","3","4","3","3","2","3","2","3","4","3","2","4","3","4","3","4","3","3","4","2","2","0","0","0","999999","999999","999999","0","999999","0","2","2","3","2","3","3","2","2","1","2","1","1","2","999999","1","2","0","0","2","3","1","1","701","999999","999999","2","999999","4","3","2","1","3","3","2","2","2","2","999999","2","2","4","4","4","4","999999","2","2","4","4","2","2","2","12","7","1","2","5","999999","2","1","999999","9","999999","2","2","2","2","2","3","1","1","1","701","1","2","1","1","1","73","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","5","53.883","2","5","PAN14_0324","7","2"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707704","701","1","81004","8","802","802038150224","1","2","1","18mar2014","1","2","1963","51","2","19","2","2","2","2","2","2","2","2","2","3","2","4","4","3","3","3","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","1","2","2","2","2","2","3","2","4","4","2","4","3","3","3","3","2","3","7","3","3","3","3","3","7","3","3","3","3","3","3","3","4","5","3","4","3","3","2","2","3","2","2","2","3","3","3","4","2","2","2","3","3","4","3","4","3","3","5","2","2","3","3","3","2","0","0","0","999999","0","999999","999999","999999","0","2","2","2","3","2","3","3","3","1","1","1","1","2","999999","1","2","0","0","2","3","1","2","999999","1","999999","2","999999","4","1","999999","888888","2","2","1","2","1","2","999999","2","2","888888","12","13","4","999999","4","999999","4","4","3","2","2","11","7","1","2","1","1","2","1","999999","13","5","2","2","2","2","2","2","0","2","4","701","2","1","1","1","1","73","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","7","51.11600000000001","2","5","PAN14_0325","7","2"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707707","701","1","81004","8","802","802038150224","1","2","1","18mar2014","1","1","1996","18","1","18","1","2","2","2","2","2","4","4","4","4","4","999999","4","4","5","3","2","2","1","2","1","2","2","2","2","2","999999","999999","999999","2","3","3","2","2","3","2","2","3","3","4","3","4","3","5","3","3","3","5","3","3","2","3","2","7","3","3","3","3","3","4","3","2","4","4","3","4","3","2","2","3","3","2","3","3","3","5","2","2","2","2","3","3","3","4","3","4","4","5","5","3","3","4","3","2","0","0","0","999999","999999","999999","999999","999999","0","1","3","2","2","3","2","3","3","1","2","1","2","2","999999","1","2","0","0","3","2","1","2","999999","6","999999","2","999999","4","1","999999","888888","3","3","2","1","2","2","999999","2","2","12","888888","13","4","999999","4","999999","4","4","4","2","2","12","7","1","2","4","999999","2","1","999999","13","999999","2","2","2","2","1","3","0","0","1","701","1","3","1","1","1","73","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","5","44.633","2","5","PAN14_0326","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707711","701","1","81004","8","802","802038150225","1","2","1","18mar2014","1","1","1981","33","1","19","2","2","2","2","3","2","4","4","4","4","4","999999","4","4","6","5","2","2","2","2","1","2","2","2","2","2","999999","999999","999999","2","3","3","2","2","3","3","2","5","3","3","4","3","4","3","3","3","5","5","5","3","2","3","4","7","2","3","4","3","3","3","3","3","4","4","3","3","4","2","2","3","3","2","2","3","3","3","4","2","2","2","3","4","4","5","3","3","5","3","3","4","3","3","3","2","0","0","0","999999","0","999999","999999","999999","0","2","3","3","2","2","3","3","2","1","1","1","1","2","999999","2","999999","0","0","2","2","1","2","999999","8","999999","2","999999","4","1","999999","888888","2","2","1","2","2","2","999999","2","2","888888","12","13","4","999999","2","3","4","4","3","2","2","12","4","1","2","1","2","2","1","999999","11","5","2","2","2","2","2","3","1","1","1","701","2","1","1","1","1","76","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","5","46.783","2","5","PAN14_0327","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707714","701","1","81004","8","802","802038150225","1","2","1","18mar2014","1","2","1995","19","1","18","2","2","2","2","3","2","4","4","4","4","4","4","4","3","6","2","1","2","1","2","1","2","1","2","2","2","999999","999999","999999","2","3","3","1","1","1","3","2","4","3","3","4","3","4","3","3","3","4","5","4","3","2","4","3","7","3","4","4","3","3","4","3","4","3","3","4","3","3","2","3","3","3","3","2","4","4","3","4","3","3","2","3","4","5","3","3","3","3","4","5","3","3","3","3","2","0","0","0","999999","999999","999999","999999","999999","0","2","2","2","2","2","3","2","2","1","1","1","2","2","999999","1","2","0","0","2","3","1","2","999999","6","999999","2","999999","4","1","999999","988888","1","3","2","2","2","2","999999","2","2","12","888888","13","4","999999","2","3","4","4","2","2","2","12","7","1","3","4","999999","2","1","999999","13","999999","2","2","2","2","1","3","0","0","1","701","1","4","1","1","1","73","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","5","48.033","2","5","PAN14_0328","7","2"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707717","701","1","81005","8","802","802038150226","1","2","1","18mar2014","1","1","1967","47","1","19","2","2","2","2","2","2","4","4","4","4","4","999999","4","4","6","3","2","2","2","2","1","2","2","2","2","2","999999","999999","999999","2","3","2","2","2","2","2","2","3","3","3","4","3","4","3","4","5","2","4","3","3","3","4","3","7","3","3","3","4","3","3","3","4","2","4","3","3","4","2","2","3","2","3","2","3","4","4","2","2","2","2","3","4","5","3","3","3","4","4","4","3","3","3","3","2","0","0","0","999999","0","999999","999999","999999","0","2","3","3","3","3","3","3","3","1","2","1","2","2","999999","1","2","0","0","2","2","1","1","701","999999","999999","2","999999","4","1","999999","888888","2","3","2","2","1","2","999999","2","2","888888","888888","13","4","999999","2","3","4","4","2","2","2","12","4","1","2","1","2","2","1","999999","11","5","2","2","2","2","2","3","1","1","1","701","1","2","1","1","1","72","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","5","46.75","2","5","PAN14_0329","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707719","701","1","81005","8","802","802038150226","1","2","1","18mar2014","1","1","1996","18","1","19","2","2","2","2","3","2","4","4","4","4","4","999999","4","4","6","3","2","2","2","2","1","2","1","2","2","2","999999","999999","999999","2","2","3","2","2","2","2","2","4","4","5","4","5","4","4","5","3","4","5","4","3","3","3","3","7","3","3","2","4","3","3","3","3","4","3","3","4","3","1","3","3","3","2","3","3","2","3","4","3","3","2","3","3","2","3","4","4","2","4","5","3","3","3","3","2","0","0","0","999999","999999","999999","999999","999999","0","2","3","2","3","3","3","3","2","2","999999","2","999999","2","999999","2","999999","0","0","2","3","1","2","999999","6","999999","2","999999","4","1","999999","988888","3","2","2","2","2","2","999999","2","2","988888","888888","13","4","999999","3","3","4","4","2","2","2","12","8","1","3","4","999999","2","1","999999","13","999999","2","2","2","2","1","3","0","0","1","701","1","4","1","1","1","73","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","4","37.433","2","5","PAN14_0330","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707721","701","1","81005","8","802","802038150227","1","2","1","19mar2014","1","1","1967","47","1","19","2","2","2","2","3","2","4","4","4","4","4","999999","4","3","6","3","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","3","3","2","2","2","3","2","4","4","3","5","4","5","3","4","3","3","6","3","3","3","3","4","7","3","2","3","3","4","4","3","3","5","3","3","3","4","2","3","3","3","3","2","3","4","3","5","2","3","2","3","4","3","4","3","5","3","2","4","3","3","3","3","2","0","0","0","999999","0","999999","0","999999","0","2","3","3","3","3","3","3","3","1","2","1","2","2","999999","1","2","0","0","3","3","1","1","702","999999","999999","2","999999","3","2","1","2","3","3","2","1","2","2","999999","2","2","888888","888888","13","4","999999","3","3","4","4","3","2","2","16","4","1","2","1","2","2","1","999999","14","7","2","2","2","2","2","4","0","2","1","701","2","1","1","1","1","73","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","4","45.066","2","5","PAN14_0331","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707725","701","1","81005","8","802","802038150227","1","2","1","19mar2014","1","1","1996","18","1","18","2","2","2","2","3","2","4","4","4","4","4","999999","4","4","7","5","2","2","1","2","2","2","2","2","2","2","999999","999999","999999","2","3","3","2","2","2","3","2","4","3","4","3","3","5","3","3","3","3","5","3","3","2","4","3","7","2","3","4","3","2","5","3","5","3","3","3","4","5","2","3","3","3","3","3","3","4","3","2","2","3","2","3","4","2","3","3","4","3","2","4","4","5","2","3","2","0","0","0","999999","999999","999999","999999","999999","0","2","3","3","3","4","4","3","3","2","999999","2","999999","2","999999","2","999999","0","0","2","3","1","2","999999","6","999999","2","999999","4","1","999999","988888","3","3","2","2","1","2","999999","2","2","12","888888","888888","4","999999","3","3","3","3","2","2","2","12","7","1","2","4","999999","2","1","999999","13","999999","2","2","2","2","1","3","0","0","1","701","1","4","1","1","1","73","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","5","47.016000000000005","2","5","PAN14_0332","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707727","701","1","81002","8","802","802035151228","1","2","1","15mar2014","1","1","1967","47","1","19","3","3","2","2","3","2","4","4","4","4","4","999999","4","4","4","3","2","2","1","2","2","1","2","1","2","2","999999","999999","999999","2","2","2","2","2","2","2","2","4","3","4","3","4","3","2","4","2","3","6","5","3","3","4","2","7","3","4","5","4","3","2","4","6","5","3","3","4","4","2","2","3","2","2","2","3","4","3","4","2","2","1","4","3","4","4","5","2","3","3","4","3","3","4","2","1","0","0","0","999999","0","999999","999999","999999","0","1","2","3","2","3","2","3","3","1","2","2","999999","2","999999","1","1","0","0","2","3","1","1","701","999999","999999","2","999999","2","3","2","1","2","2","1","2","1","2","999999","2","2","4","4","4","3","4","2","2","4","4","2","2","2","12","3","1","2","1","2","2","1","999999","14","6","2","2","2","2","2","3","1","1","1","701","2","1","1","1","1","71","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","4","53.65","2","4","PAN14_0333","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707732","701","1","81002","8","802","802035151228","1","2","1","15mar2014","1","2","1996","18","1","18","3","2","2","2","3","2","4","4","4","4","4","4","4","3","5","3","2","2","2","1","2","1","2","2","2","2","999999","999999","999999","2","3","4","1","1","1","1","1","3","4","3","4","5","3","4","3","5","2","6","4","3","2","4","2","7","2","1","3","4","3","4","3","4","5","3","4","3","5","1","2","2","3","3","3","3","4","5","3","2","3","1","2","3","4","5","3","4","5","4","2","4","3","3","3","2","0","0","0","999999","999999","999999","999999","999999","0","1","2","3","2","3","2","1","1","1","1","1","1","2","999999","1","2","1","1","1","1","1","2","999999","6","999999","2","999999","4","3","2","1","3","2","1","2","1","2","999999","2","2","888888","4","13","3","3","3","3","3","3","2","2","2","12","3","1","2","4","999999","2","1","999999","13","999999","2","2","2","2","1","3","0","0","1","701","1","2","1","1","1","71","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","3","48.233000000000004","2","4","PAN14_0334","7","2"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707733","701","1","81002","8","802","802035151229","1","2","1","15mar2014","1","1","1969","45","1","19","2","2","2","2","2","2","4","4","4","4","4","999999","4","3","5","3","2","2","2","2","2","1","2","1","2","2","999999","999999","999999","2","2","2","2","2","3","2","2","3","4","5","2","3","3","4","4","2","3","5","5","3","4","5","2","7","3","3","5","2","5","3","2","3","4","2","4","4","3","1","2","2","2","2","3","3","5","4","2","2","2","2","3","4","5","3","3","4","2","5","3","4","3","4","3","2","0","0","0","999999","0","999999","999999","999999","0","1","2","3","2","2","3","2","3","1","2","1","1","2","999999","1","2","0","0","2","3","1","1","701","999999","999999","2","999999","2","3","2","1","1","3","1","2","2","2","999999","2","2","4","4","4","4","999999","2","2","4","4","2","2","2","12","3","1","2","1","1","2","1","999999","14","7","2","2","2","2","2","4","2","2","1","701","2","2","1","1","1","73","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","4","63.933","2","4","PAN14_0335","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707738","701","1","81002","8","802","802035151229","1","2","1","15mar2014","1","2","1990","24","1","19","2","2","2","2","2","2","4","4","4","4","4","4","4","3","5","5","2","2","2","1","2","1","2","1","2","2","999999","999999","999999","2","2","2","2","2","3","2","2","3","4","3","4","5","3","4","5","3","2","5","5","3","3","3","4","7","3","4","3","4","4","4","2","5","2","3","3","2","5","2","2","2","2","2","3","3","4","5","3","2","2","2","3","4","3","5","3","2","4","5","3","2","3","4","2","2","0","0","0","999999","0","999999","999999","999999","0","2","2","3","2","3","2","3","2","2","999999","2","999999","2","999999","2","999999","0","0","2","2","1","1","701","999999","999999","1","701","2","3","2","1","2","2","2","1","2","2","999999","2","2","4","4","4","3","3","2","2","3","3","2","2","2","18","7","1","2","1","1","2","1","999999","14","6","2","2","2","2","2","3","1","1","1","701","1","2","1","1","1","73","1","1","1","1","1","1","0","1","1","1","1","1","1","1","2","3","49.033","2","4","PAN14_0336","7","2"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707743","701","1","81002","8","802","802035151230","1","2","1","15mar2014","1","1","1984","30","1","19","2","2","2","2","2","2","4","4","4","4","4","999999","4","3","6","5","2","2","1","2","1","2","2","1","2","2","999999","999999","999999","2","2","2","2","2","2","2","2","4","3","5","3","5","3","3","4","5","3","6","5","3","3","2","3","7","3","5","3","4","3","5","3","2","5","2","3","3","5","2","2","2","2","2","3","4","3","4","3","2","2","2","4","3","5","3","5","3","3","5","3","4","3","3","3","2","0","0","0","999999","0","999999","999999","999999","0","2","2","3","2","2","3","2","3","2","999999","2","999999","2","999999","2","999999","0","0","2","2","1","1","701","999999","999999","1","701","2","3","2","1","2","2","2","1","2","2","999999","2","2","4","4","4","4","999999","2","2","4","4","2","2","2","12","7","1","2","1","1","2","1","999999","13","6","2","2","2","2","2","4","2","2","1","701","1","2","1","1","1","72","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","4","68.083","2","4","PAN14_0337","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707744","701","1","81002","8","802","802035151230","1","2","1","15mar2014","1","2","1993","21","1","19","2","2","2","2","2","2","4","4","4","4","4","4","4","3","6","4","2","2","1","2","1","2","1","2","2","2","999999","999999","999999","2","2","2","1","1","1","2","2","3","3","4","3","5","3","5","2","5","3","6","4","3","4","3","4","7","3","4","3","3","3","5","3","3","5","4","3","4","3","2","2","2","2","2","3","3","5","2","4","2","2","2","2","3","4","5","2","5","3","3","3","4","3","4","3","2","0","0","0","999999","0","999999","999999","999999","0","1","2","3","2","3","2","3","2","2","999999","2","999999","2","999999","2","999999","0","0","2","2","1","2","999999","6","999999","2","999999","4","1","999999","888888","3","2","1","2","1","2","999999","2","2","888888","4","13","4","999999","2","2","4","4","2","2","2","12","4","1","2","1","1","2","1","999999","14","6","2","2","2","2","1","3","0","0","1","701","1","2","1","1","1","73","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","3","49.466","2","4","PAN14_0338","7","2"
