"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","cp21","cpss1","it1","cp21a","cp22","cp23","cp24","cp25","cp26","escp27","escp28n","escp29","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","cpol1","cpol2","cpol3","cpol4","pole2n","ico2","aoj11","pese1","pese2","aoj17","aoj18","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b18","b20","b20a","b21","b21a","b32","b47a","esb48","n9","n11","n15","epp1","epp3","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","infra2","ros1","ros4","ing4","eff1","eff2","mil7","env1","pn4","w14a","epn3a","epn3b","epn3c","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","esexc16a","exc18","exc7","diso7","diso8","diso10","diso18","diso14","diso16","diso17","elsdiso18","elsdiso19","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","vb1","vb2","vb3n","vb4new","vb101","elsvb2n","elsvb3u","elsvb100a","elsvb100b","elsvb48","vb10","vb11","pol1","vb20","vb49","elsvb55a","elsvb55b","elsvb55c","elsvb55d","elsvb55e","elsvb55f","elsvb55g","elsvb55h","elsvb55i","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","dvw1","dvw2","wf1","cct1b","cct1c","elsmar1","elsmar7a","ed","ed2","q3c","q5b","ocup4a","ocup1a","pr1","info1","info2","info3","info4","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","sex"
"3","16a63d1b-536c-4111-85fa-247579c52870-eb301e2e03ccbd6457795135","301","1","10","302","30210","40","2","5","1","01apr2014","1","1","1988","26","3","5","1","1","2","2","4","2","4","3","4","4","4","999999","2","2","2","1","0","0","0","0","1","1","0","1","1","2","2","2","2","1","1","1","4","1","2","2","2","2","3","5","3","3","2","2","3","3","1","4","7","5","5","6","4","6","6","3","2","6","3","4","6","4","6","6","6","3","5","5","3","4","5","6","3","2","2","5","2","1","3","2","2","3","1","6","6","6","5","4","7","3","2","1","1","2","2","7","3","1","1","8","8","7","6","1","1","2","2","0","0","0","0","0","999999","999999","999999","8","0","2","2","2","5","5","5","3","2","2","4","1","2","2","1","2","1","3","1","0","1","2","999999","7","999999","1","302","999999","3","11","1","301","3","2","1","0","0","0","1","0","0","0","1","1","2","2","4","4","10","3","2","1","2","2","888888","3","2","2","2","2","2","2","1","11","1","1","2","1","2","2","1","1","1","1","9","9","2","2","3","3","1","5","2","0","2","301","1","1","1","2","1","86","1","0","1","0","0","0","0","1","1","0","0","1","0","0","2","4","33.416","1","5","ELS14_0138","1"
"3","16c0ad79-85ec-4ce9-a9ba-d65e95249e19-cca95f5c03e7d8578021532","305","1","35","306","30617","138","1","1","1","27apr2014","1","2","1959","55","1","5","1","1","1","1","5","1","2","1","4","3","4","1","4","4","1","1","0","1","0","1","0","0","999999","999999","5","2","2","2","2","2","999999","999999","999999","1","2","2","2","2","3","6","1","3","3","4","888888","4","1","1","4","1","1","2","1","5","3","3","3","1","6","1","4","1","3","1","1","2","1","2","1","1","1","1","1","6","1","1","2","3","3","2","2","5","5","4","6","2","2","3","6","2","3","1","2","4","4","5","1","1","10","2","2","1","1","1","1","2","1","0","0","0","0","0","999999","0","999999","9","0","1","5","5","888888","5","5","5","4","888888","888888","2","999999","2","2","999999","2","999999","1","0","1","1","988888","999999","999999","1","988888","999999","4","988888","2","999999","4","988888","2","0","0","0","0","0","0","0","0","0","2","2","4","1","888888","1","2","1","3","3","888888","3","3","3","2","2","2","4","1","17","0","5","1","1","2","2","1","0","0","999999","9","1","2","2","3","2","6","4","0","2","888888","301","5","5","1","1","1","0","1","1","0","0","0","0","0","1","1","0","0","1","0","1","2","5","30.783","2","5","ELS14_0139","2"
"3","16eaaa42-03ce-43c8-b476-9c3d8ab959b0-eb301e2e03ccbd6457795227","305","1","23","306","30602","92","1","1","1","07apr2014","1","2","1969","45","1","5","3","2","2","2","2","2","4","1","2","4","4","4","4","4","3","1","0","0","0","0","0","0","999999","999999","7","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","3","3","2","3","3","2","2","3","1","3","5","4","5","4","2","3","3","4","4","988888","6","2","3","5","3","888888","2","4","3","4","3","4","888888","7","3","1","1","5","2","4","2","2","3","4","3","2","4","5","3","4","4","3","3","2","3","4","3","3","2","3","4","4","4","4","3","6","2","3","2","0","0","0","999999","999999","999999","0","0","999999","0","2","2","2","888888","5","5","4","5","888888","888888","2","999999","2","2","999999","2","999999","1","0","1","1","988888","999999","999999","1","988888","999999","3","988888","2","999999","4","3","2","0","0","0","0","0","0","0","0","0","2","2","4","6","13","3","3","1","2","888888","888888","2","3","3","2","2","2","5","1","2","0","2","2","5","999999","2","0","0","0","999999","988888","999999","1","1","3","3","2","4","1","2","2","301","5","1","1","1","1","84","1","1","1","0","0","0","0","1","1","0","0","1","0","1","2","5","35.85","1","5","ELS14_0140","2"
"3","17157b74-bd2f-4019-9369-770169d59fe5-cec103cb320ee29b57800361","302","3","22","306","30601","86","1","4","1","08apr2014","1","2","1961","53","1","5","3","1","2","2","3","2","4","1","4","4","4","4","4","4","1","0","999999","999999","999999","999999","0","1","0","1","988888","2","1","1","1","2","999999","999999","999999","2","2","2","2","2","3","3","3","3","3","3","2","4","2","1","1","1","1","1","1","1","1","1","1","7","7","1","1","1","1","1","1","1","1","1","1","1","1","7","1","7","7","1","2","3","2","2","2","2","3","7","7","7","1","1","7","2","4","2","4","4","4","1","1","1","1","1","3","7","4","1","1","3","1","0","0","0","999999","0","999999","0","999999","9","0","4","1","4","5","5","1","4","4","4","5","2","999999","1","2","999999","1","3","1","1","1","1","988888","999999","999999","2","999999","3","3","988888","2","999999","4","1","2","0","1","1","0","0","0","0","0","0","2","2","4","888888","4","1","888888","1","2","888888","888888","2","2","2","2","2","2","5","1","12","0","1","1","1","4","1","0","0","0","999999","16","11","2","2","4","2","2","5","0","3","2","301","5","1","888888","888888","1","14","1","1","1","0","0","1","0","1","1","1","1","1","1","1","2","1","35.733000000000004","2","5","ELS14_0141","2"
"3","177643b7-d49d-4154-8238-e527438a3cab-6445b04875a7a86957793575","303","2","46","309","30903","183","1","3","1","15apr2014","1","2","1935","79","3","1","3","3","2","2","4","2","3","1","3","4","4","4","4","4","1","0","999999","999999","999999","999999","0","0","999999","999999","5","2","888888","888888","888888","2","999999","999999","999999","2","1","2","2","2","2","2","1","3","3","4","888888","4","2","4","3","3","3","3","3","2","2","2","6","7","7","1","6","5","1","1","3","3","3","3","4","2","5","4","4","7","7","888888","2","2","2","2","2","2","2","3","1","5","3","2","7","3","1","2","4","3","4","6","1","1","10","3","1","5","2","1","1","1","1","0","0","0","999999","0","999999","0","999999","9","0","1","4","4","4","4","4","4","4","4","4","2","999999","2","2","999999","2","999999","0","0","2","1","302","999999","999999","1","302","999999","12","11","2","999999","4","2","1","0","0","0","0","0","0","0","0","0","2","2","4","888888","12","3","888888","1","2","888888","888888","1","3","3","2","2","2","5","1","0","0","1","1","1","4","2","0","0","0","999999","8","2","2","2","3","1","6","2","0","1","1","301","5","2","888888","888888","1","888888","1","1","1","0","0","0","0","1","0","0","0","1","0","1","2","2","31.516","1","2","ELS14_0142","2"
"3","178df208-4c16-4e70-a371-b66525aef408-37be999ef8a1bf5657799776","301","2","3","301","30107","10","2","5","1","28apr2014","1","1","1937","77","2","5","2","2","2","2","3","2","4","2","4","4","4","999999","4","4","1","0","999999","999999","999999","999999","0","0","999999","999999","10","2","2","1","2","2","999999","999999","999999","2","2","2","2","2","2","5","4","3","3","4","1","4","2","5","6","1","4","6","6","1","2","4","6","1","5","2","1","5","3","5","1","2","3","2","1","2","1","4","5","2","2","1","2","2","3","2","4","4","6","2","7","3","1","4","7","2","2","2","2","2","2","7","2","1","3","1","1","3","1","2","1","2","1","0","0","0","999999","999999","999999","999999","999999","9","1","888888","2","5","5","5","5","5","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","2","999999","77","999999","2","999999","2","3","888888","1","304","4","1","1","0","0","0","0","0","0","0","0","0","2","2","4","4","4","4","999999","1","2","888888","888888","1","2","3","1","2","1","5","1","0","0","1","2","6","999999","2","0","0","0","999999","888888","0","1","2","2","2","6","3","1","16","2","301","5","1","888888","888888","888888","888888","1","0","0","0","0","0","0","0","0","0","0","1","0","0","2","5","36.4","1","3","ELS14_0143","1"
"3","179892b0-ec0f-49a0-805d-0c6d3bea0e6e-eb301e2e03ccbd6457795122","301","3","6","302","30205","22","2","5","1","31mar2014","1","1","1974","40","2","3","1","1","1","1","2","1","3","3","3","3","3","999999","4","4","3","1","0","1","0","0","0","0","999999","999999","1","2","1","1","2","1","1","3","4","1","2","2","2","2","3","5","2","3","1","3","888888","3","2","4","7","5","5","5","4","6","4","5","1","7","1","4","4","4","4","5","3","3","4","4","4","4","4","7","7","7","7","7","1","2","2","2","3","6","5","7","7","4","4","4","7","3","2","2","3","3","3","5","1","1","10","4","10","3","5","5","1","3","2","0","0","0","999999","1","999999","999999","0","999999","0","3","1","3","2","3","3","3","2","888888","2","1","2","888888","2","999999","1","3","1","0","1","1","988888","999999","999999","1","988888","999999","13","988888","2","999999","3","888888","1","0","1","1","0","0","0","0","0","0","2","2","4","4","4","3","2","1","2","4","4","2","3","3","2","2","2","5","1","1","1","4","3","1","2","2","0","0","0","999999","7","7","2","1","3","1","3","3","1","3","1","301","5","2","1","2","1","14","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","2","5","69.916","1","5","ELS14_0144","1"
"3","17c52d49-8a41-4c88-ba21-cface83e4a62-cca95f5c03e7d857802471","305","1","34","306","30617","133","1","1","1","13apr2014","1","1","1995","19","1","5","1","1","2","2","3","2","4","3","4","4","4","999999","3","3","2","0","999999","999999","999999","999999","1","0","999999","999999","8","2","2","2","1","1","1","2","4","1","1","2","1","1","2","2","2","3","2","3","3","3","1","2","3","3","3","3","3","6","4","2","4","6","6","3","4","3","6","3","5","3","4","3","4","5","3","5","1","4","5","6","2","2","2","2","2","2","3","5","7","5","4","5","7","1","2","1","3","3","3","10","1","1","10","8","10","10","10","10","10","3","2","0","0","0","999999","999999","999999","999999","999999","8","0","2","1","1","1","1","1","1","1","1","1","1","2","888888","1","2","2","999999","0","0","1","1","302","999999","999999","1","302","999999","3","11","1","301","3","2","1","1","0","0","1","1","1","0","0","0","1","2","4","4","2","3","2","1","2","2","3","3","3","3","2","2","2","2","1","12","4","1","2","4","999999","2","1","0","1","0","16","999999","2","2","2","2","1","5","2","0","2","301","1","1","1","1","1","82","1","1","1","1","0","1","0","1","1","1","1","1","1","1","2","5","27.4","2","5","ELS14_0145","1"
"3","181f362b-3614-4cae-baee-731387c106fd-687b0c2ec33e3e0257794504","303","2","46","309","30903","181","1","3","1","15apr2014","1","1","1965","49","2","3","3","3","2","2","3","2","3","1","2","4","4","999999","4","1","1","1","0","0","0","0","0","0","999999","999999","888888","2","2","1","2","2","999999","999999","999999","2","2","2","2","2","2","3","2","3","2","4","1","4","2","1","3","2","1","4","1","5","5","4","5","5","5","5","6","4","4","4","5","6","5","4","6","2","1","1","1","6","7","3","2","2","2","3","2","2","4","1","6","4","4","4","5","1","3","2","4","4","4","9","8","3","9","9","9","6","8","1","1","2","2","0","0","0","999999","0","999999","999999","0","999999","0","1","5","5","5","5","5","5","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","1","988888","999999","999999","1","988888","999999","13","988888","2","999999","4","1","888888","0","1","0","0","0","0","0","0","0","2","2","4","1","14","1","2","1","2","1","3","2","3","3","2","2","2","4","1","9","0","1","1","1","4","2","1","0","0","999999","11","9","2","2","3","2","2","3","1","2","7","301","5","1","1","1","1","65","1","0","1","0","0","0","0","1","1","1","1","1","0","0","2","5","30.933000000000003","1","5","ELS14_0146","1"
"3","1865ab04-719a-4c6d-a911-dfd2cb9c7989-20dd8485974833a857797161","302","2","20","305","30515","78","1","3","1","01apr2014","1","2","1971","43","3","5","3","3","2","2","2","1","4","1","888888","4","4","4","4","4","4","888888","999999","999999","999999","999999","888888","0","999999","999999","988888","2","888888","1","988888","1","2","988888","3","1","2","2","1","1","3","3","3","2","1","1","2","888888","2","1","7","1","1","888888","1","1","5","1","4","4","6","988888","1","4","1","988888","1","2","1","888888","2","7","7","7","888888","1","888888","4","888888","888888","3","2","3","3","3","6","4","888888","4","888888","5","3","2","988888","3","3","3","7","6","7","5","4","10","7","8","1","1","2","1","0","0","0","999999","999999","999999","0","0","999999","0","3","1","2","1","4","2","2","2","1","2","1","2","1","1","2","1","2","1","0","1","1","988888","999999","999999","1","988888","999999","3","988888","2","999999","3","988888","1","0","0","0","0","0","0","0","0","0","1","2","988888","888888","4","4","999999","3","2","3","888888","3","3","2","2","1","2","4","1","2","1","5","1","5","999999","2","0","0","0","999999","7","999999","2","2","3","3","3","5","0","3","1","301","5","1","2","888888","1","888888","1","0","1","0","0","0","0","1","1","1","0","1","0","0","2","5","68.25","2","5","ELS14_0147","2"
"3","1895d240-86ad-454d-b7c0-b4db8bf020e3-6445b04875a7a86957793530","305","1","32","306","30614","128","1","1","1","13apr2014","1","2","1986","28","3","5","3","3","2","2","3","2","4","1","4","4","4","4","4","4","2","0","999999","999999","999999","999999","0","0","999999","999999","5","888888","1","1","2","1","3","3","3","1","2","2","2","2","3","5","3","1","2","1","3","3","3","2","2","3","1","6","3","3","3","3","1","1","7","1","1","5","1","2","1","1","1","3","2","1","3","7","4","6","5","4","2","3","1","1","4","5","2","4","5","4","1","4","7","3","4","888888","4","4","4","4","10","1","10","10","6","4","10","3","1","3","888888","1","1","0","0","999999","0","0","0","999999","0","1","1","1","1","1","1","1","1","1","1","1","1","1","2","999999","1","2","1","0","1","2","999999","3","999999","2","999999","2","3","1","2","999999","1","3","2","1","1","1","1","1","0","1","1","1","2","2","4","4","4","2","2","1","2","888888","888888","2","3","3","2","2","2","5","3","8","1","2","1","5","999999","1","0","0","0","999999","7","999999","1","1","3","2","1","5","4","4","2","301","2","1","1","888888","1","888888","1","0","1","0","0","0","0","1","1","0","0","1","1","1","2","5","30.95","1","2","ELS14_0148","2"
"3","18d4fdc3-df91-4266-b286-f3833795d62f-687b0c2ec33e3e0257794426","303","3","43","308","30816","170","2","5","1","11apr2014","1","1","1961","53","1","5","3","1","2","2","2","2","4","1","4","4","4","999999","4","4","1","0","999999","999999","999999","999999","0","0","999999","999999","5","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","3","1","1","3","3","3","3","4","1","2","4","1","4","1","1","7","4","3","4","7","1","2","2","4","3","2","3","2","4","3","3","2","3","7","3","4","5","4","2","3","2","2","999999","2","4","1","4","3","4","2","7","1","3","2","2","3","3","2","1","2","2","6","4","5","4","1","1","2","2","0","0","0","999999","999999","999999","999999","999999","8","0","3","3","5","5","5","3","5","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","1","988888","999999","999999","1","988888","999999","3","988888","2","999999","3","888888","2","0","0","0","0","0","0","0","0","0","2","2","4","4","4","4","999999","2","2","888888","888888","3","2","2","2","2","2","5","1","2","1","1","1","7","999999","1","0","0","0","999999","4","999999","2","2","2","3","1","7","1","0","3","301","5","2","1","888888","1","888888","1","0","1","0","0","0","0","1","0","0","0","1","0","0","2","5","33.966","1","5","ELS14_0149","1"
"3","18d4fdc3-df91-4266-b286-f3833795d62f-687b0c2ec33e3e0257794427","303","3","43","308","30816","170","2","5","1","11apr2014","1","1","1971","43","2","5","3","3","2","2","3","2","4","1","2","2","4","999999","4","4","2","0","999999","999999","999999","999999","1","1","0","1","5","2","2","1","2","2","999999","999999","999999","1","2","1","2","2","2","5","4","3","1","3","888888","3","1","2","6","3","2","2","3","3","4","3","5","5","5","2","3","3","4","5","3","4","5","888888","4","5","888888","5","7","7","5","5","2","3","2","3","3","2","4","1","5","7","5","2","7","1","2","1","2","3","3","10","5","5","5","10","10","3","8","9","1","2","1","0","0","0","999999","999999","999999","0","0","999999","0","1","1","5","5","5","5","2","5","5","5","1","3","2","2","999999","1","3","0","0","1","1","988888","999999","999999","1","988888","999999","13","988888","2","999999","4","888888","2","0","0","0","0","0","0","0","0","0","2","2","4","12","10","4","999999","1","3","888888","888888","3","2","2","1","2","1","4","1","6","1","1","1","7","999999","2","0","0","0","999999","13","999999","2","2","2","1","2","6","2","4","2","301","5","1","1","2","1","888888","0","0","1","0","0","0","0","1","0","0","0","1","1","0","2","4","50.083","1","4","ELS14_0150","1"
"3","1923cda8-ce81-427f-9cb8-424d8f4ec240-1438280892e3f44657801879","304","3","52","311","31117","205","1","4","1","21apr2014","1","2","1976","38","3","27","3","3","1","2","3","1","3","1","4","4","3","4","3","4","3","1","0","0","0","0","0","0","999999","999999","5","2","2","2","2","1","1","3","4","2","1","2","1","1","2","1","1","3","3","4","2","4","2","4","6","6","7","7","4","3","5","4","5","7","3","5","4","6","5","3","5","4","3","5","3","2","6","7","1","3","3","4","2","3","3","3","3","2","3","4","7","5","5","4","7","3","2","1","3","4","4","7","3","3","8","6","6","4","4","9","5","3","1","0","0","0","0","999999","0","999999","999999","9","0","1","1","1","5","4","2","5","4","4","5","1","2","2","2","999999","1","3","0","0","1","1","988888","999999","999999","1","988888","999999","5","988888","2","999999","4","1","2","0","0","0","0","0","0","0","0","0","2","2","4","4","4","888888","999999","4","999999","4","3","3","3","1","2","2","2","4","1","6","0","1","1","5","999999","3","0","0","0","999999","988888","999999","1","1","3","3","2","1","0","3","4","301","4","1","1","888888","1","888888","1","0","1","0","0","1","0","1","1","0","0","1","1","0","2","6","37.866","2","6","ELS14_0151","2"
"3","1923cda8-ce81-427f-9cb8-424d8f4ec240-1438280892e3f44657801882","304","3","52","311","31117","205","1","4","1","21apr2014","1","1","1981","33","2","5","1","1","2","2","2","2","4","2","4","4","4","999999","4","4","2","1","0","0","0","0","0","0","999999","999999","1","2","1","2","2","2","999999","999999","999999","2","2","2","2","2","3","1","1","3","3","3","2","3","2","1","3","2","2","4","4","4","3","4","4","1","7","1","1","3","1","3","4","5","4","4","1","1","7","7","1","5","5","3","2","2","2","2","3","3","3","7","7","7","1","7","7","2","3","1","3","1","1","10","10","2","3","4","5","5","3","1","1","3","1","0","0","0","999999","0","999999","999999","999999","9","0","1","4","4","4","4","5","5","5","4","5","2","999999","2","2","999999","1","3","0","0","1","2","999999","4","999999","2","999999","5","5","11","1","301","1","2","2","1","1","1","1","1","0","1","0","0","2","2","4","4","4","1","2","1","3","2","3","2","3","2","2","2","2","4","1","8","1","5","1","1","4","2","1","0","0","999999","11","8","1","1","2","1","2","4","0","2","2","301","4","1","1","1","1","888888","1","0","1","0","0","0","0","0","0","0","0","1","0","0","2","6","32.683","2","6","ELS14_0152","1"
"3","193e5b2a-0084-4685-bbc1-39712c68f85a-c51418ea067c96a6578001473","304","3","58","312","31219","230","2","5","1","25apr2014","1","2","1970","44","1","4","3","3","2","2","5","2","4","1","2","3","4","4","4","4","1","1","0","0","0","0","0","1","0","1","7","2","1","1","2","2","999999","999999","999999","2","2","2","2","1","3","4","3","3","3","4","988888","1","2","6","7","3","7","6","5","4","7","988888","5","7","1","1","1","7","1","2","1","1","1","3","1","5","1","7","7","6","7","5","2","5","2","3","4","3","4","4","5","6","3","2","7","3","2","2","4","3","3","4","2","1","3","4","5","3","2","1","1","2","2","0","0","0","999999","999999","999999","0","0","999999","0","2","5","5","5","5","5","5","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","1","301","999999","999999","1","301","999999","13","1","1","302","3","3","1","1","1","0","0","0","0","0","0","0","2","2","4","4","4","1","888888","1","2","2","4","3","3","1","1","2","1","4","1","5","0","1","1","5","999999","2","1","0","0","999999","1","999999","2","2","4","3","2","8","4","6","4","301","5","1","1","888888","1","83","1","1","0","0","0","0","0","0","0","0","0","1","0","0","2","4","33.033","2","5","ELS14_0153","2"
"3","199c604d-902a-4b59-b432-19aaec85f477-6445b04875a7a86957793254","302","3","21","305","30521","83","2","5","1","04apr2014","1","1","1983","31","3","1","3","2","2","2","3","2","4","4","2","4","4","999999","1","2","2","1","0","0","1","0","0","0","999999","999999","5","2","1","1","888888","2","999999","999999","999999","2","2","1","2","1","2","3","2","3","2","4","888888","3","2","4","5","4","4","4","2","4","5","3","4","2","4","4","4","3","4","4","4","4","4","4","3","5","4","5","4","7","7","5","2","3","2","3","3","2","4","3","4","6","4","4","7","3","2","2","2","3","3","4","1","1","1","3","4","2","3","1","1","888888","1","0","0","0","999999","0","999999","999999","0","999999","0","3","4","5","5","5","5","4","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","2","999999","988888","999999","1","301","999999","7","1","2","999999","3","3","1","0","0","0","0","0","0","0","0","0","2","2","4","4","4","3","2","2","2","4","3","2","3","3","2","2","2","5","1","6","0","4","2","1","4","3","0","0","0","999999","4","4","2","2","4","2","3","8","4","4","888888","301","5","4","1","888888","1","888888","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","2","4","50.033","1","2","ELS14_0154","1"
"3","19e20514-0674-4b17-b76f-e3ae04e40bf0-1438280892e3f44657801985","304","2","62","314","31408","247","2","5","1","24apr2014","1","1","1945","69","1","5","3","2","2","2","2","2","4","1","4","3","4","999999","4","4","1","1","1","1","1","0","0","1","0","5","6","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","3","1","2","3","3","2","2","3","2","4","3","5","4","5","3","2","4","4","2","5","5","3","2","5","3","1","2","3","2","4","2","4","5","6","1","7","7","4","2","3","3","3","3","3","4","4","5","6","4","5","5","1","3","2","4","3","3","2","1","1","10","4","5","5","3","3","2","1","1","0","0","0","0","0","999999","999999","999999","9","1","1","3","3","4","5","3","5","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","1","301","999999","999999","1","301","999999","3","1","2","999999","4","3","2","0","0","0","0","0","0","0","0","0","2","2","4","6","13","3","888888","1","2","4","4","2","3","1","2","2","2","2","1","3","0","5","1","1","4","2","1","0","0","999999","3","3","2","1","2","3","2","2","0","4","3","301","5","1","1","2","1","84","1","0","1","1","1","0","0","1","1","0","0","1","0","0","2","4","32.6","2","6","ELS14_0155","1"
"3","1a0429bc-af8f-4bc1-8023-56e0916a47ef-c42919e5a6f0dba357798412","302","2","29","306","30610","113","1","3","1","12apr2014","1","2","1969","45","2","5","3","3","2","1","5","1","2","2","4","4","2","2","4","4","4","1","0","0","0","0","0","0","999999","999999","5","2","1","1","2","2","999999","999999","999999","1","2","2","2","2","3","2","3","2","2","3","2","3","3","3","7","4","3","5","3","1","5","1","1","3","6","2","1","1","3","4","1","1","2","4","3","4","888888","6","1","5","5","2","2","4","4","999999","4","2","3","1","4","2","1","4","7","3","3","2","3","3","3","10","8","5","3","10","8","4","5","10","1","2","1","0","0","0","0","999999","999999","999999","999999","9","0","2","4","3","888888","3","4","3","5","2","2","1","2","2","888888","999999","2","999999","1","0","1","1","988888","999999","999999","1","988888","999999","3","988888","2","999999","4","888888","2","0","0","0","0","0","0","0","0","0","2","2","4","4","13","4","999999","2","2","4","4","3","3","2","2","2","2","5","1","4","0","5","1","5","999999","2","1","0","0","999999","988888","999999","2","2","2","2","2","3","0","2","2","301","5","2","1","1","1","84","1","0","1","1","0","1","0","1","1","1","0","1","1","1","2","6","35.783","1","5","ELS14_0156","2"
"3","1a1142ce-de89-47b6-b532-85415ceaf257-37be999ef8a1bf5657799163","302","2","20","305","30515","78","1","3","1","01apr2014","1","1","1973","41","1","5","2","3","2","2","4","2","3","1","3","4","4","999999","3","4","1","1","0","0","1","0","1","1","0","5","5","2","2","1","2","2","999999","999999","999999","2","2","2","1","1","2","3","2","3","3","3","1","2","1","4","7","5","7","6","5","6","7","5","4","4","4","3","4","6","4","4","5","4","5","3","4","6","5","7","2","1","3","5","2","3","3","2","2","4","3","4","6","5","4","3","6","3","2","2","1","2","3","4","1","2","2","4","3","2","2","2","1","1","2","0","0","0","0","0","999999","0","0","999999","0","2","5","4","4","5","5","4","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","2","999999","7","999999","1","988888","999999","4","11","2","999999","2","2","1","0","0","0","0","0","0","0","0","0","2","2","2","4","4","4","999999","3","2","888888","888888","2","3","2","2","2","2","4","2","11","0","5","1","1","2","1","0","0","0","999999","11","11","2","1","3","2","2","4","2","4","1","301","2","2","888888","888888","1","170","1","0","1","0","0","0","0","1","0","0","0","1","0","0","2","6","91.683","1","3","ELS14_0157","1"
"3","1a135b30-9605-4d44-9787-3c366909d1ef-687b0c2ec33e3e025779490","305","1","26","306","30607","104","1","1","1","30mar2014","1","2","1986","28","2","1","2","2","2","2","2","2","2","2","2","4","4","4","1","4","2","0","999999","999999","999999","999999","0","0","999999","999999","5","2","2","2","2","2","999999","999999","999999","2","2","2","2","1","4","2","3","2","2","1","1","1","1","4","5","5","5","4","3","6","4","5","4","4","5","4","5","5","6","5","5","5","5","5","4","5","5","6","6","5","5","3","1","2","2","2","3","4","3","4","5","4","6","5","5","3","2","1","2","2","2","7","1","1","4","3","9","6","7","6","2","1","2","1","0","0","999999","0","999999","0","0","999999","0","2","1","1","5","1","2","5","1","3","1","2","999999","2","2","999999","1","2","1","0","1","1","301","999999","999999","2","999999","6","888888","11","2","999999","3","4","2","0","0","1","0","0","0","1","0","0","2","2","4","4","10","2","2","1","2","2","3","2","2","2","2","1","2","5","1","13","4","1","1","1","2","1","1","0","0","999999","12","11","2","1","3","2","3","3","1","1","2","301","4","2","1","888888","1","888888","1","0","1","1","1","0","0","1","1","0","0","1","0","1","2","3","27.95","1","5","ELS14_0158","2"
"3","1a135b30-9605-4d44-9787-3c366909d1ef-687b0c2ec33e3e025779492","305","1","26","306","30607","104","1","1","1","30mar2014","1","1","1995","19","2","14","3","1","2","2","2","2","4","1","4","4","4","999999","1","1","1","0","999999","999999","999999","999999","1","0","999999","999999","3","2","2","1","1","2","999999","999999","999999","2","2","2","2","2","2","2","2","2","2","3","2","3","2","2","7","4","2","3","5","6","6","4","2","7","4","2","5","4","6","7","4","5","7","5","5","5","7","6","6","5","2","5","1","2","2","2","2","1","1","4","6","6","6","3","7","1","2","2","3","1","3","5","2","4","7","6","7","6","5","2","4","2","2","0","0","0","999999","0","999999","999999","999999","8","0","2","3","5","5","5","5","5","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","2","999999","7","999999","2","999999","10","888888","12","2","999999","4","1","2","1","0","0","0","0","0","0","0","0","2","2","6","6","4","3","4","3","2","3","3","3","3","2","2","2","2","2","1","8","888888","1","1","1","2","2","0","0","0","999999","3","2","2","1","2","3","3","5","0","0","2","301","4","4","888888","888888","1","888888","1","0","1","0","0","0","0","1","1","0","0","1","0","1","2","4","27.316","1","5","ELS14_0159","1"
