"pais","year","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","q1","q2","sample","corridor","idp","haiseksyon","haisec","haisegmento","t0","f1","f2","ls3","a4","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","np1","np2","sgl1","muni2a","muni3","muni5a","muni6","muni7","haimuni8a","haimuni8b","haimuni8c","rcp1","rcp2","rcp3a","rcp4","haiacs1","haiacs2","haiacs3","haiacs4","haiacs5","haiacs6","haiperf1","haiperf2","haiperf3","haiperf4a","haiperf4b","haiperf5","haicomm1","haicomm2","haicomm3","cp5","cp6","cp6l","cp7","cp7l","cp8","cp8l","cp9","cp13","cp20","cp21","it1","mil5","l1","prot3","prot4","prot7","prot6","prot8","jc1","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","arm2","vic40","vic41","vic43","vic44","vic45","vic101","vic102","vic103","vol207","vol206","vol202","vol203","vol204","vol205","aoj8","aoj11","aoj12","aoj17","aoj18","aoj20","aoj21","aoj22","b1","b2","b3","b4","b6","b10a","b11","b13","b18","b20","b20a","b21","b21a","b31","b32","haib32a","b43","b37","b47a","n1","n3","n9","n11","n15","epp1","epp3","mil3","m1","m2","haim3","sd2new2","sd3new2","sd6new2","pop101","pop107","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros6","cct3","gen1","gen6","w14a","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","d7","d8","dem2","dem11","aut1","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc18","exc7","dis2","dis3","dis5","vb1","inf1","vb2","vb3","vb10","vb11","pol1","vb20","pp1","pp2","vb50","vb51","vb52","vb53","rac1ca","ab1","ab2","ab5","snw1a","snw1b","for1","for2","for3","for4","for5","for6","for7","for8","for9a","for9b","for9c","for9d","mil10a","mil10b","mil10c","mil10d","mil10e","mil11a","mil11b","mil11c","mil11d","mil11e","cct1new","haipolis","restavek1","restavek3","haimig1","aidp2","aidp4","ed","ed2","mov1","q2d","q2m","q2y","q3c","q5a","q5b","ps1","ps2","ps3","ps4","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","fs2","fs8","q11","gen10","q12c","q12","q12b","etid","leng1","www1","gi0","gi1","gi4","gi7","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r16","r18","r21","colorr","t1","intid","sexi","colori","horafin","wt","odd","muni10","weight1500"
"22","2012","99","2201","1","1112","2206","111","11190000000.0","1","1","1","2101","1","26","1","2","0","0","0","0","1200","1","1","3","999999","4","2","3","2","1","2","2","1","1","4","6","3","7","1","888888","12","3","9","1","2","3","1","3","2","4","3","4","4","3","2","4","2","2","1","2","4","7","2","2","2","3","1","2","1","4","2","999999","2","1","2","5","2","999999","999999","2","2","2","888888","2","2","2","1","1","3","4","2","2","0","1","0","0","999999","1","1","2","3","2","3","888888","888888","3","1","3","2","888888","1","2","888888","2","5","5","4","3","4","4","4","3","5","4","6","2","5","4","4","3","6","2","2","4","6","5","5","6","3","2","5","3","3","2","2","2","3","7","4","5","2","5","6","6","7","7","5","5","7","5","3","6","1","3","3","10","9","7","5","2","2","1","7","8","6","6","1","1","4","3","2","888888","2","0","1","0","0","0","1","0","1","2","2","2","2","2","2","2","999999","2","999999","2","1","4","2","4","1","2","3","888888","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","2","2","3","2","2","13","888888","4","12.0","5.0","1985","2","1","1","3","2","1","888888","3","999999","888888","999999","2","888888","988888","888888","0","0","1","999999","4","0","999999","4","2201","4","2","1","1","99","1","0","0","1","0","0","0","1","0","0","0","0","0","0","7.0","30","18","1","4","1230","0.98654457","1","0","0.7763992"
"22","2012","99","2201","1","17","2206","112","11201101.0","1","1","1","2701","2","53","1","2","1","0","0","0","1020","1","1","3","999999","4","2","4","2","2","2","2","2","2","5","6","4","7","0","0","13","7","9","3","3","3","4","3","3","4","4","5","4","4","3","4","3","3","2","8","5","3","4","4","999999","3","1","3","1","2","4","4","4","888888","3","7","2","999999","999999","2","2","1","2","2","2","1","2","999999","999999","999999","2","2","0","0","0","0","0","1","2","4","1","1","1","2","1","2","1","3","3","2","1","2","4","3","5","4","2","2","1","4","3","4","5","7","3","2","6","4","2","2","5","5","3","2","3","1","4","5","4","2","6","3","2","3","4","2","3","5","2","4","4","2","5","5","6","5","3","4","5","5","5","3","2","4","3","8","8","6","3","2","4","2","8","10","4","6","1","1","6","3","2","2","2","0","0","0","999999","999999","999999","999999","0","888888","2","1","2","1","1","1","2202","2","999999","4","888888","888888","2","2","3","1","3","2","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","1","1","1","7","3","12","10","2","5","5.0","7.0","1958","1","2","1","8","999999","1","8","3","999999","888888","999999","1","1","3","3","0","0","4","999999","5","2","0","4","2201","4","2","1","1","888888","1","0","0","1","0","0","0","0","0","0","0","0","0","0","7.0","40","13","1","6","1140","0.98654457","1","999999","0.7763992"
"22","2012","100","2201","1","17","2206","112","11201101.0","1","1","1","2701","2","32","1","2","1","0","0","0","1020","1","1","2","3","3","2","2","2","2","2","2","1","1","3","5","3","1","2","1","12","3","9","1","3","3","4","2","3","3","2","3","2","2","3","2","2","3","2","12","3","6","2","2","1","2","2","2","2","2","4","4","2","2","2","6","2","999999","999999","2","1","2","2","2","2","2","2","999999","999999","999999","988888","988888","1","1","0","0","0","1","1","2","3","2","3","3","3","3","2","2","2","2","1","2","2","1","5","6","5","7","5","5","4","5","6","7","5","5","6","5","4","3","5","6","5","5","6","5","4","5","999999","999999","3","2","3","2","1","2","2","5","4","5","5","6","7","6","6","5","6","5","4","999999","999999","999999","999999","999999","999999","5","6","5","4","5","5","4","5","6","5","4","2","999999","999999","999999","2","2","2","0","1","1","0","0","0","1","0","2","2","2","2","1","1","1","2203","2","999999","2","1","3","2","2","999999","999999","999999","999999","999999","999999","999999","2","999999","1","1","988888","6","1","1","1","2","2","1","2","2","1","4","4","4","1","2","888888","888888","888888","1","2","2","1","1","10","2","12","12","999999","999999","6.0","1.0","1980","1","1","1","8","999999","988888","999999","3","999999","2","999999","1","2","3","3","0","0","1","999999","5","1","1","4","2201","2","1","1","1","50","1","0","0","1","0","0","0","0","0","0","0","0","0","0","7.0","38","15","1","11","1058","0.98654457","0","0","0.7763992"
"22","2012","100","2201","1","1112","2206","111","11190000000.0","1","1","1","2101","2","55","1","2","0","0","0","0","1200","1","1","1","9","3","1","3","2","2","2","2","2","2","3","8","3","7","1","1","12","3","7","1","1","3","1","3","2","3","3","3","3","3","2","3","1","3","2","12","2","3","1","1","1","4","999999","4","999999","888888","4","4","2","3","1","3","2","999999","999999","2","2","2","888888","2","1","2","2","999999","999999","999999","2","1","1","1","0","0","0","1","1","1","2","2","3","2","2","3","1","2","2","4","888888","2","5","1","4","3","3","4","888888","4","1","1","3","6","6","3","7","4","4","888888","7","2","2","4","6","5","5","5","999999","999999","7","2","4","3","2","3","3","6","2","5","888888","2","7","7","6","7","7","5","7","999999","999999","999999","999999","999999","999999","5","5","6","2","1","1","4","8","9","888888","4","1","999999","999999","999999","2","2","2","0","0","999999","999999","999999","1","1","1","2","1","1","1","1","1","2","999999","2","999999","4","888888","4","2","3","999999","999999","999999","999999","999999","999999","999999","2","999999","6","2","888888","4","888888","2","2","2","888888","2","888888","888888","2","888888","888888","888888","1","3","888888","888888","888888","2","2","2","2","2","5","1","2","11","999999","999999","7.0","4.0","1956","1","2","1","8","999999","1","8","5","999999","2","999999","2","1","888888","888888","1","0","1","999999","3","0","999999","4","2201","4","4","1","1","888888","1","0","0","1","0","0","0","0","0","1","0","0","0","0","5.0","30","18","1","4","1230","0.98654457","0","999999","0.7763992"
"22","2012","101","2201","1","1112","2206","111","11190000000.0","1","1","1","2101","2","42","1","2","0","0","0","0","1201","1","1","2","999999","3","2","3","2","2","2","2","2","2","888888","6","888888","7","0","888888","12","3","5","3","2","2","1","4","3","4","4","4","5","3","3","4","3","3","1","2","4","3","888888","4","999999","3","888888","4","999999","4","4","4","4","3","1","988888","2","999999","999999","2","2","2","2","2","2","2","1","1","5","3","2","888888","1","1","0","0","0","1","1","888888","1","1","3","3","888888","3","888888","2","4","2","888888","2","5","2","2","3","2","1","2","7","3","2","3","4","6","2","6","1","2","3","7","4","4","3","4","2","3","4","3","2","6","3","3","3","3","4","3","2","1","2","2","3","7","6","4","5","6","7","7","4","1","4","888888","2","2","2","3","4","5","6","4","5","1","3","3","4","1","1","3","1","2","2","1","0","0","0","0","0","1","1","888888","2","988888","988888","988888","1","1","1","2202","888888","999999","3","888888","4","988888","4","2","2","3","888888","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","1","1","11","2","98","9","3","4","21.0","9.0","1969","1","988888","2","4","1","2","999999","3","999999","3","999999","1","1","888888","888888","1","1","1","999999","4","2","0","4","2201","5","2","1","1","888888","0","0","0","1","0","0","0","0","0","0","0","0","0","0",,"36","23","1","9","1237","0.98654457","1","999999","0.7763992"
"22","2012","101","2201","1","17","2206","112","11201101.0","1","1","1","2701","1","37","1","2","1","0","0","0","1104","1","1","2","999999","2","2","1","2","2","1","2","1","1","2","4","2","1","2","1","12","4","9","1","3","3","4","3","2","3","3","3","3","3","2","3","3","3","2","12","3","8","2","2","2","2","2","2","2","2","2","999999","3","3","2","5","1","2","2","2","1","2","2","2","2","2","1","1","3","3","2","2","1","1","0","0","0","1","1","2","3","3","2","2","3","2","2","2","2","3","1","2","4","2","5","6","5","7","6","5","4","5","6","5","7","5","7","5","4","5","6","5","6","5","4","5","4","4","5","6","4","3","3","2","2","1","2","5","4","5","5","5","6","5","5","6","5","4","5","5","4","4","2","3","2","5","6","5","5","4","5","4","5","6","5","4","2","2","3","2","2","2","2","0","1","1","1","1","1","1","0","2","2","2","2","1","1","1","2201","1","2202","2","1","2","2","2","3","988888","2","2","2","2","1","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","1","1","12","2","12","14","1","3","10.0","1.0","1975","1","2","1","8","999999","988888","999999","1","4","4","4","1","1","3","988888","0","0","2","2","5","1","1","4","2201","3","2","1","1","99","1","0","0","1","0","0","0","0","0","0","0","0","0","0","8.0","44","15","1","11","1145","0.98654457","1","0","0.7763992"
"22","2012","102","2201","1","1112","2206","111","11190000000.0","1","1","1","2101","1","46","1","2","0","0","0","0","1201","1","1","2","3","3","2","3","2","2","2","2","2","2","5","5","4","7","0","0","2","3","7","1","3","3","3","4","3","5","3","5","5","3","2","3","3","2","1","12","3","7","3","1","1","1","1","4","999999","4","4","999999","4","3","2","3","2","999999","999999","2","2","1","1","1","2","2","2","999999","999999","999999","2","1","0","0","0","0","0","1","1","2","2","3","2","2","2","2","1","1","4","4","1","2","6","2","1","1","1","3","5","2","1","3","5","7","5","2","7","4","2","3","7","6","4","988888","988888","988888","988888","988888","999999","999999","5","2","3","3","3","2","3","6","1","4","5","3","6","5","5","6","7","5","7","999999","999999","999999","999999","999999","999999","3","8","2","1","1","1","1","6","2","5","4","1","999999","999999","999999","988888","988888","988888","0","0","999999","1","0","1","1","1","2","2","2","1","1","1","1","2202","2","999999","3","1","4","2","1","999999","999999","999999","999999","999999","999999","999999","2","999999","988888","999999","999999","4","988888","1","2","1","1","2","2","2","1","4","4","4","1","1","3","3","3","1","2","2","1","1","15","1","2","11","999999","999999",,"6.0","1965","1","2","1","3","3","1","8","1","988888","3","2","1","2","2","988888","0","0","4","999999","4","2","1","988888","2201","3","2","1","1","91","1","0","0","1","0","0","0","0","0","1","0","0","0","1","7.0","35","23","1","9","1236","0.98654457","0","999999","0.7763992"
"22","2012","102","2201","1","17","2206","112","11201101.0","1","1","1","2701","1","24","1","2","1","0","0","0","1022","1","1","4","9","3","2","4","2","2","1","1","2","1","4","5","3","1","2","1","12","4","7","1","3","3","3","3","4","4","4","4","4","3","2","2","3","3","2","3","7","8","3","1","1","4","999999","4","999999","4","4","999999","2","2","2","4","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","1","0","0","0","0","0","1","4","1","1","1","1","1","1","2","1","2","1","3","1","2","3","2","7","6","5","6","7","6","4","5","7","7","5","4","6","3","4","5","7","6","5","4","5","4","3","5","999999","999999","5","2","3","3","3","3","3","5","4","3","4","5","6","5","6","4","6","3","7","999999","999999","999999","999999","999999","999999","5","6","2","5","4","4","6","5","3","6","5","1","999999","999999","999999","2","2","2","0","0","1","999999","999999","999999","999999","1","4","2","1","2","1","1","1","2206","988888","999999","3","3","3","2","3","999999","999999","999999","999999","999999","999999","999999","2","999999","6","2","1","3","10","1","1","3","1","2","2","888888","3","4","4","4","2","3","888888","888888","888888","2","1","2","1","1","3","3","12","10","999999","999999","25.0","7.0","1987","1","1","1","8","999999","1","3","1","4","4","5","1","1","2","2","0","0","3","999999","3","1","1","4","2201","4","1","2","2","888888","1","0","0","1","0","0","0","0","0","0","0","0","0","0","7.0","39","11","1","6","1101","0.98654457","0","0","0.7763992"
"22","2012","103","2201","1","1112","2206","111","11190000000.0","1","1","1","2101","1","43","1","2","0","0","0","0","1234","1","1","2","999999","3","2","3","2","2","2","2","2","2","888888","10","988888","4","1","888888","12","3","8","3","3","2","2","4","3","4","4","5","5","3","888888","4","3","3","2","2","4","5","3","4","999999","3","888888","988888","999999","4","888888","999999","4","3","1","5","2","999999","999999","2","2","2","2","2","1","2","2","999999","999999","999999","888888","2","0","0","0","0","0","1","1","888888","2","1","3","1","3","3","1","2","4","888888","1","1","6","2","1","2","2","3","4","2","2","3","5","6","7","3","6","1","2","4","7","4","3","2","3","2","2","4","2","2","888888","3","3","3","4","3","3","1","2","3","3","1","5","6","7","6","5","5","4","3","4","6","1","3","3","10","10","4","2","1","1","1","4","6","4","4","1","1","3","1","1","2","2","1","0","0","1","0","1","1","888888","2","2","2","2","1","1","1","2202","2","999999","3","888888","4","2","2","1","3","3","888888","2","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","2","1","17","2","6","11","2","4","9.0","6.0","1968","1","5","3","4","3","1","10","1","3","4","3","888888","1","3","888888","0","0","2","888888","5","2","0","4","2201","5","2","1","1","99","1","0","0","1","0","0","0","0","0","0","0","0","0","0","8.0","30","19","2","7","1304","0.98654457","1","999999","0.7763992"
"22","2012","103","2201","1","18","2206","112","11201109.0","1","1","1","2701","2","19","1","2","1","0","0","0","800","1","1","3","999999","4","2","4","2","2","2","2","2","2","4","14","4","7","1","0","3","5","8","3","3","3","3","3","4","4","3","5","4","4","3","4","3","5","4","8","3","2","1","1","2","4","999999","2","1","4","4","4","4","3","3","5","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","988888","2","1","1","0","0","0","1","1","1","3","1","2","2","2","2","1","3","3","2","1","1","6","2","4","4","2","3","4","3","1","2","5","1","6","2","4","2","2","1","4","4","2","2","2","2","4","2","2","1","5","3","4","2","2","3","3","1","1","1","5","3","6","6","1","7","7","7","4","1","2","6","1","3","2","7","7","7","1","1","1","2","7","7","6","6","2","1","4","2","2","2","2","0","0","999999","0","999999","0","999999","1","1","1","1","2","1","1","1","2202","2","999999","3","1","4","2","3","1","2","3","2","3","1","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","1","1","15","4","12","10","0","5","17.0","8.0","1992","5","1","1","4","2","1","7","1","4","4","4","2","2","4","3","1","1","1","999999","4","1","1","4","2201","5","2","1","1","30","1","0","0","1","0","0","0","0","0","0","0","0","0","0","6.0","40","15","1","11","840","0.98654457","1","999999","0.7763992"
"22","2012","104","2201","1","18","2206","112","11201109.0","1","1","1","2701","1","32","1","2","1","0","0","0","800","1","1","2","3","3","2","2","2","2","2","2","1","1","3","8","3","1","2","1","12","3","9","1","3","3","4","2","3","3","3","2","2","2","3","2","3","3","3","12","4","9","2","2","2","2","1","2","1","2","2","999999","2","2","2","4","2","999999","999999","2","1","2","2","2","2","2","1","1","2","2","2","1","1","1","1","1","1","1","1","1","3","3","2","2","3","3","2","2","2","3","1","2","2","2","5","4","5","7","5","5","6","5","7","6","5","5","6","5","6","5","6","6","5","5","6","5","6","5","999999","999999","2","3","3","3","2","2","3","5","4","5","7","5","7","6","6","5","7","5","6","999999","999999","999999","999999","999999","999999","6","5","6","5","6","4","2","5","6","5","5","2","999999","999999","999999","2","2","2","0","0","1","1","0","1","1","0","2","2","2","2","1","1","1","2201","2","999999","3","1","3","2","1","999999","999999","999999","999999","999999","999999","999999","2","999999","1","2","988888","1","1","1","1","1","1","2","1","2","1","4","4","4","1","1","888888","888888","888888","1","1","2","1","1","12","2","12","13","999999","999999","10.0","1.0","1980","1","1","2","8","999999","1","6","3","999999","3","999999","1","888888","3","3","0","0","2","2","8","3","2","4","2201","5","1","1","1","99","1","0","0","1","0","0","0","0","0","0","0","0","0","0","6.0","39","15","1","11","839","0.98654457","0","0","0.7763992"
"22","2012","104","2201","1","1112","2206","111","11190000000.0","1","1","1","2101","2","43","1","2","0","0","0","0","1232","1","1","2","13","3","2","4","2","2","2","2","2","2","4","8","4","5","1","888888","3","6","7","1","3","3","4","4","3","5","3","3","4","3","2","4","2","2","2","12","2","4","3","3","2","3","2","3","988888","3","4","3","3","3","3","988888","888888","999999","999999","2","2","2","1","1","2","2","2","999999","999999","999999","1","1","1","1","0","0","999999","1","1","1","2","1","3","3","3","3","2","2","3","3","1","2","2","2","988888","4","1","1","6","1","2","2","1","5","2","2","4","1","988888","6","5","1","2","2","3","1","2","3","999999","999999","5","5","3","3","2","3","3","1","2","4","1","3","5","6","4","3","6","2","7","999999","999999","999999","999999","999999","999999","3","4","2","6","3","1","2","2","4","988888","5","7","999999","999999","999999","3","2","1","0","1","999999","0","999999","1","1","1","1","1","2","888888","2","1","2","999999","2","999999","4","1","4","2","2","999999","999999","999999","999999","999999","999999","999999","2","999999","4","2","2","2","2","2","2","2","888888","2","1","1","4","2","888888","3","2","2","3","888888","888888","2","2","988888","1","2","2","3","26","12","999999","999999","2.0","7.0","1968","1","3","2","4","2","988888","999999","3","999999","3","999999","1","2","3","888888","1","0","2","1","5","2","1","4","2201","4","4","1","1","888888","1","1","0","1","0","0","1","1","0","0","0","0","0","0","6.0","32","19","2","7","1303","0.98654457","0","999999","0.7763992"
"22","2012","105","2201","1","1112","2206","111","11190000000.0","1","1","1","2101","2","26","1","2","0","0","0","0","1232","1","1","1","999999","3","2","3","1","2","2","1","2","2","3","13","888888","888888","1","1","12","7","9","1","1","3","1","3","3","4","3","3","4","4","3","5","3","4","3","12","3","9","2","1","1","3","1","2","2","4","4","3","4","1","1","3","2","999999","999999","2","2","2","888888","2","2","888888","2","999999","999999","999999","2","2","1","1","0","0","999999","1","1","888888","3","2","3","3","2","3","1","2","2","888888","2","2","888888","2","4","5","4","4","4","4","3","4","3","6","7","2","5","2","4","4","6","3","2","4","5","5","5","6","2","2","5","3","4","3","4","2","4","988888","4","5","2","2","7","7","6","7","7","4","7","4","4","6","1","4","4","10","10","9","4","3","2","988888","6","8","6","5","1","1","5","3","2","2","2","0","1","999999","1","999999","999999","999999","1","2","2","2","2","1","1","2","999999","2","999999","4","1","4","2","3","3","2","888888","888888","3","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","1","1","3","1","98","13","2","3","15.0","2.0","1985","2","4","1","4","1","1","888888","4","999999","888888","999999","1","1","3","3","1","0","1","999999","5","1","1","4","2201","4","3","1","1","76","1","0","0","1","0","0","0","1","0","0","0","0","0","0","7.0","45","18","1","4","1315","0.98654457","1","999999","0.7763992"
"22","2012","105","2201","1","18","2206","112","11201109.0","1","1","1","2701","2","37","1","2","1","0","0","0","845","1","1","3","999999","3","2","4","2","2","2","2","2","2","3","3","3","0","2","1","12","8","13","1","3","3","4","2","2","3","3","3","3","3","2","2","2","3","3","12","4","13","2","2","2","988888","999999","2","2","2","3","2","3","3","2","4","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","1","1","1","0","0","1","1","1","3","3","2","3","3","3","2","2","2","3","1","2","6","1","3","4","5","6","5","5","4","5","6","6","5","5","7","6","5","6","6","7","5","5","6","5","6","5","5","4","5","2","3","3","2","3","2","5","6","5","5","4","5","6","5","6","5","3","4","4","5","2","2","3","2","7","5","6","5","2","2","3","6","6","5","4","2","1","2","988888","2","2","2","0","0","1","0","1","1","1","0","2","2","1","2","1","1","2","999999","2","999999","3","1","3","2","2","3","3","3","2","2","2","1","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","2","1","11","2","12","12","2","3","7.0","1.0","1975","1","1","1","8","999999","1","6","3","999999","2","999999","1","2","3","2","0","0","2","2","5","2","1","4","2201","5","988888","1","1","99","1","0","0","1","0","0","0","0","0","0","0","0","0","0","7.0","40","15","1","11","925","0.98654457","1","999999","0.7763992"
"22","2012","106","2201","1","1112","2206","111","11190000000.0","1","1","1","2101","1","47","1","2","0","0","0","0","1233","1","1","2","3","3","2","3","2","2","2","2","2","2","4","5","4","7","0","0","3","7","5","3","3","3","1","5","3","4","3","4","5","3","2","3","3","3","1","5","7","3","4","988888","999999","1","1","4","999999","4","4","999999","988888","2","2","3","2","999999","999999","2","2","2","1","2","2","2","2","999999","999999","999999","2","1","0","0","0","0","999999","2","2","3","2","2","3","2","2","3","1","2","3","4","1","2","5","2","2","4","2","5","7","3","2","1","5","7","4","2","7","4","2","2","7","5","4","2","3","2","4","2","999999","999999","6","988888","4","3","2","3","3","5","1","3","6","4","5","6","6","7","7","5","6","999999","999999","999999","999999","999999","999999","3","5","5","1","1","1","988888","6","5","5","1","988888","999999","999999","999999","2","2","2","0","1","0","0","0","0","1","1","2","2","2","2","1","1","1","2202","1","2204","2","1","4","2","2","999999","999999","999999","999999","999999","999999","999999","1","1","4","2","2","1","1","1","2","1","888888","2","2","1","1","4","4","4","1","1","888888","888888","888888","1","2","1","2","1","12","1","2","10","999999","999999","5.0","1.0","1965","1","988888","988888","4","1","988888","999999","3","999999","2","999999","1","2","1","2","0","0","1","999999","5","0","999999","4","2201","3","2","1","1","89","1","0","0","1","0","0","0","0","0","0","0","0","0","1",,"36","13","1","6","1303","0.98654457","0","999999","0.7763992"
"22","2012","106","2201","1","18","2206","112","11201109.0","1","1","1","2701","2","54","1","2","1","0","0","0","800","1","1","3","1","4","3","5","2","2","2","2","2","2","988888","6","888888","888888","0","1","8","7","5","1","3","3","4","4","3","5","4","5","4","3","3","4","3","3","3","5","8","9","4","3","1","3","1","3","1","4","4","3","4","4","3","3","2","999999","999999","2","2","2","1","2","1","1","2","999999","999999","999999","2","2","0","0","0","0","0","1","1","3","1","1","1","2","1","2","1","3","3","2","1","2","4","988888","3","2","3","1","2","3","6","2","5","3","6","3","5","4","3","3","5","3","2","3","2","1","4","6","999999","999999","5","3","5","3","4","2","4","4","2","3","2","1","5","4","5","6","3","5","6","999999","999999","999999","999999","999999","999999","10","7","4","5","2","3","2","9","10","4","5","1","999999","999999","999999","2","2","2","0","1","999999","999999","999999","0","999999","0","2","2","1","1","1","1","2","999999","2","999999","4","1","4","2","3","999999","999999","999999","999999","999999","999999","999999","2","999999","4","3","3","4","4","3","3","2","2","2","2","2","2","4","888888","888888","2","2","888888","888888","888888","2","2","2","1","1","10","4","12","5","999999","999999",,,"1958","2","2","1","8","999999","1","6","5","999999","988888","999999","2","1","4","3","0","0","1","999999","5","2","1","4","2201","5","2","1","1","888888","1","0","0","1","0","0","0","0","0","0","0","0","0","0","8.0","41","13","1","6","841","0.98654457","0","999999","0.7763992"
"22","2012","107","2201","1","1112","2206","111","11190000000.0","1","1","1","2101","1","24","1","2","0","0","0","0","1233","1","1","2","999999","2","1","3","1","2","2","2","2","2","2","4","2","1","1","1","4","5","988888","3","3","3","1","4","3","2","2","2","3","2","2","2","3","3","2","12","3","5","3","1","1","3","1","3","1","2","4","999999","4","3","2","6","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","1","0","0","0","1","999999","2","1","2","3","3","3","2","2","3","1","2","2","4","1","2","2","988888","5","4","3","5","6","4","4","3","6","5","7","1","6","5","4","1","7","6","5","6","5","4","5","2","5","4","6","2","2","2","2","2","2","4","5","3","4","2","5","4","3","5","4","6","1","3","2","3","1","2","2","6","5","5","4","1","1","2","4","3","1","5","1","1","5","6","2","2","2","0","0","999999","999999","999999","1","1","0","3","2","1","1","2","1","1","2202","1","2204","2","2","4","2","1","888888","3","3","2","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","2","1","19","1","13","10","2","3","22.0","1.0","1988","1","2","1","4","1","1","8","4","999999","1","999999","1","2","3","2","0","0","1","999999","6","1","1","4","2201","5","1","1","1","68","1","1","0","1","0","0","0","0","0","0","0","0","0","0","9.0","31","20","1","8","1303","0.98654457","1","999999","0.7763992"
"22","2012","107","2201","1","18","2206","112","11201109.0","1","1","1","2701","1","61","1","2","1","0","0","0","844","1","1","3","999999","5","2","5","3","2","2","2","2","2","988888","6","4","888888","0","0","9","7","5","3","4","4","1","3","3","5","4","4","4","3","3","4","3","3","3","3","9","77","3","3","1","4","999999","3","1","3","3","999999","3","3","3","5","1","1","2","2","2","2","2","2","1","2","2","999999","999999","999999","1","2","0","0","0","0","0","1","1","1","1","1","1","1","2","3","1","3","3","2","1","3","2","2","4","4","2","3","2","5","4","5","7","7","4","4","6","5","2","1","5","5","2","5","4","1","4","4","4","4","7","2","3","2","4","2","4","3","1","2","4","5","6","5","6","6","3","5","7","3","7","5","2","3","2","10","8","6","3","2","6","2","9","10","6","5","1","1","6","4","2","2","2","0","0","999999","999999","999999","999999","999999","0","2","1","1","2","1","1","1","2202","2","999999","3","2","4","2","1","3","1","2","1","3","1","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","1","1","14","4","12","12","2","5","5.0","12.0","1950","1","2","1","8","999999","1","7","6","999999","888888","888888","1","2","4","3","0","0","6","999999","6","4","1","4","2201","5","2","1","1","888888","1","0","0","1","0","0","0","0","0","0","0","0","0","0","9.0","36","13","1","6","920","0.98654457","1","999999","0.7763992"
