"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","cpss1","it1","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","mexvic101","mexvic102","mexvic103","mexvic103a","mexvic103b","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b12","b13","b18","b20","b20a","b21","b21a","b32","b47a","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr3d","pr3e","pr4","m1","sd2new2","sd3new2","sd6new2","infrax","coer1","ros1","ros4","ing4","eff1","eff2","mil7","env1","dst1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","diso7","diso8","diso10","diso18","diso14","diso16","diso17","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar7","fear10","vic44","vic43","vicziz14","fear6e","fear6f","vb1","inf1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","vol207n","vol208n","dvw1","dvw2","wf1","cct1b","mex121","mex122a","mex122b","mex122c","mex122d","mex122e","mex123a","mex123b","mex124","mex125","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","leng4","mexetid14","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","sex"
"1","19d58843-9dae-400c-913e-6298c5e38a27-c269df97f14848f44341462","101","1","260550660","26","26055","1091","1","3","1","27jan2014","1","2","1969","45","2","11","3","2","2","2","2","2","4","1","3","4","4","4","4","2","888888","2","2","2","888888","2","999999","999999","999999","2","3","4","4","3","2","2","2","2","3","4","2","1","4","3","3","4","5","5","7","6","3","4","5","2","4","2","2","2","4","3","5","888888","888888","1","4","5","2","4","4","3","2","2","2","2","2","6","5","5","2","5","4","3","3","2","1","5","3","1","1","5","5","5","4","9","7","3","6","2","2","0","0","0","999999","999999","999999","0","0","0","2","4","4","4","4","5","4","5","2","999999","888888","888888","2","0","0","0","1","4","3","1","1","1","103","999999","999999","2","999999","3","888888","2","2","4","4","13","3","3","2","3","888888","888888","3","4","3","3","888888","2","2","3","3","3","4","2","888888","1","5","5","2","11","3","5","2","5","999999","888888","999999","2","2","2","2","2","5","0","3","2","101","1","2","4","4","1","888888","1","888888","1","1","1","2","1","1","0","1","1","1","1","1","1","1","2","2","23.016","2","4","MEX14_0252","2"
"1","19d58843-9dae-400c-913e-6298c5e38a27-c269df97f14848f44341463","101","1","260550660","26","26055","1091","1","3","1","26jan2014","1","2","1995","19","2","5","1","3","2","2","2","2","4","2","3","4","4","4","4","2","2","2","1","1","2","2","999999","999999","999999","1","2","2","4","3","2","4","3","2","3","3","4","2","4","5","5","3","6","3","4","5","3","3","3","2","1","1","2","3","4","4","4","4","6","1","3","4","4","5","5","4","3","2","2","2","2","4","5","4","3","3","5","3","1","2","1","8","7","4","3","6","7","2","1","9","10","5","3","3","2","0","0","0","999999","999999","999999","0","999999","0","2","4","2","4","4","4","5","5","2","999999","2","888888","2","0","0","0","1","2","2","1","1","2","999999","6","999999","2","999999","2","3","2","2","4","1","4","1","1","1","2","2","888888","1","4","5","3","3","1","2","2","2","4","5","5","3","5","1","1","2","11","8","4","3","4","999999","888888","999999","2","2","888888","2","1","5","2","0","2","101","1","2","1","2","1","2","1","888888","1","0","1","2","1","1","0","1","1","1","0","1","0","1","2","4","40.183","2","4","MEX14_0253","2"
"1","19d58843-9dae-400c-913e-6298c5e38a27-c269df97f14848f44341464","101","1","260550660","26","26055","1091","1","3","1","27jan2014","1","1","1976","38","2","13","2","3","2","2","2","2","4","3","4","4","4","999999","4","2","888888","2","1","888888","2","2","999999","999999","999999","2","3","3","4","3","2","2","2","3","2","4","3","2","3","5","3","4","5","3","5","4","3","3","2","1","4","5","888888","2","2","1","5","5","6","1","3","7","7","1","4","4","2","2","999999","3","2","7","7","4","3","1","5","2","3","3","1","4","1","888888","888888","1","4","8","6","10","6","4","3","2","2","0","0","0","999999","0","999999","999999","0","0","2","5","5","888888","5","5","5","5","888888","999999","888888","888888","2","0","0","0","2","3","3","1","1","2","999999","2","999999","2","999999","3","888888","2","2","4","1","4","2","3","1","2","2","888888","2","5","3","3","2","2","2","3","3","5","5","3","3","5","2","1","2","11","2","4","3","1","2","13","11","2","2","2","2","2","4","1","2","2","101","1","2","2","3","1","1","1","45","1","0","1","1","1","0","0","1","1","1","0","1","1","1","2","4","27.75","2","4","MEX14_0254","1"
"1","19d58843-9dae-400c-913e-6298c5e38a27-c269df97f14848f44341465","101","1","260550660","26","26055","1091","1","3","1","27jan2014","1","1","1978","36","2","30","3","3","2","2","3","2","4","1","4","4","4","999999","4","2","888888","2","2","2","2","2","999999","999999","999999","2","3","3","4","3","999999","3","2","3","3","4","3","1","2","5","3","3","4","2","7","5","3","2","888888","2","5","4","2","4","3","5","5","5","888888","1","5","5","3","2","3","3","2","999999","999999","2","2","7","6","5","4","3","4","2","3","3","1","5","3","1","1","8","10","5","5","888888","888888","5","5","2","2","0","0","0","999999","0","999999","999999","999999","0","2","5","4","888888","5","3","4","5","888888","999999","888888","888888","2","0","0","0","1","3","999999","1","1","1","97","999999","7","2","999999","3","3","2","2","4","888888","1","3","3","1","3","888888","3","2","5","3","2","2","2","2","3","3","5","5","3","4","1","5","1","2","9","2","4","3","1","4","8","6","2","2","3","3","3","2","0","0","2","101","1","2","5","4","1","2","1","888888","1","0","1","1","1","0","0","1","1","0","0","1","0","1","2","5","18.883","2","4","MEX14_0255","1"
"1","19d58843-9dae-400c-913e-6298c5e38a27-c269df97f14848f44341466","101","1","260550660","26","26055","1091","1","3","1","27jan2014","1","1","1990","24","1","3","3","3","2","2","2","2","4","4","4","4","4","999999","1","2","5","2","2","2","2","2","999999","999999","999999","999999","3","2","4","3","999999","2","2","3","2","4","2","2","5","5","4","5","7","5","7","6","4","1","888888","2","5","4","3","3","3","3","5","3","888888","1","5","7","3","2","4","3","2","999999","999999","888888","2","7","5","6","4","3","5","3","3","3","1","5","2","1","1","5","5","5","5","8","5","3","4","2","2","0","0","0","999999","0","999999","999999","999999","0","2","5","5","888888","4","5","5","5","888888","999999","888888","888888","2","0","0","0","1","3","999999","1","1","1","103","999999","999999","2","999999","3","888888","2","2","4","1","13","3","3","1","2","888888","888888","2","5","4","3","2","2","2","3","3","2","3","1","4","1","3","2","1","15","3","4","3","2","1","8","8","2","2","2","1","1","1","0","0","1","101","4","2","1","2","1","1","1","105","1","0","0","1","0","1","0","1","1","1","0","1","1","1","2","2","21.7","2","4","MEX14_0256","1"
"1","1c8d5485-9266-440c-bbfb-05ad5940af61-a380c45ea789e5a843543477","101","2","250143212","25","25014","1082","1","3","1","04feb2014","1","1","1973","41","2","13","3","3","2","2","3","1","4","3","4","4","4","999999","4","2","8","2","2","2","2","2","999999","999999","999999","2","2","2","4","2","2","2","2","3","2","4","3","1","3","4","4","3","5","2","7","2","4","6","5","4","2","4","5","1","2","2","7","1","1","1","7","6","6","2","6","4","2","2","3","2","4","5","6","7","2","4","7","1","2","3","1","9","1","1","8","10","10","5","5","8","5","1","6","2","2","0","0","0","0","0","999999","0","0","0","2","4","4","3","4","3","4","4","2","999999","888888","2","2","0","0","0","1","3","3","1","1","1","103","999999","999999","1","101","2","3","2","2","4","1","13","2","2","1","3","2","4","2","4","4","3","3","2","2","4","1","2","1","3","2","5","2","2","1","12","1","1","2","1","2","9","9","2","2","3","2","3","4","2","2","2","101","1","2","2","1","1","1","1","888888","1","0","1","0","1","1","0","1","1","1","0","0","999999","1","1","4","38.0","1","5","MEX14_0274","1"
"1","19d58843-9dae-400c-913e-6298c5e38a27-c269df97f14848f44341467","101","1","260550660","26","26055","1092","1","3","1","27jan2014","1","2","1960","54","1","30","2","3","2","2","2","2","4","1","4","4","4","4","4","1","5","2","2","2","2","2","999999","999999","999999","2","3","4","4","3","999999","2","2","3","2","4","2","3","6","5","5","5","7","5","7","7","5","7","6","4","6","4","5","4","4","4","5","6","4","2","4","5","888888","888888","5","2","2","999999","999999","1","2","7","5","5","888888","2","4","3","2","2","888888","5","3","1","1","5","6","6","5","888888","888888","3","6","2","2","0","0","0","999999","999999","999999","999999","999999","0","2","5","5","888888","5","5","5","5","2","999999","888888","888888","2","0","0","0","1","999999","999999","1","1","1","103","999999","999999","2","999999","4","888888","2","2","4","888888","13","3","2","1","3","888888","888888","2","4","2","888888","2","2","2","3","2","3","5","2","888888","3","5","5","2","8","0","1","2","5","999999","988888","999999","2","2","2","2","6","4","0","5","2","101","1","888888","5","4","2","888888","1","888888","1","1","1","1","1","1","0","1","1","0","0","1","0","1","2","2","17.633","2","4","MEX14_0257","2"
"1","19d58843-9dae-400c-913e-6298c5e38a27-c269df97f14848f44341468","101","1","260550660","26","26055","1092","1","3","1","27jan2014","1","2","1968","46","2","3","3","3","2","2","3","2","4","4","4","2","4","4","4","2","1","2","1","1","2","1","2","1","3","2","3","4","3","3","2","2","3","3","2","4","1","3","4","7","6","7","5","4","7","7","6","6","7","1","1","5","5","5","3","2","5","5","7","5","7","5","4","4","4","3","2","999999","4","3","2","7","7","7","1","3","7","3","3","2","1","5","8","1","1","5","5","4","5","10","9","2","6","3","1","0","0","0","999999","999999","999999","0","999999","0","2","5","5","888888","4","5","4","5","1","3","888888","888888","2","0","0","0","1","3","999999","1","1","1","103","999999","999999","1","101","3","1","2","2","4","4","4","4","999999","1","2","888888","888888","3","5","2","3","3","2","2","888888","5","2","888888","2","888888","2","5","5","2","2","0","4","3","5","999999","988888","999999","2","2","3","2","2","3","0","4","2","101","1","2","5","1","1","2","1","888888","1","0","1","0","0","0","0","1","1","0","0","1","0","1","2","2","33.55","2","4","MEX14_0258","2"
"1","19d58843-9dae-400c-913e-6298c5e38a27-c269df97f14848f44341469","101","1","260550660","26","26055","1092","1","3","1","27jan2014","1","2","1994","20","1","3","2","2","2","2","2","2","4","4","4","4","3","4","2","1","7","2","2","888888","2","2","999999","999999","999999","2","3","3","4","3","2","2","2","3","2","4","3","2","6","7","5","6","6","5","7","7","6","6","6","6","5","5","5","4","4","5","5","4","888888","1","5","5","888888","888888","4","2","2","999999","999999","1","2","7","5","6","4","3","6","1","1","2","888888","5","2","1","1","10","9","9","9","8","9","1","6","2","2","0","0","0","999999","0","999999","999999","999999","0","3","5","5","5","5","5","5","5","2","999999","888888","888888","2","0","0","0","1","999999","999999","1","1","2","999999","77","999999","1","101","2","3","2","2","4","4","2","3","2","1","2","2","888888","2","5","5","3","888888","2","2","3","888888","3","6","1","888888","1","5","5","1","15","3","1","2","1","2","14","10","2","2","2","1","1","5","0","0","1","101","1","888888","1","3","1","2","1","45","1","1","1","3","1","1","0","1","1","1","1","1","1","1","2","3","18.033","2","4","MEX14_0259","2"
"1","19d58843-9dae-400c-913e-6298c5e38a27-c269df97f14848f4434147","101","1","20020505","2","2002","22","1","2","1","30jan2014","1","2","1969","45","2","5","888888","3","2","2","3","2","4","4","3","4","4","4","4","2","5","2","888888","2","888888","2","999999","999999","999999","2","3","3","3","2","2","2","2","3","3","3","3","2","4","7","4","5","5","4","7","3","5","7","888888","888888","7","5","5","3","4","3","4","5","7","2","7","888888","888888","888888","4","2","2","2","1","2","4","4","7","4","5","4","4","3","3","2","1","7","5","1","1","10","5","4","4","10","10","3","5","2","1","0","0","0","999999","999999","999999","0","0","0","2","1","3","5","4","3","3","4","1","3","888888","888888","2","1","0","0","1","2","2","1","1","2","999999","77","999999","2","999999","4","888888","888888","2","4","4","13","1","2","1","2","3","4","2","5","3","3","3","2","2","3","4","4","3","4","3","1","5","1","2","3","0","1","2","5","999999","10","999999","2","2","3","3","2","3","1","2","2","101","1","2","5","3","2","888888","1","888888","1","0","1","0","1","0","0","1","1","1","0","1","0","1","2","5","31.366","2","4","MEX14_0260","2"
"1","19d58843-9dae-400c-913e-6298c5e38a27-c269df97f14848f44341470","101","1","260550660","26","26055","1092","1","3","1","27jan2014","1","1","1942","72","1","12","2","2","2","2","2","2","1","1","4","4","4","999999","4","2","5","2","2","2","2","2","999999","999999","999999","2","2","2","4","4","999999","2","2","3","2","2","3","3","3","7","5","4","7","5","7","5","5","1","7","1","7","7","7","3","5","4","5","7","4","1","7","7","5","1","4","3","2","999999","1","1","2","888888","6","5","4","4","5","3","1","3","1","5","3","1","1","5","5","888888","888888","1","1","3","2","2","2","0","0","0","999999","0","999999","0","999999","0","1","3","3","3","5","5","3","5","1","3","1","888888","2","0","0","0","1","4","999999","1","1","1","888888","999999","999999","2","999999","3","888888","2","2","4","4","888888","1","1","1","3","2","4","2","5","3","3","3","2","2","2","4","5","4","3","3","1","5","1","2","9","2","2","1","1","2","16","16","2","2","2","1","2","3","0","4","2","101","1","2","2","1","1","1","1","888888","1","1","1","3","1","1","0","1","1","1","1","1","1","1","2","3","42.516000000000005","2","4","MEX14_0261","1"
"1","19d58843-9dae-400c-913e-6298c5e38a27-c269df97f14848f44341471","101","1","260550660","26","26055","1092","1","3","1","27jan2014","1","1","1965","49","2","5","3","3","2","2","2","2","4","3","4","4","4","999999","2","2","7","2","2","2","2","2","999999","999999","999999","2","3","3","4","3","2","2","2","3","2","4","2","1","5","7","4","5","7","4","7","5","5","3","4","3","5","4","3","5","3","3","4","5","888888","1","4","5","6","2","3","3","2","999999","999999","2","2","7","7","4","888888","3","5","3","1","2","1","5","2","1","1","6","5","6","5","8","8","5","3","2","2","0","0","0","999999","0","999999","999999","0","0","888888","5","5","5","5","5","5","5","2","999999","888888","888888","2","0","0","0","1","999999","999999","1","1","2","999999","7","999999","2","999999","4","888888","2","2","4","4","888888","3","3","1","3","888888","888888","2","5","3","3","2","2","2","2","4","2","5","3","4","1","4","1","2","9","888888","988888","988888","1","2","12","12","2","2","2","2","3","5","0","3","2","101","1","1","2","2","1","1","1","70","1","0","1","2","1","1","0","1","1","1","0","1","1","1","2","4","32.133","2","4","MEX14_0262","1"
"1","19d58843-9dae-400c-913e-6298c5e38a27-c269df97f14848f44341472","101","1","260550660","26","26055","1092","1","3","1","27jan2014","1","1","1980","34","2","13","2","2","2","2","2","2","4","4","4","4","4","999999","1","2","7","2","2","2","2","2","999999","999999","999999","2","4","4","4","4","999999","2","2","3","2","4","2","2","5","5","5","7","7","4","7","6","5","5","5","2","5","5","5","3","4","4","4","1","888888","1","5","7","7","5","6","3","2","999999","2","1","1","7","5","7","3","1","3","3","1","2","888888","5","2","1","1","5","6","4","5","7","7","6","3","2","2","0","0","0","999999","0","999999","999999","999999","0","2","5","5","5","5","5","5","5","2","999999","888888","888888","2","0","0","0","1","999999","999999","1","1","1","104","999999","999999","2","999999","3","888888","2","2","4","1","13","3","3","1","2","888888","888888","2","5","3","3","2","2","2","3","4","2","4","2","5","1","2","1","2","12","3","888888","3","1","2","14","14","2","2","2","1","2","2","0","0","2","101","1","1","2","2","1","888888","1","888888","1","1","1","2","1","1","0","1","1","1","1","1","1","1","2","4","16.85","2","4","MEX14_0263","1"
"1","19d58843-9dae-400c-913e-6298c5e38a27-c269df97f14848f4434148","101","1","20020505","2","2002","22","1","2","1","30jan2014","1","2","1980","34","1","5","3","1","2","2","3","2","4","3","2","4","4","4","4","4","5","2","1","1","2","2","999999","999999","999999","1","3","3","4","3","2","3","4","2","2","1","3","1","3","7","4","5","6","5","6","5","3","6","5","5","5","5","5","4","4","4","5","6","7","1","5","3","3","3","5","2","3","3","3","2","4","5","5","5","2","2","6","2","2","2","1","5","2","1","6","5","5","2","2","5","6","2","6","2","1","1","0","0","0","0","999999","0","0","1","2","1","1","1","3","2","1","3","1","2","1","2","2","1","1","1","1","2","1","1","1","1","77","999999","999999","2","999999","3","888888","2","2","4","4","4","1","2","1","3","3","4","2","3","3","3","3","2","2","3","2","2","2","4","3","5","1","1","2","12","4","4","4","5","999999","12","999999","2","2","3","1","5","3","1","2","2","101","1","2","1","2","1","888888","1","888888","1","1","1","1","1","0","0","1","1","1","1","1","0","1","2","2","42.066","2","4","MEX14_0264","2"
"1","19d58843-9dae-400c-913e-6298c5e38a27-c269df97f14848f4434149","101","1","20020505","2","2002","22","1","2","1","29jan2014","1","2","1990","24","1","5","2","1","2","2","3","1","4","2","4","4","3","4","4","2","888888","2","1","1","2","1","1","3","3","1","3","2","3","2","2","3","3","3","3","1","4","2","4","3","3","1","7","1","1","4","1","1","2","1","1","3","1","1","1","2","1","7","7","1","1","1","888888","888888","1","5","3","4","3","2","4","7","7","4","1","3","3","3","1","4","1","10","10","4","9","10","10","4","7","10","10","1","7","2","2","1","0","0","999999","0","999999","0","999999","1","2","1","1","888888","1","3","4","3","1","1","1","888888","1","1","1","1","1","2","2","1","1","2","999999","77","999999","2","999999","2","4","1","2","4","4","2","1","2","1","2","2","4","3","5","4","3","3","2","2","2","3","5","5","2","1","5","4","5","2","14","2","4","4","1","4","14","6","2","2","2","1","1","4","1","0","1","101","1","2","1","2","1","1","1","888888","1","0","1","1","1","1","0","1","1","1","0","1","0","1","2","3","35.716","2","4","MEX14_0265","2"
"1","1b2dd764-80eb-4a9e-a064-8f7acfb273d9-726e827fa59a95de43444170","103","1","90154864","9","9015","311","1","1","1","14feb2014","1","2","1938","76","1","27","1","2","2","2","1","2","4","1","4","4","4","4","4","1","10","2","888888","888888","888888","2","999999","999999","999999","2","4","4","4","3","999999","2","2","3","2","3","2","2","7","7","6","6","7","6","7","6","7","7","3","5","7","7","6","5","3","6","7","7","5","1","7","5","5","2","7","2","2","999999","2","1","3","7","3","5","6","6","6","3","3","2","888888","5","3","2","888888","1","2","2","1","5","3","1","6","3","2","0","0","0","999999","999999","999999","999999","999999","0","2","3","2","2","4","2","1","4","1","3","888888","2","2","0","1","1","2","999999","999999","1","1","1","101","999999","999999","2","999999","4","2","2","2","4","888888","888888","3","2","2","3","3","3","3","5","3","3","3","2","1","2","7","4","6","5","6","5","3","3","2","6","0","1","1","5","999999","888888","999999","2","2","3","3","2","2","0","1","2","101","1","1","5","2","1","2","1","888888","1","1","1","1","1","1","0","1","1","1","0","1","0","1","2","2","40.75","1","4","MEX14_0266","2"
"1","1b2dd764-80eb-4a9e-a064-8f7acfb273d9-726e827fa59a95de43444171","103","1","90154864","9","9015","311","1","1","1","14feb2014","1","2","1970","44","2","27","2","2","2","1","2","2","4","4","4","3","4","4","4","2","6","2","2","2","2","2","999999","999999","999999","2","4","3","4","3","2","2","2","2","2","3","3","2","5","6","5","6","6","5","5","5","5","6","888888","3","4","6","4","5","5","3","5","5","7","1","4","5","7","6","7","4","3","2","2","2","2","5","5","6","2","4","6","2","2","3","1","4","3","2","4","6","5","6","6","1","3","5","3","2","2","0","0","0","0","999999","999999","0","0","0","1","5","4","3","4","3","2","3","2","999999","1","2","1","1","0","0","2","1","1","1","1","1","102","999999","999999","1","103","3","3","888888","2","1","5","4","1","2","1","2","2","4","2","5","5","3","3","2","2","2","6","4","6","6","6","3","1","1","1","15","1","3","2","5","999999","12","999999","2","2","2","2","2","4","1","2","2","101","1","2","1","1","1","1","1","60","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","3","41.55","1","4","MEX14_0267","2"
"1","1b2dd764-80eb-4a9e-a064-8f7acfb273d9-726e827fa59a95de43444172","103","1","90154864","9","9015","311","1","1","1","14feb2014","1","2","1987","27","1","4","1","2","2","2","2","2","4","1","1","4","4","4","4","2","988888","2","2","2","2","2","999999","999999","999999","2","2","2","4","2","2","2","2","3","3","4","2","1","7","6","7","7","6","7","5","7","7","1","1","3","888888","7","1","4","5","2","6","5","6","2","5","5","6","6","5","3","1","1","2","2","2","7","7","6","6","1","6","3","2","2","888888","7","1","2","2","2","1","2","1","1","1","1","7","2","2","0","0","0","999999","999999","999999","0","0","0","1","3","3","2","4","3","1","5","2","999999","2","2","2","1","0","0","888888","1","2","1","1","2","999999","77","999999","2","999999","4","1","2","2","1","5","10","2","1","1","3","2","2","2","5","5","3","3","2","2","2","7","4","988888","7","6","4","5","1","2","14","6","12","1","4","999999","888888","999999","2","2","2","888888","2","3","1","1","3","101","1","1","1","1","1","1","1","888888","1","0","1","0","1","1","0","1","1","1","1","1","1","1","2","3","41.383","1","4","MEX14_0268","2"
"1","1b2dd764-80eb-4a9e-a064-8f7acfb273d9-726e827fa59a95de43444174","103","1","90154864","9","9015","311","1","1","1","15feb2014","1","1","1973","41","1","4","1","2","2","2","3","2","4","4","4","4","4","999999","4","2","8","2","1","1","2","2","999999","999999","999999","1","2","2","4","2","2","2","3","1","1","2","3","2","4","4","7","6","6","5","6","7","6","6","888888","1","5","6","3","4","5","3","7","6","5","3","5","5","6","6","5","4","999999","999999","999999","3","4","6","7","6","2","5","6","3","3","4","1","4","4","2","5","2","2","3","1","6","6","4","7","3","2","0","0","0","999999","0","999999","999999","999999","0","1","1","2","1","4","1","1","4","1","1","1","2","2","1","1","1","1","2","999999","1","1","1","97","999999","5","2","999999","4","1","1","1","1","5","4","1","2","1","2","2","3","2","5","5","3","3","2","1","5","1","2","1","7","1","3","1","5","1","12","1","1","3","1","2","988888","988888","2","2","2","2","1","7","1","3","2","101","1","1","1","1","888888","988888","1","888888","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","2","41.233000000000004","1","4","MEX14_0269","1"
"1","1c8d5485-9266-440c-bbfb-05ad5940af61-a380c45ea789e5a843543473","101","2","250143212","25","25014","1082","1","3","1","03feb2014","1","2","1963","51","2","3","3","3","2","1","3","1","2","4","4","3","2","3","4","2","10","1","1","1","2","2","999999","999999","999999","2","3","3","4","2","1","3","3","3","2","4","4","1","4","6","6","7","7","3","7","3","4","4","1","4","4","1","6","1","2","1","7","7","1","1","7","7","7","1","7","3","3","2","2","3","4","2","7","7","2","4","7","2","1","4","1","10","1","1","1","2","5","1","5","10","10","1","7","2","2","1","0","0","0","0","999999","0","0","0","1","5","5","3","5","3","5","5","2","999999","1","1","2","0","0","0","1","4","1","1","1","1","101","999999","999999","1","102","1","2","2","2","888888","4","4","2","2","2","2","3","4","2","5","3","3","3","2","2","4","4","3","4","4","3","3","5","1","1","12","1","1","3","1","4","11","11","2","2","3","2","2","4","0","3","2","101","1","2","3","1","1","888888","1","500","1","0","1","1","1","1","0","1","1","0","0","1","0","1","1","4","47.0","1","5","MEX14_0270","2"
"1","1c8d5485-9266-440c-bbfb-05ad5940af61-a380c45ea789e5a843543474","101","2","250143212","25","25014","1082","1","3","1","03feb2014","1","2","1970","44","2","1","3","2","2","2","4","1","3","2","4","4","4","4","4","1","888888","2","2","2","2","2","999999","999999","999999","2","2","2","4","3","2","2","2","3","2","4","4","2","3","4","3","2","6","3","3","3","4","7","1","3","1","5","2","1","2","2","6","888888","6","1","7","5","6","1","6","5","1","2","2","2","4","3","6","6","1","1","7","2","2","2","2","10","8","1","10","2","5","2","4","1","1","1","6","2","2","0","0","0","0","999999","999999","0","999999","0","2","5","5","888888","4","3","4","4","2","999999","888888","2","2","0","0","0","2","3","4","1","1","1","103","999999","999999","1","101","3","3","2","2","888888","4","13","2","3","2","2","2","3","2","5","4","3","3","2","2","4","1","3","2","3","1","1","5","2","1","10","2","1","2","5","999999","12","999999","2","2","2","2","6","3","0","3","1","101","1","2","5","1","1","888888","1","888888","1","0","1","0","1","1","0","1","1","0","0","1","0","1","1","4","38.0","1","5","MEX14_0271","2"
"1","1c8d5485-9266-440c-bbfb-05ad5940af61-a380c45ea789e5a843543475","101","2","250143212","25","25014","1082","1","3","1","04feb2014","1","2","1986","28","2","27","3","3","2","2","2","2","4","2","2","4","4","4","4","3","4","2","1","1","2","2","999999","999999","999999","2","2","2","4","4","2","3","2","2","2","4","3","2","3","5","3","1","3","2","5","4","5","7","3","4","1","3","4","3","3","1","4","1","1","1","4","1","4","5","4","5","2","2","3","2","4","7","7","4","1","4","7","2","2","3","1","10","1","1","3","10","3","1","1","9","8","1","7","2","1","0","0","0","999999","0","0","0","0","0","2","4","4","4","4","4","3","4","2","999999","2","2","2","0","0","0","1","4","2","1","1","1","104","999999","999999","1","106","3","3","1","2","4","4","4","1","3","2","3","888888","4","3","3","1","3","3","2","2","2","6","6","5","5","6","5","1","1","2","12","1","1","3","1","2","11","5","2","2","3","2","2","3","1","1","888888","101","2","2","2","3","1","1","1","60","1","0","1","2","0","0","1","1","1","1","1","1","1","1","1","4","42.0","1","5","MEX14_0272","2"
"1","1c8d5485-9266-440c-bbfb-05ad5940af61-a380c45ea789e5a843543476","101","2","250143212","25","25014","1082","1","3","1","03feb2014","1","1","1949","65","1","1","3","2","2","2","2","1","4","3","4","4","3","999999","2","2","9","2","2","2","2","2","999999","999999","999999","2","2","2","4","2","1","2","2","3","2","4","2","1","7","7","7","6","7","7","7","7","7","7","1","7","7","7","7","7","7","4","7","888888","5","1","7","7","7","1","7","2","2","2","2","2","4","3","7","7","6","5","6","3","1","2","1","10","2","1","1","1","1","1","1","8","5","1","7","2","2","0","0","0","0","0","999999","0","999999","0","2","2","4","4","4","4","4","4","2","999999","2","2","2","0","0","0","1","1","2","1","1","1","101","999999","999999","1","102","1","2","2","2","4","4","4","2","2","1","3","3","4","2","5","3","3","3","2","2","3","5","4","5","5","5","5","1","5","1","12","2","1","1","1","1","10","10","2","2","2","2","2","3","1","3","2","101","1","1","5","1","1","1","1","320","1","0","1","0","1","1","0","1","1","0","0","1","1","1","1","4","45.0","1","5","MEX14_0273","1"
"1","1c8d5485-9266-440c-bbfb-05ad5940af61-a380c45ea789e5a843543478","101","2","250143212","25","25014","1082","1","3","1","04feb2014","1","1","1968","46","4","1","3","3","2","2","5","2","4","4","4","4","4","999999","4","4","10","2","1","1","1","2","999999","999999","999999","2","2","2","4","3","2","3","2","2","3","4","4","2","1","5","4","2","6","1","7","3","2","7","1","2","1","3","1","1","1","1","5","1","1","1","6","5","6","888888","5","4","3","2","3","3","4","5","7","888888","1","3","6","1","2","3","1","8","1","1","8","1","1","2","2","1","1","4","5","1","1","0","0","0","999999","0","999999","999999","1","0","1","4","4","3","4","3","4","4","2","999999","1","2","2","0","0","0","2","3","4","1","2","2","999999","5","999999","1","101","3","3","1","2","4","1","4","2","2","1","2","2","4","2","5","4","3","2","2","2","4","2","2","3","3","2","1","5","5","2","7","1","1","2","1","4","9","9","2","2","3","2","3","4","1","1","2","101","1","2","5","2","1","888888","2","888888","1","0","1","0","1","0","0","1","1","0","0","1","0","1","1","4","42.0","1","5","MEX14_0275","1"
