"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","it1","ivol16","ivol17","ivol19","ivol20","ivol21","ivol22","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","ivol3","ivol4","ivol5","ivol6","ivol3a","ivol3b","ivol3c","ivol3d","ivol3g","ivol3g1_1","ivol3g1_2","ivol3g1_3","ivol3g1_4","ivol3g1_5","ivol3h","ivol3i","ivol3j","ivol4a","ivol4b","ivol4c","ivol5a","ivol5b","ivol5c","ivol5d","ivol5f","ivol5f1_1","ivol5f1_2","ivol5f1_3","ivol5f1_4","ivol5f1_5","ivol5g","ivol5h","ivol5i","ivol6a","ivol6b","ivol6c","ivol6d","ivol6f","ivol6f1_1","ivol6f1_2","ivol6f1_3","ivol6f1_4","ivol6f1_5","ivol6g","pole2n","ivol14","ivol15","aoj11","ivol10","ivol11","ivol12","ivol13","pese1","pese2","aoj17","ivol24","ivol25","ivol26","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b18","b20","b20a","b21","b21a","b32","b43","b37","b47a","jamb50","jamb51","jamb52","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","m1","sd2new2","sd3new2","sd6new2","infrax","ros4","ing4","eff1","eff2","mil7","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","diso7","diso8","diso10","diso18","diso14","diso16","diso17","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar7","vicbar7f","fear10","vic44","fear6e","fear6f","vb1","inf1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","vol207n","vol208n","dvw1","dvw2","ivol27","ivol7","ivol8","wf1","cct1b","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","sexi","colori","ti","uniq_id","sex"
"23","29a9f315-14c7-4880-ad68-4527d1c23341-4566c8bb5efce1d53860547","2304","2","424","2308","2324","28","1","3","2","18mar2014","1","2","1990","24","3","15","3","3","2","2","3","2","1","4","4","4","4","4","2","2","4","2","2","2","1","888888","2","2","2","2","2","999999","999999","999999","2","2","2","2","1","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","1","1","4","5","1","1","0","0","0","0","2","2","999999","1","1","2","5","1","1","0","0","0","0","1","3","3","2","2","2","2","3","3","2","2","2","1","2","4","888888","1","888888","1","1","1","1","1","1","1","1","1","888888","888888","1","1","1","7","1","888888","1","1","5","1","1","1","1","1","1","888888","4","1","4","4","3","3","4","888888","1","1","1","6","1","3","4","1","10","1","1","1","10","10","10","10","10","1","2","7","2","1","1","0","999999","1","999999","999999","999999","1","1","1","888888","888888","888888","3","3","3","2","999999","2","2","1","988888","0","0","4","999999","2","2","2","999999","8","999999","2","999999","4","1","2","2","888888","1","1","1","2","1","3","888888","888888","4","5","3","3","3","2","1","0","2","2","10","888888","7","4","1","3","888888","888888","2","2","1","3","1","7","3","0","4","2303","5","2","1","1","1","60","1","0","1","1","0","1","0","1","1","0","0","1","0","0","2","6","2","9","55.55","JAM14_0266","2"
"23","29a9f315-14c7-4880-ad68-4527d1c23341-4566c8bb5efce1d53860557","2304","2","424","2308","2324","30","1","3","2","18mar2014","1","2","1969","45","1","5","3","1","2","2","3","2","1","1","3","3","4","4","2","3","3","5","2","1","1","1","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","5","2","2","2","2","2","2","3","4","0","999999","999999","2","1","4","3","2","1","3","3","5","5","4","6","5","6","4","4","1","7","4","5","1","6","4","3","4","3","3","1","1","888888","3","2","6","3","3","2","3","4","5","4","5","2","4","3","3","2","8","8","3","1","10","9","9","9","1","1","1","7","1","0","0","0","999999","0","999999","0","0","0","1","2","5","5","4","5","5","3","2","999999","2","2","1","3","0","0","2","1","1","1","1","2301","999999","999999","2","999999","3","1","2","2","1","1","1","1","2","3","2","888888","888888","2","5","3","3","3","2","0","1","2","2","11","3","5","1","1","4","13","10","1","1","2","2","1","6","1","5","4","2303","2","2","1","1","1","888888","1","0","1","0","1","1","0","1","1","1","1","1","0","0","2","6","2","9","45.983000000000004","JAM14_0267","2"
"23","29a9f315-14c7-4880-ad68-4527d1c23341-4566c8bb5efce1d53860561","2304","2","424","2308","2324","31","1","3","2","18mar2014","1","2","1960","54","4","5","3","1","2","2","3","2","4","1","4","4","4","4","4","4","3","1","2","1","1","3","2","1","1","2","2","999999","999999","999999","2","2","2","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","3","4","5","2","2","2","2","2","3","3","4","0","999999","999999","4","1","2","5","5","1","2","1","4","5","3","4","1","7","4","1","1","7","4","4","5","888888","5","888888","1","1","4","7","7","888888","7","1","5","4","2","3","3","6","6","5","1","6","7","3","3","1","10","1","1","5","8","10","10","10","1","1","3","7","1","0","0","0","999999","0","999999","0","0","0","1","1","5","5","5","5","5","3","2","999999","2","2","2","999999","0","0","3","3","1","1","1","2302","999999","999999","2","999999","3","1","2","2","4","888888","4","2","4","1","2","4","888888","1","5","5","3","3","1","1","0","1","1","4","1","5","1","1","2","6","6","2","1","4","3","1","3","0","7","4","2303","5","2","1","1","1","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","10","2","9","39.2","JAM14_0268","2"
"23","2c7a8825-3c7a-44be-9911-f76712603691-f444f9c8b7421a43857537","2304","3","423","2307","2323","39","2","5","2","16mar2014","1","1","1967","47","3","5","3","3","2","2","3","1","4","3","4","3","3","999999","2","2","3","3","2","2","2","10","2","2","2","2","1","1","1","1","2","2","1","1","1","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","999999","1","2","4","3","1","0","0","0","0","1","1","1","1","1","1","2","1","2","999999","999999","999999","999999","999999","2","2","2","5","1","1","1","4","5","3","3","4","0","999999","999999","1","1","3","3","4","2","7","4","4","6","3","4","5","3","3","6","3","7","7","3","2","888888","3","3","1","3","3","7","7","3","6","7","4","4","4","2","4","3","7","7","1","1","7","2","4","1","3","1","1","1","10","10","1","9","1","1","1","6","888888","0","0","0","999999","0","999999","0","999999","0","1","3","5","4","5","5","5","5","1","3","2","2","2","999999","0","0","4","3","1","1","1","2301","999999","999999","1","2301","3","2","1","2","1","1","888888","1","2","1","3","2","888888","888888","4","2","3","3","2","1","1","2","2","0","1","5","1","3","999999","0","999999","2","1","988888","988888","1","1","0","4","4","2303","5","3","1","1","2","30","0","0","1","0","0","0","0","1","1","0","0","1","0","0","2","7","1","8","70.416","JAM14_0269","1"
"23","2dd02da7-1bb7-46e3-96c5-f2b29e8b8472-641fecc7ad454b8b38609241","2302","3","216","2304","2316","226","2","5","2","01mar2014","1","1","1965","49","3","24","2","2","2","2","3","1","2","4","4","2","4","999999","2","2","1","4","2","1","1","10","2","1","1","2","2","999999","999999","999999","2","1","1","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","1","3","2","1","1","0","0","0","0","1","2","2","1","5","2","1","4","1","4","3","2","4","0","999999","999999","1","2","5","4","5","3","7","5","7","7","4","6","1","4","5","7","5","7","6","4","5","7","7","7","7","7","4","7","7","7","5","7","7","2","3","2","2","2","1","888888","4","3","1","2","888888","1","10","1","1","7","10","7","5","7","1","1","7","7","3","0","0","0","999999","0","999999","999999","999999","0","2","1","1","1","1","1","1","1","2","999999","2","2","2","999999","1","0","4","1","1","1","1","2301","999999","999999","1","2301","3","2","2","2","6","1","1","1","2","2","2","1","4","2","3","3","3","2","3","0","1","1","1","11","888888","988888","2","1","2","7","6","2","2","3","2","1","1","0","1","4","2301","5","1","1","1","1","888888","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","2","7","2","7","62.533","JAM14_0270","1"
"23","2dd02da7-1bb7-46e3-96c5-f2b29e8b8472-641fecc7ad454b8b38609243","2302","3","216","2304","2316","226","2","5","2","01mar2014","1","2","1979","35","2","5","2","2","2","2","3","1","4","3","2","4","4","4","2","2","4","5","2","1","2","5","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","1","5","1","1","5","3","5","2","2","4","0","999999","999999","3","2","3","7","1","5","7","4","6","3","1","5","2","5","1","1","1","7","7","1","4","4","6","4","6","3","2","1","4","5","7","1","4","3","4","1","1","3","5","4","3","6","7","2","3","2","6","8","2","10","8","3","1","1","5","1","3","7","3","0","0","0","999999","999999","999999","0","0","0","1","5","5","5","5","5","5","5","1","3","2","2","2","999999","0","0","4","1","1","1","1","988888","999999","999999","2","999999","4","1","2","2","6","4","1","1","1","1","2","2","888888","1","3","3","2","2","3","0","0","2","1","5","888888","5","1","3","999999","4","999999","2","2","3","2","3","4","1","2","4","2301","5","1","1","1","888888","63","1","0","1","0","0","0","0","0","0","0","0","1","0","0","2","7","2","7","55.833","JAM14_0271","2"
"23","2dd02da7-1bb7-46e3-96c5-f2b29e8b8472-641fecc7ad454b8b38609247","2302","3","216","2304","2316","227","2","5","2","01mar2014","1","2","1956","58","4","1","3","3","2","2","3","1","4","1","4","4","4","1","888888","1","988888","5","3","2","888888","988888","2","888888","888888","2","2","999999","999999","999999","2","2","2","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","1","1","4","1","1","1","1","4","3","3","4","0","999999","999999","1","2","4","7","5","7","7","6","4","7","5","7","7","6","7","7","6","5","5","7","6","6","5","7","6","4","7","888888","7","3","4","4","7","1","4","2","1","2","6","888888","888888","1","6","2","2","2","5","4","1","1","888888","4","3","4","1","1","7","4","888888","0","0","0","999999","999999","999999","0","999999","0","888888","3","888888","5","5","5","5","5","2","999999","2","2","1","3","0","0","3","1","1","1","1","2301","999999","999999","1","2301","1","2","2","2","888888","888888","1","888888","999999","888888","999999","888888","888888","4","5","4","3","3","3","0","0","2","2","11","4","1","1","5","999999","888888","999999","2","2","888888","988888","6","5","2","7","4","2302","5","1","1","888888","1","888888","1","0","1","2","1","1","0","1","1","1","0","1","0","0","2","8","2","7","58.2","JAM14_0272","2"
"23","2dd02da7-1bb7-46e3-96c5-f2b29e8b8472-641fecc7ad454b8b38609252","2302","3","216","2304","2316","227","2","5","2","01mar2014","1","1","1990","24","4","57","2","2","2","1","2","1","4","3","3","4","4","999999","2","1","1","4","2","1","2","7","2","1","1","1","2","999999","999999","999999","2","2","1","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","1","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","1","1","5","1","1","1","1","1","2","988888","4","0","999999","999999","3","2","3","5","6","4","6","2","6","5","1","1","1","7","3","7","5","7","4","3","3","3","5","4","2","5","3","1","3","1","7","1","5","1","3","1","3","3","5","4","2","2","6","2","2","1","1","5","3","1","5","5","3","6","1","1","1","7","1","0","0","0","999999","999999","999999","999999","999999","1","2","4","5","5","5","5","5","5","2","999999","2","2","2","999999","0","0","2","1","1","1","2","999999","3","999999","2","999999","4","1","1","1","888888","1","4","4","999999","3","2","4","4","2","3","3","3","2","3","0","1","2","1","11","888888","988888","3","3","999999","888888","999999","1","1","988888","988888","1","7","2","0","4","2301","4","2","1","888888","888888","888888","1","0","1","0","0","0","0","1","1","0","0","1","0","0","2","9","1","7","57.316","JAM14_0273","1"
"23","2dd02da7-1bb7-46e3-96c5-f2b29e8b8472-641fecc7ad454b8b38609254","2302","3","216","2304","2316","228","2","5","2","01mar2014","1","1","1951","63","1","5","3","1","2","1","5","2","4","3","4","4","4","999999","1","3","3","2","2","1","1","5","2","2","2","2","2","999999","999999","999999","2","1","1","1","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","999999","1","1","4","1","2","999999","999999","999999","999999","999999","2","1","1","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","4","5","1","1","2","2","2","3","2","4","0","999999","999999","2","1","5","3","1","3","4","4","3","3","2","4","988888","5","1","1","1","7","5","6","888888","888888","888888","1","2","2","3","4","5","1","2","1","4","5","4","2","3","3","4","6","2","1","7","2","2","1","9","7","1","1","9","8","7","5","7","7","2","6","2","0","0","0","0","999999","0","999999","999999","0","2","3","5","3","5","5","5","5","1","3","1","2","2","999999","0","0","4","2","2","2","2","999999","7","999999","2","999999","3","888888","1","2","4","4","5","1","888888","1","4","888888","888888","2","3","3","3","3","3","0","0","2","2","11","888888","5","1","5","999999","3","999999","2","2","2","2","1","1","0","3","4","2301","1","1","1","1","2","2","1","1","1","0","1","1","0","1","1","1","1","1","0","0","2","10","2","7","48.683","JAM14_0274","1"
"23","2dd02da7-1bb7-46e3-96c5-f2b29e8b8472-641fecc7ad454b8b38609257","2302","3","216","2304","2316","228","2","5","2","01mar2014","1","2","1989","25","4","5","3","2","2","1","3","2","4","2","4","3","3","4","3","5","4","1","2","1","2","3","2","1","1","2","2","999999","999999","999999","2","1","1","1","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","999999","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","3","4","4","3","1","4","2","5","3","3","3","888888","999999","999999","3","2","3","2","3","2","2","3","6","4","3","1","2","5","3","5","3","5","2","5","4","3","2","3","3","3","6","2","4","2","4","3","4","3","4","3","4","3","5","2","2","5","7","2","3","1","10","2","9","1","5","5","8","8","1","1","7","1","2","0","0","0","999999","999999","999999","0","999999","1","1","1","4","5","5","5","3","5","1","3","2","2","1","3","0","0","3","1","1","1","1","988888","999999","999999","1","988888","1","3","2","2","4","1","1","1","1","1","2","2","888888","2","3","4","3","3","3","1","1","2","2","11","888888","5","1","3","999999","988888","999999","1","1","988888","988888","1","3","0","0","5","2301","1","2","1","1","888888","63","1","1","1","2","1","1","0","1","1","1","1","1","1","0","2","8","2","7","46.316","JAM14_0275","2"
"23","2dd02da7-1bb7-46e3-96c5-f2b29e8b8472-641fecc7ad454b8b38609289","2302","3","217","2304","2317","234","2","5","2","02mar2014","1","2","1958","56","1","5","3","3","2","2","888888","2","1","4","4","4","4","4","4","3","3","4","1","1","2","1","2","1","1","2","2","999999","999999","999999","2","2","2","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","1","5","1","1","1","4","4","3","3","4","0","999999","999999","1","1","5","4","3","3","4","5","4","7","4","6","888888","5","6","4","4","7","3","5","6","6","7","7","6","5","4","988888","7","7","7","6","4","4","2","999999","2","2","988888","888888","4","3","7","2","2","1","4","3","3","2","4","6","4","3","1","2","1","7","888888","0","0","0","999999","999999","0","0","0","0","2","2","5","5","5","3","5","5","1","3","1","2","2","999999","0","0","1","1","1","1","1","2301","999999","999999","1","2301","3","2","2","2","888888","1","1","1","2","4","999999","888888","888888","3","4","4","3","2","3","0","0","2","2","4","888888","988888","3","7","999999","3","999999","2","2","4","2","1","3","1","2","4","2302","5","1","1","1","1","50","0","0","1","0","0","0","0","0","1","0","0","1","1","0","2","5","2","7","63.583","JAM14_0276","2"
"23","2dd02da7-1bb7-46e3-96c5-f2b29e8b8472-641fecc7ad454b8b38609290","2302","3","217","2304","2317","234","2","5","2","02mar2014","1","1","1967","47","1","1","2","2","2","2","3","2","4","4","2","4","4","999999","888888","2","2","5","2","2","2","988888","2","1","1","2","2","999999","999999","999999","2","2","2","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","1","5","1","1","2","2","2","2","2","4","0","999999","999999","888888","2","3","5","2","2","888888","6","6","2","5","4","888888","888888","7","4","4","7","5","1","5","5","4","7","4","4","5","3","4","5","5","4","3","2","2","2","999999","2","2","4","3","1","2","1","2","1","2","2","1","2","2","5","6","3","1","1","3","4","988888","0","0","0","999999","999999","999999","999999","0","0","2","4","5","5","5","5","5","5","2","999999","2","888888","2","999999","0","0","4","3","1","1","1","2302","999999","999999","1","2302","3","4","2","2","888888","4","4","3","4","1","2","888888","888888","2","5","5","3","3","3","0","0","2","2","3","888888","988888","4","7","999999","988888","999999","2","2","988888","988888","1","2","1","1","4","2302","5","2","888888","888888","1","60","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","2","9","2","7","61.35","JAM14_0277","1"
"23","2dd02da7-1bb7-46e3-96c5-f2b29e8b8472-641fecc7ad454b8b38609294","2302","3","217","2304","2317","234","2","5","2","02mar2014","1","1","1990","24","4","1","3","3","2","1","2","1","3","4","4","3","4","999999","2","1","1","4","2","2","2","10","2","1","1","2","2","999999","999999","999999","2","2","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","5","1","1","1","4","4","3","2","4","0","999999","999999","2","1","4","7","3","1","7","7","4","4","5","4","1","7","3","6","5","7","3","4","4","4","6","7","5","5","4","1","4","1","7","5","5","3","4","2","3","3","7","1","1","1","4","2","2","2","1","4","6","1","10","10","6","4","1","1","1","7","1","1","0","0","999999","999999","0","0","999999","0","1","1","1","3","4","5","3","5","1","3","2","2","2","999999","0","0","4","1","1","1","1","2302","999999","999999","2","999999","2","1","2","2","4","4","4","1","2","1","4","4","4","2","3","3","2","2","3","0","0","2","1","11","2","5","1","3","999999","888888","999999","2","2","3","2","1","3","1","1","4","2301","3","1","1","1","2","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","10","2","7","60.816","JAM14_0278","1"
"23","2dd02da7-1bb7-46e3-96c5-f2b29e8b8472-641fecc7ad454b8b38609307","2302","3","214","2303","2314","242","2","5","2","28feb2014","1","2","1962","52","4","5","3","3","2","2","5","2","2","2","2","2","2","4","3","2","1","4","3","1","2","4","2","1","1","1","2","999999","999999","999999","2","2","2","2","1","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","1","1","888888","4","3","4","4","4","2","1","4","0","999999","999999","1","2","6","2","1","1","7","6","7","1","3","4","1","2","3","1","1","7","7","6","7","888888","888888","2","1","1","4","2","5","7","7","1","5","5","4","3","2","2","7","6","1","7","888888","2","2","2","8","9","8","10","10","8","4","3","1","1","1","7","2","0","0","0","0","999999","999999","0","999999","0","1","1","1","3","3","5","5","5","1","3","1","2","1","3","0","1","1","1","1","1","1","2302","999999","999999","1","2302","1","3","2","2","1","1","1","1","2","2","2","2","888888","2","3","3","3","3","3","1","1","2","1","11","2","5","1","3","999999","6","999999","1","1","3","2","3","5","0","2","4","2301","5","1","1","1","1","60","1","0","1","2","1","0","0","1","1","1","0","1","0","0","2","9","2","7","87.90000000000002","JAM14_0279","2"
"23","2dd02da7-1bb7-46e3-96c5-f2b29e8b8472-641fecc7ad454b8b38609308","2302","3","214","2303","2314","242","2","5","2","28feb2014","1","1","1941","73","1","5","3","3","2","2","4","2","4","3","4","4","4","999999","3","2","1","5","2","1","888888","8","2","1","1","2","1","4","1","1","2","1","1","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","1","4","1","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","1","3","1","1","2","999999","999999","999999","999999","999999","1","1","2","4","4","1","3","2","2","3","3","888888","888888","999999","999999","3","2","3","4","3","6","6","5","4","2","7","6","7","6","7","7","5","7","5","3","5","3","4","3","5","6","6","4","7","3","6","5","4","1","3","1","3","1","5","4","6","3","6","2","3","1","7","2","2","2","8","7","4","5","2","1","5","7","1","0","0","0","999999","999999","999999","0","999999","1","3","1","1","1","1","1","1","5","2","999999","1","2","2","999999","1","0","1","1","1","1","1","2301","999999","999999","1","2301","1","2","2","2","1","1","4","1","1","1","2","1","4","1","3","3","3","3","3","0","0","2","2","5","888888","2","1","6","999999","4","4","1","2","4","1","6","4","0","10","4","2301","5","1","1","888888","1","888888","1","0","1","0","0","1","0","0","0","0","0","0","999999","0","2","10","2","7","72.733","JAM14_0280","1"
"23","2dd02da7-1bb7-46e3-96c5-f2b29e8b8472-641fecc7ad454b8b38609314","2302","3","214","2303","2314","243","2","5","2","27feb2014","1","1","1965","49","3","5","3","3","2","2","3","2","3","4","4","3","4","999999","988888","3","1","5","3","2","2","5","2","1","1","2","2","999999","999999","999999","2","2","2","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","3","4","2","1","1","1","1","1","3","2","4","0","999999","999999","3","2","4","1","1","1","1","3","5","4","1","1","1","1","1","1","1","7","7","1","3","3","4","3","5","4","4","1","6","1","1","3","5","988888","2","2","2","5","3","4","5","1","6","2","3","2","5","5","988888","7","7","5","7","5","1","1","4","4","1","0","0","0","999999","0","999999","0","0","1","4","1","5","5","5","4","5","5","2","999999","2","2","2","999999","0","0","1","4","1","1","1","2302","999999","999999","1","2302","3","3","2","2","4","1","1","1","2","1","4","3","888888","4","3","3","2","2","3","0","1","2","2","4","2","3","4","2","3","988888","988888","888888","1","3","3","1","4","2","5","4","2302","5","1","1","1","1","13","1","0","1","1","1","1","0","1","1","1","888888","1","1","0","2","10","2","7","79.68300000000002","JAM14_0281","1"
"23","2dd02da7-1bb7-46e3-96c5-f2b29e8b8472-641fecc7ad454b8b38609317","2302","3","214","2303","2314","243","2","5","2","27feb2014","1","2","1986","28","2","1","3","1","2","2","3","1","3","1","2","3","4","1","3","4","4","2","1","1","2","7","2","1","1","2","2","999999","999999","999999","2","2","1","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","4","1","1","1","1","3","3","2","4","0","999999","999999","3","3","4","3","3","3","2","4","5","4","2","5","1","6","1","2","3","7","5","2","2","2","3","2","2","2","3","2","1","2","6","2","1","3","2","3","4","3","5","5","2","5","6","3","3","2","5","5","5","3","2","3","1","1","1","1","1","7","2","0","0","0","999999","0","999999","0","0","0","2","3","5","5","5","5","5","5","2","999999","2","2","2","999999","0","0","4","3","1","1","1","77","999999","999999","2","999999","4","3","1","1","4","4","888888","3","1","1","4","888888","888888","2","3","3","2","2","3","1","1","2","2","11","2","2","1","1","2","8","7","2","2","2","1","1","3","1","1","4","2302","2","1","1","1","1","66","1","0","1","0","0","1","0","0","0","0","0","1","1","0","2","6","2","7","54.666000000000004","JAM14_0282","2"
"23","2dd02da7-1bb7-46e3-96c5-f2b29e8b8472-641fecc7ad454b8b38609318","2302","3","214","2303","2314","243","2","5","2","27feb2014","1","1","1994","20","2","5","3","2","2","2","4","2","3","2","4","1","4","999999","2","1","2","1","2","1","2","10","2","1","2","2","2","999999","999999","999999","2","2","2","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","1","5","3","1","1","1","4","3","3","4","0","999999","999999","1","2","4","5","4","6","4","6","6","5","3","7","5","5","4","5","3","7","7","2","7","6","5","3","4","5","3","6","7","2","5","6","4","1","4","2","3","3","7","3","5","3","6","2","2","1","10","8","2","10","6","4","3","2","5","1","1","7","1","0","0","0","999999","999999","999999","0","999999","0","2","4","1","5","5","2","5","5","2","999999","2","2","2","999999","0","0","4","2","1","1","2","999999","6","999999","2","999999","2","2","2","2","4","4","1","1","2","1","1","2","4","2","3","3","888888","3","1","0","0","2","2","12","3","5","1","4","999999","15","999999","2","1","2","1","1","6","2","0","4","2301","1","1","1","1","2","62","1","0","1","1","1","1","1","1","1","1","1","1","1","0","2","9","2","7","58.833","JAM14_0283","1"
"23","2dd02da7-1bb7-46e3-96c5-f2b29e8b8472-641fecc7ad454b8b38609336","2302","3","215","2303","2315","246","2","5","2","25feb2014","1","1","1984","30","3","1","3","3","2","2","3","2","4","4","4","4","4","999999","3","3","3","2","2","1","2","5","2","1","2","2","2","999999","999999","999999","2","2","2","1","1","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","1","4","1","1","1","1","1","3","3","4","0","999999","999999","2","2","3","2","2","2","3","1","2","5","3","2","1","1","2","2","2","7","6","5","6","5","6","4","3","2","2","1","1","1","3","1","4","2","4","3","4","3","1","2","2","1","1","2","3","1","10","10","1","5","5","10","6","6","1","1","7","7","1","0","0","0","999999","0","999999","999999","999999","1","1","5","5","5","5","4","5","5","1","3","2","2","2","999999","0","0","4","1","1","1","2","999999","77","999999","1","2302","3","1","1","2","4","4","1","1","1","1","3","888888","888888","3","4","2","3","1","1","1","1","2","2","11","888888","988888","3","1","2","9","9","2","1","3","1","3","3","1","1","4","2302","4","2","888888","1","2","28","1","0","1","0","0","1","0","0","0","0","0","1","1","0","2","9","2","7","68.4","JAM14_0284","1"
