"test","date","rep","isolate","race","accession","id","plant_1","plant_2","plant_3","plant_4","plant_5","plant_6","average_score","county","township","tissue"
"1.0","8-Jul","2.0","134","3.0","PBC137","22.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","Nantou","Hsinyi","Stem"
"1.0","8-Jul","2.0","134","3.0","PI201234","23.0","1.0","3.0","1.0","1.0","3.0","3.0","2.0","Nantou","Hsinyi","Stem"
"1.0","8-Jul","2.0","134","3.0","PBC602","24.0","1.0","7.0","9.0","3.0","1.0","9.0","5.0","Nantou","Hsinyi","Stem"
"1.0","8-Jul","2.0","134","3.0","EC","25.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","Nantou","Hsinyi","Stem"
"1.0","8-Jul","2.0","134","3.0","EC","25.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","Nantou","Hsinyi","Stem"
"1.0","8-Jul","2.0","134","3.0","PBC137","26.0","7.0","7.0","7.0","9.0","7.0","7.0","7.3","Nantou","Hsinyi","Stem"
"1.0","8-Jul","2.0","134","3.0","PBC137","26.0","7.0","7.0","9.0","7.0","7.0","7.0","7.3","Nantou","Hsinyi","Stem"
"1.0","8-Jul","2.0","134","3.0","PI201234","27.0","1.0","3.0","1.0","3.0",,"1.0","1.8","Nantou","Hsinyi","Stem"
"1.0","8-Jul","2.0","134","3.0","PI201234","27.0","1.0","1.0","3.0",,"1.0","1.0","1.4","Nantou","Hsinyi","Stem"
"1.0","8-Jul","2.0","134","3.0","PBC602","28.0","3.0","9.0","9.0","5.0","5.0","3.0","5.7","Nantou","Hsinyi","Stem"
"1.0","8-Jul","2.0","134","3.0","PBC602","28.0","5.0","3.0","9.0","5.0","1.0","9.0","5.3","Nantou","Hsinyi","Stem"
"1.0","7-Jul","1.0","373",,"NMCA10399","1.0","9.0","9.0","5.0","9.0","9.0","3.0","7.3","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"CM334","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"NMRIL-A","3.0","1.0","1.0","3.0","7.0","1.0","1.0","2.3","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"NMRIL-B","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"NMRIL-E","5.0","1.0","5.0","7.0","1.0","1.0","1.0","2.7","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"NMRIL-F","6.0","1.0","1.0","3.0","5.0","1.0","1.0","2.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"NMRIL-G","7.0",,,"3.0",,"1.0","3.0","2.3","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"NMRIL-H","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"NMRIL-I","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"NMRIL-M","10.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"NMRIL-N","11.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"NMRIL-O","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"NMRIL-P","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"NMRIL-R","14.0","1.0","9.0","3.0","5.0","5.0","3.0","4.3","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"NMRIL-S","15.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"NMRIL-X","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"NMRIL-Z","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"NMRIL-AA","18.0","0.0",,"0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"NMRIL-AD","19.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"NMRIL-AE","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"EC","21.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"PBC137","22.0","3.0","5.0","7.0","3.0","3.0","3.0","4.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"PI201234","23.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"PBC602","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"EC","25.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"EC","25.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"PBC137","26.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"PBC137","26.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"PI201234","27.0","3.0","3.0","3.0","5.0","1.0","3.0","3.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"PI201234","27.0","1.0","1.0","3.0","3.0","1.0","1.0","1.7","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"PBC602","28.0","9.0","3.0","9.0","3.0","9.0","5.0","6.3","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","373",,"PBC602","28.0","9.0","7.0","3.0","5.0","1.0","1.0","4.3","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"NMCA10399","1.0","9.0","9.0","3.0","9.0","1.0","7.0","6.3","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"CM334","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"NMRIL-A","3.0","1.0","1.0","1.0","1.0","3.0","1.0","1.3","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"NMRIL-B","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"NMRIL-E","5.0","1.0","1.0","1.0","1.0","3.0","1.0","1.3","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"NMRIL-F","6.0","1.0","3.0","1.0","3.0","3.0","1.0","2.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"NMRIL-G","7.0","0.0","0.0","0.0","1.0","1.0","1.0","0.5","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"NMRIL-H","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"NMRIL-I","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"NMRIL-M","10.0","3.0","1.0","1.0","3.0","1.0","3.0","2.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"NMRIL-N","11.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"NMRIL-O","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"NMRIL-P","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"NMRIL-R","14.0","3.0","3.0","3.0","3.0","5.0","3.0","3.3","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"NMRIL-S","15.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"NMRIL-X","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"NMRIL-Z","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"NMRIL-AA","18.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"NMRIL-AD","19.0","1.0","1.0","3.0","3.0","3.0","1.0","2.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"NMRIL-AE","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"EC","21.0","7.0","9.0","9.0","9.0","7.0","9.0","8.3","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"PBC137","22.0","5.0","5.0","3.0","9.0","5.0","5.0","5.3","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"PI201234","23.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"PBC602","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"EC","25.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"EC","25.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"PBC137","26.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"PBC137","26.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"PI201234","27.0","3.0","3.0","1.0","1.0","5.0","1.0","2.3","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"PI201234","27.0","1.0","3.0","3.0","1.0","1.0","1.0","1.7","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"PBC602","28.0","9.0","3.0","3.0","9.0","9.0","1.0","5.7","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","373",,"PBC602","28.0","9.0","9.0","7.0","9.0","3.0","3.0","6.7","Chiayi","Lucao","Stem"
"1.0","7-Jul","2.0","374",,"NMCA10399","1.0","7.0","9.0","9.0","3.0","9.0","9.0","7.7","Chiayi","Lucao","Stem"
"1.0","7-Jul","1.0","374",,"CM334","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"NMRIL-A","3.0","1.0","1.0","1.0","1.0","1.0","3.0","1.3","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"NMRIL-B","4.0","1.0","1.0","1.0","1.0","1.0","0.0","0.8","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"NMRIL-E","5.0","6.0","7.0","3.0","1.0","1.0","3.0","3.5","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"NMRIL-F","6.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"NMRIL-G","7.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"NMRIL-H","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"NMRIL-I","9.0","1.0","1.0","5.0","3.0","1.0","1.0","2.0","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"NMRIL-M","10.0","1.0","3.0","5.0","1.0","1.0","3.0","2.3","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"NMRIL-N","11.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"NMRIL-O","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"NMRIL-P","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"NMRIL-R","14.0","0.0","1.0","1.0","1.0","5.0","1.0","1.5","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"NMRIL-S","15.0","3.0","3.0","3.0","1.0","5.0","1.0","2.7","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"NMRIL-X","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"NMRIL-Z","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"NMRIL-AA","18.0","1.0","1.0","1.0","3.0","1.0","7.0","2.3","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"NMRIL-AD","19.0","1.0","1.0","3.0","5.0","1.0","3.0","2.3","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"NMRIL-AE","20.0","1.0","1.0","5.0","1.0","1.0","1.0","1.7","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"EC","21.0","7.0","9.0","9.0","7.0","9.0","9.0","8.3","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"PBC137","22.0","7.0","7.0","5.0","7.0","7.0","7.0","6.7","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"PI201234","23.0","1.0","3.0","1.0","1.0","1.0","1.0","1.3","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"PBC602","24.0","1.0","5.0","3.0","3.0","9.0","1.0","3.7","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"EC","25.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"EC","25.0","7.0","7.0","7.0","7.0","7.0","9.0","7.3","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"PBC137","26.0","7.0","7.0","7.0","9.0","7.0","9.0","7.7","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"PBC137","26.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"PI201234","27.0","3.0","1.0","1.0","1.0","1.0","1.0","1.3","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"PI201234","27.0","3.0","1.0","5.0","3.0","1.0","3.0","2.7","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"PBC602","28.0","9.0","9.0","1.0","7.0","7.0","3.0","6.0","Chiayi","Lucao","Root"
"1.0","7-Jul","1.0","374",,"PBC602","28.0","7.0","9.0","1.0","1.0","9.0","7.0","5.7","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"NMCA10399","1.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"CM334","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"NMRIL-A","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"NMRIL-B","4.0","0.0","1.0","1.0","2.0","2.0","1.0","1.2","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"NMRIL-E","5.0","3.0","1.0","5.0","2.0","1.0","2.0","2.3","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"NMRIL-F","6.0","3.0","2.0","1.0","1.0","1.0","5.0","2.2","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"NMRIL-G","7.0","2.0","2.0","7.0",,"5.0",,"4.0","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"NMRIL-H","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"NMRIL-I","9.0","0.0","2.0","2.0","2.0","1.0","1.0","1.3","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"NMRIL-M","10.0","1.0","2.0","3.0","3.0","3.0","3.0","2.5","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"NMRIL-N","11.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"NMRIL-O","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"NMRIL-P","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"NMRIL-R","14.0","9.0","3.0","7.0","3.0","1.0","5.0","4.7","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"NMRIL-S","15.0","3.0","1.0","7.0","1.0","1.0","1.0","2.3","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"NMRIL-X","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"NMRIL-Z","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"NMRIL-AA","18.0","1.0","1.0","1.0","1.0","1.0","3.0","1.3","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"NMRIL-AD","19.0","2.0","2.0","1.0","2.0","2.0","3.0","2.0","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"NMRIL-AE","20.0","3.0","3.0","5.0","1.0","1.0","3.0","2.7","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"EC","21.0","7.0","7.0","9.0","9.0","9.0","9.0","8.3","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"PBC137","22.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"PI201234","23.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"PBC602","24.0","3.0","1.0","3.0","3.0","1.0","5.0","2.7","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"EC","25.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"EC","25.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"PBC137","26.0","9.0","7.0","9.0","9.0","7.0","7.0","8.0","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"PBC137","26.0","7.0","7.0","7.0","9.0","7.0","7.0","7.3","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"PI201234","27.0","3.0","1.0","3.0","3.0","1.0","1.0","2.0","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"PI201234","27.0","1.0","1.0","1.0","3.0","1.0","1.0","1.3","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"PBC602","28.0","9.0","9.0","9.0","9.0","9.0","7.0","8.7","Chiayi","Lucao","Root"
"1.0","7-Jul","2.0","374",,"PBC602","28.0","9.0","5.0","7.0","7.0","3.0","7.0","6.3","Chiayi","Lucao","Root"
"1.0","8-Jul","1.0","375",,"NMCA10399","1.0","9.0","9.0","1.0","9.0","9.0","9.0","7.7","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"CM334","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"NMRIL-A","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"NMRIL-B","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"NMRIL-E","5.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"NMRIL-F","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"NMRIL-G","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"NMRIL-H","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"NMRIL-I","9.0","5.0","1.0","1.0","9.0","3.0","1.0","3.3","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"NMRIL-M","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"NMRIL-N","11.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"NMRIL-O","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"NMRIL-P","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"NMRIL-R","14.0","1.0","1.0","1.0","1.0","3.0","1.0","1.3","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"NMRIL-S","15.0","3.0","9.0","1.0","1.0","3.0","3.0","3.3","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"NMRIL-X","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"NMRIL-Z","17.0","1.0","3.0","1.0","7.0","1.0","1.0","2.3","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"NMRIL-AA","18.0","1.0","1.0","1.0","1.0","1.0","7.0","2.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"NMRIL-AD","19.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"NMRIL-AE","20.0","1.0","1.0","1.0","7.0","1.0","1.0","2.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"EC","21.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"PBC137","22.0","9.0","9.0","7.0","7.0","7.0","9.0","8.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"PI201234","23.0","1.0","3.0","1.0","1.0","1.0","1.0","1.3","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"PBC602","24.0","1.0","3.0","1.0","9.0","1.0","9.0","4.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"EC","25.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"EC","25.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"PBC137","26.0","9.0","9.0","9.0","9.0","7.0","7.0","8.3","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"PBC137","26.0","9.0","9.0","9.0","7.0","9.0","9.0","8.7","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"PI201234","27.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"PI201234","27.0","1.0","3.0","5.0","5.0","9.0","3.0","4.3","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"PBC602","28.0","9.0","3.0","9.0","9.0","9.0","3.0","7.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","1.0","375",,"PBC602","28.0","9.0","9.0","9.0","9.0","3.0","9.0","8.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","2.0","375",,"NMCA10399","1.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","2.0","375",,"CM334","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","2.0","375",,"NMRIL-A","3.0","1.0","1.0","1.0","3.0","1.0","3.0","1.7","Yunlin","Chitong","Stem"
"1.0","8-Jul","2.0","375",,"NMRIL-B","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","2.0","375",,"NMRIL-E","5.0","1.0","1.0","1.0","1.0","9.0","1.0","2.3","Yunlin","Chitong","Stem"
"1.0","8-Jul","2.0","375",,"NMRIL-F","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","2.0","375",,"NMRIL-G","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","2.0","375",,"NMRIL-H","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","2.0","375",,"NMRIL-I","9.0","3.0","1.0","3.0","3.0","1.0","1.0","2.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","2.0","375",,"NMRIL-M","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","2.0","375",,"NMRIL-N","11.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","2.0","375",,"NMRIL-O","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","2.0","375",,"NMRIL-P","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","2.0","375",,"NMRIL-R","14.0","9.0","3.0","1.0","7.0","5.0","3.0","4.7","Yunlin","Chitong","Stem"
"1.0","8-Jul","2.0","375",,"NMRIL-S","15.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","2.0","375",,"NMRIL-X","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","2.0","375",,"NMRIL-Z","17.0","1.0","1.0","7.0","1.0","1.0","1.0","2.0","Yunlin","Chitong","Stem"
"1.0","8-Jul","2.0","375",,"NMRIL-AA","18.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","Yunlin","Chitong","Stem"
