"pais","year","idnum","areaenum","estratopri","upm","prov","municipio","cosdistrito","cossegmento","cossec","cluster","tamano","ur","idiomaq","sexo","hora1","entrev","q1","a4","a1","a2","a3","a4i","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","np1","np2","sgl1","sgl2","lgl2","lgl2a","lgl2b","cp5","cp6","cp7","cp8","cp9","cp10","cp13","cp20","ls3","it1","it1a","it1b","l1","immig1","immig2","prot1","prot2","jc15","jc16","vic1","vic10","aoj1","aoj1b","vic20","vic21","vic22","vic23p","vic23","vic23a","vic24","vic25","vic26","vic27","vic28","vic29","vic30","vic31","vic32","vic33","aoj8","aoj11","vic40","vic41","vic42","vic43","vic44","vic45","aoj11a","vic11","aoj12","aoj12a","aoj16a","aoj17","aoj18","vic50","vic51","vic52a","vic52b","vic53","vic54","vic55","vic56","b1","b2","b3","b4","b6","b10a","b11","b13","b14","b18","b20","b21","b21a","b31","b32","cosb1","cosb2","cosb3","b43","b17","b19","b37","b50","b47","b48","n1","n3","n9","n10","n11","n12","epp1","epp2","epp3","ec1","ec2","ec3","ec4","m1","m2","pop101","pop102","pop103","pop106","pop107","pop109","pop110","pop112","pop113","eff1","eff2","ing4","pn2","dem23","ros1","ros2","ros3","ros4","pn4","pn5","e5","e8","e11","e15","e14","e2","e3","e16","d1","d2","d3","d4","d5","dem2","dem11","aut1","aut2","pp1","pp2","dc10","dc13","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc17","exc18","exc7","gi1","gi2","gi3","gi4","gi5","vb1","vb2","vb3","vb50","vb10","vb11","vb12","pol1","pol2","vb20","vb21","ls6","sd1","sd2","sd3","sd4","sd5","sd6","sd7","sd8","sd9","sd10","sd11","sd12","ls4","cosvr1","cosvr2a","cosvr2b","cosvr2c","cosvr2d","cosvr2e","cosvr2f","cosvr2g","cosvr2h","cosvr2i","cosvr2j","cosvr2k","cosvr2l","cosvr2m","cosvr2n","cosvr2o","cosvr2p","cosvr2q","cosvr2r","cosvr2z","cosvr3","cosvr4","cosvr4otr","cosvr5","cosvr5otr","cosvr6a","cosvr6b","cosvr6c","cosvr6d","cosvr7","cosvr8","cosvr9","cosvr10","cosvr11","cosvb8","cosvb9","cosvb10","ednivel","ed","edanno","q2","q3","q5a","q10","q10a","q10a1","q10b","q10c","q16","q14","q10d","q11","q12","q12a","etid","www1","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup4a","ocup1","ocup1a","ocup12a","ocup12","ocup1c","ocup27","ocup28","ocup29","ocup30","ocup31","ocup31a","hora2","ti"
"6","2008","273","41","601","106","601","106","106010","10601067","0","30","1","1","1","2","2008-02-07T12:03:37.000","0","2","5.0","3.0","3.0","1.0","4.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","3.0","1.0","4.0","1.0","4.0","4.0","4.0","4.0","4.0","4.0","1.0","2.0","4.0","2.0","9.0","2.0","1.0","3.0",,"2.0","2.0","2.0",,,,"0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0",,"0.0","0.0","0.0","1.0","2.0","2.0","4.0","2.0","2.0","1.0","3.0","1.0","1.0","7.0","40000.0","40000.0","4.0","2.0","6.0","6.0","5.0","7.0","7.0","6.0","6.0","6.0","7.0","6.0","7.0","6.0","7.0","6.0","6.0","6.0","7.0","7.0","7.0",,,"5.0","6.0","6.0","7.0","7.0","6.0","5.0","6.0","6.0","5.0","5.0","3.0","3.0","4.0","2.0","5.0","4.0","1.0","2.0","4.0","5.0","7.0","2.0","7.0","6.0","4.0","2.0","2.0","2.0","4.0","6.0","7.0","2.0","2.0","6.0","6.0","6.0","2.0","2.0","7.0","8.0","8.0","2.0","2.0","2.0","1.0","1.0","2.0","4.0","1.0","1.0","1.0","2.0","1.0","2.0","2.0","4.0","2.0","2.0","1.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2.0",,"2.0",,"0.0","0.0","3.0","1","8","1","1","8","1.0","1.0",,"2.0","1.0","602.0","5.0","2.0","4.0","2.0","1.0","8.0","1.0","2.0",,"1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0",,,,,,,,,,,,,,,,,,,,"1.0","2.0",,"6.0",,"3.0","4.0","4.0","4.0","7.0","3.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","9.0","3.0","59.0","1.0","2.0","7.0","2.0",,,"4.0",,"2.0","2.0","2.0","4.0","2.0","1.0","5.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","0.0","1.0","1.0","0.0","5.0",,,,,,,,,,,,"2008-02-07T14:06:11.000","7354.0"
"6","2008","274","41","601","106","601","106","106010","10601067","0","30","1","1","1","2","2008-02-08T13:01:02.000","0","2","0.0","4.0","1.0","4.0","4.0","4.0","3.0","3.0",,"2.0","2.0","2.0","2.0","2.0","5.0","4.0",,"5.0",,"4.0","1.0","4.0","4.0","4.0","4.0","4.0","4.0","1.0","1.0","4.0","2.0",,"5.0","1.0","3.0",,"2.0","2.0","2.0",,,,"0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0",,"0.0","1.0",,"2.0","3.0","1.0","4.0","2.0","4.0","3.0","3.0","1.0","2.0",,"0.0","0.0","4.0","4.0","1.0","7.0","3.0","5.0","6.0","5.0","2.0","5.0","6.0","6.0","5.0","1.0","3.0","5.0","1.0","7.0","4.0","6.0","7.0","7.0",,"1.0",,"1.0",,"4.0","2.0","2.0","6.0","4.0","4.0","1.0","6.0","3.0","4.0","7.0","7.0","4.0","3.0","3.0",,,"1.0","7.0","1.0","7.0",,"7.0",,"1.0","1.0",,"7.0","7.0","1.0","7.0","7.0","7.0",,"3.0","10.0","10.0","10.0","7.0","1.0","1.0","1.0","8.0","10.0","10.0","5.0","4.0","1.0","2.0","1.0","2.0","2.0","4.0","2.0","3.0","2.0","0.0","0.0","2.0",,"2.0",,"2.0",,"1.0","0.0","2.0",,"0.0","0.0","2.0","1","2","1","1","8","1.0","1.0","603.0","4.0","2.0",,,"3.0","4.0","3.0","1.0","9.0","2.0","2.0","1.0","1.0","1.0","2.0",,"2.0","2.0","2.0","2.0","2.0","2.0","1.0",,,,,,,,,,,,,,,,,,,,"2.0","2.0",,"4.0",,"1.0","0.0","0.0","0.0","4.0","3.0","3.0","2.0",,"6.0","1.0","2.0","1.0","6.0","6.0","54.0","2.0","1.0","8.0","2.0",,,"4.0",,"2.0","2.0","2.0","3.0","3.0","1.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","5.0",,,,,,,,,,,,"2008-02-08T14:54:44.000","6822.0"
"6","2008","275","42","601","106","601","106","106070","10607004","0","31","1","1","1","1","2008-02-05T08:53:19.000","2","1","1.0","3.0","1.0","1.0","1.0","3.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0","2.0","2.0","1.0","3.0","2.0","4.0","4.0","4.0","4.0","4.0",,"1.0","3.0","4.0","2.0","10.0","5.0","1.0","3.0",,"1.0","2.0","1.0","2.0","1.0",,"1.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0",,"0.0","0.0",,"1.0","3.0","4.0","3.0","1.0","4.0","1.0","2.0","1.0","4.0",,"0.0","0.0","1.0","3.0","5.0","6.0","6.0","7.0","6.0","4.0","7.0","6.0","5.0","5.0","7.0","5.0","6.0","5.0","5.0","6.0","7.0","7.0","7.0",,"6.0","5.0","5.0","6.0","7.0","5.0","6.0","5.0","6.0","6.0","6.0","5.0","5.0","6.0",,,"6.0",,"3.0","3.0","6.0","7.0","1.0","6.0","7.0","7.0",,"7.0","5.0","3.0","7.0","6.0","6.0","1.0","1.0","7.0","5.0","7.0","2.0","2.0","7.0","8.0","10.0","4.0","1.0","1.0","4.0","2.0","6.0","10.0","8.0","8.0","10.0","2.0","2.0","2.0","1.0","3.0","2.0","2.0","2.0","0.0","0.0","1.0","0.0","2.0",,"2.0",,"2.0",,"2.0",,"0.0","1.0","1.0","1","8","1","1","8","1.0","2.0",,"3.0","2.0",,,"1.0","4.0",,"1.0","10.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,,,,,,,,"1.0","2.0","1.0","1.0","5.0",,,"2.0","8.0","2.0","18.0","1.0","3.0","9.0","2.0",,,"4.0",,"2.0","1.0","1.0","0.0",,"2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","0.0","1.0","1.0","1.0","4.0",,,,,,,,,,,,"2008-02-06T12:33:12.000","99593.0"
"6","2008","276","42","601","106","601","106","106070","10607004","0","31","1","1","1","1","2008-02-05T09:55:35.000","0","1","5.0","3.0","1.0","1.0","1.0","3.0","1.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","4.0","3.0","1.0","3.0","1.0","4.0","3.0","4.0","4.0","4.0","4.0","4.0",,"2.0","2.0","2.0","2.0","8.0","2.0","1.0","3.0",,"2.0","2.0","2.0",,,,"0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0",,"0.0","0.0","0.0","2.0","2.0","3.0","3.0","1.0","3.0","1.0","3.0","2.0",,,"0.0","100000.0","1.0","3.0","5.0","5.0","6.0","5.0","6.0","4.0","7.0","5.0","5.0","5.0","6.0","3.0","4.0","7.0","2.0","4.0","6.0","7.0","7.0","6.0","5.0","4.0","6.0","7.0","5.0","3.0","4.0","4.0","6.0","4.0","4.0","4.0","7.0","5.0","6.0","7.0","7.0","5.0","2.0","2.0","2.0","2.0","1.0","7.0","4.0","3.0","4.0","6.0","4.0","5.0","5.0","5.0","5.0","2.0","2.0","4.0","4.0","6.0","2.0","2.0","10.0","10.0","10.0","8.0","2.0","2.0","1.0","2.0","2.0","8.0","6.0","7.0","4.0","1.0","2.0","2.0","2.0","3.0","2.0","3.0","1.0","0.0","0.0","2.0",,"2.0",,"2.0",,"1.0","0.0","2.0",,"0.0","0.0","4.0","1","8","1","1","1","1.0","2.0",,"4.0","1.0","603.0","2.0","2.0","2.0","3.0","1.0","8.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,,,,,,,,"3.0","3.0","1.0","1.0","6.0","6.0","5.0","3.0","13.0","1.0","18.0","1.0","3.0","8.0","2.0",,,"4.0",,"2.0","2.0","1.0","0.0",,"2.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","1.0","7.0",,,,,,,,,,,,"2008-02-05T11:32:57.000","5842.0"
"6","2008","277","42","601","106","601","106","106070","10607004","0","31","1","1","1","1","2008-02-06T11:48:31.000","7","1","5.0","3.0","1.0","3.0","4.0","4.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0",,,,"4.0","3.0","4.0","4.0","4.0","4.0","4.0",,"1.0","3.0","3.0","2.0","5.0","2.0","1.0","3.0",,,,"2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0",,"0.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0",,,,,"4.0","4.0","5.0","5.0","6.0","7.0","7.0","4.0","2.0","1.0","3.0","3.0","5.0","1.0","3.0","2.0","3.0","1.0","3.0",,"7.0","5.0",,"4.0","4.0","4.0",,"4.0","4.0","1.0","5.0","4.0","4.0","1.0","7.0","1.0","7.0","7.0","1.0","1.0","3.0","5.0","1.0","1.0","1.0",,"1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","7.0","1.0",,,"4.0","4.0","2.0","2.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0",,,,,,"2.0",,"2.0","1.0","3.0","2.0",,,"0.0","0.0","2.0",,"1.0","0.0","2.0",,"1.0","0.0","2.0",,"0.0","0.0","1.0","8","8","1","1","8","1.0","2.0",,,"2.0",,,"4.0","5.0","1.0","4.0","8.0","1.0","2.0","1.0","1.0","1.0","1.0",,"1.0","1.0","2.0","2.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,,,,,,,,,,"2.0",,,,,"1.0","6.0","6.0","48.0","1.0","4.0","7.0","2.0",,,"4.0",,"2.0","2.0","3.0","2.0","0.0","1.0","5.0","1.0","1.0","1.0","0.0",,"1.0","1.0","0.0","1.0","1.0","0.0","2.0","10.0","4.0",,,"1.0",,"2.0",,,,,"2008-02-06T12:08:30.000","1199.0"
"6","2008","278","42","601","106","601","106","106070","10607004","0","31","1","1","1","2","2008-02-06T10:53:05.000","0","2","1.0","4.0","1.0","3.0","4.0","5.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","2.0","5.0","2.0","3.0","4.0","2.0","4.0","4.0","4.0","4.0","4.0","1.0","3.0","4.0","2.0","3.0","1.0","1.0","3.0",,"2.0","2.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","1.0",,"0.0","1.0","0.0","1.0","3.0","3.0","2.0","2.0","4.0","1.0","3.0","1.0","7.0",,"0.0","0.0","4.0","3.0","1.0","7.0","3.0","6.0","6.0","3.0","7.0","4.0","1.0","7.0","7.0","5.0","5.0","7.0","5.0","6.0","7.0","7.0","7.0",,,"1.0","6.0","7.0","6.0","2.0","4.0","1.0","5.0","7.0","7.0","5.0","3.0","4.0","1.0","7.0",,"2.0","3.0","4.0","1.0","1.0","2.0","7.0","7.0","6.0","2.0","4.0",,"1.0","2.0",,"7.0","7.0",,"6.0","4.0","7.0","2.0","3.0","10.0","10.0","9.0","1.0","1.0","1.0","1.0","1.0",,"10.0","1.0","1.0","1.0","3.0","1.0","2.0","1.0","4.0","2.0","1.0","1.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"1.0","0.0","1.0","0.0","0.0","0.0","3.0","8","8","1","1","8","1.0","2.0",,"4.0","2.0",,,"3.0","4.0",,"1.0","10.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0",,"1.0","1.0","1.0","1.0","1.0",,,,,,,,,,,,,,,,,,,,"1.0","1.0",,"5.0",,"4.0","3.0","4.0",,"7.0","4.0","3.0","2.0",,"1.0","6.0","5.0","1.0","6.0","6.0","27.0","1.0","2.0","2.0","2.0",,,"4.0",,"2.0","2.0","5.0","1.0","1.0",,"5.0","1.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","5.0",,,,,,,,,,,,"2008-02-06T11:40:19.000","2834.0"
"6","2008","279","42","601","106","601","106","106070","10607004","0","31","1","1","1","2","2008-02-05T09:56:03.000","0","2","5.0","4.0","1.0","1.0","4.0","3.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","5.0","5.0","2.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","1.0","1.0","3.0","2.0","8.0","3.0","1.0","3.0",,"2.0","2.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","3.0","0.0","0.0",,"0.0","0.0","0.0","1.0","3.0","2.0","3.0","2.0","4.0","1.0","3.0","1.0","3.0","7.0","100000.0","0.0","2.0","4.0","7.0","7.0","7.0","7.0","7.0","6.0","7.0","3.0","5.0","6.0","7.0","5.0","7.0","6.0","7.0","4.0","3.0","5.0","7.0","6.0","6.0","6.0","6.0","7.0","6.0","7.0","7.0","7.0","7.0","6.0","6.0","5.0","5.0","7.0","7.0","7.0","5.0","2.0","2.0","4.0","3.0","6.0","5.0","5.0","7.0","6.0","6.0","5.0","6.0","5.0","5.0","6.0","7.0","1.0","2.0","5.0","7.0","5.0","2.0","1.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","9.0","9.0","8.0","1.0","7.0","2.0","2.0","2.0","2.0","4.0","2.0","1.0","2.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2.0",,"2.0",,"0.0","0.0","1.0","8","1","1","1","8","1.0","1.0","602.0","2.0","2.0",,,"3.0","5.0","2.0","1.0","10.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,,,,,,,,"3.0","1.0","2.0",,"6.0","6.0","1.0","1.0","6.0","6.0","59.0","1.0","3.0","8.0","2.0",,,"4.0",,"2.0","1.0","2.0","2.0","1.0","1.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","7.0",,,,,,,,,,,,"2008-02-05T10:48:36.000","3153.0"
"6","2008","280","42","601","106","601","106","106070","10607004","0","31","1","1","1","2","2008-02-06T11:09:32.000","7","2","5.0","1.0","1.0","3.0","4.0","3.0","3.0","4.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","4.0","1.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","1.0","4.0","2.0","8.0","3.0","1.0","3.0",,,,"2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0",,"0.0","1.0","0.0","1.0","2.0","3.0","3.0","2.0","3.0","1.0","3.0","2.0",,,,,"3.0","2.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","3.0","5.0","7.0","1.0","4.0","3.0","3.0",,"3.0",,"7.0","6.0",,"5.0",,,,"6.0","7.0","6.0","7.0","4.0","4.0",,"7.0","1.0",,"7.0",,"1.0","2.0","4.0",,,,,"1.0","1.0",,,"1.0","1.0","1.0","7.0","7.0","7.0","5.0","5.0","5.0","5.0","2.0","2.0","10.0","10.0","10.0",,"1.0","1.0","1.0","1.0",,,,,"5.0","2.0","1.0","1.0","1.0",,"2.0",,,"0.0","0.0","2.0",,"1.0","0.0","2.0",,"1.0","0.0","2.0",,"0.0","0.0","1.0","1","1","1","1","8","1.0","1.0","603.0","3.0","2.0",,,"3.0","4.0","1.0","3.0","8.0","1.0","2.0",,"1.0","1.0","1.0",,"1.0","1.0","2.0","2.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,,,,,,,,,,,,"1.0","1.0","2.0","1.0","5.0","5.0",,"1.0","2.0","6.0","2.0",,,"4.0",,"2.0","2.0","5.0","2.0","0.0","1.0","5.0","1.0","1.0","1.0","0.0",,"1.0","1.0","0.0","1.0","1.0","0.0","1.0","13.0","2.0","5.0",,"1.0","1.0",,,,,,"2008-02-06T11:35:15.000","1543.0"
"6","2008","281","43","601","106","601","106","106070","10607016","0","32","1","1","1","1","2008-02-06T12:44:29.000","2","1","3.0","3.0","2.0","4.0","4.0","3.0","2.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","3.0","4.0","2.0","4.0","4.0","4.0","4.0","4.0",,"1.0","1.0","4.0","2.0",,"2.0",,"3.0",,"2.0",,"2.0",,,,"0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0",,,"0.0","0.0",,"1.0","2.0","4.0","4.0","2.0","4.0","1.0",,"2.0",,,"0.0","0.0","1.0","3.0",,"7.0","7.0","7.0","7.0","4.0","7.0","3.0","4.0","7.0","7.0","4.0","7.0","4.0","7.0","7.0","7.0","5.0","7.0",,,"7.0",,"7.0","4.0","4.0","7.0","3.0",,"7.0","1.0","7.0","6.0","1.0",,,,"5.0","2.0","3.0",,,,"7.0","1.0","7.0","1.0","7.0",,"1.0","3.0",,,,"1.0","7.0","1.0",,"2.0","1.0","4.0","1.0","10.0","1.0","1.0","1.0","1.0","1.0","10.0","10.0","5.0","10.0","10.0","2.0","2.0","2.0","2.0","3.0","2.0","1.0","1.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2.0",,"2.0",,"0.0","0.0",,"8","8","1","1","8","1.0","1.0",,"4.0","1.0","602.0","4.0","3.0","5.0","2.0","1.0","10.0","1.0","2.0",,"1.0","1.0",,,"1.0","1.0","2.0","2.0","2.0","1.0","1.0",,,,,,,,,,,,,,,,,,,,"3.0","4.0",,"5.0",,"4.0",,,,"7.0","3.0","1.0","2.0",,"2.0","2.0","1.0","1.0","6.0","6.0","54.0","1.0","4.0","1.0","2.0",,,"4.0",,"2.0","3.0","1.0","0.0",,"4.0","5.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","0.0","3.0",,,,,,,,,,,,"2008-02-06T13:21:13.000","2204.0"
"6","2008","282","43","601","106","601","106","106070","10607016","0","32","1","1","1","1","2008-02-05T11:47:29.000","0","1","1.0","4.0","3.0","4.0","4.0","4.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","4.0","3.0","1.0","2.0","2.0","4.0","4.0","2.0","4.0","4.0","4.0","4.0",,"3.0","3.0","3.0","2.0","8.0","2.0","1.0","3.0",,"2.0",,"2.0",,,,"0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0","0.0","1.0","3.0","2.0","3.0","3.0","1.0","2.0",,"3.0","2.0",,,"100000.0","10000.0","1.0","3.0","2.0","5.0","4.0","6.0","4.0","6.0","5.0","6.0","6.0","6.0","5.0","4.0","6.0","6.0","5.0","5.0","4.0","4.0","7.0","6.0","6.0","6.0","6.0","5.0","5.0","6.0","4.0","5.0","5.0","4.0","5.0","6.0","5.0","4.0","5.0","3.0","6.0","5.0","3.0","3.0","6.0","3.0","5.0","5.0","5.0","6.0","4.0","6.0","3.0","3.0","4.0","6.0","6.0","6.0","4.0","5.0","6.0","6.0","3.0","2.0","10.0","9.0","5.0","8.0","3.0","4.0","6.0","3.0","5.0","6.0","6.0","5.0","7.0","1.0","1.0","1.0","1.0","4.0","2.0","3.0","2.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"1.0","0.0","2.0",,"0.0","1.0","1.0","2","8","1","1","8","1.0","2.0",,"2.0","2.0",,,"3.0","4.0","3.0","1.0","8.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,,,,,,,,"3.0","1.0","2.0",,"1.0","1.0","1.0","2.0","9.0","3.0","44.0","1.0","3.0","3.0","2.0",,,"1.0","3.0","1.0","2.0","3.0","2.0","2.0","2.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","0.0","1.0","4.0","4.0","40.0","3.0","1.0","1.0",,,,,,"2008-02-05T13:50:41.000","7392.0"
"6","2008","283","43","601","106","601","106","106070","10607016","0","32","1","1","1","1","2008-02-06T12:47:31.000","7","1","5.0","1.0","1.0","2.0","4.0","4.0","2.0","3.0","3.0","2.0","2.0","2.0","2.0","1.0","5.0","3.0","1.0","1.0","1.0","2.0","4.0","3.0","3.0","4.0","4.0","4.0",,"1.0","3.0","3.0","2.0","5.0","4.0","1.0","3.0",,,,"1.0","1.0","1.0",,,"1.0","0.0","1","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","4.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","2.0","3.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0",,,,"4.0","4.0","3.0","7.0","5.0","7.0","7.0","3.0","4.0","1.0","3.0","4.0","4.0","1.0","4.0","4.0","2.0",,"5.0",,"7.0","5.0",,,,,,"4.0","4.0","6.0","6.0","4.0","2.0","1.0","7.0","1.0","7.0","7.0","3.0","1.0","1.0","5.0","1.0","4.0","1.0","4.0","1.0",,"1.0",,"1.0","1.0","6.0","7.0","7.0",,"7.0","6.0","5.0","5.0","1.0","1.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0",,,,,,"2.0","1.0","1.0","2.0","3.0","2.0","2.0","1.0","0.0","0.0","1.0","0.0","2.0",,"2.0",,"1.0","0.0","1.0","0.0","0.0","0.0","1.0","8","8","1","1","8","1.0","2.0",,"3.0","2.0",,,"4.0","5.0","1.0","1.0","9.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0",,,,,,,,,,,,,,,,,,,,"1.0","2.0",,"4.0",,,,,,"6.0",,"3.0","2.0",,"6.0","6.0","1.0","1.0","6.0","6.0","44.0",,"5.0","3.0","2.0",,,"4.0",,"2.0","2.0","3.0","6.0","3.0","1.0","5.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","3.0",,,,,,,,,,,,"2008-02-06T13:14:23.000","1612.0"
