"pais","nidnum","nprov","ncant","nparoq","nsec","nmanz","nestrat","ur","tamano","idiomaq","q1","na4","a1","a2","a3","soct1","soct3","cp5","cp5a","cp5b","cp5c","cp5d","cp6","cp7","cp8","cp9","cp12","cp13","prot1","cp2","cp4","cp4a","ls3","it1","it2","it3","np1","np1b","np1c","np2","sgl1","jc13a","jc1","jc4","jc10","jc12","jc13","vic1","vic2","aoj1","aoj1a","aoj1b","st1","st2","st3","st4","aoj8","aoj11","aoj11a","aoj12","aoj16","aoj16a","aoj16b","aoj17","wc1","wc2","wc3","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b15","b16","b18","b19","b20","b21","b31","b32","b37","b43","b44","b45","b47","b48","n1","n3","n9","ing4","pn2","e5","e8","e11","e15","e14","e2","e3","e16","d37","d38","d1","d2","d3","d4","d5","lib1","lib2","lib3","lib4","acr1","pn4","pn5","pn6","dem13","dem2","aut1","pp1","pp2","abs5","m1","nm2","dc1","dc10","dc13","exc1","exc2","exc4","exc5","exc6","exc11","exc13","exc14","exc15","exc16","exc17","exc19","exc7","pc1","pc2","pc3","pc4","pc5","pc8","pc9","pc12","pc13","pc14","pc15","pc19","pc21","gi1","gi3","gi4","gi5","l1","der1","der2","der3","der4","vb1","vb2","nvb3","nvb4","nvb5","nvb6","nvb7","eref1","eref2","eref3","nerf4","ed","q2","q3","q4","q10","q10a","q10b","q11","q12","q14","netid","nleng1","r1","r3","r4","r4a","r5","r6","r7","r12","r14","r15","ocup1","ocup1a","desoc1","ti"
"5","116","55","5525","171","4101","2","2","1","1","1","2","3.0","3","1.0","3.0",,"1.0","2.0",,,,,"1.0","2.0","4.0","4.0","4.0","4.0","3.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","4.0","4.0","2.0","4.0",,,,,,,"2.0","99.0","9",,,"9.0","9.0","9.0","9.0","2.0","4.0","1.0","1.0","4.0","1.0","1.0","4.0","2.0","2.0","2.0",,,,,,,,,,"1.0",,,"1.0",,"2.0","3.0",,"1.0","4.0","7.0",,,"5.0","6.0","1.0","2.0","2.0","6.0","6.0","6.0","7.0","2.0","3.0","1.0","1.0","1.0","2.0","3.0","5.0",,,,,"1.0","1.0","1.0","1.0","1.0","2.0","1.0","3.0","3.0","1.0","2.0","2.0","4.0","2.0","1.0","4.0","2.0","1.0","1.0",,"0.0","0.0","1.0","0.0","0.0",,"0.0",,,,"0.0","1.0","1.0","5.0","5.0","3.0","4.0","7.0","7.0","9.0","3.0","7.0",,,"5.0","3.0","1.0","2","1","2","9.0","2.0","1.0","1.0",,"1.0","1","1.0",,"1.0","1.0","1.0",,,,,"6.0","66","3.0","2",,"2.0","9","1.0","5","2.0","6.0","1","1","1","0","0","0","0","0","1","0","0","3.0","5.0","2","25"
"5","117","55","5525","171","4101","4","2","1","1","1","2","3.0","4","1.0","4.0","5.0",,"2.0",,,,,"1.0","4.0","4.0","4.0","4.0","4.0","3.0","2.0","2.0","2.0","2.0","3.0","2.0",,"2.0","2.0","2.0","2.0","2.0","2.0",,,,,,"2.0","99.0","9",,,"9.0","9.0","9.0","9.0","1.0","4.0","1.0","4.0","3.0","2.0",,"2.0","2.0","2.0","2.0",,"6.0",,,,"2.0","7.0","2.0","1.0","2.0",,,"3.0","3.0","1.0","1.0","2.0","2.0","4.0","7.0","5.0","5.0","6.0","3.0","3.0","3.0","2.0","6.0","7.0","9.0","10.0","10.0","3.0","1.0","1.0","1.0","6.0","2.0","1.0","5.0","6.0","7.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","3.0","3.0","3.0","16.0","2.0","2.0","4.0","2.0","1.0","3.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0",,,,,,"0.0","0.0","1.0","7.0","6.0","6.0","6.0","5.0","6.0","9.0","6.0","5.0","6.0","5.0","5.0","5.0",,"2","2","2","7.0","2.0","1.0","1.0","2.0","1.0","2","99.0","6.0","2.0",,,"7.0","6.0","5.0","5.0","11.0","17","2.0","1",,"2.0","9","1.0","0",,"2.0","1","1","1","0","0","0","0","0","1","0","0","12.0","9.0","1","24"
"5","118","55","5525","171","4101","2","2","1","1","1","2","3.0","4","2.0","4.0","4.0","3.0","2.0",,,,,"4.0","4.0",,"4.0","4.0","4.0","3.0","2.0","2.0","2.0","2.0","3.0","1.0","1.0","2.0","3.0","3.0","2.0","3.0","2.0",,,,,,"2.0","99.0","9",,,"9.0","9.0","9.0","9.0","1.0","3.0","2.0","4.0","4.0","2.0",,"2.0","2.0","2.0","2.0","7.0","5.0","5.0","6.0","7.0","5.0","5.0","3.0","2.0","1.0","1.0","1.0","5.0","5.0","7.0","6.0","3.0","2.0","5.0","4.0","3.0","3.0","2.0","1.0","1.0","1.0","1.0","5.0","7.0","9.0","8.0","8.0","2.0","1.0","3.0","2.0","6.0","8.0","9.0","7.0","8.0","5.0","5.0","5.0","1.0","1.0","1.0","1.0","2.0","3.0","2.0","2.0","1.0","2.0","2.0","3.0","2.0","1.0","3.0","2.0","2.0","2.0","2.0","0.0","0.0","1.0","0.0","0.0",,,,,,"0.0","0.0","1.0","3.0","5.0","7.0","6.0","6.0","7.0","7.0","8.0","6.0","7.0","6.0","8.0","5.0",,"2","2","2","5.0","1.0","1.0","2.0","1.0","3.0","2","99.0","10.0","2.0",,,"5.0","5.0","6.0","9.0","10.0","17","2.0","3","2.0","2.0","9","1.0","0","2.0","2.0","1","1","1","0","0","0","0","0","1","0","0","12.0","9.0","1","20"
"5","119","55","5525","171","4101","4","2","1","1","1","1","1.0","1","1.0","4.0","4.0","2.0","2.0",,,,,"1.0","4.0","4.0","4.0","4.0","4.0","3.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0",,"3.0","4.0","2.0","3.0","2.0",,,,,,"1.0","2.0","2",,"3.0","9.0","9.0","9.0","9.0","1.0","2.0","1.0","3.0","4.0","2.0",,"2.0","2.0","1.0","1.0","3.0","7.0","6.0","5.0","7.0","4.0","3.0","6.0","2.0","7.0","5.0","6.0","5.0","3.0","2.0","1.0","3.0","3.0","7.0","7.0","5.0","6.0","3.0","5.0","6.0","7.0","7.0","4.0","7.0","5.0","10.0","9.0","1.0","1.0","1.0","1.0","1.0","1.0","9.0","4.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0",,"3.0",,"4.0",,"10.0","2.0","2.0","4.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0",,,"0.0",,,"0.0","0.0","0.0","1.0","3.0","9.0","9.0","8.0","8.0","9.0","9.0","7.0","7.0","6.0","8.0","9.0","10.0","1.0","2","1","1","5.0","2.0","1.0","2.0","3.0","1.0","1","1.0",,"1.0","2.0",,"9.0","9.0","2.0","10.0","5.0","53","2.0","1","6.0","2.0","9","2.0","7","2.0","2.0","1","1","0","0","0","0","0","0","0","0","0","7.0","5.0","2","32"
"5","120","55","5525","171","4101","1","2","1","1","1","1","3.0","1","1.0","3.0","5.0","3.0","2.0",,,,,"2.0","4.0","4.0","4.0","4.0","4.0","3.0","2.0","2.0","2.0","2.0","4.0","1.0","1.0","2.0","4.0","4.0","2.0",,"2.0",,,,,,"1.0","2.0","2",,"1.0","9.0","9.0","9.0","9.0","1.0","4.0","1.0","4.0","4.0","1.0","1.0","2.0","2.0","1.0","1.0","3.0","7.0","3.0","2.0","6.0","2.0","4.0","7.0","2.0","4.0","5.0","5.0","3.0","5.0","4.0","2.0","4.0","4.0","5.0","7.0","5.0","5.0","4.0","2.0","3.0","4.0","3.0","4.0","5.0","10.0","10.0","7.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","5.0","10.0","6.0","6.0","7.0","2.0","2.0","1.0","1.0","2.0","3.0","2.0","3.0","10.0","2.0","2.0","4.0","1.0","1.0","5.0","2.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","0.0",,,,,,"0.0","0.0","1.0","5.0","5.0","5.0","5.0","3.0","7.0","5.0","4.0","4.0","3.0","3.0","7.0","2.0","1.0","2","2","1","1.0","1.0","1.0","1.0","2.0","1.0","1","2.0",,"1.0","2.0","2.0","1.0","7.0","5.0","7.0","17.0","24","1.0","2","9.0","2.0","9","1.0","0","2.0","2.0","1","1","1","0","0","0","0","0","1","0","1","12.0","9.0","1","35"
"5","121","55","5525","171","4101","3","2","1","1","1","1","14.0","1","1.0","3.0","3.0",,"1.0","2.0","1.0","2.0","2.0","1.0","4.0","4.0","4.0","4.0","4.0","3.0","2.0","2.0","2.0",,"3.0","1.0","1.0","2.0","4.0","4.0","2.0","5.0",,,,,,,"1.0","2.0","2",,"1.0","9.0","9.0","9.0","9.0","2.0","3.0","1.0","3.0",,"1.0","1.0","3.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","3.0","3.0","2.0","6.0","7.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0",,"7.0","9.0","9.0","9.0","1.0","1.0","1.0","1.0","1.0","1.0","5.0","10.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","3.0","2.0","3.0","2.0","1.0","1.0","2.0","4.0","2.0","1.0","3.0","2.0","1.0","2.0","3.0","0.0","0.0","0.0","0.0","0.0",,,,,,"0.0","0.0","2.0","1.0","1.0","3.0","3.0","5.0","5.0","5.0",,,"3.0","2.0","5.0","1.0","1.0","1","1","1","10.0","1.0","1.0","1.0",,"2.0","2","99.0","10.0","2.0",,,"10.0","10.0","10.0","10.0","8.0","16","3.0","1",,"2.0","9","1.0","0","2.0","2.0","1","1","0","0","0","0","0","0","1","0","0","12.0","9.0","1","30"
"5","122","55","5525","172","80501","9","2","2","5","1","1","3.0","1","1.0","1.0","5.0","1.0","1.0","2.0","1.0","2.0","2.0","4.0","4.0","2.0","4.0","4.0","4.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","4.0","4.0","2.0","3.0","2.0",,,,,,"2.0","99.0","9",,,"2.0","2.0","9.0","9.0","1.0","2.0","2.0","2.0","4.0","2.0",,"4.0","2.0","2.0","2.0","5.0","6.0","4.0","5.0","6.0","6.0","5.0","6.0","5.0","5.0","6.0","6.0","5.0","5.0","5.0","5.0","6.0","6.0","6.0","7.0","6.0","6.0","6.0","5.0","5.0","5.0","6.0","6.0","6.0","9.0","9.0","9.0","6.0","3.0","3.0","1.0","1.0","1.0","8.0","9.0","8.0","9.0","7.0","2.0","3.0","1.0","1.0","1.0","2.0","3.0","2.0","1.0","12.0","2.0","2.0","4.0","2.0","1.0","4.0","2.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0",,"0.0","0.0",,,"0.0","0.0","1.0","1.0","1.0","5.0","5.0","3.0","7.0","4.0","5.0","7.0","4.0","7.0","9.0","3.0","1.0","1","1","1","8.0","1.0","1.0","1.0","1.0","1.0","1","2.0",,"1.0","2.0","2.0","10.0","9.0","6.0","8.0","16.0","45","1.0","2","6.0","2.0","9","1.0","2","1.0","6.0","1","1","0","0","1","0","0","1","1","0","0","7.0","1.0","2","30"
"5","123","55","5525","172","80501","9","2","2","5","1","2",,"4","3.0","4.0","5.0","2.0","2.0",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","3.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","3.0","3.0","2.0","3.0","2.0",,,,,,"2.0","99.0","9",,,"9.0","9.0","9.0","9.0","1.0","2.0","1.0","4.0","4.0","2.0",,"3.0","2.0","2.0","2.0","5.0","6.0","3.0","2.0","6.0","5.0","5.0","6.0","4.0","3.0","6.0","6.0","7.0","5.0","7.0","2.0","4.0","6.0","7.0","7.0","6.0","6.0","5.0","6.0","5.0","3.0","6.0","5.0","6.0","10.0","10.0","8.0","5.0","4.0","4.0","4.0","3.0","9.0","6.0","6.0","5.0","4.0","7.0","8.0","3.0","1.0","3.0","1.0","2.0","2.0","2.0","2.0",,"1.0","1.0","4.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,"0.0",,"0.0","1.0","3.0","3.0","4.0","6.0","5.0","3.0","3.0","5.0","4.0","5.0","4.0","5.0","9.0","2.0","2.0","1","2","2","2.0","1.0","2.0","1.0","3.0","1.0","1","2.0",,"1.0","2.0","2.0","10.0","7.0","5.0","8.0","8.0","23","1.0","3","9.0","1.0","1","2.0","2","2.0","6.0","1","2","1","0","1","0","0","0","1","1","0","10.0","2.0","2","25"
"5","124","55","5525","172","80501","9","2","2","5","1","2",,"4","2.0","4.0","4.0","1.0","2.0",,,,,"4.0","2.0","3.0","4.0","4.0","4.0","2.0","2.0","2.0","2.0","2.0","3.0","1.0","1.0","1.0","2.0","3.0","2.0","4.0","2.0",,,,,,"1.0","2.0","2",,"1.0","9.0","9.0","9.0","9.0","1.0","4.0","1.0","4.0","4.0","2.0",,"4.0","2.0","1.0","2.0","7.0","6.0","6.0","5.0","5.0","5.0","4.0","3.0","2.0","2.0",,,"5.0",,"7.0","2.0","1.0","1.0","6.0","7.0",,,"2.0","1.0","3.0","2.0","2.0","7.0","7.0","1.0","9.0","2.0",,"3.0",,"4.0","6.0","9.0","1.0",,,,,"5.0","1.0","2.0","1.0","1.0","2.0","3.0","4.0","3.0","12.0","2.0","2.0","3.0","2.0","1.0","5.0","2.0",,,,"0.0","0.0","0.0","0.0","0.0",,,,,,"0.0","0.0",,"1.0","1.0","5.0","7.0","1.0","7.0","1.0","9.0","10.0","1.0","7.0","7.0","1.0",,"2","2","2","4.0","1.0","3.0","2.0","1.0","2.0","2","99.0","10.0","2.0",,,,,"1.0","1.0","9.0","16","1.0","2","1.0","2.0","9","1.0","0","1.0","1.0","1","1","0","0","0","0","0","0","0","0","0","12.0","9.0","1","25"
"5","125","55","5525","172","80501","9","2","2","5","1","1","4.0","3","4.0","3.0","4.0",,"2.0",,,,,"4.0","2.0","4.0","4.0","4.0","4.0","3.0","2.0","1.0","1.0","2.0","1.0","1.0",,"2.0","3.0","3.0","1.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","99.0","9",,,"1.0","9.0","9.0","4.0",,"4.0","1.0","1.0","4.0","2.0",,"4.0","2.0",,"2.0","7.0","5.0","5.0","5.0","5.0","5.0","3.0","2.0","1.0","1.0",,,"6.0","5.0","5.0","1.0","1.0","1.0","6.0","7.0","5.0",,"1.0","2.0","1.0","1.0","5.0","7.0","7.0","5.0","10.0","7.0","1.0","4.0","10.0","3.0","5.0","1.0","10.0","7.0","5.0","6.0","6.0","5.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","4.0","2.0",,"3.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0",,,,,,"0.0","0.0",,"5.0",,"5.0","7.0","8.0","9.0","7.0","9.0","10.0","2.0","10.0","10.0","7.0",,"2","2","2","7.0","1.0","1.0","2.0","2.0","1.0","1","1.0",,"2.0",,,"9.0","8.0","7.0","9.0","11.0","20","1.0","3","3.0","2.0","9","2.0","0","2.0","2.0","1","2","0","0","1","0","0","0","1","0","0","11.0","2.0","2","25"
"5","126","55","5525","173","80501","9","2","2","5","1","1","3.0","3","1.0","2.0","5.0","3.0","2.0",,,,,"2.0","2.0","4.0","4.0","4.0","4.0","1.0","2.0","2.0","2.0","2.0","4.0","1.0","1.0","2.0","4.0","4.0","2.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1","2.0",,"4.0","9.0","9.0","9.0","1.0","4.0","1.0","4.0",,"1.0","1.0","1.0","2.0","2.0","2.0","5.0","5.0","5.0","6.0","6.0","6.0","6.0","6.0","5.0","4.0","4.0","5.0","5.0","5.0","7.0","1.0","6.0","1.0","7.0","7.0","6.0","6.0","6.0","7.0",,"1.0","1.0","1.0","1.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","10.0","10.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","3.0","2.0","2.0","5.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0",,"0.0",,,,"1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0",,"10.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2","1","2",,"1.0","3.0","3.0","3.0","1.0","1","2.0",,"2.0",,,"10.0","1.0","1.0","1.0","3.0","34","1.0","1","4.0","2.0","9","1.0","2","2.0","2.0","1","3","0","0","0","0","0","0","1","0","0","5.0","2.0","2","30"
"5","127","55","5525","174","80501","9","2","2","5","1","2","3.0","1","2.0","4.0","5.0",,"2.0",,,,,"4.0","2.0","3.0",,"4.0","4.0","3.0","2.0","2.0","2.0","4.0","4.0","1.0","1.0","2.0","4.0","4.0","2.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","99.0","9",,,"9.0","9.0","9.0","4.0","1.0","2.0","2.0","2.0",,"2.0",,"4.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","5.0","1.0","1.0","4.0","4.0","7.0","1.0","1.0","2.0","1.0",,"1.0","1.0","1.0","7.0","3.0",,"3.0","1.0","1.0","1.0","1.0","1.0","4.0","7.0","10.0",,,,,"1.0","1.0","1.0","1.0","2.0",,,,,,,"4.0","2.0","1.0","5.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0",,,,,,"0.0","0.0",,"1.0","1.0","1.0","1.0","1.0","5.0",,"2.0","2.0",,,"6.0","1.0",,"2","2","2",,"1.0",,,,"1.0","1",,,"1.0",,,"9.0","6.0","6.0","6.0","0.0","45","1.0","2",,"2.0","9","3.0","10","2.0","1.0","1","1","0","0","0","0","0","0","1","0","0","13.0","9.0","3","30"
"5","128","55","5525","173","80501","9","2","2","5","1","2","1.0","1","3.0","2.0","5.0","3.0","1.0","2.0","1.0","1.0","2.0","1.0","2.0","3.0","4.0","3.0","4.0","3.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","3.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","99.0","9",,,"9.0","1.0","4.0","1.0","2.0","2.0","1.0","3.0","4.0","2.0",,"3.0","1.0","1.0","1.0","4.0","6.0","3.0","3.0","2.0","1.0","1.0","4.0","2.0","2.0","2.0","5.0","4.0","2.0","7.0","2.0","4.0","5.0","3.0","7.0","4.0","6.0","5.0","6.0","1.0","3.0","2.0","6.0","7.0","2.0","10.0","9.0","1.0","1.0","1.0","1.0","1.0","3.0","3.0","5.0","3.0","3.0","2.0","6.0","1.0","1.0","3.0","1.0","3.0","2.0","2.0","2.0","13.0","2.0","2.0","4.0","2.0","1.0","3.0","2.0","1.0","3.0","3.0","0.0","0.0","1.0","0.0","0.0","0.0",,"0.0","0.0","0.0","0.0","0.0","1.0","5.0","5.0","7.0","7.0","4.0","9.0","9.0","5.0","6.0","4.0","7.0","6.0","5.0","1.0","2","2","2","5.0","1.0","1.0","3.0","3.0","1.0","1","1.0",,"1.0","1.0",,"9.0","6.0","6.0","9.0","10.0","33","1.0","2","4.0","2.0","9","1.0","3","2.0","1.0","1","0","0","0","0","0","0","0","0","0","0","13.0","9.0","1","30"
"5","129","55","5525","172","80501","9","2","2","5","1","1","4.0","1","1.0","3.0","3.0","2.0","2.0",,,,,"4.0","2.0","2.0","4.0","4.0","1.0","3.0","2.0","2.0","2.0","2.0","3.0","1.0","1.0","2.0","4.0","3.0","2.0","5.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2",,"6.0","9.0","9.0","9.0","3.0","2.0","4.0","1.0","3.0","4.0","2.0",,"4.0","1.0","1.0","1.0","2.0","3.0","2.0","2.0","5.0","3.0","3.0","6.0","2.0","5.0","5.0","3.0","4.0","2.0","6.0","1.0","1.0","1.0","7.0","7.0","6.0","6.0","4.0","7.0","5.0","4.0","5.0","6.0","6.0","7.0","9.0","10.0","4.0","2.0","1.0","1.0","2.0","1.0","9.0","1.0","8.0","3.0","3.0","1.0","1.0","1.0","2.0","1.0","3.0","4.0","3.0","3.0","1.0","2.0","2.0","1.0","2.0","1.0","3.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","1.0","0.0","0.0",,,"1.0",,"0.0","0.0","1.0","1.0","8.0","4.0","2.0","6.0","7.0","8.0","2.0","8.0","1.0","9.0","10.0","7.0","1.0","2","2","1","4.0","2.0","1.0","1.0","2.0","1.0","2","99.0","10.0","2.0",,,"8.0","7.0","1.0","8.0","10.0","17","1.0","1","9.0","2.0","9","1.0","0","1.0","1.0","1","2","1","1","1","1","0","1","1","0","0","12.0","9.0","1","35"
"5","130","55","5525","172","80501","9","2","2","5","1","1","4.0","1","1.0","3.0","4.0","1.0","2.0",,,,,"2.0","4.0","2.0","4.0","4.0","4.0","3.0","1.0","1.0","1.0","1.0","3.0","1.0","1.0","1.0","4.0","4.0","1.0","3.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","99.0","9",,,"1.0","9.0","9.0","9.0","2.0","1.0","1.0","4.0","4.0","2.0",,"4.0","2.0","2.0","1.0","3.0","5.0","2.0","1.0","1.0","3.0","2.0","7.0","6.0","5.0","3.0","1.0","4.0","6.0","2.0","3.0","6.0","1.0","7.0","7.0","6.0","5.0","7.0","7.0","5.0","2.0","7.0","6.0","7.0","6.0","10.0","9.0","1.0","4.0","5.0","9.0","10.0","1.0","10.0","5.0","7.0","8.0","4.0","4.0","3.0","3.0","1.0","1.0","3.0","2.0","2.0","3.0","1.0","3.0","2.0","4.0","2.0","2.0","3.0","1.0","1.0","2.0","1.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0",,,"0.0","0.0","0.0","3.0","1.0","1.0","2.0","3.0","1.0","9.0","10.0","5.0","4.0","7.0","9.0","10.0","1.0","1.0","2","2","1","5.0","1.0","1.0","1.0","2.0","1.0","2","99.0","3.0","2.0",,,"8.0","5.0","10.0","1.0","7.0","22","2.0","2","3.0","2.0","9","2.0","2","1.0","2.0","1","1","0","0","0","0","0","0","0","0","0","7.0","2.0","2","30"
"5","131","55","5525","173","80501","9","2","2","5","1","2",,"4","4.0","4.0","4.0","1.0","2.0",,,,,"3.0","4.0","4.0","4.0","4.0","4.0","3.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0",,,"2.0","99.0","9",,,"9.0","9.0","9.0","9.0","2.0","2.0","1.0","4.0","4.0","2.0",,"4.0","1.0","2.0","2.0","6.0","2.0","6.0","4.0","4.0","4.0","6.0","2.0","2.0","6.0","4.0","6.0","2.0","6.0","7.0","2.0","6.0","6.0","6.0","7.0","2.0","6.0","6.0","2.0","6.0","2.0","6.0","6.0","7.0","7.0","7.0","7.0","7.0","7.0","6.0","2.0","6.0","2.0","2.0","9.0","9.0","9.0","9.0","2.0","3.0","2.0","1.0",,"2.0","2.0","1.0","1.0",,"2.0","2.0","4.0","2.0",,"2.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0",,,,,,"0.0","1.0","1.0","4.0","4.0","4.0","4.0","5.0","9.0","8.0","7.0","3.0","6.0",,"6.0","6.0","2.0","2","2","2",,"1.0","1.0","1.0","1.0","2.0","2","99.0","6.0","2.0",,,"9.0",,"9.0","9.0","0.0","22","1.0","3","1.0","2.0","9","5.0","2","1.0","2.0","1","0","0","0","0","0","0","0","0","0","0","13.0","9.0","1","55"
"5","132","55","5525","172","80501","9","2","2","5","1","1","3.0","3","3.0","3.0","3.0","1.0","2.0",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","2.0","2.0","2.0","1.0",,"1.0","2.0","2.0","2.0","3.0","3.0","2.0","2.0","2.0",,,,,,"2.0","99.0","9",,,"9.0","9.0","9.0","9.0","2.0","2.0","1.0","3.0","4.0","2.0",,"4.0","2.0","2.0","2.0","5.0","6.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","5.0","2.0",,"2.0","6.0","6.0","6.0","7.0",,,"6.0","6.0","3.0","2.0","4.0","6.0","6.0","9.0","9.0","9.0","2.0","2.0","2.0","2.0","2.0","2.0","8.0","9.0","9.0","3.0","3.0","2.0","2.0","2.0","3.0","1.0","3.0","2.0","1.0","1.0","2.0","2.0","2.0","4.0","2.0","1.0","3.0","2.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0",,"0.0",,"0.0","0.0","0.0","0.0","1.0","5.0","5.0","5.0","5.0","3.0","8.0","8.0","4.0","4.0","2.0","6.0","6.0","6.0","1.0","2","2","2",,"1.0","1.0","1.0","1.0","1.0","1",,,"1.0",,,"9.0",,"2.0","9.0","5.0","32","4.0","4","2.0","2.0","9","3.0","2","2.0","2.0","1","1","1","0","0","0","0","0","1","0","0","7.0","1.0","2","40"
"5","133","55","5525","173","80501","9","2","2","5","1","2","3.0","3","1.0","3.0","4.0",,"2.0",,,,,"2.0","4.0","4.0","4.0","4.0",,"3.0","2.0","1.0","2.0","3.0","4.0","1.0",,"2.0","3.0","3.0","2.0",,,,,,,,"1.0","1.0","2",,"4.0","9.0","9.0","9.0","9.0","1.0","4.0","1.0","3.0","4.0","2.0",,"1.0","2.0","1.0","1.0",,"6.0",,"4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","3.0","2.0",,"2.0","2.0","2.0","6.0","7.0","6.0","6.0","2.0","6.0",,,"2.0","6.0","6.0",,"9.0","9.0","2.0","2.0","2.0","2.0","2.0","2.0","9.0","2.0","2.0","2.0","5.0",,"1.0","1.0","3.0","1.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","4.0","2.0","1.0","3.0","2.0","1.0","3.0","3.0","0.0","0.0","0.0","0.0","0.0",,"0.0",,"0.0",,"0.0","1.0","1.0","3.0","3.0","5.0","3.0","7.0",,"9.0","8.0",,,,"8.0","7.0","2.0","2","2","2","9.0","1.0","1.0","1.0",,"1.0","1","1.0",,"2.0",,,"9.0",,"2.0",,"2.0","33","1.0","2","1.0","2.0","9","1.0","8","2.0","2.0","1","1","0","0","0","0","0","0","0","0","0","3.0","5.0","2","37"
"5","134","40","4065","140","302","1","1","1","3","1","1","3.0","3","2.0","3.0","4.0","1.0","1.0","1.0","2.0","2.0","2.0","4.0","4.0","4.0","3.0","4.0","4.0","3.0","2.0","2.0","2.0","3.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","3.0",,,,,,,"1.0","1.0","2",,"6.0","9.0","9.0","9.0","9.0","2.0","2.0","2.0","2.0","4.0","2.0",,"3.0","1.0","1.0","1.0","4.0","5.0","4.0","4.0","6.0","4.0","5.0","4.0","6.0","5.0","5.0",,"4.0","5.0","4.0","4.0","5.0","4.0","5.0","6.0","4.0","6.0","5.0",,,"5.0","4.0","4.0","6.0","8.0","8.0","6.0","7.0","6.0","7.0","5.0","7.0","2.0",,"8.0","8.0","6.0","8.0","1.0","2.0","2.0","1.0","2.0","2.0","3.0","2.0","3.0","1.0","2.0",,"4.0","1.0",,"3.0","2.0",,"2.0","2.0","1.0","1.0","1.0","0.0","0.0",,"0.0",,,,"0.0",,"2.0","7.0",,"6.0","6.0","8.0","9.0","7.0","7.0","8.0","7.0",,"6.0","6.0","1.0","1","2","2",,"1.0","1.0","1.0","2.0","1.0","1",,,"1.0",,,"10.0",,"7.0","8.0","16.0","22","4.0","4","7.0","2.0","9","1.0","0","1.0","1.0","1","2","1","1","1","0","0","0","1","1","0","7.0","5.0","1","60"
