"pais","idnum","estratopri","jamparish","jamconstit","jamarea","upm","cluster","jamcluster","sec","ur","tamano","jamdioma","dia","mes","q1","a4","dem13a","dem13b","dem13c","dem13d","a1","a2","a3","a4i","soct1","soct2","ido1","idio2","cp2","cp4a","cp4","prot1","prot2","cp5","cp5a","cp5b","cp5c","cp5d","cp6","cp7","cp8","cp9","cp10","cp13","ls3","it1","l1","np1","np1b","np2","sgl1","sgl2","lgl2","lgl3","muni2","muni3","muni5","muni6","muni8","muni9","muni10","muni11","muni15","jc1","jc4","jc10","jc12","jc13","jc15","jc16","pop1","pop2","pop3","pop4","pop5","vic1","vic2","aoj1","aoj1b","aoj8","aoj11","aoj11a","aoj12","aoj16a","aoj17","aoj18","st1","st2","st3","st4","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b15","b18","b20","b21","b31","b32","b43","b16","b19","b37","b42","b47","n1","n3","n9","n10","n11","n12","m1","ing4","pn2","dem23","pn4","pn5","e5","e8","e11","e15","e14","e2","e3","e16","d32","d33","d34","d36","d37","d1","d2","d3","d4","d5","dem2","dem11","aut1","pp1","pp2","dc1","dc10","dc13","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc17","exc18","exc19","exc7","gi1","gi2","gi3","gi4","gi5","vb1","vb2","jamvb3","vb4","vb8","vb6","jamvb7","vb10","jamvb11","pol1","pol2","aa1","aa2","aa3","aa4","dis2","dis3","dis4","dis5","ed","q2","q3","q10","q10a","q10b","q10c","q14","q10d","q11","q12","jametid","jametida","jamleng1","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup1","ocup4","ocup1a","ocup1b1","ocup1c","desoc2","mig1","mig2","mig3","ti"
"23","1","2303","12","3","2.0","72","23030000000.0","3.0","888","2","5","1","29","6","2","5.0","6.0","0.0",,"99.0","1.0","1.0","2.0","4.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0",,,"2.0",,,,,"1.0","4.0","4.0","3.0","4.0","4.0","2.0","1.0",,"2.0","3.0","2.0","5.0","1.0","2.0","2.0","2.0","4.0","0.0","0.0","0.0","9.0","9.0","4.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","2.0","1.0","3.0","2.0","4.0","1.0","9.0","9.0","9.0","9.0","3.0","3.0","4.0","2.0","2.0","5.0","6.0",,"1.0","1.0",,"1.0","5.0","2.0","2.0","2.0","6.0",,,"4.0",,,"4.0","5.0","6.0","6.0","3.0","6.0","3.0","4.0","7.0",,"2.0","2.0","7.0","10.0","5.0","6.0","1.0","1.0","1.0","1.0","3.0","1.0","10.0","10.0","1.0","5.0","5.0","5.0","5.0","1.0","1.0","2.0","2.0","4.0","2.0","1.0","2.0","2.0","0.0",,"9.0","9.0","9.0","0.0","9.0","0.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0",,"1.0","1.0","1.0","99.0","3.0","1.0","1.0","1.0","1.0","3.0","4.0","3.0","1.0","1.0","7.0","2.0","2.0","2.0","2.0","5.0","81.0","2.0",,,"1.0","4.0","2.0","1.0","2.0","1.0","4.0","4.0","2.0","1","1","0","1","0","0","0","0.0","1","1","0","14.0",,,,,,"1.0","1.0",,
"23","2","2303","12","3","2.0","72","23030000000.0","3.0","888","2","5","1","29","6","1","5.0","0.0",,,"99.0","2.0","2.0","4.0","4.0","5.0","3.0","4.0","3.0","1.0","1.0","2.0","3.0",,"2.0",,,,,"2.0","4.0","4.0","3.0","4.0","4.0","3.0","1.0",,"2.0","4.0","1.0","5.0","5.0","1.0","2.0","1.0","4.0","0.0","0.0","0.0","9.0","9.0","4.0","1.0","2.0","1.0","1.0",,,"2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","99.0","9.0","9.0","1.0","1.0","1.0","2.0","2.0","4.0",,"9.0","9.0","9.0","3.0","2.0","2.0","3.0","1.0",,"2.0","2.0",,"1.0","1.0",,"2.0","5.0","2.0",,"1.0","7.0",,,"5.0",,"1.0","1.0","1.0","1.0","1.0","1.0","1.0","5.0","5.0","7.0",,,,"6.0","10.0","8.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","10.0","10.0","1.0","10.0","10.0","10.0","10.0","1.0","3.0","2.0","1.0","4.0","2.0","1.0","1.0","1.0","0.0","0.0","0.0","9.0","9.0","0.0","0.0","0.0","0.0","0.0","1.0",,"1.0",,,,"1.0","1.0","2.0","99.0","2.0","1.0","2.0","1.0","2.0","2.0","4.0","1.0","1.0","1.0","7.0","2.0","2.0","2.0","2.0","5.0","80.0","2.0",,,"9.0","1.0","2.0",,"6.0","1.0","4.0","4.0","2.0","0","0","0","0","0","0","0","0.0","0","0","0","5.0","2.0",,,,,"1.0","1.0",,
"23","3","2303","11","3","2.0","59","23030000000.0","2.0","888","2","5","1","4","7","1","3.0",,,,"99.0","4.0","2.0","2.0","2.0","3.0","3.0","5.0","3.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"2.0","3.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","3.0","2.0","4.0",,"2.0","2.0","6.0","4.0","0.0",,"0.0","9.0","9.0","4.0","0.0",,,"1.0","1.0","1.0","2.0",,"2.0","2.0",,"1.0","2.0","2.0","99.0","9.0","9.0","1.0","2.0","1.0","3.0","2.0","4.0",,"3.0","2.0","9.0","9.0","5.0",,"3.0","4.0","2.0","3.0",,"5.0","4.0","5.0",,"5.0","6.0","4.0",,"1.0","7.0",,,"4.0","6.0",,"4.0",,"3.0","3.0","3.0","2.0","3.0","6.0",,"2.0",,"2.0","9.0","9.0","10.0","2.0","5.0","8.0","2.0","2.0","1.0","1.0","1.0","8.0","1.0","9.0","10.0","8.0","8.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","3.0","1.0","0.0","9.0","9.0","9.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0",,"1.0","2.0","2.0","2.0","99.0","7.0","9.0","2.0","99.0","1.0","1.0","3.0","4.0","1.0","6.0","2.0","6.0","2.0","2.0","2.0","2.0","4.0","50.0","4.0","5.0",,"9.0","4.0",,"4.0","2.0","3.0","3.0","5.0","3.0","1","1","0","1","2","0","0","0.0","1","1","0","9.0","1.0","3.0","1.0","2.0",,"1.0","1.0",,"120.0"
"23","4","2303","11","3","2.0","59","23030000000.0","2.0","888","2","5","1","4","7","2","4.0",,,,"99.0","1.0","3.0","4.0","4.0","4.0","3.0","4.0","3.0","1.0","1.0","2.0","3.0",,"2.0",,,,,"1.0","3.0","3.0","3.0","4.0","3.0","3.0","2.0","5.0","2.0","3.0","1.0","5.0","5.0","1.0",,"6.0",,"0.0",,"1.0","4.0","0.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"2.0","2.0","2.0","99.0","9.0","9.0","1.0","1.0","1.0","2.0","2.0","4.0","1.0","1.0","1.0","9.0","4.0","2.0",,"1.0","1.0",,"7.0","1.0","7.0",,,,"2.0","3.0","2.0",,"3.0","7.0",,,"7.0",,"2.0","2.0",,"1.0","7.0","4.0","1.0",,"7.0","6.0","1.0","3.0",,"1.0","10.0",,"1.0","1.0","1.0","10.0","1.0","1.0","1.0","8.0","7.0","1.0","10.0","10.0","8.0",,"1.0","2.0","2.0","2.0","4.0","1.0","1.0","2.0","3.0","0.0","0.0","0.0","9.0","0.0","0.0","0.0",,"0.0","0.0","1.0","1.0","1.0",,"1.0",,"1.0","1.0","2.0","99.0","2.0","1.0","2.0","2.0","99.0","4.0","5.0","2.0","2.0","1.0","7.0","2.0","2.0","2.0","2.0","10.0","39.0","2.0","1.0",,"9.0","4.0","2.0","4.0","1.0","4.0","4.0","4.0","3.0","0","0","0","0","0","0","0","0.0","0","0","0","13.0",,,,,,"1.0","1.0",,"125.0"
"23","5","2303","11","3","2.0","59","23030000000.0","2.0","888","2","5","1","4","7","2","70.0",,,,"99.0","2.0","3.0","4.0","4.0","4.0","3.0","5.0","3.0","1.0","2.0","2.0","3.0",,"2.0",,,,,"1.0","3.0","3.0","4.0","4.0","4.0","2.0","2.0","5.0","2.0","3.0","2.0","3.0",,"1.0","1.0","6.0","4.0","0.0","2.0","0.0","9.0","9.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","99.0","9.0","9.0","1.0","1.0","1.0","2.0","2.0","4.0","1.0","2.0","9.0","9.0","9.0","2.0",,"6.0","5.0","6.0","3.0","6.0","6.0","5.0","5.0",,"6.0","7.0","5.0","4.0","5.0","6.0",,,"5.0","6.0","5.0","4.0","5.0","3.0","4.0","5.0","2.0","2.0","6.0","5.0","5.0","2.0","1.0","10.0","10.0","7.0","1.0","1.0",,"1.0","2.0","1.0","1.0","1.0","6.0","1.0","9.0","9.0","9.0","9.0",,"2.0","2.0","2.0","4.0","2.0","1.0","1.0","2.0","0.0","0.0","9.0","9.0","9.0","9.0","0.0","0.0",,"0.0",,"2.0","1.0","1.0",,"1.0",,"1.0",,"99.0","1.0","1.0",,"2.0","99.0","3.0","4.0","1.0","5.0","3.0","6.0","2.0","2.0","2.0","2.0","5.0","73.0","2.0","1.0",,"9.0","4.0","2.0","4.0","2.0","4.0","4.0","4.0","3.0","0","0","0","0","0","0","0","0.0","0","0","0","6.0","2.0",,,,,"1.0","1.0",,"90.0"
"23","6","2303","11","3","2.0","59","23030000000.0","2.0","888","2","5","1","5","7","2","5.0",,,,"99.0","4.0","1.0","3.0","4.0","5.0","1.0","4.0","2.0","2.0","2.0","1.0","3.0",,"2.0",,,,,"1.0","4.0","4.0","4.0","4.0","4.0","2.0","1.0","5.0","2.0","3.0","2.0",,,"2.0","2.0","6.0","3.0","0.0",,"0.0","9.0","9.0","4.0",,"2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"2.0","2.0","2.0","2.0","2.0","99.0","9.0","9.0","1.0","2.0","2.0","2.0","2.0","4.0","1.0","2.0","9.0","9.0","9.0","4.0","6.0","7.0","3.0","7.0","5.0","7.0","7.0","7.0","7.0",,"7.0","7.0","7.0","5.0","4.0","7.0","7.0","5.0","7.0","6.0","7.0","7.0","5.0","4.0","6.0","7.0","5.0","3.0","7.0","7.0","7.0","2.0","1.0","10.0","10.0","8.0","1.0","1.0","5.0","1.0","2.0","1.0","1.0","1.0","4.0","1.0","10.0","10.0","9.0","10.0","5.0","2.0","2.0","2.0","4.0","2.0","2.0","2.0","3.0","0.0","0.0","9.0","9.0","9.0","0.0","9.0","0.0","0.0","0.0","2.0","1.0","1.0",,"1.0",,"1.0","1.0","2.0","99.0","2.0",,"99.0","1.0","2.0","4.0","5.0","1.0","6.0","5.0","6.0","2.0","2.0","2.0","2.0","6.0","65.0","2.0","3.0",,"9.0","4.0","2.0","4.0","6.0","5.0","4.0","4.0","3.0","1","1","0","1","1","0","0","0.0","1","1","0","14.0",,,,,,"1.0","1.0",,"80.0"
"23","7","2303","11","3","2.0","59","23030000000.0","2.0","888","2","5","1","3","7","2","5.0",,,,"99.0","3.0","3.0","3.0","4.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"1.0","4.0","4.0","4.0","4.0","4.0","2.0","2.0",,"2.0","3.0","2.0","2.0",,"1.0",,"2.0","4.0","0.0","1.0","0.0","9.0","9.0","4.0","2.0","2.0","1.0","1.0","2.0","2.0",,"2.0","2.0",,,"1.0","2.0","2.0","99.0","9.0","9.0","1.0","3.0","1.0","2.0","2.0","4.0",,"9.0","9.0","9.0","9.0","5.0","1.0","2.0","3.0","2.0","3.0","4.0","6.0","4.0","3.0","4.0","3.0","7.0","1.0","4.0","4.0","7.0",,"3.0","1.0","4.0","1.0","5.0","6.0","4.0","6.0","5.0","5.0","3.0","6.0","7.0","4.0","2.0","2.0","9.0","8.0","10.0","1.0","1.0",,"2.0","1.0","1.0","1.0","1.0","1.0","7.0","4.0","8.0","6.0","8.0","1.0","2.0","2.0","1.0","4.0","2.0","1.0","2.0","2.0","0.0","0.0","9.0","9.0","9.0","0.0","9.0","0.0","1.0","1.0","1.0","1.0","1.0",,"2.0",,"1.0","2.0","99.0","3.0","9.0","2.0","99.0","2.0","99.0","4.0","4.0","1.0","1.0","1.0","4.0","2.0","2.0","2.0","2.0","13.0","22.0","2.0","4.0",,"9.0","4.0","2.0","1.0","2.0","1.0","4.0","4.0","3.0","1","1","0","1","1","0","1","0.0","0","1","0","13.0",,,,,,"1.0","1.0",,"60.0"
"23","134","2303","12","3","2.0","8","23030000000.0","3.0","36","2","5","1","11","7","1","3.0","3.0","15.0","0.0","3.0","1.0","1.0",,"3.0","5.0","3.0","4.0","3.0","2.0","2.0","2.0",,,"2.0",,,,,"4.0","3.0","4.0","4.0","4.0","4.0","2.0","3.0","9.0","2.0","3.0","2.0","4.0","3.0","4.0","2.0","1.0","3.0","0.0","1.0","0.0","9.0","9.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","99.0","9.0","9.0",,,,,"2.0","4.0","2.0","4.0","4.0","3.0","9.0",,,,,,,,,,,,,,,,,,,,,,,"1.0","4.0","4.0","4.0","2.0","1.0",,"7.0","7.0","7.0","2.0","2.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","3.0","3.0","1.0","1.0","1.0","10.0","10.0","10.0","10.0","10.0","2.0","2.0","2.0","4.0","2.0",,,,,,,,,,,,"0.0","0.0","1.0","1.0","1.0","1.0","1.0",,"2.0","2.0","99.0",,"9.0","2.0","99.0","1.0","2.0","2.0","4.0","1.0","1.0","1.0","7.0","2.0","2.0","2.0","2.0","18.0","50.0","2.0","0.0",,"9.0","2.0","2.0",,"2.0","4.0","4.0","4.0","3.0","1","1","1","1","1","1","0","0.0","1","1","1","2.0","2.0",,,,"8.0","1.0","1.0",,
"23","8","2303","12","3","2.0","72","23030000000.0","3.0","888","2","5","1","28","6","2","3.0","3.0","10.0","13.0","13.0","1.0","1.0","2.0","3.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"1.0","4.0","4.0","4.0","4.0","4.0","3.0","2.0",,"2.0","2.0","2.0","3.0",,"1.0","2.0","2.0","3.0","0.0","1.0","0.0","9.0","9.0","4.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","99.0","9.0","9.0","2.0","3.0","1.0","3.0","2.0","4.0","1.0","9.0","9.0","9.0","9.0",,"4.0","5.0","4.0","4.0","2.0","5.0",,"1.0","1.0",,"1.0","6.0","2.0","3.0","4.0","7.0","5.0",,"5.0","4.0","4.0","5.0",,,,"5.0","1.0","4.0","1.0","7.0",,"2.0","2.0","9.0","10.0","10.0","10.0","1.0","1.0","8.0","8.0","1.0","1.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","4.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0","9.0","9.0","9.0","9.0","0.0","0.0","0.0","2.0","1.0","1.0",,,,"1.0","2.0","99.0","10.0","9.0","2.0","99.0","2.0","99.0","3.0","5.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","14.0","19.0","2.0",,,"9.0","1.0","2.0","4.0","1.0","0.0","4.0","4.0","3.0","1","1","0","1","0","0","0","0.0","0","0","0","12.0",,,,,,"1.0","1.0",,
"23","9","2303","12","3","2.0","72","23030000000.0","3.0","888","2","5","1","28","6","1","3.0","6.0","13.0","0.0","6.0","1.0","1.0","3.0","4.0","4.0","2.0","4.0","2.0","2.0","2.0","2.0","2.0",,"2.0",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","2.0","2.0","6.0","2.0","2.0","2.0","3.0",,"1.0","2.0","1.0","4.0","0.0","1.0","0.0","9.0","9.0","4.0","1.0","2.0","1.0","2.0","2.0","2.0",,,"1.0","2.0","2.0","2.0","2.0","2.0","99.0","9.0","9.0","1.0","2.0","2.0","3.0","2.0","4.0","1.0","2.0","9.0","9.0","9.0","4.0","4.0","3.0","4.0","2.0","3.0","4.0","1.0","1.0","1.0",,"4.0","5.0","5.0",,,"7.0",,,"4.0",,,"2.0","2.0","2.0","4.0","4.0","1.0","4.0","1.0","6.0",,"3.0","2.0","3.0","10.0","3.0","2.0","5.0","2.0","2.0","5.0","3.0","3.0","10.0",,"3.0","10.0","10.0","10.0","10.0","1.0",,"2.0","1.0","4.0","2.0","1.0","2.0","2.0","0.0","0.0","9.0","9.0","9.0","0.0","9.0","0.0","0.0","0.0","2.0","1.0","1.0",,"1.0",,"1.0","2.0","99.0","14.0","9.0","2.0","99.0","1.0","2.0","2.0","5.0","1.0","4.0","2.0","7.0","2.0","2.0","2.0","2.0","4.0","65.0","2.0",,,"9.0","1.0","2.0","4.0","5.0","5.0","4.0","4.0","2.0","1","1","0","1","0","0","0","0.0","0","1","0","10.0","2.0",,,,"52.0","1.0","1.0",,"57.0"
