"dataset_b_id","id","gender","education","mnm_trainee","respondent","decision_maker"
"13135","2629","female","primary","true","true","true"
"13105","2626","female","primary","true","true","true"
"13108","2626","male","primary","false","false","true"
"13093","2623","male","primary","true","true","true"
"13096","2623","female","primary","true","false","false"
"13087","2620","male","primary","true","true","true"
"13090","2620","female","none","false","false","true"
"13063","2617","male","primary","true","true","true"
"13048","2614","male","primary","true","true","true"
"13051","2614","female","primary","false","false","true"
"13027","2611","male","primary","true","true","true"
"13021","2608","male","primary","true","true","true"
"13024","2608","female","primary","true","false","true"
"13000","2605","male","primary","true","true","true"
"13009","2605","female","primary","true","false","true"
"12985","2602","female","primary","true","true","true"
"12988","2602","male","primary","true","false","false"
"12991","2602","male","primary","true","false","false"
"12994","2602","male","primary","true","false","false"
"12973","2599","female","primary","true","true","true"
"12979","2599","female","secondary","true","false","false"
"12964","2596","female","primary","true","true","true"
"12955","2593","male","secondary_certificate_or_higher","true","true","true"
"12943","2590","male","primary","true","true","false"
"12946","2590","male","primary","true","false","true"
"12952","2590","female","primary","true","false","false"
"12925","2587","female","primary","true","true","true"
"12910","2584","male","primary","true","true","true"
"12892","2581","female","primary","true","true","false"
"12895","2581","male","primary","false","false","true"
"12877","2578","male","primary","true","true","true"
"12880","2578","female","primary","true","false","false"
"12865","2575","female","primary","true","true","true"
"12847","2572","female","primary","true","true","false"
"12862","2572","male","secondary","true","false","true"
"12832","2569","female","primary","true","true","false"
"12835","2569","male","primary","false","false","true"
"12820","2566","female","secondary","true","true","false"
"12823","2566","male","secondary","false","false","true"
"12802","2563","female","primary","true","true","true"
"12784","2560","female","none","true","true","false"
"12787","2560","male","primary","false","false","true"
"12769","2557","female","secondary","true","true","true"
"12751","2554","female","secondary","true","true","true"
"12736","2551","female","primary","true","true","false"
"12742","2551","male","primary","false","false","true"
"12724","2548","female","primary","true","true","false"
"12727","2548","male","primary","false","false","true"
"12703","2545","female","none","true","true","false"
"12706","2545","male","primary","true","false","true"
"12694","2542","male","secondary","true","true","true"
"12697","2542","female","primary","true","false","false"
"12685","2539","female","primary","true","true","false"
"12688","2539","male","primary","false","false","true"
"12664","2536","male","primary","true","true","true"
"12649","2533","female","primary","true","true","true"
"12634","2530","female","primary","true","true","true"
"12637","2530","male","primary","false","false","true"
"12616","2527","female","primary","true","true","true"
"12619","2527","male","primary","true","false","true"
"12607","2524","female","primary","true","true","true"
"12610","2524","male","primary","true","false","true"
"12589","2521","male","primary","true","true","true"
"12568","2518","male","primary","true","true","true"
"12550","2515","male","primary","true","true","true"
"12553","2515","female","primary","true","false","true"
"12541","2512","female","primary","true","true","true"
"12520","2509","male","primary","true","true","true"
"12523","2509","female","primary","true","false","false"
"12511","2506","male","primary","true","true","true"
"12514","2506","female","primary","true","false","false"
"12472","2503","male","secondary","true","true","true"
"12478","2503","female","primary","true","false","false"
"12469","2500","male","secondary_certificate_or_higher","true","true","true"
"12475","2500","female","primary","true","false","false"
"12454","2497","male","primary","true","true","true"
"12442","2494","female","primary","true","true","true"
"12451","2494","male","primary","true","false","false"
"12424","2491","female","primary","true","true","true"
"12415","2488","female","primary","true","true","true"
"12397","2485","female","primary","false","true","true"
"12400","2485","female","primary","true","false","false"
"12382","2482","female","primary","true","true","false"
"12388","2482","female","secondary","true","false","false"
"12391","2482","female","secondary","true","false","false"
"12394","2482","male","none","true","false","true"
"12370","2479","female","none","true","true","false"
"12373","2479","male","none","false","false","true"
"12349","2476","female","none","true","true","false"
"12352","2476","male","none","false","false","true"
"12340","2473","female","none","true","true","true"
"12307","2470","female","primary","true","true","true"
"12310","2470","female","secondary","true","false","false"
"12304","2467","female","primary","true","true","true"
"12283","2464","female","none","true","true","true"
"12319","2461","male","primary","true","true","true"
"12322","2461","female","primary","true","false","false"
"12280","2458","male","primary","true","true","true"
"12265","2455","female","primary","true","true","true"
"12253","2452","female","primary","true","true","true"
"12244","2449","female","primary","true","true","true"
"12232","2446","male","primary","true","true","true"
"12211","2443","female","primary","true","true","false"
"12214","2443","male","primary","false","false","true"
"12187","2440","female","none","true","true","false"
"12190","2440","male","primary","false","false","true"
"12172","2437","male","primary","true","true","true"
"12154","2434","male","primary","true","true","true"
"12142","2431","female","none","true","true","true"
"12133","2428","male","secondary","true","true","true"
"12127","2425","male","secondary","true","true","true"
"12100","2422","male","primary","true","true","true"
"12091","2419","male","primary","true","true","true"
"12079","2416","female","primary","true","true","true"
"12058","2413","male","primary","true","true","true"
"12046","2410","female","primary","true","true","true"
"12016","2407","female","primary","true","true","false"
"12019","2407","male","primary","false","false","true"
"12004","2404","female","primary","true","true","false"
"12007","2404","female","primary","true","false","true"
"11983","2401","female","none","true","true","false"
"11986","2401","male","primary","false","false","true"
"11968","2398","male","primary","true","true","true"
"11959","2395","female","none","false","true","true"
"11953","2392","female","primary","true","true","true"
"11941","2389","female","primary","true","true","true"
"11914","2386","male","primary","true","true","true"
"11938","2386","female","primary","true","false","false"
"11878","2383","male","primary","true","true","true"
"11881","2383","female","primary","true","false","false"
"11884","2383","female","secondary_certificate_or_higher","true","false","false"
"11893","2383","female","primary","true","false","true"
"11872","2380","female","primary","true","true","true"
"11860","2377","female","primary","true","true","false"
"11863","2377","female","none","false","false","true"
"11839","2374","male","primary","false","true","true"
"11854","2374","female","primary","false","false","true"
"11830","2371","male","primary","true","true","true"
"11809","2368","male","primary","true","true","true"
"11800","2365","male","primary","true","false","true"
"11803","2365","female","primary","true","false","false"
"11836","2365","male","none","false","true","false"
"11785","2362","male","secondary_certificate_or_higher","true","true","true"
"11758","2359","male","primary","true","true","true"
"11755","2356","female","secondary_certificate_or_higher","false","true","true"
"11737","2353","male","primary","true","true","true"
"11728","2350","female","primary","true","true","true"
"11692","2347","male","primary","true","true","true"
"11704","2347","female","primary","true","false","false"
"11671","2344","male","primary","true","true","true"
"11662","2341","female","secondary","true","true","true"
"11653","2338","female","secondary","true","true","true"
"11719","2338","female","primary","true","false","false"
"11629","2335","male","primary","true","true","true"
"11617","2332","male","primary","true","true","true"
"11626","2332","female","primary","true","false","false"
"11608","2329","male","primary","true","true","true"
"11602","2326","male","primary","true","true","true"
"11647","2326","female","primary","true","false","true"
"11581","2323","male","primary","false","true","true"
"11569","2320","female","primary","false","true","false"
"11572","2320","male","none","false","false","true"
"11560","2317","male","primary","false","true","true"
"11548","2311","male","secondary","true","true","true"
"11533","2308","male","primary","true","true","true"
"11536","2308","female","primary","true","false","false"
"11518","2305","male","primary","false","true","true"
"11503","2302","female","primary","true","true","true"
"11509","2302","male","primary","true","false","false"
"11488","2299","male","primary","false","true","true"
"11461","2296","female","primary","false","true","true"
"11464","2296","female","none","false","true","false"
"11452","2293","female","primary","false","true","true"
"11446","2290","male","primary","false","true","true"
"11434","2287","male","primary","false","true","true"
"11419","2284","female","primary","true","true","true"
"11395","2281","female","primary","true","true","true"
"11362","2278","female","primary","true","true","true"
"11344","2275","female","primary","true","true","true"
"11332","2272","male","primary","true","true","true"
"11320","2269","female","primary","true","true","true"
"11302","2266","female","primary","true","true","true"
"11287","2263","male","primary","true","true","true"
"11272","2260","female","primary","true","true","false"
"11275","2260","male","primary","true","false","true"
"11248","2257","male","primary","false","true","true"
"11242","2254","male","primary","false","true","true"
"11221","2251","male","primary","false","true","true"
"11197","2248","male","primary","true","true","true"
"11185","2245","male","primary","true","true","true"
"11140","2242","male","secondary","true","true","true"
"11143","2242","female","primary","true","false","false"
"11146","2242","female","primary","true","false","false"
"11119","2239","male","primary","true","true","true"
"11095","2236","male","secondary","true","true","true"
"11080","2233","male","secondary","true","true","true"
"11062","2230","female","primary","true","true","true"
"11044","2227","male","primary","true","true","true"
"11047","2227","female","primary","true","false","false"
"11029","2224","female","primary","true","true","true"
"11017","2221","female","primary","true","true","true"
"11020","2221","male","secondary","true","false","false"
"10987","2218","female","primary","true","true","true"
"10978","2215","female","primary","true","true","true"
"10981","2215","female","secondary_certificate_or_higher","true","false","false"
"10960","2212","female","primary","true","true","true"
"10894","2209","male","none","true","true","true"
"10873","2206","male","primary","true","true","true"
"10861","2203","female","primary","true","true","true"
"10864","2203","male","primary","true","false","false"
"10849","2200","male","primary","false","true","true"
"10939","2197","female","primary","true","true","false"
"10957","2197","male","primary","false","false","true"
"10846","2194","male","primary","true","true","true"
"10843","2191","male","primary","true","true","true"
"10834","2188","male","primary","false","true","true"
"10840","2188","female","primary","false","false","true"
"10819","2185","male","primary","false","true","true"
"10804","2182","male","primary","false","true","true"
"10795","2179","female","primary","true","true","true"
"10786","2176","male","primary","false","true","true"
"10792","2176","female","primary","false","false","true"
"10783","2173","male","none","true","true","true"
"10768","2170","male","secondary_certificate_or_higher","true","true","true"
"10771","2170","female","secondary_certificate_or_higher","true","false","false"
"10753","2167","female","secondary_certificate_or_higher","true","true","true"
"10756","2167","male","secondary_certificate_or_higher","true","false","true"
"10747","2164","male","primary","true","true","true"
"10726","2158","male","secondary_certificate_or_higher","true","true","true"
"10714","2155","male","secondary","true","true","true"
"10699","2152","female","primary","true","true","true"
"10678","2149","male","primary","true","true","true"
"10669","2146","female","primary","true","true","true"
"10675","2146","male","secondary","false","false","true"
"10648","2143","male","primary","true","true","true"
"10651","2143","female","primary","true","false","true"
"10633","2140","female","primary","true","true","true"
"10636","2140","male","primary","false","false","true"
"10624","2137","male","primary","true","true","true"
"10606","2134","female","primary","true","true","true"
"10609","2134","male","secondary","true","false","false"
"10594","2131","male","primary","true","true","true"
"10579","2128","male","secondary_certificate_or_higher","true","true","true"
"10582","2128","female","primary","true","false","true"
"10552","2125","male","primary","true","true","true"
"10549","2122","female","primary","true","true","true"
"10546","2119","male","primary","true","true","true"
"10531","2116","male","primary","true","true","true"
"10534","2116","female","primary","true","false","false"
"10525","2113","male","primary","true","true","true"
"10528","2113","female","primary","true","false","false"
"10495","2110","female","none","true","true","true"
"10498","2110","male","primary","true","false","true"
"10492","2107","female","primary","true","true","true"
"10501","2107","male","primary","true","false","false"
"10474","2104","male","primary","true","true","true"
"10477","2104","female","primary","true","false","false"
"10483","2104","male","secondary","true","false","false"
"10459","2101","female","primary","true","true","true"
"10462","2101","male","primary","true","false","true"
"10450","2098","male","primary","true","true","true"
"10438","2095","male","primary","true","true","true"
"10423","2092","male","secondary","true","true","true"
"10408","2089","female","primary","true","true","true"
"10390","2086","male","primary","true","true","true"
"10384","2083","female","primary","true","true","true"
"10372","2080","male","primary","true","true","true"
"10348","2077","female","none","true","true","true"
"10342","2074","male","primary","true","true","true"
"10333","2071","female","primary","true","true","false"
"10336","2071","male","none","false","false","true"
"10324","2068","female","primary","true","true","true"
"10321","2065","female","primary","true","true","true"
"10312","2062","female","primary","true","true","false"
"10315","2062","male","primary","true","false","true"
"10303","2059","male","secondary","true","true","true"
"10264","2056","female","primary","true","true","true"
"10240","2053","female","primary","true","true","true"
"10249","2053","male","primary","true","true","true"
"10228","2047","female","primary","true","true","true"
"10216","2044","female","primary","false","true","true"
"10195","2041","male","primary","true","true","true"
"10213","2041","female","primary","true","false","true"
"10168","2038","male","primary","true","true","true"
"10171","2038","male","primary","true","false","false"
"10177","2038","female","primary","true","false","false"
"10159","2035","male","primary","true","true","true"
"10147","2032","male","primary","true","true","true"
"10129","2029","male","none","true","true","true"
"10126","2026","male","primary","true","true","true"
"10111","2023","male","secondary_certificate_or_higher","true","true","true"
"10099","2020","male","secondary_certificate_or_higher","true","true","true"
"10084","2017","female","primary","true","true","true"
"10078","2014","female","none","true","true","true"
"10081","2014","male","none","true","false","false"
"10069","2011","male","none","true","true","true"
"10042","2008","male","primary","true","true","true"
"10039","2005","female","secondary_certificate_or_higher","true","true","true"
"10003","2002","male","primary","true","true","true"
"10006","1999","female","secondary","true","true","true"
"9991","1996","male","primary","true","true","true"
"9970","1993","female","secondary","true","true","true"
"9967","1990","male","secondary","true","true","true"
"9952","1987","male","secondary_certificate_or_higher","true","true","true"
"9943","1984","male","secondary_certificate_or_higher","true","true","true"
"9919","1981","female","secondary","true","true","true"
"9916","1978","female","primary","true","true","true"
"9907","1975","female","primary","true","true","true"
"9910","1975","male","secondary","true","false","false"
"9901","1972","female","primary","true","true","true"
"9883","1969","female","primary","false","true","true"
"9868","1966","female","primary","true","true","false"
"9871","1966","male","primary","true","false","true"
"9850","1963","female","primary","true","true","false"
"9853","1963","female","primary","true","false","true"
"9832","1960","female","primary","true","true","true"
"9835","1960","female","primary","true","false","false"
"9808","1957","male","none","true","true","true"
"9793","1954","male","secondary_certificate_or_higher","true","true","true"
"9796","1954","female","primary","true","false","false"
"9757","1951","female","secondary_certificate_or_higher","true","true","false"
"9760","1951","male","secondary_certificate_or_higher","true","false","true"
"9736","1948","male","secondary_certificate_or_higher","true","true","true"
"9745","1948","male","secondary","true","false","false"
"9730","1945","female","secondary_certificate_or_higher","true","true","true"
"9715","1942","male","secondary_certificate_or_higher","true","true","true"
"9718","1942","female","secondary_certificate_or_higher","false","false","true"
"9721","1942","male","secondary_certificate_or_higher","true","false","false"
"9703","1939","female","primary","true","true","true"
"9688","1936","male","primary","true","true","true"
"9691","1936","female","primary","true","false","false"
"9694","1936","female","secondary","true","false","false"
"9661","1933","female","primary","true","true","false"
"9664","1933","male","primary","false","false","true"
"9649","1930","female","none","true","true","true"
"9634","1927","female","primary","true","true","true"
"9610","1924","male","primary","true","true","true"
"9613","1924","female","primary","true","false","false"
"9607","1921","male","primary","true","true","true"
"9601","1918","male","secondary","true","true","true"
"9598","1915","male","none","true","true","true"
"9577","1912","female","primary","true","true","false"
"9580","1912","male","primary","true","false","true"
"9556","1909","male","primary","true","true","true"
"9523","1906","male","primary","true","true","true"
"9511","1903","male","secondary","true","true","true"
"9502","1900","male","secondary","true","true","true"
"9481","1897","male","primary","true","true","true"
"9460","1894","male","primary","true","true","true"
"9454","1891","male","primary","true","true","true"
"9457","1891","female","primary","true","false","false"
"9436","1888","male","primary","true","true","false"
"9439","1888","male","primary","true","false","true"
"9412","1885","female","primary","true","true","false"
"9418","1885","male","primary","true","false","true"
"9400","1882","male","primary","true","true","true"
"9379","1879","male","primary","true","true","true"
"9361","1876","male","primary","true","true","true"
"9355","1873","male","primary","true","true","true"
"9325","1870","female","primary","true","true","true"
"9334","1870","male","primary","false","false","true"
"9319","1867","female","primary","true","true","true"
"9307","1864","male","primary","false","true","true"
"9283","1861","female","primary","true","true","true"
"9271","1858","female","primary","true","true","true"
"9277","1858","male","primary","false","false","true"
"9253","1855","female","primary","true","true","true"
"9262","1855","male","primary","true","false","true"
"9241","1852","female","primary","true","true","true"
"9244","1852","male","primary","true","false","true"
"9220","1849","male","primary","true","true","true"
"9214","1846","male","primary","true","true","true"
"9199","1843","female","primary","true","true","true"
"9187","1840","male","primary","true","true","true"
"9193","1840","female","primary","true","false","false"
"9175","1837","female","primary","true","true","false"
"9184","1837","male","primary","false","false","true"
"9148","1834","female","primary","true","true","false"
"9160","1834","male","primary","false","false","true"
"9127","1831","female","primary","true","true","true"
"9118","1828","male","primary","false","true","true"
"9106","1825","male","secondary_certificate_or_higher","false","true","true"
"9088","1822","male","primary","true","true","true"
"9073","1819","female","primary","true","true","true"
"9076","1819","male","primary","true","false","false"
"9058","1816","female","primary","true","true","true"
"9061","1816","male","primary","true","false","false"
"9043","1813","female","primary","true","true","true"
"9055","1813","female","primary","true","false","false"
"9019","1810","female","primary","true","true","true"
"9010","1807","male","primary","true","true","true"
"9013","1807","female","primary","true","false","false"
"9004","1804","male","primary","true","true","true"
"9007","1804","female","primary","true","false","true"
"8974","1801","male","secondary","true","true","true"
"8968","1798","female","primary","true","true","true"
"8941","1795","female","secondary","true","true","true"
"8950","1795","female","primary","true","false","false"
"8956","1795","male","secondary_certificate_or_higher","true","false","false"
"8926","1792","female","none","true","true","true"
"8923","1789","female","primary","true","true","true"
"8932","1789","male","secondary_certificate_or_higher","true","false","false"
"8935","1789","male","primary","true","false","false"
"8938","1789","female","primary","true","false","false"
"8911","1786","female","primary","true","true","true"
"8908","1783","female","primary","true","true","true"
"8905","1780","female","primary","true","true","true"
"8884","1777","female","primary","true","true","true"
"8893","1777","male","primary","false","false","true"
"8878","1774","male","primary","true","true","true"
"8866","1771","male","primary","true","true","true"
"8845","1768","male","primary","true","true","true"
"8818","1765","male","primary","true","true","true"
"8821","1765","female","primary","true","false","true"
"8803","1762","male","primary","false","true","true"
"8785","1759","male","primary","true","true","true"
"8752","1756","male","primary","true","true","true"
"8779","1756","male","primary","true","false","false"
"8782","1756","female","primary","true","false","false"
"8746","1753","female","primary","true","true","true"
"8737","1750","female","secondary","true","true","true"
"8725","1747","female","primary","true","true","true"
"8728","1747","female","primary","true","false","false"
"8713","1744","male","primary","true","true","true"
"8686","1741","male","primary","true","true","true"
"8677","1738","female","primary","true","true","true"
"8680","1738","female","primary","true","false","false"
"8665","1735","female","primary","true","true","false"
"8668","1735","male","primary","false","false","true"
"8635","1732","female","primary","true","true","true"
"8614","1729","female","none","true","true","true"
"8608","1726","male","primary","true","true","true"
"8587","1723","male","none","true","true","true"
"8560","1720","female","primary","true","true","false"
"8563","1720","male","primary","false","false","true"
"8530","1717","female","primary","true","true","false"
"8533","1717","male","none","false","false","true"
"8509","1714","female","none","true","true","false"
"8515","1714","male","none","false","false","true"
"8497","1711","male","primary","true","true","true"
"8491","1708","female","primary","true","true","true"
"8476","1705","female","primary","true","true","false"
"8479","1705","male","primary","false","false","true"
"8461","1702","female","primary","true","true","true"
"8440","1699","male","primary","true","true","true"
"8434","1696","male","secondary","true","true","true"
"8422","1693","male","secondary_certificate_or_higher","true","true","true"
"8425","1693","female","primary","true","false","true"
"8407","1690","female","primary","true","true","true"
"8365","1687","female","primary","true","true","true"
"8353","1684","female","secondary_certificate_or_higher","true","true","true"
"8356","1684","female","primary","true","false","true"
"8344","1681","female","secondary","true","true","true"
"8347","1681","male","primary","true","false","false"
"8329","1678","female","primary","true","true","true"
"8311","1675","male","primary","true","true","true"
"8305","1672","female","none","true","true","true"
"8299","1669","female","primary","false","true","true"
"8302","1669","male","primary","false","false","true"
"8284","1666","male","primary","true","true","true"
"8275","1663","male","primary","true","true","true"
"8257","1660","female","none","false","true","true"
"8239","1657","female","primary","true","true","true"
"8248","1657","female","primary","true","false","false"
"8233","1654","female","primary","true","true","true"
"8215","1651","female","none","true","true","true"
"8218","1651","female","primary","true","false","false"
"8206","1648","female","primary","true","true","true"
"8191","1645","male","secondary","true","true","true"
"8176","1642","male","primary","true","true","true"
"8170","1639","male","primary","true","true","true"
"8152","1636","female","primary","true","true","false"
"8155","1636","male","primary","false","false","true"
"8140","1633","male","primary","true","true","true"
"8113","1630","male","secondary_certificate_or_higher","true","true","true"
"8116","1630","female","primary","true","false","false"
"8119","1630","female","secondary_certificate_or_higher","true","false","false"
"8098","1627","male","secondary","true","true","true"
"8110","1627","female","primary","true","false","false"
"8086","1624","male","primary","true","true","true"
"8089","1624","female","primary","true","false","false"
"8074","1621","male","primary","true","true","true"
"8059","1618","male","primary","true","true","true"
"8044","1615","female","none","false","true","true"
"8023","1612","male","primary","true","true","true"
"8026","1612","female","primary","true","false","false"
"8011","1609","male","primary","true","true","true"
"8014","1609","female","primary","true","false","false"
"7972","1606","female","primary","false","true","true"
"8005","1603","male","secondary","false","false","true"
"8008","1603","female","primary","false","true","false"
"7951","1600","female","primary","true","true","true"
"7954","1600","male","primary","true","false","false"
"7930","1597","female","primary","true","true","true"
"7924","1594","female","primary","true","true","false"
"7927","1594","male","primary","false","false","true"
"7906","1591","female","primary","true","true","true"
"7912","1591","male","primary","true","false","false"
"7888","1588","female","primary","true","true","true"
"7870","1585","female","primary","false","true","false"
"7873","1585","male","primary","true","false","true"
"7861","1582","male","primary","true","true","true"
"7828","1579","female","none","true","true","true"
"7822","1576","male","primary","true","true","true"
"7792","1573","male","primary","true","true","true"
"7777","1570","male","primary","true","true","true"
"7780","1570","female","primary","true","false","false"
"7789","1570","male","primary","true","false","false"
"7753","1567","male","secondary","true","true","true"
"7756","1567","female","primary","true","true","false"
"7726","1564","male","primary","true","true","true"
"7720","1561","male","primary","true","true","true"
"7702","1558","female","primary","true","true","true"
"7705","1558","male","primary","true","false","false"
"7693","1555","female","none","true","true","true"
"7675","1552","female","primary","true","true","true"
"7657","1546","male","primary","true","true","true"
"7648","1543","female","none","true","true","false"
"7651","1543","male","primary","true","false","true"
"7630","1540","female","primary","true","true","false"
"7642","1540","male","secondary","false","false","true"
"7606","1537","male","primary","true","true","true"
"7573","1534","female","primary","true","true","false"
"7576","1534","male","primary","false","false","true"
"7552","1531","female","primary","true","true","false"
"7555","1531","male","primary","false","false","true"
"7540","1528","female","primary","true","true","false"
"7543","1528","male","primary","true","false","true"
"7531","1525","female","none","true","true","true"
"7510","1522","male","primary","true","true","true"
"7513","1522","female","primary","true","false","false"
"7492","1519","male","primary","true","true","true"
"7468","1516","female","primary","true","true","true"
"7456","1513","female","primary","true","true","true"
"7450","1510","male","primary","true","true","true"
"7438","1507","female","primary","true","true","true"
"7429","1504","male","none","true","true","true"
"7414","1501","male","primary","true","true","true"
"7408","1498","female","none","true","true","true"
"7378","1492","female","primary","true","true","true"
"7357","1489","female","none","true","true","true"
"7339","1486","female","primary","true","true","true"
"7342","1486","male","primary","true","false","false"
"7345","1486","female","secondary","true","false","false"
"7324","1483","male","primary","true","true","true"
"7300","1480","female","none","true","true","true"
"7312","1480","male","secondary","true","false","false"
"7288","1477","male","primary","true","true","true"
"7291","1477","female","secondary","true","false","false"
"7270","1474","female","primary","true","true","true"
"7246","1471","female","none","false","true","true"
"7234","1468","female","primary","true","true","true"
"7213","1465","female","none","true","true","true"
"7207","1462","female","primary","true","true","false"
"7219","1462","male","primary","true","false","true"
"7183","1459","male","primary","true","true","true"
"7180","1456","female","primary","true","true","false"
"7192","1456","male","primary","true","false","true"
"7153","1453","male","primary","true","true","true"
"7162","1453","female","primary","true","false","false"
"7150","1450","male","secondary","true","true","true"
"7159","1450","female","secondary","true","false","false"
"7132","1447","female","primary","true","true","true"
"7129","1444","male","primary","true","true","true"
"7114","1441","female","primary","true","true","false"
"7117","1441","male","primary","false","false","true"
"7096","1438","female","primary","true","true","false"
"7099","1438","male","primary","false","false","true"
"7084","1435","female","primary","true","true","true"
"7069","1432","female","primary","true","true","true"
"7051","1429","male","primary","true","true","true"
"7036","1426","male","primary","true","true","true"
"7015","1423","female","primary","true","true","false"
"7018","1423","male","primary","false","false","true"
"6997","1420","female","primary","true","true","true"
"6985","1417","male","none","true","true","true"
"6967","1414","female","none","true","true","false"
"6970","1414","male","primary","false","false","true"
"6952","1411","female","none","true","true","false"
"6955","1411","male","primary","false","false","true"
"6928","1408","female","none","true","true","false"
"6931","1408","male","primary","false","false","true"
"6910","1405","female","none","true","true","true"
"6913","1405","male","primary","true","false","false"
"6904","1402","male","primary","true","true","true"
"6892","1399","female","primary","true","true","true"
"6868","1396","male","primary","true","true","true"
"6859","1393","male","primary","true","true","true"
"6847","1390","female","none","true","true","true"
"6841","1387","male","primary","true","true","true"
"6826","1384","female","none","true","true","false"
"6829","1384","male","none","false","false","true"
"6814","1381","female","primary","true","true","false"
"6817","1381","male","none","true","false","true"
"6793","1378","male","primary","true","true","true"
"6775","1375","female","primary","true","true","false"
"6778","1375","male","primary","false","false","true"
"6751","1372","male","primary","true","true","true"
"6739","1369","male","secondary","true","true","true"
"6742","1369","female","secondary_certificate_or_higher","false","false","true"
"6718","1366","female","secondary","true","true","true"
"6697","1363","female","secondary","true","true","true"
"6676","1360","male","primary","true","true","true"
"6652","1357","male","secondary","true","true","true"
"6655","1357","female","primary","true","false","false"
"6628","1354","male","secondary","true","true","true"
"6631","1354","female","primary","true","false","false"
"6610","1351","female","none","true","true","false"
"6613","1351","female","none","false","false","true"
"6598","1348","male","primary","false","true","true"
"6559","1345","male","primary","true","true","true"
"6553","1342","male","primary","true","true","true"
"6535","1339","male","primary","true","true","true"
"6490","1336","female","none","true","true","true"
"6481","1333","female","primary","true","true","true"
