"year","pais","wt","estratopri","prov","cluster","ur","upm","municipality","guyndc","sec","munisec","guysegmento","idiomaq","tamano","clusterdesc","annotations","idnum","desc","gender","agerange","persondesc","typeinf1","typeinf2","typeinf3","typeinf4","typeinf5","completedpercent","napercent","startdate","lastupdate","collectorcreator","lastfilledoutelement","reserv01","reserv02","reserv03","reserv04","ti1","entrev","q1","ls3","a4","soct1","soct2","soct2a","soct2b","idio1","idio2","idio2a","idio2b","cr1","cr2","cr3","cr4","griden1","griden2","griden3","griden4","griden5","rstereo1","rstereo2","rstereo3","cp2","cp4a","cp4","np1","np2","sgl1","lgl2a","lgl2b","lgl2c","lgl2d","cp5","cp6","cp7","cp7a","cp8","cp8a","cp9","cp9a","cp10","cp13","cp13a","cp20","cp20a","ls6","ls6a","it1","it1b","l1","prot2","jc1","jc4","jc10","jc13","jc15","jc16","vic1","vic2","aoj1","aoj1b","aoj8","aoj11","aoj11a","aoj12","aoj12a","aoj18","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","guyb15","b18","b20","b21","b21a","b31","b32","b33","b43","b16","b46","b47","b48","n1","n3","n9","n11","n12","m1","m2","pop101","pop102","pop103","pop106","pop107","pop109","pop110","pop112","pop113","eff1","eff2","ing4","pn2","dem23","ros1","ros2","ros3","ros4","ros5","ros6","pn4","pn5","e5","e8","e11","e15","e14","e2","e3","e16","d1","d2","d3","d4","d5","dem2","dem11","aut1","aut2","pp1","pp2","dc10","dc13","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc17","exc18","exc7","comunetid","comcon1","comcon2","comcon3","comcon4","comcon5","dis2","dis4","dis5","gi1","gi2","gi3","gi4","gi5","vb1","vb2","vb3","vb50","vb10","vb11","vb12","pol1","pol2","per1","per2","per3","per4","per5","per6","per7","per8","per9","per10","edlevel","edyear","ed","etid","link1","link2","q2","guyq3","q5a","q10","q10a","q10a1","q10b","q10c","q16","q14","q10d","q10e","q10f","q11","q12","q12a","leng1","www1","hc1","hc2","pv1","pv2","pv3","pv4","pv5","polv1","polv2","polv3","polv4","action1","action2","action3","action4","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r16","r17","r18","ocup4a","ocup1","ocup1a","ocup1c","mig1","mig2","mig3","ietid","ti2","ti3","ti","_merge"
"2009","24","0.50143","2401","2","1","1","1","206","206","51","206051","86","1","4","Anna Regina 86",,"1",,"1","18-34","Male 18-34","1","2","2","2","2","100","9","2009-04-01T00:00:00.000","2009-04-01T00:00:00.000","E2-14","sInterviewee",,,,,"2009-04-01T00:00:00.000","1","1","1.0","5.0","4.0","3.0",,"1.0","2.0","1.0","2.0",,"2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","2.0","1.0","2.0","4.0","3.0","3.0","3.0","2.0","2.0","2.0","3.0","2.0","4.0","4.0",,"4.0","4.0",,,,"9.0","5.0","2.0","2.0","3.0","3.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0",,,,"1.0","1.0","1.0","2.0","2.0","1.0","4.0","7.0","7.0","7.0","7.0","6.0","7.0","7.0","7.0","7.0","4.0","4.0","7.0","4.0","7.0","7.0","3.0","3.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","2.0","1.0","1.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","3.0","10.0","1.0","5.0","1.0","3.0","2.0","2.0","1.0","4.0","2.0","2.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0",,"1.0","0.0","1.0","0.0","0.0","1.0","2.0","2.0","1.0","3.0","2.0","1.0","1.0","1.0","1.0","1.0","1","8","1","1","8","1.0","1.0","2401.0","2.0","2.0",,,"4.0","5.0","0.0","0.0","0.0","0.0","0.0","10.0","1.0","8.0","10.0","10.0","2.0","2.0","8.0","5.0","2.0",,"23","11.0","2.0","3.0","2.0",,,"1.0","3.0","2.0","1.0","1.0",,"2.0","2","2.0","2401.0","5.0","1.0","4.0","1.0","4.0","1.0",,"2.0","4.0","4.0","1.0",,"1.0","1.0","3.0","1.0","1","1","0","1","0","0","0","0","1","1","0","0","1","0","1.0","15.0","1.0","1.0","1","1.0",,"2.0","2009-04-01T00:00:00.000",,"39.56667","3"
"2009","24","0.50143","2401","2","1","1","1","206","206","51","206051","86","1","4","Anna Regina 86",,"2",,"1","18-34","Male 18-34","2","2","1","2","2","100","10","2009-04-01T00:00:00.000","2009-04-01T00:00:00.000","E2-14","sInterviewee",,,,,"2009-04-01T00:00:00.000","1","1","2.0","11.0","2.0","1.0","3.0",,"2.0","1.0","3.0",,"2.0","2.0","1.0","2.0","3.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","5.0","3.0","3.0","3.0","4.0","4.0","4.0",,"4.0",,"4.0",,"4.0","4.0",,,,"10.0","2.0","2.0","2.0","5.0","3.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0",,,,"1.0","1.0","3.0","3.0","3.0","3.0","5.0","3.0","1.0","6.0","4.0","3.0","5.0","6.0","3.0","3.0","3.0","3.0","6.0","4.0","5.0","2.0","4.0","5.0","6.0","1.0","4.0","5.0","6.0","4.0","3.0","4.0","5.0","2.0","2.0","3.0","4.0","5.0","4.0","2.0","4.0","5.0","3.0","5.0","3.0","5.0","6.0","3.0","4.0","4.0","5.0","4.0","2.0","6.0","3.0","4.0","2.0","2.0","8.0","6.0","5.0","4.0","5.0","3.0","2.0","4.0","1.0","2.0","4.0","4.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","1.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"1.0","0.0","1.0","0.0","0.0","1.0","3.0","5.0","2.0","3.0","1.0","1.0","1.0","2.0","2.0","2.0","1","8","2","1","8","2.0","1.0","2401.0","2.0","2.0",,,"4.0","5.0","9.0","2.0","2.0","3.0","7.0","10.0","1.0","7.0","10.0","10.0","1.0","6.0","6.0","2.0","2.0",,"34","6.0","2.0","4.0","2.0",,,"4.0",,"2.0","4.0","1.0",,"3.0","3","3.0","2401.0","1.0","1.0","1.0","2.0","4.0","2.0","1.0","2.0","4.0","4.0","1.0",,"4.0","4.0","3.0","3.0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1.0","4.0","2.0","2.0","2","1.0",,"2.0","2009-04-01T00:00:00.000",,"35.15","3"
"2009","24","0.50143","2401","2","1","1","1","206","206","51","206051","86","1","4","Anna Regina 86",,"3",,"1","35-49","Male 35-49","2","1","2","2","2","100","11","2009-04-01T00:00:00.000","2009-04-06T00:00:00.000","E2-15","sInterviewee",,,,,"2009-04-01T00:00:00.000","2","1","3.0","3.0","3.0","2.0",,,"3.0","2.0",,,"2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","4.0","3.0","3.0","4.0","3.0","4.0","4.0","4.0",,"4.0",,"4.0",,"4.0","4.0",,,,"5.0","5.0","1.0","2.0","6.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,,"1.0","1.0","1.0","1.0","1.0","2.0","4.0","4.0","5.0","7.0","5.0","3.0","6.0","6.0","5.0","6.0","4.0","6.0","7.0","4.0","7.0","5.0","2.0","3.0","7.0","5.0","5.0","6.0","3.0","2.0","5.0","5.0","5.0","5.0","2.0","2.0","6.0","1.0","2.0","3.0","2.0","7.0","4.0","6.0","5.0","1.0","3.0","7.0","7.0","2.0","6.0","7.0","7.0","6.0","6.0","7.0","2.0","2.0","9.0","9.0","8.0","1.0","2.0","2.0","1.0","1.0","8.0","9.0","7.0","8.0","5.0","3.0","2.0","2.0","1.0","4.0","2.0","2.0","1.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0",,"0.0",,"0.0","0.0","2.0","5.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","1","2","1","1","8","1.0","1.0","2401.0","3.0","2.0",,,"4.0","5.0","2.0","9.0","0.0","3.0","3.0","10.0","2.0","5.0","10.0","9.0","1.0","6.0","6.0","5.0","2.0",,"44","11.0","3.0","4.0","2.0",,,"3.0","2.0","2.0","3.0","2.0",,"2.0","2","1.0","2401.0","5.0","4.0","4.0","3.0","1.0","3.0","3.0","2.0","2.0","1.0","3.0","2.0","3.0","1.0",,"1.0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","2.0","4.0","4.0","2.0","1","1.0",,"2.0","2009-04-01T00:00:00.000",,"33.33333","3"
"2009","24","0.50143","2401","2","1","1","1","206","206","51","206051","86","1","4","Anna Regina 86",,"4",,"1","50 and over","Male 50 and over","2","2","2","1","2","100","12","2009-04-01T00:00:00.000","2009-04-01T00:00:00.000","E2-12","sInterviewee",,,,,"2009-04-01T00:00:00.000","4","1","3.0","12.0","3.0","2.0",,,"3.0","2.0",,,"2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","3.0","4.0","2.0","1.0","2.0","2.0","1.0","2.0","1.0","4.0","1.0","1.0","1.0","1.0","4.0","4.0","4.0",,"4.0",,"3.0","2.0","4.0","3.0","2.0",,,"6.0","5.0","2.0","2.0","2.0","3.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0",,,,"1.0","2.0","3.0","2.0","3.0","3.0","6.0","6.0","7.0","7.0","5.0","3.0","6.0","2.0","5.0","6.0","4.0","1.0","7.0","5.0","7.0","3.0","4.0","5.0","7.0","4.0","3.0","6.0","7.0","5.0","6.0","5.0","5.0","4.0","3.0","3.0","6.0","5.0","4.0","7.0","5.0","6.0","5.0","6.0","4.0","7.0","3.0","4.0","6.0","2.0","6.0","5.0","4.0","5.0","5.0","6.0","2.0","2.0","5.0","7.0","6.0","1.0","2.0","1.0","1.0","4.0","6.0","8.0","6.0","7.0","7.0","2.0","2.0","1.0","1.0","4.0","2.0","1.0","1.0","0.0","1.0","1.0","0.0","0.0",,"0.0",,"1.0","0.0","0.0",,"0.0","0.0","4.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","1","8","8","2","8","1.0","1.0","2401.0","3.0","2.0",,,"3.0","5.0","2.0","4.0","0.0","4.0","5.0","8.0","3.0","3.0","10.0","10.0","1.0","3.0","3.0","5.0","2.0",,"59","10.0","2.0","3.0","2.0",,,"4.0",,"2.0","4.0","2.0",,"2.0","6","1.0","2401.0","5.0","4.0","2.0","2.0","2.0","1.0",,"1.0","3.0","4.0","1.0",,"1.0","1.0","1.0","3.0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","6.0",,,,"2","1.0",,"2.0","2009-04-01T00:00:00.000",,"47.08333","3"
"2009","24","0.50143","2401","2","1","1","1","206","206","51","206051","86","1","4","Anna Regina 86",,"5",,"2","18-34","Female 18-34","2","2","2","1","2","100","13","2009-04-01T00:00:00.000","2009-04-06T00:00:00.000","E2-15","sInterviewee",,,,,"2009-04-01T00:00:00.000","2","2","3.0","5.0","3.0","3.0",,"2.0","3.0","2.0",,,"2.0","2.0","1.0","2.0","1.0","3.0","1.0","1.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","1.0","1.0","4.0","4.0","4.0",,"4.0",,"4.0",,"4.0","4.0",,"4.0",,"4.0","5.0","3.0","2.0","8.0","3.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0",,,,"1.0","3.0","1.0","1.0","1.0","2.0","4.0","5.0","5.0","5.0","4.0","5.0","4.0","4.0","5.0","3.0",,"5.0","7.0","5.0","5.0","2.0","4.0","2.0","7.0","3.0","3.0","4.0","7.0","5.0","5.0","7.0","4.0","2.0","2.0","2.0","6.0","3.0","3.0","4.0","3.0","6.0","3.0","6.0","5.0","3.0","4.0","6.0","7.0","4.0","6.0","6.0","7.0","4.0","5.0","6.0","2.0","1.0","8.0","8.0","6.0","1.0","3.0","2.0","1.0","2.0","2.0","7.0","5.0","7.0","3.0","2.0","2.0","2.0","1.0","4.0","2.0","3.0","1.0","0.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"0.0","1.0","2.0","2.0","2.0","3.0","1.0","2.0","1.0","2.0","2.0","2.0","1","8","1","8","8","1.0","2.0",,"3.0","2.0",,,"4.0","5.0","9.0","8.0","2.0","2.0","3.0","2.0","0.0","3.0","10.0","9.0","2.0","5.0","11.0","5.0","2.0",,"19","13.0","3.0","1.0","2.0",,,"4.0",,"2.0","4.0","2.0",,"1.0","0",,"2401.0","5.0","2.0","1.0","2.0","1.0","1.0",,"2.0","2.0","1.0","1.0",,"1.0","1.0","4.0","4.0","1","1","0","1","0","0","0","0","0","1","0","0","1","0","3.0",,,,"1","1.0",,"2.0","2009-04-01T00:00:00.000",,"42.93333","3"
"2009","24","0.50143","2401","2","1","1","1","206","206","51","206051","86","1","4","Anna Regina 86",,"6",,"2","18-34","Female 18-34","1","2","1","1","1","100","10","2009-04-01T00:00:00.000","2009-04-01T00:00:00.000","E2-13","sInterviewee",,,,,"2009-04-01T00:00:00.000","3","2","1.0","3.0","3.0","2.0",,,"3.0","2.0",,,"2.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","3.0","4.0","5.0","1.0","3.0","4.0","2.0","2.0","3.0","4.0",,"4.0",,"4.0","4.0",,"4.0",,"8.0","6.0","1.0","2.0","5.0","3.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0",,,,"1.0","3.0","1.0","3.0","2.0","3.0","4.0","7.0","6.0","7.0","7.0","5.0","5.0","6.0","7.0","7.0","6.0","6.0","7.0","7.0","7.0","4.0","5.0","4.0","7.0","7.0",,"6.0","6.0","7.0","6.0","5.0","7.0","6.0","2.0","2.0","2.0","3.0","4.0","7.0","4.0","7.0","6.0","3.0","6.0","5.0","4.0","4.0","5.0","2.0","6.0","5.0","6.0","4.0","7.0","6.0","3.0","2.0","6.0","8.0","5.0","3.0","4.0","5.0","1.0","3.0","5.0","7.0","4.0","3.0","3.0","3.0","2.0","2.0","2.0","4.0","2.0","1.0","1.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"1.0","0.0","1.0","0.0","0.0","0.0","2.0","5.0","1.0","3.0","2.0","1.0","1.0","2.0","2.0","2.0","1","1","1","1","8","1.0","1.0","2401.0","3.0","2.0",,,"3.0","4.0","2.0","3.0","0.0","5.0","5.0","7.0","3.0","5.0","8.0","8.0","1.0","6.0","6.0","5.0","2.0",,"34","11.0","2.0","3.0","2.0",,,"3.0","3.0","2.0","3.0","1.0",,"2.0","4","3.0","2401.0","4.0","5.0","4.0","3.0","2.0","1.0",,"7.0","4.0","2.0","1.0",,"2.0","2.0","2.0","1.0","1","1","0","1","0","0","0","1","0","0","0","0","1","0","1.0","13.0","2.0","2.0","1","1.0",,"8.0","2009-04-01T00:00:00.000",,"48.7","3"
"2009","24","0.50143","2401","2","1","1","1","206","206","51","206051","86","1","4","Anna Regina 86",,"7",,"2","35-49","Female 35-49","2","1","2","2","1","100","11","2009-04-01T00:00:00.000","2009-04-01T00:00:00.000","E2-12","sInterviewee",,,,,"2009-04-01T00:00:00.000","4","2","2.0","2.0","4.0","3.0",,"3.0","4.0","3.0",,"3.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","4.0","1.0","1.0","1.0","1.0","4.0","4.0","2.0","4.0","4.0",,"4.0",,"4.0","4.0",,"4.0",,"4.0","3.0","2.0","2.0","5.0","3.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0",,,,"1.0","4.0","1.0","1.0","1.0","3.0","4.0","5.0","7.0","5.0","7.0","4.0","4.0","3.0","5.0","5.0","4.0","5.0","7.0","6.0","4.0","5.0","3.0","4.0","7.0","5.0","6.0","5.0","6.0","7.0","5.0","4.0","4.0","2.0","2.0","3.0","5.0","2.0","4.0","7.0","5.0","6.0","5.0","6.0","2.0","6.0","4.0","6.0","7.0","3.0","4.0","5.0","6.0","6.0","6.0","5.0","2.0","1.0","8.0","9.0","7.0","2.0","5.0","1.0","1.0","5.0","2.0","7.0","3.0","7.0","5.0","2.0","2.0","2.0","2.0","4.0","2.0","2.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"1.0","0.0","1.0","0.0","0.0","0.0","3.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","1","8","1","1","8","1.0","1.0",,"3.0","2.0",,,"3.0","5.0","3.0","5.0","5.0","3.0","5.0","6.0","4.0","4.0","10.0","10.0","2.0","3.0","9.0","2.0","2.0",,"42","6.0","5.0","2.0","2.0",,,"3.0","4.0","1.0","4.0","2.0",,"2.0","4","2.0","2401.0","5.0","5.0","4.0","2.0","2.0","1.0",,"2.0","2.0","1.0","1.0",,"1.0","1.0","1.0","2.0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","5.0",,,,"2","1.0",,"2.0","2009-04-01T00:00:00.000",,"45.95","3"
"2009","24","0.50143","2401","2","1","1","1","206","206","51","206051","86","1","4","Anna Regina 86",,"8",,"2","50 and over","Female 50 and over","1","2","1","1","1","100","10","2009-04-01T00:00:00.000","2009-04-01T00:00:00.000","E2-13","sInterviewee",,,,,"2009-04-01T00:00:00.000","3","2","2.0","2.0","3.0","2.0",,,"3.0","2.0",,,"2.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","3.0","4.0","3.0","4.0","1.0","4.0",,"4.0",,"4.0",,"4.0","4.0",,"4.0",,"6.0","5.0","2.0","2.0","6.0","3.0",,"2.0","1.0","1.0","2.0","2.0","2.0",,,,"1.0","3.0","1.0","1.0","1.0","3.0","4.0","5.0","6.0","5.0","5.0","6.0","4.0","5.0","4.0","5.0","4.0","6.0","7.0","5.0","6.0","5.0","6.0","5.0","7.0","4.0","4.0","3.0","6.0","6.0","5.0","6.0","7.0","6.0","1.0","3.0","4.0","3.0","2.0","7.0","6.0","5.0","6.0","3.0","3.0","6.0","6.0","4.0","6.0","4.0","6.0","7.0","6.0","5.0","7.0","6.0","2.0","3.0","8.0","8.0","9.0","4.0","3.0","2.0","1.0","3.0","9.0","8.0","8.0","5.0","7.0","3.0","2.0","2.0","2.0","4.0","2.0","1.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0",,"0.0",,"1.0","0.0","3.0","5.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","8","8","2","1","8","2.0","1.0","2401.0","2.0","1.0","2401.0","4.0","3.0","4.0","3.0","4.0","0.0","4.0","4.0","9.0","2.0","9.0","9.0","9.0","1.0","3.0","3.0","5.0","2.0",,"69","11.0","2.0","3.0","2.0",,,"1.0","3.0","1.0","2.0","2.0",,"6.0","1","1.0","2401.0","4.0","1.0","4.0","1.0","2.0","1.0",,"4.0","4.0","4.0","1.0",,"3.0","1.0","2.0","2.0","1","0","0","1","0","0","0","1","1","0","0","0","1","0","1.0","9.0","2.0","2.0","1","1.0",,"8.0","2009-04-01T00:00:00.000",,"41.883340000000004","3"
"2009","24","0.50143","2401","2","2","1","1","206","206","51","206051","88","1","4","Anna Regina 88",,"9",,"1","18-34","Male 18-34","2","1","1","2","1","100","10","2009-04-01T00:00:00.000","2009-04-01T00:00:00.000","E2-14","sInterviewee",,,,,"2009-04-01T00:00:00.000","1","1","2.0","1.0","3.0","2.0",,,"2.0","2.0",,,"1.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","3.0","1.0","2.0","2.0","2.0","2.0","1.0","3.0","2.0","2.0","3.0","3.0","2.0","2.0","2.0","4.0","3.0","4.0","3.0","3.0","4.0","4.0",,,,"8.0","5.0","2.0","2.0","4.0","3.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0",,,,"1.0","2.0","2.0","3.0","3.0","1.0","6.0","6.0","5.0","5.0","7.0","5.0","5.0","5.0","5.0","6.0","5.0","6.0","7.0","4.0","6.0","5.0","6.0","6.0","6.0","6.0","6.0","6.0","5.0","5.0","6.0","6.0","7.0","6.0","2.0","1.0","6.0","6.0","6.0","6.0","5.0","6.0","6.0","5.0","5.0","5.0","5.0","6.0","6.0","5.0","5.0","6.0","5.0","6.0","6.0","5.0","2.0","2.0","7.0","7.0","6.0","3.0","3.0","2.0","4.0","2.0","4.0","4.0","5.0","7.0","8.0","2.0","2.0","2.0","1.0","4.0","2.0","2.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0","0.0","3.0","2.0","2.0","3.0","2.0","2.0","1.0","2.0","2.0","2.0","1","1","1","1","2","1.0","1.0","2401.0","2.0","2.0",,,"3.0","4.0","4.0","2.0","1.0","3.0","8.0","8.0","3.0","7.0","7.0","7.0","2.0","5.0","11.0","2.0","2.0",,"21","4.0","2.0","3.0","2.0",,,"3.0","2.0","2.0","2.0","1.0",,"1.0","0",,"2401.0","2.0","2.0","4.0","2.0","3.0","1.0",,"5.0","4.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","1.0","4.0","2.0","2.0","2","1.0",,"2.0","2009-04-01T00:00:00.000",,"59.53333000000001","3"
"2009","24","0.50143","2401","2","2","1","1","206","206","51","206051","88","1","4","Anna Regina 88",,"10",,"1","18-34","Male 18-34","2","1","1","2","2","100","12","2009-04-01T00:00:00.000","2009-04-01T00:00:00.000","E2-14","sInterviewee",,,,,"2009-04-01T00:00:00.000","1","1","2.0","4.0","3.0","2.0",,,"2.0","2.0",,,"2.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0","3.0","5.0","1.0","4.0","4.0",,"1.0","4.0","1.0","4.0","1.0","4.0",,,,"10.0","10.0","2.0","2.0","3.0","3.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0",,,,"1.0","3.0","2.0","3.0","3.0","1.0","4.0","5.0","5.0","5.0","7.0","5.0","4.0","7.0","5.0","6.0","6.0","7.0","7.0","5.0","7.0","5.0","5.0","6.0","7.0","6.0","6.0","6.0","6.0","6.0","6.0","5.0","6.0","5.0","2.0","3.0","4.0","5.0","5.0","5.0","6.0","1.0","5.0","5.0","5.0","5.0","6.0","5.0","5.0","5.0","6.0","3.0","6.0","6.0","5.0","5.0","1.0","2.0","8.0","7.0","10.0","1.0","10.0","3.0","8.0","4.0","9.0","3.0","5.0","4.0","3.0","2.0","2.0","2.0","2.0","4.0","2.0","2.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0",,"0.0",,"0.0","0.0","2.0","2.0","2.0","3.0","2.0","1.0","1.0","2.0","2.0","2.0","1","8","1","1","2","1.0","2.0",,"2.0","2.0",,,"4.0","5.0","3.0","10.0","0.0","10.0","10.0","0.0","0.0","7.0","10.0","8.0","4.0","2.0","13.0","2.0","2.0",,"19","1.0","4.0","5.0","2.0",,,"2.0","4.0","1.0","1.0","1.0",,"1.0","0",,"2401.0","1.0","5.0","4.0","1.0","4.0","1.0",,"1.0","6.0","4.0","1.0",,"4.0","1.0","2.0","3.0","1","1","1","1","0","0","0","0","1","1","1","0","0","0","1.0","1.0","2.0","2.0","2","1.0",,"2.0","2009-04-01T00:00:00.000",,"50.16667","3"
