"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp9","cp13","cp20","cpss1","it1","l1","immig2","immig1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","domaoj11b","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b12","b13","b18","b20","b20a","b21","b21a","b32","b47a","domb49","domb50","n1","n9","n11","n15","epp1","epp3","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr3d","pr3e","pr4","m1","sd2new2","sd3new2","sd6new2","infrax","ros1","ros4","ing4","eff1","eff2","mil7","td5","inq2","gen1","env1","dst1","pn4","w14a","domw14b","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","domw6","domw7","w8","domw9","w10","domw11","domw12","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","diso7","diso17","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar7","fear10","vic44","vb1","inf1","vb2","vb3n","vb4new","vb101","vb10","vb11","domvb13","pol1","vb20","clien1n","clien1na","vb50","vb53","rac1ca","domhai1","domhai2","domhai4","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","vol207n","vol208n","dvw1","dvw2","wf1","cct1b","edlevel","edyear","ed","ed2","q3c","q5b","ocup4a","ocup1a","pr1","pr2","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","distrito","sex"
"21","1f4fb879-1e38-4dcd-a3a1-8995e503291e-b3cac68842bbce074652129","2101","1","1011","1","101","3","1","1","1","16mar2014","1","2","1984","30","1","58","1","2","2","1","2","2","4","1","4","3","4","2","4","4","2","7","2","1","2","2","2","888888","1","1","1","2","2","3","3","3","3","3","2","3","2","3","5","2","2","2","1","3","3","2","6","1","3","7","6","4","4","5","6","5","6","5","3","3","4","3","3","4","2","2","2","5","6","1","1","2","1","3","2","6","6","3","5","7","6","7","4","2","1","4","1","2","10","8","4","5","8","9","8","9","7","3","1","10","2","1","3","2","3","2","1","0","0","0","999999","0","999999","999999","999999","0","1","1","1","2","999999","1","2","2","1","0","1","1","1","2101","999999","999999","1","2102","1","2","2","1","1","4","4","1","1","3","2","4","2","1","2","2","1","2","2","4","3","1","3","3","2","2","2","3","4","16","1","1","1","1","2","1","999999","14","12","2","2","3","2","1","4","0","0","2","2101","1","2","1","2","2","888888","1","1","1","0","1","0","0","1","1","1","1","1","0","1","2","3","38.85","1","7","DOM14_0192","10101","2"
"21","1f4fb879-1e38-4dcd-a3a1-8995e503291e-b3cac68842bbce074652130","2101","1","1011","1","101","3","1","1","1","15mar2014","1","1","1989","25","2","13","3","1","2","2","3","2","3","3","4","4","4","4","999999","3","3","9","988888","3","1","2","2","2","1","1","3","3","2","4","3","3","3","2","4","3","2","4","3","1","1","1","3","3","2","1","1","1","1","4","3","3","1","5","1","1","2","5","4","2","3","4","7","1","3","2","7","7","5","3","2","3","4","2","7","7","7","1","5","7","6","7","1","2","2","3","1","1","10","5","1","4","10","6","6","8","10","10","1","9","2","3","3","2","3","2","2","1","1","0","999999","0","999999","999999","999999","0","2","3","4","1","3","1","2","2","1","1","1","1","1","2101","999999","999999","2","999999","999999","2","4","2","2","3","4","1","2","1","6","4","1","2","3","2","1","2","3","3","2","4","2","3","2","2","2","3","3","15","8","4","2","1","2","2","1","16","14","2","1","1","1","1","2","0","0","1","2101","1","1","1","1","1","888888","1","1","1","1","1","1","0","1","1","1","1","1","1","1","2","3","36.833","1","7","DOM14_0193","10101","1"
"21","1f4fb879-1e38-4dcd-a3a1-8995e503291e-b3cac68842bbce074652131","2101","1","1011","1","101","3","1","1","1","16mar2014","1","2","1994","20","1","5","2","2","2","2","3","2","4","2","4","2","4","4","4","4","2","3","2","4","2","2","1","2","1","1","1","1","1","3","4","3","2","2","2","4","3","3","3","3","4","3","2","2","4","3","5","5","3","5","4","6","5","6","6","3","6","6","3","2","3","7","4","2","2","3","3","888888","5","1","1","888888","2","3","3","5","7","3","6","7","4","6","3","3","2","3","1","1","10","7","888888","10","10","10","7","10","6","888888","1","10","2","3","3","2","3","2","2","0","0","0","999999","999999","999999","999999","999999","0","1","1","2","1","3","888888","888888","888888","1","0","1","1","2","999999","6","999999","1","2102","2","3","2","1","2","3","3","1","5","1","5","4","1","6","4","999999","1","2","888888","888888","3","3","3","3","3","2","2","3","2","14","8","6","1","4","999999","2","1","15","999999","2","2","1","2","1","3","0","0","2","2101","1","1","1","1","1","888888","1","1","1","2","1","1","0","1","1","1","1","1","1","1","2","3","41.083","1","7","DOM14_0194","10101","2"
"21","20a50c2b-3bed-4a67-9bd4-a9c06e8b3531-f895b4e74de061b14666449","2103","2","12010","12","1201","68","1","3","1","16mar2014","1","1","1971","43","1","1","1","2","2","1","2","2","3","1","4","4","4","4","999999","4","2","7","2","2","2","2","2","2","2","999999","999999","999999","2","2","2","3","2","1","4","4","2","5","1","1","1","3","4","1","5","4","1","7","1","6","4","4","5","6","7","5","6","6","2","1","5","1","7","6","3","6","4","7","4","2","2","2","2","3","7","7","5","1","3","7","7","7","7","2","2","2","2","2","10","1","1","1","10","10","1","1","1","1","10","1","1","2","2","1","1","3","2","0","0","0","999999","0","999999","999999","999999","0","3","1","1","1","3","2","2","1","0","0","1","1","1","2101","999999","999999","1","2102","2","2","2","2","2","3","3","1","2","7","1","888888","4","4","3","4","1","2","888888","988888","3","2","2","3","2","1","1","1","2","2","888888","5","1","1","2","2","2","7","7","2","2","3","1","1","1","0","0","1","2101","5","2","888888","888888","2","888888","0","0","1","0","1","0","0","0","0","0","0","0","999999","0","2","3","45.733000000000004","1","4","DOM14_0195","120101","1"
"21","211044f5-9611-4921-bb88-9069891b3bcc-5d74937cbd95a5484650987","2102","3","19030","19","1903","98","2","5","1","20mar2014","1","1","1977","37","2","5","3","1","2","1","5","1","3","2","2","4","4","4","999999","2","3","1","1","2","2","2","2","1","2","999999","999999","999999","2","2","2","3","3","3","888888","1","2","5","3","888888","6","5","3","7","5","6","7","6","1","7","1","4","6","7","6","5","6","7","3","1","7","7","7","1","2","3","4","5","3","2","2","2","2","5","6","7","6","6","7","7","4","3","4","1","2","2","2","2","4","1","1","2","5","3","5","1","1","7","6","7","2","2","2","1","1","2","2","0","0","0","999999","0","999999","0","0","0","1","1","5","1","1","1","1","2","0","1","2","1","2","999999","5","999999","2","999999","999999","4","4","1","2","2","3","1","6","4","5","1","10","4","1","2","1","2","2","3","2","5","5","3","3","2","1","2","1","9","1","1","1","1","4","1","999999","2","3","2","1","3","3","3","5","3","3","2","2101","5","2","1","888888","1","888888","0","0","1","0","0","0","1","1","1","0","0","1","0","0","2","6","52.11600000000001","2","7","DOM14_0201","190301","1"
"21","20a50c2b-3bed-4a67-9bd4-a9c06e8b3531-f895b4e74de061b14666450","2103","2","12010","12","1201","68","1","3","1","16mar2014","1","2","1968","46","2","5","3","3","2","2","3","2","4","3","2","4","4","4","4","4","2","888888","2","4","2","2","2","888888","2","999999","999999","999999","2","2","3","3","3","1","888888","3","2","5","2","888888","6","888888","4","2","888888","4","7","7","1","7","7","2","2","6","5","888888","4","888888","888888","2","7","1","5","5","6","6","5","5","6","2","2","2","2","3","4","6","4","2","1","6","4","888888","6","2","1","2","2","2","3","4","1","1","6","5","3","6","2","1","7","6","1","2","2","1","1","888888","1","0","0","0","999999","0","999999","0","0","0","888888","1","1","2","999999","888888","2","1","1","0","1","1","1","2101","999999","999999","2","999999","999999","4","2","2","2","2","3","2","2","2","6","888888","888888","888888","888888","999999","888888","999999","888888","888888","888888","3","5","3","2","1","1","0","999999","0","0","4","2","1","1","1","999999","4","1","2","2","4","2","3","9","3","7","2","2101","5","1","888888","888888","1","888888","1","0","1","0","1","0","1","0","0","0","0","1","0","0","2","3","41.533","1","4","DOM14_0196","120101","2"
"21","20a50c2b-3bed-4a67-9bd4-a9c06e8b3531-f895b4e74de061b14666451","2103","2","12010","12","1201","68","1","3","1","16mar2014","1","1","1975","39","2","5","3","3","2","2","4","2","3","1","2","4","4","4","999999","4","2","8","1","1","2","2","2","2","2","999999","999999","999999","2","4","3","3","3","1","3","4","1","3","7","2","5","5","1","1","3","2","4","7","1","6","4","3","3","5","4","3","2","3","3","2","3","1","2","3","1","6","6","7","5","1","3","3","3","2","6","7","7","4","6","7","7","2","7","3","1","3","1","2","10","3","1","3","3","10","2","2","2","1","1","9","1","2","3","1","3","2","2","0","0","0","999999","999999","999999","999999","0","1","1","1","4","2","999999","1","1","1","1","0","1","1","1","2101","999999","999999","1","2102","1","2","2","2","2","3","3","2","5","5","7","4","4","2","3","4","1","4","2","3","3","4","3","3","3","1","1","2","4","12","888888","5","1","3","999999","1","999999","6","999999","2","2","4","3","2","4","1","2","2","2101","1","1","1","2","1","888888","1","0","1","0","1","0","1","1","1","1","1","1","0","1","2","5","44.4","1","4","DOM14_0197","120101","1"
"21","20a50c2b-3bed-4a67-9bd4-a9c06e8b3531-f895b4e74de061b14666452","2103","2","12010","12","1201","68","1","3","1","16mar2014","1","2","1976","38","1","1","3","1","2","1","2","2","1","1","2","4","2","4","2","3","3","3","1","1","1","2","1","2","1","1","3","3","2","3","3","3","1","1","1","4","2","4","3","1","6","5","3","2","2","1","3","7","3","6","6","5","6","1","4","2","1","5","1","3","2","3","3","6","7","7","7","7","7","2","2","2","2","4","3","5","5","5","7","7","7","7","7","2","1","1","2","2","10","1","1","1","2","3","2","1","1","1","7","6","1","2","2","2","3","2","1","0","0","0","999999","0","999999","999999","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","2101","999999","999999","1","2102","1","2","2","2","2","1","2","1","6","7","7","7","7","4","4","999999","2","4","2","3","3","5","3","3","3","1","1","2","1","9","888888","5","1","4","999999","1","999999","4","999999","2","1","3","2","3","4","1","2","2","2101","2","2","888888","888888","1","888888","1","0","1","0","1","0","1","1","1","1","1","1","0","1","2","4","43.416000000000004","1","4","DOM14_0198","120101","2"
"21","20a50c2b-3bed-4a67-9bd4-a9c06e8b3531-f895b4e74de061b14666453","2103","2","12010","12","1201","68","1","3","1","16mar2014","1","1","1988","26","1","3","3","1","2","2","4","2","4","2","4","1","2","3","999999","3","1","1","2","4","2","2","1","2","1","2","3","3","2","2","4","3","1","3","1","1","2","1","1","1","7","1","1","7","1","1","1","7","1","1","1","1","1","7","1","3","2","2","1","1","7","1","7","3","1","1","1","7","7","4","2","2","3","5","1","7","1","1","7","7","1","1","7","1","1","4","1","2","10","10","1","10","1","1","1","3","1","2","10","7","2","2","3","1","3","3","2","1","1","1","999999","0","1","1","999999","0","1","1","1","1","2","1","1","1","1","1","1","1","1","2102","999999","999999","2","999999","999999","4","3","2","2","3","2","2","3","1","1","7","10","4","3","2","1","2","4","4","3","3","1","3","2","1","1","2","2","10","1","4","2","1","2","1","999999","6","10","2","1","3","3","1","5","0","1","2","2101","2","1","1","888888","2","888888","1","0","1","1","1","0","0","1","1","1","0","1","0","1","2","5","38.8","1","4","DOM14_0199","120101","1"
"21","20a50c2b-3bed-4a67-9bd4-a9c06e8b3531-f895b4e74de061b14666454","2103","2","12010","12","1201","68","1","3","1","16mar2014","1","2","1995","19","1","5","1","1","1","2","2","1","4","2","4","3","4","3","4","3","3","3","1","1","2","2","2","1","2","999999","999999","999999","2","3","3","1","3","3","2","2","2","2","5","3","5","6","2","4","4","2","7","4","5","5","3","6","6","5","5","3","5","4","4","3","3","5","6","1","1","6","6","6","6","2","1","2","3","3","2","5","6","3","5","7","7","6","6","1","1","2","1","2","9","4","1","2","9","9","2","3","1","1","8","5","1","2","3","2","3","2","2","0","0","0","999999","999999","999999","999999","999999","0","1","1","1","1","1","1","1","1","1","1","1","1","2","999999","6","999999","2","999999","999999","2","2","2","2","2","4","2","6","7","7","1","2","4","1","2","2","2","2","3","1","5","5","3","2","2","2","2","3","11","1","1","1","4","999999","2","1","14","999999","1","1","3","1","1","4","0","0","2","2101","1","1","1","1","1","32","1","0","1","1","1","0","1","1","1","0","0","1","1","1","2","4","37.966","1","4","DOM14_0200","120101","2"
"21","211044f5-9611-4921-bb88-9069891b3bcc-5d74937cbd95a5484650989","2102","3","19030","19","1903","98","2","5","1","20mar2014","1","1","1983","31","4","10","3","1","2","2","5","2","3","4","4","3","4","3","999999","4","4","3","2","5","1","1","2","2","2","999999","999999","999999","1","4","3","3","1","1","1","4","2","2","1","5","7","5","2","6","2","1","7","1","2","7","1","1","1","3","4","6","4","5","5","4","5","7","7","3","2","4","5","2","3","2","3","2","3","4","7","7","5","2","1","7","7","6","1","1","2","2","1","1","5","2","1","10","5","4","7","6","888888","1","1","4","1","2","888888","1","2","2","1","0","0","0","999999","0","0","999999","999999","1","888888","4","5","1","1","2","2","2","1","0","1","1","2","999999","77","999999","1","2102","2","4","2","888888","2","1","4","1","1","1","7","6","6","4","1","888888","1","2","4","3","2","3","1","3","3","888888","1","0","999999","0","888888","1","2","1","4","2","2","888888","988888","2","2","3","2","1","3","1","0","1","2101","5","3","1","888888","888888","888888","1","0","1","0","1","0","0","0","0","0","0","1","0","888888","2","5","39.533","2","7","DOM14_0202","190301","1"
"21","211044f5-9611-4921-bb88-9069891b3bcc-5d74937cbd95a5484650990","2102","3","19030","19","1903","98","2","5","1","20mar2014","1","2","1991","23","2","5","3","3","2","2","2","2","4","3","4","2","4","3","2","4","4","3","2","2","2","1","2","1","2","999999","999999","999999","888888","3","4","1","2","2","1","1","2","7","7","5","4","7","6","4","7","5","4","5","7","7","5","5","5","5","7","5","7","5","4","4","5","4","7","2","4","5","2","2","7","2","3","2","2","1","7","7","5","5","2","7","1","3","6","1","3","3","2","888888","10","10","4","1","3","9","10","10","1","1","9","8","1","2","3","2","3","3","1","0","0","0","999999","999999","999999","0","999999","0","2","2","4","2","999999","1","2","2","0","0","1","1","1","2101","999999","999999","2","999999","999999","2","3","2","2","2","4","2","5","5","7","4","4","11","2","2","1","1","3","4","2","5","3","2","2","1","1","2","2","10","1","1","2","5","999999","2","2","9","999999","2","1","4","2","5","6","0","0","2","2101","3","3","888888","888888","2","888888","1","0","1","0","1","0","0","1","0","0","0","1","1","0","2","6","42.633","2","7","DOM14_0203","190301","2"
"21","21dda743-cf48-4a28-b241-819e23ab970c-5d74937cbd95a54846509100","2102","2","27010","27","2701","177","1","3","1","21mar2014","1","2","1976","38","2","13","3","3","2","2","3","1","2","3","2","3","4","3","4","4","2","3","1","4","2","1","1","2","2","999999","999999","999999","2","2","3","3","3","3","4","3","2","3","3","1","3","3","2","7","2","3","6","2","1","7","2","4","3","5","6","5","3","5","1","2","6","7","7","1","2","3","1","3","5","2","3","2","2","2","3","7","6","2","2","7","5","7","7","2","1","2","2","2","10","888888","1","10","10","10","1","2","10","1","1","8","2","3","3","2","3","1","1","0","0","0","999999","999999","1","0","0","0","1","1","5","1","2","2","2","2","0","0","1","1","1","2101","999999","999999","1","2102","2","4","2","2","2","2","4","2","7","1","5","4","4","4","3","2","1","1","3","4","2","3","1","3","3","2","2","1","7","7","1","1","2","5","999999","3","999999","6","999999","2","1","3","3","3","4","1","4","2","2101","5","1","1","888888","888888","888888","1","0","0","0","0","0","1","1","1","0","1","1","0","1","2","5","41.183","2","7","DOM14_0204","270101","2"
"21","21dda743-cf48-4a28-b241-819e23ab970c-5d74937cbd95a54846509101","2102","2","27010","27","2701","177","1","3","1","21mar2014","1","1","1994","20","2","1","3","1","2","2","2","2","4","1","2","4","4","4","999999","1","1","1","1","4","2","2","2","2","2","999999","999999","999999","2","2","2","3","3","3","4","1","2","1","7","1","7","4","6","7","3","7","4","6","7","6","3","6","1","3","6","7","5","6","4","5","7","6","7","1","4","5","2","3","6","2","3","2","2","4","2","4","2","1","6","5","2","1","5","1","2","3","2","2","8","4","7","1","2","4","7","9","3","7","1","8","1","2","3","2","1","2","1","0","0","0","999999","999999","999999","999999","999999","1","1","3","4","2","999999","2","2","2","0","0","1","1","2","999999","6","999999","1","2102","2","1","2","2","2","2","3","1","6","1","7","7","6","4","3","4","1","2","3","4","4","3","3","2","2","2","2","2","2","10","1","1","2","4","999999","2","1","6","999999","1","1","2","3","3","4","2","1","2","2101","2","1","988888","888888","888888","888888","1","1","1","1","1","1","1","1","1","1","1","1","0","888888","2","5","37.216","2","7","DOM14_0205","270101","1"
"21","21dda743-cf48-4a28-b241-819e23ab970c-5d74937cbd95a5484650998","2102","2","27010","27","2701","177","1","3","1","21mar2014","1","2","1968","46","2","5","3","3","2","1","2","1","2","1","2","2","4","4","4","3","2","1","2","4","2","2","2","2","2","999999","999999","999999","2","2","2","2","3","3","4","4","2","2","7","5","5","2","5","5","2","2","7","3","1","7","3","5","3","3","5","1","4","5","2","1","888888","1","7","1","4","5","2","2","6","3","3","2","2","4","2","2","5","1","2","7","1","5","7","3","3","3","1","2","6","3","1","10","3","5","3","4","888888","1","6","7","1","2","3","2","3","2","1","1","0","0","999999","1","999999","999999","0","0","3","2","5","1","2","2","2","2","0","0","2","1","2","999999","988888","999999","2","999999","999999","4","1","1","2","2","3","1","4","1","2","4","4","4","1","2","2","2","3","4","2","3","3","3","3","1","2","1","8","8","1","1","1","1","1","2","1","9","5","1","1","4","1","1","6","2","3","2","2101","4","2","1","888888","888888","888888","1","1","1","0","1","0","1","1","1","1","1","1","1","0","2","7","45.266000000000005","2","7","DOM14_0206","270101","2"
"21","29ba745d-461f-45e5-93d9-4fc5ff00efe3-f895b4e74de061b14666410","2103","3","29030","29","2903","187","1","4","1","12mar2014","1","2","1970","44","2","5","1","1","1","1","4","2","2","1","2","2","3","2","2","988888","1","8","1","5","2","2","2","2","1","2","1","1","2","2","1","1","3","3","2","1","1","4","6","3","5","6","5","4","5","4","4","3","4","5","2","4","5","3","5","5","6","5","5","4","5","2","6","5","5","5","4","5","5","3","3","2","3","3","4","6","4","5","6","5","5","4","4","1","2","2","2","2","8","8","4","1","7","6","3","2","5","8","6","9","1","2","3","2","3","2","2","0","0","0","999999","999999","999999","0","0","0","1","1","1","1","2","1","1","2","0","0","1","1","1","2101","999999","999999","1","2102","1","1","2","2","2","2","3","1","1","5","6","4","4","4","4","999999","2","3","3","3","2","3","3","3","2","2","1","2","4","12","1","1","1","5","999999","2","1","5","999999","1","2","3","2","3","3","0","1","2","2101","5","2","888888","888888","1","888888","1","0","1","0","1","0","0","0","1","0","0","1","0","0","2","7","50.766000000000005","1","4","DOM14_0234","290301","2"
"21","232c43c8-1abf-4508-b65b-3b842f931ea3-6bbf1d8b102d176246663153","2102","3","25040","25","2504","169","1","4","1","23mar2014","1","2","1968","46","1","5","3","3","2","2","3","2","4","1","2","4","4","4","4","4","3","4","2","3","2","2","2","2","2","999999","999999","999999","2","3","3","3","3","3","1","4","2","3","3","3","1","5","3","4","4","3","6","3","3","6","5","3","4","4","4","3","4","3","3","1","3","3","5","3","3","3","4","2","4","2","2","2","2","6","5","4","3","4","3","3","3","3","6","3","2","3","2","2","4","3","4","4","3","4","4","4","3","4","4","3","3","3","3","2","3","2","1","0","0","0","999999","999999","999999","0","0","1","2","3","3","1","2","1","2","2","1","0","1","1","1","2101","999999","999999","2","999999","999999","3","2","2","2","2","3","2","3","5","4","4","4","4","3","3","2","3","2","4","2","5","5","3","3","1","1","1","7","7","888888","1","1","5","999999","2","1","8","999999","2","2","2","3","3","7","2","3","2","2101","5","2","888888","888888","888888","888888","1","0","1","0","1","0","1","1","1","1","0","1","0","1","2","4","44.85","1","6","DOM14_0207","250401","2"
"21","242fd09e-383c-4e5a-a606-f86e933808c4-9969c3a82d5fa4704652410","2104","3","21060","21","2106","119","2","5","1","12mar2014","1","2","1982","32","2","5","1","2","2","1","2","1","2","1","2","4","4","2","3","4","3","10","2","4","1","2","1","2","1","1","3","1","1","3","4","3","3","1","2","4","2","3","6","2","1","3","4","7","4","2","7","1","6","7","1","3","888888","7","7","7","7","7","4","2","7","888888","7","7","7","7","1","7","6","2","3","2","2","4","2","5","5","5","5","6","6","7","1","1","1","2","2","2","6","5","1","9","5","8","2","5","2","3","1","8","2","1","3","2","3","2","2","0","0","0","999999","999999","999999","999999","999999","0","3","2","2","1","2","2","2","2","1","0","1","1","1","2101","999999","999999","1","2102","2","3","2","1","1","2","3","2","7","2","7","10","1","888888","1","2","1","2","988888","988888","888888","5","1","3","1","1","1","1","8","8","1","1","1","5","999999","1","999999","3","999999","1","1","4","2","2","3","2","2","2","2101","1","1","888888","888888","1","888888","1","0","1","0","1","0","0","1","1","0","0","1","0","0","2","5","54.816","2","4","DOM14_0208","210601","2"
"21","242fd09e-383c-4e5a-a606-f86e933808c4-9969c3a82d5fa4704652411","2104","3","21060","21","2106","119","2","5","1","12mar2014","1","1","1987","27","2","5","1","1","2","2","5","2","3","4","3","3","4","3","999999","1","3","7","2","2","2","2","1","2","1","2","3","3","1","4","3","3","1","1","1","3","2","3","2","2","3","4","2","5","4","2","4","6","3","6","1","5","4","5","6","4","4","5","4","2","5","7","7","1","3","3","2","5","4","2","3","2","3","3","5","4","2","5","4","7","6","5","5","2","1","2","2","2","6","6","1","3","4","5","5","6","7","2","2","7","2","2","3","2","3","2","2","1","0","1","999999","0","999999","999999","999999","1","3","1","3","1","1","1","1","1","1","0","1","1","2","999999","7","999999","1","2102","2","3","4","1","1","3","3","2","5","4","6","4","1","4","3","2","1","2","2","3","2","5","3","3","3","1","1","2","2","10","1","4","3","1","2","2","1","13","12","1","1","2","1","3","2","0","0","4","2101","1","1","1","1","1","888888","1","0","1","1","1","1","0","1","1","1","1","1","1","0","2","8","44.966","2","4","DOM14_0209","210601","1"
"21","242fd09e-383c-4e5a-a606-f86e933808c4-9969c3a82d5fa4704652412","2104","3","21060","21","2106","119","2","5","1","12mar2014","1","2","1991","23","4","5","1","1","2","2","4","2","3","2","4","4","4","1","1","4","4","9","2","5","2","1","1","1","2","999999","999999","999999","2","4","3","1","3","3","4","1","2","7","5","7","7","7","6","7","7","5","7","7","5","7","7","7","7","4","6","7","7","7","7","4","7","7","5","7","4","7","7","4","7","1","4","2","3","1","6","7","7","7","5","7","7","7","7","3","3","3","2","2","10","10","1","1","10","10","1","1","1","1","10","10","2","2","3","2","3","2","1","0","0","0","999999","999999","0","999999","0","1","1","1","1","1","1","1","2","1","1","1","2","1","2","999999","77","999999","2","999999","999999","4","2","2","988888","1","4","2","7","1","7","10","6","12","1","2","1","2","988888","988888","3","5","3","2","2","1","2","2","1","9","1","1","1","5","999999","1","999999","5","999999","2","1","4","1","3","2","0","2","2","2101","3","1","1","2","1","50","0","0","1","0","0","0","0","1","0","0","0","1","0","0","2","7","41.36600000000001","2","4","DOM14_0210","210601","2"
"21","242fd09e-383c-4e5a-a606-f86e933808c4-9969c3a82d5fa470465247","2104","3","21060","21","2106","119","2","5","1","12mar2014","1","1","1946","68","2","5","1","3","2","2","4","2","4","4","4","4","4","2","999999","4","3","10","1","2","2","2","2","2","2","999999","999999","999999","2","2","2","2","3","2","3","2","2","5","5","4","6","7","5","5","6","5","6","2","6","7","4","7","5","3","5","5","5","7","4","5","6","988888","7","5","5","988888","4","5","7","2","3","2","2","3","7","6","5","4","5","4","1","6","5","1","3","2","2","2","6","4","1","1","6","10","8","5","1","1","4","5","1","2","2","1","3","2","1","0","0","0","999999","999999","999999","999999","999999","0","2","1","3","2","999999","2","2","2","0","0","1","1","1","2101","999999","999999","2","999999","999999","3","2","2","2","2","3","2","1","3","1","988888","888888","4","888888","999999","2","2","888888","888888","2","4","5","3","3","2","2","1","3","3","0","1","2","6","999999","2","1","0","0","2","2","4","2","1","2","0","1","4","2101","5","4","888888","888888","1","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","8","37.55","2","4","DOM14_0211","210601","1"
"21","242fd09e-383c-4e5a-a606-f86e933808c4-9969c3a82d5fa470465248","2104","3","21060","21","2106","119","2","5","1","12mar2014","1","2","1958","56","2","5","3","3","2","2","2","2","3","1","2","3","4","4","4","4","1","10","888888","2","2","2","2","2","2","999999","999999","999999","2","2","3","3","3","1","3","3","1","5","6","5","3","7","6","7","7","5","988888","7","6","7","6","1","988888","7","7","7","7","7","4","5","6","988888","988888","4","6","5","6","7","3","2","3","2","2","2","7","7","6","4","4","7","1","7","3","1","3","888888","2","2","2","3","1","1","6","4","6","6","1","1","988888","10","3","2","3","2","1","3","2","0","0","0","999999","999999","999999","0","0","0","2","3","3","2","999999","2","2","2","0","0","1","1","1","888888","999999","999999","2","999999","999999","4","2","2","2","2","3","2","7","6","5","988888","988888","13","2","2","1","2","988888","988888","988888","5","3","3","3","2","2","1","2","2","1","5","1","5","999999","2","2","888888","999999","2","2","4","2","2","7","3","6","4","2101","5","1","888888","888888","1","888888","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","2","7","37.65","2","4","DOM14_0212","210601","2"
"21","242fd09e-383c-4e5a-a606-f86e933808c4-9969c3a82d5fa470465249","2104","3","21060","21","2106","119","2","5","1","12mar2014","1","1","1981","33","1","1","1","1","2","2","2","2","4","1","3","3","4","3","999999","4","2","6","1","2","2","2","2","2","2","999999","999999","999999","2","3","2","1","3","3","3","2","1","7","5","4","3","3","4","4","3","3","1","7","1","6","4","4","3","5","6","6","4","5","2","6","2","2","3","2","3","3","2","1","7","2","2","2","3","4","3","4","4","3","6","5","4","5","5","2","2","3","2","1","5","4","2","1","3","3","2","2","1","1","7","4","1","1","2","2","3","2","2","0","0","0","999999","0","999999","999999","0","0","1","4","4","2","999999","2","2","2","1","0","1","1","2","999999","77","999999","1","2102","2","3","2","2","2","2","3","1","7","5","7","4","4","4","1","2","1","2","988888","988888","988888","5","5","3","3","2","2","1","7","7","888888","5","1","1","4","2","1","12","9","2","1","3","2","3","3","0","3","5","2101","3","2","1","888888","1","888888","0","0","1","0","1","0","1","1","1","1","0","1","0","1","2","7","47.316","2","4","DOM14_0213","210601","1"
"21","2493f25c-0cc6-4bbb-a9d3-48ff8bb14005-edb9607d133b8c6a4652610","2102","1","13012","13","1301","76","2","5","1","12mar2014","1","2","1980","34","2","5","2","1","2","2","2","2","4","4","2","4","4","4","4","4","1","10","888888","2","2","1","1","2","2","999999","999999","999999","2","2","2","2","2","1","3","1","2","7","7","7","7","7","7","7","7","7","7","5","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","2","3","2","2","2","7","7","6","7","7","7","1","6","6","2","2","2","1","2","10","9","10","9","1","1","1","10","1","10","10","9","1","2","888888","1","1","2","1","0","0","0","999999","999999","999999","999999","0","0","4","1","2","1","2","2","888888","2","1","1","1","1","1","2101","999999","999999","1","2102","2","1","2","2","2","3","3","1","1","1","1","4","2","4","3","4","2","5","2","888888","3","3","5","3","2","1","1","1","4","4","888888","1","1","5","999999","2","1","2","999999","2","2","4","2","3","10","4","3","1","2101","5","2","888888","888888","888888","888888","0","0","1","0","1","0","1","1","0","0","0","1","0","0","2","2","47.883","2","4","DOM14_0214","130101","2"
