SRNumber,CreatedDate,UpdatedDate,ActionTaken,Owner,RequestType,Status,RequestSource,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
1-379857651,11/30/2016 04:17:00 PM,12/01/2016 02:18:00 PM,SR Created,OCB,Graffiti Removal,Closed,Web Form,,N,NDFY,12/01/2016 02:18:00 PM,12/01/2016 02:18:00 PM,Y,N,"13000 W OXNARD ST, 91401",13000,W,OXNARD,ST,91401,34.17919262,-118.4160317,"(34.1791926185, -118.416031718)",532,E,7,South Valley APC,2,Paul Krekorian,21,GREATER VALLEY GLEN COUNCIL,VAN NUYS,19729,185,525,,5,70
1-379855481,11/30/2016 04:16:00 PM,12/01/2016 11:56:00 AM,SR Created,OCB,Graffiti Removal,Closed,Call,,N,LACC,12/01/2016 11:56:00 AM,12/01/2016 11:56:00 AM,Y,N,"18TH ST AT HOLT AVE, 90035",,,,,90035,34.04511848,-118.3800343,"(34.0451184801, -118.380034289)",632,J,5,Central APC,5,Paul Koretz,61,SOUTH ROBERTSON NC,WEST LOS ANGELES,23666,876,834,,12,95
1-379852591,11/30/2016 04:14:00 PM,12/05/2016 01:53:00 PM,SR Created,OCB,Graffiti Removal,Closed,Self Service,,Y,CCAC,12/05/2016 01:53:00 PM,12/05/2016 01:53:00 PM,Y,N,"1552 N LAKE SHORE AVE, 90026",1552,N,LAKE SHORE,AVE,90026,34.08260982,-118.2576637,"(34.082609815, -118.257663665)",594,E,6,East Los Angeles APC,13,Mitch O'Farrell,44,GREATER ECHO PARK ELYSIAN NC,NORTHEAST,23444,481,254,,8,31
1-379851611,11/30/2016 04:14:00 PM,12/02/2016 03:37:00 PM,SR Created,OCB,Graffiti Removal,Closed,Call,,Y,CCAC,12/02/2016 03:37:00 PM,12/02/2016 03:37:00 PM,Y,N,"377 N DOUGLAS ST, 90026",377,N,DOUGLAS,ST,90026,34.06672797,-118.2572333,"(34.0667279729, -118.257233327)",634,E,2,Central APC,1,Gilbert Cedillo,44,GREATER ECHO PARK ELYSIAN NC,RAMPART,23444,548,397,54,11,31
1-379850097,11/30/2016 04:12:00 PM,12/08/2016 08:18:00 AM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAP,11/30/2016 12:00:00 AM,12/08/2016 08:18:00 AM,Y,,"855 W 74TH ST, 90044",,W,74TH,ST,90044,,,,704,B,1,South Los Angeles APC,8,Marqueece Harris-Dawson,,,77TH STREET,,,,,,
1-379850506,11/30/2016 04:12:00 PM,11/30/2016 04:12:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAP,11/30/2016 12:00:00 AM,11/30/2016 04:12:00 PM,Y,,"8323 S FIGUEROA ST, 90003",8323,S,FIGUEROA,ST,90003,,,,704,B,2,South Los Angeles APC,8,Marqueece Harris-Dawson,87,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,77TH STREET,,,,,,
1-379850282,11/30/2016 04:12:00 PM,11/30/2016 04:12:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAP,11/30/2016 12:00:00 AM,11/30/2016 04:12:00 PM,Y,,"8415 S HOOVER ST, 90044",8415,S,HOOVER,ST,90044,,,,704,B,2,South Los Angeles APC,8,Marqueece Harris-Dawson,87,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,77TH STREET,,,,,,
1-379850328,11/30/2016 04:12:00 PM,11/30/2016 04:12:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAP,11/30/2016 12:00:00 AM,11/30/2016 04:12:00 PM,Y,,"8925 S FIGUEROA ST, 90003",8925,S,FIGUEROA,ST,90003,,,,704,B,3,South Los Angeles APC,8,Marqueece Harris-Dawson,87,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,SOUTHEAST,,,,,,
1-379850405,11/30/2016 04:12:00 PM,11/30/2016 04:12:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAP,11/30/2016 12:00:00 AM,11/30/2016 04:12:00 PM,Y,,"500 W MANCHESTER AVE, 90044",500,W,MANCHESTER,AVE,90044,,,,704,B,2,South Los Angeles APC,8,Marqueece Harris-Dawson,87,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,SOUTHEAST,,,,,,
1-379850136,11/30/2016 04:12:00 PM,11/30/2016 04:12:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAP,11/30/2016 12:00:00 AM,11/30/2016 04:12:00 PM,Y,,"8200 S HOOVER ST, 90044",8200,S,HOOVER,ST,90044,,,,704,B,2,South Los Angeles APC,8,Marqueece Harris-Dawson,87,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,77TH STREET,,,,,,
1-379850174,11/30/2016 04:12:00 PM,11/30/2016 04:12:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAP,11/30/2016 12:00:00 AM,11/30/2016 04:12:00 PM,Y,,"510 W 82ND ST, 90044",510,W,82ND,ST,90044,,,,704,B,2,South Los Angeles APC,8,Marqueece Harris-Dawson,87,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,77TH STREET,,,,,,
1-379850450,11/30/2016 04:12:00 PM,11/30/2016 04:12:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAP,11/30/2016 12:00:00 AM,11/30/2016 04:12:00 PM,Y,,"8500 S FIGUEROA ST, 90003",8500,S,FIGUEROA,ST,90003,,,,704,B,2,South Los Angeles APC,8,Marqueece Harris-Dawson,87,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,77TH STREET,,,,,,
1-379850121,11/30/2016 04:12:00 PM,11/30/2016 04:12:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAP,11/30/2016 12:00:00 AM,11/30/2016 04:12:00 PM,Y,,"840 W 83RD ST, 90044",840,W,83RD,ST,90044,,,,704,B,2,South Los Angeles APC,8,Marqueece Harris-Dawson,87,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,77TH STREET,,,,,,
1-379850081,11/30/2016 04:11:00 PM,11/30/2016 04:11:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAP,11/30/2016 12:00:00 AM,11/30/2016 04:11:00 PM,Y,,"7331 S HOOVER ST, 90044",7331,S,HOOVER,ST,90044,,,,704,B,1,South Los Angeles APC,8,Marqueece Harris-Dawson,,,77TH STREET,,,,,,
1-379843764,11/30/2016 04:09:00 PM,12/03/2016 08:46:00 AM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,iOS,N,HBT,12/03/2016 08:46:00 AM,12/03/2016 08:46:00 AM,Y,N,"1746 N CHEROKEE AVE, 90028",1746,N,CHEROKEE,AVE,90028,34.10292833,-118.3346653,"(34.1029283283, -118.334665314)",593,E,4,Central APC,13,Mitch O'Farrell,29,HOLLYWOOD HILLS WEST NC,HOLLYWOOD,23446,416,864,,8,82
1-379843641,11/30/2016 04:08:00 PM,12/02/2016 07:48:00 AM,SR Created,OCB,Graffiti Removal,Closed,Call,,N,GAP,12/01/2016 07:48:00 AM,12/02/2016 07:48:00 AM,Y,N,"1512 W MANCHESTER AVE, 90047",1512,W,MANCHESTER,AVE,90047,33.9598178,-118.3030577,"(33.9598177953, -118.303057727)",703,J,2,South Los Angeles APC,8,Marqueece Harris-Dawson,84,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,77TH STREET,23678,784,1166,7,14,20
1-379840948,11/30/2016 04:06:00 PM,12/02/2016 08:05:00 AM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,iOS,Y,SVGB,12/01/2016 12:40:00 PM,12/02/2016 08:05:00 AM,Y,N,"7358 N RIVERTON AVE, 91352",7358,N,RIVERTON,AVE,91352,34.20460095,-118.365899,"(34.2046009498, -118.365898966)",533,A,4,North Valley APC,2,Paul Krekorian,8,SUN VALLEY AREA NC,NORTH HOLLYWOOD,19335,171,481,,5,21
1-379841331,11/30/2016 04:06:00 PM,12/01/2016 05:12:00 PM,SR Created,OCB,Graffiti Removal,Closed,Call,,N,NEGB_ELA,12/01/2016 05:12:00 PM,12/01/2016 05:12:00 PM,Y,N,"5205 E IRVINGTON PL, 90042",5205,E,IRVINGTON,PL,90042,34.11604728,-118.2036867,"(34.1160472845, -118.203686656)",595,B,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,368,584,,11,93
1-379842921,11/30/2016 04:05:00 PM,11/30/2016 04:05:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,CCAC,11/30/2016 12:00:00 AM,11/30/2016 04:05:00 PM,Y,,"1130 S BURLINGTON AVE, 90006",1130,S,BURLINGTON,AVE,90006,,,,634,C,4,Central APC,1,Gilbert Cedillo,76,PICO UNION NC,RAMPART,,,,,,
1-379831828,11/30/2016 04:04:00 PM,12/01/2016 11:49:00 AM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Android,N,LACC,12/01/2016 11:48:00 AM,12/01/2016 11:49:00 AM,Y,N,"4000 S LA BREA AVE, 90008",4000,S,LA BREA,AVE,90008,34.01463582,-118.355288,"(34.0146358232, -118.355288016)",673,C,2,South Los Angeles APC,10,Herb J. Wesson Jr.,79,EMPOWERMENT CONGRESS WEST AREA NDC,SOUTHWEST,22725,762,1029,7,12,54
1-379837211,11/30/2016 04:01:00 PM,12/01/2016 08:14:00 AM,SR Created,OCB,Graffiti Removal,Cancelled,Call,,Y,HBT,11/25/2016 07:49:00 AM,12/01/2016 08:14:00 AM,Y,N,"RIVERSIDE DR AT LOS FELIZ BLVD, 90039",,,,,90039,34.1169931,-118.2717236,"(34.1169931016, -118.271723563)",594,C,2,Central APC,4,David Ryu,36,LOS FELIZ NC,NORTHEAST,23445,2326,545,,7,3
1-379835571,11/30/2016 04:01:00 PM,11/30/2016 04:01:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,CCAC,11/30/2016 12:00:00 AM,11/30/2016 04:01:00 PM,Y,,"805 S UNION AVE, 90017",805,S,UNION,AVE,90017,,,,634,C,4,Central APC,1,Gilbert Cedillo,121,WESTLAKE SOUTH NC,RAMPART,,,,,,
1-379834721,11/30/2016 04:01:00 PM,12/01/2016 02:47:00 PM,SR Created,OCB,Graffiti Removal,Closed,Self Service,,N,GCS,12/01/2016 02:47:00 PM,12/01/2016 02:47:00 PM,Y,N,"6711 N VAN NUYS BLVD, 91405",6711,N,VAN NUYS,BLVD,91405,34.19250963,-118.4490888,"(34.1925096264, -118.449088771)",532,A,6,South Valley APC,6,Nury Martinez,20,VAN NUYS NC,VAN NUYS,19733,231,290,,3,18
1-379832771,11/30/2016 03:59:00 PM,12/03/2016 08:09:00 AM,SR Created,OCB,Graffiti Removal,Closed,Call,,N,HBT,12/02/2016 08:06:00 AM,12/03/2016 08:09:00 AM,Y,N,"4603 N BRUNSWICK AVE, 90039",4603,N,BRUNSWICK,AVE,90039,34.13553965,-118.2689343,"(34.1355396527, -118.268934326)",564,C,6,East Los Angeles APC,13,Mitch O'Farrell,37,ATWATER VILLAGE NC,NORTHEAST,23670,395,396,,8,42
1-379833891,11/30/2016 03:59:00 PM,12/03/2016 08:14:00 AM,SR Created,OCB,Graffiti Removal,Closed,Call,,N,HBT,12/02/2016 08:14:00 AM,12/03/2016 08:14:00 AM,Y,N,"4106 E BAYWOOD ST, 90039",4106,E,BAYWOOD,ST,90039,34.13510944,-118.2686731,"(34.1351094439, -118.26867305)",564,D,6,East Los Angeles APC,13,Mitch O'Farrell,37,ATWATER VILLAGE NC,NORTHEAST,23670,395,396,,8,42
1-379833481,11/30/2016 03:58:00 PM,12/03/2016 08:13:00 AM,SR Created,OCB,Graffiti Removal,Closed,Call,,N,HBT,12/02/2016 08:11:00 AM,12/03/2016 08:13:00 AM,Y,N,"BRUNSWICK AVE AT BAYWOOD ST, 90039",,,,,90039,34.13522252,-118.2690642,"(34.1352225234, -118.269064156)",564,C,6,East Los Angeles APC,13,Mitch O'Farrell,37,ATWATER VILLAGE NC,NORTHEAST,23670,395,396,,8,42
1-379831181,11/30/2016 03:57:00 PM,12/05/2016 09:21:00 AM,SR Created,OCB,Graffiti Removal,Closed,Call,,N,HBT,12/03/2016 09:20:00 AM,12/05/2016 09:21:00 AM,Y,N,"SEQUOIA ST AT BRUNSWICK AVE, 90039",,,,,90039,34.1361294,-118.2690703,"(34.1361293994, -118.269070304)",564,C,6,East Los Angeles APC,13,Mitch O'Farrell,37,ATWATER VILLAGE NC,NORTHEAST,23670,395,396,,8,42
1-379833331,11/30/2016 03:57:00 PM,12/03/2016 08:10:00 AM,SR Created,OCB,Graffiti Removal,Closed,Call,,N,HBT,12/02/2016 08:10:00 AM,12/03/2016 08:10:00 AM,Y,N,"4612 N BRUNSWICK AVE, 90039",4612,N,BRUNSWICK,AVE,90039,34.13564716,-118.269186,"(34.1356471551, -118.269185993)",564,C,6,East Los Angeles APC,13,Mitch O'Farrell,37,ATWATER VILLAGE NC,NORTHEAST,23670,395,396,,8,42
1-379829991,11/30/2016 03:56:00 PM,12/03/2016 08:19:00 AM,SR Created,OCB,Graffiti Removal,Closed,Call,,N,HBT,12/02/2016 08:19:00 AM,12/03/2016 08:19:00 AM,Y,N,"4055 E SEQUOIA ST, 90039",4055,E,SEQUOIA,ST,90039,34.13630787,-118.2694327,"(34.1363078698, -118.269432731)",564,C,6,East Los Angeles APC,13,Mitch O'Farrell,37,ATWATER VILLAGE NC,NORTHEAST,23670,395,396,,8,42
1-379828641,11/30/2016 03:55:00 PM,12/03/2016 08:18:00 AM,SR Created,OCB,Graffiti Removal,Closed,Call,,N,HBT,12/02/2016 08:18:00 AM,12/03/2016 08:18:00 AM,Y,N,"4107 E BAYWOOD ST, 90039",4107,E,BAYWOOD,ST,90039,34.13533549,-118.2687637,"(34.1353354895, -118.268763717)",564,D,6,East Los Angeles APC,13,Mitch O'Farrell,37,ATWATER VILLAGE NC,NORTHEAST,23670,395,396,,8,42
1-379826711,11/30/2016 03:55:00 PM,12/02/2016 12:04:00 AM,SR Created,OCB,Graffiti Removal,Closed,Self Service,,Y,WVA,12/01/2016 08:00:00 AM,12/02/2016 12:04:00 AM,Y,N,"16205 W DEVONSHIRE ST, 91344",16205,W,DEVONSHIRE,ST,91344,34.25757257,-118.4854396,"(34.2575725701, -118.485439639)",501,E,4,North Valley APC,12,Mitchell Englander,118,GRANADA HILLS SOUTH NC,DEVONSHIRE,19329,75,391,39,2,79
1-379827481,11/30/2016 03:54:00 PM,12/03/2016 12:03:00 AM,SR Created,OCB,Graffiti Removal,Closed,Self Service,,Y,WVA,12/02/2016 10:20:00 AM,12/03/2016 12:03:00 AM,Y,N,"15644 W PARTHENIA ST, 91343",15644,W,PARTHENIA,ST,91343,34.22815291,-118.4736327,"(34.2281529088, -118.473632686)",531,G,1,North Valley APC,12,Mitchell Englander,111,NORTH HILLS WEST NC,DEVONSHIRE,18914,121,426,,2,88
1-379826341,11/30/2016 03:54:00 PM,12/01/2016 01:18:00 PM,SR Created,OCB,Graffiti Removal,Closed,Self Service,,Y,NEGB,12/01/2016 01:15:00 PM,12/01/2016 01:18:00 PM,Y,N,"15620 W PLUMMER ST, 91343",15620,W,PLUMMER,ST,91343,34.24264624,-118.4724408,"(34.2426462435, -118.472440848)",501,G,6,North Valley APC,7,Vacant,112,NORTH HILLS EAST,MISSION,18914,116,1092,,1,73
1-379824291,11/30/2016 03:53:00 PM,12/03/2016 12:02:00 AM,SR Created,OCB,Graffiti Removal,Closed,Self Service,,Y,WVA,12/02/2016 08:20:00 AM,12/03/2016 12:02:00 AM,Y,N,"10800 N GAYNOR AVE, 91344",10800,N,GAYNOR,AVE,91344,34.26659622,-118.4801518,"(34.2665962174, -118.480151832)",501,F,3,North Valley APC,12,Mitchell Englander,4,GRANADA HILLS NORTH NC,DEVONSHIRE,19329,69,388,,2,78
1-379818791,11/30/2016 03:52:00 PM,12/03/2016 12:01:00 AM,SR Created,OCB,Graffiti Removal,Closed,Self Service,,Y,WVA,12/02/2016 08:40:00 AM,12/03/2016 12:01:00 AM,Y,N,"10700 N HASKELL AVE, 91344",10700,N,HASKELL,AVE,91344,34.26461972,-118.4759764,"(34.2646197196, -118.475976393)",501,F,3,North Valley APC,12,Mitchell Englander,118,GRANADA HILLS SOUTH NC,DEVONSHIRE,19329,75,394,,2,79
1-379818611,11/30/2016 03:52:00 PM,12/02/2016 12:03:00 AM,SR Created,OCB,Graffiti Removal,Closed,Self Service,,Y,WVA,12/01/2016 02:45:00 PM,12/02/2016 12:03:00 AM,Y,N,"16001 W CALAHAN ST, 91343",16001,W,CALAHAN,ST,91343,34.23666305,-118.4810005,"(34.2366630514, -118.481000532)",501,F,7,North Valley APC,12,Mitchell Englander,111,NORTH HILLS WEST NC,DEVONSHIRE,18914,117,1096,,2,88
1-379817631,11/30/2016 03:51:00 PM,12/02/2016 12:02:00 AM,SR Created,OCB,Graffiti Removal,Closed,Self Service,,Y,WVA,12/01/2016 01:55:00 PM,12/02/2016 12:02:00 AM,Y,N,"8501 N ETIWANDA AVE, 91325",8501,N,ETIWANDA,AVE,91325,34.22481856,-118.5318856,"(34.2248185642, -118.531885642)",530,J,1,North Valley APC,12,Mitchell Englander,124,NORTHRIDGE SOUTH NC,DEVONSHIRE,18514,112,590,,2,65
1-379817461,11/30/2016 03:51:00 PM,12/01/2016 11:59:00 PM,SR Created,OCB,Graffiti Removal,Closed,Self Service,,N,WVA,12/01/2016 02:22:00 PM,12/01/2016 11:59:00 PM,Y,N,"6645 N VAN NUYS BLVD, 91405",6645,N,VAN NUYS,BLVD,91405,34.1914887,-118.4488762,"(34.191488703, -118.448876157)",532,A,6,South Valley APC,6,Nury Martinez,20,VAN NUYS NC,VAN NUYS,19733,231,290,,3,18
1-379817981,11/30/2016 03:50:00 PM,12/01/2016 11:56:00 PM,SR Created,OCB,Graffiti Removal,Closed,Self Service,,Y,WVA,12/01/2016 10:30:00 AM,12/01/2016 11:56:00 PM,Y,N,"18200 W CHASE ST, 91325",18200,W,CHASE,ST,91325,34.22448497,-118.5297827,"(34.2244849651, -118.529782714)",530,J,1,North Valley APC,12,Mitchell Englander,124,NORTHRIDGE SOUTH NC,DEVONSHIRE,18514,112,590,,2,65
1-379819151,11/30/2016 03:50:00 PM,12/01/2016 11:58:00 PM,SR Created,OCB,Graffiti Removal,Closed,Self Service,,Y,WVA,12/01/2016 02:15:00 PM,12/01/2016 11:58:00 PM,Y,N,"8400 N CANBY AVE, 91325",8400,N,CANBY,AVE,91325,34.22300828,-118.5347742,"(34.2230082816, -118.534774177)",530,J,2,North Valley APC,12,Mitchell Englander,124,NORTHRIDGE SOUTH NC,DEVONSHIRE,18514,112,590,,2,65
1-379816361,11/30/2016 03:49:00 PM,12/01/2016 11:55:00 PM,SR Created,OCB,Graffiti Removal,Closed,Self Service,,Y,WVA,12/01/2016 10:50:00 AM,12/01/2016 11:55:00 PM,Y,N,"18144 W CHASE ST, 91325",18144,W,CHASE,ST,91325,34.22448416,-118.5291125,"(34.2244841588, -118.529112486)",530,J,1,North Valley APC,12,Mitchell Englander,124,NORTHRIDGE SOUTH NC,DEVONSHIRE,18514,112,590,,2,65
1-379811251,11/30/2016 03:48:00 PM,12/01/2016 11:53:00 PM,SR Created,OCB,Graffiti Removal,Closed,Self Service,,Y,WVA,12/01/2016 12:10:00 PM,12/01/2016 11:53:00 PM,Y,N,"18134 W CHASE ST, 91325",18134,W,CHASE,ST,91325,34.2244843,-118.5287817,"(34.2244842978, -118.528781685)",531,A,1,North Valley APC,12,Mitchell Englander,124,NORTHRIDGE SOUTH NC,DEVONSHIRE,18514,112,590,,2,65
1-379810421,11/30/2016 03:48:00 PM,12/01/2016 11:54:00 PM,SR Created,OCB,Graffiti Removal,Closed,Self Service,,Y,WVA,12/01/2016 12:30:00 PM,12/01/2016 11:54:00 PM,Y,N,"18110 W CHASE ST, 91325",18110,W,CHASE,ST,91325,34.22449835,-118.5277983,"(34.2244983469, -118.527798314)",531,A,1,North Valley APC,12,Mitchell Englander,124,NORTHRIDGE SOUTH NC,DEVONSHIRE,18514,112,590,,2,65
1-379809351,11/30/2016 03:47:00 PM,02/10/2018 09:13:00 AM,SR Created,OCB,Graffiti Removal,Cancelled,Self Service,,N,GAP,01/30/2018 09:12:00 AM,02/10/2018 09:13:00 AM,Y,N,"226 S FIGUEROA ST, 90012",226,S,FIGUEROA,ST,90012,34.05608019,-118.2534523,"(34.0560801936, -118.253452259)",634,E,3,Central APC,14,Jose Huizar,52,DOWNTOWN LOS ANGELES,CENTRAL,22728,544,1262,37,9,76
1-379807651,11/30/2016 03:46:00 PM,12/01/2016 12:32:00 PM,SR Created,OCB,Graffiti Removal,Cancelled,Call,,Y,SVGB,12/01/2016 12:30:00 PM,12/01/2016 12:32:00 PM,Y,N,"11401 W VANOWEN ST, 91605",11401,W,VANOWEN,ST,91605,34.19407137,-118.3793229,"(34.1940713748, -118.379322886)",532,J,5,South Valley APC,2,Paul Krekorian,23,NORTH HOLLYWOOD NORTHEAST NC,NORTH HOLLYWOOD,8888,176,275,,5,14
1-379806731,11/30/2016 03:45:00 PM,12/02/2016 12:00:00 AM,SR Created,OCB,Graffiti Removal,Cancelled,Self Service,,N,WVA,12/01/2016 02:22:00 PM,12/02/2016 12:00:00 AM,Y,N,"6641 N VAN NUYS BLVD, 91405",6641,N,VAN NUYS,BLVD,91405,34.19141977,-118.4488761,"(34.1914197685, -118.448876108)",532,A,6,South Valley APC,6,Nury Martinez,20,VAN NUYS NC,VAN NUYS,19733,231,290,,3,18
1-379804811,11/30/2016 03:44:00 PM,12/02/2016 11:38:00 AM,SR Created,OCB,Graffiti Removal,Closed,Call,,N,PGS,12/01/2016 07:25:00 AM,12/02/2016 11:38:00 AM,Y,N,"2327 S GLYNDON AVE, 90291",2327,S,GLYNDON,AVE,90291,33.99647147,-118.4499535,"(33.9964714732, -118.449953546)",672,A,5,West Los Angeles APC,11,Mike Bonin,68,VENICE NC,PACIFIC,25073,911,854,10,10,30
1-379805961,11/30/2016 03:42:00 PM,11/30/2016 03:42:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAP,11/25/2016 12:00:00 AM,11/30/2016 03:42:00 PM,Y,,"2400 E 103RD ST, 90002",2400,E,103RD,ST,90002,,,,704,H,5,South Los Angeles APC,15,Joe Buscaino,88,WATTS NC,SOUTHEAST,,,,,,
1-379802811,11/30/2016 03:42:00 PM,12/05/2016 07:36:00 AM,SR Created,OCB,Graffiti Removal,Cancelled,Self Service,,N,PGS,12/05/2016 06:51:00 AM,12/05/2016 07:36:00 AM,Y,N,"SEPULVEDA BLVD AT SKIRBALL CENTER DR, 90049",,,,,90049,34.12296605,-118.4793342,"(34.1229660499, -118.479334212)",591,F,1,West Los Angeles APC,11,Mike Bonin,64,BEL AIR-BEVERLY CREST NC,WEST LOS ANGELES,23680,830,1272,11,10,
1-379805976,11/30/2016 03:42:00 PM,11/30/2016 03:42:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAP,11/25/2016 12:00:00 AM,11/30/2016 03:42:00 PM,Y,,"500 W REDONDO BEACH BLVD, 90248",500,W,REDONDO BEACH,BLVD,90248,,,,734,B,5,Harbor APC,15,Joe Buscaino,90,HARBOR GATEWAY NORTH NC,SOUTHEAST,,,,,,
1-379802093,11/30/2016 03:39:00 PM,11/30/2016 03:39:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAP,11/25/2016 12:00:00 AM,11/30/2016 03:39:00 PM,Y,,"1518 E 92ND ST, 90002",1518,E,92ND,ST,90002,,,,704,F,3,South Los Angeles APC,15,Joe Buscaino,88,WATTS NC,SOUTHEAST,,,,,,
1-379798811,11/30/2016 03:39:00 PM,11/30/2016 03:39:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAP,11/25/2016 12:00:00 AM,11/30/2016 03:39:00 PM,Y,,"303 W 120TH ST, 90061",303,W,120TH,ST,90061,,,,704,C,7,South Los Angeles APC,15,Joe Buscaino,90,HARBOR GATEWAY NORTH NC,SOUTHEAST,,,,,,
1-379801984,11/30/2016 03:39:00 PM,11/30/2016 03:39:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAP,11/25/2016 12:00:00 AM,11/30/2016 03:39:00 PM,Y,,"17501 S FIGUEROA ST, 90248",17501,S,FIGUEROA,ST,90248,,,,764,C,1,Harbor APC,15,Joe Buscaino,91,HARBOR GATEWAY SOUTH NC,HARBOR,,,,,,
1-379801959,11/30/2016 03:39:00 PM,11/30/2016 03:39:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAP,11/25/2016 12:00:00 AM,11/30/2016 03:39:00 PM,Y,,"527 W 168TH ST, 90248",527,W,168TH,ST,90248,,,,734,B,7,Harbor APC,15,Joe Buscaino,90,HARBOR GATEWAY NORTH NC,SOUTHEAST,,,,,,
1-379802038,11/30/2016 03:39:00 PM,11/30/2016 03:39:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAPBH,11/25/2016 12:00:00 AM,11/30/2016 03:39:00 PM,Y,,"500 S FIGUEROA ST, 90071",500,S,FIGUEROA,ST,90071,,,,634,E,4,Central APC,14,Jose Huizar,52,DOWNTOWN LOS ANGELES,CENTRAL,,,,,,
1-379798826,11/30/2016 03:39:00 PM,11/30/2016 03:39:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAP,11/25/2016 12:00:00 AM,11/30/2016 03:39:00 PM,Y,,"11318 S HOOVER ST, 90044",11318,S,HOOVER,ST,90044,,,,704,B,6,South Los Angeles APC,8,Marqueece Harris-Dawson,90,HARBOR GATEWAY NORTH NC,SOUTHEAST,,,,,,
1-379798899,11/30/2016 03:39:00 PM,11/30/2016 03:39:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAP,11/25/2016 12:00:00 AM,11/30/2016 03:39:00 PM,Y,,"711 W 117TH ST, 90044",711,W,117TH,ST,90044,,,,704,B,7,South Los Angeles APC,15,Joe Buscaino,90,HARBOR GATEWAY NORTH NC,SOUTHEAST,,,,,,
1-379798850,11/30/2016 03:39:00 PM,11/30/2016 03:39:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAP,11/25/2016 12:00:00 AM,11/30/2016 03:39:00 PM,Y,,"606 W EL SEGUNDO BLVD, 90061",606,W,EL SEGUNDO,BLVD,90061,,,,734,B,1,Harbor APC,15,Joe Buscaino,90,HARBOR GATEWAY NORTH NC,SOUTHEAST,,,,,,
1-379798875,11/30/2016 03:39:00 PM,11/30/2016 03:39:00 PM,SR Created,OCB,Graffiti Removal,Closed,Driver Self Report,,N,GAP,11/25/2016 12:00:00 AM,11/30/2016 03:39:00 PM,Y,,"610 W EL SEGUNDO BLVD, 90061",610,W,EL SEGUNDO,BLVD,90061,,,,734,B,1,Harbor APC,15,Joe Buscaino,90,HARBOR GATEWAY NORTH NC,SOUTHEAST,,,,,,
