"date","beach","status","test_1_site_1","test_2_site_2","sample_mean","_30_day_sample_mean","address","sampling_site_id","latitude","longitude","geocoded_column","upload_date"
"2022-08-23T00:00:00.000","Lake Gervais","Open","10.9","15.8","13.1","2.6","2420 Edgerton Street, Little Canada, MN 55117","62-0007-00-105","45.013717779","-93.0752440875","POINT (-93.0752440875 45.013717779)","2022-08-24T19:21:00.939Z"
"2022-08-23T00:00:00.000","Lake McCarrons","Open","3","1","1.7","2.3","1795 North Rice Street, Roseville, MN 55113","62-0054-00-203","44.996360924","-93.1076142549","POINT (-93.1076142549 44.996360924)","2022-08-24T19:21:00.939Z"
"2022-08-23T00:00:00.000","Lake Phalen","Open","14.8","19.9","17.2","10.2","1400 Phalen Drive, Saint Paul, MN 55106","62-0013-00-205","44.983040738","-93.0535894157","POINT (-93.0535894157 44.983040738)","2022-08-24T19:21:00.939Z"
"2022-08-23T00:00:00.000","Long Lake","Open","3","2","2.4","2.0","1500 Old Highway 8, New Brighton, MN 55112","62-0067-00-117","45.0744494262","-93.1996170077","POINT (-93.1996170077 45.0744494262)","2022-08-24T19:21:00.939Z"
"2022-08-23T00:00:00.000","Turtle Lake","Open","3.1","2","2.5","1.5","4979 Hodgson Road, Shoreview, MN 55126","62-0061-00-209","45.0921047721","-93.1309638968","POINT (-93.1309638968 45.0921047721)","2022-08-24T19:21:00.939Z"
"2022-08-23T00:00:00.000","Lake Josephine","Open","7.4","7.5","7.4","4.0","3027 Lexington Avenue North, Roseville, MN 55113","62-0057-00-204","45.033681199","-93.1493463436","POINT (-93.1493463436 45.033681199)","2022-08-24T19:21:00.939Z"
"2022-08-23T00:00:00.000","Mahtomedi Beach","Open","1","1","1.0","1.6","1045 Park Ave, Mahtomedi, MN 55115","82-0167-00-240","45.06877017","-92.9611080342","POINT (-92.9611080342 45.06877017)","2022-08-24T19:21:00.939Z"
"2022-08-23T00:00:00.000","Snail Lake","Open","38.3","23.9","30.3","3.7","4191 Snail Lake Boulevard, Shoreview, MN 55126","62-0073-00-203","45.0682052115","-93.1227803144","POINT (-93.1227803144 45.0682052115)","2022-08-24T19:21:00.939Z"
"2022-08-23T00:00:00.000","Lake Johanna","Open","178","77.1","117.1","26.6","3500 Lake Johanna Boulevard, Arden Hills, MN 55112","62-0078-00-205","45.0474925387","-93.1757748861","POINT (-93.1757748861 45.0474925387)","2022-08-24T19:21:00.939Z"
"2022-08-23T00:00:00.000","White Bear Lake","Open","167","157.6","162.2","33.4","5050 Lake Avenue, White Bear Lake, MN 55110","82-0167-00-110","45.0942619502","-92.9966451326","POINT (-92.9966451326 45.0942619502)","2022-08-24T19:21:00.939Z"
"2022-08-23T00:00:00.000","Lake Owasso","Open","410.6","435.2","422.7","20.7","370 North Owasso Boulevard, Shoreview, MN 55126","62-0056-00-216","45.0420382997","-93.1149667218","POINT (-93.1149667218 45.0420382997)","2022-08-24T19:21:00.939Z"
"2022-08-16T00:00:00.000","Lake Owasso","Open","103.9","19.7","45.2","8.4","370 North Owasso Boulevard, Shoreview, MN 55126","62-0056-00-216","45.0420382997","-93.1149667218","POINT (-93.1149667218 45.0420382997)","2022-08-18T14:54:41.966Z"
"2022-08-16T00:00:00.000","Lake Gervais","Open","1","2","1.4","3.0","2420 Edgerton Street, Little Canada, MN 55117","62-0007-00-105","45.013717779","-93.0752440875","POINT (-93.0752440875 45.013717779)","2022-08-18T14:54:41.966Z"
"2022-08-16T00:00:00.000","White Bear Lake","Open","57.3","27.5","39.7","14.5","5050 Lake Avenue, White Bear Lake, MN 55110","82-0167-00-110","45.0942619502","-92.9966451326","POINT (-92.9966451326 45.0942619502)","2022-08-18T14:54:41.966Z"
"2022-08-16T00:00:00.000","Lake McCarrons","Open","4.1","5.2","4.6","2.9","1795 North Rice Street, Roseville, MN 55113","62-0054-00-203","44.996360924","-93.1076142549","POINT (-93.1076142549 44.996360924)","2022-08-18T14:54:41.966Z"
"2022-08-16T00:00:00.000","Lake Phalen","Open","5.2","10.9","7.5","5.8","1400 Phalen Drive, Saint Paul, MN 55106","62-0013-00-205","44.983040738","-93.0535894157","POINT (-93.0535894157 44.983040738)","2022-08-18T14:54:41.966Z"
"2022-08-16T00:00:00.000","Long Lake","Open","6.3","4.1","5.1","1.7","1500 Old Highway 8, New Brighton, MN 55112","62-0067-00-117","45.0744494262","-93.1996170077","POINT (-93.1996170077 45.0744494262)","2022-08-18T14:54:41.966Z"
"2022-08-16T00:00:00.000","Turtle Lake","Open","1","2","1.4","2.9","4979 Hodgson Road, Shoreview, MN 55126","62-0061-00-209","45.0921047721","-93.1309638968","POINT (-93.1309638968 45.0921047721)","2022-08-18T14:54:41.966Z"
"2022-08-16T00:00:00.000","Lake Josephine","Open","1","1","1.0","3.4","3027 Lexington Avenue North, Roseville, MN 55113","62-0057-00-204","45.033681199","-93.1493463436","POINT (-93.1493463436 45.033681199)","2022-08-18T14:54:41.966Z"
"2022-08-16T00:00:00.000","Mahtomedi Beach","Open","1","1","1.0","1.7","1045 Park Ave, Mahtomedi, MN 55115","82-0167-00-240","45.06877017","-92.9611080342","POINT (-92.9611080342 45.06877017)","2022-08-18T14:54:41.966Z"
"2022-08-16T00:00:00.000","Snail Lake","Open","4.1","17.3","8.4","1.9","4191 Snail Lake Boulevard, Shoreview, MN 55126","62-0073-00-203","45.0682052115","-93.1227803144","POINT (-93.1227803144 45.0682052115)","2022-08-18T14:54:41.966Z"
"2022-08-16T00:00:00.000","Lake Johanna","Open","344.1","14.8","71.4","15.3","3500 Lake Johanna Boulevard, Arden Hills, MN 55112","62-0078-00-205","45.0474925387","-93.1757748861","POINT (-93.1757748861 45.0474925387)","2022-08-18T14:54:41.966Z"
"2022-08-09T00:00:00.000","Lake Gervais","Open","2","1","1.4","3.3","2420 Edgerton Street, Little Canada, MN 55117","62-0007-00-105","45.013717779","-93.0752440875","POINT (-93.0752440875 45.013717779)","2022-08-10T19:50:50.187Z"
"2022-08-09T00:00:00.000","Lake Owasso","Open","4.1","5.2","4.6","4.0","370 North Owasso Boulevard, Shoreview, MN 55126","62-0056-00-216","45.0420382997","-93.1149667218","POINT (-93.1149667218 45.0420382997)","2022-08-10T19:50:50.187Z"
"2022-08-09T00:00:00.000","White Bear Lake","Open","90.6","33.6","55.2","19.1","5050 Lake Avenue, White Bear Lake, MN 55110","82-0167-00-110","45.0942619502","-92.9966451326","POINT (-92.9966451326 45.0942619502)","2022-08-10T19:50:50.187Z"
"2022-08-09T00:00:00.000","Lake Johanna","Open","19.3","6.3","11.0","12.4","3500 Lake Johanna Boulevard, Arden Hills, MN 55112","62-0078-00-205","45.0474925387","-93.1757748861","POINT (-93.1757748861 45.0474925387)","2022-08-10T19:50:50.187Z"
"2022-08-09T00:00:00.000","Snail Lake","Open","1","2","1.4","1.2","4191 Snail Lake Boulevard, Shoreview, MN 55126","62-0073-00-203","45.0682052115","-93.1227803144","POINT (-93.1227803144 45.0682052115)","2022-08-10T19:50:50.187Z"
"2022-08-09T00:00:00.000","Mahtomedi Beach","Open","2","1","1.4","1.9","1045 Park Ave, Mahtomedi, MN 55115","82-0167-00-240","45.06877017","-92.9611080342","POINT (-92.9611080342 45.06877017)","2022-08-10T19:50:50.187Z"
"2022-08-09T00:00:00.000","Lake Josephine","Open","2","1","1.4","3.4","3027 Lexington Avenue North, Roseville, MN 55113","62-0057-00-204","45.033681199","-93.1493463436","POINT (-93.1493463436 45.033681199)","2022-08-10T19:50:50.187Z"
"2022-08-09T00:00:00.000","Turtle Lake","Open","2","1","1.4","2.9","4979 Hodgson Road, Shoreview, MN 55126","62-0061-00-209","45.0921047721","-93.1309638968","POINT (-93.1309638968 45.0921047721)","2022-08-10T19:50:50.187Z"
"2022-08-09T00:00:00.000","Long Lake","Open","2","2","2.0","1.2","1500 Old Highway 8, New Brighton, MN 55112","62-0067-00-117","45.0744494262","-93.1996170077","POINT (-93.1996170077 45.0744494262)","2022-08-10T19:50:50.187Z"
"2022-08-09T00:00:00.000","Lake Phalen","Open","5.2","3.1","4.0","3.9","1400 Phalen Drive, Saint Paul, MN 55106","62-0013-00-205","44.983040738","-93.0535894157","POINT (-93.0535894157 44.983040738)","2022-08-10T19:50:50.187Z"
"2022-08-09T00:00:00.000","Lake McCarrons","Open","1","5.2","2.3","2.4","1795 North Rice Street, Roseville, MN 55113","62-0054-00-203","44.996360924","-93.1076142549","POINT (-93.1076142549 44.996360924)","2022-08-10T19:50:50.187Z"
"2022-08-02T00:00:00.000","Turtle Lake","Open","1","1","1.0","3.9","4979 Hodgson Road, Shoreview, MN 55126","62-0061-00-209","45.0921047721","-93.1309638968","POINT (-93.1309638968 45.0921047721)","2022-08-04T13:48:26.408Z"
"2022-08-02T00:00:00.000","Lake Owasso","Open","4.1","5.2","4.6","4.0","370 North Owasso Boulevard, Shoreview, MN 55126","62-0056-00-216","45.0420382997","-93.1149667218","POINT (-93.1149667218 45.0420382997)","2022-08-04T13:48:26.408Z"
"2022-08-02T00:00:00.000","Lake Johanna","Open","28.5","28.8","28.6","13.7","3500 Lake Johanna Boulevard, Arden Hills, MN 55112","62-0078-00-205","45.0474925387","-93.1757748861","POINT (-93.1757748861 45.0474925387)","2022-08-04T13:48:26.408Z"
"2022-08-02T00:00:00.000","Snail Lake","Open","4.1","1","2.0","1.3","4191 Snail Lake Boulevard, Shoreview, MN 55126","62-0073-00-203","45.0682052115","-93.1227803144","POINT (-93.1227803144 45.0682052115)","2022-08-04T13:48:26.408Z"
"2022-08-02T00:00:00.000","Mahtomedi Beach","Open","5.2","3","3.9","1.8","1045 Park Ave, Mahtomedi, MN 55115","82-0167-00-240","45.06877017","-92.9611080342","POINT (-92.9611080342 45.06877017)","2022-08-04T13:48:26.408Z"
"2022-08-02T00:00:00.000","Lake Josephine","Open","2","2","2.0","8.0","3027 Lexington Avenue North, Roseville, MN 55113","62-0057-00-204","45.033681199","-93.1493463436","POINT (-93.1493463436 45.033681199)","2022-08-04T13:48:26.408Z"
"2022-08-02T00:00:00.000","Lake Gervais","Open","5.2","2","3.2","3.6","2420 Edgerton Street, Little Canada, MN 55117","62-0007-00-105","45.013717779","-93.0752440875","POINT (-93.0752440875 45.013717779)","2022-08-04T13:48:26.408Z"
"2022-08-02T00:00:00.000","Long Lake","Open","1","2","1.4","1.2","1500 Old Highway 8, New Brighton, MN 55112","62-0067-00-117","45.0744494262","-93.1996170077","POINT (-93.1996170077 45.0744494262)","2022-08-04T13:48:26.408Z"
"2022-08-02T00:00:00.000","Lake Phalen","Open","21.1","11.9","15.8","2.9","1400 Phalen Drive, Saint Paul, MN 55106","62-0013-00-205","44.983040738","-93.0535894157","POINT (-93.0535894157 44.983040738)","2022-08-04T13:48:26.408Z"
"2022-08-02T00:00:00.000","Lake McCarrons","Open","1","1","1.0","3.0","1795 North Rice Street, Roseville, MN 55113","62-0054-00-203","44.996360924","-93.1076142549","POINT (-93.1076142549 44.996360924)","2022-08-04T13:48:26.408Z"
"2022-08-02T00:00:00.000","White Bear Lake","Open","4.1","5.2","4.6","16.2","5050 Lake Avenue, White Bear Lake, MN 55110","82-0167-00-110","45.0942619502","-92.9966451326","POINT (-92.9966451326 45.0942619502)","2022-08-04T13:48:26.408Z"
"2022-07-26T00:00:00.000","Lake Gervais","Open","1","2","1.4","3.0","2420 Edgerton Street, Little Canada, MN 55117","62-0007-00-105","45.013717779","-93.0752440875","POINT (-93.0752440875 45.013717779)","2022-07-29T13:36:19.699Z"
"2022-07-26T00:00:00.000","Lake Owasso","Open","1","2","1.4","18.2","370 North Owasso Boulevard, Shoreview, MN 55126","62-0056-00-216","45.0420382997","-93.1149667218","POINT (-93.1149667218 45.0420382997)","2022-07-29T13:36:19.699Z"
"2022-07-26T00:00:00.000","White Bear Lake","Open","28.5","22.8","25.5","19.1","5050 Lake Avenue, White Bear Lake, MN 55110","82-0167-00-110","45.0942619502","-92.9966451326","POINT (-92.9966451326 45.0942619502)","2022-07-29T13:36:19.699Z"
"2022-07-26T00:00:00.000","Lake Johanna","Open","6.3","4.1","5.1","10.7","3500 Lake Johanna Boulevard, Arden Hills, MN 55112","62-0078-00-205","45.0474925387","-93.1757748861","POINT (-93.1757748861 45.0474925387)","2022-07-29T13:36:19.699Z"
"2022-07-26T00:00:00.000","Snail Lake","Open","1","1","1.0","1.3","4191 Snail Lake Boulevard, Shoreview, MN 55126","62-0073-00-203","45.0682052115","-93.1227803144","POINT (-93.1227803144 45.0682052115)","2022-07-29T13:36:19.699Z"
"2022-07-26T00:00:00.000","Mahtomedi Beach","Open","1","3","1.7","1.4","1045 Park Ave, Mahtomedi, MN 55115","82-0167-00-240","45.06877017","-92.9611080342","POINT (-92.9611080342 45.06877017)","2022-07-29T13:36:19.699Z"
"2022-07-26T00:00:00.000","Lake Josephine","Open","26.9","81.3","46.8","9.3","3027 Lexington Avenue North, Roseville, MN 55113","62-0057-00-204","45.033681199","-93.1493463436","POINT (-93.1493463436 45.033681199)","2022-07-29T13:36:19.699Z"
"2022-07-26T00:00:00.000","Turtle Lake","Open","2","1","1.4","4.7","4979 Hodgson Road, Shoreview, MN 55126","62-0061-00-209","45.0921047721","-93.1309638968","POINT (-93.1309638968 45.0921047721)","2022-07-29T13:36:19.699Z"
"2022-07-26T00:00:00.000","Long Lake","Open","1","1","1.0","1.2","1500 Old Highway 8, New Brighton, MN 55112","62-0067-00-117","45.0744494262","-93.1996170077","POINT (-93.1996170077 45.0744494262)","2022-07-29T13:36:19.699Z"
"2022-07-26T00:00:00.000","Lake Phalen","Open","58.1","3.1","13.4","2.6","1400 Phalen Drive, Saint Paul, MN 55106","62-0013-00-205","44.983040738","-93.0535894157","POINT (-93.0535894157 44.983040738)","2022-07-29T13:36:19.699Z"
"2022-07-26T00:00:00.000","Lake McCarrons","Open","14.8","1","3.8","3.5","1795 North Rice Street, Roseville, MN 55113","62-0054-00-203","44.996360924","-93.1076142549","POINT (-93.1076142549 44.996360924)","2022-07-29T13:36:19.699Z"
"2022-07-19T00:00:00.000","Lake Owasso","Open","4.1","5.2","4.6","23.6","370 North Owasso Boulevard, Shoreview, MN 55126","62-0056-00-216","45.0420382997","-93.1149667218","POINT (-93.1149667218 45.0420382997)","2022-07-21T15:33:48.411Z"
"2022-07-19T00:00:00.000","Lake Gervais","Open","32.4","19.3","25.0","3.6","2420 Edgerton Street, Little Canada, MN 55117","62-0007-00-105","45.013717779","-93.0752440875","POINT (-93.0752440875 45.013717779)","2022-07-21T15:33:48.411Z"
"2022-07-19T00:00:00.000","White Bear Lake","Open","3.1","1","2.5","10.7","5050 Lake Avenue, White Bear Lake, MN 55110","82-0167-00-110","45.0942619502","-92.9966451326","POINT (-92.9966451326 45.0942619502)","2022-07-21T15:33:48.411Z"
"2022-07-19T00:00:00.000","Lake Johanna","Open","8.5","6.3","7.3","17.8","3500 Lake Johanna Boulevard, Arden Hills, MN 55112","62-0078-00-205","45.0474925387","-93.1757748861","POINT (-93.1757748861 45.0474925387)","2022-07-21T15:33:48.411Z"
"2022-07-19T00:00:00.000","Snail Lake","Open","1","1","1.0","1.8","4191 Snail Lake Boulevard, Shoreview, MN 55126","62-0073-00-203","45.0682052115","-93.1227803144","POINT (-93.1227803144 45.0682052115)","2022-07-21T15:33:48.411Z"
"2022-07-19T00:00:00.000","Mahtomedi Beach","Open","2","1","1.4","1.5","1045 Park Ave, Mahtomedi, MN 55115","82-0167-00-240","45.06877017","-92.9611080342","POINT (-92.9611080342 45.06877017)","2022-07-21T15:33:48.411Z"
"2022-07-19T00:00:00.000","Lake Josephine","Open","4.1","3.1","3.6","5.1","3027 Lexington Avenue North, Roseville, MN 55113","62-0057-00-204","45.033681199","-93.1493463436","POINT (-93.1493463436 45.033681199)","2022-07-21T15:33:48.411Z"
"2022-07-19T00:00:00.000","Turtle Lake","Open","31.8","178.2","75.3","9.3","4979 Hodgson Road, Shoreview, MN 55126","62-0061-00-209","45.0921047721","-93.1309638968","POINT (-93.1309638968 45.0921047721)","2022-07-21T15:33:48.411Z"
"2022-07-19T00:00:00.000","Long Lake","Open","1","1","1.0","2.1","1500 Old Highway 8, New Brighton, MN 55112","62-0067-00-117","45.0744494262","-93.1996170077","POINT (-93.1996170077 45.0744494262)","2022-07-21T15:33:48.411Z"
"2022-07-19T00:00:00.000","Lake Phalen","Open","1","1","1.0","2.2","1400 Phalen Drive, Saint Paul, MN 55106","62-0013-00-205","44.983040738","-93.0535894157","POINT (-93.0535894157 44.983040738)","2022-07-21T15:33:48.411Z"
"2022-07-19T00:00:00.000","Lake McCarrons","Open","1","26.6","5.2","4.7","1795 North Rice Street, Roseville, MN 55113","62-0054-00-203","44.996360924","-93.1076142549","POINT (-93.1076142549 44.996360924)","2022-07-21T15:33:48.411Z"
"2022-07-19T00:00:00.000","Lake Gervais","Open","32.4","19.3","25.0","3.6","2420 Edgerton Street, Little Canada, MN 55117","62-0007-00-105","45.013717779","-93.0752440875","POINT (-93.0752440875 45.013717779)","2022-07-27T20:08:54.063Z"
"2022-07-19T00:00:00.000","Lake Owasso","Open","4.1","5.2","4.6","23.6","370 North Owasso Boulevard, Shoreview, MN 55126","62-0056-00-216","45.0420382997","-93.1149667218","POINT (-93.1149667218 45.0420382997)","2022-07-27T20:08:54.063Z"
"2022-07-19T00:00:00.000","Lake Johanna","Open","8.5","6.3","7.3","17.8","3500 Lake Johanna Boulevard, Arden Hills, MN 55112","62-0078-00-205","45.0474925387","-93.1757748861","POINT (-93.1757748861 45.0474925387)","2022-07-27T20:08:54.063Z"
"2022-07-19T00:00:00.000","Snail Lake","Open","1","1","1.0","1.8","4191 Snail Lake Boulevard, Shoreview, MN 55126","62-0073-00-203","45.0682052115","-93.1227803144","POINT (-93.1227803144 45.0682052115)","2022-07-27T20:08:54.063Z"
"2022-07-19T00:00:00.000","Mahtomedi Beach","Open","2","1","1.4","1.5","1045 Park Ave, Mahtomedi, MN 55115","82-0167-00-240","45.06877017","-92.9611080342","POINT (-92.9611080342 45.06877017)","2022-07-27T20:08:54.063Z"
"2022-07-19T00:00:00.000","Lake Josephine","Open","4.1","3.1","3.6","5.1","3027 Lexington Avenue North, Roseville, MN 55113","62-0057-00-204","45.033681199","-93.1493463436","POINT (-93.1493463436 45.033681199)","2022-07-27T20:08:54.063Z"
"2022-07-19T00:00:00.000","Turtle Lake","Open","31.8","178.2","75.3","9.3","4979 Hodgson Road, Shoreview, MN 55126","62-0061-00-209","45.0921047721","-93.1309638968","POINT (-93.1309638968 45.0921047721)","2022-07-27T20:08:54.063Z"
"2022-07-19T00:00:00.000","Long Lake","Open","1","1","1.0","2.1","1500 Old Highway 8, New Brighton, MN 55112","62-0067-00-117","45.0744494262","-93.1996170077","POINT (-93.1996170077 45.0744494262)","2022-07-27T20:08:54.063Z"
"2022-07-19T00:00:00.000","Lake Phalen","Open","1","1","1.0","2.2","1400 Phalen Drive, Saint Paul, MN 55106","62-0013-00-205","44.983040738","-93.0535894157","POINT (-93.0535894157 44.983040738)","2022-07-27T20:08:54.063Z"
"2022-07-19T00:00:00.000","Lake McCarrons","Open","1","26.6","5.2","4.7","1795 North Rice Street, Roseville, MN 55113","62-0054-00-203","44.996360924","-93.1076142549","POINT (-93.1076142549 44.996360924)","2022-07-27T20:08:54.063Z"
"2022-07-19T00:00:00.000","White Bear Lake","Open","3.1","1","2.5","10.7","5050 Lake Avenue, White Bear Lake, MN 55110","82-0167-00-110","45.0942619502","-92.9966451326","POINT (-92.9966451326 45.0942619502)","2022-07-27T20:08:54.063Z"
"2022-07-12T00:00:00.000","Mahtomedi Beach","Open","3","1","1.7","1.4","1045 Park Ave, Mahtomedi, MN 55115","82-0167-00-240","45.06877017","-92.9611080342","POINT (-92.9611080342 45.06877017)","2022-07-13T18:35:02.394Z"
"2022-07-12T00:00:00.000","Lake Josephine","Open","1","1","1.0","10.5","3027 Lexington Avenue North, Roseville, MN 55113","62-0057-00-204","45.033681199","-93.1493463436","POINT (-93.1493463436 45.033681199)","2022-07-13T18:35:02.394Z"
"2022-07-12T00:00:00.000","Turtle Lake","Open","2","1","1.4","4.5","4979 Hodgson Road, Shoreview, MN 55126","62-0061-00-209","45.0921047721","-93.1309638968","POINT (-93.1309638968 45.0921047721)","2022-07-13T18:35:02.394Z"
"2022-07-12T00:00:00.000","Lake Johanna","Open","201.4","3","24.6","32.4","3500 Lake Johanna Boulevard, Arden Hills, MN 55112","62-0078-00-205","45.0474925387","-93.1757748861","POINT (-93.1757748861 45.0474925387)","2022-07-13T18:35:02.394Z"
"2022-07-12T00:00:00.000","Lake Phalen","Open","1","1","1.0","3.0","1400 Phalen Drive, Saint Paul, MN 55106","62-0013-00-205","44.983040738","-93.0535894157","POINT (-93.0535894157 44.983040738)","2022-07-13T18:35:02.394Z"
"2022-07-12T00:00:00.000","Lake Owasso","Open","8.4","5.2","6.6","27.9","370 North Owasso Boulevard, Shoreview, MN 55126","62-0056-00-216","45.0420382997","-93.1149667218","POINT (-93.1149667218 45.0420382997)","2022-07-13T18:35:02.394Z"
"2022-07-12T00:00:00.000","Lake Gervais","Open","2","3.1","2.5","3.0","2420 Edgerton Street, Little Canada, MN 55117","62-0007-00-105","45.013717779","-93.0752440875","POINT (-93.0752440875 45.013717779)","2022-07-13T18:35:02.394Z"
"2022-07-12T00:00:00.000","White Bear Lake","Open","248.4","98.5","156.3","15.6","5050 Lake Avenue, White Bear Lake, MN 55110","82-0167-00-110","45.0942619502","-92.9966451326","POINT (-92.9966451326 45.0942619502)","2022-07-13T18:35:02.394Z"
"2022-07-12T00:00:00.000","Snail Lake","Open","1","1","1.0","3.8","4191 Snail Lake Boulevard, Shoreview, MN 55126","62-0073-00-203","45.0682052115","-93.1227803144","POINT (-93.1227803144 45.0682052115)","2022-07-13T18:35:02.394Z"
"2022-07-12T00:00:00.000","Lake McCarrons","Open","3.1","1","1.8","6.0","1795 North Rice Street, Roseville, MN 55113","62-0054-00-203","44.996360924","-93.1076142549","POINT (-93.1076142549 44.996360924)","2022-07-13T18:35:02.394Z"
"2022-07-12T00:00:00.000","Long Lake","Open","1","1","1.0","2.5","1500 Old Highway 8, New Brighton, MN 55112","62-0067-00-117","45.0744494262","-93.1996170077","POINT (-93.1996170077 45.0744494262)","2022-07-13T18:35:02.394Z"
"2022-07-05T00:00:00.000","Lake Gervais","Open","2","2","2.0","3.8","2420 Edgerton Street, Little Canada, MN 55117","62-0007-00-105","45.013717779","-93.0752440875","POINT (-93.0752440875 45.013717779)","2022-07-06T20:58:20.227Z"
"2022-07-05T00:00:00.000","Lake McCarrons","Open","7.4","6.3","6.8","7.1","1795 North Rice Street, Roseville, MN 55113","62-0054-00-203","44.996360924","-93.1076142549","POINT (-93.1076142549 44.996360924)","2022-07-06T20:58:20.227Z"
"2022-07-05T00:00:00.000","Lake Phalen","Open","1","1","1.0","3.6","1400 Phalen Drive, Saint Paul, MN 55106","62-0013-00-205","44.983040738","-93.0535894157","POINT (-93.0535894157 44.983040738)","2022-07-06T20:58:20.227Z"
"2022-07-05T00:00:00.000","Turtle Lake","Open","6.3","6.3","6.3","5.1","4979 Hodgson Road, Shoreview, MN 55126","62-0061-00-209","45.0921047721","-93.1309638968","POINT (-93.1309638968 45.0921047721)","2022-07-06T20:58:20.227Z"
"2022-07-05T00:00:00.000","White Bear Lake","Open","10.6","57.3","24.6","7.5","5050 Lake Avenue, White Bear Lake, MN 55110","82-0167-00-110","45.0942619502","-92.9966451326","POINT (-92.9966451326 45.0942619502)","2022-07-06T20:58:20.227Z"
"2022-07-05T00:00:00.000","Long Lake","Open","4.1","1","2.0","5.0","1500 Old Highway 8, New Brighton, MN 55112","62-0067-00-117","45.0744494262","-93.1996170077","POINT (-93.1996170077 45.0744494262)","2022-07-06T20:58:20.227Z"
"2022-07-05T00:00:00.000","Snail Lake","Open","3","1","1.7","4.1","4191 Snail Lake Boulevard, Shoreview, MN 55126","62-0073-00-203","45.0682052115","-93.1227803144","POINT (-93.1227803144 45.0682052115)","2022-07-06T20:58:20.227Z"
"2022-07-05T00:00:00.000","Lake Josephine","Open","27.2","365.4","99.7","15.1","3027 Lexington Avenue North, Roseville, MN 55113","62-0057-00-204","45.033681199","-93.1493463436","POINT (-93.1493463436 45.033681199)","2022-07-06T20:58:20.227Z"
"2022-07-05T00:00:00.000","Lake Owasso","Open","2","13.2","5.1","29.5","370 North Owasso Boulevard, Shoreview, MN 55126","62-0056-00-216","45.0420382997","-93.1149667218","POINT (-93.1149667218 45.0420382997)","2022-07-06T20:58:20.227Z"
"2022-07-05T00:00:00.000","Lake Johanna","Open","10.9","30.5","18.2","54.9","3500 Lake Johanna Boulevard, Arden Hills, MN 55112","62-0078-00-205","45.0474925387","-93.1757748861","POINT (-93.1757748861 45.0474925387)","2022-07-06T20:58:20.227Z"
"2022-07-05T00:00:00.000","Mahtomedi Beach","Open","1","1","1.0","1.3","1045 Park Ave, Mahtomedi, MN 55115","82-0167-00-240","45.06877017","-92.9611080342","POINT (-92.9611080342 45.06877017)","2022-07-06T20:58:20.227Z"
"2022-06-29T00:00:00.000","Mahtomedi Beach","Open","4.1","1","2.0","3.0","1045 Park Ave, Mahtomedi, MN 55115","82-0167-00-240","45.06877017","-92.96110803","POINT (-92.96110803 45.06877017)","2022-07-06T20:51:29.763Z"
"2022-06-29T00:00:00.000","Lake Phalen","Open","9.7","9.7","9.7","11.0","1400 Phalen Drive, Saint Paul, MN 55106","62-0013-00-205","44.98304074","-93.05358942","POINT (-93.05358942 44.98304074)","2022-07-06T20:51:29.763Z"
"2022-06-29T00:00:00.000","Turtle Lake","Open","2","3.1","2.5","5.8","4979 Hodgson Road, Shoreview, MN 55126","62-0061-00-209","45.09210477","-93.1309639","POINT (-93.1309639 45.09210477)","2022-07-06T20:51:29.763Z"
