"issue_date","business_name","business_startdate","reason_for_applying","business_class","street_number","street_direction","street_name","street_suffix","city","state","zip","latitude","longitude","location_wkt","council_district"
"2020-03-02T00:00:00.000","SALI'S CREATIONS","2020-03-14T00:00:00.000","1 - New Business","2 - Auto, Restaurant, Retail","1710",,"VANCE","AVE","CHATTANOOGA","TN","37404","35.031901704525566","-85.27995598660529","POINT (-85.279955986605 35.031901704526)","9"
"2020-03-03T00:00:00.000","JEM REMODELING","2020-03-03T00:00:00.000","1 - New Business","4 - Contractor","2304",,"BROOKWOOD","DR","CHATTANOOGA","TN","37421","35.04736271866718","-85.16701197110146","POINT (-85.167011971101 35.047362718667)","6"
"2020-03-04T00:00:00.000","KAY'S NAILS","2020-03-04T00:00:00.000","1 - New Business","3 - Service, Misc, Short Term Rental","5707",,"MOODY SAWYER","RD","HIXSON","TN","37343","35.15675580520923","-85.25626201411858","POINT (-85.256262014119 35.156755805209)","3"
"2020-03-05T00:00:00.000","BAKERY TRAP","2020-01-01T00:00:00.000","1 - New Business","3 - Service, Misc, Short Term Rental","1208",,"JARVIS","AVE","CHATTANOOGA","TN","37411","35.04317698496948","-85.24047311941477","POINT (-85.240473119415 35.043176984969)","9"
"2020-03-05T00:00:00.000","MP SPORTS BAR N GRILL","2020-02-02T00:00:00.000","1 - New Business","2 - Auto, Restaurant, Retail","2716",,"DODSON","AVE","CHATTANOOGA","TN","37406","35.06872633361751","-85.25201311052068","POINT (-85.252013110521 35.068726333618)","9"
"2020-03-05T00:00:00.000","SEWING KIT","2020-03-10T00:00:00.000","1 - New Business","3 - Service, Misc, Short Term Rental","5450",,"HIGHWAY 153","Shls","HIXSON","TN","37343","35.1395897013509","-85.24811924487943","POINT (-85.248119244879 35.139589701351)","3"
"2020-03-05T00:00:00.000","CONCEPT CONSTRUCTION RENTALS, LLC","2020-03-05T00:00:00.000","1 - New Business","2 - Auto, Restaurant, Retail","3901",,"WILCOX","BLVD","CHATTANOOGA","TN","37411","35.04300165878521","-85.22373580416061","POINT (-85.223735804161 35.043001658785)","5"
"2020-03-06T00:00:00.000","GUERRERO TREE","2020-03-01T00:00:00.000","1 - New Business","4 - Contractor","2654",,"ELLIS","RD","SOUTH PITTSBURG","TN","37380",,,,
"2020-03-06T00:00:00.000","PRESTIGE PLUMBING LLC","2020-03-06T00:00:00.000","1 - New Business","4 - Contractor","101",,"E CAMPBELL","RD","MADISON","TN","37115",,,,
"2020-03-09T00:00:00.000","NEIGHBORHOOD LIQUORS","2020-04-01T00:00:00.000","1 - New Business","2 - Auto, Restaurant, Retail","911",,"DODSON","AVE","CHATTANOOGA","TN","37406","35.046417065058726","-85.26334793774951","POINT (-85.26334793775 35.046417065059)","8"
"2020-03-09T00:00:00.000","D & D SERVICES","2020-03-06T00:00:00.000","1 - New Business","3 - Service, Misc, Short Term Rental","5431",,"WINNIESPAN","RD","CHATTANOOGA","TN","37416","35.08524553764913","-85.17318337987439","POINT (-85.173183379874 35.085245537649)","5"
"2020-03-09T00:00:00.000","NORTHSHORE FOOD COMPANY","2020-01-01T00:00:00.000","1 - New Business","2 - Auto, Restaurant, Retail","2253",,"OLAN MILLS","DR","CHATTANOOGA","TN","37421","35.051729638219804","-85.18364047167185","POINT (-85.183640471672 35.05172963822)","6"
"2020-03-09T00:00:00.000","LEANNE KINNEY","2020-05-01T00:00:00.000","1 - New Business","3 - Service, Misc, Short Term Rental","5302",,"SAINT ELMO","AVE","CHATTANOOGA","TN","37409","34.99079217431009","-85.33101189799832","POINT (-85.331011897998 34.99079217431)","7"
"2020-03-09T00:00:00.000","STONE CUP CAFE","2020-01-01T00:00:00.000","1 - New Business","2 - Auto, Restaurant, Retail","208",,"FRAZIER","AVE","CHATTANOOGA","TN","37405","35.06233635270925","-85.30651193148394","POINT (-85.306511931484 35.062336352709)","2"
"2020-03-09T00:00:00.000","NORTHSHORE FOOD COMPANY","2020-01-01T00:00:00.000","1 - New Business","2 - Auto, Restaurant, Retail","5251",,"HIGHWAY 153 STE D",,"HIXSON","TN","37343","35.1259163780949","-85.24133563071747","POINT (-85.241335630717 35.125916378095)","3"
"2020-03-09T00:00:00.000","ANCHOR CONSTRUCTORS LLC","2019-09-15T00:00:00.000","1 - New Business","4 - Contractor","5921",,"HWY 58",,"CHATTANOOGA","TN","37415","35.114183663857794","-85.13003531535476","POINT (-85.130035315355 35.114183663858)","6"
"2020-03-09T00:00:00.000","FLETCHER TRANSPORTS LLC","2020-01-28T00:00:00.000","1 - New Business","3 - Service, Misc, Short Term Rental","3661",,"BRAINERD","ROAD","CHATTANOOGA","TN","37411","35.02316622948188","-85.24409631689535","POINT (-85.244096316895 35.023166229482)","5"
"2020-03-09T00:00:00.000","NORTHSHORE FOOD COMPANY","2020-01-01T00:00:00.000","1 - New Business","2 - Auto, Restaurant, Retail","3127",,"BROAD","ST","CHATTANOOGA","TN","37408","35.02015266658474","-85.32088856516546","POINT (-85.320888565165 35.020152666585)","7"
"2020-03-09T00:00:00.000","KATHRYN KELLY","2020-03-01T00:00:00.000","1 - New Business","3 - Service, Misc, Short Term Rental","1115",,"WESTWOOD","AVE","CHATTANOOGA","TN","37405","35.074366872715366","-85.29235709199719","POINT (-85.292357091997 35.074366872715)","2"
"2020-03-09T00:00:00.000","MIDSOUTH AGGREGATES","2020-02-02T00:00:00.000","1 - New Business","4 - Contractor","901",,"BIRMINGHAM","HWY","CHATTANOOGA","TN","37419","34.996123121885","-85.39012369270239","POINT (-85.390123692702 34.996123121885)","1"
"2020-03-09T00:00:00.000","JARRETT VOLZER","2020-03-05T00:00:00.000","1 - New Business","3 - Service, Misc, Short Term Rental","804",,"RIVERFRONT","PRK","CHATTANOOGA","TN","37402","35.05082691989395","-85.32075865713064","POINT (-85.320758657131 35.050826919894)","7"
"2020-03-09T00:00:00.000","INTERNATIONAL PARKING DESIGN, INC","2020-01-01T00:00:00.000","1 - New Business","3 - Service, Misc, Short Term Rental","1001",,"AIRPORT","RD","CHATTANOOGA","TN","37421","35.044048264788444","-85.19785700007466","POINT (-85.197857000075 35.044048264788)","5"
"2020-03-09T00:00:00.000","BOUJEE SALON","2020-03-19T00:00:00.000","1 - New Business","3 - Service, Misc, Short Term Rental","7053",,"LEE","HWY","CHATTANOOGA","TN","37421","35.04624444626234","-85.16033255044178","POINT (-85.160332550442 35.046244446262)","6"
