"the_geom","objectid","company","status","shape_length"
"MULTILINESTRING ((-122.193494332454 46.763925227238, -122.193030861869 46.763443988425, -122.1926744012 46.763181561812, -122.192323661328 46.763065542748, -122.192131463144 46.763019617055, -122.191783390712 46.762975166129, -122.191210514632 46.76297447096, -122.190743575338 46.76303819061, -122.19024287644 46.763138099002, -122.189846378745 46.763252087846, -122.188518440652 46.763622023377, -122.186617876578 46.76411201775, -122.185355153954 46.764455881132, -122.184680038135 46.764598739591, -122.183917041629 46.764682121895, -122.183203816473 46.764689866292, -122.182628817741 46.764644096769, -122.182017263339 46.764561798176, -122.178843911397 46.764134786511, -122.17407698311 46.763561243148, -122.170545165166 46.763130326585, -122.167361541374 46.762747844102, -122.16311769409 46.762267488552, -122.158127518855 46.76175012246, -122.153761834611 46.761247363384, -122.152491902491 46.761092953356, -122.151457847689 46.761000643911, -122.150495446572 46.760984711998, -122.147621443526 46.761085564013, -122.144440308695 46.76117110229))","154","CMStPPRC","Active","12667.5815348414"
"MULTILINESTRING ((-122.246412040398 47.257405353765, -122.246431667913 47.257021927572, -122.24641770417 47.250088838851, -122.246389343908 47.242919825382, -122.2463718781 47.235662231533, -122.246355555337 47.230234730024, -122.246344979941 47.226705969561, -122.246345538991 47.225737747212, -122.246331118766 47.224308820266, -122.246317953124 47.213870189253, -122.246299883382 47.20818750621))","107","CMStPPC & GNRC","Active","17951.8476349119"
"MULTILINESTRING ((-122.240562995182 47.134375447677, -122.240387568185 47.134385195307, -122.240060065571 47.134385744416, -122.239848103548 47.134384553221, -122.239591917027 47.134405939448, -122.239311187122 47.134462753862, -122.239107059158 47.134505264874, -122.238935587804 47.134564816575, -122.238751989791 47.134646462568, -122.238549417247 47.134737155801, -122.238404044913 47.134809461329, -122.238196608432 47.134948433702, -122.238072335061 47.135077390167, -122.237916952236 47.135237493981, -122.237801501067 47.13544081583, -122.237672826274 47.13569689247))","130","NPRC","Active","952.762715692514"
"MULTILINESTRING ((-122.402123085124 47.265625123124, -122.401918388429 47.265504684453, -122.401705113001 47.265351540025, -122.401582115701 47.265232285443, -122.401519009242 47.265127205211, -122.401463051474 47.265014430247, -122.401448792008 47.264926234247, -122.401452009047 47.264807433706, -122.401466798286 47.264701077656, -122.401518414326 47.264586537033, -122.401574453986 47.264492135571, -122.401674204044 47.264374276241, -122.401836921246 47.264252857343, -122.402006879423 47.264126267737, -122.402231134758 47.263960885748, -122.40565624009 47.261433635777, -122.407166251757 47.260322372013, -122.407382341654 47.260136901854, -122.407467230864 47.260019281691, -122.407530406123 47.259917179297, -122.407571504718 47.259820494746, -122.40756809546 47.25972454311, -122.407563968391 47.259608388673, -122.407522933233 47.259497896345, -122.40749574194 47.25929608272))","94",,"Active","2942.30336548905"
"MULTILINESTRING ((-122.435698802621 47.253638972199, -122.435309137894 47.251938776029, -122.435219151707 47.251375283947, -122.435213792262 47.251226577244, -122.435220217434 47.250965536154, -122.435261539255 47.250706070277, -122.435304262884 47.250485398071, -122.435425197512 47.249974448591, -122.435442225648 47.249831837215, -122.435454691683 47.249650487653, -122.435481836538 47.249524957428, -122.435481876024 47.249350282292, -122.435404961014 47.248885772656, -122.435311309095 47.2484840768, -122.43480462665 47.246111799277, -122.434232739472 47.243598280179, -122.434092075284 47.243275951437, -122.433569455618 47.242414669867, -122.433381077323 47.242195697932, -122.433214016345 47.24204106522, -122.432928078946 47.241838818646, -122.432786196874 47.241767866324, -122.432644625373 47.241705533787, -122.432474339278 47.241637213483, -122.431911546911 47.241484868374, -122.431583805381 47.241440735037, -122.431191465873 47.241449437154, -122.428960955318 47.24167853914, -122.426494157459 47.241941721095, -122.424512685245 47.242140715255, -122.420345384578 47.242580809969, -122.417765109248 47.24286078088, -122.415307466115 47.243117101544, -122.413423714257 47.243305663151, -122.413086236352 47.243343586318, -122.412852732719 47.243366852088, -122.412704372288 47.243380086037, -122.412432587322 47.243395355412, -122.412166745556 47.243399745349, -122.411929310534 47.243401510095, -122.411729469842 47.243391870334, -122.411500608796 47.243367614684, -122.411246044448 47.2433329994, -122.410949883013 47.24328613375, -122.410643610056 47.243222178546, -122.409536479047 47.242925774212))","46","UPRC","Active","10352.4035523768"
"MULTILINESTRING ((-122.52635891828 47.293663085295, -122.526715227543 47.29342218654, -122.527017484191 47.293180188709, -122.527252956801 47.292971067117, -122.527481247144 47.292745272686, -122.52762403751 47.292590392174, -122.527884553991 47.292270787351, -122.528058609095 47.292023314679, -122.528213301701 47.291770182615, -122.528347637816 47.291511748705, -122.528462663612 47.291249023161, -122.528556888345 47.290982550471, -122.528608549006 47.29080303939, -122.528668338283 47.29053202426, -122.528705148138 47.290279583252, -122.528727599971 47.290020534463, -122.528827803506 47.287953487777, -122.528870879812 47.287253901842, -122.528898795612 47.286579779445, -122.529008753777 47.285370628303, -122.529072806281 47.283707017028, -122.529173662397 47.283096751595, -122.529228964687 47.282853927441, -122.52941410634 47.282341086897, -122.529538502483 47.282060371081, -122.529672959604 47.281779306085, -122.529875129871 47.281423862013, -122.530189091728 47.280894194834, -122.53056120735 47.280330597141, -122.531092932191 47.279458923073, -122.534062637786 47.274845488657, -122.534488010976 47.274209905918, -122.534773389017 47.273833737456, -122.535065678215 47.273481915801, -122.535335403012 47.273167201437, -122.536544657952 47.272028396276, -122.538190600035 47.270433866617, -122.54280609747 47.266036816053, -122.544192573233 47.264670364743, -122.544665402572 47.264184813728, -122.544928257018 47.263849798882, -122.545200601427 47.263449359121, -122.548341434434 47.258618123052, -122.549559883536 47.256793497576, -122.549848008017 47.2562817073, -122.550133599508 47.255624604144, -122.550263787296 47.25522308135, -122.550393608226 47.254680151777, -122.5511231755 47.251159983743, -122.551410166593 47.249867573981, -122.551529157796 47.249376018364, -122.551655310694 47.249071958914, -122.55188770553 47.248570464824, -122.552028488192 47.248335256139, -122.552240178864 47.248005243684, -122.552648157756 47.247443496882, -122.553193075015 47.246842465656, -122.556750056404 47.242612674246, -122.557721759143 47.241407066376, -122.55894718579 47.240030206559, -122.559796749602 47.23893964962, -122.56060663314 47.23799181483, -122.561407922416 47.237043750804, -122.562180169239 47.23622958461, -122.563216726868 47.235200983455, -122.563640742586 47.234666682886, -122.563909181214 47.234124035404, -122.564131996924 47.233494003416, -122.564250443521 47.23284041583, -122.564230283843 47.232314480622, -122.564101196798 47.231197703257, -122.564007702493 47.230408969143, -122.563964034531 47.229689233921, -122.564023105363 47.228268355896, -122.564134757134 47.227436837045, -122.564314957039 47.22674495658, -122.564630686521 47.22584327761, -122.564931561179 47.225153159676, -122.56514191851 47.224648556883, -122.565437766177 47.224126778751, -122.56578376131 47.223564975658, -122.566245317591 47.222871985556, -122.567144493417 47.221760324531, -122.567779861086 47.221107260485, -122.568444661366 47.220473235254, -122.56916864263 47.219885099012, -122.569552015681 47.219604365389, -122.574801971791 47.215699189998, -122.575386431799 47.215219161988, -122.575974662907 47.214641976163, -122.576459241429 47.214215512164, -122.576877925908 47.213790228435, -122.577246495285 47.21342107124, -122.57746561072 47.213147149067, -122.577750410404 47.212789874651, -122.578249488189 47.2120990576, -122.57877803302 47.211302138509, -122.579259204213 47.210451417536, -122.579595143028 47.209729430445, -122.579841109742 47.209049123802, -122.58018553863 47.208050628866, -122.580995983043 47.20540266038, -122.581569997936 47.203527506819, -122.582124369496 47.201923331644, -122.582420473292 47.200971072893, -122.582522740731 47.200558150434, -122.582592337978 47.200220608377, -122.582652659685 47.199703015225, -122.582618607115 47.19912060275, -122.582581093531 47.198596942824, -122.58214395953 47.194574483451, -122.582120460614 47.193819708659, -122.582169030755 47.192959228472, -122.582567714564 47.19100243511, -122.582790929832 47.189790012146, -122.582988039507 47.189094663636, -122.583250094961 47.188601330859, -122.584138217055 47.187146786188, -122.586229676595 47.183986993442, -122.586989420712 47.182850231323, -122.587500142438 47.181887502677, -122.588670503519 47.179371434725, -122.589138735835 47.178485496815, -122.589778849943 47.177637053693, -122.590032345702 47.177395621917, -122.5902613313 47.177184837833, -122.590562561795 47.176968260307, -122.590934255585 47.176675790174, -122.591138853728 47.176540062948, -122.591519954128 47.176344495785, -122.592213041818 47.1760399634, -122.592601588267 47.175866720515, -122.593024449755 47.175728792857, -122.593489434761 47.175606565534, -122.594447764825 47.175397553862, -122.595010091494 47.175288538014, -122.595468835613 47.175226321756, -122.596116044507 47.175097792223, -122.596801528109 47.174937122688, -122.59736314487 47.174810140614, -122.597727436124 47.174691225012, -122.598202591214 47.174543347032, -122.598474714128 47.174426101184, -122.598960579075 47.174215132624, -122.599548616604 47.173921446508, -122.600330989458 47.173543367364, -122.601738055647 47.172799040649, -122.603137538231 47.172198587698, -122.604124633826 47.171834728601, -122.604776256264 47.171652163698, -122.605532852911 47.171458698614, -122.608343348851 47.170724667363, -122.609020924455 47.170532619629, -122.609528219535 47.170366137185, -122.609969334996 47.170191874849, -122.610351198804 47.17001869211, -122.610841798474 47.169762662267, -122.611644899522 47.169244863275, -122.612396084881 47.168579759655, -122.612930091369 47.167921389483, -122.613393354502 47.167226577741, -122.613621168284 47.166899720769, -122.61387733463 47.166378423001, -122.614173045525 47.165690189243, -122.614344517395 47.165192898804, -122.614452688307 47.164510084281, -122.614506451556 47.164453201474, -122.615068948839 47.161504948963, -122.615161909392 47.160718510513, -122.615758608444 47.158027901944, -122.616083708092 47.157330998159, -122.616563608234 47.156639380387, -122.617448824802 47.155369813667, -122.618154904225 47.154067583081, -122.61873913499 47.152682228762, -122.618916435633 47.152000637161, -122.619044582973 47.15157600912, -122.619160101112 47.15116509023, -122.619469883537 47.150503531523, -122.619783192042 47.149931754062, -122.620200895627 47.149335597598, -122.620778137229 47.148610726949, -122.621157543842 47.148212931054, -122.621950308827 47.147443670315, -122.622774735485 47.14647615705, -122.623179041503 47.145875741427, -122.623782238781 47.14464274132, -122.624525195313 47.14328138507, -122.624905797907 47.142748784586, -122.625125792068 47.142484182773, -122.625315371808 47.142283034073, -122.625475066052 47.142158804138, -122.625716390357 47.141934239863, -122.62597140421 47.141722901159, -122.626195469012 47.141561547599, -122.627288384833 47.140894538496, -122.630261354046 47.139131350868, -122.632792103099 47.137600339946, -122.635093893054 47.136281767934, -122.635584835738 47.135934695571, -122.635980529714 47.135723031696, -122.637103808727 47.135335554334, -122.637760820935 47.135193649339, -122.638325267059 47.135121913266, -122.639705610723 47.13504468086, -122.643035256645 47.134893799463, -122.643848117686 47.134806844713, -122.644658825134 47.134666014653, -122.64547324753 47.134453232307, -122.646192521502 47.134165841003, -122.647130253011 47.133744103563, -122.648246424939 47.133175288473, -122.649969917865 47.132154904147, -122.650373750682 47.131882339639, -122.651422458756 47.13127431329, -122.652989756889 47.130301716194, -122.653324437182 47.130111289663, -122.653766168215 47.129812185507, -122.654545836214 47.129187612451, -122.657195263169 47.126574883737, -122.65749629458 47.126215468093, -122.657766037995 47.125928461818, -122.658736803409 47.125073433549, -122.65910820245 47.124735260743, -122.659550192862 47.124205728672, -122.66024337602 47.123413846467, -122.661072250127 47.122153965616, -122.661767618278 47.121170662818, -122.662651493293 47.120193626449, -122.663343692279 47.119585315411, -122.66422576909 47.118866516629, -122.664989758053 47.118230439207, -122.667422000775 47.115826795689, -122.669004709003 47.114175110762, -122.671048525773 47.112083858267, -122.671571665126 47.111512467235, -122.671865582524 47.111096360494, -122.672445319373 47.110169635829, -122.674547977596 47.106347405353, -122.674834147466 47.105775962613, -122.675032615877 47.105313994583, -122.675226369373 47.104735305317, -122.675865634239 47.10313292515, -122.676046721898 47.102729680063, -122.676288608872 47.102365723954, -122.676694705204 47.101832450165, -122.677180052211 47.101306663494, -122.677817547525 47.100810757768, -122.679237908412 47.100051136314, -122.680196103377 47.099587539561, -122.681123850699 47.099102802592, -122.681776203683 47.098641226911, -122.683238485146 47.097548867302, -122.684004393769 47.096968329117, -122.684674046878 47.096448007563, -122.685601168243 47.095788035545, -122.686270244478 47.095254236445, -122.686657921273 47.094918942328, -122.687069692676 47.094529279383, -122.687345795763 47.094200588727, -122.687650379411 47.093763535608, -122.688061804697 47.092717970335, -122.689351416026 47.089600084591, -122.689636222612 47.088950445818, -122.689848808632 47.088268627795, -122.690031842787 47.087446427035, -122.690136396874 47.086631693918, -122.690311850358 47.08302085806, -122.690376112527 47.082336771375, -122.690629306807 47.078374034345, -122.690719659097 47.077361495326, -122.690755068465 47.077100254686, -122.690902368916 47.076679651676, -122.691004036515 47.076430631802, -122.691143489196 47.076140461661, -122.691478058247 47.075635436873, -122.691726656097 47.075280299201, -122.69333051659 47.073233475077, -122.694242256858 47.071975456186))","31","NPRC","Active","95913.0419401388"
"MULTILINESTRING ((-122.258682073345 46.805114769465, -122.258771024501 46.806034448703, -122.258832237487 46.806644611389, -122.258976296759 46.808052909308, -122.259183028531 46.809637892718, -122.259270017634 46.810403989445, -122.259521439364 46.812567409094, -122.259553134959 46.813224212877, -122.259666113384 46.813993459783, -122.259798409389 46.814602000091))","147","CMStPPRC","Active","3472.13362940074"
"MULTILINESTRING ((-122.411490790123 47.24359162835, -122.411367150134 47.243557635776, -122.41113567911 47.24345496034))","48",,"Active","101.734304681614"
"MULTILINESTRING ((-122.357335848625 47.09320570646, -122.357301665727 47.092939968827, -122.357275955634 47.092724977864, -122.357337848403 47.092447618677, -122.35750300814 47.092083907614, -122.357592931258 47.091907909904, -122.357862575933 47.091629958844, -122.358159195389 47.091430339785, -122.358403504599 47.091297893758, -122.358837563939 47.091130677618))","126","CMStPPRC","Active","912.331601363421"
"MULTILINESTRING ((-122.42632531771 47.251742048857, -122.427569957114 47.253773078829, -122.427827665015 47.254099513147, -122.427982668038 47.254253816473, -122.428161653167 47.254382278428, -122.428450096976 47.254610680049, -122.42866917461 47.254901716835, -122.429076374761 47.255488544597, -122.429173388421 47.255588688389, -122.429472797418 47.256035269002, -122.430583255462 47.257733988658, -122.431744056077 47.259531500509, -122.432578277932 47.260819281578, -122.432567420977 47.260891682976))","61",,"Active","3693.62487776348"
"MULTILINESTRING ((-122.422668282205 47.247699050578, -122.422794329403 47.247797656232, -122.422861747515 47.247874749621, -122.423231119905 47.248035369911, -122.423356001211 47.248093614086, -122.423556587032 47.248217484328, -122.423716716979 47.248342026227, -122.4239302827 47.248567442627, -122.424488258944 47.249281100272, -122.424838137623 47.249748053402, -122.425361227388 47.250443210044, -122.42629708298 47.25170814699, -122.42632531771 47.251742048857))","60",,"Active","1754.14648223832"
"MULTILINESTRING ((-122.674006503135 47.082722215067, -122.673616615474 47.082788314235, -122.672531281999 47.082948010082, -122.669790459115 47.083318526161, -122.667822028368 47.083598100453, -122.664479751328 47.084060643498, -122.662079127254 47.084388653307, -122.659216521706 47.084842060788, -122.658231849271 47.08505364855, -122.65616127049 47.08557752476, -122.652180723546 47.086532322229, -122.647842119312 47.0875834909, -122.644156151531 47.088510061497, -122.642032189688 47.089021194591, -122.640878974854 47.089298651151, -122.640003958348 47.089543059196))","34","NPRC","Active","8849.52956704816"
"MULTILINESTRING ((-122.229537821405 47.257513352784, -122.229450418599 47.25601951586, -122.229333467347 47.253531780288, -122.22911748303 47.250043337654, -122.229037287537 47.248299042435, -122.228897858394 47.246331988417, -122.228733023052 47.242702617962, -122.228298561712 47.235426115144, -122.228212362951 47.233493712783, -122.227919109087 47.228185488864, -122.227660145585 47.223777828342, -122.227451527527 47.220157176641, -122.227448716874 47.219319318411, -122.227469540805 47.218640561183, -122.227495653624 47.218304853289, -122.227523951912 47.218064423141, -122.227566003807 47.217878335804, -122.227668130488 47.217568620582, -122.227780419931 47.217201476752, -122.228034869192 47.216649476562, -122.228162578189 47.216388472369, -122.228429581071 47.215978107177, -122.228654853233 47.215639276299, -122.228928100554 47.215322520001, -122.229005691513 47.215222202901, -122.229175242136 47.215017846387, -122.22950434919 47.214672007759, -122.229617305381 47.214574861183, -122.230165187778 47.214062109114, -122.234233083895 47.210499282192, -122.234996422998 47.209844178222, -122.238521393679 47.20674170824))","115","GNRC","Active","19401.6969965239"
"MULTILINESTRING ((-122.263721744954 46.862975206252, -122.263382595498 46.863296746683, -122.262069335241 46.864490682636, -122.261780236114 46.864781668114, -122.261411260244 46.865320054075, -122.26115926281 46.86568289269, -122.261060810565 46.865900282505, -122.260940936626 46.866527103996, -122.260871346844 46.867093485452, -122.260374756046 46.871077588327, -122.260277604665 46.872250409428, -122.260228686574 46.873476692505, -122.260276190941 46.873920248526, -122.260345071093 46.874239508409, -122.260491616541 46.874629837847))","144","CMStPPRC","Active","4463.98858427773"
"MULTILINESTRING ((-122.42519903453 47.246831253086, -122.42488166035 47.246836528582, -122.424576279865 47.246828881527, -122.4244070439 47.246797774825, -122.423051042395 47.246489575575, -122.421995575026 47.246227251797, -122.42134885315 47.246076859781, -122.421040294271 47.245980218917, -122.420510447516 47.245789721926, -122.417535570599 47.24478324391, -122.416306861021 47.24437533673, -122.415727565925 47.244194119009, -122.415356799763 47.244098489603, -122.415011831216 47.244027874368, -122.411490790123 47.24359162835))","49",,"Active","3635.12691159707"
"MULTILINESTRING ((-122.262549331796 46.879722509049, -122.262619206063 46.879835060011, -122.262890954598 46.88050223815, -122.263382908529 46.881741994773, -122.263641436849 46.882318866997, -122.264763914932 46.884993652826, -122.265024054063 46.885642725677, -122.265650513149 46.887165342153, -122.265719648221 46.887406636905))","142","CMStPPRC","Active","2913.11877738309"
"MULTILINESTRING ((-122.048050884033 47.10719160886, -122.04840715071 47.107758455693, -122.048765522699 47.108225493591, -122.049267516062 47.108565866733, -122.049865685278 47.108901412541, -122.050472778206 47.109242783651, -122.052284131836 47.110223907673, -122.052579071599 47.110384878673, -122.053663318664 47.110959548333, -122.054272916905 47.111289200312, -122.054915901917 47.111627709967, -122.055841996935 47.112166964901, -122.056568020862 47.112561313573, -122.058053562253 47.113400514734, -122.05910443929 47.113961582057, -122.06060716191 47.114654890474, -122.061042892157 47.114783712392, -122.064085434066 47.115210038218, -122.066563060744 47.115524528336, -122.067450171327 47.115585313135, -122.068103371349 47.115489070049, -122.068675965855 47.115372072289, -122.06924579585 47.115160449262, -122.070163920114 47.114967764774, -122.072304348911 47.114995371266, -122.074509937275 47.115252151589, -122.075719057929 47.115618088665, -122.076932574419 47.115959894715, -122.077824328316 47.116196211086, -122.07828729479 47.11638751145, -122.078546467568 47.116521836301, -122.07883454564 47.116617649776, -122.079085479313 47.116708211318, -122.079404068889 47.116765339735, -122.080009102988 47.11680716681, -122.080410258476 47.116835838592, -122.084644685686 47.116947322108, -122.085216931449 47.116986634662, -122.08569845044 47.117127285263, -122.086121147897 47.117373274162, -122.086490058522 47.117638554856, -122.086807134093 47.117989358848, -122.0869580018 47.118233776899, -122.087055938642 47.11852663042, -122.087115223509 47.118825313015, -122.087063376006 47.119305754516, -122.086854109574 47.11964205127, -122.086803867581 47.11972278483, -122.086536025194 47.11998885594, -122.086136367883 47.120262036946, -122.08578646493 47.120510680733, -122.08534337119 47.120896194444, -122.084933649856 47.121397425073, -122.084684055855 47.121883141224, -122.084268822668 47.1225004786, -122.083919024579 47.12281668876, -122.083560811706 47.122997774681, -122.083007387022 47.123216271233, -122.082612818341 47.123273783354, -122.082017488971 47.123276267453, -122.081409513561 47.123235875105, -122.080865724178 47.123178816532, -122.08022351163 47.123052894954, -122.07965534257 47.123076511832, -122.079092753546 47.123290225106, -122.078690072409 47.123414585801, -122.078264175792 47.123539264907, -122.077828071304 47.1237116229, -122.07724202247 47.123917724672, -122.076934492415 47.124120019955, -122.076626492038 47.124306472852, -122.076404654212 47.124493784246, -122.076204311154 47.124678917995, -122.075974815711 47.124994525974, -122.075659120526 47.125329487787, -122.075515064895 47.125515629696, -122.075319334152 47.125695768155, -122.074895334417 47.125958934577, -122.07434138734 47.126388168291, -122.072818288737 47.127897299157, -122.072234808364 47.128477584574, -122.07175172616 47.12892780946, -122.071566379 47.129208037222, -122.071432904847 47.129565449485, -122.071373617689 47.130084414965, -122.071151521397 47.13268345379, -122.071130081728 47.133032930419, -122.071234766354 47.13346260269, -122.071527151204 47.133917957556, -122.071912893671 47.134507463166, -122.072331128362 47.135002359683, -122.072490650995 47.135196616172, -122.072668440407 47.135336435651, -122.07286577441 47.135465828586, -122.073162035323 47.135583717118, -122.073743149744 47.135768845805, -122.074285520848 47.135936984158, -122.07553936843 47.136237203948, -122.076394189434 47.136415338311, -122.078773143967 47.13700116107))","167","NPRC","Non-Active","21263.1674109215"
"MULTILINESTRING ((-122.498042544512 47.134888758174, -122.497574916334 47.138107638278, -122.497222933912 47.140483036258, -122.496891651811 47.142757960979, -122.495945789223 47.149342731925, -122.495539506293 47.152236292533, -122.495176408293 47.154756466703, -122.494903030836 47.156618804706, -122.49495721666 47.156855526905))","29","NPRC & GNRC","Active","8051.37510530579"
